Date,Adj Close_MSPL.NS,Close_MSPL.NS,High_MSPL.NS,Low_MSPL.NS,Open_MSPL.NS,Volume_MSPL.NS,Date
2021-03-22,7.449999809265137,7.449999809265137,7.849999904632568,7.050000190734863,7.699999809265137,76262,2021-03-22
2021-03-29,7.699999809265137,7.699999809265137,7.800000190734863,7.0,7.449999809265137,114217,2021-03-29
2021-04-05,10.649999618530273,10.649999618530273,10.649999618530273,7.5,7.900000095367432,341455,2021-04-05
2021-04-12,10.850000381469727,10.850000381469727,11.699999809265137,9.699999809265137,10.649999618530273,511761,2021-04-12
2021-04-19,9.949999809265137,9.949999809265137,10.800000190734863,9.649999618530273,10.75,181705,2021-04-19
2021-04-26,11.550000190734863,11.550000190734863,11.550000190734863,9.949999809265137,10.100000381469727,565595,2021-04-26
2021-05-03,11.449999809265137,11.449999809265137,13.300000190734863,11.399999618530273,12.100000381469727,1323635,2021-05-03
2021-05-10,10.850000381469727,10.850000381469727,11.5,10.550000190734863,11.149999618530273,445255,2021-05-10
2021-05-17,11.050000190734863,11.050000190734863,11.300000190734863,10.350000381469727,10.600000381469727,790601,2021-05-17
2021-05-24,10.75,10.75,11.5,10.600000381469727,11.300000190734863,436374,2021-05-24
2021-05-31,10.800000190734863,10.800000190734863,11.300000190734863,10.300000190734863,10.75,401796,2021-05-31
2021-06-07,11.199999809265137,11.199999809265137,11.600000381469727,10.649999618530273,11.100000381469727,1147103,2021-06-07
2021-06-14,10.899999618530273,10.899999618530273,12.300000190734863,10.699999809265137,11.699999809265137,1632159,2021-06-14
2021-06-21,10.75,10.75,11.449999809265137,10.399999618530273,11.199999809265137,1235379,2021-06-21
2021-06-28,10.800000190734863,10.800000190734863,11.550000190734863,10.600000381469727,11.25,1296713,2021-06-28
2021-07-05,11.0,11.0,11.149999618530273,10.399999618530273,11.0,1405471,2021-07-05
2021-07-12,10.800000190734863,10.800000190734863,11.899999618530273,10.600000381469727,11.0,2147620,2021-07-12
2021-07-19,10.800000190734863,10.800000190734863,11.350000381469727,10.25,10.800000190734863,1016499,2021-07-19
2021-07-26,11.850000381469727,11.850000381469727,11.899999618530273,10.550000190734863,11.0,1440064,2021-07-26
2021-08-02,11.949999809265137,11.949999809265137,13.0,11.050000190734863,12.399999618530273,2200517,2021-08-02
2021-08-09,10.75,10.75,12.25,10.449999809265137,12.199999809265137,1602523,2021-08-09
2021-08-16,9.550000190734863,9.550000190734863,10.949999809265137,9.5,10.850000381469727,925649,2021-08-16
2021-08-23,9.350000381469727,9.350000381469727,9.949999809265137,8.800000190734863,9.550000190734863,740686,2021-08-23
2021-08-30,9.949999809265137,9.949999809265137,10.449999809265137,9.100000381469727,9.5,674163,2021-08-30
2021-09-06,9.949999809265137,9.949999809265137,10.399999618530273,9.649999618530273,10.149999618530273,302579,2021-09-06
2021-09-13,9.899999618530273,9.899999618530273,10.25,9.649999618530273,9.949999809265137,523064,2021-09-13
2021-09-20,9.350000381469727,9.350000381469727,10.25,9.149999618530273,10.25,948952,2021-09-20
2021-09-27,9.75,9.75,9.850000381469727,9.100000381469727,9.600000381469727,798546,2021-09-27
2021-10-04,9.600000381469727,9.600000381469727,10.100000381469727,9.25,9.75,1255265,2021-10-04
2021-10-11,9.899999618530273,9.899999618530273,10.199999809265137,9.649999618530273,9.699999809265137,932732,2021-10-11
2021-10-18,9.449999809265137,9.449999809265137,10.149999618530273,9.25,10.149999618530273,963285,2021-10-18
2021-10-25,9.050000190734863,9.050000190734863,9.949999809265137,8.550000190734863,9.649999618530273,1429583,2021-10-25
2021-11-01,9.25,9.25,9.5,8.899999618530273,9.149999618530273,614364,2021-11-01
2021-11-08,8.899999618530273,8.899999618530273,9.350000381469727,8.800000190734863,9.300000190734863,973157,2021-11-08
2021-11-15,9.5,9.5,10.550000190734863,8.949999809265137,9.149999618530273,4596278,2021-11-15
2021-11-22,9.0,9.0,9.800000190734863,8.850000381469727,9.800000190734863,2604018,2021-11-22
2021-11-29,8.899999618530273,8.899999618530273,9.350000381469727,8.649999618530273,9.149999618530273,2400634,2021-11-29
2021-12-06,10.699999809265137,10.699999809265137,10.850000381469727,8.800000190734863,9.149999618530273,8487312,2021-12-06
2021-12-13,9.75,9.75,11.449999809265137,9.600000381469727,11.0,8846274,2021-12-13
2021-12-20,9.949999809265137,9.949999809265137,10.850000381469727,9.350000381469727,9.699999809265137,6672198,2021-12-20
2021-12-27,16.049999237060547,16.049999237060547,16.049999237060547,9.699999809265137,10.050000190734863,45438635,2021-12-27
2022-01-03,16.25,16.25,18.899999618530273,14.350000381469727,16.600000381469727,48549319,2022-01-03
2022-01-10,15.100000381469727,15.100000381469727,16.899999618530273,14.100000381469727,16.899999618530273,14341712,2022-01-10
2022-01-17,14.550000190734863,14.550000190734863,15.449999809265137,13.699999809265137,15.449999809265137,6113266,2022-01-17
2022-01-24,14.100000381469727,14.100000381469727,14.899999618530273,12.699999809265137,14.350000381469727,5155719,2022-01-24
2022-01-31,14.100000381469727,14.100000381469727,14.649999618530273,13.699999809265137,14.199999809265137,3891858,2022-01-31
2022-02-07,13.100000381469727,13.100000381469727,14.850000381469727,12.850000381469727,14.399999618530273,4537840,2022-02-07
2022-02-14,12.850000381469727,12.850000381469727,13.5,10.800000190734863,11.800000190734863,14484832,2022-02-14
2022-02-21,11.25,11.25,13.449999809265137,10.5,13.0,7264534,2022-02-21
2022-02-28,12.050000190734863,12.050000190734863,13.199999809265137,10.899999618530273,11.350000381469727,5427242,2022-02-28
2022-03-07,12.25,12.25,12.949999809265137,11.100000381469727,11.899999618530273,4210426,2022-03-07
2022-03-14,11.699999809265137,11.699999809265137,12.550000190734863,11.449999809265137,12.25,3100693,2022-03-14
2022-03-21,10.899999618530273,10.899999618530273,12.100000381469727,10.75,11.899999618530273,5526581,2022-03-21
2022-03-28,11.149999618530273,11.149999618530273,11.550000190734863,10.199999809265137,11.100000381469727,4535456,2022-03-28
2022-04-04,12.949999809265137,12.949999809265137,14.300000190734863,11.199999809265137,11.649999618530273,18087978,2022-04-04
2022-04-11,13.0,13.0,13.75,12.550000190734863,13.149999618530273,2614893,2022-04-11
2022-04-18,15.050000190734863,15.050000190734863,16.0,12.699999809265137,12.899999618530273,20636001,2022-04-18
2022-04-25,13.0,13.0,15.0,12.699999809265137,14.649999618530273,8215515,2022-04-25
2022-05-02,12.399999618530273,12.399999618530273,13.25,11.649999618530273,12.899999618530273,3463943,2022-05-02
2022-05-09,10.75,10.75,12.699999809265137,9.800000190734863,12.350000381469727,6838789,2022-05-09
2022-05-16,11.550000190734863,11.550000190734863,12.199999809265137,10.800000190734863,10.949999809265137,2338139,2022-05-16
2022-05-23,11.0,11.0,11.649999618530273,10.100000381469727,11.649999618530273,2258123,2022-05-23
2022-05-30,11.550000190734863,11.550000190734863,12.0,11.100000381469727,11.100000381469727,2111031,2022-05-30
2022-06-06,10.949999809265137,10.949999809265137,11.649999618530273,10.850000381469727,11.550000190734863,1689063,2022-06-06
2022-06-13,9.800000190734863,9.800000190734863,10.949999809265137,9.550000190734863,10.800000190734863,2115838,2022-06-13
2022-06-20,10.0,10.0,10.149999618530273,8.5,9.800000190734863,1689154,2022-06-20
2022-06-27,9.699999809265137,9.699999809265137,10.399999618530273,8.399999618530273,10.199999809265137,1422503,2022-06-27
2022-07-04,9.899999618530273,9.899999618530273,10.25,9.600000381469727,9.800000190734863,1088332,2022-07-04
2022-07-11,9.75,9.75,10.199999809265137,9.699999809265137,10.0,1324952,2022-07-11
2022-07-18,9.949999809265137,9.949999809265137,10.600000381469727,9.699999809265137,9.800000190734863,2390170,2022-07-18
2022-07-25,9.699999809265137,9.699999809265137,10.050000190734863,9.399999618530273,10.050000190734863,1883782,2022-07-25
2022-08-01,9.850000381469727,9.850000381469727,10.199999809265137,9.699999809265137,9.899999618530273,1620436,2022-08-01
2022-08-08,9.5,9.5,10.0,9.300000190734863,9.949999809265137,1560022,2022-08-08
2022-08-15,9.350000381469727,9.350000381469727,9.699999809265137,9.300000190734863,9.5,1084840,2022-08-15
2022-08-22,9.399999618530273,9.399999618530273,9.699999809265137,9.149999618530273,9.399999618530273,1548148,2022-08-22
2022-08-29,9.5,9.5,9.75,9.25,9.300000190734863,1357141,2022-08-29
2022-09-05,9.949999809265137,9.949999809265137,11.199999809265137,9.449999809265137,9.5,6569689,2022-09-05
2022-09-12,9.600000381469727,9.600000381469727,10.149999618530273,9.5,10.100000381469727,2026676,2022-09-12
2022-09-19,9.300000190734863,9.300000190734863,9.800000190734863,9.100000381469727,9.75,1442229,2022-09-19
2022-09-26,9.300000190734863,9.300000190734863,9.449999809265137,9.050000190734863,9.199999809265137,970607,2022-09-26
2022-10-03,9.699999809265137,9.699999809265137,10.050000190734863,9.0,9.449999809265137,1509629,2022-10-03
2022-10-10,9.199999809265137,9.199999809265137,9.699999809265137,9.149999618530273,9.699999809265137,830117,2022-10-10
2022-10-17,9.300000190734863,9.300000190734863,9.699999809265137,9.100000381469727,9.100000381469727,692129,2022-10-17
2022-10-24,9.199999809265137,9.199999809265137,9.449999809265137,9.149999618530273,9.199999809265137,484103,2022-10-24
2022-10-31,9.449999809265137,9.449999809265137,9.649999618530273,9.100000381469727,9.199999809265137,1027327,2022-10-31
2022-11-07,9.850000381469727,9.850000381469727,10.350000381469727,9.5,9.5,2549678,2022-11-07
2022-11-14,9.199999809265137,9.199999809265137,10.199999809265137,9.100000381469727,9.899999618530273,1269927,2022-11-14
2022-11-21,9.75,9.75,9.899999618530273,9.100000381469727,9.199999809265137,1913771,2022-11-21
2022-11-28,9.949999809265137,9.949999809265137,10.25,9.550000190734863,9.949999809265137,1782637,2022-11-28
2022-12-05,9.800000190734863,9.800000190734863,10.149999618530273,9.699999809265137,9.949999809265137,1313356,2022-12-05
2022-12-12,9.399999618530273,9.399999618530273,10.0,9.350000381469727,9.800000190734863,1871949,2022-12-12
2022-12-19,9.100000381469727,9.100000381469727,10.699999809265137,9.0,9.5,3641555,2022-12-19
2022-12-26,9.800000190734863,9.800000190734863,10.100000381469727,8.75,9.050000190734863,2634744,2022-12-26
2023-01-02,9.75,9.75,10.25,9.600000381469727,9.949999809265137,1959619,2023-01-02
2023-01-09,9.699999809265137,9.699999809265137,9.899999618530273,9.350000381469727,9.899999618530273,1045003,2023-01-09
2023-01-16,9.550000190734863,9.550000190734863,9.850000381469727,9.399999618530273,9.649999618530273,1337838,2023-01-16
2023-01-23,9.0,9.0,9.699999809265137,8.649999618530273,9.649999618530273,1273588,2023-01-23
2023-01-30,9.050000190734863,9.050000190734863,9.550000190734863,8.649999618530273,9.100000381469727,1639772,2023-01-30
2023-02-06,8.949999809265137,8.949999809265137,9.300000190734863,8.949999809265137,9.100000381469727,1340223,2023-02-06
2023-02-13,8.550000190734863,8.550000190734863,9.449999809265137,8.399999618530273,9.0,1913121,2023-02-13
2023-02-20,8.75,8.75,9.149999618530273,8.449999809265137,8.649999618530273,1276714,2023-02-20
2023-02-27,8.800000190734863,8.800000190734863,9.5,8.050000190734863,8.75,1086223,2023-02-27
2023-03-06,8.550000190734863,8.550000190734863,8.949999809265137,7.650000095367432,8.949999809265137,944124,2023-03-06
2023-03-13,8.449999809265137,8.449999809265137,8.800000190734863,8.25,8.600000381469727,1006806,2023-03-13
2023-03-20,8.100000381469727,8.100000381469727,8.649999618530273,8.0,8.649999618530273,920213,2023-03-20
2023-03-27,7.900000095367432,7.900000095367432,8.600000381469727,7.449999809265137,8.100000381469727,1582696,2023-03-27
2023-04-03,8.5,8.5,8.550000190734863,7.900000095367432,8.100000381469727,513063,2023-04-03
2023-04-10,8.949999809265137,8.949999809265137,9.399999618530273,8.5,8.600000381469727,1233556,2023-04-10
2023-04-17,8.899999618530273,8.899999618530273,9.25,8.649999618530273,9.100000381469727,567788,2023-04-17
2023-04-24,8.5,8.5,9.0,8.449999809265137,8.899999618530273,897103,2023-04-24
2023-05-01,8.600000381469727,8.600000381469727,8.75,8.449999809265137,8.5,603342,2023-05-01
2023-05-08,8.600000381469727,8.600000381469727,8.850000381469727,8.600000381469727,8.699999809265137,671441,2023-05-08
2023-05-15,8.5,8.5,9.149999618530273,8.449999809265137,8.699999809265137,821621,2023-05-15
2023-05-22,8.449999809265137,8.449999809265137,8.800000190734863,8.350000381469727,8.649999618530273,820417,2023-05-22
2023-05-29,8.550000190734863,8.550000190734863,8.75,8.050000190734863,8.449999809265137,1466007,2023-05-29
2023-06-05,8.850000381469727,8.850000381469727,9.600000381469727,8.5,8.600000381469727,2174150,2023-06-05
2023-06-12,8.850000381469727,8.850000381469727,9.300000190734863,8.449999809265137,8.899999618530273,2096293,2023-06-12
2023-06-19,8.600000381469727,8.600000381469727,9.0,8.550000190734863,8.899999618530273,1326474,2023-06-19
2023-06-26,8.449999809265137,8.449999809265137,8.850000381469727,8.350000381469727,8.600000381469727,1718643,2023-06-26
2023-07-03,8.699999809265137,8.699999809265137,8.899999618530273,8.449999809265137,8.5,1588762,2023-07-03
2023-07-10,8.649999618530273,8.649999618530273,8.949999809265137,8.449999809265137,8.699999809265137,1844480,2023-07-10
2023-07-17,8.550000190734863,8.550000190734863,8.899999618530273,8.5,8.75,1547007,2023-07-17
2023-07-24,12.800000190734863,12.800000190734863,13.0,8.550000190734863,8.649999618530273,26554556,2023-07-24
2023-07-31,10.75,10.75,12.949999809265137,10.199999809265137,12.949999809265137,7188051,2023-07-31
2023-08-07,12.149999618530273,12.149999618530273,12.149999618530273,10.649999618530273,11.0,3681653,2023-08-07
2023-08-14,13.350000381469727,13.350000381469727,13.800000190734863,12.5,12.75,4547250,2023-08-14
2023-08-21,12.100000381469727,12.100000381469727,13.100000381469727,12.100000381469727,13.100000381469727,1078412,2023-08-21
2023-08-28,12.0,12.0,12.050000190734863,11.449999809265137,11.850000381469727,2443969,2023-08-28
2023-09-04,12.25,12.25,12.5,11.800000190734863,12.0,3559691,2023-09-04
2023-09-11,12.5,12.5,12.5,11.699999809265137,12.100000381469727,5450110,2023-09-11
2023-09-18,13.5,13.5,13.5,12.5,12.75,3613626,2023-09-18
2023-09-25,17.100000381469727,17.100000381469727,17.100000381469727,13.600000381469727,14.149999618530273,29079270,2023-09-25
2023-10-02,18.799999237060547,18.799999237060547,19.5,17.100000381469727,17.100000381469727,14470799,2023-10-02
2023-10-09,18.700000762939453,18.700000762939453,18.700000762939453,18.0,18.450000762939453,8230505,2023-10-09
2023-10-16,20.5,20.5,20.5,19.049999237060547,19.049999237060547,5138963,2023-10-16
2023-10-23,18.950000762939453,18.950000762939453,20.5,18.950000762939453,20.100000381469727,9951168,2023-10-23
2023-10-30,17.5,17.5,18.600000381469727,17.350000381469727,18.600000381469727,6874243,2023-10-30
2023-11-06,16.899999618530273,16.899999618530273,17.850000381469727,16.899999618530273,17.850000381469727,6294216,2023-11-06
2023-11-13,21.399999618530273,21.399999618530273,21.399999618530273,18.0,18.549999237060547,4973736,2023-11-13
2023-11-20,23.100000381469727,23.100000381469727,23.549999237060547,21.0,22.450000762939453,11544808,2023-11-20
2023-11-27,22.5,22.5,23.549999237060547,21.649999618530273,23.100000381469727,4501366,2023-11-27
2023-12-04,22.649999618530273,22.649999618530273,23.600000381469727,22.450000762939453,22.700000762939453,3311731,2023-12-04
2023-12-11,23.0,23.0,23.399999618530273,21.75,22.200000762939453,3454925,2023-12-11
2023-12-18,24.450000762939453,24.450000762939453,24.450000762939453,23.200000762939453,23.450000762939453,3842218,2023-12-18
2023-12-25,24.350000381469727,24.350000381469727,25.600000381469727,24.350000381469727,24.450000762939453,1532157,2023-12-25
2024-01-01,25.0,25.0,25.200000762939453,23.850000381469727,24.799999237060547,2021639,2024-01-01
2024-01-08,24.700000762939453,24.700000762939453,25.450000762939453,24.600000381469727,25.0,1872824,2024-01-08
2024-01-15,25.299999237060547,25.299999237060547,25.899999618530273,24.850000381469727,25.149999618530273,1841772,2024-01-15
2024-01-22,30.049999237060547,30.049999237060547,30.299999237060547,25.299999237060547,25.299999237060547,4654405,2024-01-22
2024-01-29,31.299999237060547,31.299999237060547,33.400001525878906,30.0,30.299999237060547,7609579,2024-01-29
2024-02-05,29.5,29.5,30.700000762939453,29.450000762939453,30.700000762939453,5348333,2024-02-05
2024-02-12,30.049999237060547,30.049999237060547,30.049999237060547,28.25,28.950000762939453,1935278,2024-02-12
2024-02-19,31.0,31.0,31.75,30.25,30.649999618530273,1468517,2024-02-19
2024-02-26,31.549999237060547,31.549999237060547,32.79999923706055,30.799999237060547,31.600000381469727,3131379,2024-02-26
2024-03-04,31.5,31.5,32.099998474121094,30.75,31.5,1157047,2024-03-04
2024-03-11,24.450000762939453,24.450000762939453,32.79999923706055,24.450000762939453,32.5,706534,2024-03-11
2024-03-18,24.649999618530273,24.649999618530273,26.850000381469727,22.850000381469727,23.25,4323302,2024-03-18
2024-03-25,30.600000381469727,30.600000381469727,32.20000076293945,24.649999618530273,24.649999618530273,4118225,2024-03-25
2024-04-01,29.700000762939453,29.700000762939453,32.5,29.0,31.899999618530273,3289990,2024-04-01
2024-04-08,28.5,28.5,30.700000762939453,28.049999237060547,30.700000762939453,2121696,2024-04-08
2024-04-15,27.049999237060547,27.049999237060547,28.600000381469727,26.5,28.5,1748460,2024-04-15
2024-04-22,27.399999618530273,27.399999618530273,28.5,26.200000762939453,27.049999237060547,2391371,2024-04-22
2024-04-29,27.049999237060547,27.049999237060547,28.75,27.0,28.350000381469727,2061851,2024-04-29
2024-05-06,25.350000381469727,25.350000381469727,27.149999618530273,24.200000762939453,26.799999237060547,4117463,2024-05-06
2024-05-13,26.450000762939453,26.450000762939453,26.799999237060547,24.149999618530273,25.0,1810988,2024-05-13
2024-05-20,27.25,27.25,27.799999237060547,25.549999237060547,25.799999237060547,2649850,2024-05-20
2024-05-27,24.549999237060547,24.549999237060547,27.5,23.25,27.5,2405812,2024-05-27
2024-06-03,24.450000762939453,24.450000762939453,25.5,22.450000762939453,25.5,3598053,2024-06-03
2024-06-10,27.34000015258789,27.34000015258789,28.299999237060547,24.450000762939453,24.450000762939453,4170343,2024-06-10
2024-06-17,26.329999923706055,26.329999923706055,27.979999542236328,25.899999618530273,27.34000015258789,1931814,2024-06-17
2024-06-24,25.8799991607666,25.8799991607666,27.389999389648438,25.530000686645508,26.329999923706055,2729304,2024-06-24
2024-07-01,28.899999618530273,28.899999618530273,29.100000381469727,25.100000381469727,26.799999237060547,6135988,2024-07-01
2024-07-08,27.649999618530273,27.649999618530273,29.549999237060547,27.010000228881836,29.450000762939453,3886988,2024-07-08
2024-07-15,26.81999969482422,26.81999969482422,28.100000381469727,26.010000228881836,28.0,1605081,2024-07-15
2024-07-22,27.639999389648438,27.639999389648438,27.899999618530273,25.420000076293945,27.25,2923801,2024-07-22
2024-07-29,35.189998626708984,35.189998626708984,35.25,28.43000030517578,28.450000762939453,17890604,2024-07-29
2024-08-05,34.63999938964844,34.63999938964844,37.29999923706055,33.43000030517578,36.45000076293945,10698501,2024-08-05
2024-08-12,33.7599983215332,33.7599983215332,36.0,31.600000381469727,35.04999923706055,3560030,2024-08-12
2024-08-19,43.02000045776367,43.02000045776367,43.06999969482422,34.209999084472656,34.38999938964844,13791083,2024-08-19
2024-08-26,40.56999969482422,40.56999969482422,45.16999816894531,38.11000061035156,45.16999816894531,16425120,2024-08-26
2024-09-02,44.790000915527344,44.790000915527344,44.81999969482422,39.5,42.0,11108598,2024-09-02
2024-09-09,47.040000915527344,47.040000915527344,48.939998626708984,43.95000076293945,47.02000045776367,17139497,2024-09-09
2024-09-16,55.75,55.75,57.79999923706055,49.38999938964844,49.38999938964844,17995983,2024-09-16
2024-09-23,57.02000045776367,57.02000045776367,64.5199966430664,53.119998931884766,56.0,15036847,2024-09-23
2024-09-30,54.189998626708984,54.189998626708984,59.54999923706055,51.5,55.0,6192381,2024-09-30
2024-10-07,54.119998931884766,54.119998931884766,55.939998626708984,48.900001525878906,54.11000061035156,3194051,2024-10-07
2024-10-14,49.290000915527344,49.290000915527344,55.349998474121094,47.79999923706055,54.11000061035156,3009046,2024-10-14
2024-10-21,40.91999816894531,40.91999816894531,51.45000076293945,40.91999816894531,48.900001525878906,3787798,2024-10-21
2024-10-28,45.290000915527344,45.290000915527344,45.290000915527344,38.869998931884766,41.0,4018853,2024-10-28
2024-11-04,45.119998931884766,45.119998931884766,49.619998931884766,44.91999816894531,46.900001525878906,2566262,2024-11-04
2024-11-11,40.060001373291016,40.060001373291016,47.0,38.45000076293945,45.04999923706055,1733934,2024-11-11
2024-11-18,42.029998779296875,42.029998779296875,43.5,38.5099983215332,38.5099983215332,1947634,2024-11-18
2024-11-25,45.38999938964844,45.38999938964844,46.5,42.20000076293945,42.939998626708984,1998636,2024-11-25
2024-12-02,46.11000061035156,46.11000061035156,47.439998626708984,43.75,44.650001525878906,2276084,2024-12-02
2024-12-09,46.83000183105469,46.83000183105469,47.790000915527344,43.5,45.0099983215332,2352828,2024-12-09
2024-12-16,46.2400016784668,46.2400016784668,48.0,45.5099983215332,46.83000183105469,2450668,2024-12-16
2024-12-23,44.65999984741211,44.65999984741211,47.0099983215332,44.0,47.0099983215332,890761,2024-12-23
2024-12-30,44.209999084472656,44.209999084472656,46.88999938964844,43.810001373291016,46.400001525878906,2131556,2024-12-30
2025-01-06,37.77000045776367,37.77000045776367,44.81999969482422,37.58000183105469,44.20000076293945,3388391,2025-01-06
2025-01-13,38.06999969482422,38.06999969482422,40.95000076293945,35.880001068115234,36.209999084472656,2922331,2025-01-13
2025-01-20,33.880001068115234,33.880001068115234,38.900001525878906,33.75,38.06999969482422,2154523,2025-01-20
2025-01-27,35.209999084472656,35.209999084472656,36.7400016784668,31.649999618530273,34.0,2089754,2025-01-27
2025-02-03,34.41999816894531,34.41999816894531,35.16999816894531,33.5,34.5,1296494,2025-02-03
2025-02-10,28.510000228881836,28.510000228881836,34.2400016784668,28.510000228881836,34.0,1553563,2025-02-10
2025-02-17,27.049999237060547,27.049999237060547,28.59000015258789,25.719999313354492,28.479999542236328,2962931,2025-02-17
2025-02-24,23.549999237060547,23.549999237060547,26.899999618530273,23.3700008392334,26.209999084472656,1945244,2025-02-24
2025-03-03,27.309999465942383,27.309999465942383,27.309999465942383,21.600000381469727,24.25,4859276,2025-03-03
2025-03-10,27.610000610351562,27.610000610351562,29.700000762939453,26.5,28.670000076293945,3194444,2025-03-10
2025-03-17,26.579999923706055,26.579999923706055,28.780000686645508,26.40999984741211,27.719999313354492,4333027,2025-03-17
2025-03-24,27.309999465942383,27.309999465942383,27.549999237060547,24.260000228881836,26.600000381469727,6410038,2025-03-24
2025-03-31,28.299999237060547,28.299999237060547,29.889999389648438,26.610000610351562,27.309999465942383,2497698,2025-03-31
2025-04-07,27.360000610351562,27.360000610351562,27.459999084472656,25.850000381469727,26.8799991607666,1091979,2025-04-07
2025-04-14,28.209999084472656,28.209999084472656,30.139999389648438,27.360000610351562,27.360000610351562,3322229,2025-04-14
2025-04-21,27.520000457763672,27.520000457763672,29.8799991607666,27.450000762939453,28.059999465942383,2137843,2025-04-21
2025-04-28,26.700000762939453,26.700000762939453,28.020000457763672,26.610000610351562,27.100000381469727,908072,2025-04-28
2025-05-05,24.34000015258789,24.34000015258789,27.399999618530273,23.709999084472656,27.399999618530273,1331082,2025-05-05
2025-05-12,28.229999542236328,28.229999542236328,28.350000381469727,24.899999618530273,24.899999618530273,1571096,2025-05-12
2025-05-19,27.059999465942383,27.059999465942383,28.729999542236328,26.5,28.350000381469727,1113628,2025-05-19
2025-05-26,27.950000762939453,27.950000762939453,29.049999237060547,26.709999084472656,28.190000534057617,1491125,2025-05-26
2025-06-02,26.420000076293945,26.420000076293945,28.309999465942383,26.15999984741211,27.299999237060547,1513052,2025-06-02
2025-06-09,28.020000457763672,28.020000457763672,29.899999618530273,26.56999969482422,26.579999923706055,2988455,2025-06-09
2025-06-16,27.059999465942383,27.059999465942383,29.649999618530273,26.860000610351562,28.5,1769424,2025-06-16
