Date,Adj Close_RVNL.NS,Close_RVNL.NS,High_RVNL.NS,Low_RVNL.NS,Open_RVNL.NS,Volume_RVNL.NS,Date
2020-07-13,16.442808151245117,19.700000762939453,20.5,18.299999237060547,19.299999237060547,22004510,2020-07-13
2020-07-20,16.067209243774414,19.25,20.399999618530273,18.850000381469727,20.399999618530273,31347104,2020-07-20
2020-07-27,16.025474548339844,19.200000762939453,20.200000762939453,18.950000762939453,19.450000762939453,23612379,2020-07-27
2020-08-03,15.98374080657959,19.149999618530273,19.450000762939453,19.0,19.299999237060547,12897652,2020-08-03
2020-08-10,18.44598960876465,22.100000381469727,23.149999618530273,19.049999237060547,19.25,85904339,2020-08-10
2020-08-17,18.9885196685791,22.75,23.5,22.350000381469727,22.899999618530273,72979669,2020-08-17
2020-08-24,18.362524032592773,22.0,22.899999618530273,21.700000762939453,22.899999618530273,27601434,2020-08-24
2020-08-31,17.486129760742188,20.950000762939453,22.200000762939453,20.5,22.100000381469727,19475831,2020-08-31
2020-09-07,17.819995880126953,21.350000381469727,22.149999618530273,20.299999237060547,21.100000381469727,21236420,2020-09-07
2020-09-14,17.819995880126953,21.350000381469727,21.799999237060547,20.799999237060547,21.450000762939453,11546203,2020-09-14
2020-09-21,16.150672912597656,19.350000381469727,21.549999237060547,18.799999237060547,21.450000762939453,17186369,2020-09-21
2020-09-28,16.150672912597656,19.350000381469727,19.799999237060547,19.299999237060547,19.600000381469727,6135232,2020-09-28
2020-10-05,15.608144760131836,18.700000762939453,19.700000762939453,18.549999237060547,19.399999618530273,9415451,2020-10-05
2020-10-12,15.482945442199707,18.549999237060547,19.149999618530273,18.399999618530273,18.899999618530273,7062220,2020-10-12
2020-10-19,15.691607475280762,18.799999237060547,19.5,18.5,18.649999618530273,9618449,2020-10-19
2020-10-26,15.190815925598145,18.200000762939453,19.0,18.049999237060547,19.0,6567628,2020-10-26
2020-11-02,15.399479866027832,18.450000762939453,18.649999618530273,18.049999237060547,18.299999237060547,4680515,2020-11-02
2020-11-09,15.691607475280762,18.799999237060547,19.25,18.350000381469727,18.399999618530273,11250546,2020-11-09
2020-11-16,16.067209243774414,19.25,19.899999618530273,18.600000381469727,18.600000381469727,10614506,2020-11-16
2020-11-23,18.237321853637695,21.850000381469727,22.100000381469727,19.450000762939453,19.600000381469727,36101056,2020-11-23
2020-11-30,20.073575973510742,24.049999237060547,24.5,21.850000381469727,21.850000381469727,42553602,2020-11-30
2020-12-07,19.531047821044922,23.399999618530273,24.950000762939453,21.799999237060547,24.549999237060547,51104937,2020-12-07
2020-12-14,20.74064826965332,23.700000762939453,24.5,22.850000381469727,23.649999618530273,50586584,2020-12-14
2020-12-21,19.99678611755371,22.850000381469727,24.049999237060547,20.600000381469727,23.549999237060547,25988380,2020-12-21
2020-12-28,20.91567611694336,23.899999618530273,24.399999618530273,22.549999237060547,23.100000381469727,44913267,2020-12-28
2021-01-04,29.098167419433594,33.25,33.900001525878906,23.600000381469727,24.25,328102141,2021-01-04
2021-01-11,27.61043930053711,31.549999237060547,35.54999923706055,30.299999237060547,34.849998474121094,166073508,2021-01-11
2021-01-18,25.335098266601562,28.950000762939453,32.20000076293945,28.75,32.0,40982760,2021-01-18
2021-01-25,27.39165687561035,31.299999237060547,32.0,26.549999237060547,29.299999237060547,58398610,2021-01-25
2021-02-01,27.04160499572754,30.899999618530273,32.0,29.200000762939453,31.899999618530273,54420931,2021-02-01
2021-02-08,28.485572814941406,32.54999923706055,32.95000076293945,30.149999618530273,31.200000762939453,58693986,2021-02-08
2021-02-15,26.822818756103516,30.649999618530273,32.70000076293945,30.25,32.70000076293945,29858826,2021-02-15
2021-02-22,27.785465240478516,31.75,33.150001525878906,28.799999237060547,30.700000762939453,45580767,2021-02-22
2021-03-01,27.56668472290039,31.5,33.45000076293945,31.350000381469727,32.0,44454539,2021-03-01
2021-03-08,27.39165687561035,31.299999237060547,32.349998474121094,30.549999237060547,31.799999237060547,16871738,2021-03-08
2021-03-15,25.510122299194336,29.149999618530273,32.400001525878906,28.0,31.549999237060547,31459619,2021-03-15
2021-03-22,25.553878784179688,29.200000762939453,31.399999618530273,27.25,29.149999618530273,104831588,2021-03-22
2021-03-29,25.94768714904785,29.649999618530273,30.399999618530273,29.049999237060547,29.200000762939453,34758641,2021-03-29
2021-04-05,25.466365814208984,29.100000381469727,30.600000381469727,28.799999237060547,29.700000762939453,35383167,2021-04-05
2021-04-12,25.187257766723633,27.700000762939453,28.5,26.850000381469727,28.399999618530273,19666021,2021-04-12
2021-04-19,24.09611701965332,26.5,27.350000381469727,26.350000381469727,26.700000762939453,18590092,2021-04-19
2021-04-26,24.732616424560547,27.200000762939453,27.950000762939453,26.549999237060547,26.75,17899587,2021-04-26
2021-05-03,25.596437454223633,28.149999618530273,29.200000762939453,26.899999618530273,27.049999237060547,23106482,2021-05-03
2021-05-10,26.55118751525879,29.200000762939453,30.399999618530273,28.149999618530273,28.25,26486555,2021-05-10
2021-05-17,27.233154296875,29.950000762939453,30.399999618530273,29.200000762939453,29.450000762939453,19761322,2021-05-17
2021-05-24,26.27840232849121,28.899999618530273,30.850000381469727,28.649999618530273,30.25,21344566,2021-05-24
2021-05-31,27.86965560913086,30.649999618530273,31.850000381469727,29.149999618530273,29.5,25264723,2021-05-31
2021-06-07,28.91533660888672,31.799999237060547,32.5,30.649999618530273,31.100000381469727,49153594,2021-06-07
2021-06-14,28.460691452026367,31.299999237060547,34.0,30.450000762939453,31.950000762939453,64547730,2021-06-14
2021-06-21,29.73369598388672,32.70000076293945,33.29999923706055,30.600000381469727,30.950000762939453,27570084,2021-06-21
2021-06-28,29.279050827026367,32.20000076293945,34.5,32.099998474121094,32.900001525878906,62174943,2021-06-28
2021-07-05,29.23358726501465,32.150001525878906,33.45000076293945,31.549999237060547,32.45000076293945,19738115,2021-07-05
2021-07-12,28.688011169433594,31.549999237060547,32.5,31.5,32.29999923706055,12406524,2021-07-12
2021-07-19,27.505939483642578,30.25,31.600000381469727,30.100000381469727,31.399999618530273,10487143,2021-07-19
2021-07-26,26.914901733398438,29.600000381469727,30.899999618530273,29.549999237060547,30.25,11652005,2021-07-26
2021-08-02,26.96036720275879,29.649999618530273,30.399999618530273,29.149999618530273,29.850000381469727,11553132,2021-08-02
2021-08-09,26.96036720275879,29.649999618530273,30.5,28.700000762939453,30.299999237060547,14312841,2021-08-09
2021-08-16,25.55097198486328,28.100000381469727,29.649999618530273,28.049999237060547,29.549999237060547,5226672,2021-08-16
2021-08-23,25.50550651550293,28.049999237060547,28.450000762939453,27.5,28.399999618530273,7971525,2021-08-23
2021-08-30,27.27861785888672,30.0,30.5,27.899999618530273,28.299999237060547,13907575,2021-08-30
2021-09-06,27.73326301574707,30.5,32.400001525878906,29.25,30.299999237060547,34721946,2021-09-06
2021-09-13,27.369548797607422,30.100000381469727,30.899999618530273,29.549999237060547,30.700000762939453,14029202,2021-09-13
2021-09-20,27.324081420898438,30.049999237060547,32.70000076293945,30.0,31.399999618530273,28423340,2021-09-20
2021-09-27,27.27861785888672,30.0,31.200000762939453,29.799999237060547,30.149999618530273,16653638,2021-09-27
2021-10-04,28.142440795898438,30.950000762939453,31.850000381469727,30.149999618530273,30.149999618530273,29217099,2021-10-04
2021-10-11,27.86965560913086,30.649999618530273,31.799999237060547,30.049999237060547,31.100000381469727,26010739,2021-10-11
2021-10-18,39.144813537597656,43.04999923706055,43.04999923706055,30.899999618530273,30.950000762939453,315566687,2021-10-18
2021-10-25,32.09783935546875,35.29999923706055,44.79999923706055,33.5,44.0,133983289,2021-10-25
2021-11-01,33.052589416503906,36.349998474121094,37.150001525878906,35.349998474121094,35.900001525878906,18274597,2021-11-01
2021-11-08,34.23466873168945,37.650001525878906,40.54999923706055,36.349998474121094,36.5,60989727,2021-11-08
2021-11-15,32.77981185913086,36.04999923706055,38.099998474121094,35.900001525878906,38.0,20030561,2021-11-15
2021-11-22,31.870519638061523,35.04999923706055,37.04999923706055,34.349998474121094,36.20000076293945,22059664,2021-11-22
2021-11-29,31.552270889282227,34.70000076293945,35.29999923706055,32.75,35.20000076293945,21939540,2021-11-29
2021-12-06,33.72621154785156,36.599998474121094,37.400001525878906,33.75,34.900001525878906,22958675,2021-12-06
2021-12-13,31.606809616088867,34.29999923706055,37.29999923706055,33.900001525878906,36.95000076293945,13954930,2021-12-13
2021-12-20,31.1921443939209,33.849998474121094,34.45000076293945,32.79999923706055,33.75,12282840,2021-12-20
2021-12-27,32.0214729309082,34.75,34.95000076293945,33.29999923706055,33.599998474121094,10905961,2021-12-27
2022-01-03,32.85081100463867,35.650001525878906,35.75,34.349998474121094,35.0,17140422,2022-01-03
2022-01-10,33.49584197998047,36.349998474121094,37.099998474121094,35.29999923706055,35.849998474121094,24745350,2022-01-10
2022-01-17,34.2330322265625,37.150001525878906,39.29999923706055,36.5,36.650001525878906,48481111,2022-01-17
2022-01-24,32.89688491821289,35.70000076293945,37.400001525878906,34.5,37.400001525878906,22067812,2022-01-24
2022-01-31,32.29792022705078,35.04999923706055,37.349998474121094,35.0,36.400001525878906,24331310,2022-01-31
2022-02-07,31.92932891845703,34.650001525878906,35.900001525878906,34.04999923706055,35.099998474121094,21509461,2022-02-07
2022-02-14,30.4549560546875,33.04999923706055,34.70000076293945,32.70000076293945,34.04999923706055,13845899,2022-02-14
2022-02-21,28.565919876098633,31.0,33.04999923706055,29.0,33.04999923706055,16021311,2022-02-21
2022-02-28,28.28947639465332,30.700000762939453,31.700000762939453,29.799999237060547,30.899999618530273,7759404,2022-02-28
2022-03-07,30.17851448059082,32.75,33.0,29.700000762939453,30.299999237060547,12743012,2022-03-07
2022-03-14,31.837177276611328,34.54999923706055,35.25,32.400001525878906,33.0,16169293,2022-03-14
2022-03-21,31.422510147094727,34.099998474121094,36.70000076293945,33.95000076293945,35.25,24455351,2022-03-21
2022-03-28,32.184146881103516,33.400001525878906,34.150001525878906,32.5,33.95000076293945,15485837,2022-03-28
2022-04-04,33.3404541015625,34.599998474121094,35.599998474121094,33.400001525878906,33.70000076293945,18605435,2022-04-04
2022-04-11,33.581356048583984,34.849998474121094,35.54999923706055,34.099998474121094,34.900001525878906,9661669,2022-04-11
