Date,Adj Close_ACEINTEG.NS,Close_ACEINTEG.NS,High_ACEINTEG.NS,Low_ACEINTEG.NS,Open_ACEINTEG.NS,Volume_ACEINTEG.NS,Date
2020-07-13,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-07-13
2020-07-20,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-07-20
2020-07-27,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-07-27
2020-08-03,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-08-03
2020-08-10,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-08-10
2020-08-17,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-08-17
2020-08-24,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-08-24
2020-08-31,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-08-31
2020-09-07,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-09-07
2020-09-14,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-09-14
2020-09-21,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-09-21
2020-09-28,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-09-28
2020-10-05,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-10-05
2020-10-12,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-10-12
2020-10-19,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-10-19
2020-10-26,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-10-26
2020-11-02,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-11-02
2020-11-09,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-11-09
2020-11-16,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-11-16
2020-11-23,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-11-23
2020-11-30,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-11-30
2020-12-07,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-12-07
2020-12-14,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-12-14
2020-12-21,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-12-21
2020-12-28,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2020-12-28
2021-01-04,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-01-04
2021-01-11,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-01-11
2021-01-18,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-01-18
2021-01-25,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-01-25
2021-02-01,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-02-01
2021-02-08,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-02-08
2021-02-15,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-02-15
2021-02-22,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-02-22
2021-03-01,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-03-01
2021-03-08,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9000,2021-03-08
2021-03-15,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-03-15
2021-03-22,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-03-22
2021-03-29,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-03-29
2021-04-05,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-04-05
2021-04-12,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-04-12
2021-04-19,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-04-19
2021-04-26,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-04-26
2021-05-03,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-05-03
2021-05-10,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-05-10
2021-05-17,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-05-17
2021-05-24,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,9.633333206176758,0,2021-05-24
