Date,Adj Close_COMPUSOFT.NS,Close_COMPUSOFT.NS,High_COMPUSOFT.NS,Low_COMPUSOFT.NS,Open_COMPUSOFT.NS,Volume_COMPUSOFT.NS,Date
2022-01-24,23.8508358001709,25.049999237060547,29.200000762939453,24.75,27.850000381469727,776312,2022-01-24
2022-01-31,25.326635360717773,26.600000381469727,26.600000381469727,22.549999237060547,24.649999618530273,566163,2022-01-31
2022-02-07,29.13515281677246,30.600000381469727,33.0,26.850000381469727,27.899999618530273,764405,2022-02-07
2022-02-14,23.612802505493164,24.799999237060547,29.100000381469727,24.0,29.100000381469727,663190,2022-02-14
2022-02-21,22.327428817749023,23.450000762939453,23.649999618530273,21.299999237060547,23.600000381469727,438752,2022-02-21
2022-02-28,21.898971557617188,23.0,24.0,21.899999618530273,23.0,327033,2022-02-28
2022-03-07,23.51759147644043,24.700000762939453,24.700000762939453,21.200000762939453,22.049999237060547,357390,2022-03-07
2022-03-14,23.8508358001709,25.049999237060547,27.149999618530273,24.799999237060547,25.899999618530273,286725,2022-03-14
2022-03-21,22.613067626953125,23.75,25.450000762939453,22.549999237060547,24.75,371372,2022-03-21
2022-03-28,21.994184494018555,23.100000381469727,24.100000381469727,21.5,24.100000381469727,373762,2022-03-28
2022-04-04,23.279560089111328,24.450000762939453,25.399999618530273,23.299999237060547,24.25,622578,2022-04-04
2022-04-11,22.85110092163086,24.0,25.0,23.149999618530273,24.549999237060547,227535,2022-04-11
2022-04-18,26.373977661132812,27.700000762939453,27.700000762939453,22.549999237060547,24.350000381469727,659700,2022-04-18
2022-04-25,22.279823303222656,23.399999618530273,28.700000762939453,22.549999237060547,27.899999618530273,1307477,2022-04-25
2022-05-02,21.13726806640625,22.200000762939453,23.899999618530273,21.399999618530273,23.850000381469727,349854,2022-05-02
2022-05-09,19.709075927734375,20.700000762939453,22.5,18.299999237060547,22.200000762939453,448972,2022-05-09
2022-05-16,20.946840286254883,22.0,24.200000762939453,21.149999618530273,21.5,531730,2022-05-16
2022-05-23,21.375301361083984,22.450000762939453,24.950000762939453,20.850000381469727,22.450000762939453,739187,2022-05-23
2022-05-30,21.375301361083984,22.450000762939453,23.100000381469727,21.600000381469727,22.950000762939453,366459,2022-05-30
2022-06-06,18.1380615234375,19.049999237060547,23.0,17.649999618530273,22.75,310481,2022-06-06
2022-06-13,21.565725326538086,22.649999618530273,32.650001525878906,18.450000762939453,18.850000381469727,7593111,2022-06-13
2022-06-20,23.327163696289062,24.5,28.799999237060547,22.75,22.75,4399207,2022-06-20
2022-06-27,22.37503433227539,23.5,25.799999237060547,22.350000381469727,25.350000381469727,1202550,2022-06-27
2022-07-04,21.85136604309082,22.950000762939453,24.049999237060547,22.350000381469727,23.0,575348,2022-07-04
2022-07-11,21.946575164794922,23.049999237060547,24.0,20.549999237060547,23.200000762939453,617624,2022-07-11
2022-07-18,22.89870834350586,24.049999237060547,24.899999618530273,22.549999237060547,23.549999237060547,711893,2022-07-18
2022-07-25,20.70880889892578,21.75,23.450000762939453,21.350000381469727,23.200000762939453,795230,2022-07-25
2022-08-01,20.13753318786621,21.149999618530273,22.299999237060547,20.049999237060547,21.75,553803,2022-08-01
2022-08-08,22.13700294494629,23.25,25.950000762939453,20.799999237060547,21.399999618530273,2110835,2022-08-08
2022-08-15,21.893983840942383,22.600000381469727,24.0,22.299999237060547,23.25,520011,2022-08-15
2022-08-22,22.572113037109375,23.299999237060547,24.75,22.0,22.399999618530273,824045,2022-08-22
2022-08-29,24.41275978088379,25.200000762939453,27.75,22.049999237060547,22.25,2370524,2022-08-29
2022-09-05,24.461196899414062,25.25,25.950000762939453,23.600000381469727,25.649999618530273,1192437,2022-09-05
2022-09-12,22.911178588867188,23.649999618530273,26.899999618530273,23.5,25.799999237060547,749283,2022-09-12
2022-09-19,22.62055206298828,23.350000381469727,24.899999618530273,23.149999618530273,23.600000381469727,445148,2022-09-19
2022-09-26,21.70022964477539,22.399999618530273,23.600000381469727,21.200000762939453,22.649999618530273,567962,2022-09-26
2022-10-03,22.08773422241211,22.799999237060547,23.0,22.25,22.850000381469727,191068,2022-10-03
2022-10-10,21.99085807800293,22.700000762939453,23.100000381469727,21.25,22.649999618530273,310804,2022-10-10
2022-10-17,21.118972778320312,21.799999237060547,23.5,21.0,23.0,378591,2022-10-17
2022-10-24,21.554914474487305,22.25,22.700000762939453,22.0,22.25,154102,2022-10-24
2022-10-31,21.458040237426758,22.149999618530273,22.75,21.950000762939453,22.75,269579,2022-10-31
2022-11-07,21.70022964477539,22.399999618530273,23.5,21.100000381469727,22.25,304204,2022-11-07
2022-11-14,20.7799072265625,21.450000762939453,22.649999618530273,21.0,22.549999237060547,327402,2022-11-14
2022-11-21,20.87678337097168,21.549999237060547,22.5,20.299999237060547,21.75,398629,2022-11-21
2022-11-28,21.215848922729492,21.899999618530273,22.600000381469727,21.299999237060547,21.299999237060547,343202,2022-11-28
2022-12-05,21.022098541259766,21.700000762939453,22.700000762939453,21.549999237060547,22.200000762939453,406427,2022-12-05
2022-12-12,20.925220489501953,21.600000381469727,22.0,21.200000762939453,21.899999618530273,261994,2022-12-12
2022-12-19,16.759552001953125,17.299999237060547,22.600000381469727,16.700000762939453,21.700000762939453,950061,2022-12-19
2022-12-26,19.520517349243164,20.149999618530273,20.799999237060547,17.299999237060547,17.299999237060547,442048,2022-12-26
2023-01-02,19.133014678955078,19.75,21.0,19.100000381469727,20.600000381469727,242253,2023-01-02
2023-01-09,19.811147689819336,20.450000762939453,23.25,19.600000381469727,20.0,1155849,2023-01-09
2023-01-16,19.423643112182617,20.049999237060547,21.0,19.399999618530273,20.799999237060547,296341,2023-01-16
2023-01-23,18.212692260742188,18.799999237060547,20.350000381469727,18.399999618530273,20.350000381469727,367287,2023-01-23
2023-01-30,17.38924789428711,17.950000762939453,19.5,17.350000381469727,18.799999237060547,288865,2023-01-30
2023-02-06,18.067378997802734,18.649999618530273,20.399999618530273,17.600000381469727,17.600000381469727,440256,2023-02-06
2023-02-13,17.34080696105957,17.899999618530273,18.450000762939453,17.5,18.100000381469727,240769,2023-02-13
2023-02-20,16.565799713134766,17.100000381469727,18.149999618530273,16.899999618530273,17.899999618530273,143585,2023-02-20
2023-02-27,16.46892547607422,17.0,17.399999618530273,16.350000381469727,17.25,132817,2023-02-27
2023-03-06,16.46892547607422,17.0,17.700000762939453,16.899999618530273,17.700000762939453,104465,2023-03-06
2023-03-13,15.693917274475098,16.200000762939453,17.25,16.0,16.899999618530273,167561,2023-03-13
2023-03-20,16.953304290771484,17.5,19.25,14.649999618530273,16.049999237060547,1191337,2023-03-20
2023-03-27,18.115816116333008,18.700000762939453,19.0,16.100000381469727,17.850000381469727,628962,2023-03-27
2023-04-03,18.648635864257812,19.25,20.25,18.450000762939453,19.0,350866,2023-04-03
2023-04-10,17.67987632751465,18.25,19.75,17.600000381469727,19.75,174808,2023-04-10
2023-04-17,17.147056579589844,17.700000762939453,18.5,17.200000762939453,18.350000381469727,206432,2023-04-17
2023-04-24,17.82518768310547,18.399999618530273,18.950000762939453,17.200000762939453,17.899999618530273,294903,2023-04-24
2023-05-01,17.29237174987793,17.850000381469727,18.850000381469727,17.549999237060547,18.399999618530273,197967,2023-05-01
2023-05-08,17.34080696105957,17.899999618530273,18.399999618530273,17.299999237060547,17.799999237060547,150392,2023-05-08
2023-05-15,17.09861946105957,17.649999618530273,18.350000381469727,17.450000762939453,17.899999618530273,160558,2023-05-15
2023-05-22,18.261131286621094,18.850000381469727,20.0,17.25,17.899999618530273,566785,2023-05-22
2023-05-29,20.58615493774414,21.25,21.399999618530273,18.649999618530273,19.100000381469727,993358,2023-05-29
2023-06-05,19.568958282470703,20.200000762939453,21.950000762939453,19.649999618530273,21.5,541717,2023-06-05
2023-06-12,19.714271545410156,20.350000381469727,21.0,18.700000762939453,20.299999237060547,657021,2023-06-12
2023-06-19,19.229890823364258,19.850000381469727,21.25,19.549999237060547,20.5,361173,2023-06-19
2023-06-26,18.987701416015625,19.600000381469727,20.149999618530273,19.399999618530273,19.600000381469727,173481,2023-06-26
2023-07-03,19.95646095275879,20.600000381469727,21.100000381469727,18.649999618530273,19.5,750712,2023-07-03
2023-07-10,19.908021926879883,20.549999237060547,21.899999618530273,20.399999618530273,21.0,785573,2023-07-10
2023-07-17,19.278329849243164,19.899999618530273,21.399999618530273,19.799999237060547,20.899999618530273,420756,2023-07-17
2023-07-24,18.890825271606445,19.5,20.399999618530273,19.399999618530273,20.399999618530273,270426,2023-07-24
2023-07-31,21.845542907714844,22.549999237060547,23.5,19.350000381469727,19.5,1749844,2023-07-31
2023-08-07,19.908021926879883,20.549999237060547,22.950000762939453,20.100000381469727,22.950000762939453,1334581,2023-08-07
2023-08-14,19.859586715698242,20.5,21.649999618530273,19.899999618530273,20.549999237060547,401356,2023-08-14
2023-08-21,19.859586715698242,20.5,21.200000762939453,20.299999237060547,20.5,312077,2023-08-21
2023-08-28,22.184608459472656,22.899999618530273,23.5,20.049999237060547,20.700000762939453,1400154,2023-08-28
2023-09-04,22.959617614746094,23.700000762939453,24.399999618530273,21.799999237060547,23.450000762939453,1967515,2023-09-04
2023-09-11,21.50647735595703,22.200000762939453,24.75,21.299999237060547,24.75,880641,2023-09-11
2023-09-18,21.50208282470703,21.799999237060547,22.799999237060547,21.350000381469727,22.200000762939453,340161,2023-09-18
2023-09-25,21.847301483154297,22.149999618530273,23.25,21.450000762939453,22.0,450291,2023-09-25
2023-10-02,21.403451919555664,21.700000762939453,23.100000381469727,21.5,22.149999618530273,411850,2023-10-02
2023-10-09,21.403451919555664,21.700000762939453,22.450000762939453,20.350000381469727,21.5,462334,2023-10-09
2023-10-16,21.995250701904297,22.299999237060547,24.200000762939453,21.649999618530273,21.649999618530273,971604,2023-10-16
2023-10-23,20.6637020111084,20.950000762939453,22.399999618530273,19.600000381469727,22.25,451876,2023-10-23
2023-10-30,20.8116512298584,21.100000381469727,21.5,20.5,21.200000762939453,347997,2023-10-30
2023-11-06,23.819969177246094,24.149999618530273,25.149999618530273,21.149999618530273,21.5,2292050,2023-11-06
2023-11-13,23.918603897094727,24.25,25.0,23.0,24.850000381469727,1025231,2023-11-13
2023-11-20,35.55734634399414,36.04999923706055,36.04999923706055,23.799999237060547,24.299999237060547,12952965,2023-11-20
2023-11-27,38.861568450927734,39.400001525878906,43.599998474121094,36.04999923706055,36.04999923706055,8882547,2023-11-27
2023-12-04,32.89424133300781,33.349998474121094,37.95000076293945,33.349998474121094,37.45000076293945,1831272,2023-12-04
2023-12-11,30.674991607666016,31.100000381469727,33.0,29.549999237060547,32.599998474121094,1363990,2023-12-11
2023-12-18,30.77362632751465,31.200000762939453,34.20000076293945,29.950000762939453,31.950000762939453,1015326,2023-12-18
2023-12-25,29.885923385620117,30.299999237060547,31.850000381469727,29.850000381469727,31.200000762939453,447504,2023-12-25
2024-01-01,32.30244445800781,32.75,33.95000076293945,29.799999237060547,30.5,519525,2024-01-01
2024-01-08,31.710643768310547,32.150001525878906,33.70000076293945,30.899999618530273,33.70000076293945,444572,2024-01-08
2024-01-15,31.11884117126465,31.549999237060547,33.70000076293945,30.799999237060547,32.400001525878906,485729,2024-01-15
2024-01-22,29.93524169921875,30.350000381469727,31.549999237060547,29.0,31.549999237060547,274949,2024-01-22
2024-01-29,29.491390228271484,29.899999618530273,31.850000381469727,29.299999237060547,30.899999618530273,685099,2024-01-29
2024-02-05,29.639339447021484,30.049999237060547,31.399999618530273,28.200000762939453,30.0,590116,2024-02-05
2024-02-12,28.89958953857422,29.299999237060547,30.149999618530273,27.350000381469727,29.950000762939453,322026,2024-02-12
2024-02-19,28.94890785217285,29.350000381469727,29.950000762939453,28.100000381469727,29.0,341683,2024-02-19
2024-02-26,29.442073822021484,29.850000381469727,30.850000381469727,28.0,29.5,408883,2024-02-26
2024-03-04,26.68033790588379,27.049999237060547,32.04999923706055,26.100000381469727,31.950000762939453,633567,2024-03-04
2024-03-11,24.55971908569336,24.899999618530273,27.450000762939453,22.5,27.049999237060547,747966,2024-03-11
2024-03-18,25.841955184936523,26.200000762939453,26.899999618530273,24.200000762939453,24.200000762939453,307757,2024-03-18
2024-03-25,23.030902862548828,23.350000381469727,26.5,22.600000381469727,26.049999237060547,399166,2024-03-25
2024-04-01,30.97089195251465,31.399999618530273,32.349998474121094,23.549999237060547,24.200000762939453,1455801,2024-04-01
2024-04-08,30.724308013916016,31.149999618530273,33.349998474121094,29.600000381469727,32.349998474121094,977368,2024-04-08
2024-04-15,28.307790756225586,28.700000762939453,30.600000381469727,28.0,30.100000381469727,441426,2024-04-15
2024-04-22,33.486045837402344,33.95000076293945,39.75,28.75,29.299999237060547,6294996,2024-04-22
2024-04-29,34.17647933959961,34.650001525878906,38.20000076293945,32.25,34.5,3872088,2024-04-29
2024-05-06,33.63399124145508,34.099998474121094,36.54999923706055,32.79999923706055,35.0,1815195,2024-05-06
2024-05-13,33.880577087402344,34.349998474121094,35.20000076293945,32.400001525878906,34.04999923706055,951244,2024-05-13
2024-05-20,32.59834289550781,33.04999923706055,35.25,32.5,34.04999923706055,405028,2024-05-20
2024-05-27,27.074872970581055,27.450000762939453,32.95000076293945,27.049999237060547,32.75,1481885,2024-05-27
2024-06-03,28.307790756225586,28.700000762939453,29.25,24.100000381469727,28.75,791251,2024-06-03
2024-06-10,29.659067153930664,30.06999969482422,30.899999618530273,28.420000076293945,29.0,969466,2024-06-10
2024-06-17,29.008087158203125,29.40999984741211,30.68000030517578,28.93000030517578,30.06999969482422,505421,2024-06-17
2024-06-24,27.972436904907227,28.360000610351562,30.299999237060547,28.1200008392334,29.440000534057617,506356,2024-06-24
2024-07-01,27.420087814331055,27.799999237060547,29.3700008392334,27.510000228881836,28.700000762939453,405992,2024-07-01
2024-07-08,27.084733963012695,27.459999084472656,29.799999237060547,26.5,27.75,682155,2024-07-08
2024-07-15,30.704580307006836,31.1299991607666,37.380001068115234,27.299999237060547,27.510000228881836,5764038,2024-07-15
2024-07-22,30.388954162597656,30.809999465942383,33.689998626708984,29.350000381469727,30.399999618530273,1372497,2024-07-22
2024-07-29,30.024011611938477,30.440000534057617,32.0,30.0,31.25,676607,2024-07-29
2024-08-05,29.550569534301758,29.959999084472656,30.799999237060547,28.40999984741211,30.399999618530273,492702,2024-08-05
2024-08-12,28.643144607543945,29.040000915527344,30.899999618530273,28.920000076293945,29.1299991607666,375168,2024-08-12
2024-08-19,31.399999618530273,31.399999618530273,35.04999923706055,29.0,29.010000228881836,4412495,2024-08-19
2024-08-26,31.09000015258789,31.09000015258789,34.650001525878906,30.709999084472656,31.399999618530273,1929565,2024-08-26
2024-09-02,33.849998474121094,33.849998474121094,34.9900016784668,30.760000228881836,31.549999237060547,2207581,2024-09-02
2024-09-09,38.220001220703125,38.220001220703125,41.5,31.959999084472656,34.34000015258789,11158211,2024-09-09
2024-09-16,34.41999816894531,34.41999816894531,39.29999923706055,32.349998474121094,38.5,2157325,2024-09-16
2024-09-23,33.040000915527344,33.040000915527344,35.13999938964844,32.79999923706055,34.5,999931,2024-09-23
2024-09-30,30.270000457763672,30.270000457763672,33.25,29.1200008392334,32.849998474121094,808045,2024-09-30
2024-10-07,30.190000534057617,30.190000534057617,32.45000076293945,27.6200008392334,31.219999313354492,675136,2024-10-07
2024-10-14,30.709999084472656,30.709999084472656,32.97999954223633,29.90999984741211,30.0,612023,2024-10-14
2024-10-21,28.1299991607666,28.1299991607666,31.139999389648438,27.110000610351562,31.139999389648438,499572,2024-10-21
2024-10-28,29.31999969482422,29.31999969482422,29.899999618530273,27.149999618530273,28.1299991607666,230046,2024-10-28
2024-11-04,31.1200008392334,31.1200008392334,31.8799991607666,27.600000381469727,29.5,532472,2024-11-04
2024-11-11,27.6200008392334,27.6200008392334,31.0,27.110000610351562,31.0,469386,2024-11-11
2024-11-18,27.989999771118164,27.989999771118164,28.479999542236328,26.799999237060547,27.6200008392334,199123,2024-11-18
2024-11-25,28.040000915527344,28.040000915527344,29.799999237060547,27.649999618530273,28.049999237060547,364145,2024-11-25
2024-12-02,28.950000762939453,28.950000762939453,29.899999618530273,27.600000381469727,28.399999618530273,296501,2024-12-02
2024-12-09,29.829999923706055,29.829999923706055,31.799999237060547,28.56999969482422,28.950000762939453,742319,2024-12-09
2024-12-16,28.540000915527344,28.540000915527344,31.75,28.229999542236328,30.440000534057617,1124367,2024-12-16
2024-12-23,28.469999313354492,28.469999313354492,29.899999618530273,28.15999984741211,29.649999618530273,172562,2024-12-23
2024-12-30,28.170000076293945,28.170000076293945,29.450000762939453,27.950000762939453,29.09000015258789,261991,2024-12-30
2025-01-06,26.3799991607666,26.3799991607666,28.739999771118164,26.18000030517578,28.170000076293945,445736,2025-01-06
2025-01-13,26.100000381469727,26.100000381469727,27.889999389648438,23.709999084472656,26.0,319623,2025-01-13
2025-01-20,24.799999237060547,24.799999237060547,26.68000030517578,24.719999313354492,26.6200008392334,156865,2025-01-20
2025-01-27,24.8799991607666,24.8799991607666,26.0,21.350000381469727,24.799999237060547,422553,2025-01-27
2025-02-03,23.950000762939453,23.950000762939453,24.8799991607666,23.350000381469727,24.8799991607666,149391,2025-02-03
2025-02-10,20.5,20.5,24.399999618530273,19.139999389648438,24.399999618530273,404036,2025-02-10
2025-02-17,20.5,20.5,21.209999084472656,18.100000381469727,21.209999084472656,233820,2025-02-17
2025-02-24,17.690000534057617,17.690000534057617,20.670000076293945,17.219999313354492,20.579999923706055,228717,2025-02-24
2025-03-03,22.5,22.5,22.850000381469727,16.459999084472656,18.299999237060547,905964,2025-03-03
2025-03-10,18.90999984741211,18.90999984741211,24.479999542236328,18.479999542236328,24.479999542236328,577248,2025-03-10
2025-03-17,19.709999084472656,19.709999084472656,20.34000015258789,17.950000762939453,19.350000381469727,365018,2025-03-17
2025-03-24,17.270000457763672,17.270000457763672,20.280000686645508,16.899999618530273,19.799999237060547,749920,2025-03-24
2025-03-31,18.09000015258789,18.09000015258789,19.020000457763672,16.959999084472656,17.270000457763672,268755,2025-03-31
2025-04-07,17.850000381469727,17.850000381469727,18.450000762939453,15.9399995803833,18.389999389648438,403682,2025-04-07
2025-04-14,19.299999237060547,19.299999237060547,19.700000762939453,18.09000015258789,18.09000015258789,352034,2025-04-14
2025-04-21,19.200000762939453,19.200000762939453,20.829999923706055,18.690000534057617,19.299999237060547,417695,2025-04-21
2025-04-28,19.81999969482422,19.81999969482422,22.540000915527344,18.920000076293945,19.850000381469727,915082,2025-04-28
2025-05-05,18.360000610351562,18.360000610351562,19.940000534057617,18.0,19.399999618530273,173054,2025-05-05
2025-05-12,20.549999237060547,20.549999237060547,20.959999084472656,18.200000762939453,18.649999618530273,355224,2025-05-12
2025-05-19,21.920000076293945,21.920000076293945,22.5,20.190000534057617,20.770000457763672,647589,2025-05-19
2025-05-26,21.6299991607666,21.6299991607666,23.950000762939453,21.469999313354492,22.18000030517578,534543,2025-05-26
2025-06-02,22.190000534057617,22.190000534057617,24.31999969482422,21.84000015258789,22.100000381469727,792126,2025-06-02
