Date,Adj Close_AFFLE.NS,Close_AFFLE.NS,High_AFFLE.NS,Low_AFFLE.NS,Open_AFFLE.NS,Volume_AFFLE.NS,Date
2021-07-12,875.3200073242188,875.3200073242188,895.0,870.4000244140625,884.0,982930,2021-07-12
2021-07-19,871.489990234375,871.489990234375,879.7999877929688,859.7999877929688,870.0,464855,2021-07-19
2021-07-26,837.0499877929688,837.0499877929688,876.0,818.0,871.2000122070312,1177190,2021-07-26
2021-08-02,832.25,832.25,864.0,822.4000244140625,844.0,706155,2021-08-02
2021-08-09,839.3200073242188,839.3200073242188,860.0,812.1599731445312,844.8400268554688,1790335,2021-08-09
2021-08-16,801.1099853515625,801.1099853515625,844.02001953125,800.0,844.0,471995,2021-08-16
2021-08-23,872.6699829101562,872.6699829101562,872.6699829101562,763.02001953125,800.0,2098460,2021-08-23
2021-08-30,920.8900146484375,920.8900146484375,962.0,886.0,899.7999877929688,1848105,2021-08-30
2021-09-06,1011.9500122070312,1011.9500122070312,1019.4199829101562,913.5999755859375,927.97998046875,1325915,2021-09-06
2021-09-13,986.9199829101562,986.9199829101562,1028.9599609375,968.0,1014.0,1509185,2021-09-13
2021-09-20,1064.75,1064.75,1075.0,936.2000122070312,982.7999877929688,2511740,2021-09-20
2021-09-27,1082.8800048828125,1082.8800048828125,1091.0,1040.6300048828125,1079.9100341796875,1896690,2021-09-27
2021-10-04,1212.0,1212.0,1212.0,1080.0,1093.719970703125,2768697,2021-10-04
2021-10-11,1176.5999755859375,1176.5999755859375,1260.0,1122.550048828125,1215.0,2561840,2021-10-11
2021-10-18,1098.199951171875,1098.199951171875,1195.0,1026.0,1195.0,1766129,2021-10-18
2021-10-25,1050.0,1050.0,1135.0,1005.0,1115.0,1157176,2021-10-25
2021-11-01,1082.6500244140625,1082.6500244140625,1098.0,1040.0,1072.0,499731,2021-11-01
2021-11-08,1168.6500244140625,1168.6500244140625,1180.949951171875,1055.0,1088.0,2010158,2021-11-08
2021-11-15,1156.8499755859375,1156.8499755859375,1213.050048828125,1150.0,1187.0,1812838,2021-11-15
2021-11-22,1181.5999755859375,1181.5999755859375,1229.0,1071.0,1170.0,2524829,2021-11-22
2021-11-29,1097.0999755859375,1097.0999755859375,1168.8499755859375,1065.550048828125,1110.0,1787305,2021-11-29
2021-12-06,1083.949951171875,1083.949951171875,1111.050048828125,1058.0999755859375,1094.0,1660250,2021-12-06
2021-12-13,1080.8499755859375,1080.8499755859375,1207.1500244140625,1071.0,1093.800048828125,2361260,2021-12-13
2021-12-20,1084.3499755859375,1084.3499755859375,1095.0,1030.5999755859375,1069.9000244140625,1163786,2021-12-20
2021-12-27,1127.449951171875,1127.449951171875,1136.699951171875,1064.25,1084.3499755859375,1164103,2021-12-27
2022-01-03,1302.5999755859375,1302.5999755859375,1368.800048828125,1115.1500244140625,1134.4000244140625,7800246,2022-01-03
2022-01-10,1480.300048828125,1480.300048828125,1511.0,1298.0999755859375,1307.0,5719995,2022-01-10
2022-01-17,1379.0999755859375,1379.0999755859375,1511.0,1361.0,1493.0,2715894,2022-01-17
2022-01-24,1212.800048828125,1212.800048828125,1370.0,1200.0,1366.0,3327139,2022-01-24
2022-01-31,1259.199951171875,1259.199951171875,1344.9000244140625,1231.699951171875,1250.0,2081315,2022-01-31
2022-02-07,1222.699951171875,1222.699951171875,1380.0,1219.050048828125,1340.0,2355703,2022-02-07
2022-02-14,1200.1500244140625,1200.1500244140625,1237.0,1069.949951171875,1070.0,2341809,2022-02-14
2022-02-21,1194.050048828125,1194.050048828125,1250.0,1106.050048828125,1175.0999755859375,2714860,2022-02-21
2022-02-28,1157.949951171875,1157.949951171875,1227.4000244140625,1155.0,1190.0,1333557,2022-02-28
2022-03-07,1251.0,1251.0,1289.0,1108.5,1145.0,1642478,2022-03-07
2022-03-14,1210.699951171875,1210.699951171875,1264.0,1187.9000244140625,1251.949951171875,1119186,2022-03-14
2022-03-21,1208.75,1208.75,1248.300048828125,1198.3499755859375,1216.0,1208856,2022-03-21
2022-03-28,1268.550048828125,1268.550048828125,1283.699951171875,1191.300048828125,1215.0,1297174,2022-03-28
2022-04-04,1275.949951171875,1275.949951171875,1293.9000244140625,1233.6500244140625,1281.9000244140625,1201847,2022-04-04
2022-04-11,1270.0999755859375,1270.0999755859375,1336.5999755859375,1245.0,1275.300048828125,1080633,2022-04-11
2022-04-18,1218.8499755859375,1218.8499755859375,1268.0,1200.0,1268.0,878552,2022-04-18
2022-04-25,1221.75,1221.75,1239.0,1163.4000244140625,1198.0,898128,2022-04-25
2022-05-02,1110.4000244140625,1110.4000244140625,1228.5999755859375,1096.0999755859375,1201.75,924594,2022-05-02
2022-05-09,1034.300048828125,1034.300048828125,1132.0,999.0,1090.0,1583255,2022-05-09
2022-05-16,1052.4000244140625,1052.4000244140625,1153.800048828125,939.0,1045.0,5107411,2022-05-16
2022-05-23,937.4000244140625,937.4000244140625,1070.0,871.5499877929688,1060.0,3759866,2022-05-23
2022-05-30,1015.8499755859375,1015.8499755859375,1068.699951171875,963.0,990.0,3159224,2022-05-30
2022-06-06,1002.75,1002.75,1019.9500122070312,977.0,1010.0,1822953,2022-06-06
2022-06-13,957.75,957.75,1042.0,952.0,975.0,1822793,2022-06-13
2022-06-20,1025.75,1025.75,1044.550048828125,922.3499755859375,966.9000244140625,1857524,2022-06-20
2022-06-27,1009.4500122070312,1009.4500122070312,1067.800048828125,1004.6500244140625,1046.25,1394341,2022-06-27
2022-07-04,1039.8499755859375,1039.8499755859375,1045.5999755859375,1002.0,1016.4000244140625,1082052,2022-07-04
2022-07-11,1018.1500244140625,1018.1500244140625,1054.6500244140625,1010.8499755859375,1038.800048828125,852273,2022-07-11
2022-07-18,1043.5999755859375,1043.5999755859375,1100.0,1026.0999755859375,1038.0,1645618,2022-07-18
2022-07-25,1061.4000244140625,1061.4000244140625,1068.949951171875,1020.25,1042.949951171875,809361,2022-07-25
2022-08-01,1099.25,1099.25,1131.0,1065.050048828125,1073.1500244140625,1870398,2022-08-01
2022-08-08,1168.699951171875,1168.699951171875,1197.5,1075.5999755859375,1114.949951171875,2529495,2022-08-08
2022-08-15,1232.199951171875,1232.199951171875,1264.0,1160.0999755859375,1168.699951171875,2603848,2022-08-15
2022-08-22,1333.5999755859375,1333.5999755859375,1369.0,1212.5,1222.0,5335235,2022-08-22
2022-08-29,1294.9000244140625,1294.9000244140625,1366.3499755859375,1244.25,1253.0999755859375,1895934,2022-08-29
2022-09-05,1309.0999755859375,1309.0999755859375,1345.9000244140625,1251.0,1297.9000244140625,1375355,2022-09-05
2022-09-12,1269.5,1269.5,1363.0,1259.0,1322.0,1635524,2022-09-12
2022-09-19,1271.5999755859375,1271.5999755859375,1305.0,1231.4000244140625,1280.0,857511,2022-09-19
2022-09-26,1261.1500244140625,1261.1500244140625,1268.4000244140625,1178.0,1251.0,1216603,2022-09-26
2022-10-03,1271.300048828125,1271.300048828125,1289.4000244140625,1221.550048828125,1261.0,618147,2022-10-03
2022-10-10,1174.75,1174.75,1259.5,1158.0,1251.300048828125,1366233,2022-10-10
2022-10-17,1180.0999755859375,1180.0999755859375,1198.699951171875,1146.0,1166.0,741222,2022-10-17
2022-10-24,1155.5999755859375,1155.5999755859375,1199.949951171875,1138.050048828125,1198.0,445850,2022-10-24
2022-10-31,1161.800048828125,1161.800048828125,1178.8499755859375,1143.550048828125,1157.0,763176,2022-10-31
2022-11-07,1262.949951171875,1262.949951171875,1270.0,1145.0,1165.0,2199898,2022-11-07
2022-11-14,1286.949951171875,1286.949951171875,1298.9000244140625,1217.5,1266.8499755859375,1995222,2022-11-14
2022-11-21,1218.0,1218.0,1300.0,1181.800048828125,1293.4000244140625,1239081,2022-11-21
2022-11-28,1233.449951171875,1233.449951171875,1271.949951171875,1213.0,1217.0,1131867,2022-11-28
2022-12-05,1174.699951171875,1174.699951171875,1247.949951171875,1170.6500244140625,1237.0,863956,2022-12-05
2022-12-12,1092.25,1092.25,1184.0,1090.0,1183.0,1267814,2022-12-12
2022-12-19,1022.5,1022.5,1095.800048828125,1012.0,1090.0,1473815,2022-12-19
2022-12-26,1082.75,1082.75,1101.25,1003.0,1029.4000244140625,1593209,2022-12-26
2023-01-02,1055.300048828125,1055.300048828125,1093.5999755859375,1025.25,1090.949951171875,909719,2023-01-02
2023-01-09,1025.6500244140625,1025.6500244140625,1068.5999755859375,1016.0,1064.0,764052,2023-01-09
2023-01-16,1035.949951171875,1035.949951171875,1042.0,1015.0,1033.0,1025204,2023-01-16
2023-01-23,1049.699951171875,1049.699951171875,1062.0,1022.0,1044.0,676647,2023-01-23
2023-01-30,1074.300048828125,1074.300048828125,1114.75,1033.4000244140625,1049.6500244140625,918908,2023-01-30
2023-02-06,1049.050048828125,1049.050048828125,1097.0,1030.0,1093.9000244140625,1383988,2023-02-06
2023-02-13,1024.6500244140625,1024.6500244140625,1059.9000244140625,1018.0,1049.050048828125,625174,2023-02-13
2023-02-20,990.1500244140625,990.1500244140625,1038.449951171875,984.3499755859375,1024.6500244140625,619084,2023-02-20
2023-02-27,1013.2000122070312,1013.2000122070312,1053.0,927.5499877929688,989.5,1560266,2023-02-27
2023-03-06,991.0,991.0,1049.8499755859375,982.5499877929688,1018.5999755859375,822942,2023-03-06
2023-03-13,954.7999877929688,954.7999877929688,990.9500122070312,930.0,990.9500122070312,951561,2023-03-13
2023-03-20,950.0999755859375,950.0999755859375,997.9000244140625,943.7999877929688,943.7999877929688,702731,2023-03-20
2023-03-27,987.0999755859375,987.0999755859375,989.5,928.0499877929688,950.0,826891,2023-03-27
2023-04-03,959.0499877929688,959.0499877929688,1018.0,954.0499877929688,1018.0,787657,2023-04-03
2023-04-10,939.9000244140625,939.9000244140625,970.4000244140625,939.0,964.0499877929688,1065905,2023-04-10
2023-04-17,902.5499877929688,902.5499877929688,939.5,900.0,939.0,1367361,2023-04-17
2023-04-24,931.6500244140625,931.6500244140625,940.0,877.5999755859375,904.0499877929688,3733689,2023-04-24
2023-05-01,928.9000244140625,928.9000244140625,946.7999877929688,920.0,931.6500244140625,544468,2023-05-01
2023-05-08,919.9000244140625,919.9000244140625,955.5999755859375,917.2000122070312,934.4500122070312,1143359,2023-05-08
2023-05-15,915.0999755859375,915.0999755859375,928.0,866.5,885.0499877929688,1832575,2023-05-15
2023-05-22,924.9500122070312,924.9500122070312,942.0499877929688,902.25,915.8499755859375,2708563,2023-05-22
2023-05-29,963.3499755859375,963.3499755859375,977.4000244140625,925.0,925.0,1182915,2023-05-29
2023-06-05,1014.2999877929688,1014.2999877929688,1020.0,966.0,969.9500122070312,1586577,2023-06-05
2023-06-12,1034.300048828125,1034.300048828125,1059.25,972.0,1014.9000244140625,2124100,2023-06-12
2023-06-19,1083.9000244140625,1083.9000244140625,1139.199951171875,1015.0,1046.8499755859375,3539921,2023-06-19
2023-06-26,1096.300048828125,1096.300048828125,1110.4000244140625,1062.800048828125,1082.050048828125,832137,2023-06-26
2023-07-03,1056.75,1056.75,1100.0,1051.199951171875,1099.0,755375,2023-07-03
2023-07-10,1086.300048828125,1086.300048828125,1097.0,1026.25,1073.949951171875,1283234,2023-07-10
2023-07-17,1047.300048828125,1047.300048828125,1102.800048828125,1043.3499755859375,1086.300048828125,1160883,2023-07-17
2023-07-24,1046.800048828125,1046.800048828125,1088.949951171875,1032.0,1045.0,1060229,2023-07-24
2023-07-31,1109.3499755859375,1109.3499755859375,1165.0,1048.0999755859375,1050.949951171875,3500860,2023-07-31
2023-08-07,1071.0999755859375,1071.0999755859375,1145.449951171875,1067.3499755859375,1145.449951171875,1229672,2023-08-07
2023-08-14,1082.8499755859375,1082.8499755859375,1106.9000244140625,1056.0,1071.0999755859375,678126,2023-08-14
2023-08-21,1090.6500244140625,1090.6500244140625,1110.0,1067.199951171875,1082.8499755859375,665164,2023-08-21
2023-08-28,1077.8499755859375,1077.8499755859375,1100.0,1074.949951171875,1098.949951171875,1076107,2023-08-28
2023-09-04,1159.0999755859375,1159.0999755859375,1171.25,1078.3499755859375,1085.0,2272763,2023-09-04
2023-09-11,1109.9000244140625,1109.9000244140625,1178.8499755859375,1083.75,1175.0,1974790,2023-09-11
2023-09-18,1080.9000244140625,1080.9000244140625,1123.449951171875,1080.0,1117.949951171875,634679,2023-09-18
2023-09-25,1106.9000244140625,1106.9000244140625,1114.550048828125,1061.050048828125,1087.949951171875,1055631,2023-09-25
2023-10-02,1092.949951171875,1092.949951171875,1126.949951171875,1070.0,1106.9000244140625,599446,2023-10-02
2023-10-09,1077.300048828125,1077.300048828125,1094.0,1053.1500244140625,1073.0,704628,2023-10-09
2023-10-16,1072.199951171875,1072.199951171875,1085.0,1056.949951171875,1071.0,695145,2023-10-16
2023-10-23,1043.300048828125,1043.300048828125,1086.800048828125,988.1500244140625,1080.0,684781,2023-10-23
2023-10-30,1062.9000244140625,1062.9000244140625,1077.9000244140625,1031.050048828125,1043.300048828125,458062,2023-10-30
2023-11-06,1017.5999755859375,1017.5999755859375,1084.949951171875,1015.7999877929688,1073.0,979660,2023-11-06
2023-11-13,1035.800048828125,1035.800048828125,1057.0,1017.2999877929688,1025.050048828125,785334,2023-11-13
2023-11-20,1096.4000244140625,1096.4000244140625,1135.9000244140625,1037.25,1039.8499755859375,2162460,2023-11-20
2023-11-27,1135.4000244140625,1135.4000244140625,1142.0,1096.4000244140625,1096.4000244140625,1364455,2023-11-27
2023-12-04,1127.5999755859375,1127.5999755859375,1160.0,1110.1500244140625,1154.949951171875,1371140,2023-12-04
2023-12-11,1213.199951171875,1213.199951171875,1244.8499755859375,1125.050048828125,1127.0,3812627,2023-12-11
2023-12-18,1216.949951171875,1216.949951171875,1271.0999755859375,1125.6500244140625,1231.949951171875,2389081,2023-12-18
2023-12-25,1306.0999755859375,1306.0999755859375,1327.0,1203.8499755859375,1216.949951171875,1830769,2023-12-25
2024-01-01,1306.3499755859375,1306.3499755859375,1336.9000244140625,1285.0999755859375,1318.0,1519201,2024-01-01
2024-01-08,1293.9000244140625,1293.9000244140625,1315.0,1250.0,1306.0,941938,2024-01-08
2024-01-15,1265.25,1265.25,1324.0,1205.050048828125,1299.949951171875,1001197,2024-01-15
2024-01-22,1219.6500244140625,1219.6500244140625,1265.25,1171.050048828125,1265.25,554251,2024-01-22
2024-01-29,1230.5999755859375,1230.5999755859375,1248.0999755859375,1190.0,1230.0,881637,2024-01-29
2024-02-05,1114.25,1114.25,1270.0,1108.0,1267.0,1461847,2024-02-05
2024-02-12,1161.9000244140625,1161.9000244140625,1198.0,1085.0,1128.9000244140625,908790,2024-02-12
2024-02-19,1136.6500244140625,1136.6500244140625,1187.3499755859375,1110.0,1171.949951171875,484591,2024-02-19
2024-02-26,1115.300048828125,1115.300048828125,1145.0,1089.6500244140625,1122.050048828125,703859,2024-02-26
2024-03-04,1095.0999755859375,1095.0999755859375,1128.0999755859375,1051.1500244140625,1125.0999755859375,809972,2024-03-04
2024-03-11,1022.7000122070312,1022.7000122070312,1108.25,1004.0,1100.5999755859375,1171112,2024-03-11
2024-03-18,1090.550048828125,1090.550048828125,1094.9000244140625,998.2000122070312,1022.0,787869,2024-03-18
2024-03-25,1041.699951171875,1041.699951171875,1092.5,1022.75,1090.550048828125,885830,2024-03-25
2024-04-01,1096.0,1096.0,1120.949951171875,1051.25,1051.25,914587,2024-04-01
2024-04-08,1070.25,1070.25,1113.0,1064.5,1110.0,700153,2024-04-08
2024-04-15,1067.199951171875,1067.199951171875,1116.5,1033.3499755859375,1050.050048828125,895974,2024-04-15
2024-04-22,1105.4000244140625,1105.4000244140625,1115.0,1055.050048828125,1085.0,1194519,2024-04-22
2024-04-29,1108.6500244140625,1108.6500244140625,1150.0,1093.0,1093.0,1264459,2024-04-29
2024-05-06,1079.5999755859375,1079.5999755859375,1114.4000244140625,1050.0,1110.0,530505,2024-05-06
2024-05-13,1233.8499755859375,1233.8499755859375,1234.0,1055.1500244140625,1082.050048828125,2248656,2024-05-13
2024-05-20,1227.800048828125,1227.800048828125,1254.3499755859375,1175.25,1175.25,2019649,2024-05-20
2024-05-27,1137.25,1137.25,1304.0,1129.0,1255.0,4486672,2024-05-27
2024-06-03,1201.300048828125,1201.300048828125,1207.0,1060.0,1165.0,2557254,2024-06-03
2024-06-10,1254.9000244140625,1254.9000244140625,1278.1500244140625,1201.25,1210.800048828125,1772875,2024-06-10
2024-06-17,1263.050048828125,1263.050048828125,1304.0,1211.0,1254.9000244140625,1865154,2024-06-17
2024-06-24,1343.699951171875,1343.699951171875,1394.0,1233.0,1263.0,9466158,2024-06-24
2024-07-01,1339.4000244140625,1339.4000244140625,1388.0,1312.3499755859375,1362.9000244140625,2123708,2024-07-01
2024-07-08,1424.199951171875,1424.199951171875,1464.949951171875,1345.0,1348.699951171875,5856195,2024-07-08
2024-07-15,1372.0,1372.0,1440.050048828125,1352.4000244140625,1440.0,1078682,2024-07-15
2024-07-22,1460.25,1460.25,1488.550048828125,1324.050048828125,1351.0,2971467,2024-07-22
2024-07-29,1482.949951171875,1482.949951171875,1546.949951171875,1428.300048828125,1470.25,2971076,2024-07-29
2024-08-05,1595.199951171875,1595.199951171875,1634.0,1419.050048828125,1480.0,8149341,2024-08-05
2024-08-12,1554.5,1554.5,1618.800048828125,1467.0,1595.949951171875,2587763,2024-08-12
2024-08-19,1631.449951171875,1631.449951171875,1690.0,1552.550048828125,1580.0,2726173,2024-08-19
2024-08-26,1631.5999755859375,1631.5999755859375,1715.0,1625.0,1644.4000244140625,1498285,2024-08-26
2024-09-02,1621.199951171875,1621.199951171875,1682.949951171875,1590.0,1654.449951171875,1035895,2024-09-02
2024-09-09,1580.1500244140625,1580.1500244140625,1619.9000244140625,1541.0,1605.0,1047081,2024-09-09
2024-09-16,1553.3499755859375,1553.3499755859375,1592.800048828125,1484.9000244140625,1588.050048828125,938639,2024-09-16
2024-09-23,1597.8499755859375,1597.8499755859375,1606.0,1543.75,1560.0,930860,2024-09-23
2024-09-30,1533.800048828125,1533.800048828125,1632.0,1503.800048828125,1600.0,877167,2024-09-30
2024-10-07,1619.4000244140625,1619.4000244140625,1647.75,1470.050048828125,1540.0,1268716,2024-10-07
2024-10-14,1566.449951171875,1566.449951171875,1660.0,1537.5,1645.0,836021,2024-10-14
2024-10-21,1464.550048828125,1464.550048828125,1569.8499755859375,1434.550048828125,1568.1500244140625,1535045,2024-10-21
2024-10-28,1522.0,1522.0,1589.9000244140625,1428.4000244140625,1450.0,746301,2024-10-28
2024-11-04,1603.6500244140625,1603.6500244140625,1665.0999755859375,1503.050048828125,1517.1500244140625,1259165,2024-11-04
2024-11-11,1580.199951171875,1580.199951171875,1672.0,1501.050048828125,1650.0,1367436,2024-11-11
2024-11-18,1585.800048828125,1585.800048828125,1598.0,1520.0,1581.949951171875,805141,2024-11-18
2024-11-25,1619.25,1619.25,1636.0,1569.550048828125,1598.699951171875,1529917,2024-11-25
2024-12-02,1794.6500244140625,1794.6500244140625,1869.1500244140625,1595.050048828125,1634.0,6598815,2024-12-02
2024-12-09,1777.4000244140625,1777.4000244140625,1830.5,1751.0999755859375,1796.0,1971978,2024-12-09
2024-12-16,1726.4000244140625,1726.4000244140625,1884.0,1700.050048828125,1779.0,2884788,2024-12-16
2024-12-23,1794.300048828125,1794.300048828125,1847.5,1715.4000244140625,1739.949951171875,2259553,2024-12-23
2024-12-30,1781.25,1781.25,1822.75,1762.25,1794.0,873442,2024-12-30
2025-01-06,1601.550048828125,1601.550048828125,1790.8499755859375,1582.449951171875,1781.25,1313372,2025-01-06
2025-01-13,1578.699951171875,1578.699951171875,1632.8499755859375,1495.5999755859375,1552.050048828125,1388301,2025-01-13
2025-01-20,1537.800048828125,1537.800048828125,1597.5,1498.050048828125,1588.0,743401,2025-01-20
2025-01-27,1522.3499755859375,1522.3499755859375,1548.0,1432.4000244140625,1515.949951171875,1316716,2025-01-27
2025-02-03,1664.800048828125,1664.800048828125,1691.9000244140625,1476.800048828125,1500.0,2430403,2025-02-03
2025-02-10,1501.5999755859375,1501.5999755859375,1690.449951171875,1487.5999755859375,1673.8499755859375,3225373,2025-02-10
2025-02-17,1546.0,1546.0,1598.0,1440.3499755859375,1491.0,2483268,2025-02-17
2025-02-24,1400.25,1400.25,1536.0,1381.8499755859375,1536.0,915214,2025-02-24
2025-03-03,1482.6500244140625,1482.6500244140625,1490.800048828125,1331.25,1402.1500244140625,1149092,2025-03-03
2025-03-10,1430.550048828125,1430.550048828125,1517.0,1383.75,1481.0,1386384,2025-03-10
2025-03-17,1541.6500244140625,1541.6500244140625,1548.0,1408.0,1430.8499755859375,882845,2025-03-17
2025-03-24,1608.550048828125,1608.550048828125,1738.800048828125,1536.9000244140625,1540.0,1724587,2025-03-24
2025-03-31,1522.25,1522.25,1644.449951171875,1513.8499755859375,1608.550048828125,787203,2025-03-31
2025-04-07,1501.550048828125,1501.550048828125,1524.0,1246.0,1246.0,1565321,2025-04-07
2025-04-14,1566.199951171875,1566.199951171875,1570.0,1510.0,1535.0,433857,2025-04-14
2025-04-21,1603.0,1603.0,1618.0,1544.5,1566.0,798525,2025-04-21
2025-04-28,1591.699951171875,1591.699951171875,1638.699951171875,1565.5,1600.0,817207,2025-04-28
2025-05-05,1512.5,1512.5,1621.5,1485.0,1620.0,849446,2025-05-05
2025-05-12,1720.0,1720.0,1749.9000244140625,1530.0,1560.0,1708739,2025-05-12
2025-05-19,1727.4000244140625,1727.4000244140625,1800.0,1670.0999755859375,1725.0,1418101,2025-05-19
2025-05-26,1735.5999755859375,1735.5999755859375,1779.9000244140625,1660.0999755859375,1730.0,964784,2025-05-26
2025-06-02,1799.199951171875,1799.199951171875,1829.0,1730.0,1740.0,1379794,2025-06-02
2025-06-09,1926.5,1926.5,1985.0,1804.5,1813.5999755859375,3276689,2025-06-09
2025-06-16,1899.699951171875,1899.699951171875,1964.5,1885.0,1926.5,1481442,2025-06-16
2025-06-23,1984.0999755859375,1984.0999755859375,2032.0,1884.5,1885.0,1890641,2025-06-23
