Date,Adj Close_DEEPINDS.NS,Close_DEEPINDS.NS,High_DEEPINDS.NS,Low_DEEPINDS.NS,Open_DEEPINDS.NS,Volume_DEEPINDS.NS,Date
2021-12-06,73.30474853515625,75.05000305175781,79.0,70.0,73.0,813366,2021-12-06
2021-12-13,68.73845672607422,70.375,77.4749984741211,69.0,76.0250015258789,294924,2021-12-13
2021-12-20,69.91055297851562,71.57499694824219,74.94999694824219,63.025001525878906,71.9749984741211,430360,2021-12-20
2021-12-27,76.60126495361328,78.42500305175781,81.4000015258789,70.8499984741211,71.4749984741211,1206930,2021-12-27
2022-01-03,85.34313201904297,87.375,92.5,77.5,78.0,4150730,2022-01-03
2022-01-10,90.42221069335938,92.57499694824219,96.0,87.875,88.69999694824219,2060580,2022-01-10
2022-01-17,91.59430694580078,93.7750015258789,102.44999694824219,90.32499694824219,92.94999694824219,1899284,2022-01-17
2022-01-24,92.35128021240234,94.55000305175781,98.17500305175781,83.9000015258789,91.9749984741211,955898,2022-01-24
2022-01-31,89.64081573486328,91.7750015258789,100.0,91.0250015258789,97.19999694824219,1269436,2022-01-31
2022-02-07,99.70128631591797,102.07499694824219,112.80000305175781,90.0999984741211,91.0,4491094,2022-02-07
2022-02-14,95.45244598388672,97.7249984741211,103.57499694824219,91.6500015258789,101.19999694824219,1295944,2022-02-14
2022-02-21,89.933837890625,92.07499694824219,101.5250015258789,82.75,97.5,1254742,2022-02-21
2022-02-28,87.8338394165039,89.92500305175781,97.9749984741211,89.5250015258789,91.0,847710,2022-02-28
2022-03-07,86.6861572265625,88.75,94.17500305175781,87.30000305175781,88.2249984741211,849674,2022-03-07
2022-03-14,92.44895935058594,94.6500015258789,96.75,87.57499694824219,88.75,1084808,2022-03-14
2022-03-21,94.42686462402344,96.67500305175781,100.0,94.0,96.4000015258789,1437774,2022-03-21
2022-03-28,113.86408996582031,116.57499694824219,123.0,95.55000305175781,98.5999984741211,5721042,2022-03-28
2022-04-04,122.80131530761719,125.7249984741211,134.0,111.6500015258789,118.69999694824219,2534406,2022-04-04
2022-04-11,132.00714111328125,135.14999389648438,142.39999389648438,127.57499694824219,127.57499694824219,2968854,2022-04-11
2022-04-18,130.0780792236328,133.1750030517578,144.1999969482422,127.0,133.4499969482422,2464610,2022-04-18
2022-04-25,128.05133056640625,131.10000610351562,142.0,129.1750030517578,131.0,1699038,2022-04-25
2022-05-02,112.98503875732422,115.67500305175781,130.6999969482422,109.07499694824219,130.6999969482422,990554,2022-05-02
2022-05-09,107.97920989990234,110.55000305175781,137.5,104.0,113.8499984741211,2548540,2022-05-09
2022-05-16,116.30596160888672,119.07499694824219,124.94999694824219,105.5,111.5250015258789,1871054,2022-05-16
2022-05-23,97.30827331542969,99.625,121.0999984741211,96.57499694824219,119.75,906250,2022-05-23
2022-05-30,110.64083862304688,113.2750015258789,119.44999694824219,100.17500305175781,102.4000015258789,1232014,2022-05-30
2022-06-06,110.15247344970703,112.7750015258789,122.1500015258789,110.5,112.55000305175781,1404556,2022-06-06
2022-06-13,100.4826889038086,102.875,111.44999694824219,96.80000305175781,111.44999694824219,900760,2022-06-13
2022-06-20,98.84662628173828,101.19999694824219,105.9749984741211,97.7750015258789,104.42500305175781,549722,2022-06-20
2022-06-27,95.6722183227539,97.94999694824219,103.4749984741211,96.875,103.4749984741211,701226,2022-06-27
2022-07-04,94.4024429321289,96.6500015258789,103.4749984741211,93.4000015258789,99.5,1089352,2022-07-04
2022-07-11,92.40011596679688,94.5999984741211,99.4749984741211,93.80000305175781,99.4749984741211,363996,2022-07-11
2022-07-18,100.14083099365234,102.5250015258789,106.9000015258789,94.5250015258789,95.25,920888,2022-07-18
2022-07-25,97.40594482421875,99.7249984741211,103.44999694824219,98.0,103.4000015258789,420226,2022-07-25
2022-08-01,94.93965911865234,97.19999694824219,101.07499694824219,95.67500305175781,99.80000305175781,394010,2022-08-01
2022-08-08,95.30593872070312,97.57499694824219,98.9000015258789,88.57499694824219,98.25,917224,2022-08-08
2022-08-15,95.15943145751953,97.42500305175781,100.75,96.0,97.57499694824219,340716,2022-08-15
2022-08-22,104.73152923583984,107.2249984741211,109.8499984741211,96.75,96.75,1038032,2022-08-22
2022-08-29,109.95710754394531,112.57499694824219,115.0,103.07499694824219,104.5,777400,2022-08-29
2022-09-05,107.83270263671875,110.4000015258789,114.5,106.75,112.5999984741211,480808,2022-09-05
2022-09-12,121.6903076171875,123.55000305175781,124.9000015258789,111.375,111.4749984741211,1341272,2022-09-12
2022-09-19,127.45223999023438,129.39999389648438,145.5,125.0,125.0,3890178,2022-09-19
2022-09-26,124.62052154541016,126.5250015258789,130.5,118.5250015258789,127.55000305175781,792542,2022-09-26
2022-10-03,152.59303283691406,154.9250030517578,158.375,127.7750015258789,127.7750015258789,5294582,2022-10-03
2022-10-10,147.44668579101562,149.6999969482422,161.0,141.6999969482422,154.89999389648438,2264596,2022-10-10
2022-10-17,145.18130493164062,147.39999389648438,159.89999389648438,144.0,146.0,1814166,2022-10-17
2022-10-24,151.41111755371094,153.72500610351562,155.77499389648438,145.4499969482422,150.5,758050,2022-10-24
2022-10-31,142.49732971191406,144.6750030517578,156.39999389648438,143.3000030517578,155.0,959532,2022-10-31
2022-11-07,128.46182250976562,130.4250030517578,147.0,130.0,145.75,921162,2022-11-07
2022-11-14,125.85171508789062,127.7750015258789,138.0500030517578,125.375,130.5,879026,2022-11-14
2022-11-21,130.21009826660156,132.1999969482422,136.47500610351562,124.94999694824219,127.44999694824219,602590,2022-11-21
2022-11-28,127.52613067626953,129.47500610351562,135.5,128.625,135.5,396802,2022-11-28
2022-12-05,117.8736343383789,119.67500305175781,132.0,118.3499984741211,131.0,702578,2022-12-05
2022-12-12,132.91871643066406,134.9499969482422,136.5,120.25,121.4749984741211,678980,2022-12-12
2022-12-19,120.3113784790039,122.1500015258789,139.6999969482422,120.19999694824219,136.47500610351562,727396,2022-12-19
2022-12-26,138.4097900390625,140.52499389648438,142.5,126.0,131.25,822438,2022-12-26
2023-01-02,138.7052764892578,140.8249969482422,151.10000610351562,140.0500030517578,141.85000610351562,1131600,2023-01-02
2023-01-09,144.29486083984375,146.5,149.5,137.8000030517578,142.25,578688,2023-01-09
2023-01-16,151.60809326171875,153.9250030517578,155.39999389648438,143.3249969482422,146.97500610351562,1111736,2023-01-16
2023-01-23,139.51785278320312,141.64999389648438,161.0,129.02499389648438,155.10000610351562,1189332,2023-01-23
2023-01-30,143.99937438964844,146.1999969482422,150.0,137.52499389648438,137.6999969482422,580920,2023-01-30
2023-02-06,142.86668395996094,145.0500030517578,159.89999389648438,139.0,145.125,1586656,2023-02-06
2023-02-13,141.26614379882812,143.4250030517578,148.60000610351562,138.0,145.4499969482422,633892,2023-02-13
2023-02-20,135.4795684814453,137.5500030517578,144.0749969482422,136.10000610351562,141.75,338842,2023-02-20
2023-02-27,133.6820526123047,135.72500610351562,141.0,130.27499389648438,137.9499969482422,442526,2023-02-27
2023-03-06,131.19505310058594,133.1999969482422,137.5,132.5,135.875,125540,2023-03-06
2023-03-13,130.06236267089844,132.0500030517578,134.625,125.9000015258789,134.27499389648438,329850,2023-03-13
2023-03-20,130.45632934570312,132.4499969482422,137.9499969482422,128.9499969482422,129.5,250674,2023-03-20
2023-03-27,132.229248046875,134.25,137.25,127.05000305175781,133.10000610351562,350702,2023-03-27
2023-04-03,142.47268676757812,144.64999389648438,146.5,135.75,136.0,678062,2023-04-03
2023-04-10,141.73397827148438,143.89999389648438,149.14999389648438,140.10000610351562,145.9499969482422,740859,2023-04-10
2023-04-17,163.79681396484375,166.3000030517578,167.85000610351562,143.10000610351562,144.89999389648438,1690067,2023-04-17
2023-04-24,167.83509826660156,170.39999389648438,177.89999389648438,164.0,168.8000030517578,1368766,2023-04-24
2023-05-01,164.83102416992188,167.35000610351562,176.6999969482422,165.5,170.39999389648438,473941,2023-05-01
2023-05-08,161.08822631835938,163.5500030517578,172.0500030517578,161.39999389648438,168.1999969482422,392593,2023-05-08
2023-05-15,157.39466857910156,159.8000030517578,169.9499969482422,157.8000030517578,165.0,616747,2023-05-15
2023-05-22,181.3289031982422,184.10000610351562,186.85000610351562,153.25,160.8000030517578,3133867,2023-05-22
2023-05-29,173.10458374023438,175.75,190.75,168.5,189.0,1632423,2023-05-29
2023-06-05,175.76394653320312,178.4499969482422,181.0,170.0,177.60000610351562,765984,2023-06-05
2023-06-12,171.57791137695312,174.1999969482422,186.64999389648438,172.8000030517578,181.0,846673,2023-06-12
2023-06-19,170.8391876220703,173.4499969482422,187.0,171.10000610351562,175.1999969482422,651192,2023-06-19
2023-06-26,171.4794158935547,174.10000610351562,179.5,172.64999389648438,175.60000610351562,289927,2023-06-26
2023-07-03,193.83773803710938,196.8000030517578,198.5,175.0,175.0,2057538,2023-07-03
2023-07-10,211.2713165283203,214.5,219.39999389648438,188.0,198.89999389648438,4058041,2023-07-10
2023-07-17,215.2111053466797,218.5,228.60000610351562,209.8000030517578,217.75,2004841,2023-07-17
2023-07-24,210.33560180664062,213.5500030517578,226.0500030517578,211.64999389648438,222.10000610351562,493359,2023-07-24
2023-07-31,238.06187438964844,241.6999969482422,247.9499969482422,214.0500030517578,214.89999389648438,2543930,2023-07-31
2023-08-07,258.74578857421875,262.70001220703125,272.20001220703125,235.10000610351562,243.39999389648438,2488956,2023-08-07
2023-08-14,264.5077209472656,268.54998779296875,274.3999938964844,252.0,262.0,898277,2023-08-14
2023-08-21,251.75267028808594,255.60000610351562,281.79998779296875,252.35000610351562,272.8999938964844,1017177,2023-08-21
2023-08-28,240.37652587890625,244.0500030517578,261.75,242.0,256.79998779296875,712724,2023-08-28
2023-09-04,256.7759094238281,260.70001220703125,275.20001220703125,239.60000610351562,247.60000610351562,1965051,2023-09-04
2023-09-11,255.88941955566406,259.79998779296875,268.45001220703125,242.64999389648438,265.20001220703125,772082,2023-09-11
2023-09-18,252.78684997558594,256.6499938964844,265.04998779296875,250.0500030517578,259.79998779296875,588386,2023-09-18
2023-09-25,265.21435546875,267.3500061035156,281.20001220703125,260.70001220703125,264.0,1722299,2023-09-25
2023-10-02,282.5249328613281,284.79998779296875,298.5,265.54998779296875,267.3500061035156,1989832,2023-10-02
2023-10-09,283.02093505859375,285.29998779296875,297.70001220703125,259.20001220703125,276.0,1057452,2023-10-09
2023-10-16,260.353515625,262.45001220703125,297.95001220703125,259.8500061035156,286.5,842937,2023-10-16
2023-10-23,261.2958984375,263.3999938964844,272.0,233.6999969482422,263.70001220703125,928387,2023-10-23
2023-10-30,254.20301818847656,256.25,274.5,252.0,263.95001220703125,1090381,2023-10-30
2023-11-06,242.10047912597656,244.0500030517578,264.0,240.14999389648438,256.1000061035156,931259,2023-11-06
2023-11-13,251.57418823242188,253.60000610351562,258.20001220703125,245.0,247.39999389648438,452629,2023-11-13
2023-11-20,261.4447021484375,263.54998779296875,267.6000061035156,254.0,254.5,723219,2023-11-20
2023-11-27,266.35516357421875,268.5,277.0,260.29998779296875,263.54998779296875,889724,2023-11-27
2023-12-04,265.511962890625,267.6499938964844,282.8500061035156,265.20001220703125,274.8999938964844,4316280,2023-12-04
2023-12-11,253.60780334472656,255.64999389648438,269.3500061035156,248.0500030517578,267.0,1616340,2023-12-11
2023-12-18,249.93736267089844,251.9499969482422,258.6499938964844,242.5500030517578,258.0,652761,2023-12-18
2023-12-25,254.35182189941406,256.3999938964844,260.79998779296875,246.5500030517578,251.9499969482422,796136,2023-12-25
2024-01-01,253.75662231445312,255.8000030517578,262.3999938964844,251.0500030517578,257.70001220703125,533486,2024-01-01
2024-01-08,253.75662231445312,255.8000030517578,260.70001220703125,247.1999969482422,256.79998779296875,512381,2024-01-08
2024-01-15,260.8495178222656,262.95001220703125,278.6499938964844,254.5500030517578,255.8000030517578,1009315,2024-01-15
2024-01-22,245.1757049560547,247.14999389648438,262.95001220703125,242.0,262.95001220703125,335951,2024-01-22
2024-01-29,248.35015869140625,250.35000610351562,265.1000061035156,245.39999389648438,251.0,665024,2024-01-29
2024-02-05,252.5166015625,254.5500030517578,268.79998779296875,241.0,252.3000030517578,1480800,2024-02-05
2024-02-12,244.82850646972656,246.8000030517578,254.75,227.0500030517578,252.0,1020145,2024-02-12
2024-02-19,246.2669219970703,248.25,250.0,238.9499969482422,246.89999389648438,926063,2024-02-19
2024-02-26,247.3085479736328,249.3000030517578,267.29998779296875,245.0,248.35000610351562,1584190,2024-02-26
2024-03-04,260.0558776855469,262.1499938964844,274.0,254.0500030517578,255.0,1018682,2024-03-04
2024-03-11,260.5022888183594,262.6000061035156,264.95001220703125,234.14999389648438,263.95001220703125,773814,2024-03-11
2024-03-18,287.9314270019531,290.25,294.29998779296875,252.0,262.45001220703125,2307564,2024-03-18
2024-03-25,306.03564453125,308.5,331.75,290.25,290.25,7789760,2024-03-25
2024-04-01,317.0965576171875,319.6499938964844,321.95001220703125,305.04998779296875,310.95001220703125,1786022,2024-04-01
2024-04-08,300.38116455078125,302.79998779296875,327.0,301.04998779296875,325.0,721834,2024-04-08
2024-04-15,294.825927734375,297.20001220703125,311.29998779296875,281.54998779296875,294.29998779296875,1188168,2024-04-15
2024-04-22,288.27862548828125,290.6000061035156,305.1000061035156,287.29998779296875,297.20001220703125,774433,2024-04-22
2024-04-29,275.0848693847656,277.29998779296875,292.70001220703125,271.5,290.6499938964844,665726,2024-04-29
2024-05-06,306.58123779296875,309.04998779296875,314.0,275.1499938964844,279.3999938964844,2283266,2024-05-06
2024-05-13,291.30426025390625,293.6499938964844,315.8500061035156,290.6000061035156,309.0,1148934,2024-05-13
2024-05-20,285.8977966308594,288.20001220703125,302.0,286.54998779296875,295.3500061035156,606863,2024-05-20
2024-05-27,275.0848693847656,277.29998779296875,291.8500061035156,276.0,288.20001220703125,580204,2024-05-27
2024-06-03,284.4097900390625,286.70001220703125,290.0,243.0,289.5,744090,2024-06-03
2024-06-10,293.9826965332031,296.3500061035156,307.45001220703125,285.04998779296875,288.70001220703125,636361,2024-06-10
2024-06-17,295.0242919921875,297.3999938964844,310.0,288.20001220703125,296.3500061035156,527426,2024-06-17
2024-06-24,288.0306396484375,290.3500061035156,303.54998779296875,284.25,295.0,663905,2024-06-24
2024-07-01,287.1874084472656,289.5,294.5,283.6000061035156,291.20001220703125,548591,2024-07-01
2024-07-08,315.6581726074219,318.20001220703125,338.3999938964844,285.5,290.75,3509825,2024-07-08
2024-07-15,296.25,296.25,335.0,295.3500061035156,335.0,1245947,2024-07-15
2024-07-22,307.54998779296875,307.54998779296875,314.5,285.8500061035156,295.0,1016139,2024-07-22
2024-07-29,327.3500061035156,327.3500061035156,347.8999938964844,304.1000061035156,308.5,3938806,2024-07-29
2024-08-05,331.0,331.0,345.3999938964844,297.6499938964844,321.0,3550713,2024-08-05
2024-08-12,312.70001220703125,312.70001220703125,335.70001220703125,310.04998779296875,331.0,912128,2024-08-12
2024-08-19,366.8999938964844,366.8999938964844,369.0,314.0,314.0,4106251,2024-08-19
2024-08-26,376.6499938964844,376.6499938964844,396.04998779296875,367.0,369.79998779296875,2863131,2024-08-26
2024-09-02,397.20001220703125,397.20001220703125,412.3999938964844,369.54998779296875,378.95001220703125,2881372,2024-09-02
2024-09-09,442.8500061035156,442.8500061035156,476.6000061035156,435.5,465.0,11584928,2024-09-09
2024-09-16,422.0,422.0,451.79998779296875,401.1000061035156,448.95001220703125,1241066,2024-09-16
2024-09-23,439.54998779296875,439.54998779296875,476.1000061035156,418.3500061035156,422.1000061035156,1599986,2024-09-23
2024-09-30,427.79998779296875,427.79998779296875,450.0,420.54998779296875,439.0,457233,2024-09-30
2024-10-07,491.75,491.75,499.8999938964844,401.95001220703125,429.8999938964844,2476380,2024-10-07
2024-10-14,478.6000061035156,478.6000061035156,509.5,464.5,491.75,1070934,2024-10-14
2024-10-21,431.70001220703125,431.70001220703125,481.95001220703125,416.8500061035156,471.0,1081832,2024-10-21
2024-10-28,491.95001220703125,491.95001220703125,495.0,421.04998779296875,434.29998779296875,1525081,2024-10-28
2024-11-04,495.8500061035156,495.8500061035156,535.0,472.29998779296875,491.3500061035156,1891184,2024-11-04
2024-11-11,478.75,478.75,503.25,475.0,495.8500061035156,603135,2024-11-11
2024-11-18,504.0,504.0,518.9500122070312,475.75,479.95001220703125,1175785,2024-11-18
2024-11-25,563.0999755859375,563.0999755859375,573.7000122070312,499.0,518.0,3597462,2024-11-25
2024-12-02,560.8499755859375,560.8499755859375,581.5499877929688,551.0,564.0499877929688,1341729,2024-12-02
2024-12-09,570.9500122070312,570.9500122070312,607.0,553.1500244140625,561.9000244140625,1805693,2024-12-09
2024-12-16,580.7000122070312,580.7000122070312,619.8499755859375,570.6500244140625,571.0499877929688,1890202,2024-12-16
2024-12-23,550.7000122070312,550.7000122070312,592.7999877929688,538.0,589.8499755859375,1128347,2024-12-23
2024-12-30,589.6500244140625,589.6500244140625,599.0,523.75,570.9500122070312,1194216,2024-12-30
2025-01-06,572.5,572.5,624.4000244140625,557.0499877929688,594.0,1844987,2025-01-06
2025-01-13,585.5999755859375,585.5999755859375,589.9000244140625,534.6500244140625,568.7999877929688,1213087,2025-01-13
2025-01-20,526.2000122070312,526.2000122070312,595.0,520.0,589.7000122070312,1068104,2025-01-20
2025-01-27,560.0499877929688,560.0499877929688,581.6500244140625,459.3500061035156,512.1500244140625,2479713,2025-01-27
2025-02-03,575.0499877929688,575.0499877929688,589.9000244140625,526.0,555.2999877929688,1395988,2025-02-03
2025-02-10,470.70001220703125,470.70001220703125,577.5999755859375,464.0,575.9500122070312,1235502,2025-02-10
2025-02-17,486.0,486.0,514.6500244140625,455.1000061035156,469.20001220703125,1036976,2025-02-17
2025-02-24,433.70001220703125,433.70001220703125,509.0,430.29998779296875,478.70001220703125,703125,2025-02-24
2025-03-03,473.8500061035156,473.8500061035156,480.95001220703125,421.25,433.0,1108994,2025-03-03
2025-03-10,450.6000061035156,450.6000061035156,479.79998779296875,432.04998779296875,475.0,846112,2025-03-10
2025-03-17,500.20001220703125,500.20001220703125,504.8999938964844,445.45001220703125,453.0,714947,2025-03-17
2025-03-24,501.1499938964844,501.1499938964844,517.0499877929688,482.54998779296875,504.95001220703125,632072,2025-03-24
2025-03-31,468.3500061035156,468.3500061035156,509.95001220703125,461.3500061035156,501.1499938964844,545297,2025-03-31
2025-04-07,468.79998779296875,468.79998779296875,498.25,381.0,381.0,1714433,2025-04-07
2025-04-14,485.29998779296875,485.29998779296875,499.79998779296875,468.79998779296875,468.79998779296875,404526,2025-04-14
2025-04-21,459.8999938964844,459.8999938964844,494.25,453.04998779296875,485.6000061035156,602401,2025-04-21
2025-04-28,423.3999938964844,423.3999938964844,475.95001220703125,421.25,455.6499938964844,675574,2025-04-28
2025-05-05,393.20001220703125,393.20001220703125,441.0,385.8500061035156,415.0,1068029,2025-05-05
2025-05-12,444.8500061035156,444.8500061035156,449.0,406.95001220703125,406.95001220703125,947384,2025-05-12
2025-05-19,425.6000061035156,425.6000061035156,446.8500061035156,421.0,444.8500061035156,522297,2025-05-19
2025-05-26,430.5,430.5,446.3999938964844,413.8999938964844,425.6000061035156,652378,2025-05-26
2025-06-02,421.0,421.0,436.95001220703125,407.8500061035156,431.79998779296875,584077,2025-06-02
2025-06-09,442.8500061035156,442.8500061035156,452.8999938964844,418.6499938964844,422.8999938964844,1375833,2025-06-09
2025-06-16,428.70001220703125,428.70001220703125,449.45001220703125,415.8500061035156,446.3999938964844,654958,2025-06-16
2025-06-23,446.45001220703125,446.45001220703125,459.70001220703125,424.20001220703125,436.95001220703125,913439,2025-06-23
2025-06-30,454.3999938964844,454.3999938964844,465.0,433.3999938964844,446.45001220703125,699913,2025-06-30
2025-07-07,451.1000061035156,451.1000061035156,456.79998779296875,436.70001220703125,454.1499938964844,412797,2025-07-07
2025-07-14,473.8500061035156,473.8500061035156,475.25,452.04998779296875,454.95001220703125,642157,2025-07-14
