Date,Adj Close_FORTIS.NS,Close_FORTIS.NS,High_FORTIS.NS,Low_FORTIS.NS,Open_FORTIS.NS,Volume_FORTIS.NS,Date
2021-08-16,276.18829345703125,277.6000061035156,285.8999938964844,240.75,247.0,67939674,2021-08-16
2021-08-23,293.00238037109375,294.5,296.8999938964844,269.3999938964844,289.8999938964844,43014822,2021-08-23
2021-08-30,285.8389892578125,287.29998779296875,303.79998779296875,276.25,297.0,28867999,2021-08-30
2021-09-06,275.9395751953125,277.3500061035156,292.70001220703125,274.04998779296875,288.3999938964844,13228533,2021-09-06
2021-09-13,266.5873718261719,267.95001220703125,280.29998779296875,266.5,278.0,11920653,2021-09-13
2021-09-20,270.1690673828125,271.54998779296875,273.70001220703125,255.0500030517578,261.6000061035156,11801455,2021-09-20
2021-09-27,264.3488464355469,265.70001220703125,275.6499938964844,260.1499938964844,272.95001220703125,11436310,2021-09-27
2021-10-04,270.069580078125,271.45001220703125,281.79998779296875,265.25,266.0,9930058,2021-10-04
2021-10-11,273.0543212890625,274.45001220703125,276.20001220703125,262.29998779296875,272.54998779296875,7514462,2021-10-11
2021-10-18,254.84738159179688,256.1499938964844,274.1499938964844,250.5500030517578,273.25,12038748,2021-10-18
2021-10-25,243.05764770507812,244.3000030517578,258.0,242.5,253.5500030517578,7235822,2021-10-25
2021-11-01,251.06671142578125,252.35000610351562,255.60000610351562,231.3000030517578,244.3000030517578,5942033,2021-11-01
2021-11-08,255.94178771972656,257.25,273.70001220703125,250.64999389648438,255.0,10786417,2021-11-08
2021-11-15,281.66033935546875,283.1000061035156,299.25,261.1000061035156,266.0,33957856,2021-11-15
2021-11-22,281.9090576171875,283.3500061035156,303.0,258.8500061035156,285.6499938964844,23319475,2021-11-22
2021-11-29,283.9984130859375,285.45001220703125,295.70001220703125,275.0,284.75,13052148,2021-11-29
2021-12-06,279.2227783203125,280.6499938964844,285.45001220703125,267.1499938964844,285.45001220703125,9275334,2021-12-06
2021-12-13,274.8948974609375,276.29998779296875,292.5,274.29998779296875,279.1000061035156,9515367,2021-12-13
2021-12-20,272.2583923339844,273.6499938964844,282.0,265.25,273.0,5211445,2021-12-20
2021-12-27,295.7881164550781,297.29998779296875,308.0,272.20001220703125,274.3500061035156,13792271,2021-12-27
2022-01-03,285.4907531738281,286.95001220703125,313.45001220703125,283.25,299.70001220703125,15006375,2022-01-03
2022-01-10,284.9933166503906,286.45001220703125,295.5,282.3500061035156,286.5,7696111,2022-01-10
2022-01-17,274.596435546875,276.0,294.75,274.0,283.54998779296875,6072004,2022-01-17
2022-01-24,263.9508361816406,265.29998779296875,275.95001220703125,260.75,275.95001220703125,4261576,2022-01-24
2022-01-31,263.453369140625,264.79998779296875,279.79998779296875,263.8999938964844,267.5,4040533,2022-01-31
2022-02-07,257.88189697265625,259.20001220703125,266.54998779296875,254.6999969482422,263.95001220703125,5020752,2022-02-07
2022-02-14,259.82196044921875,261.1499938964844,269.8500061035156,253.0,257.0,7148521,2022-02-14
2022-02-21,240.12265014648438,241.35000610351562,259.95001220703125,229.0,259.0,7213264,2022-02-21
2022-02-28,262.1600036621094,263.5,272.3500061035156,239.6999969482422,241.35000610351562,7085518,2022-02-28
2022-03-07,261.0655822753906,262.3999938964844,267.0,251.0,254.5,6436648,2022-03-07
2022-03-14,253.15603637695312,254.4499969482422,262.3500061035156,246.85000610351562,261.20001220703125,6283265,2022-03-14
2022-03-21,274.24822998046875,275.6499938964844,284.8999938964844,256.6000061035156,259.0,8434697,2022-03-21
2022-03-28,282.6552429199219,284.1000061035156,292.8500061035156,264.04998779296875,276.0,11171989,2022-03-28
2022-04-04,270.51727294921875,271.8999938964844,286.45001220703125,267.29998779296875,286.0,5429886,2022-04-04
2022-04-11,269.3731384277344,270.75,280.79998779296875,270.1499938964844,271.8999938964844,3079629,2022-04-11
2022-04-18,273.00457763671875,274.3999938964844,280.8500061035156,267.25,270.0,7013974,2022-04-18
2022-04-25,265.79144287109375,267.1499938964844,278.0,265.54998779296875,273.25,4610495,2022-04-25
2022-05-02,249.62408447265625,250.89999389648438,269.1000061035156,247.1999969482422,266.0,5205959,2022-05-02
2022-05-09,234.7998504638672,236.0,252.39999389648438,233.3000030517578,246.60000610351562,4906264,2022-05-09
2022-05-16,239.77442932128906,241.0,244.0,232.60000610351562,237.1999969482422,6173052,2022-05-16
2022-05-23,233.50645446777344,234.6999969482422,248.0,233.0,243.5,4060980,2022-05-23
2022-05-30,239.32672119140625,240.5500030517578,246.39999389648438,234.0,238.0,3255555,2022-05-30
2022-06-06,243.0078887939453,244.25,246.0,237.60000610351562,240.14999389648438,2163262,2022-06-06
2022-06-13,226.34307861328125,227.5,241.60000610351562,221.4499969482422,241.3000030517578,3676567,2022-06-13
2022-06-20,234.70034790039062,235.89999389648438,240.8000030517578,219.75,228.64999389648438,5588614,2022-06-20
2022-06-27,234.70034790039062,235.89999389648438,241.5,228.14999389648438,236.5500030517578,2614981,2022-06-27
2022-07-04,249.52459716796875,250.8000030517578,256.6499938964844,233.9499969482422,236.0,3981096,2022-07-04
2022-07-11,260.21990966796875,261.54998779296875,262.6000061035156,246.0,246.10000610351562,4217789,2022-07-11
2022-07-18,276.6360168457031,278.04998779296875,281.6000061035156,261.8500061035156,262.5,3732798,2022-07-18
2022-07-25,277.03399658203125,278.45001220703125,281.04998779296875,263.6499938964844,277.8500061035156,4596561,2022-07-25
2022-08-01,263.055419921875,264.3999938964844,282.8999938964844,263.0,278.45001220703125,3102685,2022-08-01
2022-08-08,279.91925048828125,281.3500061035156,291.3999938964844,261.3500061035156,261.3500061035156,10083504,2022-08-08
2022-08-15,297.2307434082031,298.75,299.8999938964844,277.3999938964844,281.3500061035156,8515537,2022-08-15
2022-08-22,289.7191467285156,291.20001220703125,304.8500061035156,288.1000061035156,299.95001220703125,6219411,2022-08-22
2022-08-29,290.1668395996094,291.6499938964844,298.8500061035156,284.3999938964844,288.0,3020331,2022-08-29
2022-09-05,286.6846618652344,288.1499938964844,294.70001220703125,285.54998779296875,292.8999938964844,2590803,2022-09-05
2022-09-12,295.68865966796875,297.20001220703125,315.75,287.1000061035156,288.0,10088776,2022-09-12
2022-09-19,260.9163513183594,262.25,325.0,250.35000610351562,299.0,69298076,2022-09-19
2022-09-26,262.8564453125,264.20001220703125,266.0,255.0500030517578,259.95001220703125,10520746,2022-09-26
2022-10-03,273.8005065917969,275.20001220703125,286.79998779296875,259.1000061035156,264.0,8095512,2022-10-03
2022-10-10,272.80560302734375,274.20001220703125,277.8999938964844,263.3500061035156,272.0,3115923,2022-10-10
2022-10-17,273.0543212890625,274.45001220703125,277.0,269.6000061035156,275.0,1592353,2022-10-17
2022-10-24,276.2380676269531,277.6499938964844,279.5,265.0,276.25,3486323,2022-10-24
2022-10-31,280.9638671875,282.3999938964844,286.79998779296875,273.6499938964844,278.0,3640145,2022-10-31
2022-11-07,280.81463623046875,282.25,292.45001220703125,275.0,283.0,2492023,2022-11-07
2022-11-14,284.24713134765625,285.70001220703125,313.8999938964844,277.3500061035156,289.0,20356061,2022-11-14
2022-11-21,286.08770751953125,287.54998779296875,290.79998779296875,275.5,285.70001220703125,3521373,2022-11-21
2022-11-28,287.23187255859375,288.70001220703125,295.79998779296875,284.6499938964844,287.29998779296875,4679088,2022-11-28
2022-12-05,284.24713134765625,285.70001220703125,293.79998779296875,281.3999938964844,289.95001220703125,4454292,2022-12-05
2022-12-12,276.4867858886719,277.8999938964844,291.95001220703125,275.20001220703125,286.0,3373363,2022-12-12
2022-12-19,270.7659912109375,272.1499938964844,290.6000061035156,269.1000061035156,277.70001220703125,4535278,2022-12-19
2022-12-26,284.64508056640625,286.1000061035156,290.5,271.29998779296875,273.20001220703125,3853153,2022-12-26
2023-01-02,283.4014587402344,284.8500061035156,288.3500061035156,280.8999938964844,284.1000061035156,3135911,2023-01-02
2023-01-09,286.18719482421875,287.6499938964844,290.0,281.0,285.75,2620117,2023-01-09
2023-01-16,282.8542175292969,284.29998779296875,288.6000061035156,281.0,287.0,2166775,2023-01-16
2023-01-23,279.2227783203125,280.6499938964844,285.95001220703125,275.3500061035156,285.70001220703125,2119807,2023-01-23
2023-01-30,275.8898010253906,277.29998779296875,284.0,274.0,280.25,3337801,2023-01-30
2023-02-06,281.3121337890625,282.75,285.0,274.54998779296875,278.70001220703125,2770441,2023-02-06
2023-02-13,267.3335876464844,268.70001220703125,278.0,261.6499938964844,277.79998779296875,3686722,2023-02-13
2023-02-20,269.5721435546875,270.95001220703125,281.0,269.3500061035156,269.8500061035156,2380116,2023-02-20
2023-02-27,275.1933898925781,276.6000061035156,279.0,262.3500061035156,270.95001220703125,3022979,2023-02-27
2023-03-06,269.5721435546875,270.95001220703125,282.0,267.6000061035156,277.95001220703125,3205008,2023-03-06
2023-03-13,261.61279296875,262.95001220703125,272.0,259.45001220703125,271.1499938964844,3586388,2023-03-13
2023-03-20,253.5540008544922,254.85000610351562,263.8999938964844,245.5,262.8999938964844,3952979,2023-03-20
2023-03-27,258.57830810546875,259.8999938964844,266.95001220703125,251.10000610351562,252.25,3644052,2023-03-27
2023-04-03,251.71340942382812,253.0,266.20001220703125,251.0,262.1499938964844,4201304,2023-04-03
2023-04-10,263.8513488769531,265.20001220703125,269.3999938964844,253.25,255.39999389648438,3457176,2023-04-10
2023-04-17,263.8016052246094,265.1499938964844,272.1499938964844,262.04998779296875,264.95001220703125,2795620,2023-04-17
2023-04-24,259.47369384765625,260.79998779296875,267.3999938964844,254.75,265.5,3507234,2023-04-24
2023-05-01,264.8960266113281,266.25,267.04998779296875,258.8500061035156,260.79998779296875,2844769,2023-05-01
2023-05-08,269.1244201660156,270.5,274.3999938964844,263.3999938964844,267.8500061035156,4035028,2023-05-08
2023-05-15,280.81463623046875,282.25,285.0,268.0,268.0,3845150,2023-05-15
2023-05-22,285.8389892578125,287.29998779296875,295.0,278.79998779296875,281.70001220703125,2951082,2023-05-22
2023-05-29,274.84515380859375,276.25,289.20001220703125,272.6000061035156,288.79998779296875,5245654,2023-05-29
2023-06-05,282.60546875,284.04998779296875,284.8500061035156,271.8999938964844,277.70001220703125,5118952,2023-06-05
2023-06-12,308.6225280761719,310.20001220703125,310.8999938964844,279.6499938964844,284.04998779296875,11404858,2023-06-12
2023-06-19,303.2499694824219,304.79998779296875,316.04998779296875,301.45001220703125,314.3999938964844,8413640,2023-06-19
2023-06-26,313.4478454589844,315.04998779296875,316.79998779296875,298.45001220703125,306.79998779296875,5884466,2023-06-26
2023-07-03,324.1431884765625,325.79998779296875,328.25,310.04998779296875,319.0,9081851,2023-07-03
2023-07-10,325.3868103027344,327.04998779296875,334.54998779296875,318.04998779296875,326.95001220703125,14785625,2023-07-10
2023-07-17,333.4953918457031,335.20001220703125,337.5,322.29998779296875,327.1499938964844,11621999,2023-07-17
2023-07-24,334.5618896484375,335.25,344.0,330.25,335.1000061035156,9889424,2023-07-24
2023-07-31,337.8052062988281,338.5,352.5,323.25,338.0,11498720,2023-07-31
2023-08-07,317.2973937988281,317.95001220703125,337.95001220703125,314.3999938964844,332.20001220703125,10926082,2023-08-07
2023-08-14,315.5509948730469,316.20001220703125,326.04998779296875,308.5,318.0,8608570,2023-08-14
2023-08-21,332.7655944824219,333.45001220703125,335.1499938964844,316.0,316.04998779296875,4840147,2023-08-21
2023-08-28,323.7341613769531,324.3999938964844,336.20001220703125,321.6499938964844,330.0,6280426,2023-08-28
2023-09-04,338.6035461425781,339.29998779296875,342.75,326.20001220703125,328.0,4745229,2023-09-04
2023-09-11,329.8216247558594,330.5,347.0,325.29998779296875,342.79998779296875,7673326,2023-09-11
2023-09-18,330.6199645996094,331.29998779296875,338.8500061035156,324.0,332.0,6297704,2023-09-18
2023-09-25,339.25225830078125,339.95001220703125,348.3500061035156,328.1000061035156,331.0,5968134,2023-09-25
2023-10-02,327.2269592285156,327.8999938964844,344.0,326.3999938964844,339.95001220703125,5282385,2023-10-02
2023-10-09,337.8052062988281,338.5,339.0,326.79998779296875,327.8999938964844,9063343,2023-10-09
2023-10-16,331.5181579589844,332.20001220703125,339.75,330.5,339.0,4317545,2023-10-16
2023-10-23,324.3828125,325.04998779296875,335.75,313.79998779296875,333.79998779296875,7695293,2023-10-23
2023-10-30,333.41424560546875,334.1000061035156,338.0,320.1499938964844,325.5,4715514,2023-10-30
2023-11-06,358.6623229980469,359.3999938964844,366.0,331.3999938964844,336.75,6222688,2023-11-06
2023-11-13,355.56866455078125,356.29998779296875,373.1499938964844,352.0,359.79998779296875,7942074,2023-11-13
2023-11-20,365.74774169921875,366.5,374.8999938964844,356.20001220703125,359.0,11195380,2023-11-20
2023-11-27,383.01220703125,383.79998779296875,388.20001220703125,365.1000061035156,366.5,9375824,2023-11-27
2023-12-04,381.26580810546875,382.04998779296875,390.0,377.20001220703125,388.3500061035156,8014276,2023-12-04
2023-12-11,393.3908996582031,394.20001220703125,399.3999938964844,376.1499938964844,382.04998779296875,11816638,2023-12-11
2023-12-18,389.8980712890625,390.70001220703125,407.3500061035156,385.0,395.95001220703125,7788472,2023-12-18
2023-12-25,418.339599609375,419.20001220703125,423.0,387.54998779296875,390.70001220703125,6081133,2023-12-25
2024-01-01,433.4085693359375,434.29998779296875,448.79998779296875,421.04998779296875,424.70001220703125,8389002,2024-01-01
2024-01-08,420.3354797363281,421.20001220703125,435.6000061035156,414.95001220703125,433.0,6728057,2024-01-08
2024-01-15,423.47900390625,424.3500061035156,425.8999938964844,408.95001220703125,423.0,5239031,2024-01-15
2024-01-22,429.26708984375,430.1499938964844,434.0,415.1499938964844,424.3500061035156,3567713,2024-01-22
2024-01-29,428.867919921875,429.75,436.0,418.79998779296875,430.0,4281165,2024-01-29
2024-02-05,434.0572509765625,434.95001220703125,469.70001220703125,428.20001220703125,429.75,10256493,2024-02-05
2024-02-12,433.2588806152344,434.1499938964844,439.25,414.0,438.0,5282768,2024-02-12
2024-02-19,437.69976806640625,438.6000061035156,452.8999938964844,430.25,437.0,4154427,2024-02-19
2024-02-26,398.7798156738281,399.6000061035156,445.0,390.0,440.75,6149512,2024-02-26
2024-03-04,396.534423828125,397.3500061035156,406.5,375.04998779296875,406.0,14326725,2024-03-04
2024-03-11,388.0518798828125,388.8500061035156,416.54998779296875,378.0,399.0,10454037,2024-03-11
2024-03-18,403.8693542480469,404.70001220703125,409.8999938964844,386.5,392.70001220703125,6449639,2024-03-18
2024-03-25,419.3375244140625,420.20001220703125,421.95001220703125,391.3500061035156,404.70001220703125,4043674,2024-03-25
2024-04-01,435.9533386230469,436.8500061035156,442.6000061035156,421.5,426.0,3742525,2024-04-01
2024-04-08,430.564453125,431.45001220703125,443.8999938964844,426.6499938964844,441.04998779296875,4542503,2024-04-08
2024-04-15,429.3170166015625,430.20001220703125,449.8999938964844,423.3500061035156,432.0,4930299,2024-04-15
2024-04-22,442.63958740234375,443.54998779296875,457.29998779296875,430.1499938964844,430.20001220703125,5183876,2024-04-22
2024-04-29,451.0223693847656,451.95001220703125,456.25,435.1000061035156,447.0,3480527,2024-04-29
2024-05-06,440.693603515625,441.6000061035156,470.5,438.29998779296875,455.5,6863395,2024-05-06
2024-05-13,451.8207092285156,452.75,454.0,434.0,442.0,2624243,2024-05-13
2024-05-20,461.0517272949219,462.0,479.45001220703125,447.1000061035156,450.54998779296875,9101774,2024-05-20
2024-05-27,474.1248474121094,475.1000061035156,484.8999938964844,451.1000061035156,463.75,8336093,2024-05-27
2024-06-03,464.8439025878906,465.79998779296875,489.0,406.0,489.0,7744046,2024-06-03
2024-06-10,501.2191162109375,502.25,509.6000061035156,454.1499938964844,472.0,8478075,2024-06-10
2024-06-17,487.6470031738281,488.6499938964844,509.8500061035156,483.3500061035156,502.25,4765569,2024-06-17
2024-06-24,474.37432861328125,475.3500061035156,499.79998779296875,473.04998779296875,488.20001220703125,13899673,2024-06-24
2024-07-01,460.7024230957031,461.6499938964844,482.54998779296875,454.6000061035156,479.8999938964844,16992645,2024-07-01
2024-07-08,479.4139404296875,480.3999938964844,489.3999938964844,453.0,464.0,8525788,2024-07-08
2024-07-15,480.4118957519531,481.3999938964844,493.0,475.6499938964844,486.20001220703125,5490724,2024-07-15
2024-07-22,508.75360107421875,509.79998779296875,532.25,475.0,479.70001220703125,11870031,2024-07-22
2024-07-29,505.70001220703125,505.70001220703125,517.1500244140625,494.04998779296875,513.3499755859375,7384001,2024-07-29
2024-08-05,489.75,489.75,517.9500122070312,480.54998779296875,495.70001220703125,11206099,2024-08-05
2024-08-12,532.7999877929688,532.7999877929688,539.5499877929688,486.0,488.8999938964844,9538427,2024-08-12
2024-08-19,551.2000122070312,551.2000122070312,562.75,519.25,537.5,9403152,2024-08-19
2024-08-26,551.7999877929688,551.7999877929688,563.0,534.4000244140625,553.1500244140625,9565120,2024-08-26
2024-09-02,546.7999877929688,546.7999877929688,569.9000244140625,537.4000244140625,558.0,8787174,2024-09-02
2024-09-09,584.2000122070312,584.2000122070312,588.0,542.1500244140625,548.7999877929688,5428007,2024-09-09
2024-09-16,605.7999877929688,605.7999877929688,622.8499755859375,575.25,592.0,7991389,2024-09-16
2024-09-23,596.7000122070312,596.7000122070312,622.2000122070312,586.0,619.0,6396947,2024-09-23
2024-09-30,581.4000244140625,581.4000244140625,628.5,574.0,598.0,8461776,2024-09-30
2024-10-07,600.2999877929688,600.2999877929688,622.5,574.0,581.0,6413501,2024-10-07
2024-10-14,609.5499877929688,609.5499877929688,627.4000244140625,594.0999755859375,603.25,5264425,2024-10-14
2024-10-21,582.7999877929688,582.7999877929688,612.9000244140625,572.0,609.5499877929688,3162394,2024-10-21
2024-10-28,635.3499755859375,635.3499755859375,643.9000244140625,583.1500244140625,583.1500244140625,4826003,2024-10-28
2024-11-04,620.75,620.75,642.7000122070312,604.9000244140625,636.0999755859375,5958151,2024-11-04
2024-11-11,639.0999755859375,639.0999755859375,658.8499755859375,616.0,624.2000122070312,6194572,2024-11-11
2024-11-18,685.8499755859375,685.8499755859375,698.7000122070312,627.0499877929688,642.0,11011479,2024-11-18
2024-11-25,659.2000122070312,659.2000122070312,740.3499755859375,638.5999755859375,698.7000122070312,10329904,2024-11-25
2024-12-02,714.25,714.25,716.8499755859375,649.0,660.5,13330032,2024-12-02
2024-12-09,711.9500122070312,711.9500122070312,729.0,703.5999755859375,715.7999877929688,8486737,2024-12-09
2024-12-16,677.8499755859375,677.8499755859375,717.0,661.5999755859375,717.0,4848857,2024-12-16
2024-12-23,682.0999755859375,682.0999755859375,691.9500122070312,659.1500244140625,680.0,4272517,2024-12-23
2024-12-30,732.0499877929688,732.0499877929688,744.5,682.0999755859375,685.9500122070312,11743456,2024-12-30
2025-01-06,687.2000122070312,687.2000122070312,743.2999877929688,685.0999755859375,739.0,7848917,2025-01-06
2025-01-13,644.5,644.5,686.9500122070312,641.0499877929688,684.0,6422443,2025-01-13
2025-01-20,616.0499877929688,616.0499877929688,659.8499755859375,614.75,648.0,5953792,2025-01-20
2025-01-27,626.8499755859375,626.8499755859375,654.9000244140625,577.0,605.5499877929688,10928422,2025-01-27
2025-02-03,650.1500244140625,650.1500244140625,672.9000244140625,614.2000122070312,625.4500122070312,7472752,2025-02-03
2025-02-10,603.8499755859375,603.8499755859375,661.6500244140625,590.0,658.0,9197990,2025-02-10
2025-02-17,619.3499755859375,619.3499755859375,624.5999755859375,587.0999755859375,591.0,6228562,2025-02-17
2025-02-24,612.7000122070312,612.7000122070312,622.0,589.0499877929688,614.9000244140625,5120556,2025-02-24
2025-03-03,629.5,629.5,673.6500244140625,602.0,602.0,12857111,2025-03-03
2025-03-10,605.4500122070312,605.4500122070312,635.7999877929688,599.5999755859375,631.0999755859375,4422720,2025-03-10
2025-03-17,628.25,628.25,644.4000244140625,595.5999755859375,603.0999755859375,14469675,2025-03-17
2025-03-24,698.3499755859375,698.3499755859375,724.9500122070312,630.6500244140625,637.9000244140625,12205982,2025-03-24
2025-03-31,649.4500122070312,649.4500122070312,721.9000244140625,639.9000244140625,698.3499755859375,6061256,2025-03-31
2025-04-07,649.5499877929688,649.5499877929688,671.8499755859375,595.7999877929688,606.0,7967411,2025-04-07
2025-04-14,664.5499877929688,664.5499877929688,699.7000122070312,645.4000244140625,649.5499877929688,9612816,2025-04-14
2025-04-21,654.6500244140625,654.6500244140625,683.0,638.0,664.5499877929688,7639396,2025-04-21
2025-04-28,683.4500122070312,683.4500122070312,701.0,647.6500244140625,650.0,7845390,2025-04-28
2025-05-05,664.7000122070312,664.7000122070312,694.7999877929688,646.7000122070312,680.3499755859375,6370703,2025-05-05
2025-05-12,700.0499877929688,700.0499877929688,709.7999877929688,660.7999877929688,676.0,6523420,2025-05-12
2025-05-19,719.0499877929688,719.0499877929688,741.3499755859375,667.2000122070312,702.0,18054600,2025-05-19
2025-05-26,706.2999877929688,706.2999877929688,728.9000244140625,698.7000122070312,721.0,7656019,2025-05-26
2025-06-02,763.2999877929688,763.2999877929688,767.8499755859375,702.0,706.0999755859375,14164155,2025-06-02
2025-06-09,754.0,754.0,781.0,742.2000122070312,767.0,7313079,2025-06-09
2025-06-16,755.25,755.25,771.9000244140625,743.6500244140625,755.0,6915433,2025-06-16
2025-06-23,784.0,784.0,802.9000244140625,746.0,746.0,11710903,2025-06-23
2025-06-30,807.0499877929688,807.0499877929688,809.4000244140625,768.2999877929688,790.0,6960983,2025-06-30
2025-07-07,764.5499877929688,764.5499877929688,813.0,757.1500244140625,807.0,6805425,2025-07-07
2025-07-14,799.25,799.25,807.4000244140625,761.0,761.0,3856720,2025-07-14
