Date,Adj Close_HECPROJECT.NS,Close_HECPROJECT.NS,High_HECPROJECT.NS,Low_HECPROJECT.NS,Open_HECPROJECT.NS,Volume_HECPROJECT.NS,Date
2020-07-13,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-07-13
2020-07-20,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-07-20
2020-07-27,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-07-27
2020-08-03,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-08-03
2020-08-10,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-08-10
2020-08-17,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-08-17
2020-08-24,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-08-24
2020-08-31,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-08-31
2020-09-07,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-09-07
2020-09-14,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-09-14
2020-09-21,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-09-21
2020-09-28,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-09-28
2020-10-05,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-10-05
2020-10-12,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-10-12
2020-10-19,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-10-19
2020-10-26,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-10-26
2020-11-02,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-11-02
2020-11-09,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-11-09
2020-11-16,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-11-16
2020-11-23,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-11-23
2020-11-30,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-11-30
2020-12-07,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-12-07
2020-12-14,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-12-14
2020-12-21,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-12-21
2020-12-28,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2020-12-28
2021-01-04,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-01-04
2021-01-11,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-01-11
2021-01-18,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-01-18
2021-01-25,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-01-25
2021-02-01,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-02-01
2021-02-08,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-02-08
2021-02-15,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-02-15
2021-02-22,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-02-22
2021-03-01,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-03-01
2021-03-08,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-03-08
2021-03-15,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-03-15
2021-03-22,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-03-22
2021-03-29,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,0,2021-03-29
2021-04-05,21.350000381469727,21.350000381469727,22.469999313354492,21.350000381469727,22.469999313354492,12000,2021-04-05
2021-04-12,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0,2021-04-12
2021-04-19,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0,2021-04-19
2021-04-26,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0,2021-04-26
2021-05-03,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0,2021-05-03
2021-05-10,19.280000686645508,19.280000686645508,20.290000915527344,19.280000686645508,20.290000915527344,18000,2021-05-10
