Date,Adj Close_DALBHARAT.NS,Close_DALBHARAT.NS,High_DALBHARAT.NS,Low_DALBHARAT.NS,Open_DALBHARAT.NS,Volume_DALBHARAT.NS,Date
2021-03-29,1529.089111328125,1560.3499755859375,1605.9000244140625,1537.1500244140625,1551.449951171875,419868,2021-03-29
2021-04-05,1524.826171875,1556.0,1594.949951171875,1503.9000244140625,1583.949951171875,965422,2021-04-05
2021-04-12,1528.697265625,1559.949951171875,1600.0,1438.9000244140625,1540.0,678603,2021-04-12
2021-04-19,1395.86279296875,1424.4000244140625,1564.75,1405.0999755859375,1530.0,599515,2021-04-19
2021-04-26,1476.1710205078125,1506.3499755859375,1564.0,1434.9000244140625,1435.0,920467,2021-04-26
2021-05-03,1599.2056884765625,1631.9000244140625,1676.3499755859375,1502.949951171875,1534.0,950175,2021-05-03
2021-05-10,1692.890380859375,1727.5,1743.5999755859375,1629.199951171875,1650.0,1006374,2021-05-10
2021-05-17,1794.2677001953125,1830.949951171875,1870.0,1712.5,1748.0,1550643,2021-05-17
2021-05-24,1740.5167236328125,1776.0999755859375,1911.0,1767.0,1848.800048828125,620111,2021-05-24
2021-05-31,1755.167236328125,1791.050048828125,1830.0,1750.800048828125,1779.949951171875,515309,2021-05-31
2021-06-07,1750.7083740234375,1786.5,1830.0,1746.949951171875,1809.5,527643,2021-06-07
2021-06-14,1753.942138671875,1789.800048828125,1900.0,1728.0,1786.5,821274,2021-06-14
2021-06-21,1795.8359375,1832.550048828125,1877.0,1750.0,1760.0,691409,2021-06-21
2021-06-28,1898.830078125,1937.6500244140625,1949.9000244140625,1846.75,1850.0,621697,2021-06-28
2021-07-05,2077.330322265625,2119.800048828125,2125.0,1905.050048828125,1953.0,1432879,2021-07-05
2021-07-12,2206.784423828125,2251.89990234375,2310.0,2110.699951171875,2139.0,1352941,2021-07-12
2021-07-19,2245.542236328125,2291.449951171875,2300.0,2127.0,2244.60009765625,822563,2021-07-19
2021-07-26,2096.244140625,2139.10009765625,2375.0,2115.449951171875,2308.25,1337455,2021-07-26
2021-08-02,1901.42724609375,1940.300048828125,2194.699951171875,1889.4000244140625,2156.60009765625,2138345,2021-08-02
2021-08-09,1879.573974609375,1918.0,1993.9000244140625,1870.0999755859375,1959.25,1030739,2021-08-09
2021-08-16,1914.3134765625,1953.449951171875,1984.949951171875,1836.4000244140625,1910.0,1530263,2021-08-16
2021-08-23,1991.3389892578125,2032.050048828125,2062.0,1887.6500244140625,1994.0,1026039,2021-08-23
2021-08-30,2184.73486328125,2229.39990234375,2270.0,2040.0,2050.0,1614755,2021-08-30
2021-09-06,2285.965576171875,2332.699951171875,2353.800048828125,2239.0,2249.699951171875,812424,2021-09-06
2021-09-13,2252.058837890625,2298.10009765625,2548.39990234375,2190.0,2347.25,2678341,2021-09-13
2021-09-20,2047.68701171875,2089.550048828125,2259.0,2070.0,2228.0,1196427,2021-09-20
2021-09-27,2074.35888671875,2115.5,2167.0,1995.25,2108.0,1422090,2021-09-27
2021-10-04,2059.111083984375,2099.949951171875,2150.0,2050.60009765625,2134.699951171875,1775006,2021-10-04
2021-10-11,2022.7330322265625,2062.85009765625,2118.0,2031.0999755859375,2100.10009765625,1396051,2021-10-11
2021-10-18,1890.554443359375,1928.050048828125,2109.85009765625,1902.0,2088.0,1415781,2021-10-18
2021-10-25,1973.1168212890625,2012.25,2045.0,1842.0,1929.949951171875,1336227,2021-10-25
2021-11-01,1995.27734375,2034.8499755859375,2048.800048828125,1987.300048828125,2010.800048828125,462894,2021-11-01
2021-11-08,2100.29443359375,2141.949951171875,2199.0,2028.550048828125,2049.89990234375,1303274,2021-11-08
2021-11-15,1980.086669921875,2015.5,2164.14990234375,1960.050048828125,2145.0,646186,2021-11-15
2021-11-22,1855.1708984375,1888.3499755859375,2052.300048828125,1879.0,2013.4000244140625,1731751,2021-11-22
2021-11-29,1834.9327392578125,1867.75,1920.0,1801.0,1856.0,909867,2021-11-29
2021-12-06,1852.8128662109375,1885.949951171875,1943.800048828125,1784.550048828125,1867.75,2008875,2021-12-06
2021-12-13,1821.71923828125,1854.300048828125,1955.5,1816.050048828125,1890.0,880406,2021-12-13
2021-12-20,1794.1126708984375,1826.199951171875,1970.0,1756.1500244140625,1820.0,1835268,2021-12-20
2021-12-27,1815.4315185546875,1847.9000244140625,1885.0,1764.4000244140625,1812.0,1053132,2021-12-27
2022-01-03,1897.4154052734375,1931.3499755859375,1950.449951171875,1844.800048828125,1849.550048828125,1187765,2022-01-03
2022-01-10,1977.4833984375,2012.8499755859375,2038.0,1935.6500244140625,1955.0,993673,2022-01-10
2022-01-17,1917.4075927734375,1951.699951171875,2104.14990234375,1917.199951171875,2029.0,1037719,2022-01-17
2022-01-24,1753.342041015625,1784.699951171875,1975.699951171875,1666.0,1940.5999755859375,1382646,2022-01-24
2022-01-31,1906.109619140625,1940.199951171875,1970.699951171875,1757.050048828125,1789.9000244140625,2036416,2022-01-31
2022-02-07,1865.5845947265625,1898.949951171875,2015.0,1876.0,1940.199951171875,845117,2022-02-07
2022-02-14,1757.615478515625,1789.050048828125,1883.300048828125,1761.1500244140625,1852.0,1070523,2022-02-14
2022-02-21,1547.1790771484375,1574.8499755859375,1798.9000244140625,1512.550048828125,1779.050048828125,1554852,2022-02-21
2022-02-28,1379.723876953125,1404.4000244140625,1598.0,1353.199951171875,1569.0,1711703,2022-02-28
2022-03-07,1404.7269287109375,1429.8499755859375,1529.949951171875,1278.1500244140625,1359.0,2485843,2022-03-07
2022-03-14,1434.5926513671875,1460.25,1523.4000244140625,1378.1500244140625,1415.0,1461908,2022-03-14
2022-03-21,1336.4971923828125,1360.4000244140625,1460.0,1351.4000244140625,1460.0,968163,2022-03-21
2022-03-28,1499.384033203125,1526.199951171875,1534.949951171875,1341.3499755859375,1360.5,2057568,2022-03-28
2022-04-04,1579.009765625,1607.25,1624.0,1526.25,1526.25,1165231,2022-04-04
2022-04-11,1601.360107421875,1630.0,1640.5,1570.0,1619.4000244140625,788782,2022-04-11
2022-04-18,1591.7816162109375,1620.25,1635.0,1538.050048828125,1634.0,583838,2022-04-18
2022-04-25,1492.457763671875,1519.1500244140625,1609.0,1514.4000244140625,1605.5,603291,2022-04-25
2022-05-02,1402.369140625,1427.449951171875,1519.1500244140625,1396.1500244140625,1519.1500244140625,495863,2022-05-02
2022-05-09,1383.2608642578125,1408.0,1486.1500244140625,1366.25,1385.0,1394462,2022-05-09
2022-05-16,1374.91015625,1399.5,1468.0,1346.550048828125,1420.0,1042513,2022-05-16
2022-05-23,1311.4451904296875,1334.9000244140625,1430.449951171875,1253.5999755859375,1410.0999755859375,965318,2022-05-23
2022-05-30,1230.787841796875,1252.800048828125,1410.0,1250.0,1345.0999755859375,1553239,2022-05-30
2022-06-06,1265.6639404296875,1288.300048828125,1319.800048828125,1228.0999755859375,1252.800048828125,2847483,2022-06-06
2022-06-13,1237.271728515625,1259.4000244140625,1308.949951171875,1228.449951171875,1276.0,900712,2022-06-13
2022-06-20,1273.7198486328125,1296.5,1310.0,1212.5,1257.0,1027336,2022-06-20
2022-06-27,1308.784423828125,1326.8499755859375,1337.800048828125,1267.25,1310.550048828125,858918,2022-06-27
2022-07-04,1414.1304931640625,1433.6500244140625,1464.699951171875,1292.0,1328.699951171875,1957398,2022-07-04
2022-07-11,1428.63037109375,1448.3499755859375,1492.699951171875,1415.0,1430.0,1227308,2022-07-11
2022-07-18,1573.7274169921875,1595.449951171875,1603.25,1457.1500244140625,1467.800048828125,990378,2022-07-18
2022-07-25,1577.8702392578125,1599.6500244140625,1618.949951171875,1517.5,1585.0,876872,2022-07-25
2022-08-01,1594.293701171875,1616.300048828125,1628.25,1535.0,1590.0999755859375,1336071,2022-08-01
2022-08-08,1538.56298828125,1559.800048828125,1633.050048828125,1532.0999755859375,1619.0,763824,2022-08-08
2022-08-15,1594.09619140625,1616.0999755859375,1706.050048828125,1556.800048828125,1559.800048828125,1901613,2022-08-15
2022-08-22,1510.697509765625,1531.550048828125,1613.3499755859375,1522.449951171875,1612.0,1104834,2022-08-22
2022-08-29,1513.75537109375,1534.6500244140625,1559.5999755859375,1504.25,1515.1500244140625,814968,2022-08-29
2022-09-05,1637.645263671875,1660.25,1723.449951171875,1530.5,1534.0,2136483,2022-09-05
2022-09-12,1664.178955078125,1687.1500244140625,1794.699951171875,1631.0999755859375,1660.25,2804843,2022-09-12
2022-09-19,1558.58642578125,1580.0999755859375,1733.449951171875,1571.0,1680.0,1294145,2022-09-19
2022-09-26,1576.24267578125,1598.0,1606.550048828125,1495.6500244140625,1571.0,725787,2022-09-26
2022-10-03,1503.5955810546875,1524.3499755859375,1632.0,1494.5,1595.0,1007026,2022-10-03
2022-10-10,1482.980224609375,1503.449951171875,1550.199951171875,1478.199951171875,1500.050048828125,830247,2022-10-10
2022-10-17,1507.7877197265625,1528.5999755859375,1539.699951171875,1476.050048828125,1500.0,747819,2022-10-17
2022-10-24,1511.683837890625,1532.550048828125,1587.949951171875,1511.0999755859375,1540.0,514404,2022-10-24
2022-10-31,1718.775390625,1742.5,1750.0,1535.5,1535.5,2286004,2022-10-31
2022-11-07,1645.1910400390625,1667.9000244140625,1785.0,1656.550048828125,1759.0,946677,2022-11-07
2022-11-14,1659.8673095703125,1678.9000244140625,1738.0,1642.300048828125,1669.75,1448291,2022-11-14
2022-11-21,1722.4002685546875,1742.1500244140625,1759.949951171875,1650.0,1685.8499755859375,977020,2022-11-21
2022-11-28,1914.7447509765625,1936.699951171875,1942.0,1734.050048828125,1742.0,2437093,2022-11-28
2022-12-05,1826.506591796875,1847.449951171875,1946.8499755859375,1818.3499755859375,1939.0,1651419,2022-12-05
2022-12-12,1828.5828857421875,1849.550048828125,1925.0,1806.0,1859.9000244140625,2855028,2022-12-12
2022-12-19,1750.428955078125,1770.5,1911.5999755859375,1759.3499755859375,1849.8499755859375,1455424,2022-12-19
2022-12-26,1841.6826171875,1862.800048828125,1877.9000244140625,1753.699951171875,1761.8499755859375,805355,2022-12-26
2023-01-02,1854.189208984375,1875.449951171875,1917.550048828125,1835.949951171875,1862.800048828125,914153,2023-01-02
2023-01-09,1877.47216796875,1899.0,1916.9000244140625,1840.5,1877.3499755859375,1156953,2023-01-09
2023-01-16,1818.2513427734375,1839.0999755859375,1918.3499755859375,1829.949951171875,1898.699951171875,877356,2023-01-16
2023-01-23,1674.49951171875,1693.699951171875,1851.949951171875,1675.0,1848.300048828125,995729,2023-01-23
2023-01-30,1846.67529296875,1867.8499755859375,1883.949951171875,1672.0,1672.0,1517478,2023-01-30
2023-02-06,1917.3646240234375,1939.3499755859375,1945.0,1823.0,1895.0,1747938,2023-02-06
2023-02-13,1923.049560546875,1945.0999755859375,1989.800048828125,1886.0,1949.9000244140625,1161031,2023-02-13
2023-02-20,1859.67626953125,1881.0,1960.0,1860.050048828125,1952.75,1893081,2023-02-20
2023-02-27,1841.6826171875,1862.800048828125,1890.0,1812.0,1881.0,1805242,2023-02-27
2023-03-06,1779.594482421875,1800.0,1867.0,1790.0,1867.0,1176985,2023-03-06
2023-03-13,1787.7510986328125,1808.25,1828.0,1706.6500244140625,1760.0,1183500,2023-03-13
2023-03-20,1810.3419189453125,1831.0999755859375,1856.0,1771.0,1808.300048828125,1123219,2023-03-20
2023-03-27,1945.937255859375,1968.25,1979.0,1827.5,1836.4000244140625,1413572,2023-03-27
2023-04-03,1976.6845703125,1999.3499755859375,2009.0,1957.0,1987.300048828125,837951,2023-04-03
2023-04-10,1978.0687255859375,2000.75,2045.0,1976.550048828125,2009.0,1288510,2023-04-10
2023-04-17,1900.260986328125,1922.050048828125,2078.0,1916.4000244140625,1995.0,2185568,2023-04-17
2023-04-24,1973.5703125,1996.199951171875,2005.0,1901.5,1930.550048828125,2396280,2023-04-24
2023-05-01,1990.031494140625,2012.8499755859375,2034.25,1984.1500244140625,1996.199951171875,935667,2023-05-01
2023-05-08,2058.00244140625,2081.60009765625,2128.800048828125,2008.0,2008.0,1661000,2023-05-08
2023-05-15,2034.323486328125,2057.64990234375,2113.449951171875,2030.3499755859375,2075.0,1012178,2023-05-15
2023-05-22,2045.248291015625,2068.699951171875,2097.0,2017.550048828125,2068.5,570503,2023-05-22
2023-05-29,2115.04833984375,2139.300048828125,2168.64990234375,2066.60009765625,2092.0,1165186,2023-05-29
2023-06-05,2071.99169921875,2095.75,2183.0,2083.10009765625,2150.0,1077512,2023-06-05
2023-06-12,2229.288330078125,2254.85009765625,2288.800048828125,2077.10009765625,2096.14990234375,2290594,2023-06-12
2023-06-19,2142.829345703125,2167.39990234375,2280.699951171875,2162.949951171875,2254.0,861679,2023-06-19
2023-06-26,2146.520751953125,2166.199951171875,2239.0,2153.0,2164.89990234375,1035184,2023-06-26
2023-07-03,2127.1484375,2146.64990234375,2218.0,2140.949951171875,2183.800048828125,711977,2023-07-03
2023-07-10,2037.470458984375,2056.14990234375,2153.35009765625,2035.550048828125,2149.0,1281165,2023-07-10
2023-07-17,1903.647216796875,1921.0999755859375,2079.0,1915.3499755859375,2051.0,962518,2023-07-17
2023-07-24,1939.369873046875,1957.1500244140625,1975.0,1880.6500244140625,1920.0,1523618,2023-07-24
2023-07-31,1972.0701904296875,1990.1500244140625,2008.0,1935.0,1957.1500244140625,1255138,2023-07-31
2023-08-07,1975.2408447265625,1993.3499755859375,2040.0,1969.0999755859375,1990.0,713146,2023-08-07
2023-08-14,1880.7076416015625,1897.949951171875,1989.0999755859375,1873.300048828125,1989.0999755859375,825533,2023-08-14
2023-08-21,1985.5465087890625,2003.75,2021.949951171875,1893.050048828125,1907.9000244140625,1171229,2023-08-21
2023-08-28,2104.25830078125,2123.550048828125,2135.0,1997.1500244140625,2000.0,1292500,2023-08-28
2023-09-04,2301.00439453125,2322.10009765625,2335.0,2127.300048828125,2128.10009765625,2597824,2023-09-04
2023-09-11,2365.909423828125,2387.60009765625,2424.75,2293.25,2339.0,2550223,2023-09-11
2023-09-18,2225.19970703125,2245.60009765625,2399.0,2235.800048828125,2399.0,1032152,2023-09-18
2023-09-25,2382.50732421875,2404.35009765625,2417.949951171875,2245.050048828125,2245.60009765625,2005178,2023-09-25
2023-10-02,2203.597412109375,2223.800048828125,2409.550048828125,2206.699951171875,2404.35009765625,1599178,2023-10-02
2023-10-09,2271.722900390625,2292.550048828125,2344.0,2198.64990234375,2207.050048828125,1554175,2023-10-09
2023-10-16,2138.444580078125,2158.050048828125,2373.35009765625,2151.85009765625,2322.0,2963851,2023-10-16
2023-10-23,2023.6468505859375,2038.5,2169.39990234375,1995.050048828125,2169.39990234375,1532512,2023-10-23
2023-10-30,2058.540771484375,2073.64990234375,2119.39990234375,2025.0,2049.199951171875,1204560,2023-10-30
2023-11-06,2074.275390625,2089.5,2150.0,2066.10009765625,2073.699951171875,956442,2023-11-06
2023-11-13,2191.564208984375,2207.64990234375,2218.0,2091.0,2100.0,1156112,2023-11-13
2023-11-20,2214.84375,2231.10009765625,2260.449951171875,2141.800048828125,2209.949951171875,1604465,2023-11-20
2023-11-27,2248.6455078125,2265.14990234375,2275.0,2178.75,2231.10009765625,3674445,2023-11-27
2023-12-04,2314.214111328125,2331.199951171875,2379.949951171875,2268.10009765625,2268.10009765625,2338730,2023-12-04
2023-12-11,2344.789794921875,2362.0,2430.699951171875,2303.60009765625,2335.10009765625,1842345,2023-12-11
2023-12-18,2178.21240234375,2194.199951171875,2380.0,2137.199951171875,2365.89990234375,1444021,2023-12-18
2023-12-25,2258.622314453125,2275.199951171875,2362.0,2194.199951171875,2194.199951171875,2064802,2023-12-25
2024-01-01,2373.28076171875,2390.699951171875,2428.60009765625,2289.050048828125,2307.5,2170217,2024-01-01
2024-01-08,2286.716064453125,2303.5,2405.0,2260.050048828125,2393.10009765625,1552139,2024-01-08
2024-01-15,2198.26513671875,2214.39990234375,2336.949951171875,2135.5,2308.0,1880649,2024-01-15
2024-01-22,2188.983154296875,2205.050048828125,2219.949951171875,2071.050048828125,2214.39990234375,1693790,2024-01-22
2024-01-29,2242.639404296875,2259.10009765625,2300.0,2221.0,2228.0,1747936,2024-01-29
2024-02-05,2111.700439453125,2127.199951171875,2270.199951171875,2068.199951171875,2259.10009765625,2359292,2024-02-05
2024-02-12,2069.4111328125,2084.60009765625,2149.0,2005.0,2149.0,1647625,2024-02-12
2024-02-19,2074.473876953125,2089.699951171875,2127.949951171875,2062.050048828125,2084.60009765625,2110794,2024-02-19
2024-02-26,2040.4732666015625,2055.449951171875,2122.5,1986.300048828125,2094.449951171875,1451246,2024-02-26
2024-03-04,1946.91015625,1961.199951171875,2103.14990234375,1916.1500244140625,2085.0,1081184,2024-03-04
2024-03-11,1866.6988525390625,1880.4000244140625,1977.949951171875,1803.1500244140625,1961.199951171875,1999551,2024-03-11
2024-03-18,1944.9742431640625,1959.25,1970.800048828125,1849.6500244140625,1881.050048828125,1579380,2024-03-18
2024-03-25,1927.9989013671875,1942.1500244140625,2003.449951171875,1928.699951171875,1959.25,1872050,2024-03-25
2024-04-01,1974.6068115234375,1989.0999755859375,2058.89990234375,1942.050048828125,1942.050048828125,3270246,2024-04-01
2024-04-08,1937.826904296875,1952.050048828125,2044.550048828125,1939.050048828125,2012.0,1524244,2024-04-08
2024-04-15,1929.2894287109375,1943.449951171875,1986.199951171875,1908.449951171875,1925.050048828125,1319578,2024-04-15
2024-04-22,1786.636474609375,1799.75,1988.3499755859375,1767.050048828125,1964.5,5021249,2024-04-22
2024-04-29,1783.0130615234375,1796.0999755859375,1850.050048828125,1781.550048828125,1810.0,1687046,2024-04-29
2024-05-06,1702.35498046875,1714.8499755859375,1816.0999755859375,1705.0,1811.0,1615404,2024-05-06
2024-05-13,1801.2789306640625,1814.5,1820.0,1698.9000244140625,1720.0,1131623,2024-05-13
2024-05-20,1779.3896484375,1792.449951171875,1860.1500244140625,1788.0,1814.5,1701321,2024-05-20
2024-05-27,1762.76171875,1775.699951171875,1811.949951171875,1743.050048828125,1799.0,1657056,2024-05-27
2024-06-03,1796.7620849609375,1809.949951171875,1882.0,1651.4000244140625,1824.949951171875,3448364,2024-06-03
2024-06-10,1868.6346435546875,1882.3499755859375,1912.550048828125,1809.949951171875,1825.0,2557277,2024-06-10
2024-06-17,1809.91552734375,1823.199951171875,1899.0,1803.050048828125,1882.3499755859375,1962703,2024-06-17
2024-06-24,1805.0142822265625,1813.449951171875,1852.75,1772.5999755859375,1817.25,4175964,2024-06-24
2024-07-01,1849.5064697265625,1858.1500244140625,1870.25,1809.9000244140625,1820.0,2230801,2024-07-01
2024-07-08,1924.60546875,1933.5999755859375,1947.300048828125,1807.6500244140625,1855.0,2218210,2024-07-08
2024-07-15,1810.2398681640625,1818.699951171875,1960.0,1803.050048828125,1945.050048828125,3426458,2024-07-15
2024-07-22,1803.7701416015625,1812.199951171875,1842.0,1751.0999755859375,1802.0,3607918,2024-07-22
2024-07-29,1790.3330078125,1798.699951171875,1869.0,1785.3499755859375,1822.0,1724379,2024-07-29
2024-08-05,1732.5032958984375,1740.5999755859375,1794.199951171875,1722.199951171875,1782.75,2671120,2024-08-05
2024-08-12,1742.6558837890625,1750.800048828125,1754.75,1705.449951171875,1753.0999755859375,1426168,2024-08-12
2024-08-19,1795.658203125,1804.050048828125,1809.0,1751.699951171875,1757.949951171875,2723342,2024-08-19
2024-08-26,1882.2535400390625,1891.050048828125,1894.800048828125,1791.550048828125,1820.0,2831057,2024-08-26
2024-09-02,1867.522216796875,1876.25,1945.8499755859375,1865.0,1900.0,1682329,2024-09-02
2024-09-09,1893.251953125,1902.0999755859375,1913.1500244140625,1833.0999755859375,1860.0,932671,2024-09-09
2024-09-16,1827.360107421875,1835.9000244140625,1917.4000244140625,1794.25,1913.300048828125,1345394,2024-09-16
2024-09-23,1885.936279296875,1894.75,1982.949951171875,1837.1500244140625,1840.0,2928050,2024-09-23
2024-09-30,1928.4873046875,1937.5,1982.0,1889.449951171875,1904.949951171875,1952917,2024-09-30
2024-10-07,1864.237548828125,1872.949951171875,1955.3499755859375,1827.25,1939.0,923659,2024-10-07
2024-10-14,1843.534423828125,1852.1500244140625,1918.4000244140625,1815.0,1881.0,617556,2024-10-14
2024-10-21,1763.209716796875,1771.449951171875,1856.0,1751.0,1782.0999755859375,2620883,2024-10-21
2024-10-28,1833.6949462890625,1838.199951171875,1863.9000244140625,1765.9000244140625,1765.9000244140625,1321423,2024-10-28
2024-11-04,1763.7169189453125,1768.050048828125,1840.449951171875,1759.8499755859375,1838.0,611326,2024-11-04
2024-11-11,1709.5999755859375,1713.800048828125,1793.9000244140625,1676.550048828125,1762.0,947898,2024-11-11
2024-11-18,1803.818359375,1808.25,1823.0,1680.199951171875,1709.949951171875,990123,2024-11-18
2024-11-25,1815.888671875,1820.3499755859375,1865.0,1802.300048828125,1813.0,1299259,2024-11-25
2024-12-02,1921.3297119140625,1926.050048828125,1953.5999755859375,1835.0999755859375,1850.0,2642092,2024-12-02
2024-12-09,1916.890625,1921.5999755859375,1974.5999755859375,1848.1500244140625,1931.949951171875,2334164,2024-12-09
2024-12-16,1797.4840087890625,1801.9000244140625,1958.949951171875,1795.0,1925.6500244140625,744570,2024-12-16
2024-12-23,1736.134765625,1740.4000244140625,1802.75,1713.0,1785.5,1374136,2024-12-23
2024-12-30,1803.4193115234375,1807.8499755859375,1836.199951171875,1727.550048828125,1740.0,1367149,2024-12-30
2025-01-06,1723.266357421875,1727.5,1848.0,1720.25,1808.449951171875,1497405,2025-01-06
2025-01-13,1717.7298583984375,1721.949951171875,1762.0,1673.5,1725.0,1330035,2025-01-13
2025-01-20,1798.5313720703125,1802.949951171875,1858.0,1701.5999755859375,1730.5999755859375,5905254,2025-01-20
2025-01-27,1822.9215087890625,1827.4000244140625,1892.0,1779.0,1800.050048828125,2313604,2025-01-27
2025-02-03,1845.2166748046875,1849.75,1918.949951171875,1788.5999755859375,1800.050048828125,1980723,2025-02-03
2025-02-10,1778.08154296875,1782.449951171875,1860.0,1741.5,1860.0,792199,2025-02-10
2025-02-17,1737.4813232421875,1741.75,1813.0,1734.5,1771.0,548818,2025-02-17
2025-02-24,1685.509033203125,1689.6500244140625,1753.199951171875,1664.449951171875,1731.0,1314077,2025-02-24
2025-03-03,1692.192626953125,1696.3499755859375,1733.0,1655.0,1708.0,1073572,2025-03-03
2025-03-10,1603.161376953125,1607.0999755859375,1706.25,1601.0,1696.300048828125,1065889,2025-03-10
2025-03-17,1743.1175537109375,1747.4000244140625,1760.550048828125,1602.4000244140625,1625.949951171875,1335647,2025-03-17
2025-03-24,1817.0858154296875,1821.550048828125,1859.5999755859375,1725.0,1772.949951171875,1439168,2025-03-24
2025-03-31,1840.92724609375,1845.449951171875,1883.3499755859375,1767.75,1821.550048828125,1081066,2025-03-31
2025-04-07,1807.2100830078125,1811.6500244140625,1849.0,1700.0,1700.0,1010332,2025-04-07
2025-04-14,1847.0621337890625,1851.5999755859375,1889.9000244140625,1795.699951171875,1849.0,1033448,2025-04-14
2025-04-21,1961.08203125,1965.9000244140625,2019.0999755859375,1851.0,1851.0,4997992,2025-04-21
2025-04-28,1940.831787109375,1945.5999755859375,2002.5,1934.4000244140625,1965.9000244140625,1661745,2025-04-28
2025-05-05,1912.1024169921875,1916.800048828125,1992.199951171875,1902.699951171875,1949.9000244140625,1982997,2025-05-05
2025-05-12,2065.02685546875,2070.10009765625,2104.800048828125,1952.199951171875,1959.0,2561360,2025-05-12
2025-05-19,2137.748046875,2143.0,2167.0,2046.5999755859375,2070.10009765625,1841028,2025-05-19
2025-05-26,2011.458251953125,2016.4000244140625,2158.300048828125,2007.699951171875,2148.89990234375,1268604,2025-05-26
2025-06-02,2111.013671875,2116.199951171875,2119.5,2011.5999755859375,2016.4000244140625,1409927,2025-06-02
