Date,Adj Close_FOSECOIND.NS,Close_FOSECOIND.NS,High_FOSECOIND.NS,Low_FOSECOIND.NS,Open_FOSECOIND.NS,Volume_FOSECOIND.NS,Date
2021-04-05,1193.949462890625,1238.9000244140625,1262.0,1157.75,1200.0,11192,2021-04-05
2021-04-12,1177.1324462890625,1221.449951171875,1245.5999755859375,1179.0,1238.9000244140625,5238,2021-04-12
2021-04-19,1193.5638427734375,1238.5,1250.0,1189.9000244140625,1221.0,5945,2021-04-19
2021-04-26,1280.683837890625,1328.9000244140625,1367.949951171875,1219.949951171875,1249.0,21037,2021-04-26
2021-05-03,1366.551025390625,1418.0,1469.4000244140625,1323.0,1323.050048828125,31980,2021-05-03
2021-05-10,1303.0902099609375,1352.1500244140625,1450.0,1350.0,1425.0,13832,2021-05-10
2021-05-17,1336.72412109375,1387.050048828125,1448.0,1346.5999755859375,1398.0,13363,2021-05-17
2021-05-24,1332.0982666015625,1382.25,1408.0,1356.8499755859375,1394.0,8894,2021-05-24
2021-05-31,1383.46435546875,1435.550048828125,1446.949951171875,1366.5,1383.0,11542,2021-05-31
2021-06-07,1369.2977294921875,1420.8499755859375,1450.0,1402.5,1450.0,11429,2021-06-07
2021-06-14,1338.8155517578125,1379.4000244140625,1426.949951171875,1359.199951171875,1420.9000244140625,13953,2021-06-14
2021-06-21,1659.49462890625,1709.800048828125,1709.800048828125,1351.300048828125,1384.0999755859375,130671,2021-06-21
2021-06-28,1490.371337890625,1535.550048828125,1788.9000244140625,1530.0,1780.0,168367,2021-06-28
2021-07-05,1480.5198974609375,1525.4000244140625,1593.9000244140625,1512.0,1559.0,28823,2021-07-05
2021-07-12,1512.6461181640625,1558.5,1592.0,1525.050048828125,1533.050048828125,19159,2021-07-12
2021-07-19,1613.9259033203125,1662.8499755859375,1755.0999755859375,1530.0,1562.5,67613,2021-07-19
2021-07-26,1559.913330078125,1607.199951171875,1680.0,1589.0999755859375,1635.0999755859375,44895,2021-07-26
2021-08-02,1527.9813232421875,1574.300048828125,1665.0,1562.5,1615.25,23325,2021-08-02
2021-08-09,1482.80078125,1527.75,1609.0,1450.0,1570.0999755859375,16802,2021-08-09
2021-08-16,1448.19970703125,1492.0999755859375,1548.199951171875,1470.0,1530.699951171875,4847,2021-08-16
2021-08-23,1442.18212890625,1485.9000244140625,1516.949951171875,1413.800048828125,1491.949951171875,15968,2021-08-23
2021-08-30,1452.421630859375,1496.449951171875,1530.699951171875,1470.550048828125,1500.0,7188,2021-08-30
2021-09-06,1455.47900390625,1499.5999755859375,1530.5,1469.699951171875,1500.0,9818,2021-09-06
2021-09-13,1448.9761962890625,1492.9000244140625,1528.0,1486.0999755859375,1500.699951171875,7531,2021-09-13
2021-09-20,1424.3720703125,1467.550048828125,1505.199951171875,1432.050048828125,1489.0,8226,2021-09-20
2021-09-27,1418.305908203125,1461.300048828125,1488.0,1440.0,1474.9000244140625,7412,2021-09-27
2021-10-04,1469.40673828125,1513.949951171875,1540.0,1432.800048828125,1468.6500244140625,14487,2021-10-04
2021-10-11,1442.861572265625,1486.5999755859375,1540.0,1465.0,1518.949951171875,11169,2021-10-11
2021-10-18,1406.22216796875,1448.8499755859375,1509.0,1431.300048828125,1493.0,5792,2021-10-18
2021-10-25,1458.293701171875,1502.5,1550.0,1405.9000244140625,1456.0999755859375,28054,2021-10-25
2021-11-01,1445.33642578125,1489.1500244140625,1519.8499755859375,1456.0,1510.050048828125,6971,2021-11-01
2021-11-08,1434.854248046875,1478.3499755859375,1500.0,1413.0,1480.0,12376,2021-11-08
2021-11-15,1422.625,1465.75,1498.0,1444.300048828125,1482.75,3414,2021-11-15
2021-11-22,1376.3284912109375,1418.050048828125,1484.0,1410.0,1445.300048828125,6609,2021-11-22
2021-11-29,1363.95361328125,1405.300048828125,1446.5999755859375,1377.050048828125,1446.5999755859375,8951,2021-11-29
2021-12-06,1363.5167236328125,1404.8499755859375,1430.0,1380.0,1405.0,3245,2021-12-06
2021-12-13,1409.958984375,1452.699951171875,1587.0,1399.1500244140625,1411.9000244140625,107462,2021-12-13
2021-12-20,1407.2413330078125,1449.9000244140625,1471.8499755859375,1389.0999755859375,1431.0,14054,2021-12-20
2021-12-27,1379.2886962890625,1421.0999755859375,1448.949951171875,1407.199951171875,1425.0999755859375,4903,2021-12-27
2022-01-03,1393.119384765625,1435.3499755859375,1500.0,1414.5,1428.25,11162,2022-01-03
2022-01-10,1433.78662109375,1477.25,1569.0,1427.050048828125,1442.550048828125,16897,2022-01-10
2022-01-17,1409.036865234375,1451.75,1493.050048828125,1419.199951171875,1484.6500244140625,9862,2022-01-17
2022-01-24,1391.7606201171875,1433.949951171875,1485.0999755859375,1371.0,1459.050048828125,7586,2022-01-24
2022-01-31,1420.441162109375,1463.5,1520.550048828125,1435.0,1441.1500244140625,13334,2022-01-31
2022-02-07,1405.3970947265625,1448.0,1488.0,1441.0999755859375,1450.0,5926,2022-02-07
2022-02-14,1349.7344970703125,1390.6500244140625,1443.9000244140625,1377.0,1440.050048828125,9197,2022-02-14
2022-02-21,1294.751220703125,1334.0,1394.0,1250.9000244140625,1386.0,6777,2022-02-21
2022-02-28,1246.2222900390625,1284.0,1353.3499755859375,1266.3499755859375,1292.0,3867,2022-02-28
2022-03-07,1275.24267578125,1313.9000244140625,1526.6500244140625,1251.050048828125,1260.0,7144,2022-03-07
2022-03-14,1264.857421875,1303.199951171875,1348.949951171875,1275.0999755859375,1310.0,10074,2022-03-14
2022-03-21,1242.0489501953125,1279.699951171875,1324.0,1275.0,1309.0,6482,2022-03-21
2022-03-28,1387.9267578125,1430.0,1476.0,1275.0999755859375,1275.0999755859375,43246,2022-03-28
2022-04-04,1395.5943603515625,1437.9000244140625,1479.949951171875,1415.0,1437.1500244140625,10671,2022-04-04
2022-04-11,1423.9837646484375,1467.1500244140625,1528.4000244140625,1421.050048828125,1445.0999755859375,7655,2022-04-11
2022-04-18,1446.258544921875,1490.0999755859375,1593.0,1458.0999755859375,1499.0,29275,2022-04-18
2022-04-25,1445.19091796875,1489.0,1506.199951171875,1448.550048828125,1480.0,9247,2022-04-25
2022-05-02,1385.7430419921875,1427.75,1580.0,1417.0,1510.0,20855,2022-05-02
2022-05-09,1391.39111328125,1409.5,1454.449951171875,1272.199951171875,1409.199951171875,22759,2022-05-09
2022-05-16,1612.41455078125,1633.4000244140625,1650.0,1390.0,1430.0,41455,2022-05-16
2022-05-23,1598.693115234375,1619.5,1740.0,1544.0,1645.0,51450,2022-05-23
2022-05-30,1582.65185546875,1603.25,1689.8499755859375,1538.699951171875,1621.0,24604,2022-05-30
2022-06-06,1657.9715576171875,1679.550048828125,1750.0,1631.1500244140625,1670.0,32484,2022-06-06
2022-06-13,1435.1220703125,1453.800048828125,1657.449951171875,1425.0,1646.0,16059,2022-06-13
2022-06-20,1537.1441650390625,1557.1500244140625,1581.0,1400.0999755859375,1499.949951171875,8166,2022-06-20
2022-06-27,1541.04345703125,1561.0999755859375,1621.0,1537.050048828125,1589.0,14429,2022-06-27
2022-07-04,1579.394287109375,1599.949951171875,1646.050048828125,1546.0,1571.0,7684,2022-07-04
2022-07-11,1575.889892578125,1596.4000244140625,1644.0,1552.550048828125,1619.949951171875,8497,2022-07-11
2022-07-18,1735.3642578125,1757.949951171875,1779.75,1580.0,1619.0,52962,2022-07-18
2022-07-25,1807.0809326171875,1830.5999755859375,1899.9000244140625,1770.0,1850.0,118947,2022-07-25
2022-08-01,1738.918212890625,1761.550048828125,1829.949951171875,1750.0999755859375,1800.0999755859375,38162,2022-08-01
2022-08-08,1743.113525390625,1765.800048828125,1815.0,1751.0,1761.5,13877,2022-08-08
2022-08-15,1750.122314453125,1772.9000244140625,1800.0,1736.5999755859375,1765.800048828125,14329,2022-08-15
2022-08-22,1744.4461669921875,1767.1500244140625,1855.449951171875,1731.0,1752.5,20784,2022-08-22
2022-08-29,1822.7271728515625,1846.449951171875,1874.949951171875,1681.300048828125,1761.0,17290,2022-08-29
2022-09-05,1878.55078125,1903.0,1970.0,1783.800048828125,1846.0,62076,2022-09-05
2022-09-12,1934.8677978515625,1960.050048828125,2010.0,1911.0999755859375,1950.0,49659,2022-09-12
2022-09-19,1963.4459228515625,1989.0,2080.0,1920.5999755859375,1940.0,43637,2022-09-19
2022-09-26,1950.2674560546875,1975.6500244140625,1998.0,1850.050048828125,1974.0,25942,2022-09-26
2022-10-03,1979.09228515625,2004.8499755859375,2042.25,1950.0999755859375,1997.0,13037,2022-10-03
2022-10-10,1899.4290771484375,1924.1500244140625,2023.800048828125,1865.800048828125,2018.0,16629,2022-10-10
2022-10-17,2003.326904296875,2029.4000244140625,2107.949951171875,1899.050048828125,1940.0,35108,2022-10-17
2022-10-24,1987.729736328125,2013.5999755859375,2088.10009765625,1960.0,2059.75,4934,2022-10-24
2022-10-31,2029.3876953125,2055.800048828125,2075.0,1975.0,2043.75,12658,2022-10-31
2022-11-07,1996.2686767578125,2022.25,2135.0,1951.1500244140625,2088.800048828125,17524,2022-11-07
2022-11-14,1890.001708984375,1914.5999755859375,2069.0,1910.0,1986.0,12595,2022-11-14
2022-11-21,1936.2991943359375,1961.5,1980.0,1875.0999755859375,1943.25,9596,2022-11-21
2022-11-28,1976.9698486328125,2002.699951171875,2061.85009765625,1925.0999755859375,1980.0,20645,2022-11-28
2022-12-05,1974.205810546875,1999.9000244140625,2059.0,1907.0,2059.0,15150,2022-12-05
2022-12-12,1913.3973388671875,1938.300048828125,2019.0,1921.0,2019.0,9017,2022-12-12
2022-12-19,1803.379150390625,1826.8499755859375,1965.0,1812.0999755859375,1945.0,12793,2022-12-19
2022-12-26,1911.077392578125,1935.949951171875,1999.9000244140625,1825.0,1854.25,7824,2022-12-26
2023-01-02,1855.1058349609375,1879.25,1968.949951171875,1862.0,1912.0,5488,2023-01-02
2023-01-09,1918.82666015625,1943.800048828125,1960.0,1877.550048828125,1877.550048828125,6424,2023-01-09
2023-01-16,2022.576171875,2048.89990234375,2095.0,1944.050048828125,1979.0,17240,2023-01-16
2023-01-23,1963.149658203125,1988.699951171875,2074.550048828125,1975.0,2058.449951171875,11179,2023-01-23
2023-01-30,1957.226806640625,1982.699951171875,2013.050048828125,1906.0999755859375,1989.0,7239,2023-01-30
2023-02-06,1922.9232177734375,1947.949951171875,2000.050048828125,1886.0,1958.050048828125,6664,2023-02-06
2023-02-13,2059.643798828125,2086.449951171875,2168.699951171875,1892.0999755859375,1948.550048828125,17531,2023-02-13
2023-02-20,1995.3309326171875,2021.300048828125,2150.0,1975.0999755859375,2106.0,11787,2023-02-20
2023-02-27,2263.29345703125,2292.75,2399.89990234375,1965.300048828125,2021.300048828125,142245,2023-02-27
2023-03-06,2409.34228515625,2440.699951171875,2459.949951171875,2257.0,2310.0,31250,2023-03-06
2023-03-13,2388.0693359375,2419.14990234375,2559.949951171875,2241.0,2440.5,102261,2023-03-13
2023-03-20,2495.668701171875,2528.14990234375,2599.89990234375,2339.89990234375,2445.0,43833,2023-03-20
2023-03-27,2170.8466796875,2199.10009765625,2530.199951171875,2180.199951171875,2528.14990234375,40396,2023-03-27
2023-04-03,2314.477294921875,2344.60009765625,2360.0,2165.0,2268.0,28492,2023-04-03
2023-04-10,2414.87060546875,2446.300048828125,2570.0,2300.10009765625,2375.0,41442,2023-04-10
2023-04-17,2250.904541015625,2280.199951171875,2446.0,2261.0,2415.0,22643,2023-04-17
2023-04-24,2365.26611328125,2396.050048828125,2444.0,2300.0,2300.0,29219,2023-04-24
2023-05-01,2480.367919921875,2512.64990234375,2560.0,2350.199951171875,2396.050048828125,34116,2023-05-01
2023-05-08,2483.724609375,2516.050048828125,2649.89990234375,2501.0,2560.0,39002,2023-05-08
2023-05-15,2663.5341796875,2698.199951171875,2740.0,2452.35009765625,2544.0,89570,2023-05-15
2023-05-22,2653.02099609375,2687.550048828125,2774.89990234375,2627.550048828125,2733.0,35661,2023-05-22
2023-05-29,2821.626953125,2858.35009765625,2919.0,2610.0,2700.0,40446,2023-05-29
2023-06-05,2697.34423828125,2732.449951171875,2899.0,2716.0,2890.0,23652,2023-06-05
2023-06-12,2712.00341796875,2747.300048828125,2818.39990234375,2677.0,2759.75,21087,2023-06-12
2023-06-19,2605.04541015625,2638.949951171875,2790.35009765625,2620.0,2750.0,15395,2023-06-19
2023-06-26,2521.631103515625,2554.449951171875,2693.5,2540.0,2641.0,10971,2023-06-26
2023-07-03,2565.510009765625,2598.89990234375,2667.39990234375,2553.050048828125,2559.60009765625,15561,2023-07-03
2023-07-10,2657.413818359375,2692.0,2747.800048828125,2562.0,2564.0,23162,2023-07-10
2023-07-17,2666.001953125,2700.699951171875,2777.699951171875,2610.050048828125,2692.0,17213,2023-07-17
2023-07-24,3451.133544921875,3496.050048828125,3507.050048828125,2665.10009765625,2714.25,228546,2023-07-24
2023-07-31,3247.73095703125,3290.0,3520.0,3171.0,3464.0,98038,2023-07-31
2023-08-07,3296.792236328125,3339.699951171875,3559.949951171875,3291.0,3320.0,33052,2023-08-07
2023-08-14,3295.755859375,3338.64990234375,3490.0,3250.0,3341.300048828125,15727,2023-08-14
2023-08-21,3498.31982421875,3543.85009765625,3930.550048828125,3305.75,3365.0,171965,2023-08-21
2023-08-28,3595.55419921875,3642.35009765625,3800.0,3542.85009765625,3564.800048828125,42369,2023-08-28
2023-09-04,3490.175537109375,3535.60009765625,3660.050048828125,3503.550048828125,3642.35009765625,23367,2023-09-04
2023-09-11,3381.09521484375,3425.10009765625,3597.0,3281.050048828125,3573.949951171875,28971,2023-09-11
2023-09-18,3336.13037109375,3379.550048828125,3478.800048828125,3311.300048828125,3468.0,10402,2023-09-18
2023-09-25,3355.231689453125,3398.89990234375,3498.75,3295.10009765625,3349.0,18926,2023-09-25
2023-10-02,3351.085693359375,3394.699951171875,3429.800048828125,3333.699951171875,3398.89990234375,5777,2023-10-02
2023-10-09,3453.453369140625,3498.39990234375,3574.0,3320.60009765625,3374.699951171875,17013,2023-10-09
2023-10-16,3348.96337890625,3392.550048828125,3579.0,3380.0,3550.0,12974,2023-10-16
2023-10-23,3199.7060546875,3241.35009765625,3424.0,3161.300048828125,3424.0,10639,2023-10-23
2023-10-30,3340.91796875,3384.39990234375,3482.449951171875,3204.050048828125,3215.949951171875,13289,2023-10-30
2023-11-06,3616.284423828125,3663.35009765625,3700.0,3352.0,3410.0,30822,2023-11-06
2023-11-13,3417.570556640625,3462.050048828125,3519.0,3389.949951171875,3510.10009765625,19726,2023-11-13
2023-11-20,3429.61376953125,3474.25,3517.25,3390.0,3472.0,16800,2023-11-20
2023-11-27,3490.96533203125,3536.39990234375,3595.0,3433.050048828125,3474.25,13583,2023-11-27
2023-12-04,3469.0009765625,3514.14990234375,3666.0,3470.10009765625,3503.0,19017,2023-12-04
2023-12-11,3608.140380859375,3655.10009765625,3780.0,3494.39990234375,3526.5,24279,2023-12-11
2023-12-18,3776.696533203125,3825.85009765625,4150.0,3701.0,3701.0,83249,2023-12-18
2023-12-25,3783.310546875,3832.550048828125,3982.449951171875,3781.0,3825.85009765625,13468,2023-12-25
2024-01-01,3734.2490234375,3782.85009765625,3898.0,3750.0,3882.550048828125,10647,2024-01-01
2024-01-08,3668.652587890625,3716.39990234375,3797.0,3680.050048828125,3762.0,12369,2024-01-08
2024-01-15,3646.343017578125,3693.800048828125,3783.050048828125,3576.0,3728.89990234375,10111,2024-01-15
2024-01-22,3571.122314453125,3617.60009765625,3693.800048828125,3590.050048828125,3693.800048828125,3220,2024-01-22
2024-01-29,3659.669677734375,3707.300048828125,3829.949951171875,3510.050048828125,3629.949951171875,15223,2024-01-29
2024-02-05,3613.42138671875,3660.449951171875,3770.14990234375,3595.10009765625,3719.25,15262,2024-02-05
2024-02-12,3663.56884765625,3711.25,3790.0,3561.10009765625,3633.0,15467,2024-02-12
2024-02-19,3797.4267578125,3846.85009765625,3900.0,3646.60009765625,3766.0,22900,2024-02-19
2024-02-26,3454.14453125,3499.10009765625,3920.0,3433.5,3899.949951171875,34722,2024-02-26
2024-03-04,3227.395751953125,3269.39990234375,3534.60009765625,3231.0,3520.199951171875,16045,2024-03-04
2024-03-11,2967.478515625,3006.10009765625,3288.89990234375,2852.050048828125,3288.89990234375,55204,2024-03-11
2024-03-18,2957.755126953125,2996.25,3042.25,2898.10009765625,2995.0,12788,2024-03-18
2024-03-25,2874.686279296875,2912.10009765625,3010.0,2884.10009765625,2996.25,12696,2024-03-25
2024-04-01,3235.3916015625,3277.5,3363.0,2940.0,2940.0,65504,2024-04-01
2024-04-08,3289.24072265625,3332.050048828125,3360.35009765625,3263.0,3280.0,8339,2024-04-08
2024-04-15,3397.728515625,3441.949951171875,3457.0,3178.550048828125,3370.0,16246,2024-04-15
2024-04-22,3571.270263671875,3617.75,3640.0,3400.10009765625,3493.0,17083,2024-04-22
2024-04-29,3419.495361328125,3464.0,3799.0,3453.300048828125,3620.0,31733,2024-04-29
2024-05-06,3247.5830078125,3289.85009765625,3483.0,3280.050048828125,3483.0,8988,2024-05-06
2024-05-13,3462.28857421875,3507.35009765625,3590.0,3237.050048828125,3312.0,11490,2024-05-13
2024-05-20,3736.8154296875,3785.449951171875,3850.0,3508.10009765625,3521.699951171875,19250,2024-05-20
2024-05-27,3577.439697265625,3624.0,3839.949951171875,3525.0,3785.449951171875,11739,2024-05-27
2024-06-03,3457.352783203125,3502.35009765625,3770.0,3290.550048828125,3770.0,24683,2024-06-03
2024-06-10,3898.576904296875,3922.89990234375,4020.0,3494.35009765625,3502.35009765625,24686,2024-06-10
2024-06-17,4187.27587890625,4213.39990234375,4285.0,3830.050048828125,3923.050048828125,37006,2024-06-17
2024-06-24,4177.884765625,4203.9501953125,4363.9501953125,4130.0,4203.25,20527,2024-06-24
2024-07-01,4330.3828125,4357.39990234375,4390.0,4142.0,4182.89990234375,16086,2024-07-01
2024-07-08,4278.357421875,4305.0498046875,4390.5,4100.0,4357.35009765625,19038,2024-07-08
2024-07-15,4267.22705078125,4293.85009765625,4440.0,4170.0498046875,4335.0,19230,2024-07-15
2024-07-22,4668.67236328125,4697.7998046875,4740.0,4032.35009765625,4202.10009765625,58926,2024-07-22
2024-07-29,4972.12890625,5003.14990234375,5072.14990234375,4640.0,4760.0,82171,2024-07-29
2024-08-05,5046.41552734375,5077.89990234375,5426.0,4790.89990234375,5023.2998046875,104974,2024-08-05
2024-08-12,4859.03466796875,4889.35009765625,5151.0,4801.0,5097.89990234375,15253,2024-08-12
2024-08-19,4832.84814453125,4863.0,5063.7998046875,4850.0,4900.0,13145,2024-08-19
2024-08-26,4866.93505859375,4897.2998046875,4942.60009765625,4770.0498046875,4899.0,11569,2024-08-26
2024-09-02,4794.5869140625,4824.5,4981.0,4800.0,4970.75,11040,2024-09-02
2024-09-09,4620.62255859375,4649.4501953125,4815.0,4623.9501953125,4815.0,7757,2024-09-09
2024-09-16,4519.80126953125,4548.0,4696.2001953125,4405.14990234375,4695.89990234375,8994,2024-09-16
2024-09-23,4734.3623046875,4763.89990234375,4985.0,4580.0,4580.0,14842,2024-09-23
2024-09-30,4544.79541015625,4573.14990234375,4793.9501953125,4551.0,4784.5,3793,2024-09-30
2024-10-07,4676.82177734375,4706.0,4717.5,4302.10009765625,4618.89990234375,7257,2024-10-07
2024-10-14,4629.5166015625,4658.39990234375,4801.25,4600.0498046875,4800.0,8060,2024-10-14
2024-10-21,4286.25830078125,4313.0,4706.0,4221.39990234375,4616.0,9168,2024-10-21
2024-10-28,4626.28662109375,4655.14990234375,4699.9501953125,4207.0498046875,4368.0,5601,2024-10-28
2024-11-04,4453.36572265625,4481.14990234375,4651.14990234375,4365.9501953125,4651.14990234375,7556,2024-11-04
2024-11-11,4344.3955078125,4371.5,4586.7001953125,4111.0,4350.0498046875,6990,2024-11-11
2024-11-18,4369.58837890625,4396.85009765625,4574.9501953125,4309.5,4417.10009765625,5036,2024-11-18
2024-11-25,4398.70654296875,4426.14990234375,4556.39990234375,4376.10009765625,4430.0,5442,2024-11-25
2024-12-02,4518.45947265625,4546.64990234375,4788.0,4282.2998046875,4382.2001953125,22781,2024-12-02
2024-12-09,4387.07958984375,4414.4501953125,4709.64990234375,4346.25,4638.7998046875,5586,2024-12-09
2024-12-16,4142.00830078125,4167.85009765625,4459.0,4156.35009765625,4458.60009765625,4066,2024-12-16
2024-12-23,4074.181640625,4099.60009765625,4208.9501953125,4001.0,4208.9501953125,4609,2024-12-23
2024-12-30,4101.90869140625,4127.5,4173.9501953125,3956.35009765625,4099.60009765625,4201,2024-12-30
2025-01-06,4016.640380859375,4041.699951171875,4339.89990234375,3936.0,4136.0498046875,14808,2025-01-06
2025-01-13,3912.440673828125,3936.85009765625,4035.14990234375,3780.0,3975.0,6911,2025-01-13
2025-01-20,3810.178466796875,3833.949951171875,3976.39990234375,3744.050048828125,3976.39990234375,4331,2025-01-20
2025-01-27,3884.316162109375,3908.550048828125,3939.949951171875,3700.050048828125,3833.949951171875,5600,2025-01-27
2025-02-03,3840.68798828125,3864.64990234375,3947.60009765625,3828.89990234375,3828.89990234375,3292,2025-02-03
2025-02-10,3394.174072265625,3415.35009765625,3862.85009765625,3351.0,3850.35009765625,4912,2025-02-10
2025-02-17,3536.287353515625,3558.35009765625,3575.0,3260.0,3421.949951171875,4911,2025-02-17
2025-02-24,3491.367431640625,3513.14990234375,3558.300048828125,3205.0,3535.0,5325,2025-02-24
2025-03-03,3590.995849609375,3613.39990234375,3678.0,3311.0,3678.0,6799,2025-03-03
2025-03-10,3437.255126953125,3458.699951171875,3713.0,3440.0,3648.949951171875,9358,2025-03-10
2025-03-17,3701.655517578125,3724.75,3803.050048828125,3425.0,3458.699951171875,5139,2025-03-17
2025-03-24,3412.956787109375,3434.25,3755.5,3405.10009765625,3749.0,8949,2025-03-24
2025-03-31,3413.3046875,3434.60009765625,3589.0,3316.949951171875,3434.25,5766,2025-03-31
2025-04-07,3404.8076171875,3426.050048828125,3449.0,3250.550048828125,3351.0,4524,2025-04-07
2025-04-14,3532.659912109375,3554.699951171875,3635.800048828125,3395.199951171875,3426.050048828125,4334,2025-04-14
2025-04-21,3700.810791015625,3723.89990234375,4069.89990234375,3543.0,3555.0,13709,2025-04-21
2025-04-28,3649.33203125,3672.10009765625,3764.0,3606.300048828125,3743.0,2844,2025-04-28
2025-05-05,3813.5078125,3837.300048828125,3858.0,3551.5,3617.10009765625,6697,2025-05-05
2025-05-12,4597.5166015625,4626.2001953125,4794.7998046875,3900.10009765625,3903.0,52950,2025-05-12
2025-05-19,4588.0,4588.0,4698.0,4380.5,4626.2001953125,11271,2025-05-19
2025-05-26,4615.2001953125,4615.2001953125,4747.0,4525.2001953125,4632.5,6255,2025-05-26
2025-06-02,4447.7001953125,4447.7001953125,4747.0,4398.0,4635.2001953125,7369,2025-06-02
2025-06-09,4681.7998046875,4681.7998046875,4974.2001953125,4388.7001953125,4489.0,19181,2025-06-09
2025-06-16,4611.2001953125,4611.2001953125,4890.0,4423.5,4681.7998046875,11853,2025-06-16
2025-06-23,4700.2998046875,4700.2998046875,4889.0,4527.60009765625,4617.5,12795,2025-06-23
2025-06-30,5005.2001953125,5005.2001953125,5099.0,4706.2998046875,4706.2998046875,26767,2025-06-30
2025-07-07,4821.2001953125,4821.2001953125,5129.89990234375,4780.0,5005.2001953125,11660,2025-07-07
2025-07-14,5073.39990234375,5073.39990234375,5135.0,4780.0,4850.0,7583,2025-07-14
