Date,Adj Close_GSFC.NS,Close_GSFC.NS,High_GSFC.NS,Low_GSFC.NS,Open_GSFC.NS,Volume_GSFC.NS,Date
2022-05-09,132.6298370361328,144.8000030517578,167.75,143.5500030517578,163.25,11284146,2022-05-09
2022-05-16,145.72796630859375,159.10000610351562,161.89999389648438,140.10000610351562,141.14999389648438,11669866,2022-05-16
2022-05-23,141.1939697265625,154.14999389648438,164.4499969482422,146.25,159.8000030517578,10918661,2022-05-23
2022-05-30,152.18540954589844,166.14999389648438,173.39999389648438,155.9499969482422,156.25,8810396,2022-05-30
2022-06-06,137.1179962158203,149.6999969482422,166.75,149.0,165.1999969482422,5792465,2022-06-06
2022-06-13,117.37923431396484,128.14999389648438,146.89999389648438,126.1500015258789,146.0,7496628,2022-06-13
2022-06-20,126.6761474609375,138.3000030517578,142.0,114.6500015258789,128.1999969482422,19557713,2022-06-20
2022-06-27,119.30274200439453,130.25,143.6999969482422,127.0999984741211,139.0,6777568,2022-06-27
2022-07-04,122.09639739990234,133.3000030517578,137.39999389648438,125.0,131.14999389648438,8544177,2022-07-04
2022-07-11,127.17991638183594,138.85000610351562,140.5,132.10000610351562,133.0,5918451,2022-07-11
2022-07-18,149.9871368408203,163.75,168.25,139.60000610351562,139.9499969482422,40412146,2022-07-18
2022-07-25,144.7204132080078,158.0,163.89999389648438,154.5,161.8000030517578,25314216,2022-07-25
2022-08-01,145.17837524414062,158.5,171.64999389648438,156.1999969482422,158.6999969482422,19455084,2022-08-01
2022-08-08,146.23171997070312,159.64999389648438,164.10000610351562,158.3000030517578,158.5,8816599,2022-08-08
2022-08-15,146.50650024414062,159.9499969482422,166.89999389648438,158.60000610351562,159.64999389648438,9465800,2022-08-15
2022-08-22,151.63584899902344,165.5500030517578,169.35000610351562,152.10000610351562,159.0,15636153,2022-08-22
2022-08-29,143.7128448486328,156.89999389648438,161.85000610351562,154.4499969482422,160.5,10416072,2022-08-29
2022-09-05,141.88095092773438,154.89999389648438,159.0,154.5,157.89999389648438,6571678,2022-09-05
2022-09-12,131.375244140625,141.14999389648438,159.0,139.64999389648438,156.60000610351562,11404422,2022-09-12
2022-09-19,121.13700103759766,130.14999389648438,139.89999389648438,129.85000610351562,138.8000030517578,9011160,2022-09-19
2022-09-26,121.8350601196289,130.89999389648438,133.39999389648438,124.80000305175781,128.0,7901116,2022-09-26
2022-10-03,123.51042175292969,132.6999969482422,136.0,128.0,130.5,8732653,2022-10-03
2022-10-10,121.0904769897461,130.10000610351562,133.3000030517578,125.69999694824219,131.6999969482422,9569600,2022-10-10
2022-10-17,118.8566665649414,127.69999694824219,132.6999969482422,127.19999694824219,130.4499969482422,5683063,2022-10-17
2022-10-24,114.38907623291016,122.9000015258789,130.10000610351562,122.55000305175781,129.4499969482422,4970497,2022-10-24
2022-10-31,119.08935546875,127.94999694824219,128.8000030517578,120.55000305175781,123.0,9849069,2022-10-31
2022-11-07,118.67052459716797,127.5,133.6999969482422,126.5999984741211,129.0,8885325,2022-11-07
2022-11-14,111.17798614501953,119.44999694824219,127.9000015258789,119.05000305175781,127.5,6004923,2022-11-14
2022-11-21,123.18466186523438,132.35000610351562,133.75,118.44999694824219,119.94999694824219,21227598,2022-11-21
2022-11-28,122.30043029785156,131.39999389648438,136.4499969482422,130.5,132.10000610351562,12022226,2022-11-28
2022-12-05,124.58078002929688,133.85000610351562,138.85000610351562,130.3000030517578,132.10000610351562,16601032,2022-12-05
2022-12-12,137.00628662109375,147.1999969482422,152.39999389648438,132.25,133.4499969482422,37446652,2022-12-12
2022-12-19,113.41178131103516,121.8499984741211,148.89999389648438,121.0999984741211,147.4499969482422,18953049,2022-12-19
2022-12-26,130.07220458984375,139.75,143.64999389648438,121.0,122.5,28397728,2022-12-26
2023-01-02,135.09823608398438,145.14999389648438,146.4499969482422,137.0,140.6999969482422,26530246,2023-01-02
2023-01-09,130.21180725097656,139.89999389648438,149.3000030517578,139.10000610351562,146.35000610351562,13529150,2023-01-09
2023-01-16,117.46054077148438,126.19999694824219,140.5500030517578,125.80000305175781,140.5500030517578,13845072,2023-01-16
2023-01-23,116.62287902832031,125.30000305175781,130.9499969482422,122.9000015258789,127.0999984741211,6985055,2023-01-23
2023-01-30,114.66829681396484,123.19999694824219,132.3000030517578,120.30000305175781,125.0,10473314,2023-01-30
2023-02-06,119.50818634033203,128.39999389648438,134.0,123.5,123.5,10221638,2023-02-06
2023-02-13,119.50818634033203,128.39999389648438,130.3000030517578,123.55000305175781,128.0,5841254,2023-02-13
2023-02-20,120.15972137451172,129.10000610351562,132.8000030517578,127.05000305175781,129.35000610351562,8467354,2023-02-20
2023-02-27,119.8804931640625,128.8000030517578,129.85000610351562,124.4000015258789,128.0,4987503,2023-02-27
2023-03-06,117.92591094970703,126.69999694824219,131.9499969482422,126.30000305175781,128.5,5733914,2023-03-06
2023-03-13,115.45943450927734,124.05000305175781,127.5,121.55000305175781,126.69999694824219,11169986,2023-03-13
2023-03-20,113.9702377319336,122.44999694824219,126.80000305175781,122.05000305175781,124.05000305175781,3906699,2023-03-20
2023-03-27,110.75914764404297,119.0,122.44999694824219,116.0,122.44999694824219,6441736,2023-03-27
2023-04-03,114.62176513671875,123.1500015258789,123.5,119.3499984741211,119.9000015258789,2600698,2023-04-03
2023-04-10,119.3220443725586,128.1999969482422,130.60000610351562,123.0999984741211,124.0,7558557,2023-04-10
2023-04-17,114.85444641113281,123.4000015258789,129.64999389648438,122.1500015258789,128.14999389648438,4873443,2023-04-17
2023-04-24,147.9425811767578,158.9499969482422,164.6999969482422,122.94999694824219,124.30000305175781,100497477,2023-04-24
2023-05-01,158.506591796875,170.3000030517578,179.6999969482422,158.9499969482422,158.9499969482422,40215525,2023-05-01
2023-05-08,162.22958374023438,174.3000030517578,179.39999389648438,164.0500030517578,171.14999389648438,24561999,2023-05-08
2023-05-15,156.41241455078125,168.0500030517578,183.39999389648438,165.60000610351562,175.0,26666699,2023-05-15
2023-05-22,147.98912048339844,159.0,169.6999969482422,158.4499969482422,168.0500030517578,17729735,2023-05-22
2023-05-29,149.1990966796875,160.3000030517578,162.14999389648438,155.8000030517578,159.75,11531104,2023-05-29
2023-06-05,146.91876220703125,157.85000610351562,164.1999969482422,157.60000610351562,161.5500030517578,7515287,2023-06-05
2023-06-12,149.2921600341797,160.39999389648438,165.25,155.4499969482422,158.89999389648438,14920702,2023-06-12
2023-06-19,149.94371032714844,161.10000610351562,166.9499969482422,159.35000610351562,161.4499969482422,12573914,2023-06-19
2023-06-26,152.54977416992188,163.89999389648438,165.60000610351562,160.8000030517578,161.5,5870687,2023-06-26
2023-07-03,155.342041015625,166.89999389648438,170.5,161.6999969482422,164.39999389648438,13961107,2023-07-03
2023-07-10,157.20352172851562,168.89999389648438,171.64999389648438,166.25,167.25,10334689,2023-07-10
2023-07-17,155.71434020996094,167.3000030517578,172.8000030517578,166.35000610351562,170.39999389648438,8134000,2023-07-17
2023-07-24,151.94480895996094,163.25,172.3000030517578,160.5500030517578,167.3000030517578,10169245,2023-07-24
2023-07-31,152.6894073486328,164.0500030517578,170.39999389648438,163.10000610351562,163.9499969482422,8596017,2023-07-31
2023-08-07,142.45115661621094,153.0500030517578,164.64999389648438,146.14999389648438,164.39999389648438,13351310,2023-08-07
2023-08-14,141.0084991455078,151.5,154.3000030517578,149.64999389648438,153.0500030517578,4094307,2023-08-14
2023-08-21,153.34092712402344,164.75,167.75,151.5,151.5,13934400,2023-08-21
2023-08-28,165.30105590820312,177.60000610351562,179.3000030517578,165.85000610351562,167.0500030517578,19494844,2023-08-28
2023-09-04,161.25230407714844,173.25,193.4499969482422,171.75,180.0,34108444,2023-09-04
2023-09-11,169.87022399902344,172.85000610351562,176.0,163.3000030517578,174.64999389648438,12960717,2023-09-11
2023-09-18,164.80899047851562,167.6999969482422,175.25,166.0,173.39999389648438,4854757,2023-09-18
2023-09-25,170.45986938476562,173.4499969482422,177.25,168.25,168.25,10868800,2023-09-25
2023-10-02,169.77194213867188,172.75,174.6999969482422,169.5500030517578,173.4499969482422,3405211,2023-10-02
2023-10-09,183.62887573242188,186.85000610351562,191.0,166.1999969482422,170.0,25825551,2023-10-09
2023-10-16,199.3039093017578,202.8000030517578,215.5,187.14999389648438,187.6999969482422,99263545,2023-10-16
2023-10-23,191.6875,195.0500030517578,215.0,184.75,205.0500030517578,33585619,2023-10-23
2023-10-30,190.9012908935547,194.25,207.35000610351562,190.5500030517578,195.5,22888236,2023-10-30
2023-11-06,177.83056640625,180.9499969482422,197.64999389648438,179.10000610351562,195.60000610351562,18946242,2023-11-06
2023-11-13,182.1055908203125,185.3000030517578,187.6999969482422,179.60000610351562,183.4499969482422,13348927,2023-11-13
2023-11-20,179.1573028564453,182.3000030517578,186.89999389648438,179.1999969482422,185.25,9052734,2023-11-20
2023-11-27,190.36077880859375,193.6999969482422,197.5,182.3000030517578,182.3000030517578,20081676,2023-11-27
2023-12-04,219.15567016601562,223.0,234.85000610351562,196.5,197.5,79349528,2023-12-04
2023-12-11,228.68844604492188,232.6999969482422,238.60000610351562,216.0,224.39999389648438,31293131,2023-12-11
2023-12-18,220.23670959472656,224.10000610351562,235.5,209.0,232.75,18502890,2023-12-18
2023-12-25,237.23846435546875,241.39999389648438,246.89999389648438,222.0,224.10000610351562,25840464,2023-12-25
2024-01-01,279.54632568359375,284.45001220703125,303.3999938964844,240.85000610351562,242.0,93354300,2024-01-01
2024-01-08,282.2489318847656,287.20001220703125,305.95001220703125,272.1000061035156,285.0,43107352,2024-01-08
2024-01-15,292.2730712890625,297.3999938964844,299.8500061035156,272.5,288.79998779296875,33893124,2024-01-15
2024-01-22,301.80584716796875,307.1000061035156,322.25,283.6000061035156,297.3999938964844,28424416,2024-01-22
2024-01-29,279.64459228515625,284.54998779296875,317.70001220703125,283.0,310.0,26260678,2024-01-29
2024-02-05,250.30918884277344,254.6999969482422,291.20001220703125,249.4499969482422,287.25,39112762,2024-02-05
2024-02-12,237.92640686035156,242.10000610351562,257.8500061035156,222.0,257.6499938964844,24428746,2024-02-12
2024-02-19,227.1160430908203,231.10000610351562,245.64999389648438,222.1999969482422,243.0,18028317,2024-02-19
2024-02-26,216.0599822998047,219.85000610351562,234.64999389648438,215.60000610351562,234.60000610351562,17702505,2024-02-26
2024-03-04,212.76773071289062,216.5,227.0500030517578,210.4499969482422,227.0,10805986,2024-03-04
2024-03-11,205.05303955078125,208.64999389648438,217.5500030517578,187.5,217.0,23945349,2024-03-11
2024-03-18,196.99441528320312,200.4499969482422,211.89999389648438,192.64999389648438,209.3000030517578,15053565,2024-03-18
2024-03-25,192.27716064453125,195.64999389648438,203.89999389648438,195.0,200.4499969482422,10806027,2024-03-25
2024-04-01,237.48414611816406,241.64999389648438,242.8000030517578,198.0500030517578,198.0500030517578,42534581,2024-04-01
2024-04-08,231.09620666503906,235.14999389648438,243.39999389648438,232.0500030517578,242.6999969482422,14297942,2024-04-08
2024-04-15,218.8116912841797,222.64999389648438,231.85000610351562,216.0,231.85000610351562,9364496,2024-04-15
2024-04-22,245.6410675048828,249.9499969482422,254.64999389648438,225.75,226.89999389648438,30442336,2024-04-22
2024-04-29,237.828125,242.0,252.39999389648438,240.75,251.0,9350180,2024-04-29
2024-05-06,219.05738830566406,222.89999389648438,243.75,214.10000610351562,243.6999969482422,12867086,2024-05-06
2024-05-13,234.78155517578125,238.89999389648438,240.75,216.64999389648438,223.0,9644534,2024-05-13
2024-05-20,220.72808837890625,224.60000610351562,245.0,220.0,236.85000610351562,18443309,2024-05-20
2024-05-27,206.92030334472656,210.5500030517578,229.0500030517578,209.4499969482422,225.60000610351562,8479856,2024-05-27
2024-06-03,206.13409423828125,209.75,223.0,187.8000030517578,222.0,17497037,2024-06-03
2024-06-10,220.44308471679688,224.30999755859375,228.13999938964844,210.4499969482422,210.4499969482422,19958971,2024-06-10
2024-06-17,247.2822723388672,251.6199951171875,274.70001220703125,223.49000549316406,224.30999755859375,122525132,2024-06-17
2024-06-24,238.22122192382812,242.39999389648438,248.1199951171875,237.0,245.0,29419095,2024-06-24
2024-07-01,239.28260803222656,243.47999572753906,250.0,241.25,242.9499969482422,18780459,2024-07-01
2024-07-08,249.17901611328125,253.5500030517578,267.0,243.32000732421875,244.13999938964844,40037398,2024-07-08
2024-07-15,236.7176055908203,240.8699951171875,260.6000061035156,240.05999755859375,257.45001220703125,14005395,2024-07-15
2024-07-22,231.9512176513672,236.02000427246094,256.989990234375,229.0,241.0,24671337,2024-07-22
2024-07-29,232.8160400390625,236.89999389648438,249.39999389648438,235.50999450683594,238.0,12567069,2024-07-29
2024-08-05,227.2929229736328,231.27999877929688,232.61000061035156,220.08999633789062,226.9600067138672,11460775,2024-08-05
2024-08-12,219.3718719482422,223.22000122070312,231.85000610351562,220.7100067138672,231.0,5995080,2024-08-12
2024-08-19,233.67105102539062,237.77000427246094,246.89999389648438,223.64999389648438,223.64999389648438,12697779,2024-08-19
2024-08-26,226.11361694335938,230.0800018310547,242.4499969482422,229.16000366210938,239.35000610351562,10031898,2024-08-26
2024-09-02,228.02999877929688,232.02999877929688,244.25,230.02000427246094,231.50999450683594,15213422,2024-09-02
2024-09-09,218.86083984375,222.6999969482422,230.8000030517578,219.3000030517578,229.10000610351562,6580791,2024-09-09
2024-09-16,218.74000549316406,218.74000549316406,228.6999969482422,215.75,223.85000610351562,7415037,2024-09-16
2024-09-23,218.7100067138672,218.7100067138672,224.74000549316406,218.00999450683594,219.8000030517578,5588891,2024-09-23
2024-09-30,213.72000122070312,213.72000122070312,224.9499969482422,211.10000610351562,218.7100067138672,6867768,2024-09-30
2024-10-07,213.58999633789062,213.58999633789062,221.5,201.91000366210938,215.0,8278226,2024-10-07
2024-10-14,211.6699981689453,211.6699981689453,220.88999938964844,207.00999450683594,217.5,6089904,2024-10-14
2024-10-21,193.5500030517578,193.5500030517578,212.5,192.0,212.0,6844775,2024-10-21
2024-10-28,209.72000122070312,209.72000122070312,214.89999389648438,192.39999389648438,194.10000610351562,4896994,2024-10-28
2024-11-04,205.27000427246094,205.27000427246094,215.27999877929688,199.4499969482422,209.1999969482422,6409729,2024-11-04
2024-11-11,194.39999389648438,194.39999389648438,205.27000427246094,191.8000030517578,205.1999969482422,8235450,2024-11-11
2024-11-18,193.22000122070312,193.22000122070312,196.1300048828125,189.10000610351562,196.0,4560540,2024-11-18
2024-11-25,224.1300048828125,224.1300048828125,226.0,195.72000122070312,197.49000549316406,15781376,2024-11-25
2024-12-02,220.97999572753906,220.97999572753906,228.89999389648438,219.32000732421875,223.0,8795848,2024-12-02
2024-12-09,215.0500030517578,215.0500030517578,223.6999969482422,213.3699951171875,220.50999450683594,6453897,2024-12-09
2024-12-16,204.19000244140625,204.19000244140625,231.4499969482422,203.1999969482422,216.0500030517578,15733388,2024-12-16
2024-12-23,200.58999633789062,200.58999633789062,206.2899932861328,200.0,206.00999450683594,3557420,2024-12-23
2024-12-30,205.6199951171875,205.6199951171875,207.27000427246094,191.5,201.2899932861328,9186609,2024-12-30
2025-01-06,195.0800018310547,195.0800018310547,206.2899932861328,194.5,205.8000030517578,6721990,2025-01-06
2025-01-13,208.86000061035156,208.86000061035156,212.6999969482422,183.60000610351562,193.99000549316406,18031896,2025-01-13
2025-01-20,202.6300048828125,202.6300048828125,214.9499969482422,202.02000427246094,207.14999389648438,9177586,2025-01-20
2025-01-27,209.8300018310547,209.8300018310547,211.99000549316406,191.52999877929688,201.0,8583880,2025-01-27
2025-02-03,209.6999969482422,209.6999969482422,211.5,201.25,207.5,4436823,2025-02-03
2025-02-10,198.14999389648438,198.14999389648438,210.72999572753906,186.0,210.0,7655700,2025-02-10
2025-02-17,189.0399932861328,189.0399932861328,196.0,185.69000244140625,195.2100067138672,4682242,2025-02-17
2025-02-24,167.52999877929688,167.52999877929688,190.72999572753906,165.0,188.0,5818964,2025-02-24
2025-03-03,178.52999877929688,178.52999877929688,181.24000549316406,158.3000030517578,169.97000122070312,7534909,2025-03-03
2025-03-10,171.85000610351562,171.85000610351562,180.36000061035156,170.6999969482422,179.94000244140625,5871270,2025-03-10
2025-03-17,181.13999938964844,181.13999938964844,183.85000610351562,167.5,173.0,5492592,2025-03-17
2025-03-24,177.27999877929688,177.27999877929688,185.8000030517578,176.00999450683594,183.99000549316406,10149677,2025-03-24
2025-03-31,178.82000732421875,178.82000732421875,186.5500030517578,177.10000610351562,177.27999877929688,4272560,2025-03-31
2025-04-07,175.6199951171875,175.6199951171875,178.89999389648438,160.58999633789062,161.0500030517578,4390046,2025-04-07
2025-04-14,193.0399932861328,193.0399932861328,198.0,175.6199951171875,175.6199951171875,6663218,2025-04-14
2025-04-21,186.6699981689453,186.6699981689453,198.3000030517578,186.0,194.1999969482422,5844501,2025-04-21
2025-04-28,186.55999755859375,186.55999755859375,195.5500030517578,184.47999572753906,186.9499969482422,3644912,2025-04-28
2025-05-05,184.0800018310547,184.0800018310547,196.2899932861328,179.66000366210938,187.50999450683594,5442436,2025-05-05
2025-05-12,205.22999572753906,205.22999572753906,207.1999969482422,188.3000030517578,188.3000030517578,7152736,2025-05-12
2025-05-19,201.2899932861328,201.2899932861328,209.0500030517578,197.5800018310547,205.22999572753906,6751321,2025-05-19
2025-05-26,199.92999267578125,199.92999267578125,207.5,199.10000610351562,203.0,5323128,2025-05-26
2025-06-02,209.58999633789062,209.58999633789062,217.25999450683594,198.0,200.0,18549515,2025-06-02
2025-06-09,203.44000244140625,203.44000244140625,215.0,200.00999450683594,210.0,6193125,2025-06-09
