Date,Adj Close_FSL.NS,Close_FSL.NS,High_FSL.NS,Low_FSL.NS,Open_FSL.NS,Volume_FSL.NS,Date
2021-07-12,211.12184143066406,229.6999969482422,236.0,193.10000610351562,195.4499969482422,55718144,2021-07-12
2021-07-19,202.98764038085938,220.85000610351562,242.85000610351562,214.9499969482422,224.8000030517578,42384549,2021-07-19
2021-07-26,179.04457092285156,194.8000030517578,223.64999389648438,192.25,222.0,37466812,2021-07-26
2021-08-02,181.75596618652344,197.75,214.6999969482422,195.10000610351562,196.0,37234292,2021-08-02
2021-08-09,184.83502197265625,201.10000610351562,209.35000610351562,175.0500030517578,199.0,46651889,2021-08-09
2021-08-16,174.9085235595703,190.3000030517578,206.5,188.0,199.64999389648438,19083123,2021-08-16
2021-08-23,167.14198303222656,181.85000610351562,195.9499969482422,176.0500030517578,192.25,25559180,2021-08-23
2021-08-30,175.0004425048828,190.39999389648438,197.5500030517578,178.39999389648438,179.9499969482422,21608817,2021-08-30
2021-09-06,175.91954040527344,191.39999389648438,197.35000610351562,186.5500030517578,191.0,12602704,2021-09-06
2021-09-13,190.9931182861328,207.8000030517578,209.4499969482422,191.10000610351562,192.39999389648438,30867070,2021-09-13
2021-09-20,181.84788513183594,197.85000610351562,214.0,193.35000610351562,207.3000030517578,25544001,2021-09-20
2021-09-27,179.36624145507812,195.14999389648438,199.8000030517578,192.0500030517578,199.8000030517578,10386912,2021-09-27
2021-10-04,194.3019561767578,211.39999389648438,214.4499969482422,192.85000610351562,196.14999389648438,27373679,2021-10-04
2021-10-11,200.00050354003906,217.60000610351562,222.6999969482422,198.0,212.0,27622312,2021-10-11
2021-10-18,184.60523986816406,200.85000610351562,220.89999389648438,198.5,219.0,22458273,2021-10-18
2021-10-25,181.66404724121094,197.64999389648438,209.75,192.5,201.89999389648438,17174787,2021-10-25
2021-11-01,184.32949829101562,200.5500030517578,209.35000610351562,198.3000030517578,199.0,7990983,2021-11-01
2021-11-08,163.18972778320312,177.5500030517578,206.64999389648438,176.0,201.0,40932299,2021-11-08
2021-11-15,159.51327514648438,173.5500030517578,179.35000610351562,167.10000610351562,179.35000610351562,25927856,2021-11-15
2021-11-22,152.7577362060547,166.1999969482422,177.0500030517578,165.0,173.14999389648438,20031124,2021-11-22
2021-11-29,158.8239288330078,172.8000030517578,177.1999969482422,158.5500030517578,164.0,17415044,2021-11-29
2021-12-06,160.6621551513672,174.8000030517578,179.89999389648438,168.0500030517578,169.5,17033893,2021-12-06
2021-12-13,153.49302673339844,167.0,178.89999389648438,161.0500030517578,177.14999389648438,13412097,2021-12-13
2021-12-20,168.61256408691406,183.4499969482422,185.0,150.8000030517578,161.5,45275087,2021-12-20
2021-12-27,168.29086303710938,183.10000610351562,189.75,178.85000610351562,184.0,36422799,2021-12-27
2022-01-03,167.09600830078125,181.8000030517578,191.39999389648438,176.5,183.9499969482422,24595598,2022-01-03
2022-01-10,163.6952667236328,178.10000610351562,187.4499969482422,176.0,182.8000030517578,17742612,2022-01-10
2022-01-17,150.59780883789062,163.85000610351562,180.6999969482422,161.64999389648438,178.8000030517578,16493742,2022-01-17
2022-01-24,139.10879516601562,151.35000610351562,163.35000610351562,148.0,162.6999969482422,19369003,2022-01-24
2022-01-31,140.53343200683594,152.89999389648438,168.6999969482422,152.0,154.0,24391956,2022-01-31
2022-02-07,132.16944885253906,143.8000030517578,153.75,143.3000030517578,153.0,22047696,2022-02-07
2022-02-14,117.04991912841797,127.3499984741211,143.75,126.9000015258789,140.14999389648438,27362455,2022-02-14
2022-02-21,118.61192321777344,125.69999694824219,140.0,117.44999694824219,126.5999984741211,31153680,2022-02-21
2022-02-28,119.31963348388672,126.44999694824219,131.8000030517578,121.1500015258789,124.0,16883161,2022-02-28
2022-03-07,117.14932250976562,124.1500015258789,133.0,122.30000305175781,124.0,16764660,2022-03-07
2022-03-14,118.56474304199219,125.6500015258789,127.8499984741211,121.1500015258789,125.3499984741211,12501245,2022-03-14
2022-03-21,124.55667114257812,132.0,135.89999389648438,120.3499984741211,126.80000305175781,27904726,2022-03-21
2022-03-28,121.15966033935547,128.39999389648438,132.10000610351562,124.0999984741211,132.10000610351562,16784502,2022-03-28
2022-04-04,127.67059326171875,135.3000030517578,140.0,129.0500030517578,129.5,28544381,2022-04-04
2022-04-11,124.2735824584961,131.6999969482422,136.9499969482422,127.5999984741211,135.89999389648438,12479067,2022-04-11
2022-04-18,120.78223419189453,128.0,131.5,123.0999984741211,131.25,16610804,2022-04-18
2022-04-25,117.9513931274414,125.0,127.19999694824219,117.75,127.0,17374013,2022-04-25
2022-05-02,106.10906219482422,112.44999694824219,124.94999694824219,110.5999984741211,123.69999694824219,42681742,2022-05-02
2022-05-09,102.94798278808594,109.0999984741211,115.3499984741211,106.0999984741211,112.0,19438380,2022-05-09
2022-05-16,102.71207427978516,108.8499984741211,118.30000305175781,105.69999694824219,110.0,13085317,2022-05-16
2022-05-23,101.62691497802734,107.69999694824219,110.55000305175781,98.94999694824219,110.0,15956240,2022-05-23
2022-05-30,106.01470947265625,112.3499984741211,115.3499984741211,108.44999694824219,109.0,12495475,2022-05-30
2022-06-06,98.89044952392578,104.80000305175781,114.80000305175781,104.0,111.9000015258789,9283492,2022-06-06
2022-06-13,92.47389221191406,98.0,105.0,95.19999694824219,102.6500015258789,15760021,2022-06-13
2022-06-20,94.36111450195312,100.0,101.0,93.0,98.9000015258789,11476384,2022-06-20
2022-06-27,97.94683837890625,103.80000305175781,105.8499984741211,101.0999984741211,101.4000015258789,13274205,2022-06-27
2022-07-04,98.74890899658203,104.6500015258789,107.69999694824219,100.1500015258789,103.80000305175781,9116589,2022-07-04
2022-07-11,97.05039978027344,102.8499984741211,106.4000015258789,100.5999984741211,104.0,8626005,2022-07-11
2022-07-18,102.2402572631836,108.3499984741211,112.19999694824219,103.30000305175781,103.4000015258789,20336223,2022-07-18
2022-07-25,105.25982666015625,111.55000305175781,113.4000015258789,107.30000305175781,108.30000305175781,19525625,2022-07-25
2022-08-01,99.22071838378906,105.1500015258789,112.75,102.4000015258789,112.44999694824219,38764208,2022-08-01
2022-08-08,99.31507110595703,105.25,106.05000305175781,101.4000015258789,105.0,10327326,2022-08-08
2022-08-15,103.70286560058594,109.9000015258789,113.0,105.1500015258789,105.25,19969640,2022-08-15
2022-08-22,101.01358032226562,107.05000305175781,110.94999694824219,101.0,109.0,14797187,2022-08-22
2022-08-29,98.84326934814453,104.75,107.94999694824219,102.55000305175781,103.5,8647561,2022-08-29
2022-09-05,109.93070220947266,116.5,117.4000015258789,104.6500015258789,104.75,36223269,2022-09-05
2022-09-12,102.14591217041016,108.25,118.9000015258789,107.0999984741211,117.5,21118192,2022-09-12
2022-09-19,99.031982421875,104.94999694824219,109.05000305175781,104.0999984741211,108.25,10938439,2022-09-19
2022-09-26,98.89044952392578,104.80000305175781,106.30000305175781,100.30000305175781,104.0,13270164,2022-09-26
2022-10-03,99.55097198486328,105.5,108.0,102.25,104.4000015258789,6731883,2022-10-03
2022-10-10,97.899658203125,103.75,107.25,101.69999694824219,104.4000015258789,9526741,2022-10-10
2022-10-17,98.27710723876953,104.1500015258789,106.75,101.1500015258789,102.94999694824219,9405862,2022-10-17
2022-10-24,95.02163696289062,100.69999694824219,106.69999694824219,100.5,103.8499984741211,7496088,2022-10-24
2022-10-31,97.2391357421875,103.05000305175781,108.30000305175781,101.3499984741211,102.3499984741211,19430763,2022-10-31
2022-11-07,102.7592544555664,108.9000015258789,109.5,101.25,103.4000015258789,14460964,2022-11-07
2022-11-14,98.89044952392578,104.80000305175781,112.4000015258789,103.80000305175781,109.4000015258789,15018302,2022-11-14
2022-11-21,103.0423355102539,109.19999694824219,109.5,103.0999984741211,105.0,8744276,2022-11-21
2022-11-28,107.14704132080078,113.55000305175781,115.0,108.0999984741211,109.30000305175781,15491142,2022-11-28
2022-12-05,100.40023040771484,106.4000015258789,114.80000305175781,106.05000305175781,114.0999984741211,8893747,2022-12-05
2022-12-12,99.36225891113281,105.30000305175781,109.5,104.6500015258789,106.0,6975905,2022-12-12
2022-12-19,91.86054992675781,97.3499984741211,105.8499984741211,96.25,105.80000305175781,10392711,2022-12-19
2022-12-26,96.53143310546875,102.30000305175781,105.05000305175781,96.8499984741211,97.75,8345084,2022-12-26
2023-01-02,95.5406265258789,101.25,104.5,100.75,102.4000015258789,4981194,2023-01-02
2023-01-09,98.4658203125,104.3499984741211,105.30000305175781,102.05000305175781,102.05000305175781,6133705,2023-01-09
2023-01-16,96.86167907714844,102.6500015258789,105.9000015258789,102.44999694824219,104.75,5468559,2023-01-16
2023-01-23,97.61656951904297,103.44999694824219,107.19999694824219,100.9000015258789,102.6500015258789,10319309,2023-01-23
2023-01-30,109.69479370117188,116.25,116.80000305175781,103.0,103.1500015258789,23861653,2023-01-30
2023-02-06,114.31848907470703,121.1500015258789,121.9000015258789,115.6500015258789,116.9000015258789,17907704,2023-02-06
2023-02-13,111.44047546386719,118.0999984741211,123.30000305175781,116.0,122.30000305175781,12942574,2023-02-13
2023-02-20,112.82349395751953,116.0999984741211,120.4000015258789,115.6500015258789,118.94999694824219,10037229,2023-02-20
2023-02-27,106.8956527709961,110.0,115.94999694824219,109.0999984741211,115.5999984741211,10071381,2023-02-27
2023-03-06,110.58841705322266,113.80000305175781,118.9000015258789,110.9000015258789,110.9000015258789,16718079,2023-03-06
2023-03-13,108.93638610839844,112.0999984741211,116.5999984741211,108.3499984741211,113.69999694824219,10900678,2023-03-13
2023-03-20,106.94424438476562,110.05000305175781,113.30000305175781,109.0,112.0,8015833,2023-03-20
2023-03-27,102.52264404296875,105.5,111.5,103.55000305175781,108.1500015258789,13656946,2023-03-27
2023-04-03,108.54766845703125,111.69999694824219,112.25,103.80000305175781,105.5,5510357,2023-04-03
2023-04-10,110.5398178100586,113.75,115.30000305175781,111.0,112.0,3715384,2023-04-10
2023-04-17,111.7545394897461,115.0,115.30000305175781,111.1500015258789,112.0,4608794,2023-04-17
2023-04-24,113.50374603271484,116.80000305175781,117.19999694824219,114.25,115.0,3433263,2023-04-24
2023-05-01,110.19969940185547,113.4000015258789,121.0,111.5999984741211,116.80000305175781,9319302,2023-05-01
2023-05-08,126.81710815429688,130.5,134.39999389648438,112.5999984741211,113.55000305175781,64265866,2023-05-08
2023-05-15,130.31552124023438,134.10000610351562,136.64999389648438,127.6500015258789,130.9499969482422,19584986,2023-05-15
2023-05-22,126.91429901123047,130.60000610351562,136.0,127.1500015258789,134.60000610351562,9383450,2023-05-22
2023-05-29,127.59454345703125,131.3000030517578,137.1999969482422,127.5,131.39999389648438,10497985,2023-05-29
2023-06-05,125.7481460571289,129.39999389648438,133.75,128.0,132.0,5995932,2023-06-05
2023-06-12,125.26226043701172,128.89999389648438,135.39999389648438,125.9000015258789,129.5500030517578,8189216,2023-06-12
2023-06-19,123.4644775390625,127.05000305175781,132.8000030517578,126.55000305175781,129.39999389648438,6517248,2023-06-19
2023-06-26,123.7074203491211,127.30000305175781,134.25,122.1500015258789,126.19999694824219,9604577,2023-06-26
2023-07-03,123.7560043334961,127.3499984741211,132.39999389648438,126.4000015258789,128.64999389648438,8434909,2023-07-03
2023-07-10,129.05221557617188,132.8000030517578,134.35000610351562,124.5,127.94999694824219,14296421,2023-07-10
2023-07-17,135.17442321777344,139.10000610351562,142.5500030517578,134.3000030517578,135.8000030517578,31086644,2023-07-17
2023-07-24,136.87501525878906,140.85000610351562,141.5,136.5,139.5,9978554,2023-07-24
2023-07-31,144.89219665527344,149.10000610351562,151.89999389648438,140.60000610351562,143.0,24214581,2023-07-31
2023-08-07,143.62887573242188,147.8000030517578,151.35000610351562,144.6999969482422,149.5,8389786,2023-08-07
2023-08-14,144.74642944335938,148.9499969482422,150.5,145.14999389648438,147.60000610351562,5591191,2023-08-14
2023-08-21,163.4531707763672,168.1999969482422,169.0,148.35000610351562,149.39999389648438,33405238,2023-08-21
2023-08-28,163.064453125,167.8000030517578,174.8000030517578,159.60000610351562,168.9499969482422,23619585,2023-08-28
2023-09-04,164.42494201660156,169.1999969482422,173.75,165.0,168.6999969482422,14864391,2023-09-04
2023-09-11,164.61929321289062,169.39999389648438,173.4499969482422,153.4499969482422,170.10000610351562,18058516,2023-09-11
2023-09-18,157.42813110351562,162.0,169.0,158.6999969482422,169.0,5149606,2023-09-18
2023-09-25,162.82151794433594,167.5500030517578,168.25,161.14999389648438,162.75,6838669,2023-09-25
2023-10-02,158.9829864501953,163.60000610351562,167.5500030517578,159.0500030517578,167.5500030517578,4399621,2023-10-02
2023-10-09,162.77291870117188,167.5,171.60000610351562,159.10000610351562,160.64999389648438,10020125,2023-10-09
2023-10-16,162.14126586914062,166.85000610351562,176.0,161.25,166.0,17523957,2023-10-16
2023-10-23,151.64605712890625,156.0500030517578,167.5500030517578,148.3000030517578,167.0,8098877,2023-10-23
2023-10-30,156.06765747070312,160.60000610351562,161.60000610351562,154.1999969482422,156.0500030517578,3838186,2023-10-30
2023-11-06,153.54103088378906,158.0,163.3000030517578,156.5,161.9499969482422,7175761,2023-11-06
2023-11-13,159.8090057373047,164.4499969482422,168.0,157.25,158.1999969482422,6916231,2023-11-13
2023-11-20,165.54249572753906,170.35000610351562,173.64999389648438,163.64999389648438,164.39999389648438,12303603,2023-11-20
2023-11-27,171.51893615722656,176.5,181.5,168.0,170.35000610351562,21185767,2023-11-27
2023-12-04,170.8872833251953,175.85000610351562,181.14999389648438,172.0,181.14999389648438,9606410,2023-12-04
2023-12-11,182.59719848632812,187.89999389648438,192.89999389648438,173.5,176.10000610351562,22787374,2023-12-11
2023-12-18,179.779052734375,185.0,191.9499969482422,172.1999969482422,188.75,11964261,2023-12-18
2023-12-25,179.63328552246094,184.85000610351562,189.14999389648438,181.60000610351562,185.0,4417213,2023-12-25
2024-01-01,187.79623413085938,193.25,198.4499969482422,181.8000030517578,185.10000610351562,13865710,2024-01-01
2024-01-08,203.97633361816406,209.89999389648438,217.0,187.25,194.35000610351562,59348853,2024-01-08
2024-01-15,198.9716796875,204.75,213.3000030517578,188.85000610351562,210.60000610351562,23215764,2024-01-15
2024-01-22,189.302490234375,194.8000030517578,204.75,189.39999389648438,204.75,5542099,2024-01-22
2024-01-29,193.86984252929688,199.5,208.39999389648438,191.5500030517578,194.8000030517578,17098222,2024-01-29
2024-02-05,200.0406494140625,205.85000610351562,221.5,198.39999389648438,200.3000030517578,33350526,2024-02-05
2024-02-12,193.8212432861328,199.4499969482422,209.0,190.5,206.0,13768081,2024-02-12
2024-02-19,199.33912658691406,201.5500030517578,207.89999389648438,196.25,200.4499969482422,11286707,2024-02-19
2024-02-26,203.09744262695312,205.35000610351562,209.39999389648438,200.6999969482422,202.5500030517578,10309800,2024-02-26
2024-03-04,195.72915649414062,197.89999389648438,206.89999389648438,192.39999389648438,203.5,5817271,2024-03-04
2024-03-11,192.1686553955078,194.3000030517578,197.1999969482422,178.39999389648438,197.0,9074984,2024-03-11
2024-03-18,190.3389434814453,192.4499969482422,194.25,179.39999389648438,194.25,6288494,2024-03-18
2024-03-25,195.4818878173828,197.64999389648438,200.6999969482422,188.0500030517578,192.4499969482422,3697352,2024-03-25
2024-04-01,200.0808868408203,202.3000030517578,204.85000610351562,197.0500030517578,197.64999389648438,5582555,2024-04-01
2024-04-08,201.26773071289062,203.5,208.4499969482422,197.14999389648438,202.0,6790891,2024-04-08
2024-04-15,194.9873809814453,197.14999389648438,204.3000030517578,193.0,197.0,4849353,2024-04-15
2024-04-22,215.41087341308594,217.8000030517578,228.89999389648438,197.0500030517578,198.89999389648438,25999107,2024-04-22
2024-04-29,205.71836853027344,208.0,224.0,204.6999969482422,219.0,11819980,2024-04-29
2024-05-06,183.81134033203125,185.85000610351562,209.14999389648438,181.75,208.0,8706922,2024-05-06
2024-05-13,194.49285888671875,196.64999389648438,202.39999389648438,180.10000610351562,184.5500030517578,6443460,2024-05-13
2024-05-20,193.1082305908203,195.25,201.10000610351562,194.14999389648438,198.39999389648438,4202386,2024-05-20
2024-05-27,181.289306640625,183.3000030517578,196.75,182.60000610351562,195.3000030517578,5029628,2024-05-27
2024-06-03,194.78956604003906,196.9499969482422,204.60000610351562,176.25,188.5,13361993,2024-06-03
2024-06-10,201.1787109375,203.41000366210938,207.49000549316406,196.0,197.0500030517578,11552978,2024-06-10
2024-06-17,203.61172485351562,205.8699951171875,212.39999389648438,197.14999389648438,203.41000366210938,10908952,2024-06-17
2024-06-24,207.65687561035156,209.9600067138672,217.22999572753906,202.19000244140625,205.89999389648438,15514564,2024-06-24
2024-07-01,233.12440490722656,235.7100067138672,249.08999633789062,208.4499969482422,211.5,46635807,2024-07-01
2024-07-08,246.6938934326172,249.42999267578125,258.95001220703125,236.3000030517578,239.1300048828125,32852897,2024-07-08
2024-07-15,242.0059051513672,244.69000244140625,258.5899963378906,241.60000610351562,250.80999755859375,17627227,2024-07-15
2024-07-22,253.4588623046875,256.2699890136719,262.79998779296875,226.6199951171875,244.5,14763690,2024-07-22
2024-07-29,294.0882568359375,297.3500061035156,309.29998779296875,257.20001220703125,258.6000061035156,87878173,2024-07-29
2024-08-05,281.2308654785156,284.3500061035156,317.8999938964844,272.25,283.0,74181703,2024-08-05
2024-08-12,304.3247375488281,307.70001220703125,325.0,275.1000061035156,282.8500061035156,51795655,2024-08-12
2024-08-19,319.80303955078125,323.3500061035156,343.8999938964844,305.54998779296875,310.5,74097219,2024-08-19
2024-08-26,299.92352294921875,303.25,324.6499938964844,301.1000061035156,324.3999938964844,27222605,2024-08-26
2024-09-02,312.0391540527344,315.5,325.5,300.6000061035156,304.6499938964844,41017095,2024-09-02
2024-09-09,307.6379699707031,311.04998779296875,333.1000061035156,307.8500061035156,315.6499938964844,24832340,2024-09-09
2024-09-16,307.8852233886719,311.29998779296875,318.8999938964844,294.5,312.0,29615452,2024-09-16
2024-09-23,315.7974548339844,319.29998779296875,345.0,310.0,312.75,55446254,2024-09-23
2024-09-30,300.6158752441406,303.95001220703125,319.04998779296875,302.29998779296875,319.0,11780383,2024-09-30
2024-10-07,312.5336608886719,316.0,322.3999938964844,295.04998779296875,305.6499938964844,15824013,2024-10-07
2024-10-14,328.2592468261719,331.8999938964844,346.6000061035156,313.20001220703125,316.6000061035156,20245362,2024-10-14
2024-10-21,329.00103759765625,332.6499938964844,362.0,310.1000061035156,331.8999938964844,47612746,2024-10-21
2024-10-28,335.7264404296875,339.45001220703125,378.0,326.1000061035156,333.75,58649121,2024-10-28
2024-11-04,364.0126953125,368.04998779296875,390.8500061035156,334.8999938964844,338.0,59611649,2024-11-04
2024-11-11,336.41876220703125,340.1499938964844,383.45001220703125,337.70001220703125,367.04998779296875,26533062,2024-11-11
2024-11-18,340.62213134765625,344.3999938964844,352.04998779296875,334.6499938964844,341.3500061035156,11646249,2024-11-18
2024-11-25,362.6775207519531,366.70001220703125,373.5,352.0,353.0,14942292,2024-11-25
2024-12-02,371.67767333984375,375.79998779296875,381.20001220703125,361.79998779296875,366.0,13657766,2024-12-02
2024-12-09,368.0677185058594,372.1499938964844,391.5,365.25,376.0,17107421,2024-12-09
2024-12-16,353.380615234375,357.29998779296875,377.6000061035156,355.20001220703125,374.0,12579953,2024-12-16
2024-12-23,364.5566711425781,368.6000061035156,369.79998779296875,346.45001220703125,365.0,7202493,2024-12-23
2024-12-30,396.8485412597656,401.25,406.8999938964844,364.5,369.70001220703125,20164025,2024-12-30
2025-01-06,374.644775390625,378.79998779296875,422.29998779296875,373.1499938964844,401.25,35753433,2025-01-06
2025-01-13,386.80987548828125,391.1000061035156,393.0,352.95001220703125,374.54998779296875,12685392,2025-01-13
2025-01-20,364.8533935546875,368.8999938964844,401.04998779296875,339.25,392.75,37925382,2025-01-20
2025-01-27,340.12762451171875,343.8999938964844,363.25,318.3999938964844,359.20001220703125,21791175,2025-01-27
2025-02-03,350.6607971191406,354.54998779296875,362.75,322.5,333.04998779296875,18164820,2025-02-03
2025-02-10,348.53436279296875,352.3999938964844,373.29998779296875,342.29998779296875,368.0,31358066,2025-02-10
2025-02-17,364.0126953125,368.04998779296875,369.25,336.8500061035156,348.54998779296875,11400179,2025-02-17
2025-02-24,346.0,346.0,365.3500061035156,340.0,364.0,7990008,2025-02-24
2025-03-03,353.29998779296875,353.29998779296875,366.95001220703125,327.8500061035156,342.5,11030752,2025-03-03
2025-03-10,302.6499938964844,302.6499938964844,354.5,292.6000061035156,353.95001220703125,16533458,2025-03-10
2025-03-17,317.5,317.5,319.3999938964844,275.25,299.8500061035156,28262905,2025-03-17
2025-03-24,340.25,340.25,368.6000061035156,313.6499938964844,323.25,19719204,2025-03-24
2025-03-31,324.1000061035156,324.1000061035156,347.5,321.3500061035156,340.25,7797801,2025-03-31
2025-04-07,321.04998779296875,321.04998779296875,325.54998779296875,270.0,270.0,9600163,2025-04-07
2025-04-14,337.6499938964844,337.6499938964844,341.3999938964844,321.04998779296875,321.04998779296875,5018628,2025-04-14
2025-04-21,349.25,349.25,360.8500061035156,337.0,340.6000061035156,9606174,2025-04-21
2025-04-28,336.20001220703125,336.20001220703125,358.0,329.0,351.8500061035156,6613713,2025-04-28
2025-05-05,325.1000061035156,325.1000061035156,340.25,307.0,337.54998779296875,10451771,2025-05-05
2025-05-12,368.75,368.75,385.79998779296875,330.1499938964844,333.0,13941894,2025-05-12
2025-05-19,387.1000061035156,387.1000061035156,398.6000061035156,364.45001220703125,365.0,14190573,2025-05-19
2025-05-26,371.45001220703125,371.45001220703125,398.0,368.3500061035156,389.3500061035156,8364554,2025-05-26
2025-06-02,373.6000061035156,373.6000061035156,388.8500061035156,369.6000061035156,371.3999938964844,5838186,2025-06-02
2025-06-09,380.20001220703125,380.20001220703125,395.0,371.04998779296875,377.5,7576203,2025-06-09
2025-06-16,375.6499938964844,375.6499938964844,394.0,368.70001220703125,380.20001220703125,5235829,2025-06-16
2025-06-23,382.75,382.75,403.79998779296875,369.45001220703125,370.0,9283200,2025-06-23
2025-06-30,371.75,371.75,384.25,356.29998779296875,382.75,8809523,2025-06-30
2025-07-07,354.0,354.0,372.75,352.04998779296875,371.75,3584087,2025-07-07
