Date,Adj Close_PRAJIND.NS,Close_PRAJIND.NS,High_PRAJIND.NS,Low_PRAJIND.NS,Open_PRAJIND.NS,Volume_PRAJIND.NS,Date
2020-12-07,110.1724624633789,112.94999694824219,117.0,95.0,99.0,25009352,2020-12-07
2020-12-14,102.07657623291016,104.6500015258789,115.0,102.19999694824219,113.5999984741211,8661000,2020-12-14
2020-12-21,105.53926849365234,108.19999694824219,109.44999694824219,92.75,104.94999694824219,6888322,2020-12-21
2020-12-28,117.1954116821289,120.1500015258789,123.25,101.3499984741211,113.0,31156438,2020-12-28
2021-01-04,121.24335479736328,124.30000305175781,125.75,117.0999984741211,121.69999694824219,14086928,2021-01-04
2021-01-11,122.4626235961914,125.55000305175781,134.9499969482422,120.05000305175781,124.05000305175781,14592256,2021-01-11
2021-01-18,114.02532958984375,116.9000015258789,126.5,115.1500015258789,126.5,4986777,2021-01-18
2021-01-25,112.8548355102539,115.69999694824219,119.9000015258789,110.0,118.0,4120538,2021-01-25
2021-02-01,130.5585174560547,133.85000610351562,136.0,113.05000305175781,116.6500015258789,12277608,2021-02-01
2021-02-08,124.02327728271484,127.1500015258789,139.3000030517578,125.0,134.8000030517578,6569091,2021-02-08
2021-02-15,139.19088745117188,142.6999969482422,150.0,126.5,128.0,18650234,2021-02-15
2021-02-22,160.0646514892578,164.10000610351562,173.0,135.1999969482422,142.6999969482422,20343612,2021-02-22
2021-03-01,164.4539794921875,168.60000610351562,183.89999389648438,160.0500030517578,166.0,22407406,2021-03-01
2021-03-08,177.8170928955078,182.3000030517578,189.89999389648438,167.25,170.64999389648438,20988446,2021-03-08
2021-03-15,159.4306182861328,163.4499969482422,183.1999969482422,151.85000610351562,183.0,7943456,2021-03-15
2021-03-22,182.2552032470703,186.85000610351562,194.0,163.4499969482422,163.9499969482422,13871355,2021-03-22
2021-03-29,188.40028381347656,193.14999389648438,200.6999969482422,186.85000610351562,186.85000610351562,6148500,2021-03-29
2021-04-05,198.5933074951172,203.60000610351562,207.5,182.1999969482422,192.0,10537922,2021-04-05
2021-04-12,227.6117401123047,233.35000610351562,237.8000030517578,187.75,197.0500030517578,28015257,2021-04-12
2021-04-19,212.8342742919922,218.1999969482422,241.9499969482422,211.5500030517578,228.0,16070999,2021-04-19
2021-04-26,228.8797607421875,234.64999389648438,251.89999389648438,226.35000610351562,226.35000610351562,25190471,2021-04-26
2021-05-03,260.8244323730469,267.3999938964844,277.79998779296875,235.0,235.4499969482422,39505520,2021-05-03
2021-05-10,305.3518371582031,313.04998779296875,351.1499938964844,272.0,274.5,38280261,2021-05-10
2021-05-17,343.1489562988281,351.79998779296875,398.25,308.0,315.0,33681155,2021-05-17
2021-05-24,326.27435302734375,334.5,371.8999938964844,325.0,355.45001220703125,16849455,2021-05-24
2021-05-31,365.92474365234375,375.1499938964844,385.0,319.45001220703125,337.29998779296875,17697328,2021-05-31
2021-06-07,368.6071472167969,377.8999938964844,407.0,375.0,397.0,11862083,2021-06-07
2021-06-14,349.4403076171875,358.25,379.79998779296875,337.0,379.79998779296875,2795756,2021-06-14
2021-06-21,349.4891052246094,358.29998779296875,376.0,346.0,354.0,2284288,2021-06-21
2021-06-28,358.9018249511719,367.95001220703125,385.0,359.0,359.0,2604511,2021-06-28
2021-07-05,353.5370788574219,362.45001220703125,378.0,356.6000061035156,369.0,2096440,2021-07-05
2021-07-12,354.90264892578125,363.8500061035156,371.0,361.0,367.0,1492433,2021-07-12
2021-07-19,353.48828125,362.3999938964844,380.0,358.0,362.0,1901732,2021-07-19
2021-07-26,357.828857421875,366.8500061035156,387.0,361.3500061035156,362.3999938964844,2793391,2021-07-26
2021-08-02,362.5108337402344,371.6499938964844,399.0,367.0,367.1499938964844,2548900,2021-08-02
2021-08-09,330.3209228515625,336.70001220703125,382.54998779296875,324.1000061035156,378.8999938964844,4124853,2021-08-09
2021-08-16,301.5760192871094,307.3999938964844,340.29998779296875,306.6000061035156,336.0,2440712,2021-08-16
2021-08-23,324.5326843261719,330.79998779296875,344.95001220703125,292.04998779296875,306.0,3557710,2021-08-23
2021-08-30,331.9886779785156,338.3999938964844,347.0,320.0,334.95001220703125,1995676,2021-08-30
2021-09-06,352.8851623535156,359.70001220703125,359.70001220703125,327.0,342.79998779296875,2053112,2021-09-06
2021-09-13,335.42236328125,341.8999938964844,369.0,327.6499938964844,361.0,6125389,2021-09-13
2021-09-20,338.9541931152344,345.5,355.0,331.0,342.95001220703125,1801564,2021-09-20
2021-09-27,342.829345703125,349.45001220703125,355.0,338.3500061035156,347.79998779296875,1840987,2021-09-27
2021-10-04,334.04888916015625,340.5,359.0,338.20001220703125,351.95001220703125,1303495,2021-10-04
2021-10-11,331.6943664550781,338.1000061035156,350.0,334.0,340.5,1140353,2021-10-11
2021-10-18,316.63519287109375,322.75,339.79998779296875,311.20001220703125,338.1000061035156,2252624,2021-10-18
2021-10-25,327.1324768066406,333.45001220703125,350.0,311.1000061035156,323.0,1541267,2021-10-25
2021-11-01,347.734619140625,354.45001220703125,368.0,337.0,338.8500061035156,1487217,2021-11-01
2021-11-08,355.9754333496094,362.8500061035156,385.0,342.25,355.0,3207388,2021-11-08
2021-11-15,341.9463806152344,348.54998779296875,369.70001220703125,340.0,369.70001220703125,1149677,2021-11-15
2021-11-22,311.4356384277344,317.45001220703125,354.0,316.1499938964844,354.0,1597423,2021-11-22
2021-11-29,317.71435546875,323.8500061035156,338.0,301.6000061035156,305.3500061035156,3167047,2021-11-29
2021-12-06,348.7156677246094,355.45001220703125,358.5,319.3500061035156,329.95001220703125,1348098,2021-12-06
2021-12-13,309.57159423828125,315.54998779296875,360.0,310.0,359.8999938964844,1382438,2021-12-13
2021-12-20,299.957275390625,305.75,321.04998779296875,301.04998779296875,310.0,1765034,2021-12-20
2021-12-27,328.60406494140625,334.95001220703125,341.70001220703125,302.0,309.70001220703125,2190546,2021-12-27
2022-01-03,364.8539733886719,371.8999938964844,379.3500061035156,330.0,337.8999938964844,7740003,2022-01-03
2022-01-10,394.2365417480469,401.8500061035156,401.95001220703125,362.95001220703125,378.0,8308144,2022-01-10
2022-01-17,411.2578430175781,419.20001220703125,448.0,404.1000061035156,424.70001220703125,13449532,2022-01-17
2022-01-24,408.75616455078125,416.6499938964844,430.8999938964844,380.75,421.79998779296875,5797778,2022-01-24
2022-01-31,422.19659423828125,430.3500061035156,448.0,403.0,424.8999938964844,6024458,2022-01-31
2022-02-07,377.90203857421875,385.20001220703125,438.8999938964844,385.0,430.0,5179191,2022-02-07
2022-02-14,346.9007263183594,353.6000061035156,380.0,335.0,378.0,5219008,2022-02-14
2022-02-21,327.0834045410156,333.3999938964844,355.0,315.45001220703125,350.0,5323061,2022-02-21
2022-02-28,349.7457580566406,356.5,378.3999938964844,323.25,330.0,4202852,2022-02-28
2022-03-07,361.763671875,368.75,384.20001220703125,340.6499938964844,350.0,5186755,2022-03-07
2022-03-14,366.0802917480469,373.1499938964844,383.0,335.25,371.0,3883273,2022-03-14
2022-03-21,358.1828308105469,365.1000061035156,394.75,362.6499938964844,380.0,4167212,2022-03-21
2022-03-28,387.516357421875,395.0,413.0,350.0,365.79998779296875,6925428,2022-03-28
2022-04-04,403.9980163574219,411.79998779296875,425.8500061035156,393.0,398.0,7214581,2022-04-04
2022-04-11,420.4306945800781,428.54998779296875,432.3500061035156,397.79998779296875,413.3999938964844,5609863,2022-04-11
2022-04-18,412.8765869140625,420.8500061035156,438.5,400.0,428.8999938964844,7708545,2022-04-18
2022-04-25,401.0549011230469,408.79998779296875,429.8999938964844,400.0,421.0,4438958,2022-04-25
2022-05-02,371.8194885253906,379.0,411.1000061035156,373.3500061035156,405.8500061035156,2952141,2022-05-02
2022-05-09,326.6419372558594,332.95001220703125,375.70001220703125,320.5,367.0,4783377,2022-05-09
2022-05-16,355.9263916015625,362.79998779296875,378.79998779296875,324.45001220703125,330.0,6931472,2022-05-16
2022-05-23,322.42340087890625,328.6499938964844,364.6000061035156,289.04998779296875,360.5,6121943,2022-05-23
2022-05-30,327.5739440917969,333.8999938964844,347.0,325.0,334.70001220703125,3641998,2022-05-30
2022-06-06,324.58172607421875,330.8500061035156,344.75,317.29998779296875,333.0,4689512,2022-06-06
2022-06-13,335.1280822753906,341.6000061035156,344.70001220703125,302.0,320.0,5460337,2022-06-13
2022-06-20,350.92303466796875,357.70001220703125,367.3999938964844,323.0,342.0,5131673,2022-06-20
2022-06-27,351.6588134765625,358.45001220703125,368.29998779296875,352.95001220703125,362.29998779296875,1917482,2022-06-27
2022-07-04,376.5285339355469,383.79998779296875,396.0,355.29998779296875,358.5,4094722,2022-07-04
2022-07-11,374.0268249511719,381.25,399.5,371.54998779296875,379.5,2332245,2022-07-11
2022-07-18,376.1361083984375,383.3999938964844,393.3999938964844,378.0,384.0,1802170,2022-07-18
2022-07-25,387.32012939453125,394.79998779296875,408.0,384.29998779296875,389.0,3698905,2022-07-25
2022-08-01,375.98895263671875,383.25,406.8999938964844,373.70001220703125,394.79998779296875,3639118,2022-08-01
2022-08-08,378.833984375,386.1499938964844,387.3999938964844,372.1000061035156,383.25,1614985,2022-08-08
2022-08-15,366.81610107421875,373.8999938964844,395.0,372.3500061035156,386.1499938964844,2301713,2022-08-15
2022-08-22,382.5620422363281,389.95001220703125,391.45001220703125,364.1000061035156,373.5,3058786,2022-08-22
2022-08-29,413.857666015625,421.8500061035156,434.95001220703125,380.0,380.0,8695461,2022-08-29
2022-09-05,412.1898498535156,420.1499938964844,435.79998779296875,410.6000061035156,423.8999938964844,4394275,2022-09-05
2022-09-12,395.95343017578125,403.6000061035156,427.0,400.5,422.45001220703125,3215000,2022-09-12
2022-09-19,395.1195068359375,402.75,423.6499938964844,370.1000061035156,406.6000061035156,5177084,2022-09-19
2022-09-26,409.2466735839844,417.1499938964844,419.0,376.0,396.6000061035156,4230719,2022-09-26
2022-10-03,440.3951416015625,448.8999938964844,461.3999938964844,399.54998779296875,416.0,14421451,2022-10-03
2022-10-10,426.8565979003906,435.1000061035156,461.6000061035156,418.1499938964844,448.8999938964844,10516474,2022-10-10
2022-10-17,416.310302734375,424.3500061035156,447.45001220703125,417.1499938964844,435.1000061035156,5907006,2022-10-17
2022-10-24,403.55657958984375,411.3500061035156,439.3999938964844,410.04998779296875,428.20001220703125,2615619,2022-10-24
2022-10-31,417.04608154296875,425.1000061035156,428.79998779296875,406.25,413.75,4572303,2022-10-31
2022-11-07,405.224365234375,413.04998779296875,428.45001220703125,401.04998779296875,427.3999938964844,1956504,2022-11-07
2022-11-14,394.04034423828125,401.6499938964844,444.8999938964844,393.3999938964844,413.0,6924230,2022-11-14
2022-11-21,382.1695861816406,389.54998779296875,406.6499938964844,384.0,401.6499938964844,4396133,2022-11-21
2022-11-28,374.8607482910156,382.1000061035156,394.29998779296875,379.8500061035156,385.95001220703125,3512897,2022-11-28
2022-12-05,365.24639892578125,372.29998779296875,388.6000061035156,369.29998779296875,384.1000061035156,3357605,2022-12-05
2022-12-12,363.3824157714844,370.3999938964844,381.8999938964844,364.79998779296875,373.0,4091164,2022-12-12
2022-12-19,333.50933837890625,339.95001220703125,391.5,333.1000061035156,378.95001220703125,7512162,2022-12-19
2022-12-26,349.40240478515625,356.1499938964844,366.6000061035156,338.04998779296875,340.8500061035156,4059849,2022-12-26
2023-01-02,360.39019775390625,367.3500061035156,371.70001220703125,352.3999938964844,356.0,2854745,2023-01-02
2023-01-09,346.5573425292969,353.25,372.29998779296875,351.8500061035156,369.1000061035156,2245063,2023-01-09
2023-01-16,336.1581726074219,342.6499938964844,361.8999938964844,338.8500061035156,354.8999938964844,2405582,2023-01-16
2023-01-23,327.62298583984375,333.95001220703125,344.3999938964844,326.3999938964844,342.70001220703125,1202712,2023-01-23
2023-01-30,345.1347961425781,351.79998779296875,362.0,330.3500061035156,332.8500061035156,2792906,2023-01-30
2023-02-06,365.8350524902344,372.8999938964844,374.25,356.1499938964844,365.20001220703125,3520792,2023-02-06
2023-02-13,355.04345703125,361.8999938964844,375.0,358.5,375.0,1782235,2023-02-13
2023-02-20,342.97650146484375,349.6000061035156,363.70001220703125,346.0,363.5,1256092,2023-02-20
2023-02-27,337.2373046875,343.75,357.0,338.29998779296875,348.0,1893777,2023-02-27
2023-03-06,339.88616943359375,346.45001220703125,367.79998779296875,345.1000061035156,345.75,2945206,2023-03-06
2023-03-13,329.14361572265625,335.5,350.79998779296875,330.3999938964844,347.5,2078893,2023-03-13
2023-03-20,318.5972900390625,324.75,337.5,323.3500061035156,332.0,1878172,2023-03-20
2023-03-27,334.5394287109375,341.0,344.6000061035156,298.6499938964844,326.0,7104345,2023-03-27
2023-04-03,340.6710205078125,347.25,353.6499938964844,338.8999938964844,341.0,1458520,2023-04-03
2023-04-10,332.3320617675781,338.75,348.79998779296875,334.0,347.25,1141217,2023-04-10
2023-04-17,343.85943603515625,350.5,356.79998779296875,335.0,338.0,2117510,2023-04-17
2023-04-24,348.7156677246094,355.45001220703125,359.0,345.0,351.0,1851136,2023-04-24
2023-05-01,349.8929138183594,356.6499938964844,366.75,354.29998779296875,355.45001220703125,1669601,2023-05-01
2023-05-08,348.9609375,355.70001220703125,368.95001220703125,353.0,358.70001220703125,1676351,2023-05-08
2023-05-15,352.14935302734375,358.95001220703125,364.79998779296875,345.1499938964844,357.6000061035156,1838688,2023-05-15
2023-05-22,367.20849609375,374.29998779296875,386.8999938964844,354.20001220703125,361.0,6557332,2023-05-22
2023-05-29,376.62664794921875,383.8999938964844,395.95001220703125,378.0,378.75,5787937,2023-05-29
2023-06-05,387.7125549316406,395.20001220703125,401.0,382.20001220703125,386.8999938964844,6609049,2023-06-05
2023-06-12,382.3167724609375,389.70001220703125,397.95001220703125,386.3500061035156,396.79998779296875,2420279,2023-06-12
2023-06-19,368.33673095703125,375.45001220703125,398.1000061035156,374.5,391.75,3175438,2023-06-19
2023-06-26,370.4460144042969,377.6000061035156,384.0,368.54998779296875,375.45001220703125,2066554,2023-06-26
2023-07-03,389.82183837890625,397.3500061035156,405.95001220703125,365.95001220703125,380.0,14460851,2023-07-03
2023-07-10,398.94561767578125,406.6499938964844,415.79998779296875,394.3500061035156,400.5,11530702,2023-07-10
2023-07-17,409.0995178222656,417.0,429.0,407.1000061035156,408.6000061035156,8132238,2023-07-17
2023-07-24,413.4129943847656,416.8999938964844,425.95001220703125,398.0,420.79998779296875,7214234,2023-07-24
2023-07-31,431.0145263671875,434.6499938964844,437.0,416.3500061035156,420.8500061035156,6470560,2023-07-31
2023-08-07,470.8782958984375,474.8500061035156,495.0,431.70001220703125,438.8999938964844,14047091,2023-08-07
2023-08-14,474.051513671875,478.04998779296875,494.8999938964844,458.1000061035156,474.29998779296875,6084595,2023-08-14
2023-08-21,465.7713623046875,469.70001220703125,514.0,467.0,480.0,11080659,2023-08-21
2023-08-28,490.7605895996094,494.8999938964844,500.20001220703125,472.0,472.6000061035156,5905722,2023-08-28
2023-09-04,514.1136474609375,518.4500122070312,541.5999755859375,486.8500061035156,498.0,12848190,2023-09-04
2023-09-11,582.4373168945312,587.3499755859375,609.7999877929688,545.4500122070312,549.0,29371300,2023-09-11
2023-09-18,564.04248046875,568.7999877929688,590.9000244140625,557.2999877929688,590.8499755859375,4048999,2023-09-18
2023-09-25,581.6935424804688,586.5999755859375,601.4500122070312,563.0,564.5999755859375,5673276,2023-09-25
2023-10-02,573.5621948242188,578.4000244140625,607.0,569.0,586.5999755859375,4351843,2023-10-02
2023-10-09,586.9492797851562,591.9000244140625,614.6500244140625,565.8499755859375,571.0,4693452,2023-10-09
2023-10-16,567.364501953125,572.1500244140625,601.4500122070312,569.5499877929688,594.5499877929688,2699008,2023-10-16
2023-10-23,535.3842163085938,539.9000244140625,578.0,502.6000061035156,573.1500244140625,5990479,2023-10-23
2023-10-30,542.7718505859375,547.3499755859375,553.0,522.8499755859375,544.6500244140625,3885351,2023-10-30
2023-11-06,562.1583862304688,566.9000244140625,572.3499755859375,551.1500244140625,551.1500244140625,2335969,2023-11-06
2023-11-13,580.9002685546875,585.7999877929688,594.9500122070312,559.3499755859375,568.5,3142864,2023-11-13
2023-11-20,604.0549926757812,609.1500244140625,628.0,576.0,588.0,8142866,2023-11-20
2023-11-27,625.1272583007812,630.4000244140625,650.5,609.1500244140625,609.1500244140625,6743200,2023-11-27
2023-12-04,540.4910888671875,545.0499877929688,644.8499755859375,522.5999755859375,637.7999877929688,19456691,2023-12-04
2023-12-11,538.2103881835938,542.75,562.5,527.25,536.0,11424139,2023-12-11
2023-12-18,557.3489379882812,562.0499877929688,585.0,526.2000122070312,585.0,8957827,2023-12-18
2023-12-25,551.3495483398438,556.0,566.4000244140625,538.7000122070312,562.0499877929688,3007863,2023-12-25
2024-01-01,543.6148071289062,548.2000122070312,562.9000244140625,544.8499755859375,560.0,2981002,2024-01-01
2024-01-08,529.6326904296875,534.0999755859375,555.4000244140625,531.5,555.0,2490366,2024-01-08
2024-01-15,515.4027099609375,519.75,540.75,508.79998779296875,540.75,3269235,2024-01-15
2024-01-22,507.22174072265625,511.5,526.0,503.3500061035156,519.75,2392814,2024-01-22
2024-01-29,473.2582092285156,477.25,519.3499755859375,475.04998779296875,519.3499755859375,6960576,2024-01-29
2024-02-05,495.3716735839844,499.54998779296875,516.8499755859375,470.95001220703125,481.95001220703125,7212165,2024-02-05
2024-02-12,495.52044677734375,499.70001220703125,510.0,472.0,503.5,3651170,2024-02-12
2024-02-19,509.3537902832031,513.6500244140625,519.9000244140625,497.1000061035156,506.45001220703125,3286771,2024-02-19
2024-02-26,499.9828186035156,504.20001220703125,532.9000244140625,486.25,513.7000122070312,4250853,2024-02-26
2024-03-04,494.3304748535156,498.5,516.0,496.0,502.6000061035156,1852113,2024-03-04
2024-03-11,455.9045715332031,459.75,501.0,448.0,498.5,4420967,2024-03-11
2024-03-18,527.500732421875,531.9500122070312,537.75,463.0,465.75,12860088,2024-03-18
2024-03-25,528.4923706054688,532.9500122070312,545.5999755859375,520.0499877929688,531.9500122070312,3080296,2024-03-25
2024-04-01,532.6572265625,537.1500244140625,553.75,530.0499877929688,532.9500122070312,2683007,2024-04-01
2024-04-08,507.7671203613281,512.0499877929688,545.1500244140625,510.3999938964844,541.0,2453516,2024-04-08
2024-04-15,504.4947509765625,508.75,516.9500122070312,491.1000061035156,507.0,1515515,2024-04-15
2024-04-22,518.4271850585938,522.7999877929688,532.4000244140625,509.95001220703125,517.9500122070312,2567465,2024-04-22
2024-04-29,536.4254150390625,540.9500122070312,557.0,524.25,525.25,4684542,2024-04-29
2024-05-06,517.8818359375,522.25,560.4000244140625,514.0,544.0,3031242,2024-05-06
2024-05-13,519.4684448242188,523.8499755859375,534.25,497.3500061035156,522.0,3341774,2024-05-13
2024-05-20,516.5927124023438,520.9500122070312,535.0,515.7000122070312,528.2000122070312,1600223,2024-05-20
2024-05-27,517.6834716796875,522.0499877929688,538.7999877929688,498.04998779296875,523.75,10791001,2024-05-27
2024-06-03,585.4618530273438,590.4000244140625,598.2000122070312,483.3500061035156,548.2000122070312,14223002,2024-06-03
2024-06-10,694.2938842773438,700.1500244140625,711.7000122070312,588.0,594.0,23077369,2024-06-10
2024-06-17,682.8404541015625,688.5999755859375,716.0,655.0,700.1500244140625,6752476,2024-06-17
2024-06-24,722.5554809570312,728.6500244140625,742.0,667.9000244140625,685.8499755859375,6731932,2024-06-24
2024-07-01,727.0178833007812,733.1500244140625,757.9500122070312,726.2999877929688,737.5499877929688,5572023,2024-07-01
2024-07-08,717.6964721679688,723.75,755.9500122070312,711.9000244140625,736.7000122070312,5813957,2024-07-08
2024-07-15,683.137939453125,688.9000244140625,738.9500122070312,682.2999877929688,734.5499877929688,3798446,2024-07-15
2024-07-22,699.8499755859375,699.8499755859375,724.7999877929688,658.0,685.7999877929688,3072095,2024-07-22
2024-07-29,691.1500244140625,691.1500244140625,731.7999877929688,680.0,709.3499755859375,3448519,2024-07-29
2024-08-05,672.0499877929688,672.0499877929688,694.9500122070312,650.0,674.0,2458965,2024-08-05
2024-08-12,711.8499755859375,711.8499755859375,742.2000122070312,662.5999755859375,670.0,8126901,2024-08-12
2024-08-19,758.0499877929688,758.0499877929688,812.9500122070312,712.5999755859375,714.7000122070312,16826573,2024-08-19
2024-08-26,766.9000244140625,766.9000244140625,804.25,725.0,763.0,15188283,2024-08-26
2024-09-02,735.0999755859375,735.0999755859375,773.9000244140625,732.0499877929688,768.0,4440045,2024-09-02
2024-09-09,727.7000122070312,727.7000122070312,736.4000244140625,713.0,735.0,2120256,2024-09-09
2024-09-16,749.0,749.0,767.7000122070312,712.2999877929688,733.9000244140625,3924909,2024-09-16
2024-09-23,801.5499877929688,801.5499877929688,825.0,742.9500122070312,763.7000122070312,16510421,2024-09-23
2024-09-30,761.25,761.25,826.7000122070312,735.2000122070312,801.5499877929688,6799952,2024-09-30
2024-10-07,772.4000244140625,772.4000244140625,794.0,710.75,761.25,4285934,2024-10-07
2024-10-14,797.5499877929688,797.5499877929688,824.0,763.0,774.2000122070312,6024664,2024-10-14
2024-10-21,710.8499755859375,710.8499755859375,813.75,708.75,800.0499877929688,2785678,2024-10-21
2024-10-28,749.0499877929688,749.0499877929688,754.7999877929688,677.5499877929688,687.9500122070312,3440122,2024-10-28
2024-11-04,714.4500122070312,714.4500122070312,750.5999755859375,701.0499877929688,749.0499877929688,2053707,2024-11-04
2024-11-11,689.7000122070312,689.7000122070312,727.9500122070312,665.5499877929688,712.2999877929688,1879392,2024-11-11
2024-11-18,779.2000122070312,779.2000122070312,804.0,670.2999877929688,689.7000122070312,10453430,2024-11-18
2024-11-25,823.75,823.75,850.0,767.0999755859375,795.0,16045265,2024-11-25
2024-12-02,792.5499877929688,792.5499877929688,855.0,788.4000244140625,828.7999877929688,5066377,2024-12-02
2024-12-09,799.4000244140625,799.4000244140625,828.0999755859375,788.25,792.9000244140625,3239906,2024-12-09
2024-12-16,810.1500244140625,810.1500244140625,840.9000244140625,779.0,800.0999755859375,4967007,2024-12-16
2024-12-23,813.5999755859375,813.5999755859375,839.0,796.5,811.9000244140625,2608940,2024-12-23
2024-12-30,836.3499755859375,836.3499755859375,875.0,805.5499877929688,816.9000244140625,7261040,2024-12-30
2025-01-06,738.7000122070312,738.7000122070312,854.5,731.5,844.0,4085989,2025-01-06
2025-01-13,796.6500244140625,796.6500244140625,804.0,690.5999755859375,729.5999755859375,6018022,2025-01-13
2025-01-20,721.2999877929688,721.2999877929688,807.0,712.3499755859375,798.5499877929688,3249215,2025-01-20
2025-01-27,627.1500244140625,627.1500244140625,713.2999877929688,594.5999755859375,711.0,10922539,2025-01-27
2025-02-03,613.9000244140625,613.9000244140625,639.9000244140625,572.4500122070312,620.0,5235205,2025-02-03
2025-02-10,534.1500244140625,534.1500244140625,615.5999755859375,531.4000244140625,612.5,3957864,2025-02-10
2025-02-17,543.8499755859375,543.8499755859375,569.0,512.2999877929688,529.9500122070312,3882065,2025-02-17
2025-02-24,488.45001220703125,488.45001220703125,552.8499755859375,481.1000061035156,537.3499755859375,4382317,2025-02-24
2025-03-03,520.9000244140625,520.9000244140625,533.0,462.0,490.04998779296875,6736960,2025-03-03
2025-03-10,524.8499755859375,524.8499755859375,533.5499877929688,493.8500061035156,521.75,2499169,2025-03-10
2025-03-17,574.5,574.5,577.0,512.0999755859375,524.8499755859375,2847974,2025-03-17
2025-03-24,554.8499755859375,554.8499755859375,588.4500122070312,540.0,584.8499755859375,2482629,2025-03-24
2025-03-31,509.70001220703125,509.70001220703125,554.8499755859375,505.25,554.8499755859375,2373460,2025-03-31
2025-04-07,501.1000061035156,501.1000061035156,514.7999877929688,452.1000061035156,452.1000061035156,2216796,2025-04-07
2025-04-14,517.75,517.75,525.2999877929688,501.1000061035156,501.1000061035156,1378301,2025-04-14
2025-04-21,505.3500061035156,505.3500061035156,539.8499755859375,504.0,523.0,3298911,2025-04-21
2025-04-28,449.95001220703125,449.95001220703125,519.9000244140625,444.04998779296875,506.0,7910401,2025-04-28
2025-05-05,451.5,451.5,474.04998779296875,443.8999938964844,455.6000061035156,5262392,2025-05-05
2025-05-12,492.3500061035156,492.3500061035156,496.0,462.75,479.29998779296875,4881515,2025-05-12
2025-05-19,488.0,488.0,503.29998779296875,482.8999938964844,497.0,2749949,2025-05-19
2025-05-26,479.95001220703125,479.95001220703125,496.3500061035156,477.0,488.0,2058746,2025-05-26
2025-06-02,505.8999938964844,505.8999938964844,508.1000061035156,479.3999938964844,480.0,7238649,2025-06-02
2025-06-09,505.95001220703125,505.95001220703125,538.0,492.25,512.0,9614973,2025-06-09
2025-06-16,490.1499938964844,490.1499938964844,505.6000061035156,474.29998779296875,500.95001220703125,3111135,2025-06-16
2025-06-23,500.1000061035156,500.1000061035156,511.8999938964844,485.29998779296875,492.95001220703125,3334049,2025-06-23
2025-06-30,498.20001220703125,498.20001220703125,513.7999877929688,493.0,505.0,2712508,2025-06-30
2025-07-07,495.70001220703125,495.70001220703125,504.3999938964844,494.20001220703125,498.20001220703125,2021144,2025-07-07
2025-07-14,495.3999938964844,495.3999938964844,501.70001220703125,489.54998779296875,495.5,1116957,2025-07-14
