Date,Adj Close_TVSMOTOR.NS,Close_TVSMOTOR.NS,High_TVSMOTOR.NS,Low_TVSMOTOR.NS,Open_TVSMOTOR.NS,Volume_TVSMOTOR.NS,Date
2021-03-08,571.6939697265625,584.2000122070312,626.2000122070312,580.5,620.7999877929688,9493674,2021-03-08
2021-03-15,571.547119140625,584.0499877929688,598.5,561.4500122070312,587.5999755859375,7754785,2021-03-15
2021-03-22,558.43408203125,570.6500244140625,590.4000244140625,541.1500244140625,585.7999877929688,6902568,2021-03-22
2021-03-29,576.5869750976562,589.2000122070312,593.0,563.7000122070312,570.6500244140625,4959738,2021-03-29
2021-04-05,557.207763671875,568.0,593.0499877929688,557.5,590.5999755859375,7988218,2021-04-05
2021-04-12,540.5797729492188,551.0499877929688,559.7999877929688,532.1500244140625,559.7999877929688,5286386,2021-04-12
2021-04-19,522.6765747070312,532.7999877929688,547.5499877929688,523.6500244140625,542.2000122070312,5198580,2021-04-19
2021-04-26,618.9126586914062,630.9000244140625,664.0,530.25,533.0,55109677,2021-04-26
2021-05-03,606.4049072265625,618.1500244140625,637.3499755859375,602.5999755859375,618.0,14324889,2021-05-03
2021-05-10,591.1503295898438,602.5999755859375,629.7000122070312,600.0,624.0,5965044,2021-05-10
2021-05-17,613.124755859375,625.0,650.0,595.0,608.0,12713559,2021-05-17
2021-05-24,607.9254760742188,619.7000122070312,666.0,614.5,628.4500122070312,19133982,2021-05-24
2021-05-31,611.55517578125,623.4000244140625,630.8499755859375,607.2999877929688,624.0999755859375,11062622,2021-05-31
2021-06-07,624.40625,636.5,662.8499755859375,628.5,645.0,11929125,2021-06-07
2021-06-14,598.8021850585938,610.4000244140625,638.9000244140625,592.9000244140625,635.7999877929688,6204210,2021-06-14
2021-06-21,610.5250244140625,622.3499755859375,628.1500244140625,603.0,608.0,6398390,2021-06-21
2021-06-28,600.3717651367188,612.0,637.0,608.2000122070312,626.4500122070312,8594637,2021-06-28
2021-07-05,588.305419921875,599.7000122070312,619.0,593.25,617.9000244140625,6846024,2021-07-05
2021-07-12,600.0283813476562,611.6500244140625,616.9500122070312,598.7000122070312,602.9500122070312,6939701,2021-07-12
2021-07-19,571.2850341796875,582.3499755859375,609.7999877929688,574.5,609.7999877929688,7759451,2021-07-19
2021-07-26,568.2930908203125,579.2999877929688,605.0,558.2999877929688,585.5999755859375,15133935,2021-07-26
2021-08-02,559.1207885742188,569.9500122070312,586.8499755859375,564.0,585.0,7262446,2021-08-02
2021-08-09,542.8360595703125,553.3499755859375,575.2000122070312,544.0499877929688,571.0,6689040,2021-08-09
2021-08-16,500.80029296875,510.5,552.8499755859375,503.5,547.5,8740310,2021-08-16
2021-08-23,501.3888854980469,511.1000061035156,524.3499755859375,495.0,514.2000122070312,8216275,2021-08-23
2021-08-30,530.1322021484375,540.4000244140625,545.75,505.04998779296875,513.0,11323922,2021-08-30
2021-09-06,534.3995361328125,544.75,559.0,538.5999755859375,545.5999755859375,6753371,2021-09-06
2021-09-13,536.7048950195312,547.0999755859375,560.9500122070312,538.5999755859375,538.5999755859375,7113355,2021-09-13
2021-09-20,526.9929809570312,537.2000122070312,549.75,520.0,544.7999877929688,6704955,2021-09-20
2021-09-27,553.2347412109375,563.9500122070312,569.75,538.0,539.5,9707077,2021-09-27
2021-10-04,549.114501953125,559.75,575.0,540.0499877929688,574.0,11433068,2021-10-04
2021-10-11,572.7075805664062,583.7999877929688,588.7000122070312,556.4000244140625,561.0,10126144,2021-10-11
2021-10-18,608.0235595703125,619.7999877929688,632.8499755859375,566.0,583.7999877929688,25400032,2021-10-18
2021-10-25,649.9613037109375,662.5499877929688,681.7000122070312,592.0499877929688,619.0,20259985,2021-10-25
2021-11-01,695.283447265625,708.75,715.0,655.0999755859375,662.5499877929688,14252902,2021-11-01
2021-11-08,715.19775390625,729.0499877929688,813.9500122070312,705.5999755859375,709.0,38497367,2021-11-08
2021-11-15,710.0964965820312,723.8499755859375,750.75,719.5,732.5,8147585,2021-11-15
2021-11-22,663.9404907226562,676.7999877929688,733.7000122070312,675.0,723.8499755859375,9667447,2021-11-22
2021-11-29,659.5260009765625,672.2999877929688,698.0,654.0,674.2999877929688,11828127,2021-11-29
2021-12-06,669.2869262695312,682.25,691.0,658.5499877929688,671.5,4529844,2021-12-06
2021-12-13,603.854248046875,615.5499877929688,708.7999877929688,610.0,684.0,26528029,2021-12-13
2021-12-20,598.9002685546875,610.5,624.7000122070312,590.0,605.0,6676957,2021-12-20
2021-12-27,615.0867919921875,627.0,630.5,600.0,607.7999877929688,4231628,2021-12-27
2022-01-03,628.8697509765625,641.0499877929688,654.0,616.2999877929688,625.0,4577828,2022-01-03
2022-01-10,646.2334594726562,658.75,664.1500244140625,641.1500244140625,645.0,4561873,2022-01-10
2022-01-17,619.1088256835938,631.0999755859375,670.5999755859375,627.2999877929688,657.0,6467354,2022-01-17
2022-01-24,590.5127563476562,601.9500122070312,640.0,585.0499877929688,630.5,10844260,2022-01-24
2022-01-31,640.5927124023438,653.0,663.0,597.25,608.0,11973707,2022-01-31
2022-02-07,647.9011840820312,660.4500122070312,677.0,628.5999755859375,653.0,23129315,2022-02-07
2022-02-14,650.8932495117188,663.5,681.5999755859375,630.5499877929688,654.0,12924745,2022-02-14
2022-02-21,619.9427490234375,631.9500122070312,671.5499877929688,615.7999877929688,663.5,9511643,2022-02-21
2022-02-28,544.2095336914062,554.75,629.9500122070312,552.9500122070312,625.0,9661723,2022-02-28
2022-03-07,570.5493774414062,581.5999755859375,584.0999755859375,513.0,544.0,10511534,2022-03-07
2022-03-14,600.0774536132812,611.7000122070312,623.5,574.5,581.5499877929688,5729429,2022-03-14
2022-03-21,591.5427856445312,603.0,621.5999755859375,599.5499877929688,621.5999755859375,3557876,2022-03-21
2022-03-28,620.6253662109375,628.75,629.9000244140625,601.5,605.0,5737487,2022-03-28
2022-04-04,644.9569091796875,653.4000244140625,656.0,626.7999877929688,634.7000122070312,5337721,2022-04-04
2022-04-11,641.650146484375,650.0499877929688,661.1500244140625,639.5,655.0,2921137,2022-04-11
2022-04-18,637.257568359375,645.5999755859375,664.7000122070312,629.0499877929688,644.0499877929688,8404586,2022-04-18
2022-04-25,646.3881225585938,654.8499755859375,693.7000122070312,637.4000244140625,640.1500244140625,14466136,2022-04-25
2022-05-02,620.9214477539062,629.0499877929688,659.7000122070312,619.2000122070312,654.8499755859375,8437167,2022-05-02
2022-05-09,626.4491577148438,634.6500244140625,641.5,589.0499877929688,623.2999877929688,8600415,2022-05-09
2022-05-16,675.704345703125,684.5499877929688,695.9000244140625,632.4000244140625,638.7999877929688,10261220,2022-05-16
2022-05-23,714.3484497070312,723.7000122070312,729.9000244140625,685.3499755859375,685.3499755859375,8572369,2022-05-23
2022-05-30,720.8631591796875,730.2999877929688,749.75,728.0499877929688,734.0,6294163,2022-05-30
2022-06-06,753.7822265625,763.6500244140625,766.2000122070312,716.0499877929688,729.7999877929688,10152469,2022-06-06
2022-06-13,730.5858764648438,740.1500244140625,766.3499755859375,731.9500122070312,758.7999877929688,7037425,2022-06-13
2022-06-20,788.4287109375,798.75,805.7000122070312,722.9500122070312,739.9000244140625,10527775,2022-06-20
2022-06-27,849.3314208984375,860.4500122070312,886.2999877929688,793.0999755859375,810.8499755859375,15245737,2022-06-27
2022-07-04,828.306640625,839.1500244140625,851.5,810.2000122070312,840.0,11362406,2022-07-04
2022-07-11,860.38671875,871.6500244140625,874.0,829.8499755859375,837.75,5318153,2022-07-11
2022-07-18,874.304443359375,885.75,898.7000122070312,870.5,876.0,6504335,2022-07-18
2022-07-25,896.3163452148438,908.0499877929688,953.2000122070312,837.0499877929688,884.8499755859375,14265004,2022-07-25
2022-08-01,936.0955200195312,948.3499755859375,951.2000122070312,908.0499877929688,908.9000244140625,9322462,2022-08-01
2022-08-08,940.2412719726562,952.5499877929688,974.9000244140625,942.0999755859375,949.9000244140625,4293173,2022-08-08
2022-08-15,946.3612060546875,958.75,991.4500122070312,949.5499877929688,952.5499877929688,6129199,2022-08-15
2022-08-22,942.1167602539062,954.4500122070312,968.0,925.0,953.0,6827435,2022-08-22
2022-08-29,1012.5941162109375,1025.8499755859375,1037.449951171875,934.5,935.0,7810462,2022-08-29
2022-09-05,1040.18310546875,1053.800048828125,1062.949951171875,1022.0,1025.8499755859375,7110252,2022-09-05
2022-09-12,1011.6564331054688,1024.9000244140625,1071.3499755859375,1012.2999877929688,1059.050048828125,6681937,2022-09-12
2022-09-19,1024.142822265625,1037.550048828125,1094.4000244140625,1016.1500244140625,1019.5,11526222,2022-09-19
2022-09-26,1018.9114379882812,1032.25,1043.0,984.25,1034.800048828125,7455347,2022-09-26
2022-10-03,1070.8316650390625,1084.8499755859375,1087.199951171875,986.5499877929688,1035.1500244140625,7107767,2022-10-03
2022-10-10,1064.41552734375,1078.3499755859375,1106.9000244140625,1047.199951171875,1066.4000244140625,6260578,2022-10-10
2022-10-17,1127.0458984375,1141.800048828125,1176.9000244140625,1060.0,1071.0,10720942,2022-10-17
2022-10-24,1112.585205078125,1127.1500244140625,1165.0,1114.25,1154.9000244140625,3218029,2022-10-24
2022-10-31,1099.7530517578125,1114.1500244140625,1156.0,1110.300048828125,1132.800048828125,6171160,2022-10-31
2022-11-07,1093.1396484375,1107.449951171875,1166.0,1081.0999755859375,1115.0,9751074,2022-11-07
2022-11-14,1067.8704833984375,1081.8499755859375,1136.0,1066.0,1109.949951171875,9010451,2022-11-14
2022-11-21,1024.044189453125,1037.449951171875,1079.9000244140625,1035.0,1070.0,8245528,2022-11-21
2022-11-28,1034.852783203125,1048.4000244140625,1066.25,1029.0,1034.5999755859375,34074737,2022-11-28
2022-12-05,1022.7610473632812,1036.1500244140625,1053.5,1008.0999755859375,1050.0,8427372,2022-12-05
2022-12-12,1026.4130859375,1039.8499755859375,1052.4000244140625,1023.4500122070312,1035.0,5711093,2022-12-12
2022-12-19,997.4424438476562,1010.5,1071.8499755859375,1006.0,1040.0,7276503,2022-12-19
2022-12-26,1071.3746337890625,1085.4000244140625,1135.5,997.9000244140625,1005.5,8679059,2022-12-26
2023-01-02,1011.2615356445312,1024.5,1092.800048828125,1014.0,1085.0,6365685,2023-01-02
2023-01-09,989.2003784179688,1002.1500244140625,1035.8499755859375,988.5,1029.5999755859375,6127281,2023-01-09
2023-01-16,957.3671264648438,969.9000244140625,1020.75,967.5499877929688,1002.1500244140625,9472078,2023-01-16
2023-01-23,1037.2218017578125,1050.800048828125,1074.9000244140625,968.5499877929688,968.5499877929688,11100886,2023-01-23
2023-01-30,1022.2181396484375,1035.5999755859375,1057.949951171875,990.0499877929688,1051.0,6594020,2023-01-30
2023-02-06,1066.6917724609375,1075.3499755859375,1087.0,1026.199951171875,1035.5999755859375,6870178,2023-02-06
2023-02-13,1094.96240234375,1103.8499755859375,1133.0,1055.0,1077.949951171875,8381649,2023-02-13
2023-02-20,1096.4007568359375,1105.300048828125,1138.949951171875,1103.0,1104.949951171875,5854947,2023-02-20
2023-02-27,1061.732177734375,1070.3499755859375,1101.0,1050.050048828125,1098.0,6797468,2023-02-27
2023-03-06,1063.567138671875,1072.199951171875,1113.0,1068.1500244140625,1074.9000244140625,4130692,2023-03-06
2023-03-13,1038.4212646484375,1046.8499755859375,1076.4000244140625,1026.449951171875,1067.0,5184715,2023-03-13
2023-03-20,1033.6103515625,1042.0,1076.199951171875,1005.0,1005.0,4262869,2023-03-20
2023-03-27,1068.5269775390625,1077.199951171875,1085.0,1029.199951171875,1042.300048828125,2845682,2023-03-27
2023-04-03,1089.853759765625,1098.699951171875,1101.050048828125,1073.0,1077.199951171875,2212827,2023-04-03
2023-04-10,1153.58642578125,1162.949951171875,1169.5,1096.8499755859375,1099.699951171875,5777682,2023-04-10
2023-04-17,1084.150146484375,1092.949951171875,1184.4000244140625,1084.0,1166.0,10908789,2023-04-17
2023-04-24,1129.1845703125,1138.3499755859375,1141.5999755859375,1088.050048828125,1090.0,4694554,2023-04-24
2023-05-01,1205.1678466796875,1214.949951171875,1234.949951171875,1137.050048828125,1138.3499755859375,7526678,2023-05-01
2023-05-08,1227.4866943359375,1237.449951171875,1249.949951171875,1220.25,1224.0,4820433,2023-05-08
2023-05-15,1230.1650390625,1240.1500244140625,1256.800048828125,1220.0,1237.0,2933173,2023-05-15
2023-05-22,1282.7877197265625,1293.199951171875,1301.0,1225.0,1228.1500244140625,4696909,2023-05-22
2023-05-29,1295.0384521484375,1305.550048828125,1317.0,1270.0,1296.3499755859375,7404638,2023-05-29
2023-06-05,1325.2432861328125,1336.0,1354.5,1286.0,1309.949951171875,4638497,2023-06-05
2023-06-12,1341.95751953125,1352.8499755859375,1384.800048828125,1322.949951171875,1368.0,5543716,2023-06-12
2023-06-19,1290.7730712890625,1301.25,1360.800048828125,1295.300048828125,1352.0999755859375,3696320,2023-06-19
2023-06-26,1314.9766845703125,1325.6500244140625,1340.050048828125,1289.0,1301.25,3632011,2023-06-26
2023-07-03,1311.35595703125,1322.0,1342.9000244140625,1293.5,1335.0,5285438,2023-07-03
2023-07-10,1339.87451171875,1350.75,1355.0,1306.300048828125,1326.949951171875,4863301,2023-07-10
2023-07-17,1332.13720703125,1342.949951171875,1368.050048828125,1327.4000244140625,1346.1500244140625,4228326,2023-07-17
2023-07-24,1346.9173583984375,1357.8499755859375,1400.9000244140625,1295.0,1344.9000244140625,11435454,2023-07-24
2023-07-31,1347.8597412109375,1358.800048828125,1396.0,1346.449951171875,1354.0,4620863,2023-07-31
2023-08-07,1338.7833251953125,1349.6500244140625,1362.050048828125,1317.0,1357.4000244140625,5131008,2023-08-07
2023-08-14,1330.5997314453125,1341.4000244140625,1352.800048828125,1320.800048828125,1352.5999755859375,3808405,2023-08-14
2023-08-21,1328.8143310546875,1339.5999755859375,1383.199951171875,1321.0999755859375,1340.050048828125,5839597,2023-08-21
2023-08-28,1442.392333984375,1454.0999755859375,1460.4000244140625,1335.949951171875,1336.949951171875,8504479,2023-08-28
2023-09-04,1468.62939453125,1480.550048828125,1486.8499755859375,1443.6500244140625,1461.0,4494919,2023-09-04
2023-09-11,1490.7994384765625,1502.9000244140625,1508.449951171875,1439.199951171875,1484.5999755859375,3834081,2023-09-11
2023-09-18,1482.0703125,1494.0999755859375,1533.4000244140625,1483.0999755859375,1507.75,3593375,2023-09-18
2023-09-25,1509.54736328125,1521.800048828125,1546.5999755859375,1489.300048828125,1498.0,9084202,2023-09-25
2023-10-02,1489.162841796875,1501.25,1544.5999755859375,1489.449951171875,1521.800048828125,2713868,2023-10-02
2023-10-09,1588.010498046875,1600.9000244140625,1605.949951171875,1495.050048828125,1499.0,6464033,2023-10-09
2023-10-16,1583.59619140625,1596.449951171875,1617.300048828125,1583.6500244140625,1606.9000244140625,2827600,2023-10-16
2023-10-23,1579.0333251953125,1591.8499755859375,1608.449951171875,1548.5,1584.0,3567190,2023-10-23
2023-10-30,1586.224853515625,1599.0999755859375,1634.0,1554.5,1584.449951171875,6355859,2023-10-30
2023-11-06,1618.810302734375,1631.949951171875,1653.8499755859375,1600.199951171875,1606.949951171875,2271409,2023-11-06
2023-11-13,1733.5291748046875,1747.5999755859375,1754.6500244140625,1635.699951171875,1649.300048828125,3566664,2023-11-13
2023-11-20,1785.4576416015625,1799.949951171875,1818.4000244140625,1706.0,1754.949951171875,6547827,2023-11-20
2023-11-27,1894.42333984375,1909.800048828125,1924.0,1799.0,1799.949951171875,5611101,2023-11-27
2023-12-04,1887.38037109375,1902.699951171875,1958.0,1871.75,1958.0,4056296,2023-12-04
2023-12-11,2002.2977294921875,2018.550048828125,2058.5,1903.0,1907.1500244140625,5584243,2023-12-11
2023-12-18,1951.65869140625,1967.5,2035.300048828125,1924.699951171875,2024.0,4623635,2023-12-18
2023-12-25,2009.4893798828125,2025.800048828125,2030.0,1967.5,1967.5,3105370,2023-12-25
2024-01-01,1963.36376953125,1979.300048828125,2046.550048828125,1952.1500244140625,2032.0,5962560,2024-01-01
2024-01-08,2069.00634765625,2085.800048828125,2100.0,1980.0,1994.800048828125,6340843,2024-01-08
2024-01-15,2020.5992431640625,2037.0,2108.949951171875,1980.0,2098.300048828125,4988547,2024-01-15
2024-01-22,1925.4713134765625,1941.0999755859375,2055.0,1923.050048828125,2037.0,3892281,2024-01-22
2024-01-29,2028.8323974609375,2045.300048828125,2048.60009765625,1927.949951171875,1941.0,5058032,2024-01-29
2024-02-05,2021.1943359375,2037.5999755859375,2077.64990234375,2005.699951171875,2049.25,2410053,2024-02-05
2024-02-12,2121.52978515625,2138.75,2186.0,2015.550048828125,2044.0,4385630,2024-02-12
2024-02-19,2098.91357421875,2115.949951171875,2160.0,2081.0,2153.0,2828986,2024-02-19
2024-02-26,2224.5439453125,2242.60009765625,2275.0,2071.85009765625,2107.050048828125,5489944,2024-02-26
2024-03-04,2241.506103515625,2259.699951171875,2313.449951171875,2220.0,2263.39990234375,3859180,2024-03-04
2024-03-11,2049.81201171875,2066.449951171875,2304.35009765625,2054.949951171875,2276.0,4674393,2024-03-11
2024-03-18,2034.2880859375,2050.800048828125,2105.0,2005.800048828125,2061.0,5599943,2024-03-18
2024-03-25,2142.963623046875,2151.85009765625,2165.0,2028.3499755859375,2050.800048828125,3316607,2024-03-25
2024-04-01,2060.85400390625,2069.39990234375,2195.0,2060.0,2174.0,3594096,2024-04-01
2024-04-08,2038.397216796875,2046.8499755859375,2144.0,2038.4000244140625,2080.0,2844800,2024-04-08
2024-04-15,1891.2076416015625,1899.050048828125,2046.6500244140625,1873.0,2011.0999755859375,6800815,2024-04-15
2024-04-22,2008.172607421875,2016.5,2038.800048828125,1890.0999755859375,1898.949951171875,5491180,2024-04-22
2024-04-29,2044.2728271484375,2052.75,2117.85009765625,2012.25,2020.0,3766927,2024-04-29
2024-05-06,2055.0283203125,2063.550048828125,2123.0,1918.5,2060.0,9639180,2024-05-06
2024-05-13,2182.449951171875,2191.5,2204.0,1975.449951171875,2063.550048828125,5418272,2024-05-13
2024-05-20,2229.255859375,2238.5,2254.0,2121.10009765625,2184.449951171875,3064226,2024-05-20
2024-05-27,2170.25048828125,2179.25,2270.949951171875,2145.75,2260.0,5560916,2024-05-27
2024-06-03,2397.707275390625,2407.64990234375,2429.64990234375,2069.0,2234.550048828125,6212830,2024-06-03
2024-06-10,2493.510009765625,2503.85009765625,2519.0,2411.0,2419.64990234375,4854293,2024-06-10
2024-06-17,2425.342529296875,2435.39990234375,2510.550048828125,2388.5,2503.85009765625,3799590,2024-06-17
2024-06-24,2355.083984375,2364.85009765625,2483.550048828125,2327.10009765625,2435.39990234375,6300985,2024-06-24
2024-07-01,2420.1142578125,2430.14990234375,2439.0,2301.199951171875,2364.85009765625,4759764,2024-07-01
2024-07-08,2429.3759765625,2439.449951171875,2491.89990234375,2381.39990234375,2445.949951171875,5769877,2024-07-08
2024-07-15,2394.6201171875,2404.550048828125,2472.85009765625,2370.0,2445.0,2498055,2024-07-15
2024-07-22,2497.642822265625,2508.0,2528.800048828125,2359.949951171875,2404.800048828125,3613622,2024-07-22
2024-07-29,2558.789306640625,2569.39990234375,2602.14990234375,2465.75,2529.0,6649225,2024-07-29
2024-08-05,2570.78955078125,2581.449951171875,2618.64990234375,2427.0,2515.39990234375,7256073,2024-08-05
2024-08-12,2589.511962890625,2600.25,2655.0,2535.0,2578.39990234375,5248454,2024-08-12
2024-08-19,2755.5732421875,2767.0,2818.0,2585.25,2622.550048828125,5921960,2024-08-19
2024-08-26,2801.68212890625,2813.300048828125,2824.0,2721.949951171875,2781.699951171875,4464380,2024-08-26
2024-09-02,2740.93408203125,2752.300048828125,2860.0,2732.85009765625,2859.5,3442780,2024-09-02
2024-09-09,2816.968505859375,2828.64990234375,2843.60009765625,2716.050048828125,2753.85009765625,2246197,2024-09-09
2024-09-16,2803.97265625,2815.60009765625,2850.0,2728.10009765625,2840.800048828125,3343883,2024-09-16
2024-09-23,2937.518798828125,2949.699951171875,2958.0,2813.449951171875,2832.89990234375,4982029,2024-09-23
2024-09-30,2676.401611328125,2687.5,2947.39990234375,2658.0,2947.39990234375,4375015,2024-09-30
2024-10-07,2782.810302734375,2794.35009765625,2828.0,2621.14990234375,2688.0,3427621,2024-10-07
2024-10-14,2704.68408203125,2715.89990234375,2848.0,2594.60009765625,2794.300048828125,4837507,2024-10-14
2024-10-21,2439.683349609375,2449.800048828125,2771.89990234375,2375.0,2715.35009765625,8278554,2024-10-21
2024-10-28,2499.335693359375,2509.699951171875,2525.0,2408.5,2449.75,3640831,2024-10-28
2024-11-04,2457.708251953125,2467.89990234375,2523.85009765625,2395.0,2523.85009765625,2750376,2024-11-04
2024-11-11,2386.254638671875,2396.14990234375,2493.60009765625,2356.949951171875,2455.0,2259510,2024-11-11
2024-11-18,2404.280029296875,2414.25,2469.89990234375,2361.0,2409.0,1727900,2024-11-18
2024-11-25,2424.396484375,2434.449951171875,2488.85009765625,2396.89990234375,2465.0,3755200,2024-11-25
2024-12-02,2511.136962890625,2521.550048828125,2572.800048828125,2451.0,2457.050048828125,3802767,2024-12-02
2024-12-09,2511.4853515625,2521.89990234375,2543.449951171875,2465.0,2527.449951171875,1856909,2024-12-09
2024-12-16,2381.773193359375,2391.64990234375,2547.10009765625,2381.75,2521.89990234375,3115325,2024-12-16
2024-12-23,2410.454345703125,2420.449951171875,2489.800048828125,2372.550048828125,2395.449951171875,1843315,2024-12-23
2024-12-30,2472.6962890625,2482.949951171875,2514.0,2333.449951171875,2418.800048828125,5541250,2024-12-30
2025-01-06,2273.821044921875,2283.25,2495.0,2272.64990234375,2488.0,3394746,2025-01-06
2025-01-13,2291.74658203125,2301.25,2307.14990234375,2171.39990234375,2277.10009765625,3885967,2025-01-13
2025-01-20,2261.32275390625,2270.699951171875,2326.5,2244.10009765625,2314.0,2884612,2025-01-20
2025-01-27,2544.54833984375,2555.10009765625,2688.0,2217.050048828125,2264.800048828125,8986491,2025-01-27
2025-02-03,2594.889404296875,2605.64990234375,2720.0,2527.64990234375,2549.89990234375,5905303,2025-02-03
2025-02-10,2391.48291015625,2401.39990234375,2650.0,2368.5,2616.0,2214178,2025-02-10
2025-02-17,2315.3486328125,2324.949951171875,2425.0,2302.550048828125,2401.39990234375,3635794,2025-02-17
2025-02-24,2216.3095703125,2225.5,2396.0,2192.75,2309.550048828125,2919619,2025-02-24
2025-03-03,2323.265869140625,2332.89990234375,2359.10009765625,2248.10009765625,2268.949951171875,4557096,2025-03-03
2025-03-10,2241.6044921875,2250.89990234375,2341.39990234375,2218.800048828125,2332.89990234375,1988181,2025-03-10
2025-03-17,2403.8818359375,2413.85009765625,2450.0,2256.050048828125,2258.550048828125,3661692,2025-03-17
2025-03-24,2409.85693359375,2419.85009765625,2468.0,2370.0,2434.0,3202026,2025-03-24
2025-03-31,2464.949951171875,2464.949951171875,2550.949951171875,2392.89990234375,2419.85009765625,2392724,2025-03-31
2025-04-07,2513.300048828125,2513.300048828125,2530.0,2221.10009765625,2245.25,3554863,2025-04-07
2025-04-14,2679.300048828125,2679.300048828125,2690.0,2513.300048828125,2513.300048828125,2528883,2025-04-14
2025-04-21,2737.89990234375,2737.89990234375,2820.0,2668.199951171875,2695.0,3366905,2025-04-21
2025-04-28,2720.0,2720.0,2848.89990234375,2655.0,2745.0,6771425,2025-04-28
2025-05-05,2663.699951171875,2663.699951171875,2829.89990234375,2640.0,2731.800048828125,4427206,2025-05-05
2025-05-12,2841.5,2841.5,2853.89990234375,2689.0,2725.0,3918783,2025-05-12
2025-05-19,2780.60009765625,2780.60009765625,2878.89990234375,2717.0,2854.5,3331591,2025-05-19
2025-05-26,2780.800048828125,2780.800048828125,2832.89990234375,2733.10009765625,2794.0,3884557,2025-05-26
2025-06-02,2747.800048828125,2747.800048828125,2796.89990234375,2704.199951171875,2785.0,3362223,2025-06-02
2025-06-09,2740.89990234375,2740.89990234375,2809.0,2655.10009765625,2765.0,3491610,2025-06-09
2025-06-16,2812.10009765625,2812.10009765625,2833.699951171875,2719.5,2740.89990234375,3447742,2025-06-16
2025-06-23,2939.300048828125,2939.300048828125,2960.300048828125,2767.10009765625,2800.0,6138747,2025-06-23
