Date,Adj Close_FOCUS.NS,Close_FOCUS.NS,High_FOCUS.NS,Low_FOCUS.NS,Open_FOCUS.NS,Volume_FOCUS.NS,Date
2021-03-01,4.375513553619385,4.420000076293945,4.789999961853027,4.420000076293945,4.599999904632568,135000,2021-03-01
2021-03-08,4.1577277183532715,4.199999809265137,4.420000076293945,4.199999809265137,4.420000076293945,30000,2021-03-08
2021-03-15,4.979373931884766,5.03000020980835,5.03000020980835,4.409999847412109,4.409999847412109,60000,2021-03-15
2021-03-22,4.7516889572143555,4.800000190734863,5.03000020980835,4.800000190734863,5.03000020980835,15000,2021-03-22
2021-03-29,4.7516889572143555,4.800000190734863,4.800000190734863,4.800000190734863,4.800000190734863,0,2021-03-29
2021-04-05,4.494305610656738,4.539999961853027,5.039999961853027,4.5,5.039999961853027,180000,2021-04-05
2021-04-12,4.494305610656738,4.539999961853027,4.539999961853027,4.539999961853027,4.539999961853027,15000,2021-04-12
2021-04-19,4.494305610656738,4.539999961853027,4.539999961853027,4.539999961853027,4.539999961853027,0,2021-04-19
2021-04-26,4.276520252227783,4.320000171661377,4.320000171661377,4.199999809265137,4.320000171661377,165000,2021-04-26
2021-05-03,4.276520252227783,4.320000171661377,4.320000171661377,4.320000171661377,4.320000171661377,0,2021-05-03
2021-05-10,3.949841260910034,3.990000009536743,4.320000171661377,3.990000009536743,4.320000171661377,45000,2021-05-10
2021-05-17,4.1379289627075195,4.179999828338623,4.179999828338623,3.990000009536743,3.990000009536743,15000,2021-05-17
2021-05-24,4.543802738189697,4.590000152587891,4.590000152587891,4.380000114440918,4.380000114440918,30000,2021-05-24
2021-05-31,4.6922926902771,4.739999771118164,4.739999771118164,4.5,4.5,120000,2021-05-31
2021-06-07,6.2563910484313965,6.320000171661377,6.320000171661377,5.210000038146973,5.210000038146973,165000,2021-06-07
2021-06-14,6.137598037719727,6.199999809265137,6.960000038146973,6.199999809265137,6.320000171661377,615000,2021-06-14
2021-06-21,7.117634296417236,7.190000057220459,7.190000057220459,6.199999809265137,6.199999809265137,675000,2021-06-21
2021-06-28,7.226527214050293,7.300000190734863,7.730000019073486,7.25,7.539999961853027,660000,2021-06-28
2021-07-05,8.127367973327637,8.210000038146973,8.210000038146973,7.300000190734863,7.300000190734863,165000,2021-07-05
2021-07-12,10.09733772277832,10.199999809265137,10.199999809265137,8.260000228881836,8.260000228881836,1875000,2021-07-12
2021-07-19,9.374686241149902,9.470000267028809,10.819999694824219,9.470000267028809,10.25,1110000,2021-07-19
2021-07-26,8.444147109985352,8.529999732971191,9.489999771118164,8.279999732971191,9.15999984741211,360000,2021-07-26
2021-08-02,10.54280948638916,10.649999618530273,10.649999618530273,8.949999809265137,8.949999809265137,405000,2021-08-02
2021-08-09,13.057244300842285,13.1899995803833,13.1899995803833,11.180000305175781,11.180000305175781,1905000,2021-08-09
2021-08-16,13.453219413757324,13.59000015258789,14.380000114440918,13.4399995803833,13.770000457763672,630000,2021-08-16
2021-08-23,12.74046516418457,12.869999885559082,13.59000015258789,12.640000343322754,13.59000015258789,105000,2021-08-23
2021-08-30,12.077208518981934,12.199999809265137,12.869999885559082,11.699999809265137,12.869999885559082,195000,2021-08-30
2021-09-06,11.483247756958008,11.600000381469727,12.199999809265137,11.59000015258789,12.199999809265137,120000,2021-09-06
2021-09-13,11.087273597717285,11.199999809265137,11.600000381469727,10.84000015258789,11.600000381469727,150000,2021-09-13
2021-09-20,11.136770248413086,11.25,11.5,10.800000190734863,10.9399995803833,225000,2021-09-20
2021-09-27,12.522679328918457,12.649999618530273,12.649999618530273,11.199999809265137,11.25,480000,2021-09-27
2021-10-04,11.750531196594238,11.869999885559082,13.0,11.579999923706055,12.800000190734863,255000,2021-10-04
2021-10-11,9.5924711227417,9.6899995803833,11.779999732971191,9.6899995803833,11.279999732971191,195000,2021-10-11
2021-10-18,9.998345375061035,10.100000381469727,10.670000076293945,9.800000190734863,10.170000076293945,105000,2021-10-18
2021-10-25,9.503377914428711,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,15000,2021-10-25
2021-11-01,10.503211975097656,10.609999656677246,10.609999656677246,9.0,9.600000381469727,855000,2021-11-01
2021-11-08,12.146505355834961,12.270000457763672,12.270000457763672,10.609999656677246,10.609999656677246,45000,2021-11-08
2021-11-15,14.601543426513672,14.75,14.75,12.270000457763672,12.270000457763672,840000,2021-11-15
2021-11-22,16.878395080566406,17.049999237060547,18.170000076293945,15.479999542236328,15.479999542236328,1434445,2021-11-22
2021-11-29,14.789630889892578,14.9399995803833,17.399999618530273,14.84000015258789,17.399999618530273,426915,2021-11-29
2021-12-06,16.007251739501953,16.170000076293945,16.59000015258789,14.25,15.399999618530273,142470,2021-12-06
2021-12-13,15.433089256286621,15.59000015258789,16.940000534057617,14.75,16.399999618530273,223815,2021-12-13
2021-12-20,15.472687721252441,15.630000114440918,16.399999618530273,15.210000038146973,15.789999961853027,106755,2021-12-20
2021-12-27,16.809099197387695,16.979999542236328,17.440000534057617,15.539999961853027,15.6899995803833,113375,2021-12-27
2022-01-03,15.898359298706055,16.059999465942383,17.579999923706055,15.989999771118164,17.200000762939453,62570,2022-01-03
2022-01-10,15.848862648010254,16.010000228881836,17.200000762939453,15.1899995803833,16.389999389648438,282150,2022-01-10
2022-01-17,16.314130783081055,16.479999542236328,17.200000762939453,15.979999542236328,15.979999542236328,185790,2022-01-17
2022-01-24,15.730070114135742,15.890000343322754,16.579999923706055,14.5,16.479999542236328,56280,2022-01-24
2022-01-31,16.561614990234375,16.729999542236328,16.729999542236328,15.0600004196167,16.190000534057617,211110,2022-01-31
2022-02-07,20.184776306152344,20.389999389648438,20.389999389648438,16.729999542236328,17.0,1936240,2022-02-07
2022-02-14,25.273046493530273,25.530000686645508,25.989999771118164,20.8799991607666,21.360000610351562,5496875,2022-02-14
2022-02-21,19.57101821899414,19.770000457763672,25.450000762939453,19.770000457763672,25.399999618530273,589545,2022-02-21
2022-02-28,20.1154842376709,20.31999969482422,21.959999084472656,18.790000915527344,18.799999237060547,495070,2022-02-28
2022-03-07,19.798704147338867,20.0,20.979999542236328,19.309999465942383,19.799999237060547,132065,2022-03-07
2022-03-14,19.026554107666016,19.219999313354492,20.700000762939453,18.8799991607666,19.600000381469727,91115,2022-03-14
2022-03-21,18.739471435546875,18.93000030517578,20.559999465942383,18.90999984741211,19.600000381469727,66155,2022-03-21
2022-03-28,17.32386589050293,17.5,19.360000610351562,17.06999969482422,19.360000610351562,89445,2022-03-28
2022-04-04,20.35306739807129,20.559999465942383,20.559999465942383,17.520000457763672,18.360000610351562,216460,2022-04-04
2022-04-11,19.808603286743164,20.010000228881836,21.280000686645508,19.100000381469727,21.280000686645508,73190,2022-04-11
2022-04-18,18.62067985534668,18.809999465942383,20.68000030517578,18.510000228881836,20.510000228881836,100325,2022-04-18
2022-04-25,17.224870681762695,17.399999618530273,19.799999237060547,16.84000015258789,19.190000534057617,64665,2022-04-25
2022-05-02,17.620845794677734,17.799999237060547,19.200000762939453,17.799999237060547,18.0,77140,2022-05-02
2022-05-09,16.432926177978516,16.600000381469727,18.68000030517578,16.149999618530273,17.799999237060547,24380,2022-05-09
2022-05-16,17.967323303222656,18.149999618530273,18.149999618530273,16.0,16.5,163895,2022-05-16
2022-05-23,17.106081008911133,17.280000686645508,19.399999618530273,17.149999618530273,19.049999237060547,62720,2022-05-23
2022-05-30,18.511789321899414,18.700000762939453,19.299999237060547,16.5,17.280000686645508,39725,2022-05-30
2022-06-06,17.868330001831055,18.049999237060547,19.18000030517578,17.299999237060547,19.18000030517578,47755,2022-06-06
2022-06-13,17.77923583984375,17.959999084472656,19.450000762939453,16.329999923706055,17.149999618530273,48825,2022-06-13
2022-06-20,20.3233699798584,20.530000686645508,20.639999389648438,17.06999969482422,17.079999923706055,185865,2022-06-20
2022-06-27,20.659948348999023,20.8700008392334,22.770000457763672,20.0,20.530000686645508,150805,2022-06-27
2022-07-04,21.808273315429688,22.030000686645508,23.15999984741211,20.43000030517578,21.799999237060547,86800,2022-07-04
2022-07-11,23.223878860473633,23.459999084472656,23.799999237060547,21.829999923706055,22.950000762939453,139670,2022-07-11
2022-07-18,21.68947982788086,21.90999984741211,24.34000015258789,21.610000610351562,23.93000030517578,233815,2022-07-18
2022-07-25,21.679580688476562,21.899999618530273,23.459999084472656,20.799999237060547,21.43000030517578,121800,2022-07-25
2022-08-01,23.006093978881836,23.239999771118164,23.75,21.200000762939453,21.989999771118164,112860,2022-08-01
2022-08-08,20.14518165588379,20.350000381469727,25.559999465942383,20.059999465942383,23.0,866050,2022-08-08
2022-08-15,20.293672561645508,20.5,21.510000228881836,19.389999389648438,20.350000381469727,539385,2022-08-15
2022-08-22,27.450902938842773,27.729999542236328,27.729999542236328,20.200000762939453,20.690000534057617,1484605,2022-08-22
2022-08-29,28.925905227661133,29.219999313354492,29.850000381469727,26.799999237060547,26.959999084472656,997440,2022-08-29
2022-09-05,28.331945419311523,28.6200008392334,30.0,25.079999923706055,29.200000762939453,1062200,2022-09-05
2022-09-12,29.212987899780273,29.510000228881836,30.049999237060547,26.799999237060547,30.049999237060547,1759785,2022-09-12
2022-09-19,29.711877822875977,29.90999984741211,31.170000076293945,29.200000762939453,30.979999542236328,1924385,2022-09-19
2022-09-26,30.735055923461914,30.940000534057617,30.940000534057617,28.420000076293945,29.399999618530273,1006365,2022-09-26
2022-10-03,34.95690155029297,35.189998626708984,35.869998931884766,31.0,32.47999954223633,1459695,2022-10-03
2022-10-10,34.24167251586914,34.470001220703125,36.0,31.059999465942383,36.0,2906310,2022-10-10
2022-10-17,39.4072265625,39.66999816894531,41.599998474121094,35.36000061035156,36.599998474121094,4547750,2022-10-17
2022-10-24,42.893978118896484,43.18000030517578,44.400001525878906,40.599998474121094,43.0,2617255,2022-10-24
2022-10-31,42.6953010559082,42.97999954223633,44.709999084472656,41.86000061035156,43.38999938964844,1608065,2022-10-31
2022-11-07,50.582706451416016,50.91999816894531,53.939998626708984,43.40999984741211,43.58000183105469,3288630,2022-11-07
2022-11-14,50.930389404296875,51.27000045776367,52.400001525878906,46.0,52.13999938964844,2318230,2022-11-14
2022-11-21,52.26151657104492,52.61000061035156,52.79999923706055,47.29999923706055,52.79999923706055,3085840,2022-11-21
2022-11-28,62.086002349853516,62.5,66.77999877929688,54.06999969482422,54.79999923706055,4864245,2022-11-28
2022-12-05,61.062828063964844,61.470001220703125,65.9000015258789,61.0,62.720001220703125,1267595,2022-12-05
2022-12-12,58.946937561035156,59.34000015258789,63.130001068115234,55.310001373291016,61.0,1323365,2022-12-12
2022-12-19,55.907203674316406,56.279998779296875,61.439998626708984,52.209999084472656,61.08000183105469,1250535,2022-12-19
2022-12-26,63.66546630859375,64.08999633789062,64.08999633789062,55.869998931884766,56.400001525878906,722865,2022-12-26
2023-01-02,61.867462158203125,62.279998779296875,65.38999938964844,61.040000915527344,64.4000015258789,393935,2023-01-02
2023-01-09,63.12904739379883,63.54999923706055,65.30000305175781,60.599998474121094,63.349998474121094,578645,2023-01-09
2023-01-16,67.6787109375,68.12999725341797,71.08000183105469,62.38999938964844,65.30000305175781,1464325,2023-01-16
2023-01-23,63.37739181518555,63.79999923706055,69.37000274658203,62.5,69.16000366210938,437250,2023-01-23
2023-01-30,67.07275390625,67.5199966430664,67.58000183105469,59.279998779296875,64.02999877929688,473585,2023-01-30
2023-02-06,72.54625701904297,73.02999877929688,76.80000305175781,67.23999786376953,67.23999786376953,1022110,2023-02-06
2023-02-13,88.45020294189453,89.04000091552734,89.68000030517578,73.0,74.4000015258789,2363485,2023-02-13
2023-02-20,89.7316665649414,90.33000183105469,103.0,84.16999816894531,91.19999694824219,3374910,2023-02-20
2023-02-27,88.13232421875,88.72000122070312,94.37999725341797,82.69999694824219,92.80000305175781,1118570,2023-02-27
2023-03-06,94.89720916748047,95.52999877929688,97.80000305175781,91.20999908447266,93.1500015258789,719355,2023-03-06
2023-03-13,93.84423828125,94.47000122070312,96.66000366210938,90.0199966430664,93.62999725341797,939570,2023-03-13
2023-03-20,99.9832992553711,100.6500015258789,106.16000366210938,90.98999786376953,94.4000015258789,1479510,2023-03-20
2023-03-27,101.59256744384766,102.2699966430664,103.5999984741211,94.0199966430664,103.5999984741211,623935,2023-03-27
2023-04-03,117.40711975097656,118.19000244140625,118.19000244140625,102.19999694824219,104.0,1296620,2023-04-03
2023-04-10,119.562744140625,120.36000061035156,125.54000091552734,115.20999908447266,122.9000015258789,1959675,2023-04-10
2023-04-17,131.6024627685547,132.47999572753906,140.10000610351562,117.91999816894531,120.36000061035156,1387905,2023-04-17
2023-04-24,153.258056640625,154.27999877929688,154.66000366210938,135.85000610351562,135.97999572753906,1785805,2023-04-24
2023-05-01,124.83757019042969,125.66999816894531,157.0,125.66999816894531,154.27999877929688,967240,2023-05-01
2023-05-08,103.53958892822266,104.2300033569336,124.0,104.2300033569336,119.38999938964844,3582155,2023-05-08
2023-05-15,119.5428695678711,120.33999633789062,120.33999633789062,95.0,100.62999725341797,2044710,2023-05-15
2023-05-22,115.66870880126953,116.44000244140625,129.0,115.0,126.3499984741211,1563015,2023-05-22
2023-05-29,117.32764434814453,118.11000061035156,119.56999969482422,107.20999908447266,113.04000091552734,673895,2023-05-29
2023-06-05,115.66870880126953,116.44000244140625,121.80000305175781,106.36000061035156,119.80000305175781,619495,2023-06-05
2023-06-12,117.2779769897461,118.05999755859375,120.80000305175781,112.5999984741211,118.4000015258789,405260,2023-06-12
2023-06-19,112.31109619140625,113.05999755859375,121.5999984741211,112.08000183105469,119.4000015258789,287810,2023-06-19
2023-06-26,116.19519805908203,116.97000122070312,118.79000091552734,110.80000305175781,114.31999969482422,677335,2023-06-26
2023-07-03,130.0130615234375,130.8800048828125,130.8800048828125,118.01000213623047,119.9800033569336,1025115,2023-07-03
2023-07-10,135.01966857910156,135.9199981689453,144.2899932861328,130.5500030517578,136.8800048828125,1178975,2023-07-10
2023-07-17,142.78787231445312,143.74000549316406,143.74000549316406,133.50999450683594,137.9600067138672,590920,2023-07-17
2023-07-24,153.56600952148438,154.58999633789062,159.25,145.0,145.0,1903450,2023-07-24
2023-07-31,155.87063598632812,156.91000366210938,164.8000030517578,152.0,156.0,939530,2023-07-31
2023-08-07,159.47657775878906,160.5399932861328,164.24000549316406,156.22000122070312,156.91000366210938,967175,2023-08-07
2023-08-14,154.4600372314453,155.49000549316406,160.52999877929688,150.27000427246094,160.52999877929688,589010,2023-08-14
2023-08-21,150.0421142578125,150.75,157.5800018310547,149.27000427246094,157.5800018310547,591755,2023-08-21
2023-08-28,153.31666564941406,154.0399932861328,158.27999877929688,149.0,150.80999755859375,854445,2023-08-28
2023-09-04,157.1884002685547,157.92999267578125,161.5,155.8000030517578,161.5,550560,2023-09-04
2023-09-11,159.9453887939453,160.6999969482422,160.6999969482422,151.1999969482422,157.99000549316406,675845,2023-09-11
2023-09-18,157.17845153808594,157.9199981689453,164.8000030517578,149.89999389648438,164.0,1342440,2023-09-18
2023-09-25,166.6736602783203,167.4600067138672,167.4600067138672,154.7100067138672,161.0800018310547,1577220,2023-09-25
2023-10-02,176.76605224609375,177.60000610351562,179.67999267578125,161.00999450683594,167.4600067138672,2047341,2023-10-02
2023-10-09,168.05712890625,168.85000610351562,175.0,152.10000610351562,174.0,2243438,2023-10-09
2023-10-16,168.0073699951172,168.8000030517578,182.39999389648438,162.8000030517578,172.0,1414667,2023-10-16
2023-10-23,173.1331787109375,173.9499969482422,173.9499969482422,146.0500030517578,168.8000030517578,1109558,2023-10-23
2023-10-30,186.02236938476562,186.89999389648438,193.85000610351562,171.0,172.0,2719787,2023-10-30
2023-11-06,186.5697784423828,187.4499969482422,190.85000610351562,168.14999389648438,190.0,1991086,2023-11-06
2023-11-13,183.2852783203125,184.14999389648438,190.6999969482422,182.5,189.9499969482422,548565,2023-11-13
2023-11-20,185.22613525390625,186.10000610351562,189.35000610351562,177.0,185.0,944017,2023-11-20
2023-11-27,183.58387756347656,184.4499969482422,189.1999969482422,182.0,186.10000610351562,576044,2023-11-27
2023-12-04,186.52001953125,187.39999389648438,188.89999389648438,172.9499969482422,185.89999389648438,1326450,2023-12-04
2023-12-11,177.6618194580078,178.5,190.4499969482422,177.60000610351562,190.4499969482422,800688,2023-12-11
2023-12-18,176.367919921875,177.1999969482422,185.0,167.5,178.5500030517578,1036651,2023-12-18
2023-12-25,176.01956176757812,176.85000610351562,180.39999389648438,174.0,177.1999969482422,531769,2023-12-25
2024-01-01,202.94253540039062,203.89999389648438,212.89999389648438,172.64999389648438,176.85000610351562,3082846,2024-01-01
2024-01-08,207.27212524414062,208.25,217.8000030517578,198.35000610351562,205.9499969482422,1942720,2024-01-08
2024-01-15,200.0063934326172,200.9499969482422,208.6999969482422,193.9499969482422,208.25,931561,2024-01-15
2024-01-22,193.63645935058594,194.5500030517578,203.39999389648438,191.14999389648438,200.9499969482422,514039,2024-01-22
2024-01-29,197.8665008544922,198.8000030517578,202.0,192.0,197.0,1035757,2024-01-29
2024-02-05,200.2054443359375,201.14999389648438,208.6999969482422,193.5500030517578,199.89999389648438,1418633,2024-02-05
2024-02-12,178.90594482421875,179.75,204.0,172.10000610351562,203.85000610351562,1360052,2024-02-12
2024-02-19,170.29656982421875,171.10000610351562,185.0,168.6999969482422,181.75,1138050,2024-02-19
2024-02-26,172.5360107421875,173.35000610351562,174.8000030517578,162.0,171.10000610351562,683574,2024-02-26
2024-03-04,173.3322296142578,174.14999389648438,181.8000030517578,168.5,179.39999389648438,615738,2024-03-04
2024-03-11,170.59515380859375,171.39999389648438,182.89999389648438,170.25,175.60000610351562,971442,2024-03-11
2024-03-18,157.40736389160156,158.14999389648438,176.0,157.35000610351562,172.4499969482422,660918,2024-03-18
2024-03-25,143.17453002929688,143.85000610351562,158.89999389648438,139.14999389648438,158.14999389648438,1116266,2024-03-25
2024-04-01,165.32005310058594,166.10000610351562,175.14999389648438,145.3000030517578,145.3000030517578,1053338,2024-04-01
2024-04-08,165.46934509277344,166.25,173.89999389648438,163.0,172.0,485692,2024-04-08
2024-04-15,172.8843536376953,173.6999969482422,185.0,156.0500030517578,162.9499969482422,1602845,2024-04-15
2024-04-22,167.9575958251953,168.75,178.3000030517578,168.0,172.39999389648438,488424,2024-04-22
2024-04-29,167.06182861328125,167.85000610351562,174.0,165.8000030517578,168.75,341133,2024-04-29
2024-05-06,151.0374298095703,151.75,171.8000030517578,149.3000030517578,171.8000030517578,510332,2024-05-06
2024-05-13,153.32662963867188,154.0500030517578,160.6999969482422,149.3000030517578,153.9499969482422,307535,2024-05-13
2024-05-20,157.9547882080078,158.6999969482422,168.14999389648438,152.5,153.1999969482422,670666,2024-05-20
2024-05-27,152.5801544189453,153.3000030517578,169.85000610351562,150.3000030517578,162.0,2660203,2024-05-27
2024-06-03,159.6468048095703,160.39999389648438,163.0,140.0,159.0,2815580,2024-06-03
2024-06-10,155.31723022460938,156.0500030517578,165.89999389648438,153.0500030517578,161.5,3151714,2024-06-10
2024-06-17,153.38633728027344,154.11000061035156,158.39999389648438,151.00999450683594,156.0500030517578,1258732,2024-06-17
2024-06-24,149.50466918945312,150.2100067138672,156.9600067138672,149.0,156.9600067138672,1020081,2024-06-24
2024-07-01,145.0655975341797,145.75,154.39999389648438,143.0,152.0,2244751,2024-07-01
2024-07-08,141.27349853515625,141.94000244140625,150.0,138.52999877929688,146.77999877929688,3008770,2024-07-08
2024-07-15,136.65528869628906,137.3000030517578,147.5,136.25,142.9499969482422,3725167,2024-07-15
2024-07-22,133.90823364257812,134.5399932861328,142.9499969482422,131.1999969482422,138.27000427246094,1762785,2024-07-22
2024-07-29,117.59519958496094,118.1500015258789,136.0,115.19999694824219,134.6300048828125,7012650,2024-07-29
2024-08-05,97.77869415283203,98.23999786376953,118.26000213623047,96.88999938964844,118.0,6197658,2024-08-05
2024-08-12,89.81625366210938,90.23999786376953,100.63999938964844,77.0,100.0,8117023,2024-08-12
2024-08-19,101.35183715820312,101.83000183105469,108.94999694824219,94.0,94.5999984741211,4489173,2024-08-19
2024-08-26,110.73755645751953,111.26000213623047,111.2699966430664,100.0,102.0,2471479,2024-08-26
2024-09-02,123.68000030517578,123.68000030517578,128.7899932861328,112.0,114.80000305175781,2194605,2024-09-02
2024-09-09,111.7699966430664,111.7699966430664,121.19999694824219,111.7699966430664,121.19999694824219,801679,2024-09-09
2024-09-16,109.41999816894531,109.41999816894531,111.7699966430664,105.18000030517578,111.7699966430664,858007,2024-09-16
2024-09-23,120.77999877929688,120.77999877929688,120.77999877929688,111.5999984741211,111.5999984741211,721246,2024-09-23
2024-09-30,130.72000122070312,130.72000122070312,130.72000122070312,123.16000366210938,123.19000244140625,1865667,2024-09-30
2024-10-07,128.8699951171875,128.8699951171875,133.3300018310547,126.41999816894531,129.0,1342915,2024-10-07
2024-10-14,124.0,124.0,127.0999984741211,123.51000213623047,126.29000091552734,596976,2024-10-14
2024-10-21,112.05999755859375,112.05999755859375,122.0199966430664,112.05999755859375,121.5199966430664,145920,2024-10-21
2024-10-28,125.37999725341797,125.37999725341797,126.0,106.44999694824219,108.0999984741211,596555,2024-10-28
2024-11-04,140.39999389648438,140.39999389648438,143.77999877929688,122.0,128.89999389648438,1106378,2024-11-04
2024-11-11,129.47999572753906,129.47999572753906,140.0,129.47999572753906,137.58999633789062,177791,2024-11-11
2024-11-18,120.05000305175781,120.05000305175781,126.9000015258789,120.05000305175781,126.88999938964844,540801,2024-11-18
2024-11-25,117.9000015258789,117.9000015258789,122.69999694824219,113.31999969482422,118.0,592976,2024-11-25
2024-12-02,130.14999389648438,130.14999389648438,130.14999389648438,117.9000015258789,120.25,263327,2024-12-02
2024-12-09,118.61000061035156,118.61000061035156,130.08999633789062,118.58000183105469,127.54000091552734,556724,2024-12-09
2024-12-16,140.25,140.25,144.0,115.0,119.5,1353357,2024-12-16
2024-12-23,126.12000274658203,126.12000274658203,142.8000030517578,124.3499984741211,140.5,435776,2024-12-23
2024-12-30,131.5500030517578,131.5500030517578,136.39999389648438,128.1199951171875,130.0,615381,2024-12-30
2025-01-06,116.4800033569336,116.4800033569336,134.8000030517578,113.66000366210938,131.60000610351562,743130,2025-01-06
2025-01-13,109.8499984741211,109.8499984741211,119.0,104.83000183105469,115.25,808575,2025-01-13
2025-01-20,98.23999786376953,98.23999786376953,112.80999755859375,96.0,108.0,840344,2025-01-20
2025-01-27,105.0,105.0,105.5,83.9800033569336,98.0,2177426,2025-01-27
2025-02-03,99.06999969482422,99.06999969482422,107.0,96.05000305175781,107.0,682924,2025-02-03
2025-02-10,80.62000274658203,80.62000274658203,94.11000061035156,79.5,94.11000061035156,764605,2025-02-10
2025-02-17,87.7300033569336,87.7300033569336,87.7300033569336,74.37999725341797,77.5,780426,2025-02-17
2025-02-24,76.52999877929688,76.52999877929688,91.0,75.5999984741211,91.0,487620,2025-02-24
2025-03-03,77.22000122070312,77.22000122070312,79.75,72.5,76.52999877929688,1090554,2025-03-03
2025-03-10,67.13999938964844,67.13999938964844,78.55999755859375,65.91999816894531,76.5999984741211,1182224,2025-03-10
2025-03-17,77.83000183105469,77.83000183105469,77.83000183105469,63.779998779296875,68.44999694824219,474600,2025-03-17
2025-03-24,77.76000213623047,77.76000213623047,90.01000213623047,75.20999908447266,81.72000122070312,2826314,2025-03-24
2025-03-31,94.5,94.5,94.5,77.76000213623047,77.76000213623047,193680,2025-03-31
2025-04-07,103.4000015258789,103.4000015258789,111.26000213623047,89.7699966430664,89.7699966430664,1844772,2025-04-07
2025-04-14,103.23999786376953,103.23999786376953,110.0,99.2300033569336,103.4000015258789,592553,2025-04-14
2025-04-21,104.81999969482422,104.81999969482422,112.69999694824219,98.55000305175781,98.55000305175781,1498987,2025-04-21
2025-04-28,94.69999694824219,94.69999694824219,106.9000015258789,92.51000213623047,106.9000015258789,468640,2025-04-28
2025-05-05,87.58999633789062,87.58999633789062,97.0999984741211,86.05999755859375,93.0,584663,2025-05-05
