Date,Adj Close_BASF.NS,Close_BASF.NS,High_BASF.NS,Low_BASF.NS,Open_BASF.NS,Volume_BASF.NS,Date
2021-02-01,1613.475341796875,1625.949951171875,1655.0,1552.8499755859375,1575.0,128567,2021-02-01
2021-02-08,1962.725341796875,1977.9000244140625,2045.0,1623.699951171875,1625.949951171875,1712715,2021-02-08
2021-02-15,2012.3912353515625,2027.949951171875,2150.0,1952.300048828125,1977.0,585507,2021-02-15
2021-02-22,1911.9676513671875,1926.75,2039.0,1907.6500244140625,2025.050048828125,169537,2021-02-22
2021-03-01,2246.7294921875,2264.10009765625,2372.0,1863.25,1953.449951171875,743900,2021-03-01
2021-03-08,2235.516357421875,2252.800048828125,2366.0,2186.199951171875,2286.64990234375,248884,2021-03-08
2021-03-15,2063.595458984375,2079.550048828125,2269.949951171875,2000.050048828125,2269.949951171875,147374,2021-03-15
2021-03-22,1992.7431640625,2008.1500244140625,2123.0,1975.0,2055.050048828125,160259,2021-03-22
2021-03-29,2120.50537109375,2136.89990234375,2160.0,1981.949951171875,2008.1500244140625,84625,2021-03-29
2021-04-05,2052.927978515625,2068.800048828125,2145.0,2015.1500244140625,2085.0,145145,2021-04-05
2021-04-12,2083.7890625,2099.89990234375,2159.949951171875,1922.25,2044.550048828125,189368,2021-04-12
2021-04-19,1954.53857421875,1969.6500244140625,2096.64990234375,1955.199951171875,2060.0,187482,2021-04-19
2021-04-26,2211.650634765625,2228.75,2270.0,1972.0,1999.0,384279,2021-04-26
2021-05-03,2432.89013671875,2451.699951171875,2518.0,2211.10009765625,2247.800048828125,878877,2021-05-03
2021-05-10,2452.19091796875,2471.14990234375,2609.0,2350.25,2489.0,805541,2021-05-10
2021-05-17,2424.802734375,2443.550048828125,2542.699951171875,2349.699951171875,2492.0,350877,2021-05-17
2021-05-24,2346.5576171875,2364.699951171875,2499.0,2320.0,2475.699951171875,212467,2021-05-24
2021-05-31,2480.472412109375,2499.64990234375,2559.39990234375,2355.0,2378.800048828125,305977,2021-05-31
2021-06-07,2494.513916015625,2513.800048828125,2587.39990234375,2470.10009765625,2499.64990234375,175470,2021-06-07
2021-06-14,2625.10400390625,2645.39990234375,2865.0,2477.0,2515.0,1174956,2021-06-14
2021-06-21,2575.636474609375,2595.550048828125,2695.0,2551.0,2625.0,214511,2021-06-21
2021-06-28,2606.001708984375,2626.14990234375,2650.0,2520.0,2620.0,188095,2021-06-28
2021-07-05,2571.667236328125,2591.550048828125,2688.0,2580.050048828125,2648.949951171875,162244,2021-07-05
2021-07-12,2696.055419921875,2716.89990234375,2780.0,2600.0,2619.699951171875,217608,2021-07-12
2021-07-19,2705.681396484375,2726.60009765625,2779.699951171875,2650.0,2704.949951171875,87556,2021-07-19
2021-07-26,2854.13330078125,2876.199951171875,2934.699951171875,2720.0,2720.0,349824,2021-07-26
2021-08-02,3349.900390625,3375.800048828125,3437.75,2816.699951171875,2900.0,1182974,2021-08-02
2021-08-09,3637.92333984375,3666.050048828125,3930.0,3282.64990234375,3389.699951171875,3725277,2021-08-09
2021-08-16,3515.817626953125,3543.0,3688.0,3390.0,3679.699951171875,180266,2021-08-16
2021-08-23,3406.562255859375,3432.89990234375,3616.0,3401.0,3575.0,381825,2021-08-23
2021-08-30,3593.566650390625,3621.35009765625,3790.0,3436.0,3469.75,712214,2021-08-30
2021-09-06,3385.673828125,3411.85009765625,3657.14990234375,3361.0,3654.699951171875,347827,2021-09-06
2021-09-13,3399.0703125,3425.35009765625,3532.0,3400.0,3433.14990234375,231346,2021-09-13
2021-09-20,3369.201171875,3395.25,3520.0,3330.89990234375,3410.0,221630,2021-09-20
2021-09-27,3418.370849609375,3444.800048828125,3580.0,3268.0,3425.0,313412,2021-09-27
2021-10-04,3462.47998046875,3489.25,3620.0,3455.0,3469.949951171875,214586,2021-10-04
2021-10-11,3560.224365234375,3587.75,3650.0,3390.10009765625,3502.0,181664,2021-10-11
2021-10-18,3319.832763671875,3345.5,3740.0,3301.0,3669.0,307938,2021-10-18
2021-10-25,3215.786865234375,3240.64990234375,3390.0,3151.25,3345.5,192023,2021-10-25
2021-11-01,3204.822021484375,3229.60009765625,3368.0,3066.0,3288.699951171875,283523,2021-11-01
2021-11-08,2954.3583984375,2977.199951171875,3245.0,2960.0,3244.699951171875,235786,2021-11-08
2021-11-15,2813.00146484375,2834.75,3029.699951171875,2812.449951171875,2995.0,144408,2021-11-15
2021-11-22,2690.6474609375,2711.449951171875,2867.25,2700.0,2835.0,146385,2021-11-22
2021-11-29,2872.14404296875,2894.35009765625,2910.0,2601.0,2740.0,174483,2021-11-29
2021-12-06,2851.305419921875,2873.35009765625,2976.75,2811.050048828125,2905.0,117262,2021-12-06
2021-12-13,2780.701171875,2802.199951171875,3030.0,2791.050048828125,2900.0,146105,2021-12-13
2021-12-20,2754.2060546875,2775.5,2842.0,2705.0,2814.0,81637,2021-12-20
2021-12-27,3007.84521484375,3031.10009765625,3121.89990234375,2750.10009765625,2806.0,353177,2021-12-27
2022-01-03,2916.798828125,2939.35009765625,3047.89990234375,2854.85009765625,3030.0,143909,2022-01-03
2022-01-10,3120.821533203125,3144.949951171875,3277.0,2937.85009765625,2954.050048828125,430648,2022-01-10
2022-01-17,3200.951904296875,3225.699951171875,3289.89990234375,3117.10009765625,3170.0,161666,2022-01-17
2022-01-24,3087.578369140625,3111.449951171875,3223.699951171875,2853.25,3220.0,189435,2022-01-24
2022-01-31,3135.40869140625,3159.64990234375,3238.0,3022.0,3127.050048828125,120718,2022-01-31
2022-02-07,2795.437255859375,2817.050048828125,3220.0,2800.0,3175.0,284015,2022-02-07
2022-02-14,2730.687744140625,2751.800048828125,2849.0,2643.300048828125,2750.050048828125,140403,2022-02-14
2022-02-21,2759.31640625,2780.64990234375,2849.300048828125,2645.0,2751.0,342850,2022-02-21
2022-02-28,2670.15576171875,2690.800048828125,2830.0,2675.550048828125,2780.64990234375,167985,2022-02-28
2022-03-07,2875.021728515625,2897.25,2920.0,2580.0,2650.0,254176,2022-03-07
2022-03-14,2852.396728515625,2874.449951171875,3020.64990234375,2735.0,2900.0,537746,2022-03-14
2022-03-21,2896.208251953125,2918.60009765625,2990.0,2806.10009765625,2840.10009765625,205592,2022-03-21
2022-03-28,3007.745849609375,3031.0,3142.85009765625,2825.0,2934.0,345526,2022-03-28
2022-04-04,2864.900146484375,2887.050048828125,3074.949951171875,2870.0,3069.0,128960,2022-04-04
2022-04-11,2778.369384765625,2799.85009765625,2934.89990234375,2783.050048828125,2880.0,54210,2022-04-11
2022-04-18,2666.732421875,2687.35009765625,2798.699951171875,2663.60009765625,2798.699951171875,100090,2022-04-18
2022-04-25,2673.8271484375,2694.5,2737.300048828125,2650.199951171875,2694.39990234375,54903,2022-04-25
2022-05-02,2570.923095703125,2590.800048828125,2693.39990234375,2551.0,2693.39990234375,55222,2022-05-02
2022-05-09,2434.328857421875,2453.14990234375,2869.0,2377.0,2585.0,743495,2022-05-09
2022-05-16,2454.17529296875,2473.14990234375,2541.85009765625,2391.10009765625,2474.0,107777,2022-05-16
2022-05-23,2410.512939453125,2429.14990234375,2500.0,2351.0,2473.0,58975,2022-05-23
2022-05-30,2677.002685546875,2697.699951171875,2795.0,2455.0,2470.0,246034,2022-05-30
2022-06-06,2501.26171875,2520.60009765625,2759.050048828125,2505.0,2638.0,63768,2022-06-06
2022-06-13,2478.735595703125,2497.89990234375,2569.25,2435.050048828125,2519.699951171875,78290,2022-06-13
2022-06-20,2448.519287109375,2467.449951171875,2563.85009765625,2371.0,2495.050048828125,187513,2022-06-20
2022-06-27,2714.264892578125,2735.25,2759.949951171875,2461.300048828125,2490.0,102099,2022-06-27
2022-07-04,2651.351318359375,2671.85009765625,2754.75,2587.0,2745.0,78376,2022-07-04
2022-07-11,2717.88671875,2738.89990234375,2836.0,2645.0,2680.0,217446,2022-07-11
2022-07-18,2661.968994140625,2682.550048828125,2810.0,2660.0,2759.0,163187,2022-07-18
2022-07-25,2677.238525390625,2691.89990234375,2744.0,2655.0,2696.699951171875,74322,2022-07-25
2022-08-01,2913.644287109375,2929.60009765625,2985.14990234375,2695.199951171875,2699.0,431679,2022-08-01
2022-08-08,3054.97021484375,3071.699951171875,3188.0,2905.14990234375,2929.0,562366,2022-08-08
2022-08-15,3265.56689453125,3283.449951171875,3350.0,3069.949951171875,3071.699951171875,381412,2022-08-15
2022-08-22,3344.584228515625,3362.89990234375,3526.10009765625,3202.300048828125,3264.0,316277,2022-08-22
2022-08-29,3192.765625,3210.25,3372.0,3185.0,3299.64990234375,119189,2022-08-29
2022-09-05,3161.984130859375,3179.300048828125,3275.0,3149.949951171875,3225.0,104809,2022-09-05
2022-09-12,2979.18505859375,2995.5,3265.0,2981.0,3195.199951171875,169545,2022-09-12
2022-09-19,2839.251708984375,2854.800048828125,3072.0,2840.0,3014.0,151749,2022-09-19
2022-09-26,2964.515625,2980.75,3019.0,2781.25,2846.0,159434,2022-09-26
2022-10-03,2928.960205078125,2945.0,3015.0,2920.050048828125,3010.0,57983,2022-10-03
2022-10-10,2862.922119140625,2878.60009765625,2961.60009765625,2845.14990234375,2911.0,66776,2022-10-10
2022-10-17,2799.66845703125,2815.0,2899.60009765625,2794.0,2855.050048828125,57333,2022-10-17
2022-10-24,2743.873779296875,2758.89990234375,2893.75,2750.0,2834.0,37099,2022-10-24
2022-10-31,2732.635498046875,2747.60009765625,3001.25,2735.0,2772.699951171875,196270,2022-10-31
2022-11-07,2651.6787109375,2666.199951171875,2800.0,2630.0,2755.0,183897,2022-11-07
2022-11-14,2622.48876953125,2636.85009765625,2705.949951171875,2590.0,2669.0,63746,2022-11-14
2022-11-21,2644.120361328125,2658.60009765625,2765.64990234375,2635.64990234375,2665.949951171875,113924,2022-11-21
2022-11-28,2649.49072265625,2664.0,2701.449951171875,2616.0,2665.0,56150,2022-11-28
2022-12-05,2656.2041015625,2670.75,2759.949951171875,2641.0,2666.0,77598,2022-12-05
2022-12-12,2669.18310546875,2683.800048828125,2740.0,2650.0,2684.75,44724,2022-12-12
2022-12-19,2679.078857421875,2693.75,2731.0,2639.949951171875,2690.050048828125,113979,2022-12-19
2022-12-26,2804.342529296875,2819.699951171875,2832.75,2655.699951171875,2693.89990234375,109572,2022-12-26
2023-01-02,2728.16015625,2743.10009765625,2838.800048828125,2727.0,2834.5,45389,2023-01-02
2023-01-09,2741.835205078125,2756.85009765625,2792.949951171875,2732.0,2740.0,40008,2023-01-09
2023-01-16,2594.989013671875,2609.199951171875,2767.0,2600.0,2750.0,69276,2023-01-16
2023-01-23,2570.72216796875,2584.800048828125,2634.39990234375,2570.0,2622.0,27904,2023-01-23
2023-01-30,2333.719970703125,2346.5,2679.0,2319.050048828125,2584.800048828125,229378,2023-01-30
2023-02-06,2306.1708984375,2318.800048828125,2367.39990234375,2277.0,2320.0,80393,2023-02-06
2023-02-13,2361.816162109375,2374.75,2460.0,2193.0,2349.0,263529,2023-02-13
2023-02-20,2328.448974609375,2341.199951171875,2400.10009765625,2309.0,2375.89990234375,91274,2023-02-20
2023-02-27,2283.146728515625,2295.64990234375,2335.0,2285.0,2335.0,32319,2023-02-27
2023-03-06,2328.150390625,2340.89990234375,2467.0,2266.60009765625,2310.0,75952,2023-03-06
2023-03-13,2244.210205078125,2256.5,2345.75,2250.0,2340.0,54553,2023-03-13
2023-03-20,2271.460693359375,2283.89990234375,2398.39990234375,2218.550048828125,2221.14990234375,56512,2023-03-20
2023-03-27,2263.206298828125,2275.60009765625,2289.0,2222.0,2289.0,71245,2023-03-27
2023-04-03,2335.659423828125,2348.449951171875,2369.89990234375,2250.0,2275.60009765625,26624,2023-04-03
2023-04-10,2381.906005859375,2394.949951171875,2454.800048828125,2296.0,2359.949951171875,69257,2023-04-10
2023-04-17,2332.824951171875,2345.60009765625,2408.5,2314.0,2390.0,39565,2023-04-17
2023-04-24,2360.224853515625,2373.14990234375,2395.0,2309.60009765625,2368.0,29011,2023-04-24
2023-05-01,2415.124267578125,2428.35009765625,2476.0,2365.0,2373.14990234375,70050,2023-05-01
2023-05-08,2402.195068359375,2415.35009765625,2479.0,2282.300048828125,2439.0,207115,2023-05-08
2023-05-15,2431.98193359375,2445.300048828125,2537.25,2408.14990234375,2415.39990234375,82750,2023-05-15
2023-05-22,2476.8857421875,2490.449951171875,2499.949951171875,2425.0,2445.300048828125,76893,2023-05-22
2023-05-29,2527.608154296875,2541.449951171875,2569.0,2486.0,2500.0,120913,2023-05-29
2023-06-05,2544.664794921875,2558.60009765625,2620.0,2489.89990234375,2541.449951171875,195072,2023-06-05
2023-06-12,2563.262939453125,2577.300048828125,2618.0,2518.199951171875,2557.0,88201,2023-06-12
2023-06-19,2556.25146484375,2570.25,2679.949951171875,2542.10009765625,2577.300048828125,96899,2023-06-19
2023-06-26,2609.11181640625,2623.39990234375,2669.949951171875,2551.5,2555.0,131481,2023-06-26
2023-07-03,2573.15869140625,2587.25,2664.89990234375,2559.800048828125,2639.64990234375,58844,2023-07-03
2023-07-10,2551.079833984375,2565.050048828125,2675.0,2550.0,2587.25,90391,2023-07-10
2023-07-17,2596.729736328125,2610.949951171875,2655.60009765625,2555.10009765625,2565.050048828125,84023,2023-07-17
2023-07-24,2733.391845703125,2740.050048828125,2767.89990234375,2577.050048828125,2610.0,264934,2023-07-24
2023-07-31,2613.034912109375,2619.39990234375,2790.0,2600.0,2740.050048828125,88001,2023-07-31
2023-08-07,2541.509033203125,2547.699951171875,2643.949951171875,2538.0,2619.39990234375,102674,2023-08-07
2023-08-14,2521.85693359375,2528.0,2549.25,2486.0,2549.199951171875,40961,2023-08-14
2023-08-21,2489.086669921875,2495.14990234375,2535.949951171875,2480.0,2535.949951171875,45775,2023-08-21
2023-08-28,2622.162841796875,2628.550048828125,2661.300048828125,2495.5,2500.0,87520,2023-08-28
2023-09-04,2812.74853515625,2819.60009765625,2868.949951171875,2648.25,2650.0,126760,2023-09-04
2023-09-11,2691.942626953125,2698.5,2847.949951171875,2663.39990234375,2834.39990234375,103599,2023-09-11
2023-09-18,2571.83544921875,2578.10009765625,2719.89990234375,2571.0,2694.949951171875,37458,2023-09-18
2023-09-25,2548.4921875,2554.699951171875,2643.89990234375,2508.050048828125,2578.0,135530,2023-09-25
2023-10-02,2500.65869140625,2506.75,2607.0,2470.0,2554.699951171875,58046,2023-10-02
2023-10-09,2588.744140625,2595.050048828125,2607.0,2484.0,2522.949951171875,47442,2023-10-09
2023-10-16,2555.625,2561.85009765625,2637.0,2540.10009765625,2599.300048828125,55950,2023-10-16
2023-10-23,2501.35693359375,2507.449951171875,2574.0,2430.0,2574.0,62975,2023-10-23
2023-10-30,2543.50439453125,2549.699951171875,2557.60009765625,2481.10009765625,2520.5,58268,2023-10-30
2023-11-06,2838.13671875,2845.050048828125,2900.0,2533.60009765625,2554.0,315048,2023-11-06
2023-11-13,2927.070068359375,2934.199951171875,2978.550048828125,2820.050048828125,2845.050048828125,138058,2023-11-13
2023-11-20,2981.337890625,2988.60009765625,3178.0,2885.0,2933.699951171875,336743,2023-11-20
2023-11-27,2945.47509765625,2952.64990234375,3099.89990234375,2900.0,2988.60009765625,112355,2023-11-27
2023-12-04,3007.125,3014.449951171875,3045.0,2940.699951171875,2975.800048828125,98963,2023-12-04
2023-12-11,3075.009521484375,3082.5,3120.0,2900.10009765625,3014.0,165282,2023-12-11
2023-12-18,3020.143310546875,3027.5,3149.949951171875,2968.60009765625,3100.0,183843,2023-12-18
2023-12-25,3058.89892578125,3066.35009765625,3198.0,3013.39990234375,3027.5,217747,2023-12-25
2024-01-01,3040.742919921875,3048.14990234375,3095.85009765625,3022.699951171875,3051.300048828125,73644,2024-01-01
2024-01-08,2981.4375,2988.699951171875,3089.89990234375,2975.0,3048.14990234375,81313,2024-01-08
2024-01-15,3007.274658203125,3014.60009765625,3047.0,2868.0,2988.699951171875,73293,2024-01-15
2024-01-22,2961.5859375,2968.800048828125,3014.60009765625,2898.0,3014.60009765625,50156,2024-01-22
2024-01-29,3047.127685546875,3054.550048828125,3079.0,2926.25,2970.0,59479,2024-01-29
2024-02-05,3205.29248046875,3213.10009765625,3350.0,3006.0,3006.0,146861,2024-02-05
2024-02-12,3358.8681640625,3367.050048828125,3494.25,3146.60009765625,3213.10009765625,387348,2024-02-12
2024-02-19,3254.123291015625,3262.050048828125,3397.0,3212.0,3370.0,77188,2024-02-19
2024-02-26,3307.3935546875,3315.449951171875,3349.5,3240.0,3265.0,64434,2024-02-26
2024-03-04,3215.118408203125,3222.949951171875,3379.199951171875,3111.60009765625,3305.0,68857,2024-03-04
2024-03-11,3213.871337890625,3221.699951171875,3284.89990234375,3100.050048828125,3222.949951171875,85337,2024-03-11
2024-03-18,3220.904296875,3228.75,3350.0,3150.0,3221.699951171875,81783,2024-03-18
2024-03-25,3328.941162109375,3337.050048828125,3349.89990234375,3155.0,3248.64990234375,49887,2024-03-25
2024-04-01,3618.685302734375,3627.5,3645.0,3349.949951171875,3349.949951171875,230298,2024-04-01
2024-04-08,3697.69287109375,3706.699951171875,3846.85009765625,3595.050048828125,3640.0,346405,2024-04-08
2024-04-15,3603.173095703125,3611.949951171875,3735.050048828125,3531.0,3720.0,71531,2024-04-15
2024-04-22,3697.04443359375,3706.050048828125,3718.949951171875,3536.0,3637.0,80513,2024-04-22
2024-04-29,4052.628173828125,4062.5,4100.0,3712.39990234375,3742.39990234375,222221,2024-04-29
2024-05-06,4212.73828125,4223.0,4377.0,3956.449951171875,4062.5,291579,2024-05-06
2024-05-13,4621.2431640625,4632.5,4739.39990234375,4025.0,4273.75,761884,2024-05-13
2024-05-20,4418.93603515625,4429.7001953125,4650.0,4281.0,4640.14990234375,171626,2024-05-20
2024-05-27,4260.8212890625,4271.2001953125,4489.89990234375,4212.0,4430.0,189373,2024-05-27
2024-06-03,4316.43603515625,4326.9501953125,4399.10009765625,3742.949951171875,4350.0,157533,2024-06-03
2024-06-10,4940.66552734375,4952.7001953125,4999.0,4326.9501953125,4385.0,401159,2024-06-10
2024-06-17,5184.271484375,5196.89990234375,5315.0,4875.0498046875,4952.7001953125,350381,2024-06-17
2024-06-24,5071.9453125,5084.2998046875,5379.0,4995.0,5196.89990234375,124152,2024-06-24
2024-07-01,5366.029296875,5379.10009765625,5465.0,4991.0498046875,5123.0498046875,230873,2024-07-01
2024-07-08,5624.0009765625,5637.7001953125,5885.0,5390.2001953125,5440.0,339977,2024-07-08
2024-07-15,5453.71533203125,5467.0,5900.0,5348.0498046875,5665.85009765625,117851,2024-07-15
2024-07-22,5779.07275390625,5793.14990234375,6248.85009765625,5348.0498046875,5395.0,279288,2024-07-22
2024-07-29,6007.2001953125,6007.2001953125,6447.5,5844.89990234375,5844.89990234375,255027,2024-07-29
2024-08-05,7327.0498046875,7327.0498046875,7949.89990234375,5670.0,5945.0,1653130,2024-08-05
2024-08-12,6604.5,6604.5,7388.2001953125,6421.25,7350.0,187427,2024-08-12
2024-08-19,6703.75,6703.75,6980.0,6369.0498046875,6698.75,245636,2024-08-19
2024-08-26,6592.60009765625,6592.60009765625,7226.64990234375,6526.0,6666.0,226537,2024-08-26
2024-09-02,6778.25,6778.25,6878.39990234375,6454.14990234375,6592.60009765625,110663,2024-09-02
2024-09-09,6798.35009765625,6798.35009765625,6899.0,6601.25,6849.0,77596,2024-09-09
2024-09-16,6726.2998046875,6726.2998046875,7300.0,6639.0498046875,6874.0,138101,2024-09-16
2024-09-23,7265.25,7265.25,7466.0,6651.0498046875,6780.0498046875,130942,2024-09-23
2024-09-30,8182.9501953125,8182.9501953125,8246.0,7108.14990234375,7399.0,669843,2024-09-30
2024-10-07,8168.25,8168.25,8750.0,8011.89990234375,8289.0,315926,2024-10-07
2024-10-14,8018.85009765625,8018.85009765625,8699.0,7952.2001953125,8225.0,180208,2024-10-14
2024-10-21,7106.4501953125,7106.4501953125,8112.14990234375,6830.60009765625,8020.0,132327,2024-10-21
2024-10-28,8310.2998046875,8310.2998046875,8393.599609375,6962.35009765625,6978.2001953125,133148,2024-10-28
2024-11-04,8162.25,8162.25,8508.9501953125,8101.0,8350.0,211316,2024-11-04
2024-11-11,6458.89990234375,6458.89990234375,8159.9501953125,6280.0,8080.0498046875,356973,2024-11-11
2024-11-18,5629.25,5629.25,6458.89990234375,5585.0,6360.0,218167,2024-11-18
2024-11-25,6016.75,6016.75,6225.0,5500.5498046875,5640.2998046875,341812,2024-11-25
2024-12-02,5624.85009765625,5624.85009765625,6016.7001953125,5587.2001953125,5913.25,343103,2024-12-02
2024-12-09,5675.5,5675.5,5835.0,5513.35009765625,5624.85009765625,367665,2024-12-09
2024-12-16,5699.85009765625,5699.85009765625,5950.0,5413.35009765625,5675.5498046875,804413,2024-12-16
2024-12-23,5627.85009765625,5627.85009765625,5799.60009765625,5537.0498046875,5790.85009765625,121776,2024-12-23
2024-12-30,5441.39990234375,5441.39990234375,5681.9501953125,5416.14990234375,5670.7001953125,165683,2024-12-30
2025-01-06,5111.4501953125,5111.4501953125,5590.39990234375,5100.0,5442.35009765625,200041,2025-01-06
2025-01-13,4990.0,4990.0,5214.0,4776.7998046875,5125.0,115000,2025-01-13
2025-01-20,4643.0498046875,4643.0498046875,5019.2001953125,4625.0,5019.0,98515,2025-01-20
2025-01-27,4464.64990234375,4464.64990234375,4840.0,4399.9501953125,4603.35009765625,180364,2025-01-27
2025-02-03,4353.0,4353.0,4500.0,4100.0,4450.0,311538,2025-02-03
2025-02-10,4146.4501953125,4146.4501953125,4433.7998046875,4100.0,4380.0,230518,2025-02-10
2025-02-17,4405.2998046875,4405.2998046875,4597.5,4065.050048828125,4146.89990234375,217878,2025-02-17
2025-02-24,4286.35009765625,4286.35009765625,4574.25,4133.39990234375,4382.0,123111,2025-02-24
2025-03-03,4781.7001953125,4781.7001953125,4841.5498046875,4146.10009765625,4286.35009765625,155969,2025-03-03
2025-03-10,4485.75,4485.75,4848.0,4466.0,4778.0,84017,2025-03-10
2025-03-17,4516.5498046875,4516.5498046875,4628.0,4460.39990234375,4499.7001953125,112441,2025-03-17
2025-03-24,4423.7001953125,4423.7001953125,4638.0,4320.0,4522.0,213162,2025-03-24
2025-03-31,4397.9501953125,4397.9501953125,4597.4501953125,4350.0,4423.7001953125,62863,2025-03-31
2025-04-07,4486.0498046875,4486.0498046875,4635.9501953125,4088.949951171875,4285.0,103385,2025-04-07
2025-04-14,4469.7998046875,4469.7998046875,4631.0,4458.0,4580.0,63731,2025-04-14
2025-04-21,4524.89990234375,4524.89990234375,4751.2001953125,4426.2998046875,4469.7998046875,133529,2025-04-21
2025-04-28,4302.7998046875,4302.7998046875,4553.89990234375,4301.2001953125,4512.0,62628,2025-04-28
2025-05-05,4330.2001953125,4330.2001953125,4525.89990234375,4205.0,4333.89990234375,67261,2025-05-05
2025-05-12,4572.60009765625,4572.60009765625,4699.0,4352.0,4470.0,248764,2025-05-12
2025-05-19,5168.2998046875,5168.2998046875,5424.0,4563.2998046875,4572.7001953125,1192102,2025-05-19
2025-05-26,5212.60009765625,5212.60009765625,5400.0,5136.5,5192.5,238414,2025-05-26
2025-06-02,4994.0,4994.0,5300.0,4959.0,5205.0,112186,2025-06-02
2025-06-09,4998.5,4998.5,5218.0,4910.0,4999.0,150531,2025-06-09
2025-06-16,4899.0,4899.0,5158.0,4864.0,4998.5,94670,2025-06-16
2025-06-23,5109.0,5109.0,5225.0,4860.0,4920.0,138208,2025-06-23
2025-06-30,5151.5,5151.5,5252.0,5075.0,5150.0,142108,2025-06-30
2025-07-07,5045.5,5045.5,5214.5,5021.0,5175.0,84283,2025-07-07
2025-07-14,5057.5,5057.5,5082.0,4964.0,5070.0,33598,2025-07-14
