Date,Adj Close_GLAXO.NS,Close_GLAXO.NS,High_GLAXO.NS,Low_GLAXO.NS,Open_GLAXO.NS,Volume_GLAXO.NS,Date
2021-05-10,1406.538330078125,1504.0999755859375,1544.0,1448.5999755859375,1470.0,453475,2021-05-10
2021-05-17,1367.3092041015625,1462.1500244140625,1546.0,1449.0,1519.9000244140625,368968,2021-05-17
2021-05-24,1429.4490966796875,1528.5999755859375,1575.0,1456.0,1470.800048828125,317865,2021-05-24
2021-05-31,1409.811279296875,1507.5999755859375,1547.8499755859375,1492.5,1535.0,146337,2021-05-31
2021-06-07,1418.6483154296875,1517.050048828125,1525.4000244140625,1477.300048828125,1520.0,164798,2021-06-07
2021-06-14,1418.7884521484375,1517.199951171875,1634.3499755859375,1495.0,1525.0,486752,2021-06-14
2021-06-21,1416.5443115234375,1514.800048828125,1555.0,1500.1500244140625,1515.0999755859375,136608,2021-06-21
2021-06-28,1417.4794921875,1515.800048828125,1540.3499755859375,1500.0,1519.949951171875,163631,2021-06-28
2021-07-05,1399.85205078125,1496.949951171875,1534.949951171875,1492.0,1522.9000244140625,201447,2021-07-05
2021-07-12,1475.0369873046875,1577.3499755859375,1582.5,1490.0,1504.800048828125,322588,2021-07-12
2021-07-19,1572.6651611328125,1681.75,1687.0,1548.25,1550.0,625018,2021-07-19
2021-07-26,1532.6142578125,1607.75,1767.4000244140625,1599.6500244140625,1700.0,574635,2021-07-26
2021-08-02,1568.9814453125,1645.9000244140625,1763.699951171875,1599.550048828125,1615.800048828125,875916,2021-08-02
2021-08-09,1531.61328125,1606.699951171875,1720.0,1604.949951171875,1645.9000244140625,267637,2021-08-09
2021-08-16,1489.71728515625,1562.75,1625.949951171875,1550.0,1605.0,118984,2021-08-16
2021-08-23,1444.8184814453125,1515.6500244140625,1587.550048828125,1508.9000244140625,1563.0,129981,2021-08-23
2021-08-30,1440.7193603515625,1511.3499755859375,1567.0,1498.0,1530.0,187882,2021-08-30
2021-09-06,1455.6856689453125,1527.050048828125,1531.75,1485.0,1507.9000244140625,207310,2021-09-06
2021-09-13,1467.029541015625,1538.949951171875,1604.9000244140625,1521.0999755859375,1530.0,553146,2021-09-13
2021-09-20,1428.231689453125,1498.25,1548.9000244140625,1495.25,1538.949951171875,195615,2021-09-20
2021-09-27,1400.634521484375,1469.300048828125,1519.0,1467.0,1501.050048828125,250084,2021-09-27
2021-10-04,1419.74755859375,1489.3499755859375,1515.0,1472.0,1472.0,254158,2021-10-04
2021-10-11,1412.455078125,1481.699951171875,1499.5,1475.0,1494.050048828125,155827,2021-10-11
2021-10-18,1397.583984375,1466.0999755859375,1497.0,1455.0999755859375,1485.0,201546,2021-10-18
2021-10-25,1433.6650390625,1503.949951171875,1515.0,1450.0,1462.199951171875,178771,2021-10-25
2021-11-01,1565.5496826171875,1642.300048828125,1659.8499755859375,1531.0,1548.0,554191,2021-11-01
2021-11-08,1536.9993896484375,1612.3499755859375,1685.3499755859375,1559.5999755859375,1635.0,348831,2021-11-08
2021-11-15,1563.0711669921875,1639.699951171875,1742.5,1601.0,1601.0,463984,2021-11-15
2021-11-22,1624.032470703125,1703.6500244140625,1824.0,1566.5,1659.699951171875,1237601,2021-11-22
2021-11-29,1650.1519775390625,1731.050048828125,1768.9000244140625,1638.5999755859375,1700.0,1281303,2021-11-29
2021-12-06,1794.61962890625,1882.5999755859375,1906.9000244140625,1745.949951171875,1787.0,1075180,2021-12-06
2021-12-13,1706.0135498046875,1789.6500244140625,1918.75,1737.699951171875,1907.4000244140625,354734,2021-12-13
2021-12-20,1647.053955078125,1727.800048828125,1796.9000244140625,1715.050048828125,1770.0,190464,2021-12-20
2021-12-27,1674.5556640625,1756.6500244140625,1781.5,1725.0,1735.0,113559,2021-12-27
2022-01-03,1664.1650390625,1745.75,1770.449951171875,1690.0,1763.0,217339,2022-01-03
2022-01-10,1678.940673828125,1761.25,1789.9000244140625,1728.800048828125,1754.5,326338,2022-01-10
2022-01-17,1647.7689208984375,1728.550048828125,1778.0,1683.9000244140625,1761.25,165549,2022-01-17
2022-01-24,1517.362060546875,1591.75,1749.0,1590.0,1745.0,367436,2022-01-24
2022-01-31,1499.678955078125,1573.199951171875,1593.9000244140625,1525.0,1565.050048828125,393362,2022-01-31
2022-02-07,1496.199462890625,1569.550048828125,1594.0,1532.5,1588.0,405554,2022-02-07
2022-02-14,1494.340576171875,1567.5999755859375,1584.449951171875,1536.3499755859375,1560.0,217300,2022-02-14
2022-02-21,1446.2958984375,1517.199951171875,1574.949951171875,1486.800048828125,1556.0,164277,2022-02-21
2022-02-28,1417.936279296875,1487.449951171875,1558.699951171875,1481.0,1517.199951171875,142151,2022-02-28
2022-03-07,1472.1295166015625,1544.300048828125,1574.0,1460.0,1475.0,339997,2022-03-07
2022-03-14,1498.0584716796875,1571.5,1611.5999755859375,1526.3499755859375,1568.0,317611,2022-03-14
2022-03-21,1469.8416748046875,1541.9000244140625,1610.0,1530.75,1572.1500244140625,156301,2022-03-21
2022-03-28,1580.754150390625,1658.25,1734.0,1521.75,1553.75,322979,2022-03-28
2022-04-04,1540.5263671875,1616.050048828125,1683.0,1580.0,1660.0,231813,2022-04-04
2022-04-11,1571.412109375,1648.449951171875,1669.0,1606.75,1609.0,90605,2022-04-11
2022-04-18,1524.749755859375,1599.5,1670.0,1590.0,1625.0,113202,2022-04-18
2022-04-25,1497.6295166015625,1571.050048828125,1614.8499755859375,1562.0,1582.0,70612,2022-04-25
2022-05-02,1454.9229736328125,1526.25,1578.199951171875,1514.9000244140625,1566.0,69987,2022-05-02
2022-05-09,1423.5130615234375,1493.300048828125,1554.0,1459.8499755859375,1515.0,149791,2022-05-09
2022-05-16,1470.22314453125,1542.300048828125,1550.0,1490.699951171875,1495.0,160983,2022-05-16
2022-05-23,1446.2958984375,1517.199951171875,1570.0,1501.25,1550.0,147345,2022-05-23
2022-05-30,1430.185791015625,1500.300048828125,1537.1500244140625,1497.199951171875,1520.0,116673,2022-05-30
2022-06-06,1474.9417724609375,1547.25,1563.6500244140625,1490.050048828125,1510.0,182769,2022-06-06
2022-06-13,1449.7755126953125,1520.8499755859375,1559.550048828125,1480.0,1550.0,111624,2022-06-13
2022-06-20,1429.709228515625,1499.800048828125,1525.9000244140625,1495.0,1520.8499755859375,110337,2022-06-20
2022-06-27,1431.329833984375,1501.5,1527.0,1491.0999755859375,1505.0,184562,2022-06-27
2022-07-04,1424.7044677734375,1494.550048828125,1554.949951171875,1461.25,1524.050048828125,377172,2022-07-04
2022-07-11,1439.28955078125,1509.8499755859375,1518.699951171875,1477.8499755859375,1490.5,114014,2022-07-11
2022-07-18,1434.856689453125,1505.199951171875,1528.800048828125,1491.0,1509.8499755859375,98674,2022-07-18
2022-07-25,1340.5787353515625,1406.300048828125,1512.0,1395.25,1509.25,366371,2022-07-25
2022-08-01,1342.6759033203125,1408.5,1444.9000244140625,1372.050048828125,1414.0,390830,2022-08-01
2022-08-08,1375.46826171875,1442.9000244140625,1455.949951171875,1402.0,1410.0,502020,2022-08-08
2022-08-15,1404.3045654296875,1473.1500244140625,1487.0,1435.0,1442.9000244140625,249209,2022-08-15
2022-08-22,1401.730712890625,1470.449951171875,1485.0,1441.050048828125,1475.0,379025,2022-08-22
2022-08-29,1366.7459716796875,1433.75,1477.550048828125,1426.300048828125,1450.0,110943,2022-08-29
2022-09-05,1362.0748291015625,1428.8499755859375,1461.9000244140625,1415.199951171875,1441.300048828125,387628,2022-09-05
2022-09-12,1364.83935546875,1431.75,1446.0,1400.0,1436.4000244140625,590901,2022-09-12
2022-09-19,1338.62451171875,1404.25,1434.9000244140625,1397.050048828125,1429.9000244140625,324466,2022-09-19
2022-09-26,1357.8328857421875,1424.4000244140625,1464.0,1380.0,1408.0,441424,2022-09-26
2022-10-03,1329.8546142578125,1395.050048828125,1444.8499755859375,1390.050048828125,1424.4000244140625,212470,2022-10-03
2022-10-10,1314.220947265625,1378.6500244140625,1405.0999755859375,1373.050048828125,1400.0,191072,2022-10-10
2022-10-17,1292.581787109375,1355.949951171875,1402.25,1353.0,1385.550048828125,242370,2022-10-17
2022-10-24,1310.5985107421875,1374.8499755859375,1383.0,1360.0,1364.9000244140625,248776,2022-10-24
2022-10-31,1282.9061279296875,1345.800048828125,1403.699951171875,1343.050048828125,1385.0,489951,2022-10-31
2022-11-07,1263.3641357421875,1325.300048828125,1359.699951171875,1320.0,1354.5,463795,2022-11-07
2022-11-14,1257.692138671875,1319.3499755859375,1352.0,1313.199951171875,1331.949951171875,211711,2022-11-14
2022-11-21,1271.3714599609375,1333.699951171875,1357.6500244140625,1295.949951171875,1319.5,308987,2022-11-21
2022-11-28,1273.7071533203125,1336.1500244140625,1345.699951171875,1314.449951171875,1340.0,207594,2022-11-28
2022-12-05,1269.4649658203125,1331.699951171875,1360.4000244140625,1319.0,1337.3499755859375,176516,2022-12-05
2022-12-12,1281.5716552734375,1344.4000244140625,1370.0,1316.449951171875,1334.0,481546,2022-12-12
2022-12-19,1277.5677490234375,1340.199951171875,1355.949951171875,1320.0,1340.0,140110,2022-12-19
2022-12-26,1257.1202392578125,1318.75,1348.0,1308.0,1340.199951171875,125710,2022-12-26
2023-01-02,1240.0567626953125,1300.8499755859375,1329.8499755859375,1297.8499755859375,1300.0,138290,2023-01-02
2023-01-09,1243.726806640625,1304.699951171875,1320.0,1294.300048828125,1306.0,345422,2023-01-09
2023-01-16,1228.951171875,1289.199951171875,1312.25,1287.4000244140625,1306.699951171875,147432,2023-01-16
2023-01-23,1203.9755859375,1263.0,1295.550048828125,1257.0,1295.1500244140625,240626,2023-01-23
2023-01-30,1186.912109375,1245.0999755859375,1275.9000244140625,1231.0,1261.0,146002,2023-01-30
2023-02-06,1194.0615234375,1252.5999755859375,1292.9000244140625,1235.0,1247.0999755859375,355245,2023-02-06
2023-02-13,1184.0523681640625,1242.0999755859375,1268.0,1235.25,1255.0,203673,2023-02-13
2023-02-20,1251.0670166015625,1312.4000244140625,1320.0,1240.8499755859375,1248.5999755859375,451479,2023-02-20
2023-02-27,1262.8397216796875,1324.75,1350.0,1292.550048828125,1316.5,174838,2023-02-27
2023-03-06,1236.9110107421875,1297.550048828125,1337.800048828125,1275.050048828125,1324.5,242271,2023-03-06
2023-03-13,1227.2353515625,1287.4000244140625,1303.949951171875,1234.0,1292.699951171875,170753,2023-03-13
2023-03-20,1228.2362060546875,1288.449951171875,1310.0,1262.550048828125,1275.0,139318,2023-03-20
2023-03-27,1262.8397216796875,1324.75,1331.0,1250.0,1281.5999755859375,128061,2023-03-27
2023-04-03,1239.2940673828125,1300.050048828125,1336.6500244140625,1284.0,1331.4000244140625,74868,2023-04-03
2023-04-10,1199.018798828125,1257.800048828125,1306.5999755859375,1254.0,1304.5999755859375,120371,2023-04-10
2023-04-17,1182.2412109375,1240.199951171875,1289.949951171875,1233.199951171875,1264.949951171875,234321,2023-04-17
2023-04-24,1183.86181640625,1241.9000244140625,1266.0,1232.800048828125,1241.0,322426,2023-04-24
2023-05-01,1190.77294921875,1249.1500244140625,1265.0,1227.0,1241.9000244140625,496121,2023-05-01
2023-05-08,1216.3681640625,1276.0,1298.0,1243.1500244140625,1249.0,303230,2023-05-08
2023-05-15,1230.142822265625,1290.449951171875,1304.9000244140625,1264.9000244140625,1266.1500244140625,231978,2023-05-15
2023-05-22,1247.825927734375,1309.0,1325.0,1277.5999755859375,1290.0,239360,2023-05-22
2023-05-29,1325.946044921875,1390.949951171875,1400.0,1289.699951171875,1309.0,567326,2023-05-29
2023-06-05,1302.06689453125,1365.9000244140625,1415.0,1361.8499755859375,1396.0,227633,2023-06-05
2023-06-12,1352.8758544921875,1419.199951171875,1428.0,1365.9000244140625,1367.3499755859375,486284,2023-06-12
2023-06-19,1348.6337890625,1414.75,1449.5999755859375,1399.0,1419.199951171875,248029,2023-06-19
2023-06-26,1358.5001220703125,1425.0999755859375,1449.8499755859375,1403.0,1420.0,200213,2023-06-26
2023-07-03,1365.374267578125,1400.449951171875,1428.699951171875,1395.449951171875,1420.0,290152,2023-07-03
2023-07-10,1352.6512451171875,1387.4000244140625,1412.6500244140625,1380.4000244140625,1405.0,709841,2023-07-10
2023-07-17,1363.326904296875,1398.3499755859375,1460.0,1377.25,1401.0,561983,2023-07-17
2023-07-24,1360.255859375,1395.199951171875,1418.449951171875,1380.0999755859375,1405.0,400614,2023-07-24
2023-07-31,1366.4954833984375,1401.5999755859375,1426.199951171875,1386.0,1399.949951171875,259518,2023-07-31
2023-08-07,1405.49365234375,1441.5999755859375,1455.0999755859375,1390.0,1407.5999755859375,327183,2023-08-07
2023-08-14,1374.880126953125,1410.199951171875,1436.0,1396.199951171875,1436.0,157618,2023-08-14
2023-08-21,1384.82470703125,1420.4000244140625,1426.6500244140625,1387.800048828125,1417.5999755859375,322690,2023-08-21
2023-08-28,1402.2764892578125,1438.300048828125,1468.0,1405.0,1420.75,423430,2023-08-28
2023-09-04,1424.895263671875,1461.5,1474.0,1421.0999755859375,1447.949951171875,383543,2023-09-04
2023-09-11,1560.170166015625,1600.25,1615.050048828125,1439.0,1465.0,876524,2023-09-11
2023-09-18,1521.464599609375,1560.550048828125,1624.0,1544.75,1593.449951171875,419584,2023-09-18
2023-09-25,1509.47265625,1548.25,1578.9000244140625,1501.25,1560.550048828125,262849,2023-09-25
2023-10-02,1516.0535888671875,1555.0,1578.0,1535.0,1548.25,470891,2023-10-02
2023-10-09,1489.4859619140625,1527.75,1570.0,1515.0,1548.0,195927,2023-10-09
2023-10-16,1487.0487060546875,1525.25,1598.199951171875,1513.0999755859375,1533.0,451855,2023-10-16
2023-10-23,1398.47412109375,1434.4000244140625,1529.550048828125,1430.050048828125,1525.25,303254,2023-10-23
2023-10-30,1369.9566650390625,1405.1500244140625,1437.6500244140625,1385.050048828125,1433.300048828125,366231,2023-10-30
2023-11-06,1434.9373779296875,1471.800048828125,1496.949951171875,1408.1500244140625,1408.1500244140625,903695,2023-11-06
2023-11-13,1537.1612548828125,1576.6500244140625,1644.9000244140625,1463.0,1481.800048828125,1060568,2023-11-13
2023-11-20,1603.5556640625,1644.75,1727.0,1577.0,1577.0,1474772,2023-11-20
2023-11-27,1636.119140625,1678.1500244140625,1709.9000244140625,1616.9000244140625,1644.75,801521,2023-11-27
2023-12-04,1647.769775390625,1690.0999755859375,1739.75,1681.0,1710.0,778903,2023-12-04
2023-12-11,1729.4710693359375,1773.9000244140625,1778.949951171875,1661.3499755859375,1693.0,844594,2023-12-11
2023-12-18,1710.1181640625,1754.050048828125,1782.0,1667.8499755859375,1782.0,604933,2023-12-18
2023-12-25,1850.6090087890625,1898.1500244140625,1959.0,1748.25,1754.050048828125,2004518,2023-12-25
2024-01-01,2095.71240234375,2149.550048828125,2157.800048828125,1904.449951171875,1905.9000244140625,3045863,2024-01-01
2024-01-08,2200.471435546875,2257.0,2274.0,2071.0,2171.0,2383087,2024-01-08
2024-01-15,2238.592041015625,2296.10009765625,2374.800048828125,2220.0,2257.0,1630629,2024-01-15
2024-01-22,2138.318115234375,2193.25,2304.0,2145.0,2296.10009765625,566996,2024-01-22
2024-01-29,2249.706298828125,2307.5,2325.0,2159.0,2210.14990234375,725511,2024-01-29
2024-02-05,2322.97412109375,2382.64990234375,2524.0,2282.0,2309.800048828125,1027644,2024-02-05
2024-02-12,2202.5673828125,2259.14990234375,2440.050048828125,2091.050048828125,2410.0,1169463,2024-02-12
2024-02-19,2116.430419921875,2170.800048828125,2318.25,2149.5,2318.25,590889,2024-02-19
2024-02-26,2093.32373046875,2147.10009765625,2268.0,2117.050048828125,2170.85009765625,921874,2024-02-26
2024-03-04,1998.60693359375,2049.949951171875,2191.0,2026.8499755859375,2191.0,595131,2024-03-04
2024-03-11,1878.2977294921875,1926.550048828125,2102.0,1898.0,2049.949951171875,985012,2024-03-11
2024-03-18,1913.883544921875,1963.050048828125,2039.949951171875,1905.5999755859375,1905.5999755859375,980878,2024-03-18
2024-03-25,1897.845458984375,1946.5999755859375,1987.0,1871.25,1963.050048828125,503354,2024-03-25
2024-04-01,1889.509765625,1938.050048828125,2023.0,1917.300048828125,1946.5999755859375,532271,2024-04-01
2024-04-08,1834.278564453125,1881.4000244140625,1973.8499755859375,1872.0,1942.0,525091,2024-04-08
2024-04-15,1824.333984375,1871.199951171875,1923.300048828125,1842.050048828125,1876.0999755859375,372644,2024-04-15
2024-04-22,2075.335693359375,2128.64990234375,2148.0,1872.0,1872.0,1042480,2024-04-22
2024-04-29,2042.8701171875,2095.35009765625,2165.39990234375,2078.10009765625,2137.0,386719,2024-04-29
2024-05-06,1922.90185546875,1972.300048828125,2121.0,1965.0,2103.75,423862,2024-05-06
2024-05-13,2300.452880859375,2359.550048828125,2401.35009765625,1967.800048828125,1980.1500244140625,1617595,2024-05-13
2024-05-20,2369.967041015625,2430.85009765625,2534.0,2287.0,2287.0,1288853,2024-05-20
2024-05-27,2553.697021484375,2619.300048828125,2650.0,2355.0,2439.699951171875,1786468,2024-05-27
2024-06-03,2475.228515625,2507.5,2625.0,2235.0,2625.0,1045818,2024-06-03
2024-06-10,2620.68212890625,2654.85009765625,2760.0,2475.0,2534.89990234375,920180,2024-06-10
2024-06-17,2504.941162109375,2537.60009765625,2723.85009765625,2521.949951171875,2654.85009765625,366149,2024-06-17
2024-06-24,2616.881591796875,2651.0,2710.0,2499.550048828125,2499.550048828125,803383,2024-06-24
2024-07-01,2506.125732421875,2538.800048828125,2698.949951171875,2534.050048828125,2651.0,505400,2024-07-01
2024-07-08,2537.614990234375,2570.699951171875,2619.89990234375,2501.0,2538.800048828125,526960,2024-07-08
2024-07-15,2540.033447265625,2573.14990234375,2690.0,2525.0,2580.0,425054,2024-07-15
2024-07-22,2672.45703125,2707.300048828125,2825.0,2551.0,2551.0,1765098,2024-07-22
2024-07-29,2783.953369140625,2820.25,2860.0,2688.0,2734.89990234375,728574,2024-07-29
2024-08-05,2838.048095703125,2875.050048828125,2940.0,2728.0,2760.0,761919,2024-08-05
2024-08-12,2868.45166015625,2905.85009765625,2966.949951171875,2812.949951171875,2889.0,465179,2024-08-12
2024-08-19,2906.110595703125,2944.0,3088.0,2857.800048828125,2969.949951171875,994871,2024-08-19
2024-08-26,2709.7705078125,2745.10009765625,3028.89990234375,2737.60009765625,2959.0,533051,2024-08-26
2024-09-02,2795.157470703125,2831.60009765625,2879.85009765625,2716.199951171875,2751.85009765625,446777,2024-09-02
2024-09-09,2867.71142578125,2905.10009765625,2912.0,2771.050048828125,2832.64990234375,337736,2024-09-09
2024-09-16,2681.637451171875,2716.60009765625,2922.800048828125,2676.25,2921.0,326696,2024-09-16
2024-09-23,2662.783203125,2697.5,2765.64990234375,2682.14990234375,2721.0,273746,2024-09-23
2024-09-30,2715.940185546875,2751.35009765625,2782.25,2695.0,2700.050048828125,240082,2024-09-30
2024-10-07,2747.626953125,2783.449951171875,2889.89990234375,2586.050048828125,2751.5,430995,2024-10-07
2024-10-14,2625.07470703125,2659.300048828125,2812.10009765625,2615.25,2788.85009765625,567473,2024-10-14
2024-10-21,2555.28466796875,2588.60009765625,2725.25,2500.0,2679.0,487089,2024-10-21
2024-10-28,2697.925048828125,2733.10009765625,2763.0,2536.699951171875,2588.60009765625,472262,2024-10-28
2024-11-04,2528.18798828125,2561.14990234375,2733.10009765625,2550.5,2733.10009765625,489372,2024-11-04
2024-11-11,2425.5263671875,2457.14990234375,2589.89990234375,2425.14990234375,2575.25,257748,2024-11-11
2024-11-18,2380.76025390625,2411.800048828125,2485.5,2350.0,2465.449951171875,477302,2024-11-18
2024-11-25,2412.9404296875,2444.39990234375,2486.85009765625,2307.0,2454.89990234375,570212,2024-11-25
2024-12-02,2312.99365234375,2343.14990234375,2457.75,2333.0,2436.0,503319,2024-12-02
2024-12-09,2224.990966796875,2254.0,2379.89990234375,2250.300048828125,2343.14990234375,334718,2024-12-09
2024-12-16,2246.658447265625,2275.949951171875,2339.5,2229.0,2255.550048828125,418890,2024-12-16
2024-12-23,2245.177734375,2274.449951171875,2292.64990234375,2213.39990234375,2275.949951171875,151507,2024-12-23
2024-12-30,2212.207763671875,2241.050048828125,2280.14990234375,2158.39990234375,2274.449951171875,462590,2024-12-30
2025-01-06,2162.20947265625,2190.39990234375,2248.949951171875,2141.35009765625,2236.0,347385,2025-01-06
2025-01-13,2036.745361328125,2063.300048828125,2165.800048828125,1987.0,2143.0,426144,2025-01-13
2025-01-20,2072.52880859375,2099.550048828125,2202.0,2039.050048828125,2065.0,915188,2025-01-20
2025-01-27,1931.023681640625,1956.199951171875,2094.14990234375,1940.5,2094.14990234375,1121448,2025-01-27
2025-02-03,2179.73095703125,2208.14990234375,2364.0,1921.0,1955.949951171875,4260984,2025-02-03
2025-02-10,1992.0283203125,2018.0,2206.39990234375,1968.0,2182.10009765625,540667,2025-02-10
2025-02-17,2476.412841796875,2508.699951171875,2744.949951171875,2086.5,2199.949951171875,9672991,2025-02-17
2025-02-24,2443.4921875,2475.35009765625,2673.0,2446.0,2446.0,1861874,2025-02-24
2025-03-03,2716.18701171875,2751.60009765625,2780.0,2390.050048828125,2485.0,1267728,2025-03-03
2025-03-10,2623.59423828125,2657.800048828125,2798.199951171875,2605.449951171875,2748.0,578425,2025-03-10
2025-03-17,2897.8681640625,2935.64990234375,2968.89990234375,2650.0,2657.800048828125,550402,2025-03-17
2025-03-24,2843.280029296875,2880.35009765625,2988.0,2772.89990234375,2959.0,481819,2025-03-24
2025-03-31,2703.995849609375,2739.25,2887.5,2704.60009765625,2880.35009765625,411538,2025-03-31
2025-04-07,2715.693359375,2751.10009765625,2769.89990234375,2401.0,2410.0,458630,2025-04-07
2025-04-14,2869.389404296875,2906.800048828125,2963.89990234375,2751.10009765625,2751.10009765625,489588,2025-04-14
2025-04-21,2766.629150390625,2802.699951171875,3148.0,2775.0,2907.0,2372724,2025-04-21
2025-04-28,2818.453369140625,2855.199951171875,3045.0,2792.0,2822.0,803168,2025-04-28
2025-05-05,2724.3798828125,2759.89990234375,2919.89990234375,2693.89990234375,2862.5,546431,2025-05-05
2025-05-12,2792.196044921875,2828.60009765625,3025.0,2706.10009765625,2799.0,1338749,2025-05-12
2025-05-19,2982.02099609375,3020.89990234375,3035.0,2763.199951171875,2856.0,1619405,2025-05-19
2025-05-26,3256.14697265625,3298.60009765625,3398.0,2952.0,3035.0,2129910,2025-05-26
2025-06-02,3438.5,3438.5,3515.699951171875,3220.0,3298.0,956483,2025-06-02
2025-06-09,3295.0,3295.0,3505.0,3258.60009765625,3455.0,610027,2025-06-09
2025-06-16,3213.5,3213.5,3381.10009765625,3175.0,3285.699951171875,570970,2025-06-16
2025-06-23,3439.60009765625,3439.60009765625,3500.0,3153.89990234375,3176.5,941888,2025-06-23
2025-06-30,3283.699951171875,3283.699951171875,3456.0,3264.0,3456.0,533572,2025-06-30
2025-07-07,3243.800048828125,3243.800048828125,3358.89990234375,3225.39990234375,3287.5,321653,2025-07-07
2025-07-14,3199.300048828125,3199.300048828125,3254.89990234375,3171.60009765625,3243.800048828125,135025,2025-07-14
