Date,Adj Close_JSL.NS,Close_JSL.NS,High_JSL.NS,Low_JSL.NS,Open_JSL.NS,Volume_JSL.NS,Date
2021-10-11,170.43431091308594,172.0500030517578,175.9499969482422,164.64999389648438,169.4499969482422,6444630,2021-10-11
2021-10-18,166.47189331054688,168.0500030517578,188.39999389648438,166.5500030517578,173.60000610351562,10813846,2021-10-18
2021-10-25,189.94931030273438,191.75,207.89999389648438,160.9499969482422,167.3000030517578,29475604,2021-10-25
2021-11-01,191.08853149414062,192.89999389648438,201.0,191.8000030517578,193.39999389648438,4575239,2021-11-01
2021-11-08,182.51976013183594,184.25,198.0,178.1999969482422,193.89999389648438,6388866,2021-11-08
2021-11-15,173.60426330566406,175.25,185.89999389648438,171.35000610351562,185.6999969482422,3808812,2021-11-15
2021-11-22,166.71954345703125,168.3000030517578,182.0,163.64999389648438,173.0,6002431,2021-11-22
2021-11-29,161.27117919921875,162.8000030517578,168.9499969482422,152.1999969482422,168.25,8245697,2021-11-29
2021-12-06,171.47445678710938,173.10000610351562,175.89999389648438,159.8000030517578,163.60000610351562,4476337,2021-12-06
2021-12-13,186.23452758789062,188.0,195.5,174.60000610351562,174.89999389648438,9698608,2021-12-13
2021-12-20,181.5786895751953,183.3000030517578,188.85000610351562,175.0500030517578,187.9499969482422,4690434,2021-12-20
2021-12-27,196.3387451171875,198.1999969482422,203.89999389648438,181.0,183.0,8778724,2021-12-27
2022-01-03,193.66409301757812,195.5,206.5,194.1999969482422,199.1999969482422,8948814,2022-01-03
2022-01-10,203.0749053955078,205.0,212.6999969482422,188.39999389648438,196.60000610351562,11964043,2022-01-10
2022-01-17,209.86058044433594,211.85000610351562,219.8000030517578,201.5,205.5,10402302,2022-01-17
2022-01-24,199.1619873046875,201.0500030517578,212.8000030517578,188.8000030517578,212.35000610351562,5820878,2022-01-24
2022-01-31,214.4173583984375,216.4499969482422,219.6999969482422,199.3000030517578,204.89999389648438,6155027,2022-01-31
2022-02-07,202.57958984375,204.5,224.39999389648438,203.0,218.0,6010717,2022-02-07
2022-02-14,194.15940856933594,196.0,206.4499969482422,185.35000610351562,204.5,5575950,2022-02-14
2022-02-21,187.7699737548828,189.5500030517578,197.1999969482422,173.5,193.5500030517578,5325133,2022-02-21
2022-02-28,195.59579467773438,197.4499969482422,200.0,184.75,186.0,4321138,2022-02-28
2022-03-07,176.62562561035156,178.3000030517578,197.75,177.6999969482422,196.85000610351562,7308636,2022-03-07
2022-03-14,185.8878173828125,187.64999389648438,189.3000030517578,174.8000030517578,180.0,4422439,2022-03-14
2022-03-21,187.07656860351562,188.85000610351562,195.5,185.39999389648438,189.25,5405852,2022-03-21
2022-03-28,199.65728759765625,201.5500030517578,207.85000610351562,186.4499969482422,189.10000610351562,5225849,2022-03-28
2022-04-04,201.53944396972656,203.4499969482422,204.60000610351562,196.35000610351562,204.25,4142006,2022-04-04
2022-04-11,200.8460235595703,202.75,209.5,199.1999969482422,205.25,3059238,2022-04-11
2022-04-18,198.46856689453125,200.35000610351562,214.6999969482422,197.10000610351562,202.75,4016870,2022-04-18
2022-04-25,181.1824188232422,182.89999389648438,202.5,181.14999389648438,197.9499969482422,3457960,2022-04-25
2022-05-02,164.83737182617188,166.39999389648438,192.6999969482422,163.1999969482422,178.85000610351562,5072566,2022-05-02
2022-05-09,144.08412170410156,145.4499969482422,167.6999969482422,131.9499969482422,165.14999389648438,8224312,2022-05-09
2022-05-16,151.95944213867188,153.39999389648438,156.0,135.10000610351562,146.10000610351562,4295129,2022-05-16
2022-05-23,116.79283142089844,117.9000015258789,146.0500030517578,112.0,146.0,14202330,2022-05-23
2022-05-30,115.00971984863281,116.0999984741211,120.25,110.8499984741211,120.0,9171041,2022-05-30
2022-06-06,112.23603057861328,113.30000305175781,116.6500015258789,112.0999984741211,115.30000305175781,3928246,2022-06-06
2022-06-13,100.74495697021484,101.69999694824219,111.30000305175781,95.80000305175781,110.3499984741211,5853015,2022-06-13
2022-06-20,97.8721923828125,98.80000305175781,103.9000015258789,95.05000305175781,101.69999694824219,6443049,2022-06-20
2022-06-27,98.86280822753906,99.80000305175781,105.75,97.3499984741211,101.0,5894496,2022-06-27
2022-07-04,102.32994079589844,103.30000305175781,104.9000015258789,97.44999694824219,100.0,3429370,2022-07-04
2022-07-11,107.92687225341797,108.94999694824219,113.4000015258789,102.0,102.8499984741211,6721005,2022-07-11
2022-07-18,118.87310791015625,120.0,120.75,109.75,110.0,5222527,2022-07-18
2022-07-25,117.7339096069336,118.8499984741211,123.80000305175781,112.69999694824219,120.0,6055250,2022-07-25
2022-08-01,115.60408782958984,116.69999694824219,121.94999694824219,113.80000305175781,119.6500015258789,5828259,2022-08-01
2022-08-08,117.04048156738281,118.1500015258789,122.0,115.5999984741211,117.0,5948197,2022-08-08
2022-08-15,124.76722717285156,125.94999694824219,132.89999389648438,117.5,118.1500015258789,7433288,2022-08-15
2022-08-22,127.73905944824219,128.9499969482422,130.0,120.05000305175781,124.8499984741211,4149642,2022-08-22
2022-08-29,127.78860473632812,129.0,133.0,123.1500015258789,124.0,3302755,2022-08-29
2022-09-05,131.40431213378906,132.64999389648438,137.39999389648438,127.30000305175781,129.0,3884216,2022-09-05
2022-09-12,136.5554962158203,137.85000610351562,141.89999389648438,129.14999389648438,133.0,5922211,2022-09-12
2022-09-19,135.8125457763672,137.10000610351562,146.6999969482422,134.0,137.75,7179798,2022-09-19
2022-09-26,124.07381439208984,125.25,135.8000030517578,120.0,135.0,4431139,2022-09-26
2022-10-03,129.81935119628906,131.0500030517578,134.25,123.6500015258789,125.05000305175781,1991038,2022-10-03
2022-10-10,130.85948181152344,132.10000610351562,134.5,122.0999984741211,128.3000030517578,3016365,2022-10-10
2022-10-17,131.60243225097656,132.85000610351562,137.3000030517578,126.69999694824219,131.10000610351562,2661366,2022-10-17
2022-10-24,137.19937133789062,138.5,143.5,133.1999969482422,135.10000610351562,2589549,2022-10-24
2022-10-31,152.4052276611328,153.85000610351562,154.6999969482422,137.5500030517578,138.5,8183710,2022-10-31
2022-11-07,161.0730743408203,162.60000610351562,167.14999389648438,153.6999969482422,156.0,6668219,2022-11-07
2022-11-14,165.03550720214844,166.60000610351562,174.35000610351562,163.0,163.89999389648438,5814673,2022-11-14
2022-11-21,174.89205932617188,176.5500030517578,183.0,172.0,173.25,10944901,2022-11-21
2022-11-28,175.28829956054688,176.9499969482422,180.0,169.14999389648438,176.0,6480174,2022-11-28
2022-12-05,193.56504821777344,195.39999389648438,209.5,176.6999969482422,178.4499969482422,19262747,2022-12-05
2022-12-12,213.42677307128906,215.4499969482422,225.0,192.10000610351562,194.4499969482422,11996949,2022-12-12
2022-12-19,205.6009521484375,207.5500030517578,229.5,202.75,217.14999389648438,6529451,2022-12-19
2022-12-26,236.90419006347656,239.14999389648438,242.5,208.0,208.0,16108541,2022-12-26
2023-01-02,237.0528106689453,239.3000030517578,255.0,230.35000610351562,241.0,8503328,2023-01-02
2023-01-09,234.27908325195312,236.5,244.35000610351562,230.4499969482422,242.3000030517578,3336039,2023-01-09
2023-01-16,253.05113220214844,255.4499969482422,263.1000061035156,237.0,238.89999389648438,5860827,2023-01-16
2023-01-23,254.6361083984375,257.04998779296875,262.95001220703125,230.1999969482422,259.79998779296875,5783824,2023-01-23
2023-01-30,263.7001647949219,266.20001220703125,272.6000061035156,250.0,254.9499969482422,4164352,2023-01-30
2023-02-06,254.9332733154297,257.3500061035156,268.95001220703125,255.39999389648438,266.25,2066250,2023-02-06
2023-02-13,261.5208435058594,264.0,265.75,247.39999389648438,257.95001220703125,3390169,2023-02-13
2023-02-20,263.7001647949219,266.20001220703125,275.29998779296875,262.45001220703125,265.45001220703125,3648399,2023-02-20
2023-02-27,276.9248046875,279.54998779296875,284.6000061035156,242.6999969482422,265.5,4438779,2023-02-27
2023-03-06,309.41680908203125,312.3500061035156,329.0,279.6499938964844,282.25,15603892,2023-03-06
2023-03-13,290.3475646972656,293.1000061035156,325.5,285.3999938964844,316.95001220703125,19917209,2023-03-13
2023-03-20,288.71307373046875,291.45001220703125,299.79998779296875,280.54998779296875,297.3999938964844,2490144,2023-03-20
2023-03-27,287.0785217285156,289.79998779296875,293.0,270.5,291.1000061035156,5635512,2023-03-27
2023-04-03,285.6421813964844,288.3500061035156,296.20001220703125,284.45001220703125,295.0,3348700,2023-04-03
2023-04-10,263.40301513671875,265.8999938964844,288.54998779296875,255.0,288.0,3622517,2023-04-10
2023-04-17,265.58233642578125,268.1000061035156,269.5,257.1499938964844,267.0,3467654,2023-04-17
2023-04-24,279.25274658203125,281.8999938964844,289.8999938964844,265.0,269.3999938964844,3484179,2023-04-24
2023-05-01,288.2673034667969,291.0,294.95001220703125,275.1000061035156,281.8999938964844,2317936,2023-05-01
2023-05-08,275.3398132324219,277.95001220703125,302.0,274.0,292.0,4130745,2023-05-08
2023-05-15,282.3236389160156,285.0,304.0,270.3999938964844,276.95001220703125,8128214,2023-05-15
2023-05-22,287.4748229980469,290.20001220703125,301.6499938964844,281.8999938964844,286.29998779296875,3703559,2023-05-22
2023-05-29,287.8710632324219,290.6000061035156,301.0,276.1000061035156,294.20001220703125,2635098,2023-05-29
2023-06-05,311.8933410644531,314.8500061035156,317.5,283.6000061035156,291.0,4107338,2023-06-05
2023-06-12,322.6909484863281,325.75,338.45001220703125,311.6000061035156,315.45001220703125,3717982,2023-06-12
2023-06-19,321.7003479003906,324.75,344.79998779296875,317.04998779296875,329.1499938964844,2288062,2023-06-19
2023-06-26,327.29730224609375,330.3999938964844,339.0,322.79998779296875,324.75,2061360,2023-06-26
2023-07-03,359.73974609375,363.1499938964844,370.29998779296875,332.6000061035156,333.79998779296875,3027989,2023-07-03
2023-07-10,361.1761474609375,364.6000061035156,374.6000061035156,351.75,365.95001220703125,3328238,2023-07-10
2023-07-17,368.159912109375,371.6499938964844,374.6000061035156,343.54998779296875,367.20001220703125,3748230,2023-07-17
2023-07-24,390.1018981933594,393.79998779296875,394.6499938964844,355.6000061035156,371.0,2792344,2023-07-24
2023-07-31,389.4580078125,393.1499938964844,405.0,383.3500061035156,396.20001220703125,2784957,2023-07-31
2023-08-07,407.5862121582031,411.45001220703125,421.8999938964844,388.0,396.8999938964844,1924528,2023-08-07
2023-08-14,414.6690368652344,418.6000061035156,420.0,398.04998779296875,413.79998779296875,1128094,2023-08-14
2023-08-21,418.3838195800781,422.3500061035156,438.0,406.04998779296875,422.0,2735699,2023-08-21
2023-08-28,459.2959899902344,463.6499938964844,464.0,412.3999938964844,424.8999938964844,2482438,2023-08-28
2023-09-04,487.2806396484375,491.8999938964844,494.0,465.0,469.25,4843589,2023-09-04
2023-09-11,486.5872802734375,491.20001220703125,541.0,483.1000061035156,497.8500061035156,9276105,2023-09-11
2023-09-18,453.9211120605469,456.8999938964844,499.25,454.3500061035156,491.20001220703125,3253097,2023-09-18
2023-09-25,472.7475891113281,475.8500061035156,492.95001220703125,440.04998779296875,455.0,7607122,2023-09-25
2023-10-02,473.34368896484375,476.45001220703125,510.0,470.0,475.8500061035156,4583809,2023-10-02
2023-10-09,461.5709533691406,464.6000061035156,471.5,454.29998779296875,458.0,3113870,2023-10-09
2023-10-16,465.9422302246094,469.0,478.8999938964844,447.1000061035156,465.8500061035156,6276739,2023-10-16
2023-10-23,446.9667663574219,449.8999938964844,479.0,443.8500061035156,479.0,4298373,2023-10-23
2023-10-30,441.649658203125,443.54998779296875,456.3999938964844,427.1499938964844,449.8999938964844,4572263,2023-10-30
2023-11-06,472.5666198730469,474.6000061035156,484.3500061035156,443.6000061035156,448.79998779296875,6346082,2023-11-06
2023-11-13,504.6784362792969,506.8500061035156,509.0,461.29998779296875,487.8999938964844,6945182,2023-11-13
2023-11-20,540.2255249023438,542.5499877929688,547.6500244140625,500.20001220703125,510.95001220703125,10894231,2023-11-20
2023-11-27,514.884521484375,517.0999755859375,546.4500122070312,492.6000061035156,542.5499877929688,17780580,2023-11-27
2023-12-04,537.8855590820312,540.2000122070312,545.4000244140625,519.0999755859375,523.9500122070312,7673726,2023-12-04
2023-12-11,541.5697631835938,543.9000244140625,569.75,534.5999755859375,546.1500244140625,13545716,2023-12-11
2023-12-18,546.7473754882812,549.0999755859375,564.7999877929688,504.3500061035156,540.0,10074369,2023-12-18
2023-12-25,569.6488647460938,572.0999755859375,578.0,544.0,549.0999755859375,7021879,2023-12-25
2024-01-01,603.6028442382812,606.2000122070312,619.9000244140625,565.1500244140625,575.5,10466878,2024-01-01
2024-01-08,608.2328491210938,610.8499755859375,622.5,594.2999877929688,611.9000244140625,8529199,2024-01-08
2024-01-15,580.1536865234375,582.6500244140625,612.0499877929688,557.25,610.9000244140625,19724364,2024-01-15
2024-01-22,536.04345703125,538.3499755859375,582.6500244140625,513.5,582.6500244140625,20842033,2024-01-22
2024-01-29,593.994140625,596.5499877929688,610.0,536.0,538.6500244140625,12310214,2024-01-29
2024-02-05,604.7478637695312,607.3499755859375,639.0,593.75,605.5999755859375,12807674,2024-02-05
2024-02-12,628.5454711914062,631.25,643.2999877929688,527.0999755859375,616.25,17910773,2024-02-12
2024-02-19,640.0459594726562,642.7999877929688,654.0,622.0,633.9500122070312,9407450,2024-02-19
2024-02-26,647.5636596679688,650.3499755859375,673.9500122070312,628.2000122070312,636.1500244140625,6590892,2024-02-26
2024-03-04,688.7862548828125,691.75,707.9500122070312,658.0,662.0499877929688,9514777,2024-03-04
2024-03-11,661.7028198242188,664.5499877929688,707.5,601.5499877929688,691.75,13213914,2024-03-11
2024-03-18,690.0806884765625,693.0499877929688,695.0,643.4000244140625,663.7000122070312,6372224,2024-03-18
2024-03-25,691.4747314453125,694.4500122070312,717.8499755859375,685.75,693.0499877929688,4329078,2024-03-25
2024-04-01,699.7889404296875,702.7999877929688,725.9500122070312,681.0499877929688,704.9500122070312,6788735,2024-04-01
2024-04-08,679.9741821289062,682.9000244140625,712.0,678.0,708.0,4607660,2024-04-08
2024-04-15,689.6326293945312,692.5999755859375,704.0,652.3499755859375,678.0,6490195,2024-04-15
2024-04-22,698.14599609375,701.1500244140625,748.0,697.0999755859375,700.0,6893036,2024-04-22
2024-04-29,729.7101440429688,732.8499755859375,740.0,691.8499755859375,709.9000244140625,6621973,2024-04-29
2024-05-06,684.703857421875,687.6500244140625,741.1500244140625,656.9000244140625,738.4500122070312,7668609,2024-05-06
2024-05-13,704.0704956054688,707.0999755859375,715.4000244140625,625.0,687.0,14794739,2024-05-13
2024-05-20,702.2781982421875,705.2999877929688,732.0,692.5,708.0,7777097,2024-05-20
2024-05-27,790.100341796875,793.5,837.0,705.0,709.8499755859375,55150279,2024-05-27
2024-06-03,791.4943237304688,794.9000244140625,830.0499877929688,731.4000244140625,820.0,12553062,2024-06-03
2024-06-10,808.9193725585938,812.4000244140625,841.0,790.0999755859375,803.5499877929688,5037467,2024-06-10
2024-06-17,787.7105712890625,791.0999755859375,830.4500122070312,781.0,812.4000244140625,5147849,2024-06-17
2024-06-24,818.97607421875,822.5,826.0,784.3499755859375,789.5499877929688,3694266,2024-06-24
2024-07-01,824.2533569335938,827.7999877929688,845.7999877929688,804.9500122070312,826.0,2869030,2024-07-01
2024-07-08,779.9440307617188,783.2999877929688,848.0,765.4000244140625,827.0,4140648,2024-07-08
2024-07-15,742.1068115234375,745.2999877929688,804.4000244140625,741.0499877929688,776.2999877929688,3463642,2024-07-15
2024-07-22,761.224609375,764.5,766.2999877929688,707.0499877929688,744.7999877929688,3484543,2024-07-22
2024-07-29,726.6234741210938,729.75,774.9000244140625,722.0,765.6500244140625,6734986,2024-07-29
2024-08-05,661.9019775390625,664.75,723.6500244140625,656.9000244140625,705.0499877929688,5140185,2024-08-05
2024-08-12,698.3450927734375,701.3499755859375,706.9500122070312,631.0,656.0,8205450,2024-08-12
2024-08-19,727.6689453125,730.7999877929688,749.0,704.5,708.2000122070312,2558983,2024-08-19
2024-08-26,790.0007934570312,793.4000244140625,800.0,723.0499877929688,727.8499755859375,5043684,2024-08-26
2024-09-02,724.9087524414062,726.0499877929688,795.0,710.0,793.4000244140625,11835333,2024-09-02
2024-09-09,761.7507934570312,762.9500122070312,775.25,713.5,728.1500244140625,3728729,2024-09-09
2024-09-16,775.4791870117188,776.7000122070312,789.0,727.0499877929688,762.9500122070312,3462462,2024-09-16
2024-09-23,778.224853515625,779.4500122070312,803.0,750.75,765.9500122070312,4772301,2024-09-23
2024-09-30,777.2763061523438,778.5,794.0,752.0,779.4500122070312,3056724,2024-09-30
2024-10-07,753.26416015625,754.4500122070312,782.7000122070312,735.0999755859375,778.5,2595687,2024-10-07
2024-10-14,741.7822265625,742.9500122070312,771.0,730.5,754.4500122070312,3098578,2024-10-14
2024-10-21,662.9063720703125,663.9500122070312,742.25,631.8499755859375,735.7000122070312,6246618,2024-10-21
2024-10-28,681.1776123046875,682.25,692.1500244140625,646.8499755859375,664.4500122070312,2013316,2024-10-28
2024-11-04,709.1835327148438,710.2999877929688,727.9000244140625,675.4500122070312,690.0,2879886,2024-11-04
2024-11-11,693.458251953125,694.5499877929688,718.9000244140625,686.7000122070312,710.2999877929688,1919742,2024-11-11
2024-11-18,670.4944458007812,671.5499877929688,708.0499877929688,653.7999877929688,693.7999877929688,2496199,2024-11-18
2024-11-25,682.1261596679688,683.2000122070312,702.9500122070312,663.5999755859375,678.7999877929688,3184362,2024-11-25
2024-12-02,740.434326171875,741.5999755859375,744.7000122070312,675.2000122070312,679.4000244140625,4493093,2024-12-02
2024-12-09,759.1049194335938,760.2999877929688,762.0,736.6500244140625,743.9500122070312,2956265,2024-12-09
2024-12-16,718.6685791015625,719.7999877929688,763.9500122070312,715.7999877929688,762.5,2937253,2024-12-16
2024-12-23,734.8431396484375,736.0,742.7999877929688,710.0,719.5,3416961,2024-12-23
2024-12-30,676.534912109375,677.5999755859375,739.7000122070312,675.4000244140625,735.9500122070312,5272141,2024-12-30
2025-01-06,624.5667114257812,625.5499877929688,684.7000122070312,622.5,683.7999877929688,3674753,2025-01-06
2025-01-13,633.3529052734375,634.3499755859375,638.0,596.8499755859375,616.0,4277266,2025-01-13
2025-01-20,633.103271484375,634.0999755859375,651.9000244140625,612.4000244140625,638.0,2733355,2025-01-20
2025-01-27,623.1689453125,624.1500244140625,659.7999877929688,600.9000244140625,626.0,5405056,2025-01-27
2025-02-03,641.0906982421875,642.0999755859375,648.0,582.9500122070312,618.0499877929688,5898344,2025-02-03
2025-02-10,584.8499755859375,584.8499755859375,639.9000244140625,575.0,632.0,3657078,2025-02-10
2025-02-17,625.5999755859375,625.5999755859375,634.1500244140625,568.0499877929688,583.9500122070312,4071530,2025-02-17
2025-02-24,584.8499755859375,584.8499755859375,620.0,573.5,612.0999755859375,3001286,2025-02-24
2025-03-03,654.5999755859375,654.5999755859375,664.7999877929688,574.0999755859375,588.0,5369411,2025-03-03
2025-03-10,632.2999877929688,632.2999877929688,664.0,621.0,653.0,3086278,2025-03-10
2025-03-17,625.7000122070312,625.7000122070312,664.1500244140625,618.25,627.0,3627877,2025-03-17
2025-03-24,581.5999755859375,581.5999755859375,635.7000122070312,576.5999755859375,632.0,12044856,2025-03-24
2025-03-31,551.7000122070312,551.7000122070312,597.9500122070312,547.25,581.5999755859375,4129758,2025-03-31
2025-04-07,542.0499877929688,542.0499877929688,548.9500122070312,496.6000061035156,496.6000061035156,5468981,2025-04-07
2025-04-14,561.4500122070312,561.4500122070312,569.25,542.0499877929688,542.0499877929688,3270331,2025-04-14
2025-04-21,559.4000244140625,559.4000244140625,589.0,552.2000122070312,563.0,4830892,2025-04-21
2025-04-28,583.0999755859375,583.0999755859375,591.9000244140625,551.0499877929688,558.4000244140625,4417411,2025-04-28
2025-05-05,579.5999755859375,579.5999755859375,610.9500122070312,568.0999755859375,585.0,4698642,2025-05-05
2025-05-12,663.0999755859375,663.0999755859375,665.5,592.0999755859375,592.0999755859375,6848730,2025-05-12
2025-05-19,649.8499755859375,649.8499755859375,668.25,635.5,664.0499877929688,3012770,2025-05-19
2025-05-26,644.75,644.75,678.0,640.0,651.0,4827089,2025-05-26
2025-06-02,694.7000122070312,694.7000122070312,696.0,633.3499755859375,641.7999877929688,5633155,2025-06-02
2025-06-09,712.0499877929688,712.0499877929688,734.3499755859375,695.2000122070312,700.25,6908374,2025-06-09
2025-06-16,670.2000122070312,670.2000122070312,714.8499755859375,652.2000122070312,712.1500244140625,3834004,2025-06-16
2025-06-23,690.0499877929688,690.0499877929688,706.0,658.2000122070312,665.5,6200049,2025-06-23
2025-06-30,679.9000244140625,679.9000244140625,717.9000244140625,674.0,694.9000244140625,4437706,2025-06-30
2025-07-07,684.5,684.5,695.4000244140625,671.0999755859375,680.0499877929688,2203342,2025-07-07
