Date,Adj Close_NPST.NS,Close_NPST.NS,High_NPST.NS,Low_NPST.NS,Open_NPST.NS,Volume_NPST.NS,Date
2021-09-13,23.600000381469727,23.600000381469727,24.516666412353516,23.383333206176758,24.516666412353516,38400,2021-09-13
2021-09-20,23.833332061767578,23.833332061767578,25.0,23.600000381469727,23.600000381469727,43200,2021-09-20
2021-09-27,24.333332061767578,24.333332061767578,25.833332061767578,23.366666793823242,23.450000762939453,72000,2021-09-27
2021-10-04,23.866666793823242,23.866666793823242,26.0,23.833332061767578,24.41666603088379,139200,2021-10-04
2021-10-11,23.633333206176758,23.633333206176758,24.5,23.633333206176758,23.866666793823242,57600,2021-10-11
2021-10-18,24.633333206176758,24.633333206176758,24.833332061767578,23.16666603088379,23.700000762939453,48000,2021-10-18
2021-10-25,23.049999237060547,23.049999237060547,24.633333206176758,23.049999237060547,24.633333206176758,14400,2021-10-25
2021-11-01,22.66666603088379,22.66666603088379,23.049999237060547,22.66666603088379,23.049999237060547,4800,2021-11-01
2021-11-08,24.53333282470703,24.53333282470703,24.53333282470703,22.66666603088379,22.66666603088379,14400,2021-11-08
2021-11-15,21.850000381469727,21.850000381469727,24.333332061767578,20.0,21.799999237060547,72000,2021-11-15
2021-11-22,20.41666603088379,20.41666603088379,21.850000381469727,20.41666603088379,21.850000381469727,24000,2021-11-22
2021-11-29,21.0,21.0,21.399999618530273,16.350000381469727,20.0,81600,2021-11-29
2021-12-06,20.566665649414062,20.566665649414062,21.0,20.566665649414062,21.0,4800,2021-12-06
2021-12-13,24.799999237060547,24.799999237060547,24.933332443237305,16.833332061767578,16.833332061767578,91200,2021-12-13
2021-12-20,23.41666603088379,23.41666603088379,24.466665267944336,23.41666603088379,23.66666603088379,14400,2021-12-20
2021-12-27,24.333332061767578,24.333332061767578,24.66666603088379,22.183332443237305,23.41666603088379,72000,2021-12-27
2022-01-03,23.766666412353516,23.766666412353516,24.333332061767578,23.766666412353516,24.333332061767578,4800,2022-01-03
2022-01-10,24.0,24.0,24.399999618530273,22.66666603088379,24.0,110400,2022-01-10
2022-01-17,23.66666603088379,23.66666603088379,25.333332061767578,23.333332061767578,24.600000381469727,144000,2022-01-17
2022-01-24,24.966665267944336,24.966665267944336,25.0,21.66666603088379,23.66666603088379,28800,2022-01-24
2022-01-31,24.333332061767578,24.333332061767578,25.649999618530273,23.333332061767578,24.966665267944336,43200,2022-01-31
2022-02-07,26.399999618530273,26.399999618530273,27.333332061767578,24.366666793823242,26.0,144000,2022-02-07
2022-02-14,25.66666603088379,25.66666603088379,26.399999618530273,25.66666603088379,26.399999618530273,14400,2022-02-14
2022-02-21,23.350000381469727,23.350000381469727,25.66666603088379,22.0,25.66666603088379,38400,2022-02-21
2022-02-28,23.350000381469727,23.350000381469727,23.350000381469727,23.350000381469727,23.350000381469727,0,2022-02-28
2022-03-07,25.75,25.75,25.75,23.350000381469727,23.350000381469727,14400,2022-03-07
2022-03-14,24.0,24.0,25.316665649414062,20.716665267944336,20.716665267944336,19200,2022-03-14
2022-03-21,23.333332061767578,23.333332061767578,23.366666793823242,21.799999237060547,22.66666603088379,38400,2022-03-21
2022-03-28,26.333332061767578,26.333332061767578,26.66666603088379,21.566665649414062,23.833332061767578,33600,2022-03-28
2022-04-04,26.333332061767578,26.333332061767578,26.333332061767578,26.0,26.333332061767578,9600,2022-04-04
2022-04-11,26.333332061767578,26.333332061767578,26.333332061767578,26.333332061767578,26.333332061767578,0,2022-04-11
2022-04-18,26.0,26.0,26.66666603088379,24.016666412353516,26.0,52800,2022-04-18
2022-04-25,26.316665649414062,26.316665649414062,26.316665649414062,21.78333282470703,26.0,19200,2022-04-25
2022-05-02,24.700000762939453,24.700000762939453,26.16666603088379,23.333332061767578,26.149999618530273,57600,2022-05-02
2022-05-09,25.016666412353516,25.016666412353516,25.566665649414062,24.700000762939453,24.700000762939453,38400,2022-05-09
2022-05-16,28.100000381469727,28.100000381469727,28.833332061767578,24.0,25.016666412353516,220800,2022-05-16
2022-05-23,27.66666603088379,27.66666603088379,30.833332061767578,25.0,29.100000381469727,86400,2022-05-23
2022-05-30,28.66666603088379,28.66666603088379,29.649999618530273,27.700000762939453,27.700000762939453,120000,2022-05-30
2022-06-06,29.333332061767578,29.333332061767578,29.333332061767578,28.0,28.03333282470703,33600,2022-06-06
2022-06-13,28.0,28.0,29.333332061767578,26.66666603088379,29.333332061767578,33600,2022-06-13
2022-06-20,27.083332061767578,27.083332061767578,29.66666603088379,27.083332061767578,28.0,230400,2022-06-20
2022-06-27,26.0,26.0,27.083332061767578,26.0,27.083332061767578,43200,2022-06-27
2022-07-04,28.333332061767578,28.333332061767578,29.333332061767578,26.0,26.0,57600,2022-07-04
2022-07-11,29.333332061767578,29.333332061767578,29.333332061767578,28.333332061767578,28.333332061767578,19200,2022-07-11
2022-07-18,29.16666603088379,29.16666603088379,29.933332443237305,29.16666603088379,29.16666603088379,28800,2022-07-18
2022-07-25,30.66666603088379,30.66666603088379,31.933332443237305,29.333332061767578,30.333332061767578,52800,2022-07-25
2022-08-01,31.66666603088379,31.66666603088379,31.66666603088379,29.299999237060547,30.66666603088379,76800,2022-08-01
2022-08-08,36.45000076293945,36.45000076293945,43.93333435058594,31.0,31.683332443237305,388800,2022-08-08
2022-08-15,37.45000076293945,37.45000076293945,38.0,35.666664123535156,36.45000076293945,48000,2022-08-15
2022-08-22,40.0,40.0,41.0,35.46666717529297,39.31666564941406,105600,2022-08-22
2022-08-29,40.0,40.0,44.099998474121094,37.166664123535156,38.0,72000,2022-08-29
2022-09-05,41.633331298828125,41.633331298828125,42.666664123535156,40.0,41.33333206176758,62400,2022-09-05
2022-09-12,41.666664123535156,41.666664123535156,43.70000076293945,39.900001525878906,43.70000076293945,33600,2022-09-12
2022-09-19,40.36666488647461,40.36666488647461,42.33333206176758,39.666664123535156,39.666664123535156,96000,2022-09-19
2022-09-26,36.43333435058594,36.43333435058594,40.36666488647461,36.43333435058594,40.36666488647461,9600,2022-09-26
2022-10-03,37.93333435058594,37.93333435058594,38.233333587646484,36.43333435058594,36.43333435058594,24000,2022-10-03
2022-10-10,39.900001525878906,39.900001525878906,42.0,36.04999923706055,37.93333435058594,48000,2022-10-10
2022-10-17,38.0,38.0,40.0,38.0,40.0,14400,2022-10-17
2022-10-24,38.31666564941406,38.31666564941406,40.33333206176758,38.31666564941406,39.900001525878906,24000,2022-10-24
2022-10-31,38.0,38.0,39.983333587646484,36.900001525878906,36.900001525878906,14400,2022-10-31
2022-11-07,37.266666412353516,37.266666412353516,38.5,35.78333282470703,37.33333206176758,67200,2022-11-07
2022-11-14,34.36666488647461,34.36666488647461,37.266666412353516,32.766666412353516,37.266666412353516,72000,2022-11-14
2022-11-21,38.0,38.0,38.33333206176758,35.0,35.0,43200,2022-11-21
2022-11-28,42.666664123535156,42.666664123535156,43.33333206176758,38.0,39.666664123535156,124800,2022-11-28
2022-12-05,43.0,43.0,44.56666564941406,41.0,44.56666564941406,81600,2022-12-05
2022-12-12,42.33333206176758,42.33333206176758,43.0,41.666664123535156,42.33333206176758,28800,2022-12-12
2022-12-19,43.33333206176758,43.33333206176758,44.33333206176758,41.666664123535156,42.666664123535156,105600,2022-12-19
2022-12-26,60.54999923706055,60.54999923706055,60.54999923706055,40.0,44.0,374400,2022-12-26
2023-01-02,90.6500015258789,90.6500015258789,91.63333129882812,80.56666564941406,80.56666564941406,384000,2023-01-02
2023-01-09,114.88333129882812,114.88333129882812,114.88333129882812,90.5,94.0,168000,2023-01-09
2023-01-16,111.78333282470703,111.78333282470703,132.8000030517578,111.78333282470703,114.88333129882812,360000,2023-01-16
2023-01-23,123.0,123.0,126.19999694824219,106.66666412353516,107.01666259765625,177600,2023-01-23
