Date,Adj Close_ARVIND.NS,Close_ARVIND.NS,High_ARVIND.NS,Low_ARVIND.NS,Open_ARVIND.NS,Volume_ARVIND.NS,Date
2021-08-02,101.80000305175781,101.80000305175781,110.0,100.6500015258789,105.0999984741211,14142663,2021-08-02
2021-08-09,98.05000305175781,98.05000305175781,102.69999694824219,84.5999984741211,102.0,8598652,2021-08-09
2021-08-16,90.1500015258789,90.1500015258789,99.69999694824219,89.4000015258789,97.5,3680679,2021-08-16
2021-08-23,91.05000305175781,91.05000305175781,94.5999984741211,84.3499984741211,91.0,3676983,2021-08-23
2021-08-30,92.69999694824219,92.69999694824219,96.69999694824219,89.5999984741211,91.8499984741211,4420919,2021-08-30
2021-09-06,97.44999694824219,97.44999694824219,101.0,91.19999694824219,92.69999694824219,9587968,2021-09-06
2021-09-13,94.19999694824219,94.19999694824219,98.3499984741211,92.55000305175781,98.0,3574165,2021-09-13
2021-09-20,95.9000015258789,95.9000015258789,101.8499984741211,92.19999694824219,93.0,10750647,2021-09-20
2021-09-27,94.44999694824219,94.44999694824219,98.8499984741211,93.55000305175781,96.0999984741211,5465978,2021-09-27
2021-10-04,102.6500015258789,102.6500015258789,111.4000015258789,94.8499984741211,94.9000015258789,23071601,2021-10-04
2021-10-11,120.4000015258789,120.4000015258789,129.75,103.5,103.5,23952994,2021-10-11
2021-10-18,129.3000030517578,129.3000030517578,138.64999389648438,119.4000015258789,120.5,28134913,2021-10-18
2021-10-25,131.35000610351562,131.35000610351562,139.0,120.69999694824219,130.0,23095090,2021-10-25
2021-11-01,135.3000030517578,135.3000030517578,146.89999389648438,130.39999389648438,132.39999389648438,11933332,2021-11-01
2021-11-08,135.64999389648438,135.64999389648438,144.25,132.0,138.25,9341380,2021-11-08
2021-11-15,124.4000015258789,124.4000015258789,137.10000610351562,122.0,136.0,8921463,2021-11-15
2021-11-22,116.44999694824219,116.44999694824219,135.0,115.0,125.25,12791176,2021-11-22
2021-11-29,116.8499984741211,116.8499984741211,123.4000015258789,108.80000305175781,112.0,7959984,2021-11-29
2021-12-06,117.1500015258789,117.1500015258789,118.5999984741211,111.5,117.75,4518651,2021-12-06
2021-12-13,112.19999694824219,112.19999694824219,124.69999694824219,111.5999984741211,119.69999694824219,8142319,2021-12-13
2021-12-20,112.9000015258789,112.9000015258789,115.5999984741211,105.5,111.0,3682903,2021-12-20
2021-12-27,120.75,120.75,122.44999694824219,110.55000305175781,112.9000015258789,6121393,2021-12-27
2022-01-03,130.89999389648438,130.89999389648438,132.0,118.94999694824219,120.75,8064230,2022-01-03
2022-01-10,141.9499969482422,141.9499969482422,143.0,131.35000610351562,131.9499969482422,13715839,2022-01-10
2022-01-17,136.8000030517578,136.8000030517578,157.64999389648438,135.14999389648438,141.5,19693136,2022-01-17
2022-01-24,143.1999969482422,143.1999969482422,158.75,120.55000305175781,137.8000030517578,23106649,2022-01-24
2022-01-31,141.64999389648438,141.64999389648438,149.0,139.10000610351562,147.64999389648438,6956982,2022-01-31
2022-02-07,140.4499969482422,140.4499969482422,146.39999389648438,124.0,140.89999389648438,6064431,2022-02-07
2022-02-14,127.19999694824219,127.19999694824219,137.6999969482422,125.0999984741211,135.0,4844165,2022-02-14
2022-02-21,121.05000305175781,121.05000305175781,129.39999389648438,111.0,124.5999984741211,8922492,2022-02-21
2022-02-28,116.4000015258789,116.4000015258789,121.30000305175781,114.30000305175781,119.55000305175781,3486826,2022-02-28
2022-03-07,117.9000015258789,117.9000015258789,126.3499984741211,102.9000015258789,114.0,13758207,2022-03-07
2022-03-14,118.30000305175781,118.30000305175781,121.0,115.30000305175781,118.5,3236432,2022-03-14
2022-03-21,115.44999694824219,115.44999694824219,121.19999694824219,110.94999694824219,119.25,3987184,2022-03-21
2022-03-28,118.94999694824219,118.94999694824219,120.4000015258789,113.1500015258789,116.4000015258789,4240922,2022-03-28
2022-04-04,128.0500030517578,128.0500030517578,133.0,119.69999694824219,119.69999694824219,9178804,2022-04-04
2022-04-11,130.75,130.75,132.0,123.55000305175781,128.0500030517578,4192203,2022-04-11
2022-04-18,133.5,133.5,138.6999969482422,126.5,131.3000030517578,10405260,2022-04-18
2022-04-25,123.0,123.0,133.1999969482422,121.0999984741211,131.89999389648438,3783720,2022-04-25
2022-05-02,118.94999694824219,118.94999694824219,126.94999694824219,116.0999984741211,121.8499984741211,3480573,2022-05-02
2022-05-09,99.30000305175781,99.30000305175781,117.55000305175781,98.4000015258789,117.19999694824219,4285898,2022-05-09
2022-05-16,104.69999694824219,104.69999694824219,114.8499984741211,97.5,100.44999694824219,7722109,2022-05-16
2022-05-23,98.80000305175781,98.80000305175781,106.94999694824219,92.69999694824219,106.44999694824219,3734491,2022-05-23
2022-05-30,100.94999694824219,100.94999694824219,105.0,99.30000305175781,100.0,8763660,2022-05-30
2022-06-06,98.80000305175781,98.80000305175781,101.94999694824219,97.80000305175781,100.80000305175781,3037681,2022-06-06
2022-06-13,86.1500015258789,86.1500015258789,97.4000015258789,85.55000305175781,97.0,2976650,2022-06-13
2022-06-20,89.44999694824219,89.44999694824219,91.9000015258789,81.94999694824219,86.19999694824219,3502798,2022-06-20
2022-06-27,90.8499984741211,90.8499984741211,95.5,89.0999984741211,91.0,2133014,2022-06-27
2022-07-04,89.1500015258789,89.1500015258789,93.44999694824219,88.0,91.25,2143193,2022-07-04
2022-07-11,86.4000015258789,86.4000015258789,90.80000305175781,85.80000305175781,89.0,2881385,2022-07-11
2022-07-18,91.5,91.5,92.5,85.0999984741211,87.44999694824219,6296204,2022-07-18
2022-07-25,92.3499984741211,92.3499984741211,93.75,89.44999694824219,91.94999694824219,2638405,2022-07-25
2022-08-01,96.19999694824219,96.19999694824219,104.44999694824219,92.4000015258789,92.69999694824219,14835816,2022-08-01
2022-08-08,96.25,96.25,98.4000015258789,93.0999984741211,96.5999984741211,2699973,2022-08-08
2022-08-15,99.30000305175781,99.30000305175781,103.5,95.05000305175781,96.25,7165643,2022-08-15
2022-08-22,99.3499984741211,99.3499984741211,103.9000015258789,96.0,99.19999694824219,5889787,2022-08-22
2022-08-29,103.9000015258789,103.9000015258789,106.4000015258789,95.94999694824219,96.0,8447169,2022-08-29
2022-09-05,112.6500015258789,112.6500015258789,114.5,105.05000305175781,105.05000305175781,13030408,2022-09-05
2022-09-12,104.75,104.75,112.6500015258789,101.5,112.6500015258789,8785410,2022-09-12
2022-09-19,102.25,102.25,108.0,101.8499984741211,105.5,6507857,2022-09-19
2022-09-26,95.30000305175781,95.30000305175781,101.0,94.25,101.0,5071681,2022-09-26
2022-10-03,99.0,99.0,101.30000305175781,93.5,95.8499984741211,4561550,2022-10-03
2022-10-10,96.19999694824219,96.19999694824219,98.5,94.4000015258789,98.4000015258789,2866126,2022-10-10
2022-10-17,92.94999694824219,92.94999694824219,97.0,92.5999984741211,96.0,2578463,2022-10-17
2022-10-24,93.0,93.0,95.3499984741211,92.19999694824219,92.94999694824219,1965215,2022-10-24
2022-10-31,95.75,95.75,96.9000015258789,91.0,93.80000305175781,5877053,2022-10-31
2022-11-07,93.5,93.5,98.4000015258789,92.3499984741211,96.5,5171218,2022-11-07
2022-11-14,91.5999984741211,91.5999984741211,94.0,91.3499984741211,93.55000305175781,2548057,2022-11-14
2022-11-21,93.05000305175781,93.05000305175781,94.3499984741211,90.1500015258789,91.5999984741211,2632983,2022-11-21
2022-11-28,99.4000015258789,99.4000015258789,100.0,92.5,93.69999694824219,8806671,2022-11-28
2022-12-05,95.69999694824219,95.69999694824219,103.5999984741211,95.0,99.75,7226482,2022-12-05
2022-12-12,95.5999984741211,95.5999984741211,98.9000015258789,94.30000305175781,95.5999984741211,3221941,2022-12-12
2022-12-19,82.75,82.75,96.6500015258789,82.0,95.9000015258789,4108687,2022-12-19
2022-12-26,89.6500015258789,89.6500015258789,91.25,83.30000305175781,85.6500015258789,4858743,2022-12-26
2023-01-02,86.4000015258789,86.4000015258789,93.0,84.80000305175781,90.0999984741211,5101649,2023-01-02
2023-01-09,89.05000305175781,89.05000305175781,91.25,86.5,87.0,3592190,2023-01-09
2023-01-16,87.0999984741211,87.0999984741211,89.44999694824219,86.5,89.44999694824219,1974845,2023-01-16
2023-01-23,86.30000305175781,86.30000305175781,88.8499984741211,83.30000305175781,87.44999694824219,3806364,2023-01-23
2023-01-30,82.94999694824219,82.94999694824219,87.69999694824219,82.5,86.25,3998088,2023-01-30
2023-02-06,84.3499984741211,84.3499984741211,85.25,82.0,83.25,1965631,2023-02-06
2023-02-13,82.94999694824219,82.94999694824219,85.4000015258789,82.05000305175781,84.80000305175781,2017858,2023-02-13
2023-02-20,79.8499984741211,79.8499984741211,83.55000305175781,79.25,83.0,1465503,2023-02-20
2023-02-27,83.25,83.25,84.19999694824219,77.69999694824219,79.44999694824219,2800095,2023-02-27
2023-03-06,90.0,90.0,92.19999694824219,83.25,83.25,7822524,2023-03-06
2023-03-13,83.5999984741211,83.5999984741211,91.69999694824219,82.80000305175781,90.5999984741211,3582482,2023-03-13
2023-03-20,82.55000305175781,82.55000305175781,86.05000305175781,82.05000305175781,83.5,1991715,2023-03-20
2023-03-27,85.0,85.0,87.80000305175781,78.5999984741211,82.30000305175781,3507769,2023-03-27
2023-04-03,89.8499984741211,89.8499984741211,91.0,85.5,85.5,2357548,2023-04-03
2023-04-10,98.19999694824219,98.19999694824219,100.5999984741211,88.19999694824219,90.0,11623810,2023-04-10
2023-04-17,95.55000305175781,95.55000305175781,99.5,94.19999694824219,98.0,4193781,2023-04-17
2023-04-24,108.0,108.0,110.69999694824219,95.75,96.25,12420773,2023-04-24
2023-05-01,109.80000305175781,109.80000305175781,115.94999694824219,107.1500015258789,108.0,8002035,2023-05-01
2023-05-08,107.1500015258789,107.1500015258789,113.44999694824219,105.0,110.5,4456485,2023-05-08
2023-05-15,122.8499984741211,122.8499984741211,124.25,106.19999694824219,107.55000305175781,21971939,2023-05-15
2023-05-22,120.75,120.75,124.5,117.19999694824219,123.5999984741211,7125375,2023-05-22
2023-05-29,126.30000305175781,126.30000305175781,130.5,117.44999694824219,121.5,8897933,2023-05-29
2023-06-05,126.0,126.0,130.64999389648438,125.0,127.05000305175781,4334670,2023-06-05
2023-06-12,132.1999969482422,132.1999969482422,134.64999389648438,123.0999984741211,126.30000305175781,8738018,2023-06-12
2023-06-19,135.0500030517578,135.0500030517578,139.8000030517578,129.9499969482422,133.1999969482422,7746870,2023-06-19
2023-06-26,133.0500030517578,133.0500030517578,137.1999969482422,132.5500030517578,135.0500030517578,2411940,2023-06-26
2023-07-03,138.25,138.25,142.0,133.85000610351562,133.85000610351562,7565011,2023-07-03
2023-07-10,135.85000610351562,135.85000610351562,140.5,131.75,139.89999389648438,4830603,2023-07-10
2023-07-17,136.39999389648438,136.39999389648438,143.60000610351562,135.0500030517578,136.60000610351562,5220769,2023-07-17
2023-07-24,129.10000610351562,129.10000610351562,139.64999389648438,124.6500015258789,136.39999389648438,7377112,2023-07-24
2023-07-31,136.5500030517578,136.5500030517578,140.0,127.0999984741211,127.0999984741211,7886736,2023-07-31
2023-08-07,143.39999389648438,143.39999389648438,144.6999969482422,134.5500030517578,136.89999389648438,7767405,2023-08-07
2023-08-14,155.89999389648438,155.89999389648438,161.60000610351562,137.8000030517578,144.3000030517578,12490027,2023-08-14
2023-08-21,165.89999389648438,165.89999389648438,175.39999389648438,154.39999389648438,155.89999389648438,11869431,2023-08-21
2023-08-28,175.4499969482422,175.4499969482422,180.60000610351562,166.64999389648438,167.1999969482422,6456137,2023-08-28
2023-09-04,170.64999389648438,170.64999389648438,177.3000030517578,165.60000610351562,176.89999389648438,5170721,2023-09-04
2023-09-11,170.85000610351562,170.85000610351562,174.35000610351562,155.5,171.9499969482422,7163904,2023-09-11
2023-09-18,167.0500030517578,167.0500030517578,177.0,163.5,171.8000030517578,2956057,2023-09-18
2023-09-25,173.5500030517578,173.5500030517578,178.5500030517578,165.89999389648438,167.89999389648438,4373555,2023-09-25
2023-10-02,183.6999969482422,183.6999969482422,188.6999969482422,172.4499969482422,173.5500030517578,7703878,2023-10-02
2023-10-09,181.8000030517578,181.8000030517578,183.5,172.5,182.0,4384589,2023-10-09
2023-10-16,188.89999389648438,188.89999389648438,194.6999969482422,182.1999969482422,182.1999969482422,7946592,2023-10-16
2023-10-23,175.5500030517578,175.5500030517578,189.85000610351562,163.5500030517578,189.8000030517578,4470132,2023-10-23
2023-10-30,205.39999389648438,205.39999389648438,209.6999969482422,174.0,176.10000610351562,33433504,2023-10-30
2023-11-06,212.14999389648438,212.14999389648438,215.9499969482422,198.64999389648438,205.5500030517578,11398722,2023-11-06
2023-11-13,217.14999389648438,217.14999389648438,223.60000610351562,209.64999389648438,213.39999389648438,7710533,2023-11-13
2023-11-20,220.9499969482422,220.9499969482422,228.6999969482422,216.25,218.8000030517578,9164761,2023-11-20
2023-11-27,223.89999389648438,223.89999389648438,228.1999969482422,212.8000030517578,220.9499969482422,7524646,2023-11-27
2023-12-04,225.0,225.0,234.4499969482422,221.39999389648438,229.25,6248410,2023-12-04
2023-12-11,248.60000610351562,248.60000610351562,252.89999389648438,222.0500030517578,225.6999969482422,9361698,2023-12-11
2023-12-18,259.29998779296875,259.29998779296875,260.6000061035156,230.10000610351562,247.5500030517578,5945377,2023-12-18
2023-12-25,261.45001220703125,261.45001220703125,269.95001220703125,255.60000610351562,259.29998779296875,1955593,2023-12-25
2024-01-01,262.0,262.0,266.20001220703125,245.0,263.8999938964844,2875578,2024-01-01
2024-01-08,294.3500061035156,294.3500061035156,299.0,256.04998779296875,263.95001220703125,5517934,2024-01-08
2024-01-15,296.95001220703125,296.95001220703125,302.79998779296875,274.29998779296875,286.45001220703125,4741825,2024-01-15
2024-01-22,314.25,314.25,316.29998779296875,284.75,296.95001220703125,3668760,2024-01-22
2024-01-29,311.95001220703125,311.95001220703125,319.0,302.04998779296875,309.04998779296875,5408861,2024-01-29
2024-02-05,292.75,292.75,317.0,286.6499938964844,311.95001220703125,2766493,2024-02-05
2024-02-12,310.0,310.0,312.0,266.8999938964844,292.75,3025381,2024-02-12
2024-02-19,287.04998779296875,287.04998779296875,314.6499938964844,286.5,303.79998779296875,3324783,2024-02-19
2024-02-26,279.75,279.75,294.0,272.3999938964844,287.04998779296875,2485714,2024-02-26
2024-03-04,274.95001220703125,274.95001220703125,284.0,263.3500061035156,280.8500061035156,1906002,2024-03-04
2024-03-11,261.0,261.0,276.54998779296875,239.5,270.6000061035156,9701538,2024-03-11
2024-03-18,278.8999938964844,278.8999938964844,288.25,254.5500030517578,261.0,1963147,2024-03-18
2024-03-25,270.45001220703125,270.45001220703125,282.0,269.0,278.8999938964844,860809,2024-03-25
2024-04-01,300.95001220703125,300.95001220703125,303.0,270.29998779296875,271.3999938964844,1913180,2024-04-01
2024-04-08,309.29998779296875,309.29998779296875,323.70001220703125,293.0,303.3500061035156,1909417,2024-04-08
2024-04-15,306.1000061035156,306.1000061035156,318.70001220703125,295.25,298.0,1947463,2024-04-15
2024-04-22,313.95001220703125,313.95001220703125,337.5,295.25,310.0,2714631,2024-04-22
2024-04-29,333.54998779296875,333.54998779296875,336.79998779296875,314.0,316.3999938964844,2212275,2024-04-29
2024-05-06,360.5,360.5,389.95001220703125,296.70001220703125,336.0,9712706,2024-05-06
2024-05-13,378.75,378.75,382.0,353.3500061035156,359.8999938964844,2630446,2024-05-13
2024-05-20,359.95001220703125,359.95001220703125,380.0,357.75,379.70001220703125,1331273,2024-05-20
2024-05-27,377.3500061035156,377.3500061035156,390.0,342.6499938964844,359.95001220703125,4168252,2024-05-27
2024-06-03,369.8999938964844,369.8999938964844,391.79998779296875,326.70001220703125,390.3500061035156,5743364,2024-06-03
2024-06-10,377.6499938964844,377.6499938964844,393.6000061035156,359.0,375.95001220703125,6142375,2024-06-10
2024-06-17,370.3500061035156,370.3500061035156,381.6499938964844,365.0,377.6499938964844,1557321,2024-06-17
2024-06-24,370.04998779296875,370.04998779296875,389.0,350.0,365.0,6706753,2024-06-24
2024-07-01,390.95001220703125,390.95001220703125,398.79998779296875,368.6499938964844,371.95001220703125,3522237,2024-07-01
2024-07-08,381.5,381.5,403.6499938964844,370.8500061035156,395.0,4147017,2024-07-08
2024-07-15,372.70001220703125,372.70001220703125,388.45001220703125,364.79998779296875,381.5,1941894,2024-07-15
2024-07-22,386.29998779296875,386.29998779296875,397.1000061035156,360.0,372.0,2314072,2024-07-22
2024-07-29,371.1000061035156,371.1000061035156,402.0,366.6499938964844,392.0,4885615,2024-07-29
2024-08-05,379.45001220703125,379.45001220703125,421.29998779296875,350.0,358.95001220703125,13237386,2024-08-05
2024-08-12,400.8500061035156,400.8500061035156,414.0,376.0,379.25,4058945,2024-08-12
2024-08-19,405.29998779296875,405.29998779296875,415.0,398.8999938964844,404.8999938964844,1943270,2024-08-19
2024-08-26,402.3999938964844,402.3999938964844,418.20001220703125,388.04998779296875,409.0,2423191,2024-08-26
2024-09-02,394.1499938964844,394.1499938964844,406.5,386.1499938964844,404.0,2473389,2024-09-02
2024-09-09,405.04998779296875,405.04998779296875,416.0,385.1499938964844,392.0,2023609,2024-09-09
2024-09-16,400.0,400.0,411.1499938964844,391.0,405.04998779296875,1499767,2024-09-16
2024-09-23,378.1499938964844,378.1499938964844,408.3500061035156,376.0,399.95001220703125,1728025,2024-09-23
2024-09-30,341.1000061035156,341.1000061035156,382.95001220703125,339.20001220703125,373.3999938964844,1538068,2024-09-30
2024-10-07,360.20001220703125,360.20001220703125,362.45001220703125,327.70001220703125,342.6000061035156,2009518,2024-10-07
2024-10-14,360.25,360.25,376.8999938964844,352.3500061035156,362.3999938964844,2025403,2024-10-14
2024-10-21,312.29998779296875,312.29998779296875,365.1000061035156,308.3500061035156,365.1000061035156,2428140,2024-10-21
2024-10-28,373.25,373.25,378.0,310.25,313.1499938964844,5055212,2024-10-28
2024-11-04,374.0,374.0,385.70001220703125,356.29998779296875,373.5,1423945,2024-11-04
2024-11-11,343.1000061035156,343.1000061035156,373.70001220703125,333.6000061035156,373.70001220703125,984666,2024-11-11
2024-11-18,363.8999938964844,363.8999938964844,366.0,332.5,343.1000061035156,1214486,2024-11-18
2024-11-25,378.70001220703125,378.70001220703125,386.20001220703125,364.3500061035156,370.0,2804666,2024-11-25
2024-12-02,396.70001220703125,396.70001220703125,398.54998779296875,368.54998779296875,374.95001220703125,3368531,2024-12-02
2024-12-09,419.25,419.25,446.0,392.5,399.6499938964844,8185549,2024-12-09
2024-12-16,413.25,413.25,450.0,410.3999938964844,419.25,4149975,2024-12-16
2024-12-23,402.20001220703125,402.20001220703125,425.5,397.1000061035156,417.29998779296875,1244671,2024-12-23
2024-12-30,409.25,409.25,421.5,393.1000061035156,393.1000061035156,1974798,2024-12-30
2025-01-06,384.70001220703125,384.70001220703125,430.0,382.0,413.95001220703125,3739039,2025-01-06
2025-01-13,401.1499938964844,401.1499938964844,404.45001220703125,368.0,379.8500061035156,1973818,2025-01-13
2025-01-20,373.3500061035156,373.3500061035156,408.95001220703125,367.79998779296875,407.0,2386645,2025-01-20
2025-01-27,352.8500061035156,352.8500061035156,371.29998779296875,320.0,366.0,4891537,2025-01-27
2025-02-03,372.3999938964844,372.3999938964844,374.0,328.0,349.04998779296875,4609917,2025-02-03
2025-02-10,322.04998779296875,322.04998779296875,374.0,315.1000061035156,372.45001220703125,1858693,2025-02-10
2025-02-17,322.0,322.0,344.8999938964844,304.6499938964844,320.0,2498377,2025-02-17
2025-02-24,339.1499938964844,339.1499938964844,346.95001220703125,316.04998779296875,325.0,1630838,2025-02-24
2025-03-03,348.0,348.0,360.0,301.54998779296875,343.0,5282547,2025-03-03
2025-03-10,319.0,319.0,350.8999938964844,315.3500061035156,345.20001220703125,3222330,2025-03-10
2025-03-17,335.1000061035156,335.1000061035156,337.54998779296875,318.45001220703125,323.0,1759179,2025-03-17
2025-03-24,315.1499938964844,315.1499938964844,343.0,313.04998779296875,339.8999938964844,1696310,2025-03-24
2025-03-31,330.29998779296875,330.29998779296875,351.8999938964844,307.79998779296875,315.1499938964844,2166750,2025-03-31
2025-04-07,333.1000061035156,333.1000061035156,335.0,297.0,300.0,1268195,2025-04-07
2025-04-14,370.04998779296875,370.04998779296875,375.0,333.0,333.1000061035156,1821978,2025-04-14
2025-04-21,387.75,387.75,395.6000061035156,368.0,371.95001220703125,2355274,2025-04-21
2025-04-28,361.5,361.5,391.6000061035156,356.1499938964844,390.6000061035156,1310133,2025-04-28
2025-05-05,371.20001220703125,371.20001220703125,388.6000061035156,356.95001220703125,362.45001220703125,3019287,2025-05-05
2025-05-12,378.95001220703125,378.95001220703125,404.0,374.0,384.0,5980502,2025-05-12
2025-05-19,366.1499938964844,366.1499938964844,401.79998779296875,365.5,381.8999938964844,2694663,2025-05-19
2025-05-26,357.8999938964844,357.8999938964844,369.8500061035156,350.5,367.0,1979549,2025-05-26
2025-06-02,356.6000061035156,356.6000061035156,364.0,347.04998779296875,354.25,1801091,2025-06-02
2025-06-09,351.8999938964844,351.8999938964844,370.5,347.04998779296875,358.3999938964844,1746846,2025-06-09
2025-06-16,349.70001220703125,349.70001220703125,356.0,331.04998779296875,352.8999938964844,2042787,2025-06-16
2025-06-23,354.70001220703125,354.70001220703125,362.75,341.29998779296875,346.0,1471786,2025-06-23
2025-06-30,349.95001220703125,349.95001220703125,356.45001220703125,347.04998779296875,354.70001220703125,1000185,2025-06-30
2025-07-07,336.25,336.25,356.79998779296875,335.75,350.95001220703125,2331643,2025-07-07
2025-07-14,341.25,341.25,343.25,332.5,336.0,384528,2025-07-14
