Date,Adj Close_RPPINFRA.NS,Close_RPPINFRA.NS,High_RPPINFRA.NS,Low_RPPINFRA.NS,Open_RPPINFRA.NS,Volume_RPPINFRA.NS,Date
2021-10-25,59.20000076293945,59.20000076293945,62.849998474121094,55.29999923706055,59.79999923706055,743556,2021-10-25
2021-11-01,59.599998474121094,59.599998474121094,61.0,58.0,59.04999923706055,244305,2021-11-01
2021-11-08,58.29999923706055,58.29999923706055,60.79999923706055,58.0,60.099998474121094,354330,2021-11-08
2021-11-15,54.599998474121094,54.599998474121094,58.95000076293945,53.650001525878906,58.79999923706055,349417,2021-11-15
2021-11-22,51.150001525878906,51.150001525878906,56.79999923706055,50.099998474121094,56.79999923706055,384519,2021-11-22
2021-11-29,56.150001525878906,56.150001525878906,60.79999923706055,49.0,52.79999923706055,1723902,2021-11-29
2021-12-06,59.400001525878906,59.400001525878906,64.5,54.75,56.79999923706055,2085503,2021-12-06
2021-12-13,55.849998474121094,55.849998474121094,60.599998474121094,55.400001525878906,60.45000076293945,406245,2021-12-13
2021-12-20,53.650001525878906,53.650001525878906,58.0,52.0,55.75,416281,2021-12-20
2021-12-27,65.80000305175781,65.80000305175781,67.0,52.650001525878906,53.650001525878906,2451435,2021-12-27
2022-01-03,71.5,71.5,75.4000015258789,62.0,66.94999694824219,5258683,2022-01-03
2022-01-10,67.9000015258789,67.9000015258789,74.55000305175781,66.4000015258789,72.9000015258789,914230,2022-01-10
2022-01-17,66.0999984741211,66.0999984741211,71.9000015258789,65.9000015258789,70.0,683259,2022-01-17
2022-01-24,63.70000076293945,63.70000076293945,66.0,60.20000076293945,65.25,378216,2022-01-24
2022-01-31,64.3499984741211,64.3499984741211,70.0,63.25,64.05000305175781,473389,2022-01-31
2022-02-07,59.150001525878906,59.150001525878906,64.6500015258789,58.75,64.4000015258789,419315,2022-02-07
2022-02-14,51.75,51.75,59.0,51.5,58.150001525878906,825343,2022-02-14
2022-02-21,46.5,46.5,51.599998474121094,43.5,50.29999923706055,824744,2022-02-21
2022-02-28,46.29999923706055,46.29999923706055,49.70000076293945,43.79999923706055,43.79999923706055,400049,2022-02-28
2022-03-07,48.849998474121094,48.849998474121094,50.0,44.0,45.650001525878906,504782,2022-03-07
2022-03-14,47.45000076293945,47.45000076293945,49.29999923706055,46.900001525878906,48.900001525878906,271184,2022-03-14
2022-03-21,45.099998474121094,45.099998474121094,48.29999923706055,44.54999923706055,47.849998474121094,490885,2022-03-21
2022-03-28,44.54999923706055,44.54999923706055,45.849998474121094,41.150001525878906,45.79999923706055,1049047,2022-03-28
2022-04-04,50.29999923706055,50.29999923706055,52.70000076293945,44.29999923706055,44.5,1161464,2022-04-04
2022-04-11,49.54999923706055,49.54999923706055,51.400001525878906,48.5,50.70000076293945,223307,2022-04-11
2022-04-18,48.95000076293945,48.95000076293945,50.0,46.70000076293945,49.5,476404,2022-04-18
2022-04-25,45.5,45.5,49.04999923706055,45.0,48.25,405015,2022-04-25
2022-05-02,43.599998474121094,43.599998474121094,45.95000076293945,42.0,45.20000076293945,225381,2022-05-02
2022-05-09,40.45000076293945,40.45000076293945,46.0,38.25,43.0,381023,2022-05-09
2022-05-16,39.900001525878906,39.900001525878906,42.45000076293945,38.599998474121094,41.0,401592,2022-05-16
2022-05-23,39.650001525878906,39.650001525878906,40.54999923706055,36.400001525878906,40.45000076293945,325963,2022-05-23
2022-05-30,37.04999923706055,37.04999923706055,40.400001525878906,35.349998474121094,39.650001525878906,299877,2022-05-30
2022-06-06,35.599998474121094,35.599998474121094,37.650001525878906,35.25,37.29999923706055,195871,2022-06-06
2022-06-13,33.04999923706055,33.04999923706055,36.900001525878906,32.099998474121094,35.04999923706055,426420,2022-06-13
2022-06-20,33.95000076293945,33.95000076293945,34.349998474121094,29.5,33.5,348153,2022-06-20
2022-06-27,35.79999923706055,35.79999923706055,36.79999923706055,33.5,33.900001525878906,201387,2022-06-27
2022-07-04,36.099998474121094,36.099998474121094,37.79999923706055,35.099998474121094,36.150001525878906,110061,2022-07-04
2022-07-11,35.95000076293945,35.95000076293945,36.599998474121094,35.29999923706055,36.20000076293945,278759,2022-07-11
2022-07-18,35.95000076293945,35.95000076293945,36.70000076293945,35.599998474121094,36.0,138789,2022-07-18
2022-07-25,35.0,35.0,36.25,34.0,36.25,130953,2022-07-25
2022-08-01,36.54999923706055,36.54999923706055,38.349998474121094,34.5,34.5,313542,2022-08-01
2022-08-08,37.400001525878906,37.400001525878906,39.75,35.45000076293945,36.900001525878906,359479,2022-08-08
2022-08-15,38.25,38.25,40.400001525878906,37.400001525878906,37.400001525878906,495397,2022-08-15
2022-08-22,41.25,41.25,44.5,38.25,38.25,921968,2022-08-22
2022-08-29,42.95000076293945,42.95000076293945,46.79999923706055,39.599998474121094,40.20000076293945,820473,2022-08-29
2022-09-05,41.5,41.5,43.95000076293945,39.45000076293945,43.54999923706055,597788,2022-09-05
2022-09-12,41.75,41.75,47.0,40.70000076293945,40.70000076293945,772643,2022-09-12
2022-09-19,40.04999923706055,40.04999923706055,43.0,39.79999923706055,42.25,299267,2022-09-19
2022-09-26,36.900001525878906,36.900001525878906,39.95000076293945,35.04999923706055,39.95000076293945,299754,2022-09-26
2022-10-03,36.70000076293945,36.70000076293945,37.70000076293945,36.099998474121094,36.900001525878906,199942,2022-10-03
2022-10-10,35.79999923706055,35.79999923706055,37.29999923706055,35.25,36.900001525878906,152447,2022-10-10
2022-10-17,35.79999923706055,35.79999923706055,36.70000076293945,34.04999923706055,35.79999923706055,130534,2022-10-17
2022-10-24,35.650001525878906,35.650001525878906,36.79999923706055,35.25,36.79999923706055,74233,2022-10-24
2022-10-31,35.79999923706055,35.79999923706055,37.150001525878906,34.400001525878906,36.349998474121094,195545,2022-10-31
2022-11-07,37.79999923706055,37.79999923706055,38.25,35.150001525878906,35.54999923706055,323547,2022-11-07
2022-11-14,35.5,35.5,37.849998474121094,35.20000076293945,37.849998474121094,209037,2022-11-14
2022-11-21,37.25,37.25,38.20000076293945,34.29999923706055,35.5,246021,2022-11-21
2022-11-28,39.650001525878906,39.650001525878906,41.5,36.599998474121094,37.150001525878906,614825,2022-11-28
2022-12-05,38.45000076293945,38.45000076293945,40.25,38.29999923706055,39.650001525878906,204130,2022-12-05
2022-12-12,39.95000076293945,39.95000076293945,42.5,37.79999923706055,38.45000076293945,569306,2022-12-12
2022-12-19,36.25,36.25,45.5,35.70000076293945,39.900001525878906,1455435,2022-12-19
2022-12-26,40.54999923706055,40.54999923706055,41.849998474121094,36.400001525878906,36.400001525878906,407563,2022-12-26
2023-01-02,42.25,42.25,44.849998474121094,40.0,41.150001525878906,1143479,2023-01-02
2023-01-09,47.599998474121094,47.599998474121094,52.849998474121094,42.29999923706055,43.5,6922915,2023-01-09
2023-01-16,47.45000076293945,47.45000076293945,50.900001525878906,45.400001525878906,48.0,1347674,2023-01-16
2023-01-23,43.5,43.5,49.25,42.70000076293945,47.95000076293945,532523,2023-01-23
2023-01-30,41.599998474121094,41.599998474121094,45.29999923706055,40.349998474121094,44.5,464388,2023-01-30
2023-02-06,42.5,42.5,46.400001525878906,40.5,41.599998474121094,623482,2023-02-06
2023-02-13,43.650001525878906,43.650001525878906,46.5,40.5,43.5,667306,2023-02-13
2023-02-20,40.29999923706055,40.29999923706055,43.54999923706055,40.20000076293945,43.54999923706055,245536,2023-02-20
2023-02-27,41.20000076293945,41.20000076293945,42.95000076293945,38.150001525878906,40.29999923706055,202649,2023-02-27
2023-03-06,41.79999923706055,41.79999923706055,43.29999923706055,40.0,41.95000076293945,199555,2023-03-06
2023-03-13,39.75,39.75,42.0,39.04999923706055,41.95000076293945,210066,2023-03-13
2023-03-20,40.849998474121094,40.849998474121094,45.5,38.45000076293945,39.95000076293945,771001,2023-03-20
2023-03-27,39.79999923706055,39.79999923706055,41.95000076293945,38.20000076293945,41.25,412969,2023-03-27
2023-04-03,42.349998474121094,42.349998474121094,44.54999923706055,39.54999923706055,40.25,531596,2023-04-03
2023-04-10,41.599998474121094,41.599998474121094,43.25,40.54999923706055,42.5,225492,2023-04-10
2023-04-17,41.54999923706055,41.54999923706055,43.650001525878906,40.900001525878906,41.900001525878906,227028,2023-04-17
2023-04-24,42.150001525878906,42.150001525878906,43.29999923706055,41.04999923706055,41.150001525878906,255808,2023-04-24
2023-05-01,43.20000076293945,43.20000076293945,44.849998474121094,42.0,42.150001525878906,348682,2023-05-01
2023-05-08,42.849998474121094,42.849998474121094,44.849998474121094,42.20000076293945,43.20000076293945,348845,2023-05-08
2023-05-15,42.45000076293945,42.45000076293945,44.25,42.25,42.25,266056,2023-05-15
2023-05-22,43.29999923706055,43.29999923706055,43.95000076293945,42.25,42.79999923706055,254986,2023-05-22
2023-05-29,51.95000076293945,51.95000076293945,54.0,43.20000076293945,43.29999923706055,2320798,2023-05-29
2023-06-05,54.95000076293945,54.95000076293945,58.95000076293945,52.5,52.5,2925378,2023-06-05
2023-06-12,55.95000076293945,55.95000076293945,58.400001525878906,53.04999923706055,55.5,1687170,2023-06-12
2023-06-19,54.45000076293945,54.45000076293945,60.5,52.95000076293945,56.349998474121094,1860277,2023-06-19
2023-06-26,57.5,57.5,59.79999923706055,53.25,54.45000076293945,870019,2023-06-26
2023-07-03,62.54999923706055,62.54999923706055,66.5,56.20000076293945,57.95000076293945,5249539,2023-07-03
2023-07-10,64.0999984741211,64.0999984741211,65.0,58.75,62.900001525878906,1543899,2023-07-10
2023-07-17,62.95000076293945,62.95000076293945,68.5999984741211,62.0,64.4000015258789,3383188,2023-07-17
2023-07-24,59.849998474121094,59.849998474121094,64.30000305175781,59.5,62.900001525878906,612300,2023-07-24
2023-07-31,61.5,61.5,61.900001525878906,56.599998474121094,60.75,451199,2023-07-31
2023-08-07,60.0,60.0,64.0,59.20000076293945,62.0,414047,2023-08-07
2023-08-14,63.20000076293945,63.20000076293945,65.19999694824219,58.599998474121094,60.400001525878906,632942,2023-08-14
2023-08-21,64.05000305175781,64.05000305175781,66.19999694824219,63.5,64.30000305175781,676070,2023-08-21
2023-08-28,64.30000305175781,64.30000305175781,65.94999694824219,62.54999923706055,64.05000305175781,463788,2023-08-28
2023-09-04,64.9000015258789,64.9000015258789,67.5,63.0,64.44999694824219,898344,2023-09-04
2023-09-11,67.5,67.5,69.5,64.0,65.9000015258789,868633,2023-09-11
2023-09-18,67.8499984741211,67.8499984741211,69.8499984741211,66.69999694824219,67.55000305175781,384047,2023-09-18
2023-09-25,75.1500015258789,75.1500015258789,77.4000015258789,67.0999984741211,67.8499984741211,985294,2023-09-25
2023-10-02,81.05000305175781,81.05000305175781,84.6500015258789,73.75,75.1500015258789,1065684,2023-10-02
2023-10-09,76.5,76.5,80.5,75.5,80.5,828850,2023-10-09
2023-10-16,80.0,80.0,82.9000015258789,76.0,76.6500015258789,664822,2023-10-16
2023-10-23,79.1500015258789,79.1500015258789,81.9000015258789,73.05000305175781,80.0999984741211,544627,2023-10-23
2023-10-30,76.69999694824219,76.69999694824219,79.94999694824219,75.75,79.94999694824219,288335,2023-10-30
2023-11-06,85.69999694824219,85.69999694824219,85.69999694824219,76.0,77.9000015258789,306288,2023-11-06
2023-11-13,96.5,96.5,98.1500015258789,92.0999984741211,94.4000015258789,1138646,2023-11-13
2023-11-20,92.3499984741211,92.3499984741211,99.94999694824219,92.3499984741211,98.0,381763,2023-11-20
2023-11-27,95.94999694824219,95.94999694824219,95.94999694824219,90.5,92.3499984741211,208700,2023-11-27
2023-12-04,97.75,97.75,103.75,97.75,97.8499984741211,262404,2023-12-04
2023-12-11,94.75,94.75,101.6500015258789,94.75,99.69999694824219,400605,2023-12-11
2023-12-18,95.6500015258789,95.6500015258789,95.6500015258789,91.5,94.0,292918,2023-12-18
2023-12-25,116.1500015258789,116.1500015258789,116.1500015258789,95.6500015258789,95.6500015258789,951386,2023-12-25
2024-01-01,129.4499969482422,129.4499969482422,135.14999389648438,117.5,118.9000015258789,871231,2024-01-01
2024-01-08,137.1999969482422,137.1999969482422,137.1999969482422,124.44999694824219,126.9000015258789,278879,2024-01-08
2024-01-15,144.39999389648438,144.39999389648438,144.39999389648438,137.0,139.89999389648438,252188,2024-01-15
2024-01-22,143.5,143.5,150.14999389648438,143.5,144.39999389648438,186109,2024-01-22
2024-01-29,152.14999389648438,152.14999389648438,152.14999389648438,140.64999389648438,140.64999389648438,174931,2024-01-29
2024-02-05,152.75,152.75,160.0,152.75,155.14999389648438,117552,2024-02-05
2024-02-12,138.14999389648438,138.14999389648438,149.6999969482422,138.14999389648438,149.6999969482422,242346,2024-02-12
2024-02-19,129.8000030517578,129.8000030517578,145.0500030517578,119.25,145.0500030517578,1007705,2024-02-19
2024-02-26,114.3499984741211,114.3499984741211,130.8000030517578,107.69999694824219,130.5,655319,2024-02-26
2024-03-04,107.5999984741211,107.5999984741211,116.94999694824219,102.0,115.80000305175781,355567,2024-03-04
2024-03-11,104.55000305175781,104.55000305175781,116.3499984741211,97.4000015258789,109.0,630263,2024-03-11
2024-03-18,107.44999694824219,107.44999694824219,114.94999694824219,102.0,104.0,413911,2024-03-18
2024-03-25,107.6500015258789,107.6500015258789,112.4000015258789,106.0,107.44999694824219,221980,2024-03-25
2024-04-01,122.5,122.5,123.6500015258789,109.0,109.5,343763,2024-04-01
2024-04-08,111.55000305175781,111.55000305175781,124.0,111.19999694824219,122.5,185965,2024-04-08
2024-04-15,118.6500015258789,118.6500015258789,120.0,105.0999984741211,109.0,270642,2024-04-15
2024-04-22,130.9499969482422,130.9499969482422,133.9499969482422,113.5,123.0,657155,2024-04-22
2024-04-29,122.5,122.5,128.35000610351562,122.5,128.35000610351562,172194,2024-04-29
2024-05-06,110.80000305175781,110.80000305175781,120.05000305175781,110.80000305175781,120.05000305175781,101218,2024-05-06
2024-05-13,119.75,119.75,119.9000015258789,111.05000305175781,113.0,255415,2024-05-13
2024-05-20,116.0,116.0,122.0999984741211,115.4000015258789,117.5,165108,2024-05-20
2024-05-27,111.69999694824219,111.69999694824219,117.0,111.69999694824219,116.0,180420,2024-05-27
2024-06-03,118.3499984741211,118.3499984741211,120.5,101.30000305175781,117.19999694824219,516074,2024-06-03
2024-06-10,128.6999969482422,128.6999969482422,131.72999572753906,117.30000305175781,120.5,553036,2024-06-10
2024-06-17,129.8300018310547,129.8300018310547,132.89999389648438,118.69999694824219,128.6999969482422,431991,2024-06-17
2024-06-24,133.72000122070312,133.72000122070312,154.64999389648438,133.0,140.97000122070312,4036875,2024-06-24
2024-07-01,145.64999389648438,145.64999389648438,147.0,134.50999450683594,136.49000549316406,969587,2024-07-01
2024-07-08,163.22000122070312,163.22000122070312,184.89999389648438,141.27000427246094,146.5,11174329,2024-07-08
2024-07-15,155.66000366210938,155.66000366210938,176.35000610351562,154.10000610351562,165.5,1449874,2024-07-15
2024-07-22,197.69000244140625,197.69000244140625,203.35000610351562,153.49000549316406,155.0,5179345,2024-07-22
2024-07-29,209.8300018310547,209.8300018310547,228.1999969482422,192.02000427246094,199.6999969482422,3707192,2024-07-29
2024-08-05,215.75,215.75,221.49000549316406,196.0,196.10000610351562,2379693,2024-08-05
2024-08-12,194.94000244140625,194.94000244140625,226.6699981689453,189.82000732421875,214.99000549316406,1246439,2024-08-12
2024-08-19,215.50999450683594,215.50999450683594,218.64999389648438,193.0,199.0,747986,2024-08-19
2024-08-26,216.83999633789062,216.83999633789062,236.0399932861328,210.0,223.0,1306643,2024-08-26
2024-09-02,224.6999969482422,224.6999969482422,235.89999389648438,210.0,217.6999969482422,802086,2024-09-02
2024-09-09,214.83999633789062,214.83999633789062,224.6999969482422,211.25,224.6999969482422,347204,2024-09-09
2024-09-16,201.0800018310547,201.0800018310547,217.7899932861328,195.0,217.7899932861328,383841,2024-09-16
2024-09-23,195.58999633789062,195.58999633789062,212.0,190.07000732421875,204.0,445621,2024-09-23
2024-09-30,177.91000366210938,177.91000366210938,201.9499969482422,177.91000366210938,195.58999633789062,392788,2024-09-30
2024-10-07,177.64999389648438,177.64999389648438,188.85000610351562,160.5500030517578,177.91000366210938,437392,2024-10-07
2024-10-14,199.8800048828125,199.8800048828125,205.5500030517578,177.64999389648438,177.64999389648438,858409,2024-10-14
2024-10-21,169.5500030517578,169.5500030517578,205.0,167.16000366210938,202.6999969482422,378595,2024-10-21
2024-10-28,185.83999633789062,185.83999633789062,191.39999389648438,165.0,169.5500030517578,211698,2024-10-28
2024-11-04,180.3300018310547,180.3300018310547,190.0,172.11000061035156,186.0,223618,2024-11-04
2024-11-11,171.57000732421875,171.57000732421875,181.99000549316406,161.10000610351562,180.3300018310547,241895,2024-11-11
2024-11-18,167.63999938964844,167.63999938964844,187.99000549316406,163.13999938964844,179.0,459349,2024-11-18
2024-11-25,199.35000610351562,199.35000610351562,208.83999633789062,165.2100067138672,170.0,3771603,2024-11-25
2024-12-02,214.49000549316406,214.49000549316406,227.0,197.00999450683594,199.85000610351562,2015498,2024-12-02
2024-12-09,209.86000061035156,209.86000061035156,224.6999969482422,205.16000366210938,214.0,992576,2024-12-09
2024-12-16,221.61000061035156,221.61000061035156,255.3000030517578,207.6300048828125,209.9499969482422,8670017,2024-12-16
2024-12-23,202.44000244140625,202.44000244140625,229.5,198.14999389648438,226.49000549316406,1698317,2024-12-23
2024-12-30,202.7899932861328,202.7899932861328,206.80999755859375,191.5500030517578,204.89999389648438,520285,2024-12-30
2025-01-06,176.22999572753906,176.22999572753906,206.0,175.0500030517578,205.0,317011,2025-01-06
2025-01-13,177.38999938964844,177.38999938964844,183.0,167.41000366210938,178.99000549316406,329960,2025-01-13
2025-01-20,171.4600067138672,171.4600067138672,191.9600067138672,170.0,179.99000549316406,196527,2025-01-20
2025-01-27,176.8300018310547,176.8300018310547,184.85000610351562,156.0,165.25,295936,2025-01-27
2025-02-03,171.4600067138672,171.4600067138672,178.89999389648438,166.00999450683594,174.5500030517578,176139,2025-02-03
2025-02-10,148.69000244140625,148.69000244140625,174.2899932861328,148.69000244140625,170.3000030517578,248582,2025-02-10
2025-02-17,137.82000732421875,137.82000732421875,144.6699981689453,127.6500015258789,143.0,368214,2025-02-17
2025-02-24,116.86000061035156,116.86000061035156,135.0,115.3499984741211,135.0,252503,2025-02-24
2025-03-03,144.99000549316406,144.99000549316406,144.99000549316406,116.0,119.88999938964844,216432,2025-03-03
2025-03-10,137.27000427246094,137.27000427246094,152.22999572753906,131.0,147.0,336927,2025-03-10
2025-03-17,142.69000244140625,142.69000244140625,150.89999389648438,134.0,139.99000549316406,272898,2025-03-17
2025-03-24,137.33999633789062,137.33999633789062,152.0,134.0500030517578,149.82000732421875,544958,2025-03-24
2025-03-31,158.0500030517578,158.0500030517578,163.9199981689453,132.5500030517578,137.33999633789062,276707,2025-03-31
2025-04-07,157.0500030517578,157.0500030517578,159.9499969482422,145.6300048828125,150.13999938964844,175484,2025-04-07
2025-04-14,158.25999450683594,158.25999450683594,163.9499969482422,156.60000610351562,157.0500030517578,134736,2025-04-14
2025-04-21,163.89999389648438,163.89999389648438,179.39999389648438,157.5500030517578,157.5500030517578,357106,2025-04-21
2025-04-28,157.8000030517578,157.8000030517578,165.49000549316406,155.0500030517578,163.89999389648438,123211,2025-04-28
2025-05-05,141.86000061035156,141.86000061035156,163.0,138.3000030517578,158.88999938964844,137133,2025-05-05
2025-05-12,171.02000427246094,171.02000427246094,172.0,147.5,147.7899932861328,185982,2025-05-12
2025-05-19,160.8800048828125,160.8800048828125,177.83999633789062,160.8800048828125,174.44000244140625,131368,2025-05-19
2025-05-26,155.19000244140625,155.19000244140625,164.08999633789062,155.19000244140625,164.08999633789062,81621,2025-05-26
2025-06-02,140.24000549316406,140.24000549316406,152.0800018310547,140.24000549316406,152.0800018310547,65530,2025-06-02
2025-06-09,137.6999969482422,137.6999969482422,143.0399932861328,133.0,143.0399932861328,258351,2025-06-09
2025-06-16,132.0,132.0,140.4499969482422,132.0,140.4499969482422,130140,2025-06-16
2025-06-23,139.02999877929688,139.02999877929688,141.97999572753906,126.55000305175781,130.00999450683594,323067,2025-06-23
