Date,Adj Close_ABINFRA.NS,Close_ABINFRA.NS,High_ABINFRA.NS,Low_ABINFRA.NS,Open_ABINFRA.NS,Volume_ABINFRA.NS,Date
2020-12-14,6.199999809265137,6.199999809265137,6.5,6.199999809265137,6.5,4000,2020-12-14
2020-12-21,5.449999809265137,5.449999809265137,6.5,5.449999809265137,5.949999809265137,228000,2020-12-21
2020-12-28,5.949999809265137,5.949999809265137,5.949999809265137,5.0,5.449999809265137,164000,2020-12-28
2021-01-04,6.150000095367432,6.150000095367432,6.199999809265137,6.150000095367432,6.199999809265137,16000,2021-01-04
2021-01-11,8.5,8.5,8.5,7.050000190734863,7.050000190734863,40000,2021-01-11
2021-01-18,8.100000381469727,8.100000381469727,8.5,8.100000381469727,8.5,12000,2021-01-18
2021-01-25,6.650000095367432,6.650000095367432,8.100000381469727,6.650000095367432,8.100000381469727,16000,2021-01-25
2021-02-01,6.650000095367432,6.650000095367432,7.0,6.050000190734863,6.349999904632568,140000,2021-02-01
2021-02-08,6.900000095367432,6.900000095367432,7.25,6.650000095367432,6.650000095367432,164000,2021-02-08
2021-02-15,7.0,7.0,7.099999904632568,6.75,7.099999904632568,136000,2021-02-15
2021-02-22,6.599999904632568,6.599999904632568,7.0,6.349999904632568,7.0,64000,2021-02-22
2021-03-01,6.650000095367432,6.650000095367432,6.900000095367432,6.599999904632568,6.599999904632568,32000,2021-03-01
2021-03-08,6.949999809265137,6.949999809265137,6.949999809265137,6.650000095367432,6.650000095367432,40000,2021-03-08
2021-03-15,6.949999809265137,6.949999809265137,6.949999809265137,6.650000095367432,6.650000095367432,44000,2021-03-15
2021-03-22,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,0,2021-03-22
2021-03-29,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,0,2021-03-29
2021-04-05,6.349999904632568,6.349999904632568,6.650000095367432,6.050000190734863,6.650000095367432,44000,2021-04-05
2021-04-12,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0,2021-04-12
2021-04-19,6.150000095367432,6.150000095367432,6.199999809265137,5.849999904632568,6.050000190734863,28000,2021-04-19
2021-04-26,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,2021-04-26
2021-05-03,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,2021-05-03
2021-05-10,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,2021-05-10
2021-05-17,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0,2021-05-17
2021-05-24,6.449999809265137,6.449999809265137,6.449999809265137,6.150000095367432,6.150000095367432,4000,2021-05-24
2021-05-31,7.050000190734863,7.050000190734863,7.050000190734863,6.199999809265137,6.449999809265137,64000,2021-05-31
2021-06-07,8.899999618530273,8.899999618530273,8.899999618530273,7.400000095367432,7.400000095367432,140000,2021-06-07
2021-06-14,10.199999809265137,10.199999809265137,10.699999809265137,8.850000381469727,8.899999618530273,112000,2021-06-14
2021-06-21,10.600000381469727,10.600000381469727,11.149999618530273,10.600000381469727,10.699999809265137,12000,2021-06-21
2021-06-28,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,4000,2021-06-28
2021-07-05,9.600000381469727,9.600000381469727,10.100000381469727,9.600000381469727,10.100000381469727,4000,2021-07-05
2021-07-12,7.550000190734863,7.550000190734863,9.149999618530273,7.550000190734863,9.149999618530273,48000,2021-07-12
2021-07-19,7.5,7.5,7.5,6.550000190734863,7.199999809265137,148000,2021-07-19
2021-07-26,7.449999809265137,7.449999809265137,7.849999904632568,7.449999809265137,7.849999904632568,76000,2021-07-26
2021-08-02,8.0,8.0,8.0,7.449999809265137,7.449999809265137,12000,2021-08-02
2021-08-09,8.0,8.0,8.0,8.0,8.0,4000,2021-08-09
2021-08-16,7.25,7.25,7.599999904632568,7.25,7.599999904632568,8000,2021-08-16
2021-08-23,7.25,7.25,7.25,7.25,7.25,0,2021-08-23
2021-08-30,6.699999809265137,6.699999809265137,7.25,6.699999809265137,7.25,16000,2021-08-30
2021-09-06,7.0,7.0,7.0,6.699999809265137,6.699999809265137,4000,2021-09-06
2021-09-13,7.0,7.0,7.0,7.0,7.0,0,2021-09-13
2021-09-20,7.0,7.0,7.0,7.0,7.0,0,2021-09-20
2021-09-27,7.0,7.0,7.0,7.0,7.0,0,2021-09-27
2021-10-04,7.349999904632568,7.349999904632568,7.349999904632568,7.0,7.0,4000,2021-10-04
2021-10-11,7.0,7.0,7.349999904632568,7.0,7.349999904632568,4000,2021-10-11
2021-10-18,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,8000,2021-10-18
2021-10-25,6.349999904632568,6.349999904632568,6.650000095367432,6.349999904632568,6.650000095367432,4000,2021-10-25
2021-11-01,6.650000095367432,6.650000095367432,6.650000095367432,6.349999904632568,6.349999904632568,8000,2021-11-01
2021-11-08,6.349999904632568,6.349999904632568,6.650000095367432,6.349999904632568,6.650000095367432,8000,2021-11-08
2021-11-15,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0,2021-11-15
2021-11-22,6.349999904632568,6.349999904632568,6.349999904632568,6.050000190734863,6.349999904632568,12000,2021-11-22
2021-11-29,6.349999904632568,6.349999904632568,6.650000095367432,6.050000190734863,6.650000095367432,16000,2021-11-29
2021-12-06,6.400000095367432,6.400000095367432,6.400000095367432,6.099999904632568,6.349999904632568,8000,2021-12-06
2021-12-13,6.050000190734863,6.050000190734863,6.400000095367432,5.800000190734863,6.400000095367432,12000,2021-12-13
2021-12-20,6.650000095367432,6.650000095367432,6.949999809265137,6.050000190734863,6.050000190734863,28000,2021-12-20
2021-12-27,6.900000095367432,6.900000095367432,6.900000095367432,6.349999904632568,6.349999904632568,20000,2021-12-27
2022-01-03,7.900000095367432,7.900000095367432,7.900000095367432,6.900000095367432,6.900000095367432,12000,2022-01-03
2022-01-10,8.0,8.0,8.25,7.900000095367432,7.900000095367432,612000,2022-01-10
2022-01-17,10.100000381469727,10.100000381469727,10.100000381469727,8.0,8.0,24000,2022-01-17
2022-01-24,10.350000381469727,10.350000381469727,10.350000381469727,9.899999618530273,9.899999618530273,24000,2022-01-24
2022-01-31,10.800000190734863,10.800000190734863,10.850000381469727,10.350000381469727,10.350000381469727,8000,2022-01-31
2022-02-07,11.850000381469727,11.850000381469727,11.850000381469727,10.75,10.800000190734863,20000,2022-02-07
2022-02-14,10.350000381469727,10.350000381469727,11.25,10.25,10.75,36000,2022-02-14
2022-02-21,9.850000381469727,9.850000381469727,10.350000381469727,9.850000381469727,10.350000381469727,8000,2022-02-21
2022-02-28,9.5,9.5,10.800000190734863,9.449999809265137,9.850000381469727,40000,2022-02-28
2022-03-07,9.5,9.5,9.5,9.5,9.5,0,2022-03-07
2022-03-14,9.899999618530273,9.899999618530273,9.949999809265137,9.5,9.5,12000,2022-03-14
2022-03-21,10.350000381469727,10.350000381469727,10.350000381469727,9.899999618530273,9.899999618530273,4000,2022-03-21
2022-03-28,10.149999618530273,10.149999618530273,10.149999618530273,9.399999618530273,9.850000381469727,16000,2022-03-28
2022-04-04,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,0,2022-04-04
2022-04-11,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,4000,2022-04-11
2022-04-18,11.050000190734863,11.050000190734863,11.100000381469727,10.149999618530273,10.149999618530273,20000,2022-04-18
2022-04-25,11.550000190734863,11.550000190734863,11.550000190734863,11.050000190734863,11.050000190734863,12000,2022-04-25
2022-05-02,11.0,11.0,11.0,11.0,11.0,4000,2022-05-02
2022-05-09,10.449999809265137,10.449999809265137,11.0,10.449999809265137,11.0,4000,2022-05-09
2022-05-16,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,0,2022-05-16
2022-05-23,10.949999809265137,10.949999809265137,10.949999809265137,9.949999809265137,10.449999809265137,12000,2022-05-23
2022-05-30,11.449999809265137,11.449999809265137,11.449999809265137,10.949999809265137,10.949999809265137,4000,2022-05-30
2022-06-06,10.899999618530273,10.899999618530273,11.449999809265137,10.899999618530273,11.449999809265137,4000,2022-06-06
2022-06-13,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,4000,2022-06-13
2022-06-20,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,2022-06-20
2022-06-27,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,2022-06-27
2022-07-04,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,2022-07-04
2022-07-11,11.399999618530273,11.399999618530273,11.399999618530273,10.399999618530273,10.399999618530273,8000,2022-07-11
2022-07-18,13.100000381469727,13.100000381469727,13.100000381469727,11.399999618530273,11.399999618530273,24000,2022-07-18
2022-07-25,14.399999618530273,14.399999618530273,14.399999618530273,13.75,13.75,8000,2022-07-25
2022-08-01,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,0,2022-08-01
2022-08-08,15.0,15.0,15.0,14.399999618530273,14.399999618530273,4000,2022-08-08
2022-08-15,15.75,15.75,15.75,15.0,15.0,8000,2022-08-15
2022-08-22,18.700000762939453,18.700000762939453,18.75,15.699999809265137,15.75,132000,2022-08-22
2022-08-29,16.950000762939453,16.950000762939453,17.799999237060547,16.950000762939453,17.799999237060547,12000,2022-08-29
2022-09-05,16.149999618530273,16.149999618530273,16.950000762939453,16.149999618530273,16.950000762939453,4000,2022-09-05
2022-09-12,15.300000190734863,15.300000190734863,15.350000381469727,15.300000190734863,15.350000381469727,28000,2022-09-12
2022-09-19,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,8000,2022-09-19
2022-09-26,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,16.049999237060547,8000,2022-09-26
2022-10-03,17.049999237060547,17.049999237060547,17.600000381469727,16.049999237060547,16.049999237060547,48000,2022-10-03
2022-10-10,15.5,15.5,17.0,15.5,17.0,28000,2022-10-10
2022-10-17,14.949999809265137,14.949999809265137,16.549999237060547,14.949999809265137,15.949999809265137,36000,2022-10-17
2022-10-24,14.25,14.25,15.0,14.25,14.949999809265137,8000,2022-10-24
2022-10-31,14.0,14.0,14.25,14.0,14.25,8000,2022-10-31
2022-11-07,13.600000381469727,13.600000381469727,14.0,13.600000381469727,14.0,4000,2022-11-07
2022-11-14,13.0,13.0,13.0,13.0,13.0,4000,2022-11-14
2022-11-21,13.0,13.0,13.0,13.0,13.0,0,2022-11-21
2022-11-28,13.0,13.0,13.0,13.0,13.0,0,2022-11-28
2022-12-05,12.75,12.75,13.199999809265137,12.75,13.199999809265137,12000,2022-12-05
2022-12-12,13.0,13.0,13.0,12.75,12.75,8000,2022-12-12
2022-12-19,13.0,13.0,13.0,13.0,13.0,0,2022-12-19
2022-12-26,13.0,13.0,13.0,13.0,13.0,0,2022-12-26
2023-01-02,11.899999618530273,11.899999618530273,13.0,11.899999618530273,13.0,16000,2023-01-02
2023-01-09,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,4000,2023-01-09
2023-01-16,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0,2023-01-16
2023-01-23,13.050000190734863,13.050000190734863,13.050000190734863,11.850000381469727,12.449999809265137,8000,2023-01-23
2023-01-30,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,0,2023-01-30
2023-02-06,12.550000190734863,12.550000190734863,13.050000190734863,12.550000190734863,13.050000190734863,4000,2023-02-06
2023-02-13,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,0,2023-02-13
2023-02-20,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,12.550000190734863,0,2023-02-20
2023-02-27,15.149999618530273,15.149999618530273,15.149999618530273,12.550000190734863,12.550000190734863,4000,2023-02-27
2023-03-06,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,15.149999618530273,0,2023-03-06
2023-03-13,21.100000381469727,21.100000381469727,21.100000381469727,15.149999618530273,15.149999618530273,48000,2023-03-13
2023-03-20,23.0,23.0,23.25,21.100000381469727,21.100000381469727,28000,2023-03-20
2023-03-27,25.350000381469727,25.350000381469727,25.350000381469727,23.0,23.0,40000,2023-03-27
2023-04-03,29.25,29.25,29.25,26.600000381469727,26.600000381469727,596000,2023-04-03
2023-04-10,32.29999923706055,32.29999923706055,33.79999923706055,30.600000381469727,30.700000762939453,808000,2023-04-10
2023-04-17,39.150001525878906,39.150001525878906,39.150001525878906,33.900001525878906,33.900001525878906,44000,2023-04-17
2023-04-24,39.04999923706055,39.04999923706055,43.0,39.04999923706055,42.79999923706055,24000,2023-04-24
2023-05-01,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,0,2023-05-01
2023-05-08,37.099998474121094,37.099998474121094,39.04999923706055,37.099998474121094,39.04999923706055,4000,2023-05-08
2023-05-15,37.099998474121094,37.099998474121094,37.099998474121094,37.099998474121094,37.099998474121094,0,2023-05-15
2023-05-22,38.95000076293945,38.95000076293945,38.95000076293945,35.25,37.099998474121094,52000,2023-05-22
2023-05-29,40.70000076293945,40.70000076293945,42.849998474121094,40.70000076293945,40.849998474121094,256000,2023-05-29
2023-06-05,36.79999923706055,36.79999923706055,40.70000076293945,36.79999923706055,40.70000076293945,8000,2023-06-05
2023-06-12,40.20000076293945,40.20000076293945,40.20000076293945,36.79999923706055,36.79999923706055,8000,2023-06-12
2023-06-19,37.0,37.0,38.20000076293945,37.0,38.20000076293945,8000,2023-06-19
2023-06-26,37.0,37.0,37.0,37.0,37.0,0,2023-06-26
2023-07-03,35.150001525878906,35.150001525878906,35.150001525878906,35.150001525878906,35.150001525878906,4000,2023-07-03
2023-07-10,31.75,31.75,35.150001525878906,31.75,35.150001525878906,8000,2023-07-10
2023-07-17,29.350000381469727,29.350000381469727,33.0,28.700000762939453,33.0,84000,2023-07-17
2023-07-24,35.70000076293945,35.70000076293945,35.849998474121094,29.5,29.5,68000,2023-07-24
2023-07-31,35.04999923706055,35.04999923706055,37.400001525878906,35.04999923706055,37.400001525878906,24000,2023-07-31
2023-08-07,34.95000076293945,34.95000076293945,34.95000076293945,34.95000076293945,34.95000076293945,4000,2023-08-07
2023-08-14,33.20000076293945,33.20000076293945,34.95000076293945,33.20000076293945,34.95000076293945,68000,2023-08-14
2023-08-21,33.25,33.25,34.849998474121094,31.899999618530273,33.20000076293945,36000,2023-08-21
2023-08-28,34.900001525878906,34.900001525878906,34.900001525878906,33.25,33.25,24000,2023-08-28
2023-09-04,35.0,35.0,35.0,33.45000076293945,34.900001525878906,28000,2023-09-04
2023-09-11,32.150001525878906,32.150001525878906,35.0,32.150001525878906,35.0,28000,2023-09-11
2023-09-18,30.299999237060547,30.299999237060547,33.75,30.100000381469727,33.75,24000,2023-09-18
2023-09-25,27.549999237060547,27.549999237060547,31.75,27.549999237060547,30.299999237060547,28000,2023-09-25
2023-10-02,28.899999618530273,28.899999618530273,28.899999618530273,27.549999237060547,27.549999237060547,4000,2023-10-02
2023-10-09,34.70000076293945,34.70000076293945,34.70000076293945,30.0,30.0,24000,2023-10-09
2023-10-16,35.29999923706055,35.29999923706055,39.0,35.29999923706055,36.400001525878906,28000,2023-10-16
2023-10-23,35.29999923706055,35.29999923706055,35.29999923706055,35.29999923706055,35.29999923706055,16000,2023-10-23
2023-10-30,40.79999923706055,40.79999923706055,40.79999923706055,37.04999923706055,37.04999923706055,56000,2023-10-30
2023-11-06,49.5,49.5,51.900001525878906,45.20000076293945,47.099998474121094,360000,2023-11-06
2023-11-13,47.0,47.0,51.5,47.0,49.25,28000,2023-11-13
2023-11-20,48.70000076293945,48.70000076293945,52.25,46.0,47.0,52000,2023-11-20
2023-11-27,47.900001525878906,47.900001525878906,48.70000076293945,44.0,48.70000076293945,28000,2023-11-27
2023-12-04,46.900001525878906,46.900001525878906,46.900001525878906,45.5,45.5,32000,2023-12-04
2023-12-11,50.0,50.0,51.650001525878906,45.04999923706055,46.900001525878906,80000,2023-12-11
2023-12-18,47.0,47.0,48.95000076293945,45.599998474121094,47.5,28000,2023-12-18
2023-12-25,57.0,57.0,57.0,44.650001525878906,47.0,92000,2023-12-25
2024-01-01,52.599998474121094,52.599998474121094,59.849998474121094,52.599998474121094,59.849998474121094,44000,2024-01-01
2024-01-08,51.099998474121094,51.099998474121094,56.20000076293945,50.20000076293945,50.5,32000,2024-01-08
2024-01-15,48.349998474121094,48.349998474121094,51.95000076293945,48.349998474121094,51.099998474121094,20000,2024-01-15
2024-01-22,48.25,48.25,50.70000076293945,48.25,48.349998474121094,8000,2024-01-22
2024-01-29,46.25,46.25,48.650001525878906,45.849998474121094,45.849998474121094,24000,2024-01-29
2024-02-05,49.849998474121094,49.849998474121094,49.849998474121094,45.0,46.0,104000,2024-02-05
2024-02-12,48.0,48.0,48.0,48.0,48.0,4000,2024-02-12
2024-02-19,55.0,55.0,55.0,48.0,48.0,104000,2024-02-19
2024-02-26,59.95000076293945,59.95000076293945,63.349998474121094,57.349998474121094,57.5,104000,2024-02-26
2024-03-04,64.0,64.0,64.0,60.0,60.0,452000,2024-03-04
2024-03-11,61.0,61.0,66.94999694824219,56.099998474121094,60.79999923706055,1088000,2024-03-11
2024-03-18,58.599998474121094,58.599998474121094,64.0,55.25,55.25,140000,2024-03-18
2024-03-25,66.0,66.0,66.0,58.5,61.45000076293945,236000,2024-03-25
2024-04-01,68.0,68.0,72.75,63.650001525878906,69.30000305175781,372000,2024-04-01
2024-04-08,61.5,61.5,65.55000305175781,61.45000076293945,65.1500015258789,24000,2024-04-08
2024-04-15,60.0,60.0,64.0,58.45000076293945,58.45000076293945,56000,2024-04-15
2024-04-22,52.79999923706055,52.79999923706055,60.0,52.79999923706055,58.0,56000,2024-04-22
2024-04-29,58.0,58.0,60.900001525878906,52.79999923706055,52.79999923706055,1628000,2024-04-29
2024-05-06,49.73354721069336,49.73354721069336,55.599998474121094,46.371925354003906,55.599998474121094,56057,2024-05-06
2024-05-13,57.0,57.0,59.5,49.641448974609375,49.73354721069336,300870,2024-05-13
2024-05-20,55.0,55.0,58.20000076293945,55.0,57.0,32000,2024-05-20
2024-05-27,52.20000076293945,52.20000076293945,54.70000076293945,51.349998474121094,54.5,32000,2024-05-27
2024-06-03,49.20000076293945,49.20000076293945,50.5,49.0,49.599998474121094,18000,2024-06-03
2024-06-10,54.349998474121094,54.349998474121094,56.79999923706055,50.95000076293945,50.95000076293945,798000,2024-06-10
2024-06-17,54.0,54.0,57.95000076293945,54.0,54.349998474121094,350000,2024-06-17
2024-06-24,55.400001525878906,55.400001525878906,59.400001525878906,50.349998474121094,59.400001525878906,52000,2024-06-24
2024-07-01,54.04999923706055,54.04999923706055,56.900001525878906,51.150001525878906,55.0,70000,2024-07-01
2024-07-08,55.0,55.0,56.5,52.0,52.0,44000,2024-07-08
2024-07-15,56.95000076293945,56.95000076293945,57.150001525878906,54.0,54.0,66000,2024-07-15
2024-07-22,60.29999923706055,60.29999923706055,61.79999923706055,52.150001525878906,52.150001525878906,80000,2024-07-22
2024-07-29,63.25,63.25,65.5,60.599998474121094,63.0,116000,2024-07-29
2024-08-05,70.05000305175781,70.05000305175781,72.44999694824219,59.099998474121094,62.900001525878906,674000,2024-08-05
2024-08-12,76.0,76.0,77.5,71.94999694824219,71.94999694824219,616000,2024-08-12
2024-08-19,75.0,75.0,76.9000015258789,75.0,76.8499984741211,26000,2024-08-19
2024-08-26,78.1500015258789,78.1500015258789,78.5,68.0,75.0,82000,2024-08-26
2024-09-02,79.9000015258789,79.9000015258789,84.9000015258789,76.6500015258789,78.5,130000,2024-09-02
2024-09-09,84.0,84.0,85.5,82.0,83.0,100000,2024-09-09
2024-09-16,85.0999984741211,85.0999984741211,86.69999694824219,75.5999984741211,85.9000015258789,110000,2024-09-16
2024-09-23,79.5,79.5,88.0,76.5,88.0,190000,2024-09-23
2024-09-30,88.0,88.0,90.0,81.0,81.0,170000,2024-09-30
2024-10-07,80.0,80.0,89.0,78.30000305175781,86.0,214000,2024-10-07
2024-10-14,86.0999984741211,86.0999984741211,86.0999984741211,80.0,81.0,686000,2024-10-14
2024-10-21,98.0,98.0,98.0,85.05000305175781,90.0,458000,2024-10-21
2024-10-28,91.1500015258789,91.1500015258789,96.19999694824219,91.1500015258789,96.19999694824219,142000,2024-10-28
2024-11-04,92.9000015258789,92.9000015258789,94.80000305175781,91.1500015258789,91.1500015258789,76351,2024-11-04
2024-11-11,95.0,95.0,97.19999694824219,91.0999984741211,94.75,48162,2024-11-11
2024-11-18,92.25,92.25,95.8499984741211,91.30000305175781,93.1500015258789,23596,2024-11-18
2024-11-25,95.6500015258789,95.6500015258789,95.6500015258789,90.19999694824219,92.0,42331,2024-11-25
2024-12-02,101.80000305175781,101.80000305175781,106.47000122070312,98.0,100.43000030517578,132229,2024-12-02
2024-12-09,96.52999877929688,96.52999877929688,104.3499984741211,95.4000015258789,104.3499984741211,85769,2024-12-09
2024-12-16,93.0,93.0,99.0,90.25,95.41000366210938,54214,2024-12-16
2024-12-23,92.80999755859375,92.80999755859375,95.5199966430664,86.5,94.5,61321,2024-12-23
2024-12-30,95.05999755859375,95.05999755859375,99.94999694824219,90.01000213623047,97.0,46680,2024-12-30
2025-01-06,90.62999725341797,90.62999725341797,97.4800033569336,86.0,97.0,31190,2025-01-06
2025-01-13,90.02999877929688,90.02999877929688,98.08000183105469,86.04000091552734,93.44000244140625,380583,2025-01-13
2025-01-20,95.0199966430664,95.0199966430664,102.38999938964844,86.66999816894531,93.12000274658203,597772,2025-01-20
2025-01-27,85.9000015258789,85.9000015258789,98.47000122070312,72.77999877929688,98.47000122070312,813501,2025-01-27
2025-02-03,93.97000122070312,93.97000122070312,97.9000015258789,80.0999984741211,84.0,619280,2025-02-03
2025-02-10,85.27999877929688,85.27999877929688,99.9000015258789,83.80000305175781,94.0,906291,2025-02-10
2025-02-17,80.4000015258789,80.4000015258789,91.91999816894531,68.43000030517578,84.0,1013219,2025-02-17
2025-02-24,83.5999984741211,83.5999984741211,89.0,76.37999725341797,79.19999694824219,578194,2025-02-24
2025-03-03,82.04166412353516,82.04166412353516,82.89861297607422,70.22477722167969,75.79044342041016,820859,2025-03-03
2025-03-10,91.76000213623047,91.76000213623047,93.5,79.41999816894531,82.9800033569336,1057363,2025-03-10
2025-03-17,95.6500015258789,95.6500015258789,98.0,87.0,90.2699966430664,393857,2025-03-17
2025-03-24,99.5,99.5,105.0,93.5,93.5,904281,2025-03-24
2025-03-31,88.27999877929688,88.27999877929688,99.80000305175781,87.30000305175781,99.5,182454,2025-03-31
2025-04-07,81.04000091552734,81.04000091552734,87.0,78.91999816894531,87.0,242223,2025-04-07
2025-04-14,81.75,81.75,88.0,80.12000274658203,82.25,171973,2025-04-14
2025-04-21,82.5,82.5,90.4000015258789,77.05000305175781,83.5,631193,2025-04-21
2025-04-28,85.9800033569336,85.9800033569336,93.01000213623047,80.0999984741211,85.0,2373645,2025-04-28
2025-05-05,94.69999694824219,94.69999694824219,104.4000015258789,92.30000305175781,92.91999816894531,884905,2025-05-05
2025-05-12,107.83000183105469,107.83000183105469,108.70999908447266,96.0,96.0,893763,2025-05-12
2025-05-19,128.25999450683594,128.25999450683594,138.0,107.5,109.0,1719976,2025-05-19
2025-05-26,140.30999755859375,140.30999755859375,143.38999938964844,129.0500030517578,131.38999938964844,139108,2025-05-26
2025-06-02,138.02000427246094,138.02000427246094,144.0,135.0,143.0,219511,2025-06-02
2025-06-09,146.8699951171875,146.8699951171875,149.99000549316406,135.0,136.0,186292,2025-06-09
2025-06-16,149.00999450683594,149.00999450683594,152.6999969482422,145.0,146.0,281800,2025-06-16
2025-06-23,160.9600067138672,160.9600067138672,161.7899932861328,147.25,149.0,332061,2025-06-23
2025-06-30,167.7100067138672,167.7100067138672,168.1999969482422,157.5,162.0,270292,2025-06-30
2025-07-07,169.99000549316406,169.99000549316406,173.25,164.0,167.0,255663,2025-07-07
2025-07-14,171.83999633789062,171.83999633789062,174.5,168.9499969482422,169.99000549316406,63093,2025-07-14
