Date,Adj Close_RAMASTEEL.NS,Close_RAMASTEEL.NS,High_RAMASTEEL.NS,Low_RAMASTEEL.NS,Open_RAMASTEEL.NS,Volume_RAMASTEEL.NS,Date
2020-12-21,0.6023838520050049,0.6033329963684082,0.6533330082893372,0.5799999833106995,0.6353330016136169,1618275,2020-12-21
2020-12-28,0.612368106842041,0.613332986831665,0.663332998752594,0.5846660137176514,0.6293330192565918,3773100,2020-12-28
2021-01-04,0.8979182243347168,0.8993330001831055,0.8993330001831055,0.6366659998893738,0.6366659998893738,11358675,2021-01-04
2021-01-11,1.076969027519226,1.0786659717559814,1.119333028793335,0.941332995891571,0.941332995891571,31244325,2021-01-11
2021-01-18,1.0470162630081177,1.048666000366211,1.1319999694824219,0.9866660237312317,1.1053329706192017,11401650,2021-01-18
2021-01-25,0.9731327295303345,0.9746659994125366,1.0800000429153442,0.9480000138282776,1.0800000429153442,2414625,2021-01-25
2021-02-01,0.9564929604530334,0.9580000042915344,0.998665988445282,0.9333329796791077,0.9346659779548645,2876100,2021-02-01
2021-02-08,0.9804551601409912,0.9819999933242798,1.0066659450531006,0.9020000100135803,0.998665988445282,3733275,2021-02-08
2021-02-15,1.1222317218780518,1.1239999532699585,1.138666033744812,0.9466660022735596,0.9466660022735596,9439575,2021-02-15
2021-02-22,1.0157326459884644,1.0173330307006836,1.1566660404205322,1.0053329467773438,1.1239999532699585,18400050,2021-02-22
2021-03-01,0.9584897756576538,0.9599999785423279,1.0266660451889038,0.9353330135345459,1.0266660451889038,3327225,2021-03-01
2021-03-08,0.9511672854423523,0.9526659846305847,1.0,0.9366660118103027,0.972000002861023,3674475,2021-03-08
2021-03-15,0.9132270812988281,0.9146659970283508,0.982666015625,0.8833330273628235,0.982666015625,9063000,2021-03-15
2021-03-22,0.9298678636550903,0.9313330054283142,0.9466660022735596,0.8906660079956055,0.9333329796791077,11041800,2021-03-22
2021-03-29,0.9298678636550903,0.9313330054283142,0.9580000042915344,0.8933330178260803,0.9313330054283142,4418250,2021-03-29
2021-04-05,1.053006887435913,1.0546660423278809,1.0933330059051514,0.932666003704071,0.932666003704071,8697525,2021-04-05
2021-04-12,0.9817860722541809,0.9833329916000366,1.0933330059051514,0.9700000286102295,1.0026659965515137,10611975,2021-04-12
2021-04-19,0.9518333077430725,0.9533330202102661,1.010666012763977,0.9353330135345459,0.9866660237312317,1629225,2021-04-19
2021-04-26,1.1202349662780762,1.121999979019165,1.1519999504089355,0.9493330121040344,0.9493330121040344,7583775,2021-04-26
2021-05-03,1.0796319246292114,1.081333041191101,1.159999966621399,1.0299999713897705,1.159999966621399,3357825,2021-05-03
2021-05-10,1.0370320081710815,1.038666009902954,1.1066659688949585,1.0299999713897705,1.0926660299301147,4578375,2021-05-10
2021-05-17,0.9957640171051025,0.9973329901695251,1.0399999618530273,0.9539999961853027,1.0273330211639404,8308650,2021-05-17
2021-05-24,1.0317074060440063,1.0333329439163208,1.0506659746170044,0.9620000123977661,0.9700000286102295,11901675,2021-05-24
2021-05-31,1.053006887435913,1.0546660423278809,1.0653330087661743,0.9853330254554749,1.053333044052124,17972250,2021-05-31
2021-06-07,1.0583324432373047,1.059999942779541,1.085332989692688,0.9800000190734863,1.0653330087661743,17081550,2021-06-07
2021-06-14,1.2866387367248535,1.288666009902954,1.3333330154418945,1.053333044052124,1.1066659688949585,60855750,2021-06-14
2021-06-21,1.6400818824768066,1.642665982246399,1.642665982246399,1.288666009902954,1.2906659841537476,25979550,2021-06-21
2021-06-28,1.922970175743103,1.9259999990463257,1.9259999990463257,1.5466660261154175,1.7246659994125366,57706425,2021-06-28
2021-07-05,1.7745369672775269,1.7773330211639404,2.1226658821105957,1.7773330211639404,2.0220000743865967,29884050,2021-07-05
2021-07-12,1.9169795513153076,1.9199999570846558,2.101332902908325,1.6886659860610962,1.6886659860610962,39496050,2021-07-12
2021-07-19,1.9489291906356812,1.9520000219345093,1.9520000219345093,1.7446659803390503,1.8733329772949219,40428000,2021-07-19
2021-07-26,2.4008829593658447,2.404665946960449,2.404665946960449,1.854665994644165,2.049333095550537,45033750,2021-07-26
2021-08-02,3.015913963317871,3.0206658840179443,3.0206658840179443,2.5246660709381104,2.5246660709381104,65506500,2021-08-02
2021-08-09,3.3939852714538574,3.3993330001831055,3.545332908630371,3.0239999294281006,3.171333074569702,43067475,2021-08-09
2021-08-16,3.1290698051452637,3.134000062942505,3.4666659832000732,3.1226658821105957,3.3333330154418945,28267575,2021-08-16
2021-08-23,3.0505263805389404,3.055332899093628,3.3333330154418945,2.9773330688476562,2.9773330688476562,22649925,2021-08-23
2021-08-30,3.1304006576538086,3.1353330612182617,3.2666659355163574,3.0273330211639404,3.1333329677581787,14393700,2021-08-30
2021-09-06,3.1423816680908203,3.1473329067230225,3.2666659355163574,2.9646658897399902,3.2133328914642334,10681800,2021-09-06
2021-09-13,3.4086294174194336,3.4140000343322754,3.5733330249786377,3.055999994277954,3.182666063308716,46181475,2021-09-13
2021-09-20,3.2914798259735107,3.296665906906128,3.493333101272583,3.1600000858306885,3.414665937423706,25937775,2021-09-20
2021-09-27,3.262192964553833,3.2673330307006836,3.4000000953674316,3.1866660118103027,3.385999917984009,8129325,2021-09-27
2021-10-04,3.5543994903564453,3.559999942779541,3.559999942779541,3.1333329677581787,3.3326659202575684,23222925,2021-10-04
2021-10-11,3.723466157913208,3.72933292388916,3.8933329582214355,3.687333106994629,3.73799991607666,33361575,2021-10-11
2021-10-18,3.397313117980957,3.4026660919189453,3.7679998874664307,3.3233330249786377,3.733333110809326,28432425,2021-10-18
2021-10-25,3.2775018215179443,3.282665967941284,3.5280001163482666,3.2413330078125,3.5173330307006836,29914125,2021-10-25
2021-11-01,3.5583932399749756,3.563999891281128,3.6406660079956055,3.232666015625,3.232666015625,19516950,2021-11-01
2021-11-08,3.5191211700439453,3.5246660709381104,3.6966660022735596,3.4526660442352295,3.625333070755005,22957875,2021-11-08
2021-11-15,3.272843360900879,3.2780001163482666,3.546665906906128,3.1513330936431885,3.493333101272583,22496475,2021-11-15
2021-11-22,3.2235867977142334,3.228666067123413,3.4000000953674316,3.052665948867798,3.1366660594940186,25520400,2021-11-22
2021-11-29,3.037214517593384,3.0420000553131104,3.2739999294281006,2.913332939147949,3.068000078201294,22553475,2021-11-29
2021-12-06,3.129734754562378,3.1346659660339355,3.4013330936431885,3.009999990463257,3.1059999465942383,17821725,2021-12-06
2021-12-13,3.0338857173919678,3.038666009902954,3.290666103363037,2.9466660022735596,3.290666103363037,24129600,2021-12-13
2021-12-20,3.167675018310547,3.172666072845459,3.5066659450531006,2.7360000610351562,2.947999954223633,71421000,2021-12-20
2021-12-27,4.514220714569092,4.52133321762085,4.572000026702881,3.058000087738037,3.236665964126587,342516750,2021-12-27
2022-01-03,5.760256767272949,5.7693328857421875,5.7693328857421875,4.559999942779541,4.624000072479248,233387100,2022-01-03
2022-01-10,4.926903247833252,4.934666156768799,6.057332992553711,4.934666156768799,5.986666202545166,108282675,2022-01-10
2022-01-17,5.063354969024658,5.071332931518555,5.426000118255615,4.480000019073486,4.688000202178955,234324375,2022-01-17
2022-01-24,4.894288539886475,4.9019999504089355,5.25333309173584,4.552000045776367,5.066666126251221,129958125,2022-01-24
2022-01-31,4.646012783050537,4.6533331871032715,5.146666049957275,4.554666042327881,4.917333126068115,42903600,2022-01-31
2022-02-07,4.737202167510986,4.74466609954834,4.758666038513184,4.106666088104248,4.758666038513184,77010225,2022-02-07
2022-02-14,4.479608058929443,4.486666202545166,4.9019999504089355,4.427999973297119,4.693333148956299,57261900,2022-02-14
2022-02-21,4.214025974273682,4.22066593170166,4.510000228881836,3.9200000762939453,4.400000095367432,44244600,2022-02-21
2022-02-28,4.412665843963623,4.412665843963623,4.863999843597412,4.053999900817871,4.119999885559082,40435650,2022-02-28
2022-03-07,4.486666202545166,4.486666202545166,4.559332847595215,4.066666126251221,4.25333309173584,58919400,2022-03-07
2022-03-14,4.437333106994629,4.437333106994629,4.50666618347168,4.266665935516357,4.460000038146973,18679650,2022-03-14
2022-03-21,4.346665859222412,4.346665859222412,4.626666069030762,4.296666145324707,4.402666091918945,47746425,2022-03-21
2022-03-28,4.277332782745361,4.277332782745361,4.426665782928467,4.0806660652160645,4.3333330154418945,20241450,2022-03-28
2022-04-04,5.276000022888184,5.276000022888184,5.3306660652160645,4.290666103363037,4.290666103363037,143163900,2022-04-04
2022-04-11,5.421999931335449,5.421999931335449,5.466000080108643,5.146666049957275,5.4506659507751465,65244225,2022-04-11
2022-04-18,5.464000225067139,5.464000225067139,5.866665840148926,5.199999809265137,5.25933313369751,95853525,2022-04-18
2022-04-25,5.199999809265137,5.199999809265137,5.482666015625,5.088665962219238,5.440000057220459,30502125,2022-04-25
2022-05-02,5.0106658935546875,5.0106658935546875,5.279333114624023,4.920666217803955,5.199333190917969,28952550,2022-05-02
2022-05-09,4.443999767303467,4.443999767303467,5.053332805633545,4.320000171661377,5.053332805633545,54756600,2022-05-09
2022-05-16,4.941999912261963,4.941999912261963,4.941999912261963,4.255332946777344,4.400000095367432,45937200,2022-05-16
2022-05-23,4.543333053588867,4.543333053588867,5.103332996368408,4.448666095733643,5.077332973480225,26810175,2022-05-23
2022-05-30,4.785333156585693,4.785333156585693,4.95866584777832,4.53000020980835,4.639999866485596,22458300,2022-05-30
2022-06-06,4.602665901184082,4.602665901184082,4.932000160217285,4.434000015258789,4.798666000366211,23635050,2022-06-06
2022-06-13,5.254000186920166,5.254000186920166,5.263999938964844,4.473999977111816,4.599999904632568,73658025,2022-06-13
2022-06-20,5.1479997634887695,5.1479997634887695,5.466666221618652,5.008666038513184,5.320000171661377,47994600,2022-06-20
2022-06-27,5.119999885559082,5.119999885559082,5.237332820892334,5.004665851593018,5.173333168029785,25699575,2022-06-27
2022-07-04,5.115333080291748,5.115333080291748,5.361332893371582,5.066666126251221,5.266665935516357,32601450,2022-07-04
2022-07-11,5.1579999923706055,5.1579999923706055,5.278666019439697,4.802666187286377,5.278666019439697,43036800,2022-07-11
2022-07-18,5.6433329582214355,5.6433329582214355,5.72933292388916,5.173333168029785,5.25333309173584,57965475,2022-07-18
2022-07-25,5.76200008392334,5.76200008392334,5.8933329582214355,5.418665885925293,5.666666030883789,48245325,2022-07-25
2022-08-01,6.416666030883789,6.416666030883789,6.421332836151123,5.687333106994629,5.76200008392334,99501450,2022-08-01
2022-08-08,6.670666217803955,6.670666217803955,6.706665992736816,6.239999771118164,6.478665828704834,76133025,2022-08-08
2022-08-15,7.662665843963623,7.662665843963623,7.664666175842285,6.533332824707031,6.670666217803955,136938900,2022-08-15
2022-08-22,8.043333053588867,8.043333053588867,8.043333053588867,7.099999904632568,7.559999942779541,109724175,2022-08-22
2022-08-29,7.703332901000977,7.703332901000977,8.863332748413086,7.673333168029785,8.066665649414062,93806055,2022-08-29
2022-09-05,7.536665916442871,7.536665916442871,8.133333206176758,7.416666030883789,7.703332901000977,42772320,2022-09-05
2022-09-12,7.606666088104248,7.606666088104248,7.993332862854004,7.533332824707031,7.613333225250244,40522890,2022-09-12
2022-09-19,7.4633331298828125,7.4633331298828125,7.9633331298828125,7.420000076293945,7.613333225250244,32896140,2022-09-19
2022-09-26,7.150000095367432,7.150000095367432,7.4633331298828125,6.6533331871032715,7.4633331298828125,24204135,2022-09-26
2022-10-03,7.203332901000977,7.203332901000977,7.576665878295898,6.9633331298828125,7.099999904632568,27363810,2022-10-03
2022-10-10,8.063332557678223,8.063332557678223,8.363332748413086,6.863333225250244,6.966666221618652,61049610,2022-10-10
2022-10-17,8.236665725708008,8.236665725708008,9.333333015441895,7.813333034515381,8.09666633605957,115066380,2022-10-17
2022-10-24,9.683333396911621,9.683333396911621,9.933333396911621,8.279999732971191,8.380000114440918,76732875,2022-10-24
2022-10-31,10.09000015258789,10.09000015258789,10.850000381469727,9.739999771118164,9.763333320617676,106583265,2022-10-31
2022-11-07,10.9399995803833,10.9399995803833,10.94333267211914,9.586666107177734,10.226666450500488,84523635,2022-11-07
2022-11-14,11.720000267028809,11.720000267028809,12.10666561126709,10.676666259765625,11.133333206176758,164076840,2022-11-14
2022-11-21,11.079999923706055,11.079999923706055,12.066665649414062,11.010000228881836,11.866665840148926,46450635,2022-11-21
2022-11-28,11.609999656677246,11.609999656677246,11.953332901000977,10.739999771118164,11.133333206176758,42272220,2022-11-28
2022-12-05,11.043333053588867,11.043333053588867,11.996665954589844,11.00333309173584,11.866665840148926,36257430,2022-12-05
2022-12-12,11.766666412353516,11.766666412353516,12.313332557678223,11.046666145324707,11.126666069030762,91893435,2022-12-12
2022-12-19,9.710000038146973,9.710000038146973,12.143333435058594,9.710000038146973,11.866665840148926,79749060,2022-12-19
2022-12-26,11.083333015441895,11.083333015441895,11.766666412353516,8.84000015258789,9.333333015441895,118599615,2022-12-26
2023-01-02,12.716666221618652,12.716666221618652,12.716666221618652,11.213333129882812,11.273332595825195,122701581,2023-01-02
2023-01-09,13.983332633972168,13.983332633972168,15.366665840148926,13.466666221618652,13.983332633972168,63607398,2023-01-09
2023-01-16,13.466666221618652,13.466666221618652,14.233332633972168,12.316665649414062,14.233332633972168,98227215,2023-01-16
2023-01-23,12.316665649414062,12.316665649414062,13.733332633972168,11.399999618530273,13.566665649414062,27529323,2023-01-23
2023-01-30,11.616665840148926,11.616665840148926,12.833333015441895,11.366665840148926,12.166666030883789,26832321,2023-01-30
2023-02-06,12.050000190734863,12.050000190734863,12.366665840148926,11.066665649414062,12.0,41019420,2023-02-06
2023-02-13,11.266666412353516,11.266666412353516,12.433333396911621,11.183333396911621,12.183333396911621,11352024,2023-02-13
2023-02-20,10.649999618530273,10.649999618530273,11.766666412353516,10.516666412353516,11.333333015441895,29019576,2023-02-20
2023-02-27,10.75,10.75,11.433333396911621,10.25,10.566665649414062,22411116,2023-02-27
2023-03-06,10.699999809265137,10.699999809265137,11.050000190734863,10.533332824707031,10.866665840148926,8311548,2023-03-06
2023-03-13,9.983332633972168,9.983332633972168,10.766666412353516,9.783332824707031,10.766666412353516,13145694,2023-03-13
2023-03-20,9.266666412353516,9.266666412353516,10.183333396911621,9.266666412353516,9.983332633972168,15451935,2023-03-20
2023-03-27,9.283332824707031,9.283332824707031,9.783332824707031,8.816665649414062,9.266666412353516,25302261,2023-03-27
2023-04-03,10.716666221618652,10.716666221618652,10.716666221618652,9.733332633972168,9.733332633972168,6797118,2023-04-03
2023-04-10,10.616665840148926,10.616665840148926,11.066665649414062,10.300000190734863,11.066665649414062,21042333,2023-04-10
2023-04-17,10.016666412353516,10.016666412353516,10.833333015441895,9.883333206176758,10.633333206176758,13820487,2023-04-17
2023-04-24,10.533332824707031,10.533332824707031,10.916666030883789,10.0,10.066665649414062,46540899,2023-04-24
2023-05-01,10.416666030883789,10.416666030883789,10.833333015441895,10.016666412353516,10.533332824707031,14511093,2023-05-01
2023-05-08,11.466666221618652,11.466666221618652,11.466666221618652,10.199999809265137,10.5,67501434,2023-05-08
2023-05-15,11.949999809265137,11.949999809265137,12.600000381469727,11.666666030883789,12.0,52720611,2023-05-15
2023-05-22,12.850000381469727,12.850000381469727,12.916666030883789,11.350000381469727,11.949999809265137,55147563,2023-05-22
2023-05-29,13.683333396911621,13.683333396911621,13.766666412353516,12.866665840148926,13.033332824707031,105371178,2023-05-29
2023-06-05,12.683333396911621,12.683333396911621,14.433333396911621,12.600000381469727,13.766666412353516,77723346,2023-06-05
2023-06-12,12.916666030883789,12.916666030883789,13.199999809265137,12.5,12.800000190734863,44854719,2023-06-12
2023-06-19,12.383333206176758,12.383333206176758,13.166666030883789,12.266666412353516,13.166666030883789,44286165,2023-06-19
2023-06-26,12.300000190734863,12.300000190734863,12.733332633972168,12.216666221618652,12.366665840148926,12572694,2023-06-26
2023-07-03,11.600000381469727,11.600000381469727,12.766666412353516,11.533332824707031,12.300000190734863,31914801,2023-07-03
2023-07-10,12.816665649414062,12.816665649414062,13.033332824707031,11.366665840148926,11.666666030883789,103259409,2023-07-10
2023-07-17,12.866665840148926,12.866665840148926,14.083333015441895,12.683333396911621,12.916666030883789,233015175,2023-07-17
2023-07-24,13.0,13.0,13.666666030883789,12.800000190734863,13.516666412353516,66804231,2023-07-24
2023-07-31,13.666666030883789,13.666666030883789,15.066665649414062,12.933333396911621,13.033332824707031,320559369,2023-07-31
2023-08-07,13.300000190734863,13.300000190734863,14.149999618530273,13.216666221618652,13.766666412353516,37452789,2023-08-07
2023-08-14,12.666666030883789,12.666666030883789,13.716666221618652,12.5,13.300000190734863,38628210,2023-08-14
2023-08-21,12.683333396911621,12.683333396911621,13.283332824707031,12.300000190734863,12.733332633972168,50911503,2023-08-21
2023-08-28,12.933333396911621,12.933333396911621,13.083333015441895,12.483332633972168,12.716666221618652,34941897,2023-08-28
2023-09-04,13.333333015441895,13.333333015441895,13.75,12.649999618530273,12.949999809265137,93170133,2023-09-04
2023-09-11,12.433333396911621,12.433333396911621,13.600000381469727,11.899999618530273,13.433333396911621,64122009,2023-09-11
2023-09-18,12.25,12.25,12.5,12.183333396911621,12.433333396911621,17178819,2023-09-18
2023-09-25,11.833333015441895,11.833333015441895,12.533332824707031,11.533332824707031,12.266666412353516,145129998,2023-09-25
2023-10-02,11.933333396911621,11.933333396911621,11.983332633972168,11.483332633972168,11.833333015441895,27158316,2023-10-02
2023-10-09,12.383333206176758,12.383333206176758,12.75,11.516666412353516,11.699999809265137,80389329,2023-10-09
2023-10-16,11.983332633972168,11.983332633972168,12.733332633972168,11.866665840148926,12.383333206176758,28598505,2023-10-16
2023-10-23,11.149999618530273,11.149999618530273,12.149999618530273,10.683333396911621,12.083333015441895,40725777,2023-10-23
2023-10-30,11.149999618530273,11.149999618530273,11.600000381469727,10.983332633972168,11.149999618530273,24726339,2023-10-30
2023-11-06,13.166666030883789,13.166666030883789,13.483332633972168,11.199999809265137,11.233332633972168,145789728,2023-11-06
2023-11-13,12.133333206176758,12.133333206176758,12.666666030883789,12.033332824707031,12.666666030883789,18180987,2023-11-13
2023-11-20,12.333333015441895,12.333333015441895,12.916666030883789,12.100000381469727,12.316665649414062,42927006,2023-11-20
2023-11-27,12.466666221618652,12.466666221618652,12.816665649414062,11.699999809265137,12.333333015441895,42601515,2023-11-27
2023-12-04,12.949999809265137,12.949999809265137,13.149999618530273,12.316665649414062,12.649999618530273,91326051,2023-12-04
2023-12-11,12.583333015441895,12.583333015441895,13.333333015441895,12.516666412353516,12.983332633972168,71407758,2023-12-11
2023-12-18,12.300000190734863,12.300000190734863,12.683333396911621,11.583333015441895,12.633333206176758,44830890,2023-12-18
2023-12-25,12.0,12.0,12.483332633972168,11.949999809265137,12.300000190734863,33212064,2023-12-25
2024-01-01,12.649999618530273,12.649999618530273,12.833333015441895,11.983332633972168,12.050000190734863,74843091,2024-01-01
2024-01-08,13.0,13.0,13.716666221618652,12.333333015441895,13.033332824707031,135245613,2024-01-08
2024-01-15,13.550000190734863,13.550000190734863,13.966666221618652,12.466666221618652,13.133333206176758,126847491,2024-01-15
2024-01-22,15.083333015441895,15.083333015441895,16.833332061767578,13.550000190734863,13.550000190734863,377849595,2024-01-22
2024-01-29,14.699999809265137,14.699999809265137,16.03333282470703,14.600000381469727,16.03333282470703,310801785,2024-01-29
2024-02-05,14.216666221618652,14.216666221618652,15.166666030883789,13.783332824707031,14.833333015441895,102220527,2024-02-05
2024-02-12,13.133333206176758,13.133333206176758,14.516666412353516,13.0,14.300000190734863,125222691,2024-02-12
2024-02-19,14.199999809265137,14.199999809265137,15.100000381469727,12.850000381469727,13.199999809265137,243395085,2024-02-19
2024-02-26,13.466666221618652,13.466666221618652,14.466666221618652,12.933333396911621,14.300000190734863,79956954,2024-02-26
2024-03-04,13.899999618530273,13.899999618530273,13.983332633972168,12.466666221618652,13.516666412353516,61195545,2024-03-04
2024-03-11,12.783332824707031,12.783332824707031,14.300000190734863,10.833333015441895,14.133333206176758,127800330,2024-03-11
2024-03-18,13.25,13.25,15.300000190734863,12.550000190734863,12.966666221618652,253602283,2024-03-18
2024-03-25,14.399999618530273,14.399999618530273,14.75,12.600000381469727,13.25,140050517,2024-03-25
2024-04-01,13.149999618530273,13.149999618530273,14.699999809265137,13.0,14.399999618530273,54871170,2024-04-01
2024-04-08,12.649999618530273,12.649999618530273,13.699999809265137,12.449999809265137,13.25,43474649,2024-04-08
2024-04-15,12.25,12.25,12.649999618530273,11.699999809265137,12.399999618530273,41413201,2024-04-15
2024-04-22,13.699999809265137,13.699999809265137,14.399999618530273,12.149999618530273,12.300000190734863,147311168,2024-04-22
2024-04-29,13.050000190734863,13.050000190734863,13.899999618530273,12.850000381469727,13.850000381469727,52313889,2024-04-29
2024-05-06,12.300000190734863,12.300000190734863,13.199999809265137,12.050000190734863,13.199999809265137,46011408,2024-05-06
2024-05-13,13.050000190734863,13.050000190734863,13.25,12.0,12.399999618530273,41736686,2024-05-13
2024-05-20,12.449999809265137,12.449999809265137,13.100000381469727,12.399999618530273,12.850000381469727,19891411,2024-05-20
2024-05-27,11.899999618530273,11.899999618530273,12.600000381469727,11.75,12.5,41611585,2024-05-27
2024-06-03,11.699999809265137,11.699999809265137,12.550000190734863,9.899999618530273,12.5,48069982,2024-06-03
2024-06-10,12.109999656677246,12.109999656677246,12.59000015258789,11.569999694824219,11.850000381469727,35443404,2024-06-10
2024-06-17,11.90999984741211,11.90999984741211,12.25,11.770000457763672,12.109999656677246,23498560,2024-06-17
2024-06-24,11.430000305175781,11.430000305175781,12.0,11.369999885559082,11.930000305175781,19524119,2024-06-24
2024-07-01,11.029999732971191,11.029999732971191,11.75,10.75,11.5,87687207,2024-07-01
2024-07-08,10.84000015258789,10.84000015258789,11.449999809265137,10.539999961853027,11.09000015258789,112487295,2024-07-08
2024-07-15,10.359999656677246,10.359999656677246,10.930000305175781,10.3100004196167,10.90999984741211,51699016,2024-07-15
2024-07-22,10.199999809265137,10.199999809265137,10.539999961853027,10.0,10.300000190734863,73477759,2024-07-22
2024-07-29,11.619999885559082,11.619999885559082,12.359999656677246,10.210000038146973,10.279999732971191,286731857,2024-07-29
2024-08-05,10.850000381469727,10.850000381469727,11.350000381469727,10.579999923706055,11.300000190734863,92215682,2024-08-05
2024-08-12,10.5600004196167,10.5600004196167,11.100000381469727,10.5,11.0,42248981,2024-08-12
2024-08-19,11.289999961853027,11.289999961853027,11.609999656677246,11.0,11.100000381469727,72770180,2024-08-19
2024-08-26,10.369999885559082,10.369999885559082,11.420000076293945,9.989999771118164,11.369999885559082,439048183,2024-08-26
2024-09-02,16.520000457763672,16.520000457763672,16.639999389648438,10.369999885559082,10.649999618530273,1292278882,2024-09-02
2024-09-09,16.25,16.25,17.549999237060547,13.5600004196167,16.850000381469727,890954339,2024-09-09
2024-09-16,15.239999771118164,15.239999771118164,16.93000030517578,14.949999809265137,16.469999313354492,561343868,2024-09-16
2024-09-23,14.899999618530273,14.899999618530273,15.710000038146973,13.869999885559082,15.380000114440918,247645020,2024-09-23
2024-09-30,14.279999732971191,14.279999732971191,15.029999732971191,14.020000457763672,14.899999618530273,108431687,2024-09-30
2024-10-07,14.359999656677246,14.359999656677246,14.699999809265137,13.34000015258789,14.289999961853027,123996777,2024-10-07
2024-10-14,13.739999771118164,13.739999771118164,14.569999694824219,13.3100004196167,14.550000190734863,69436084,2024-10-14
2024-10-21,11.9399995803833,11.9399995803833,14.0,11.699999809265137,14.0,109414501,2024-10-21
2024-10-28,14.039999961853027,14.039999961853027,14.399999618530273,11.670000076293945,12.0,150633395,2024-10-28
2024-11-04,13.59000015258789,13.59000015258789,14.399999618530273,13.109999656677246,14.050000190734863,93924498,2024-11-04
2024-11-11,12.84000015258789,12.84000015258789,13.649999618530273,12.510000228881836,13.539999961853027,57521329,2024-11-11
2024-11-18,11.970000267028809,11.970000267028809,12.600000381469727,11.680000305175781,12.380000114440918,60287978,2024-11-18
2024-11-25,12.300000190734863,12.300000190734863,12.710000038146973,12.079999923706055,12.300000190734863,53533182,2024-11-25
2024-12-02,13.6899995803833,13.6899995803833,14.1899995803833,12.0600004196167,12.289999961853027,124690461,2024-12-02
2024-12-09,13.119999885559082,13.119999885559082,14.199999809265137,12.90999984741211,13.699999809265137,62426628,2024-12-09
2024-12-16,12.220000267028809,12.220000267028809,13.210000038146973,12.029999732971191,13.09000015258789,38523267,2024-12-16
2024-12-23,12.170000076293945,12.170000076293945,12.40999984741211,12.0,12.220000267028809,25539943,2024-12-23
2024-12-30,12.270000457763672,12.270000457763672,12.5600004196167,11.850000381469727,12.170000076293945,31705533,2024-12-30
2025-01-06,11.670000076293945,11.670000076293945,12.65999984741211,11.529999732971191,12.239999771118164,56355702,2025-01-06
2025-01-13,11.779999732971191,11.779999732971191,12.25,10.899999618530273,11.779999732971191,43578820,2025-01-13
