Date,Adj Close_INCREDIBLE.NS,Close_INCREDIBLE.NS,High_INCREDIBLE.NS,Low_INCREDIBLE.NS,Open_INCREDIBLE.NS,Volume_INCREDIBLE.NS,Date
2021-05-03,23.799999237060547,23.799999237060547,26.950000762939453,20.100000381469727,23.200000762939453,337905,2021-05-03
2021-05-10,29.299999237060547,29.299999237060547,35.0,24.450000762939453,24.5,1904388,2021-05-10
2021-05-17,25.799999237060547,25.799999237060547,31.0,25.700000762939453,31.0,390502,2021-05-17
2021-05-24,28.350000381469727,28.350000381469727,31.899999618530273,26.700000762939453,26.700000762939453,1006161,2021-05-24
2021-05-31,28.600000381469727,28.600000381469727,29.5,26.0,28.899999618530273,280077,2021-05-31
2021-06-07,27.950000762939453,27.950000762939453,29.200000762939453,26.25,29.200000762939453,204079,2021-06-07
2021-06-14,30.5,30.5,32.20000076293945,26.350000381469727,28.5,723891,2021-06-14
2021-06-21,31.200000762939453,31.200000762939453,34.79999923706055,29.549999237060547,30.5,1284499,2021-06-21
2021-06-28,40.400001525878906,40.400001525878906,44.0,29.649999618530273,32.25,3279835,2021-06-28
2021-07-05,39.400001525878906,39.400001525878906,41.29999923706055,36.0,41.20000076293945,582010,2021-07-05
2021-07-12,37.04999923706055,37.04999923706055,41.20000076293945,36.599998474121094,39.150001525878906,274284,2021-07-12
2021-07-19,36.54999923706055,36.54999923706055,40.650001525878906,36.04999923706055,37.0,243284,2021-07-19
2021-07-26,34.04999923706055,34.04999923706055,36.75,33.54999923706055,36.54999923706055,142774,2021-07-26
2021-08-02,31.100000381469727,31.100000381469727,35.0,30.049999237060547,34.25,123465,2021-08-02
2021-08-09,31.25,31.25,32.95000076293945,29.75,30.0,115991,2021-08-09
2021-08-16,27.5,27.5,31.899999618530273,27.5,31.100000381469727,31277,2021-08-16
2021-08-23,27.200000762939453,27.200000762939453,28.700000762939453,25.149999618530273,28.700000762939453,52730,2021-08-23
2021-08-30,27.850000381469727,27.850000381469727,28.799999237060547,26.350000381469727,27.0,39163,2021-08-30
2021-09-06,27.649999618530273,27.649999618530273,28.950000762939453,27.100000381469727,27.100000381469727,35897,2021-09-06
2021-09-13,27.649999618530273,27.649999618530273,28.5,26.600000381469727,27.25,40564,2021-09-13
2021-09-20,27.399999618530273,27.399999618530273,28.649999618530273,26.149999618530273,28.200000762939453,33435,2021-09-20
2021-09-27,26.549999237060547,26.549999237060547,27.649999618530273,26.100000381469727,26.100000381469727,42167,2021-09-27
2021-10-04,26.450000762939453,26.450000762939453,28.649999618530273,25.600000381469727,26.549999237060547,88857,2021-10-04
2021-10-11,27.600000381469727,27.600000381469727,27.75,25.149999618530273,26.450000762939453,107202,2021-10-11
2021-10-18,26.850000381469727,26.850000381469727,28.299999237060547,25.5,27.600000381469727,110563,2021-10-18
2021-10-25,24.299999237060547,24.299999237060547,27.200000762939453,23.950000762939453,27.200000762939453,59495,2021-10-25
2021-11-01,24.850000381469727,24.850000381469727,25.700000762939453,23.200000762939453,24.950000762939453,34887,2021-11-01
2021-11-08,25.899999618530273,25.899999618530273,28.200000762939453,24.100000381469727,24.899999618530273,68676,2021-11-08
2021-11-15,24.899999618530273,24.899999618530273,26.649999618530273,24.549999237060547,25.899999618530273,53313,2021-11-15
2021-11-22,23.549999237060547,23.549999237060547,25.0,23.149999618530273,25.0,30924,2021-11-22
2021-11-29,22.100000381469727,22.100000381469727,24.350000381469727,21.049999237060547,23.5,87699,2021-11-29
2021-12-06,27.0,27.0,27.5,22.700000762939453,22.700000762939453,72594,2021-12-06
2021-12-13,24.950000762939453,24.950000762939453,28.549999237060547,24.350000381469727,28.0,51860,2021-12-13
2021-12-20,23.950000762939453,23.950000762939453,26.25,22.600000381469727,26.25,56382,2021-12-20
2021-12-27,26.299999237060547,26.299999237060547,26.299999237060547,23.0,23.850000381469727,184787,2021-12-27
2022-01-03,33.0,33.0,33.0,25.450000762939453,27.549999237060547,484771,2022-01-03
2022-01-10,32.099998474121094,32.099998474121094,37.900001525878906,29.649999618530273,35.900001525878906,416727,2022-01-10
2022-01-17,28.049999237060547,28.049999237060547,33.0,26.899999618530273,33.0,159772,2022-01-17
2022-01-24,27.5,27.5,28.799999237060547,26.0,28.799999237060547,33120,2022-01-24
2022-01-31,27.549999237060547,27.549999237060547,29.0,26.649999618530273,28.25,41330,2022-01-31
2022-02-07,26.5,26.5,27.950000762939453,26.25,27.950000762939453,29429,2022-02-07
2022-02-14,24.600000381469727,24.600000381469727,26.75,23.950000762939453,26.200000762939453,33696,2022-02-14
2022-02-21,22.950000762939453,22.950000762939453,25.049999237060547,21.649999618530273,24.950000762939453,58786,2022-02-21
2022-02-28,22.450000762939453,22.450000762939453,23.399999618530273,21.299999237060547,22.5,31606,2022-02-28
2022-03-07,23.0,23.0,23.149999618530273,20.700000762939453,22.0,67905,2022-03-07
2022-03-14,25.0,25.0,25.299999237060547,23.0,23.0,28780,2022-03-14
2022-03-21,23.799999237060547,23.799999237060547,26.0,23.25,26.0,34593,2022-03-21
2022-03-28,21.850000381469727,21.850000381469727,24.899999618530273,20.700000762939453,24.899999618530273,98013,2022-03-28
2022-04-04,24.049999237060547,24.049999237060547,24.549999237060547,22.100000381469727,22.899999618530273,71266,2022-04-04
2022-04-11,24.399999618530273,24.399999618530273,25.0,23.399999618530273,24.25,37095,2022-04-11
2022-04-18,25.0,25.0,25.899999618530273,23.350000381469727,25.200000762939453,82390,2022-04-18
2022-04-25,23.799999237060547,23.799999237060547,25.75,23.299999237060547,25.75,70448,2022-04-25
2022-05-02,22.899999618530273,22.899999618530273,24.200000762939453,22.0,23.799999237060547,32381,2022-05-02
2022-05-09,20.600000381469727,20.600000381469727,23.700000762939453,20.0,23.700000762939453,58879,2022-05-09
2022-05-16,22.649999618530273,22.649999618530273,23.450000762939453,20.450000762939453,20.600000381469727,39215,2022-05-16
2022-05-23,22.100000381469727,22.100000381469727,23.450000762939453,21.049999237060547,23.450000762939453,36009,2022-05-23
2022-05-30,21.149999618530273,21.149999618530273,23.100000381469727,21.0,23.0,28682,2022-05-30
2022-06-06,21.100000381469727,21.100000381469727,22.450000762939453,20.049999237060547,21.049999237060547,46857,2022-06-06
2022-06-13,21.0,21.0,21.899999618530273,19.200000762939453,19.700000762939453,45933,2022-06-13
2022-06-20,19.549999237060547,19.549999237060547,22.899999618530273,18.25,22.899999618530273,33022,2022-06-20
2022-06-27,20.25,20.25,20.25,18.799999237060547,19.549999237060547,14545,2022-06-27
2022-07-04,20.100000381469727,20.100000381469727,20.899999618530273,19.350000381469727,20.0,9194,2022-07-04
2022-07-11,20.049999237060547,20.049999237060547,21.700000762939453,19.299999237060547,20.100000381469727,14350,2022-07-11
2022-07-18,21.75,21.75,22.200000762939453,19.5,20.950000762939453,35125,2022-07-18
2022-07-25,24.049999237060547,24.049999237060547,24.049999237060547,20.25,21.75,123956,2022-07-25
2022-08-01,24.5,24.5,28.100000381469727,24.049999237060547,25.399999618530273,236055,2022-08-01
2022-08-08,23.75,23.75,25.399999618530273,22.5,25.399999618530273,49307,2022-08-08
2022-08-15,23.549999237060547,23.549999237060547,26.0,22.5,23.75,25375,2022-08-15
2022-08-22,23.799999237060547,23.799999237060547,26.0,22.299999237060547,24.299999237060547,157979,2022-08-22
2022-08-29,24.0,24.0,25.450000762939453,22.5,23.149999618530273,65834,2022-08-29
2022-09-05,25.100000381469727,25.100000381469727,26.350000381469727,23.350000381469727,24.200000762939453,82059,2022-09-05
2022-09-12,24.149999618530273,24.149999618530273,25.75,23.899999618530273,25.149999618530273,49320,2022-09-12
2022-09-19,24.549999237060547,24.549999237060547,25.5,22.049999237060547,23.75,51142,2022-09-19
2022-09-26,22.549999237060547,22.549999237060547,24.799999237060547,20.799999237060547,24.799999237060547,102600,2022-09-26
2022-10-03,24.600000381469727,24.600000381469727,26.350000381469727,21.350000381469727,23.0,91844,2022-10-03
2022-10-10,24.149999618530273,24.149999618530273,25.950000762939453,19.299999237060547,25.950000762939453,88153,2022-10-10
2022-10-17,23.350000381469727,23.350000381469727,24.75,23.0,24.549999237060547,43874,2022-10-17
2022-10-24,23.049999237060547,23.049999237060547,24.399999618530273,22.649999618530273,23.899999618530273,19957,2022-10-24
2022-10-31,24.0,24.0,25.75,22.399999618530273,22.649999618530273,76131,2022-10-31
2022-11-07,23.75,23.75,25.350000381469727,23.200000762939453,25.350000381469727,17600,2022-11-07
2022-11-14,23.200000762939453,23.200000762939453,24.25,21.75,23.399999618530273,37490,2022-11-14
2022-11-21,23.100000381469727,23.100000381469727,23.799999237060547,21.600000381469727,22.649999618530273,25168,2022-11-21
2022-11-28,22.649999618530273,22.649999618530273,23.450000762939453,20.799999237060547,23.450000762939453,52040,2022-11-28
2022-12-05,23.899999618530273,23.899999618530273,25.950000762939453,22.149999618530273,22.649999618530273,207969,2022-12-05
2022-12-12,22.850000381469727,22.850000381469727,24.75,22.5,23.899999618530273,78672,2022-12-12
2022-12-19,20.649999618530273,20.649999618530273,24.5,20.25,22.75,66584,2022-12-19
2022-12-26,22.200000762939453,22.200000762939453,23.399999618530273,20.649999618530273,22.200000762939453,47867,2022-12-26
2023-01-02,28.899999618530273,28.899999618530273,32.70000076293945,21.899999618530273,22.649999618530273,1457561,2023-01-02
2023-01-09,25.200000762939453,25.200000762939453,30.399999618530273,23.649999618530273,29.299999237060547,479506,2023-01-09
2023-01-16,23.450000762939453,23.450000762939453,25.149999618530273,23.25,24.200000762939453,68297,2023-01-16
2023-01-23,21.899999618530273,21.899999618530273,23.700000762939453,21.5,23.450000762939453,49892,2023-01-23
2023-01-30,21.5,21.5,22.149999618530273,21.0,21.5,24919,2023-01-30
2023-02-06,23.0,23.0,23.200000762939453,20.100000381469727,22.0,48419,2023-02-06
2023-02-13,21.850000381469727,21.850000381469727,23.850000381469727,20.75,23.850000381469727,37870,2023-02-13
2023-02-20,20.950000762939453,20.950000762939453,22.200000762939453,20.299999237060547,21.100000381469727,15507,2023-02-20
2023-02-27,20.600000381469727,20.600000381469727,21.25,19.75,20.950000762939453,43293,2023-02-27
2023-03-06,20.350000381469727,20.350000381469727,20.950000762939453,19.75,20.149999618530273,20721,2023-03-06
2023-03-13,20.0,20.0,21.0,19.75,20.649999618530273,33376,2023-03-13
2023-03-20,19.850000381469727,19.850000381469727,20.850000381469727,19.5,20.0,20763,2023-03-20
2023-03-27,18.25,18.25,20.450000762939453,18.200000762939453,19.850000381469727,33427,2023-03-27
2023-04-03,19.75,19.75,20.299999237060547,18.5,19.149999618530273,36652,2023-04-03
2023-04-10,19.850000381469727,19.850000381469727,20.600000381469727,19.100000381469727,20.600000381469727,28559,2023-04-10
2023-04-17,20.299999237060547,20.299999237060547,21.350000381469727,19.299999237060547,20.450000762939453,27038,2023-04-17
2023-04-24,20.100000381469727,20.100000381469727,21.100000381469727,19.5,19.549999237060547,45411,2023-04-24
2023-05-01,20.25,20.25,20.799999237060547,19.850000381469727,20.100000381469727,19210,2023-05-01
2023-05-08,20.700000762939453,20.700000762939453,21.450000762939453,19.799999237060547,21.0,34915,2023-05-08
2023-05-15,20.200000762939453,20.200000762939453,21.399999618530273,20.049999237060547,20.399999618530273,48714,2023-05-15
2023-05-22,20.899999618530273,20.899999618530273,21.25,19.850000381469727,19.899999618530273,58360,2023-05-22
2023-05-29,22.399999618530273,22.399999618530273,22.399999618530273,20.0,20.899999618530273,95464,2023-05-29
2023-06-05,23.0,23.0,24.5,22.25,23.5,118250,2023-06-05
2023-06-12,25.100000381469727,25.100000381469727,27.0,22.549999237060547,23.0,308275,2023-06-12
2023-06-19,24.450000762939453,24.450000762939453,26.700000762939453,24.299999237060547,25.75,85946,2023-06-19
2023-06-26,24.649999618530273,24.649999618530273,25.950000762939453,24.149999618530273,24.450000762939453,57558,2023-06-26
2023-07-03,26.549999237060547,26.549999237060547,27.299999237060547,23.25,24.399999618530273,244848,2023-07-03
2023-07-10,25.25,25.25,26.850000381469727,24.399999618530273,26.549999237060547,208377,2023-07-10
2023-07-17,25.200000762939453,25.200000762939453,26.399999618530273,25.0,25.75,159147,2023-07-17
2023-07-24,27.049999237060547,27.049999237060547,29.700000762939453,24.799999237060547,26.899999618530273,469873,2023-07-24
2023-07-31,27.649999618530273,27.649999618530273,28.450000762939453,26.600000381469727,27.0,100636,2023-07-31
2023-08-07,26.75,26.75,28.700000762939453,25.399999618530273,28.700000762939453,88780,2023-08-07
2023-08-14,26.799999237060547,26.799999237060547,28.0,25.600000381469727,25.600000381469727,24739,2023-08-14
2023-08-21,30.700000762939453,30.700000762939453,33.349998474121094,26.100000381469727,27.5,430986,2023-08-21
2023-08-28,29.549999237060547,29.549999237060547,32.900001525878906,27.049999237060547,30.649999618530273,284105,2023-08-28
2023-09-04,29.149999618530273,29.149999618530273,31.600000381469727,28.25,30.0,194775,2023-09-04
2023-09-11,29.899999618530273,29.899999618530273,30.75,27.5,29.700000762939453,164146,2023-09-11
2023-09-18,27.850000381469727,27.850000381469727,30.399999618530273,27.299999237060547,30.149999618530273,133627,2023-09-18
2023-09-25,28.350000381469727,28.350000381469727,29.600000381469727,27.450000762939453,28.399999618530273,81270,2023-09-25
2023-10-02,30.149999618530273,30.149999618530273,31.299999237060547,28.350000381469727,28.350000381469727,157524,2023-10-02
2023-10-09,39.70000076293945,39.70000076293945,44.79999923706055,29.299999237060547,31.149999618530273,2389053,2023-10-09
2023-10-16,37.54999923706055,37.54999923706055,40.75,34.79999923706055,40.75,188818,2023-10-16
2023-10-23,37.599998474121094,37.599998474121094,37.900001525878906,33.900001525878906,37.79999923706055,79389,2023-10-23
2023-10-30,36.29999923706055,36.29999923706055,38.400001525878906,35.75,38.349998474121094,32741,2023-10-30
2023-11-06,31.0,31.0,37.20000076293945,30.049999237060547,37.20000076293945,113728,2023-11-06
2023-11-13,33.900001525878906,33.900001525878906,33.900001525878906,30.0,31.649999618530273,53631,2023-11-13
2023-11-20,35.25,35.25,36.75,34.04999923706055,35.54999923706055,51779,2023-11-20
2023-11-27,32.54999923706055,32.54999923706055,35.25,32.54999923706055,35.25,78784,2023-11-27
2023-12-04,32.099998474121094,32.099998474121094,32.099998474121094,31.0,31.950000762939453,46049,2023-12-04
2023-12-11,32.5,32.5,33.20000076293945,31.899999618530273,32.70000076293945,12104,2023-12-11
2023-12-18,31.049999237060547,31.049999237060547,33.150001525878906,31.049999237060547,33.150001525878906,44224,2023-12-18
2023-12-25,33.5,33.5,33.5,31.049999237060547,31.049999237060547,13804,2023-12-25
2024-01-01,40.900001525878906,40.900001525878906,42.599998474121094,33.5,35.099998474121094,259237,2024-01-01
2024-01-08,41.70000076293945,41.70000076293945,42.0,38.849998474121094,38.849998474121094,196841,2024-01-08
2024-01-15,51.54999923706055,51.54999923706055,51.54999923706055,41.70000076293945,41.70000076293945,231591,2024-01-15
2024-01-22,47.599998474121094,47.599998474121094,51.54999923706055,47.599998474121094,51.54999923706055,44918,2024-01-22
2024-01-29,47.79999923706055,47.79999923706055,47.79999923706055,45.75,46.650001525878906,83511,2024-01-29
2024-02-05,50.650001525878906,50.650001525878906,51.650001525878906,48.75,48.75,63646,2024-02-05
2024-02-12,45.849998474121094,45.849998474121094,50.099998474121094,45.849998474121094,49.650001525878906,24629,2024-02-12
2024-02-19,47.45000076293945,47.45000076293945,47.45000076293945,44.79999923706055,44.95000076293945,47116,2024-02-19
2024-02-26,42.75,42.75,50.0,41.900001525878906,49.79999923706055,87726,2024-02-26
2024-03-04,43.0,43.0,43.79999923706055,37.349998474121094,43.79999923706055,71086,2024-03-04
2024-03-11,37.650001525878906,37.650001525878906,44.95000076293945,36.599998474121094,44.95000076293945,51121,2024-03-11
2024-03-18,39.599998474121094,39.599998474121094,39.75,35.599998474121094,37.849998474121094,40306,2024-03-18
2024-03-25,36.79999923706055,36.79999923706055,40.95000076293945,36.79999923706055,39.599998474121094,19405,2024-03-25
2024-04-01,41.0,41.0,41.29999923706055,35.0,37.5,18616,2024-04-01
2024-04-08,41.70000076293945,41.70000076293945,45.20000076293945,39.349998474121094,40.099998474121094,36872,2024-04-08
2024-04-15,38.5,38.5,42.400001525878906,37.75,39.650001525878906,23839,2024-04-15
2024-04-22,37.45000076293945,37.45000076293945,41.599998474121094,35.849998474121094,38.599998474121094,166819,2024-04-22
2024-04-29,39.79999923706055,39.79999923706055,43.29999923706055,37.400001525878906,38.20000076293945,126547,2024-04-29
2024-05-06,39.099998474121094,39.099998474121094,41.20000076293945,35.5,39.79999923706055,33513,2024-05-06
2024-05-13,39.900001525878906,39.900001525878906,41.45000076293945,36.54999923706055,40.5,38548,2024-05-13
2024-05-20,37.70000076293945,37.70000076293945,40.0,37.5,38.79999923706055,46350,2024-05-20
2024-05-27,44.04999923706055,44.04999923706055,44.400001525878906,37.54999923706055,38.79999923706055,79235,2024-05-27
2024-06-03,42.0,42.0,46.0,40.599998474121094,46.0,59361,2024-06-03
2024-06-10,44.119998931884766,44.119998931884766,48.70000076293945,39.599998474121094,41.150001525878906,143888,2024-06-10
2024-06-17,45.27000045776367,45.27000045776367,47.9900016784668,43.349998474121094,44.119998931884766,66430,2024-06-17
2024-06-24,43.689998626708984,43.689998626708984,48.41999816894531,42.61000061035156,46.0,163054,2024-06-24
2024-07-01,44.959999084472656,44.959999084472656,46.63999938964844,42.619998931884766,44.45000076293945,131992,2024-07-01
2024-07-08,42.150001525878906,42.150001525878906,45.63999938964844,41.5099983215332,45.63999938964844,84271,2024-07-08
2024-07-15,41.06999969482422,41.06999969482422,44.59000015258789,40.0,42.20000076293945,33096,2024-07-15
2024-07-22,46.83000183105469,46.83000183105469,48.400001525878906,39.25,39.29999923706055,359228,2024-07-22
2024-07-29,47.790000915527344,47.790000915527344,50.45000076293945,45.31999969482422,46.83000183105469,251325,2024-07-29
2024-08-05,55.439998626708984,55.439998626708984,63.619998931884766,43.060001373291016,46.0099983215332,2077724,2024-08-05
2024-08-12,47.5,47.5,54.599998474121094,46.5099983215332,54.599998474121094,173033,2024-08-12
2024-08-19,50.11000061035156,50.11000061035156,52.04999923706055,46.0,46.0,47367,2024-08-19
2024-08-26,48.529998779296875,48.529998779296875,52.4900016784668,46.79999923706055,52.4900016784668,78645,2024-08-26
2024-09-02,47.970001220703125,47.970001220703125,49.70000076293945,45.5,47.900001525878906,21844,2024-09-02
2024-09-09,48.56999969482422,48.56999969482422,49.869998931884766,44.099998474121094,48.68000030517578,53271,2024-09-09
2024-09-16,46.43000030517578,46.43000030517578,49.0,44.86000061035156,49.0,58696,2024-09-16
2024-09-23,45.27000045776367,45.27000045776367,48.689998626708984,44.0099983215332,48.689998626708984,40151,2024-09-23
2024-09-30,44.86000061035156,44.86000061035156,46.45000076293945,43.0,43.5,23498,2024-09-30
2024-10-07,44.15999984741211,44.15999984741211,46.20000076293945,42.0099983215332,43.349998474121094,22542,2024-10-07
2024-10-14,43.15999984741211,43.15999984741211,45.189998626708984,41.380001068115234,44.15999984741211,33023,2024-10-14
2024-10-21,36.9900016784668,36.9900016784668,42.939998626708984,36.189998626708984,41.560001373291016,22481,2024-10-21
2024-10-28,40.5099983215332,40.5099983215332,41.86000061035156,35.13999938964844,36.20000076293945,19564,2024-10-28
2024-11-04,43.9900016784668,43.9900016784668,44.650001525878906,39.75,40.0,62455,2024-11-04
2024-11-11,43.86000061035156,43.86000061035156,44.849998474121094,41.0099983215332,43.9900016784668,14999,2024-11-11
2024-11-18,51.619998931884766,51.619998931884766,52.5,42.0,46.9900016784668,869155,2024-11-18
2024-11-25,46.61000061035156,46.61000061035156,54.650001525878906,45.310001373291016,53.0,577254,2024-11-25
2024-12-02,49.06999969482422,49.06999969482422,54.70000076293945,46.0099983215332,46.45000076293945,346313,2024-12-02
2024-12-09,46.41999816894531,46.41999816894531,50.189998626708984,45.540000915527344,48.400001525878906,93872,2024-12-09
2024-12-16,46.310001373291016,46.310001373291016,50.79999923706055,45.72999954223633,47.93000030517578,90120,2024-12-16
2024-12-23,48.43000030517578,48.43000030517578,55.150001525878906,44.779998779296875,46.790000915527344,839167,2024-12-23
2024-12-30,46.91999816894531,46.91999816894531,50.400001525878906,44.61000061035156,49.119998931884766,140214,2024-12-30
2025-01-06,44.47999954223633,44.47999954223633,49.20000076293945,43.11000061035156,48.0,86868,2025-01-06
2025-01-13,49.18000030517578,49.18000030517578,50.22999954223633,42.0,45.95000076293945,69486,2025-01-13
2025-01-20,47.77000045776367,47.77000045776367,50.900001525878906,44.20000076293945,49.279998779296875,104038,2025-01-20
2025-01-27,43.16999816894531,43.16999816894531,48.18000030517578,42.0,47.77000045776367,49107,2025-01-27
2025-02-03,42.060001373291016,42.060001373291016,51.13999938964844,39.400001525878906,42.11000061035156,707582,2025-02-03
2025-02-10,32.61000061035156,32.61000061035156,42.0,32.0,41.099998474121094,117762,2025-02-10
2025-02-17,32.130001068115234,32.130001068115234,33.790000915527344,29.149999618530273,31.34000015258789,59660,2025-02-17
2025-02-24,30.639999389648438,30.639999389648438,33.779998779296875,30.100000381469727,31.979999542236328,26318,2025-02-24
2025-03-03,34.7599983215332,34.7599983215332,35.0,28.5,31.110000610351562,47254,2025-03-03
2025-03-10,33.06999969482422,33.06999969482422,35.7599983215332,32.11000061035156,35.7599983215332,19297,2025-03-10
2025-03-17,36.58000183105469,36.58000183105469,38.5,32.04999923706055,34.0,113965,2025-03-17
2025-03-24,36.22999954223633,36.22999954223633,39.93000030517578,33.86000061035156,37.0,58856,2025-03-24
2025-03-31,36.630001068115234,36.630001068115234,40.7400016784668,34.29999923706055,36.22999954223633,159972,2025-03-31
2025-04-07,35.63999938964844,35.63999938964844,37.810001373291016,31.700000762939453,34.0,24817,2025-04-07
2025-04-14,39.08000183105469,39.08000183105469,40.7599983215332,35.459999084472656,35.459999084472656,59532,2025-04-14
2025-04-21,37.83000183105469,37.83000183105469,41.5,36.5,40.459999084472656,37967,2025-04-21
2025-04-28,36.779998779296875,36.779998779296875,39.40999984741211,36.310001373291016,37.970001220703125,14559,2025-04-28
2025-05-05,35.869998931884766,35.869998931884766,40.5,35.11000061035156,36.02000045776367,51431,2025-05-05
2025-05-12,38.869998931884766,38.869998931884766,39.45000076293945,36.29999923706055,38.560001373291016,18920,2025-05-12
2025-05-19,39.45000076293945,39.45000076293945,40.0,38.0099983215332,39.79999923706055,29698,2025-05-19
2025-05-26,45.900001525878906,45.900001525878906,50.86000061035156,38.63999938964844,38.63999938964844,992474,2025-05-26
2025-06-02,44.20000076293945,44.20000076293945,48.40999984741211,43.599998474121094,46.5,143391,2025-06-02
2025-06-09,42.099998474121094,42.099998474121094,46.349998474121094,40.65999984741211,45.88999938964844,80130,2025-06-09
2025-06-16,40.16999816894531,40.16999816894531,43.45000076293945,40.0,41.0,32473,2025-06-16
2025-06-23,40.939998626708984,40.939998626708984,43.0,39.369998931884766,39.369998931884766,23295,2025-06-23
2025-06-30,41.79999923706055,41.79999923706055,42.93000030517578,40.11000061035156,40.939998626708984,18024,2025-06-30
2025-07-07,41.25,41.25,42.84000015258789,39.5,42.84000015258789,20599,2025-07-07
2025-07-14,40.9900016784668,40.9900016784668,41.900001525878906,40.11000061035156,41.43000030517578,7872,2025-07-14
