Date,Adj Close_DHANI.NS,Close_DHANI.NS,High_DHANI.NS,Low_DHANI.NS,Open_DHANI.NS,Volume_DHANI.NS,Date
2022-03-21,69.9000015258789,69.9000015258789,74.0999984741211,58.099998474121094,74.0999984741211,42570595,2022-03-21
2022-03-28,66.75,66.75,70.69999694824219,61.5,70.6500015258789,25673995,2022-03-28
2022-04-04,67.44999694824219,67.44999694824219,74.30000305175781,64.94999694824219,67.44999694824219,22587886,2022-04-04
2022-04-11,66.19999694824219,66.19999694824219,68.9000015258789,65.0,67.80000305175781,5756972,2022-04-11
2022-04-18,61.400001525878906,61.400001525878906,66.0,60.20000076293945,65.19999694824219,14522080,2022-04-18
2022-04-25,55.5,55.5,61.79999923706055,50.54999923706055,60.75,17320852,2022-04-25
2022-05-02,47.900001525878906,47.900001525878906,58.29999923706055,46.599998474121094,54.400001525878906,10352714,2022-05-02
2022-05-09,42.45000076293945,42.45000076293945,51.349998474121094,40.0,48.0,18782789,2022-05-09
2022-05-16,52.5,52.5,52.5,43.54999923706055,43.54999923706055,12091071,2022-05-16
2022-05-23,54.29999923706055,54.29999923706055,57.75,52.099998474121094,55.099998474121094,14024655,2022-05-23
2022-05-30,45.599998474121094,45.599998474121094,54.900001525878906,45.5,54.29999923706055,11501976,2022-05-30
2022-06-06,43.54999923706055,43.54999923706055,46.5,43.150001525878906,45.599998474121094,8128152,2022-06-06
2022-06-13,35.900001525878906,35.900001525878906,42.900001525878906,35.900001525878906,42.900001525878906,11786279,2022-06-13
2022-06-20,29.600000381469727,29.600000381469727,35.54999923706055,28.5,35.099998474121094,33396439,2022-06-20
2022-06-27,35.349998474121094,35.349998474121094,37.599998474121094,28.5,29.649999618530273,40419500,2022-06-27
2022-07-04,34.150001525878906,34.150001525878906,35.599998474121094,32.650001525878906,35.0,15864391,2022-07-04
2022-07-11,30.049999237060547,30.049999237060547,34.29999923706055,29.75,34.25,9497268,2022-07-11
2022-07-18,37.70000076293945,37.70000076293945,38.25,29.649999618530273,30.399999618530273,32233490,2022-07-18
2022-07-25,41.29999923706055,41.29999923706055,41.29999923706055,34.70000076293945,37.5,20953406,2022-07-25
2022-08-01,48.70000076293945,48.70000076293945,51.45000076293945,41.849998474121094,42.20000076293945,32977283,2022-08-01
2022-08-08,46.75,46.75,48.75,44.0,47.0,11803433,2022-08-08
2022-08-15,54.0,54.0,54.0,45.75,46.75,9576446,2022-08-15
2022-08-22,68.4000015258789,68.4000015258789,68.80000305175781,51.70000076293945,54.95000076293945,26146290,2022-08-22
2022-08-29,70.05000305175781,70.05000305175781,72.0,64.05000305175781,67.75,23978741,2022-08-29
2022-09-05,62.150001525878906,62.150001525878906,72.0,59.54999923706055,70.05000305175781,15718138,2022-09-05
2022-09-12,53.900001525878906,53.900001525878906,63.400001525878906,53.900001525878906,63.20000076293945,10750711,2022-09-12
2022-09-19,49.849998474121094,49.849998474121094,55.70000076293945,49.150001525878906,53.900001525878906,9796881,2022-09-19
2022-09-26,48.0,48.0,49.650001525878906,46.5,49.650001525878906,4465958,2022-09-26
2022-10-03,47.95000076293945,47.95000076293945,49.900001525878906,46.599998474121094,48.45000076293945,2451021,2022-10-03
2022-10-10,44.04999923706055,44.04999923706055,47.5,43.5,47.45000076293945,2886256,2022-10-10
2022-10-17,49.099998474121094,49.099998474121094,50.25,42.599998474121094,44.099998474121094,8977143,2022-10-17
2022-10-24,57.400001525878906,57.400001525878906,57.400001525878906,48.400001525878906,50.5,7119369,2022-10-24
2022-10-31,59.150001525878906,59.150001525878906,60.5,54.150001525878906,59.0,17351028,2022-10-31
2022-11-07,51.849998474121094,51.849998474121094,60.45000076293945,51.650001525878906,59.849998474121094,5559996,2022-11-07
2022-11-14,47.95000076293945,47.95000076293945,52.95000076293945,47.45000076293945,50.650001525878906,7057750,2022-11-14
2022-11-21,47.5,47.5,48.650001525878906,44.79999923706055,48.5,6142183,2022-11-21
2022-11-28,46.95000076293945,46.95000076293945,50.95000076293945,46.5,49.0,11982360,2022-11-28
2022-12-05,44.20000076293945,44.20000076293945,49.25,43.400001525878906,47.400001525878906,18070319,2022-12-05
2022-12-12,42.0,42.0,46.099998474121094,41.70000076293945,44.5,13462392,2022-12-12
2022-12-19,34.650001525878906,34.650001525878906,42.900001525878906,34.5,42.5,11425776,2022-12-19
2022-12-26,41.400001525878906,41.400001525878906,43.25,34.70000076293945,34.79999923706055,16773013,2022-12-26
2023-01-02,38.849998474121094,38.849998474121094,43.0,38.54999923706055,43.0,6973147,2023-01-02
2023-01-09,37.75,37.75,39.54999923706055,37.54999923706055,39.54999923706055,5417956,2023-01-09
2023-01-16,37.04999923706055,37.04999923706055,40.45000076293945,36.0,37.79999923706055,13905379,2023-01-16
2023-01-23,34.29999923706055,34.29999923706055,37.45000076293945,33.150001525878906,37.349998474121094,5912592,2023-01-23
2023-01-30,32.95000076293945,32.95000076293945,35.5,32.349998474121094,34.29999923706055,10566670,2023-01-30
2023-02-06,37.099998474121094,37.099998474121094,37.45000076293945,32.5,32.95000076293945,16148434,2023-02-06
2023-02-13,33.400001525878906,33.400001525878906,36.650001525878906,32.849998474121094,36.04999923706055,8792851,2023-02-13
2023-02-20,31.649999618530273,31.649999618530273,34.45000076293945,31.399999618530273,33.45000076293945,5920623,2023-02-20
2023-02-27,31.649999618530273,31.649999618530273,32.79999923706055,30.25,31.600000381469727,6441674,2023-02-27
2023-03-06,30.399999618530273,30.399999618530273,32.5,30.25,31.850000381469727,7945354,2023-03-06
2023-03-13,29.0,29.0,30.899999618530273,28.350000381469727,30.549999237060547,6744321,2023-03-13
2023-03-20,26.950000762939453,26.950000762939453,29.799999237060547,26.799999237060547,29.5,6775164,2023-03-20
2023-03-27,26.549999237060547,26.549999237060547,28.0,23.600000381469727,27.149999618530273,19552365,2023-03-27
2023-04-03,40.95000076293945,40.95000076293945,41.5,26.549999237060547,26.75,134859092,2023-04-03
2023-04-10,37.95000076293945,37.95000076293945,42.900001525878906,36.849998474121094,40.900001525878906,44687773,2023-04-10
2023-04-17,37.400001525878906,37.400001525878906,39.650001525878906,36.400001525878906,37.79999923706055,12680101,2023-04-17
2023-04-24,38.400001525878906,38.400001525878906,39.0,36.599998474121094,37.400001525878906,9396685,2023-04-24
2023-05-01,37.849998474121094,37.849998474121094,41.5,37.650001525878906,38.400001525878906,10863042,2023-05-01
2023-05-08,37.599998474121094,37.599998474121094,39.349998474121094,36.650001525878906,38.099998474121094,8464797,2023-05-08
2023-05-15,35.599998474121094,35.599998474121094,37.79999923706055,35.5,37.70000076293945,4621704,2023-05-15
2023-05-22,34.79999923706055,34.79999923706055,35.79999923706055,33.70000076293945,35.75,6576027,2023-05-22
2023-05-29,34.349998474121094,34.349998474121094,37.75,32.54999923706055,34.75,27504035,2023-05-29
2023-06-05,33.79999923706055,33.79999923706055,35.45000076293945,33.400001525878906,34.04999923706055,14885946,2023-06-05
2023-06-12,33.70000076293945,33.70000076293945,35.25,33.54999923706055,34.0,9623059,2023-06-12
2023-06-19,33.150001525878906,33.150001525878906,35.29999923706055,33.04999923706055,33.900001525878906,13805500,2023-06-19
2023-06-26,33.0,33.0,34.25,32.849998474121094,33.45000076293945,8497087,2023-06-26
2023-07-03,32.04999923706055,32.04999923706055,33.349998474121094,31.5,33.25,9936490,2023-07-03
2023-07-10,30.549999237060547,30.549999237060547,32.25,29.899999618530273,32.25,7792975,2023-07-10
2023-07-17,35.099998474121094,35.099998474121094,35.900001525878906,30.549999237060547,30.75,40128880,2023-07-17
2023-07-24,38.54999923706055,38.54999923706055,42.20000076293945,35.400001525878906,35.5,94265764,2023-07-24
2023-07-31,42.54999923706055,42.54999923706055,44.400001525878906,37.29999923706055,38.650001525878906,40844752,2023-07-31
2023-08-07,44.650001525878906,44.650001525878906,49.099998474121094,43.04999923706055,43.04999923706055,72987166,2023-08-07
2023-08-14,41.25,41.25,45.79999923706055,40.900001525878906,44.599998474121094,11207422,2023-08-14
2023-08-21,41.45000076293945,41.45000076293945,42.04999923706055,39.45000076293945,41.849998474121094,4719371,2023-08-21
2023-08-28,47.20000076293945,47.20000076293945,48.900001525878906,42.0,42.0,12283282,2023-08-28
2023-09-04,44.0,44.0,49.0,43.5,49.0,5119204,2023-09-04
2023-09-11,41.599998474121094,41.599998474121094,46.20000076293945,41.400001525878906,44.599998474121094,12257001,2023-09-11
2023-09-18,43.54999923706055,43.54999923706055,45.599998474121094,40.0,41.29999923706055,6470602,2023-09-18
2023-09-25,42.04999923706055,42.04999923706055,43.95000076293945,41.0,43.599998474121094,3181754,2023-09-25
2023-10-02,41.25,41.25,42.5,40.04999923706055,42.04999923706055,2109034,2023-10-02
2023-10-09,43.20000076293945,43.20000076293945,44.650001525878906,39.54999923706055,41.0,4300240,2023-10-09
2023-10-16,40.599998474121094,40.599998474121094,43.900001525878906,40.349998474121094,43.900001525878906,2969186,2023-10-16
2023-10-23,39.04999923706055,39.04999923706055,40.95000076293945,35.70000076293945,40.599998474121094,2806945,2023-10-23
2023-10-30,40.099998474121094,40.099998474121094,41.0,36.650001525878906,39.45000076293945,1669915,2023-10-30
2023-11-06,39.54999923706055,39.54999923706055,41.5,39.0,41.20000076293945,2308330,2023-11-06
2023-11-13,40.70000076293945,40.70000076293945,42.54999923706055,39.04999923706055,39.70000076293945,4140103,2023-11-13
2023-11-20,39.599998474121094,39.599998474121094,41.099998474121094,38.79999923706055,40.95000076293945,3795180,2023-11-20
2023-11-27,39.75,39.75,40.54999923706055,38.0,39.599998474121094,4951281,2023-11-27
2023-12-04,39.29999923706055,39.29999923706055,40.0,38.79999923706055,39.0,8175143,2023-12-04
2023-12-11,42.20000076293945,42.20000076293945,43.650001525878906,38.849998474121094,39.45000076293945,22032414,2023-12-11
2023-12-18,39.95000076293945,39.95000076293945,44.5,39.25,42.5,11580430,2023-12-18
2023-12-25,38.79999923706055,38.79999923706055,40.900001525878906,38.150001525878906,39.95000076293945,4773890,2023-12-25
2024-01-01,40.599998474121094,40.599998474121094,41.45000076293945,38.400001525878906,38.95000076293945,10429321,2024-01-01
2024-01-08,41.29999923706055,41.29999923706055,43.0,39.900001525878906,41.400001525878906,14214286,2024-01-08
2024-01-15,39.70000076293945,39.70000076293945,42.20000076293945,38.25,41.29999923706055,6428825,2024-01-15
2024-01-22,38.099998474121094,38.099998474121094,39.79999923706055,36.79999923706055,39.70000076293945,4880455,2024-01-22
2024-01-29,38.20000076293945,38.20000076293945,39.349998474121094,37.79999923706055,38.54999923706055,6469609,2024-01-29
2024-02-05,39.150001525878906,39.150001525878906,45.900001525878906,38.0,38.400001525878906,67085207,2024-02-05
2024-02-12,42.099998474121094,42.099998474121094,42.70000076293945,35.099998474121094,39.0,22172903,2024-02-12
2024-02-19,42.25,42.25,44.900001525878906,40.0,42.25,23733967,2024-02-19
2024-02-26,40.650001525878906,40.650001525878906,42.5,37.75,42.20000076293945,11111944,2024-02-26
2024-03-04,38.400001525878906,38.400001525878906,41.0,37.400001525878906,40.900001525878906,6742481,2024-03-04
2024-03-11,35.20000076293945,35.20000076293945,38.95000076293945,33.25,38.599998474121094,14414754,2024-03-11
2024-03-18,42.349998474121094,42.349998474121094,42.900001525878906,35.150001525878906,35.70000076293945,45100164,2024-03-18
2024-03-25,38.04999923706055,38.04999923706055,42.70000076293945,37.150001525878906,42.349998474121094,30467735,2024-03-25
2024-04-01,43.25,43.25,43.79999923706055,38.5,38.5,38376119,2024-04-01
2024-04-08,40.79999923706055,40.79999923706055,44.099998474121094,39.79999923706055,43.75,17581409,2024-04-08
2024-04-15,51.79999923706055,51.79999923706055,54.95000076293945,39.5,39.79999923706055,125600036,2024-04-15
2024-04-22,50.70000076293945,50.70000076293945,54.79999923706055,50.04999923706055,52.5,32527828,2024-04-22
2024-04-29,52.0,52.0,56.79999923706055,50.650001525878906,51.25,36027631,2024-04-29
2024-05-06,46.45000076293945,46.45000076293945,52.650001525878906,44.54999923706055,52.650001525878906,37744843,2024-05-06
2024-05-13,47.150001525878906,47.150001525878906,48.25,44.400001525878906,46.0,18507099,2024-05-13
2024-05-20,46.0,46.0,48.29999923706055,45.70000076293945,46.400001525878906,11612781,2024-05-20
2024-05-27,45.599998474121094,45.599998474121094,47.45000076293945,44.70000076293945,46.04999923706055,13781057,2024-05-27
2024-06-03,43.04999923706055,43.04999923706055,47.900001525878906,37.0,47.5,23155022,2024-06-03
2024-06-10,50.02000045776367,50.02000045776367,50.88999938964844,42.540000915527344,43.45000076293945,22733120,2024-06-10
2024-06-17,50.08000183105469,50.08000183105469,51.900001525878906,47.720001220703125,50.02000045776367,19755793,2024-06-17
2024-06-24,49.97999954223633,49.97999954223633,53.599998474121094,47.900001525878906,50.150001525878906,43501211,2024-06-24
2024-07-01,56.209999084472656,56.209999084472656,59.79999923706055,49.79999923706055,50.0,61327598,2024-07-01
2024-07-08,56.54999923706055,56.54999923706055,57.400001525878906,52.15999984741211,56.70000076293945,26988454,2024-07-08
2024-07-15,54.36000061035156,54.36000061035156,62.2599983215332,53.86000061035156,56.900001525878906,41397562,2024-07-15
2024-07-22,57.959999084472656,57.959999084472656,60.95000076293945,52.0099983215332,53.5,28849053,2024-07-22
2024-07-29,53.18000030517578,53.18000030517578,59.900001525878906,52.650001525878906,58.5,24234386,2024-07-29
2024-08-05,52.29999923706055,52.29999923706055,53.75,49.20000076293945,51.5,23241358,2024-08-05
2024-08-12,50.400001525878906,50.400001525878906,53.29999923706055,49.63999938964844,52.209999084472656,7980597,2024-08-12
2024-08-19,56.619998931884766,56.619998931884766,58.380001068115234,50.70000076293945,50.900001525878906,23984196,2024-08-19
2024-08-26,57.40999984741211,57.40999984741211,63.0,54.849998474121094,56.689998626708984,44938152,2024-08-26
2024-09-02,53.900001525878906,53.900001525878906,57.900001525878906,53.5,57.849998474121094,13439381,2024-09-02
2024-09-09,52.88999938964844,52.88999938964844,54.400001525878906,51.0,53.849998474121094,12608837,2024-09-09
2024-09-16,50.9900016784668,50.9900016784668,53.5,48.40999984741211,53.150001525878906,13246979,2024-09-16
2024-09-23,51.529998779296875,51.529998779296875,53.790000915527344,51.0099983215332,51.400001525878906,12553307,2024-09-23
2024-09-30,50.91999816894531,50.91999816894531,54.099998474121094,50.06999969482422,51.75,13207045,2024-09-30
2024-10-07,65.20999908447266,65.20999908447266,68.4000015258789,47.04999923706055,51.31999969482422,104537043,2024-10-07
2024-10-14,65.12000274658203,65.12000274658203,69.0,62.79999923706055,65.5,38779690,2024-10-14
2024-10-21,56.2400016784668,56.2400016784668,65.87999725341797,54.099998474121094,65.12000274658203,22696034,2024-10-21
2024-10-28,59.33000183105469,59.33000183105469,59.5,55.689998626708984,56.689998626708984,10048358,2024-10-28
2024-11-04,69.13999938964844,69.13999938964844,70.38999938964844,57.709999084472656,59.34000015258789,39377516,2024-11-04
2024-11-11,63.4900016784668,63.4900016784668,71.9000015258789,63.11000061035156,69.0999984741211,22803732,2024-11-11
2024-11-18,73.23999786376953,73.23999786376953,74.80000305175781,62.31999969482422,66.69999694824219,42022987,2024-11-18
2024-11-25,77.43000030517578,77.43000030517578,80.9000015258789,72.19999694824219,75.13999938964844,36511775,2024-11-25
2024-12-02,93.3499984741211,93.3499984741211,97.8499984741211,76.0,77.4000015258789,69667246,2024-12-02
2024-12-09,90.2699966430664,90.2699966430664,101.62999725341797,86.25,94.19999694824219,41332274,2024-12-09
2024-12-16,86.91000366210938,86.91000366210938,95.98999786376953,85.0,90.25,19274332,2024-12-16
2024-12-23,94.76000213623047,94.76000213623047,97.80000305175781,85.0999984741211,87.98999786376953,17518486,2024-12-23
2024-12-30,108.29000091552734,108.29000091552734,109.87999725341797,90.9000015258789,95.0,40971602,2024-12-30
2025-01-06,94.25,94.25,108.5,91.47000122070312,108.0,39219924,2025-01-06
2025-01-13,87.98999786376953,87.98999786376953,96.30000305175781,85.51000213623047,91.9800033569336,21626962,2025-01-13
2025-01-20,87.70999908447266,87.70999908447266,96.79000091552734,87.0,89.4000015258789,18166474,2025-01-20
2025-01-27,81.51000213623047,81.51000213623047,86.9800033569336,71.25,86.9800033569336,24180364,2025-01-27
2025-02-03,78.58000183105469,78.58000183105469,82.70999908447266,75.30999755859375,79.01000213623047,13587629,2025-02-03
2025-02-10,61.880001068115234,61.880001068115234,78.93000030517578,57.880001068115234,78.66999816894531,19581866,2025-02-10
2025-02-17,64.6500015258789,64.6500015258789,69.19999694824219,59.08000183105469,60.4900016784668,18924386,2025-02-17
2025-02-24,57.86000061035156,57.86000061035156,64.94000244140625,55.27000045776367,63.90999984741211,10830659,2025-02-24
2025-03-03,62.959999084472656,62.959999084472656,65.33999633789062,53.709999084472656,58.9900016784668,14200938,2025-03-03
2025-03-10,56.0,56.0,64.08000183105469,55.20000076293945,62.9900016784668,8734769,2025-03-10
2025-03-17,61.36000061035156,61.36000061035156,64.19999694824219,54.09000015258789,56.04999923706055,12312423,2025-03-17
2025-03-24,56.84000015258789,56.84000015258789,63.5,55.79999923706055,62.099998474121094,14749857,2025-03-24
2025-03-31,58.619998931884766,58.619998931884766,62.58000183105469,56.34000015258789,56.84000015258789,9200073,2025-03-31
2025-04-07,54.0,54.0,57.38999938964844,49.849998474121094,50.0,8328822,2025-04-07
2025-04-14,62.20000076293945,62.20000076293945,64.80000305175781,54.0,54.0,16619535,2025-04-14
2025-04-21,60.18000030517578,60.18000030517578,66.4000015258789,59.47999954223633,62.400001525878906,26899490,2025-04-21
2025-04-28,56.65999984741211,56.65999984741211,60.84000015258789,56.33000183105469,60.18000030517578,7963596,2025-04-28
2025-05-05,52.70000076293945,52.70000076293945,58.52000045776367,50.65999984741211,58.52000045776367,12648799,2025-05-05
2025-05-12,61.59000015258789,61.59000015258789,62.79999923706055,55.0,55.0,14616195,2025-05-12
2025-05-19,61.0,61.0,62.70000076293945,57.849998474121094,61.88999938964844,10447869,2025-05-19
2025-05-26,59.529998779296875,59.529998779296875,62.72999954223633,58.5,61.220001220703125,12004055,2025-05-26
2025-06-02,60.970001220703125,60.970001220703125,63.33000183105469,57.52000045776367,59.4900016784668,16018043,2025-06-02
2025-06-09,73.95999908447266,73.95999908447266,76.4800033569336,60.56999969482422,61.349998474121094,89660047,2025-06-09
2025-06-16,65.45999908447266,65.45999908447266,75.5,65.01000213623047,74.05000305175781,41036777,2025-06-16
2025-06-23,68.27999877929688,68.27999877929688,70.81999969482422,64.5999984741211,65.5,30677241,2025-06-23
2025-06-30,66.37999725341797,66.37999725341797,70.9000015258789,66.12999725341797,68.5,18489809,2025-06-30
2025-07-07,66.70999908447266,66.70999908447266,68.88999938964844,64.2699966430664,66.5999984741211,14664880,2025-07-07
