Date,Adj Close_DYNPRO.NS,Close_DYNPRO.NS,High_DYNPRO.NS,Low_DYNPRO.NS,Open_DYNPRO.NS,Volume_DYNPRO.NS,Date
2021-05-10,492.073486328125,492.073486328125,517.552978515625,486.8481750488281,508.6451110839844,136000,2021-05-10
2021-05-17,498.99078369140625,498.99078369140625,516.5577392578125,480.72711181640625,500.583251953125,145938,2021-05-17
2021-05-24,514.9652709960938,514.9652709960938,585.2330322265625,502.6733703613281,509.5906677246094,762404,2021-05-24
2021-05-31,499.339111328125,499.339111328125,549.4024047851562,492.670654296875,513.5718383789062,487788,2021-05-31
2021-06-07,493.66595458984375,493.66595458984375,512.5765380859375,458.9799499511719,482.71771240234375,741831,2021-06-07
2021-06-14,478.5872497558594,478.5872497558594,493.51666259765625,453.3067626953125,490.7298278808594,241581,2021-06-14
2021-06-21,476.4473571777344,476.4473571777344,498.6424255371094,469.9779357910156,475.7506408691406,119291,2021-06-21
2021-06-28,500.1353454589844,500.1353454589844,509.5906677246094,450.4701843261719,484.6087646484375,511715,2021-06-28
2021-07-05,534.9706420898438,534.9706420898438,571.99560546875,500.1353454589844,503.618896484375,779428,2021-07-05
2021-07-12,520.7379760742188,520.7379760742188,545.3217163085938,511.3324279785156,542.3358154296875,256410,2021-07-12
2021-07-19,508.54559326171875,508.54559326171875,522.429931640625,495.6565246582031,515.5624389648438,182740,2021-07-19
2021-07-26,566.1233520507812,566.1233520507812,592.2000732421875,481.2745361328125,514.2685546875,663087,2021-07-26
2021-08-02,579.7091064453125,579.7091064453125,614.4946899414062,562.3412475585938,570.6519775390625,606605,2021-08-02
2021-08-09,565.9740600585938,565.9740600585938,620.964111328125,529.6956176757812,612.10595703125,660663,2021-08-09
2021-08-16,520.5388793945312,520.5388793945312,569.1589965820312,514.567138671875,562.4407958984375,166470,2021-08-16
2021-08-23,546.9141845703125,546.9141845703125,567.9646606445312,477.8905334472656,523.6243286132812,368100,2021-08-23
2021-08-30,540.1959228515625,540.1959228515625,577.2208862304688,538.4541625976562,552.3883056640625,197362,2021-08-30
2021-09-06,559.504638671875,559.504638671875,581.2518310546875,538.5537109375,544.4259643554688,235075,2021-09-06
2021-09-13,541.0419311523438,541.0419311523438,579.26123046875,534.32373046875,564.1825561523438,302364,2021-09-13
2021-09-20,533.7763061523438,533.7763061523438,549.9000854492188,519.5435791015625,534.4730224609375,207896,2021-09-20
2021-09-27,640.5216064453125,640.5216064453125,640.5216064453125,508.9437255859375,535.3687744140625,850413,2021-09-27
2021-10-04,692.37646484375,692.37646484375,766.177490234375,629.2747802734375,662.865966796875,2212680,2021-10-04
2021-10-11,690.9830322265625,690.9830322265625,723.5789184570312,684.9117431640625,693.5210571289062,362065,2021-10-11
2021-10-18,636.44091796875,636.44091796875,706.8579711914062,618.2767944335938,693.2224731445312,539961,2021-10-18
2021-10-25,620.317138671875,620.317138671875,656.8942260742188,602.700439453125,641.566650390625,307031,2021-10-25
2021-11-01,654.5054931640625,654.5054931640625,693.2224731445312,606.8806762695312,622.0588989257812,247054,2021-11-01
2021-11-08,629.9217529296875,629.9217529296875,656.8444213867188,622.8551635742188,654.4557495117188,140309,2021-11-08
2021-11-15,550.5968017578125,550.5968017578125,596.1812744140625,494.9100646972656,596.1812744140625,1252668,2021-11-15
2021-11-22,519.8421630859375,519.8421630859375,549.4024047851562,517.552978515625,547.5113525390625,355580,2021-11-22
2021-11-29,566.9693603515625,566.9693603515625,577.0715942382812,510.1380615234375,517.552978515625,366211,2021-11-29
2021-12-06,628.4287719726562,628.4287719726562,639.6258544921875,546.4165649414062,577.2208862304688,298060,2021-12-06
2021-12-13,610.5134887695312,610.5134887695312,671.8236083984375,585.2827758789062,640.969482421875,185348,2021-12-13
2021-12-20,644.2539672851562,644.2539672851562,670.8283081054688,583.0931396484375,599.1671142578125,401648,2021-12-20
2021-12-27,617.1819458007812,617.1819458007812,648.882080078125,612.7529296875,636.9883422851562,117254,2021-12-27
2022-01-03,621.212890625,621.212890625,694.7153930664062,612.2055053710938,615.0918579101562,315661,2022-01-03
2022-01-10,610.6627807617188,610.6627807617188,641.865234375,604.5914916992188,623.4523315429688,201121,2022-01-10
2022-01-17,597.4751586914062,597.4751586914062,631.7132568359375,587.2236328125,614.9923095703125,190157,2022-01-17
2022-01-24,566.3721923828125,566.3721923828125,604.84033203125,547.411865234375,604.84033203125,234928,2022-01-24
2022-01-31,559.4548950195312,559.4548950195312,587.2236328125,555.3742065429688,562.3412475585938,126400,2022-01-31
2022-02-07,530.69091796875,530.69091796875,575.2800903320312,512.5765380859375,562.3412475585938,275386,2022-02-07
2022-02-14,542.485107421875,542.485107421875,578.2659301757812,502.92218017578125,511.58123779296875,188899,2022-02-14
2022-02-21,580.1072387695312,580.1072387695312,590.8564453125,510.5859375,542.4353637695312,324290,2022-02-21
2022-02-28,556.5685424804688,556.5685424804688,583.242431640625,539.449462890625,575.0809936523438,95842,2022-02-28
2022-03-07,603.297607421875,603.297607421875,634.00244140625,527.5059814453125,551.3930053710938,366405,2022-03-07
2022-03-14,651.4201049804688,651.4201049804688,661.8706665039062,588.4677124023438,612.10595703125,277069,2022-03-14
2022-03-21,594.8375854492188,594.8375854492188,671.2264404296875,587.5719604492188,661.8706665039062,152120,2022-03-21
2022-03-28,608.47314453125,608.47314453125,626.0401000976562,572.4932250976562,594.190673828125,111268,2022-03-28
2022-04-04,640.4718627929688,640.4718627929688,668.7879638671875,598.0225219726562,615.0918579101562,187984,2022-04-04
2022-04-11,670.131591796875,670.131591796875,715.6165771484375,641.9647827148438,645.6473999023438,716066,2022-04-11
2022-04-18,598.5202026367188,598.5202026367188,678.8901977539062,589.5625610351562,670.8283081054688,375244,2022-04-18
2022-04-25,599.2169189453125,599.2169189453125,650.5740966796875,585.1334838867188,585.2330322265625,244451,2022-04-25
2022-05-02,544.5255126953125,544.5255126953125,596.629150390625,535.9161987304688,589.4630126953125,177752,2022-05-02
2022-05-09,500.8500061035156,500.8500061035156,545.6700439453125,465.0,532.482421875,263067,2022-05-09
2022-05-16,516.2000122070312,516.2000122070312,525.9500122070312,474.54998779296875,501.0,96085,2022-05-16
2022-05-23,478.3999938964844,478.3999938964844,529.25,451.29998779296875,523.4000244140625,143877,2022-05-23
2022-05-30,454.75,454.75,495.0,413.6000061035156,481.1000061035156,273670,2022-05-30
2022-06-06,445.3500061035156,445.3500061035156,463.75,426.0,450.0,103758,2022-06-06
2022-06-13,412.95001220703125,412.95001220703125,454.95001220703125,408.29998779296875,436.0,109069,2022-06-13
2022-06-20,398.20001220703125,398.20001220703125,428.79998779296875,362.3500061035156,428.79998779296875,136040,2022-06-20
2022-06-27,402.70001220703125,402.70001220703125,426.70001220703125,399.79998779296875,402.0,50947,2022-06-27
2022-07-04,419.8500061035156,419.8500061035156,434.3500061035156,395.20001220703125,408.6499938964844,70627,2022-07-04
2022-07-11,444.04998779296875,444.04998779296875,448.0,402.3500061035156,420.0,143036,2022-07-11
2022-07-18,485.79998779296875,485.79998779296875,494.95001220703125,436.0,444.04998779296875,125516,2022-07-18
2022-07-25,458.8999938964844,458.8999938964844,492.0,451.0,492.0,85261,2022-07-25
2022-08-01,465.45001220703125,465.45001220703125,480.0,447.5,465.75,85291,2022-08-01
2022-08-08,367.6000061035156,367.6000061035156,472.29998779296875,331.0,469.3500061035156,782908,2022-08-08
2022-08-15,350.04998779296875,350.04998779296875,383.0,346.0,367.6000061035156,284615,2022-08-15
2022-08-22,347.6000061035156,347.6000061035156,352.70001220703125,325.8999938964844,352.70001220703125,322433,2022-08-22
2022-08-29,348.54998779296875,348.54998779296875,358.6000061035156,334.45001220703125,339.54998779296875,120262,2022-08-29
2022-09-05,343.04998779296875,343.04998779296875,359.1000061035156,334.04998779296875,348.0,237722,2022-09-05
2022-09-12,302.79998779296875,302.79998779296875,347.3999938964844,300.54998779296875,343.04998779296875,302261,2022-09-12
2022-09-19,287.3500061035156,287.3500061035156,306.0,285.0,300.1000061035156,219435,2022-09-19
2022-09-26,325.6499938964844,325.6499938964844,330.20001220703125,277.3999938964844,284.25,296376,2022-09-26
2022-10-03,357.1499938964844,357.1499938964844,370.8999938964844,323.75,325.0,291669,2022-10-03
2022-10-10,351.29998779296875,351.29998779296875,380.3999938964844,346.95001220703125,353.0,152634,2022-10-10
2022-10-17,352.75,352.75,397.0,338.04998779296875,345.29998779296875,125166,2022-10-17
2022-10-24,356.3500061035156,356.3500061035156,381.1000061035156,341.6000061035156,375.0,63762,2022-10-24
2022-10-31,394.1000061035156,394.1000061035156,405.0,359.0,359.0,236848,2022-10-31
2022-11-07,381.0,381.0,405.0,375.0,405.0,71899,2022-11-07
2022-11-14,389.8999938964844,389.8999938964844,420.0,378.54998779296875,381.25,227996,2022-11-14
2022-11-21,386.8999938964844,386.8999938964844,419.0,382.25,382.25,111001,2022-11-21
2022-11-28,382.0,382.0,404.0,373.6000061035156,385.8999938964844,85599,2022-11-28
2022-12-05,361.0,361.0,394.95001220703125,356.3500061035156,394.75,73076,2022-12-05
2022-12-12,340.45001220703125,340.45001220703125,371.3500061035156,336.0,368.8999938964844,116250,2022-12-12
2022-12-19,293.3999938964844,293.3999938964844,348.25,287.6000061035156,336.5,112166,2022-12-19
2022-12-26,317.54998779296875,317.54998779296875,325.04998779296875,292.0,293.3999938964844,154881,2022-12-26
2023-01-02,290.54998779296875,290.54998779296875,328.3999938964844,287.3500061035156,327.25,95049,2023-01-02
2023-01-09,291.45001220703125,291.45001220703125,299.8999938964844,287.0,294.5,47665,2023-01-09
2023-01-16,287.1499938964844,287.1499938964844,301.3999938964844,286.0,287.8500061035156,58972,2023-01-16
2023-01-23,273.3999938964844,273.3999938964844,294.70001220703125,260.70001220703125,288.0,86672,2023-01-23
2023-01-30,263.54998779296875,263.54998779296875,282.8999938964844,256.3999938964844,277.75,67717,2023-01-30
2023-02-06,273.25,273.25,303.3500061035156,255.0,263.6000061035156,194660,2023-02-06
2023-02-13,279.25,279.25,295.0,230.0500030517578,269.0,511158,2023-02-13
2023-02-20,282.04998779296875,282.04998779296875,294.79998779296875,274.04998779296875,280.0,105225,2023-02-20
2023-02-27,283.79998779296875,283.79998779296875,299.0,269.0,274.75,138838,2023-02-27
2023-03-06,282.54998779296875,282.54998779296875,293.20001220703125,271.29998779296875,283.79998779296875,100356,2023-03-06
2023-03-13,266.6000061035156,266.6000061035156,291.3500061035156,262.1000061035156,282.0,201734,2023-03-13
2023-03-20,260.95001220703125,260.95001220703125,288.79998779296875,248.6999969482422,267.1499938964844,328110,2023-03-20
2023-03-27,233.60000610351562,233.60000610351562,263.95001220703125,230.0,263.95001220703125,399504,2023-03-27
2023-04-03,256.1000061035156,256.1000061035156,265.0,239.25,239.89999389648438,170640,2023-04-03
2023-04-10,289.8999938964844,289.8999938964844,294.3999938964844,252.64999389648438,261.70001220703125,323048,2023-04-10
2023-04-17,329.6000061035156,329.6000061035156,333.70001220703125,282.25,290.0,487374,2023-04-17
2023-04-24,321.1000061035156,321.1000061035156,342.6000061035156,291.8500061035156,330.0,295918,2023-04-24
2023-05-01,314.0,314.0,325.3999938964844,295.6000061035156,321.1000061035156,182408,2023-05-01
2023-05-08,312.29998779296875,312.29998779296875,319.8999938964844,301.45001220703125,318.5,107173,2023-05-08
2023-05-15,315.45001220703125,315.45001220703125,324.79998779296875,306.04998779296875,318.0,130491,2023-05-15
2023-05-22,310.8999938964844,310.8999938964844,345.3500061035156,306.3500061035156,315.95001220703125,255909,2023-05-22
2023-05-29,329.25,329.25,355.1499938964844,302.04998779296875,314.70001220703125,285902,2023-05-29
2023-06-05,325.79998779296875,325.79998779296875,334.70001220703125,307.6000061035156,333.8999938964844,190708,2023-06-05
2023-06-12,341.5,341.5,361.45001220703125,328.5,329.79998779296875,258777,2023-06-12
2023-06-19,321.3999938964844,321.3999938964844,344.79998779296875,316.3500061035156,344.79998779296875,198773,2023-06-19
2023-06-26,319.3500061035156,319.3500061035156,334.25,316.3500061035156,325.8999938964844,75707,2023-06-26
2023-07-03,304.79998779296875,304.79998779296875,325.70001220703125,300.1000061035156,324.04998779296875,223801,2023-07-03
2023-07-10,283.04998779296875,283.04998779296875,309.0,273.3999938964844,309.0,210834,2023-07-10
2023-07-17,273.5,273.5,285.70001220703125,265.0,280.5,173672,2023-07-17
2023-07-24,307.20001220703125,307.20001220703125,311.0,278.0,278.95001220703125,185862,2023-07-24
2023-07-31,305.8999938964844,305.8999938964844,324.45001220703125,294.1000061035156,314.79998779296875,121995,2023-07-31
2023-08-07,299.3500061035156,299.3500061035156,313.79998779296875,296.0,302.5,149594,2023-08-07
2023-08-14,332.29998779296875,332.29998779296875,344.95001220703125,293.95001220703125,299.3500061035156,423370,2023-08-14
2023-08-21,398.0,398.0,407.0,319.1000061035156,332.29998779296875,1133984,2023-08-21
2023-08-28,390.6499938964844,390.6499938964844,418.70001220703125,385.1000061035156,399.8999938964844,362546,2023-08-28
2023-09-04,392.1499938964844,392.1499938964844,405.0,376.54998779296875,391.45001220703125,172807,2023-09-04
2023-09-11,359.79998779296875,359.79998779296875,396.0,354.8500061035156,392.0,210084,2023-09-11
2023-09-18,351.6499938964844,351.6499938964844,365.5,343.79998779296875,365.1499938964844,99133,2023-09-18
2023-09-25,333.6000061035156,333.6000061035156,364.95001220703125,325.6000061035156,351.6499938964844,177365,2023-09-25
2023-10-02,324.3999938964844,324.3999938964844,341.75,315.0,333.6000061035156,133095,2023-10-02
2023-10-09,320.04998779296875,320.04998779296875,334.04998779296875,315.8500061035156,325.0,121033,2023-10-09
2023-10-16,316.5,316.5,334.70001220703125,315.0,320.04998779296875,89998,2023-10-16
2023-10-23,312.29998779296875,312.29998779296875,320.3500061035156,288.0,318.5,107473,2023-10-23
2023-10-30,297.3999938964844,297.3999938964844,314.8500061035156,286.3500061035156,314.79998779296875,107655,2023-10-30
2023-11-06,272.45001220703125,272.45001220703125,321.6000061035156,266.54998779296875,298.79998779296875,336994,2023-11-06
2023-11-13,275.20001220703125,275.20001220703125,282.75,256.20001220703125,271.0,429688,2023-11-13
2023-11-20,272.3500061035156,272.3500061035156,279.75,268.54998779296875,279.75,84809,2023-11-20
2023-11-27,277.8999938964844,277.8999938964844,285.0,268.0,272.3500061035156,151557,2023-11-27
2023-12-04,296.75,296.75,309.6000061035156,271.29998779296875,281.04998779296875,298420,2023-12-04
2023-12-11,313.5,313.5,335.0,294.0,294.3500061035156,592794,2023-12-11
2023-12-18,300.54998779296875,300.54998779296875,315.04998779296875,287.0,314.75,134528,2023-12-18
2023-12-25,299.95001220703125,299.95001220703125,311.8500061035156,295.20001220703125,300.54998779296875,124497,2023-12-25
2024-01-01,294.20001220703125,294.20001220703125,313.79998779296875,288.1000061035156,297.0,167422,2024-01-01
2024-01-08,287.1000061035156,287.1000061035156,298.3500061035156,283.79998779296875,295.0,112627,2024-01-08
2024-01-15,272.8999938964844,272.8999938964844,291.79998779296875,269.95001220703125,287.0,174114,2024-01-15
2024-01-22,280.70001220703125,280.70001220703125,285.0,265.3500061035156,272.8999938964844,68474,2024-01-22
2024-01-29,280.45001220703125,280.45001220703125,294.79998779296875,274.95001220703125,284.8999938964844,211072,2024-01-29
2024-02-05,262.20001220703125,262.20001220703125,281.3500061035156,259.0,280.45001220703125,161969,2024-02-05
2024-02-12,270.3999938964844,270.3999938964844,286.75,252.0,262.25,164279,2024-02-12
2024-02-19,316.6000061035156,316.6000061035156,325.0,267.95001220703125,270.0,722887,2024-02-19
2024-02-26,306.1499938964844,306.1499938964844,316.04998779296875,290.54998779296875,316.04998779296875,155798,2024-02-26
2024-03-04,295.8500061035156,295.8500061035156,305.0,283.6499938964844,296.8500061035156,141565,2024-03-04
2024-03-11,285.54998779296875,285.54998779296875,305.0,270.54998779296875,295.8500061035156,220231,2024-03-11
2024-03-18,275.54998779296875,275.54998779296875,300.0,269.6000061035156,286.8500061035156,134406,2024-03-18
2024-03-25,260.5,260.5,278.25,255.5,275.54998779296875,215317,2024-03-25
2024-04-01,316.0,316.0,329.0,260.5,260.5,193096,2024-04-01
2024-04-08,312.3500061035156,312.3500061035156,329.70001220703125,310.04998779296875,319.70001220703125,115617,2024-04-08
2024-04-15,282.95001220703125,282.95001220703125,312.3500061035156,270.0,312.3500061035156,137013,2024-04-15
2024-04-22,304.3999938964844,304.3999938964844,310.0,279.5,284.5,135236,2024-04-22
2024-04-29,281.29998779296875,281.29998779296875,308.0,277.95001220703125,304.3999938964844,98371,2024-04-29
2024-05-06,269.45001220703125,269.45001220703125,285.45001220703125,262.04998779296875,281.04998779296875,84705,2024-05-06
2024-05-13,264.6499938964844,264.6499938964844,276.95001220703125,263.0,270.5,99101,2024-05-13
2024-05-20,267.04998779296875,267.04998779296875,273.95001220703125,262.0,264.95001220703125,108199,2024-05-20
2024-05-27,268.5,268.5,280.0,254.8000030517578,267.1000061035156,157022,2024-05-27
2024-06-03,279.6000061035156,279.6000061035156,281.3999938964844,235.0,273.0,171935,2024-06-03
2024-06-10,270.75,270.75,283.6499938964844,257.5,279.6000061035156,259260,2024-06-10
2024-06-17,279.6499938964844,279.6499938964844,300.0,264.0,270.75,302651,2024-06-17
2024-06-24,288.8999938964844,288.8999938964844,309.0,265.6000061035156,279.6000061035156,401693,2024-06-24
2024-07-01,368.5,368.5,368.5,289.1000061035156,290.0,869560,2024-07-01
2024-07-08,369.79998779296875,369.79998779296875,407.70001220703125,345.8500061035156,386.95001220703125,1059417,2024-07-08
2024-07-15,356.95001220703125,356.95001220703125,380.0,347.0,364.0,140533,2024-07-15
2024-07-22,371.95001220703125,371.95001220703125,392.0,346.5,351.0,167995,2024-07-22
2024-07-29,372.3500061035156,372.3500061035156,388.0,362.0,372.0,64248,2024-07-29
2024-08-05,382.29998779296875,382.29998779296875,385.0,355.3500061035156,360.0,69684,2024-08-05
2024-08-12,372.29998779296875,372.29998779296875,401.95001220703125,351.20001220703125,383.0,127907,2024-08-12
2024-08-19,385.95001220703125,385.95001220703125,399.3999938964844,356.54998779296875,372.45001220703125,93327,2024-08-19
2024-08-26,412.8999938964844,412.8999938964844,413.0,380.20001220703125,393.70001220703125,224320,2024-08-26
2024-09-02,413.8500061035156,413.8500061035156,449.0,406.0,429.0,313598,2024-09-02
2024-09-09,407.25,407.25,415.0,379.95001220703125,396.0,115004,2024-09-09
2024-09-16,401.5,401.5,412.0,388.20001220703125,400.0,55588,2024-09-16
2024-09-23,363.8999938964844,363.8999938964844,412.0,361.1000061035156,401.5,62169,2024-09-23
2024-09-30,397.29998779296875,397.29998779296875,414.8999938964844,363.8999938964844,363.8999938964844,68604,2024-09-30
2024-10-07,429.20001220703125,429.20001220703125,435.1000061035156,377.45001220703125,388.0,285085,2024-10-07
2024-10-14,431.6499938964844,431.6499938964844,445.0,426.79998779296875,439.8999938964844,128994,2024-10-14
2024-10-21,412.25,412.25,438.95001220703125,399.3999938964844,433.0,86881,2024-10-21
2024-10-28,417.04998779296875,417.04998779296875,433.6499938964844,392.25,405.0,24686,2024-10-28
2024-11-04,435.8500061035156,435.8500061035156,440.0,404.3500061035156,426.8999938964844,52362,2024-11-04
2024-11-11,460.95001220703125,460.95001220703125,460.95001220703125,420.0,435.8500061035156,102175,2024-11-11
2024-11-18,427.70001220703125,427.70001220703125,485.0,416.20001220703125,483.95001220703125,115856,2024-11-18
2024-11-25,440.04998779296875,440.04998779296875,445.0,406.3500061035156,429.8999938964844,43347,2024-11-25
2024-12-02,439.70001220703125,439.70001220703125,470.0,423.45001220703125,423.45001220703125,40154,2024-12-02
2024-12-09,421.8500061035156,421.8500061035156,464.8999938964844,420.0,449.0,71605,2024-12-09
2024-12-16,426.75,426.75,441.75,407.1000061035156,421.8500061035156,53674,2024-12-16
2024-12-23,411.3500061035156,411.3500061035156,438.0,391.70001220703125,438.0,41166,2024-12-23
2024-12-30,406.3500061035156,406.3500061035156,419.6499938964844,399.1000061035156,418.0,40625,2024-12-30
2025-01-06,381.95001220703125,381.95001220703125,424.3999938964844,376.5,408.8999938964844,55275,2025-01-06
2025-01-13,350.29998779296875,350.29998779296875,388.3999938964844,331.04998779296875,382.0,96456,2025-01-13
2025-01-20,328.3500061035156,328.3500061035156,383.95001220703125,325.0,350.29998779296875,50185,2025-01-20
2025-01-27,320.04998779296875,320.04998779296875,356.0,307.25,313.0,62654,2025-01-27
2025-02-03,322.3500061035156,322.3500061035156,347.5,304.04998779296875,328.8999938964844,59009,2025-02-03
2025-02-10,299.95001220703125,299.95001220703125,353.0,279.1499938964844,320.95001220703125,187114,2025-02-10
2025-02-17,284.79998779296875,284.79998779296875,314.95001220703125,274.1000061035156,278.8999938964844,166120,2025-02-17
2025-02-24,267.04998779296875,267.04998779296875,295.0,262.54998779296875,282.04998779296875,79442,2025-02-24
2025-03-03,287.04998779296875,287.04998779296875,300.6499938964844,259.45001220703125,267.04998779296875,130088,2025-03-03
2025-03-10,256.75,256.75,298.0,252.35000610351562,298.0,181278,2025-03-10
2025-03-17,292.79998779296875,292.79998779296875,325.95001220703125,252.5,275.95001220703125,174336,2025-03-17
2025-03-24,262.0,262.0,297.29998779296875,259.54998779296875,290.0,171631,2025-03-24
2025-03-31,280.6000061035156,280.6000061035156,291.1000061035156,262.0,262.0,84628,2025-03-31
2025-04-07,278.3999938964844,278.3999938964844,282.54998779296875,254.8000030517578,254.8000030517578,67816,2025-04-07
2025-04-14,291.0,291.0,318.29998779296875,278.54998779296875,282.6000061035156,105297,2025-04-14
2025-04-21,270.3500061035156,270.3500061035156,298.70001220703125,270.0,291.79998779296875,181006,2025-04-21
2025-04-28,271.20001220703125,271.20001220703125,279.04998779296875,267.5,271.6000061035156,59884,2025-04-28
2025-05-05,265.3999938964844,265.3999938964844,294.79998779296875,262.0,269.3999938964844,96982,2025-05-05
2025-05-12,303.45001220703125,303.45001220703125,305.5,271.0,272.3500061035156,132996,2025-05-12
2025-05-19,294.95001220703125,294.95001220703125,318.29998779296875,291.6499938964844,305.0,143808,2025-05-19
2025-05-26,289.1499938964844,289.1499938964844,310.0,277.0,295.79998779296875,97493,2025-05-26
2025-06-02,292.79998779296875,292.79998779296875,304.5,281.0,286.54998779296875,89156,2025-06-02
2025-06-09,290.25,290.25,303.79998779296875,289.04998779296875,297.0,81851,2025-06-09
2025-06-16,277.6000061035156,277.6000061035156,292.45001220703125,276.04998779296875,288.0,82790,2025-06-16
2025-06-23,285.29998779296875,285.29998779296875,292.75,273.3999938964844,273.3999938964844,64454,2025-06-23
2025-06-30,306.8999938964844,306.8999938964844,316.0,283.3500061035156,287.0,431428,2025-06-30
2025-07-07,330.1499938964844,330.1499938964844,354.20001220703125,292.0,304.20001220703125,2291755,2025-07-07
2025-07-14,336.1499938964844,336.1499938964844,350.8500061035156,326.8500061035156,333.3999938964844,125647,2025-07-14
