Date,Adj Close_JKLAKSHMI.NS,Close_JKLAKSHMI.NS,High_JKLAKSHMI.NS,Low_JKLAKSHMI.NS,Open_JKLAKSHMI.NS,Volume_JKLAKSHMI.NS,Date
2022-12-26,799.217041015625,816.3499755859375,840.25,770.0,770.0,1672903,2022-12-26
2023-01-02,745.42041015625,761.4000244140625,824.3499755859375,756.8499755859375,822.5499877929688,1329198,2023-01-02
2023-01-09,749.2384643554688,765.2999877929688,793.1500244140625,731.0499877929688,761.0999755859375,2157714,2023-01-09
2023-01-16,722.707275390625,738.2000122070312,774.25,712.5999755859375,769.2000122070312,1031502,2023-01-16
2023-01-23,697.05712890625,712.0,749.25,702.7000122070312,743.0999755859375,1283632,2023-01-23
2023-01-30,730.0987548828125,745.75,809.0,702.0999755859375,710.0999755859375,2019137,2023-01-30
2023-02-06,742.33642578125,758.25,766.25,742.0,749.9500122070312,645535,2023-02-06
2023-02-13,729.5114135742188,745.1500244140625,777.0,741.9000244140625,773.0,706855,2023-02-13
2023-02-20,711.3017578125,726.5499877929688,769.6500244140625,716.5499877929688,750.0,1584704,2023-02-20
2023-02-27,690.8893432617188,705.7000122070312,724.0499877929688,667.0,716.0999755859375,1832084,2023-02-27
2023-03-06,668.4699096679688,682.7999877929688,711.5,679.0,706.0,717356,2023-03-06
2023-03-13,678.162109375,692.7000122070312,709.7999877929688,646.3499755859375,672.0,2416012,2023-03-13
2023-03-20,706.45556640625,721.5999755859375,741.1500244140625,681.0499877929688,692.7000122070312,2352065,2023-03-20
2023-03-27,774.7907104492188,791.4000244140625,798.4000244140625,695.0499877929688,721.5499877929688,1942986,2023-03-27
2023-04-03,786.44091796875,803.2999877929688,850.0,786.5999755859375,799.0,1242765,2023-04-03
2023-04-10,772.34326171875,788.9000244140625,821.0,784.1500244140625,799.9000244140625,952454,2023-04-10
2023-04-17,755.60205078125,771.7999877929688,796.7999877929688,758.5,793.0499877929688,705149,2023-04-17
2023-04-24,765.7349243164062,782.1500244140625,801.9500122070312,763.1500244140625,771.7999877929688,721542,2023-04-24
2023-05-01,753.546142578125,769.7000122070312,797.7999877929688,753.3499755859375,782.1500244140625,561676,2023-05-01
2023-05-08,766.51806640625,782.9500122070312,814.0,770.0,771.9500122070312,696089,2023-05-08
2023-05-15,764.9515991210938,781.3499755859375,821.0999755859375,760.0499877929688,778.0,602575,2023-05-15
2023-05-22,668.7147216796875,683.0499877929688,770.0,680.0,770.0,2439350,2023-05-22
2023-05-29,706.9940795898438,722.1500244140625,727.1500244140625,660.0,682.5499877929688,2593797,2023-05-29
2023-06-05,703.71435546875,718.7999877929688,749.5,709.0,722.8499755859375,1398392,2023-06-05
2023-06-12,710.6654663085938,725.9000244140625,748.0,715.5999755859375,719.9500122070312,1850048,2023-06-12
2023-06-19,706.1618041992188,721.2999877929688,737.0,715.0,728.5999755859375,1634794,2023-06-19
2023-06-26,703.4696655273438,718.5499877929688,739.7000122070312,702.0,715.5,781556,2023-06-26
2023-07-03,668.9104614257812,683.25,730.0,681.0,720.9000244140625,1268824,2023-07-03
2023-07-10,667.3441162109375,681.6500244140625,687.9000244140625,671.0,687.9000244140625,660745,2023-07-10
2023-07-17,648.0086059570312,661.9000244140625,694.0,660.0999755859375,693.7999877929688,637559,2023-07-17
2023-07-24,604.8340454101562,617.7999877929688,693.0999755859375,615.0,665.25,2158950,2023-07-24
2023-07-31,625.2465209960938,638.6500244140625,647.1500244140625,607.2000122070312,617.7999877929688,2698078,2023-07-31
2023-08-07,630.043701171875,643.5499877929688,664.7000122070312,636.2000122070312,639.9500122070312,1100831,2023-08-07
2023-08-14,637.4075927734375,647.25,651.0999755859375,626.2999877929688,642.0,433319,2023-08-14
2023-08-21,648.8804931640625,658.9000244140625,676.9500122070312,645.0499877929688,647.25,820098,2023-08-21
2023-08-28,657.2018432617188,667.3499755859375,686.0,642.0,665.0,2401316,2023-08-28
2023-09-04,669.0194702148438,679.3499755859375,711.0,668.0999755859375,670.7000122070312,2048601,2023-09-04
2023-09-11,644.20263671875,654.1500244140625,691.2000122070312,649.0999755859375,691.2000122070312,1957166,2023-09-11
2023-09-18,634.650146484375,644.4500122070312,666.0,627.9500122070312,659.8499755859375,782288,2023-09-18
2023-09-25,635.6349487304688,645.4500122070312,649.2000122070312,630.7000122070312,645.5,1282518,2023-09-25
2023-10-02,665.031005859375,675.2999877929688,676.4500122070312,640.5999755859375,645.4500122070312,1201458,2023-10-02
2023-10-09,668.5270385742188,678.8499755859375,684.4500122070312,663.6500244140625,682.7000122070312,1120962,2023-10-09
2023-10-16,667.3452758789062,677.6500244140625,688.0,666.4000244140625,681.0,1449589,2023-10-16
2023-10-23,670.1027221679688,680.4500122070312,690.0,649.5499877929688,680.0,812869,2023-10-23
2023-10-30,733.5233764648438,744.8499755859375,775.0,668.4000244140625,680.4500122070312,5014260,2023-10-30
2023-11-06,765.5291748046875,777.3499755859375,802.0,742.25,764.75,4127225,2023-11-06
2023-11-13,800.2431030273438,812.5999755859375,833.5,777.0999755859375,787.9500122070312,1790090,2023-11-13
2023-11-20,777.6421508789062,789.6500244140625,823.7999877929688,778.6500244140625,812.5999755859375,966188,2023-11-20
2023-11-27,801.3756713867188,813.75,834.0,773.4500122070312,789.6500244140625,1059605,2023-11-27
2023-12-04,864.5502319335938,877.9000244140625,899.5,817.5499877929688,830.0,2401527,2023-12-04
2023-12-11,882.522705078125,896.1500244140625,915.5999755859375,864.6500244140625,879.9000244140625,909783,2023-12-11
2023-12-18,856.8195190429688,870.0499877929688,899.0999755859375,821.1500244140625,896.0,461083,2023-12-18
2023-12-25,885.7232055664062,899.4000244140625,909.9000244140625,865.0999755859375,870.0499877929688,881724,2023-12-25
2024-01-01,864.0084838867188,877.3499755859375,915.0,873.0,905.2000122070312,504716,2024-01-01
2024-01-08,856.7703247070312,870.0,904.9000244140625,833.0,881.4000244140625,1566766,2024-01-08
2024-01-15,860.2662963867188,873.5499877929688,889.9000244140625,826.0,871.8499755859375,1065976,2024-01-15
2024-01-22,916.7442016601562,930.9000244140625,970.0,860.0,873.5499877929688,2417202,2024-01-22
2024-01-29,905.517578125,919.5,954.4500122070312,895.5999755859375,940.7999877929688,1404573,2024-01-29
2024-02-05,921.7174682617188,935.9500122070312,999.9000244140625,902.0999755859375,924.9000244140625,3533338,2024-02-05
2024-02-12,949.0946655273438,963.75,975.0999755859375,880.2000122070312,939.7999877929688,2765699,2024-02-12
2024-02-19,929.6942749023438,944.0499877929688,975.0,930.0999755859375,968.7000122070312,1148196,2024-02-19
2024-02-26,929.4024047851562,941.75,953.5999755859375,895.0,941.0499877929688,1075568,2024-02-26
2024-03-04,880.600830078125,892.2999877929688,959.0,885.0,949.9500122070312,746506,2024-03-04
2024-03-11,814.1338500976562,824.9500122070312,910.7999877929688,772.1500244140625,892.2999877929688,868811,2024-03-11
2024-03-18,844.6780395507812,855.9000244140625,858.4000244140625,804.9000244140625,820.0,690349,2024-03-18
2024-03-25,864.218505859375,875.7000122070312,879.7000122070312,841.9000244140625,855.9000244140625,395302,2024-03-25
2024-04-01,833.476806640625,844.5499877929688,899.9500122070312,838.0,880.0,817889,2024-04-01
2024-04-08,785.7114868164062,796.1500244140625,859.9000244140625,792.2000122070312,856.5499877929688,1160714,2024-04-08
2024-04-15,789.510986328125,800.0,825.0,775.0,793.7000122070312,818711,2024-04-15
2024-04-22,783.8363647460938,794.25,810.0,781.3499755859375,804.0,666603,2024-04-22
2024-04-29,786.7477416992188,797.2000122070312,803.9500122070312,783.2000122070312,797.0,436369,2024-04-29
2024-05-06,765.480224609375,775.6500244140625,806.9000244140625,764.1500244140625,800.0,699089,2024-05-06
2024-05-13,768.1448364257812,778.3499755859375,787.0,751.0,775.6500244140625,408208,2024-05-13
2024-05-20,794.9389038085938,805.5,852.8499755859375,771.0499877929688,781.9000244140625,2059980,2024-05-20
2024-05-27,774.0167846679688,784.2999877929688,813.3499755859375,780.0,806.5,633780,2024-05-27
2024-06-03,784.7245483398438,795.1500244140625,810.0,709.25,805.0,1142801,2024-06-03
2024-06-10,814.6766357421875,825.5,829.9000244140625,793.0,796.0,2119284,2024-06-10
2024-06-17,819.512451171875,830.4000244140625,850.0,823.7999877929688,825.5,1213798,2024-06-17
2024-06-24,872.3602905273438,883.9500122070312,935.0,828.0,830.5,4528813,2024-06-24
2024-07-01,859.185302734375,870.5999755859375,910.0,863.1500244140625,883.9500122070312,852706,2024-07-01
2024-07-08,870.1891479492188,881.75,903.5,850.9000244140625,870.2000122070312,971555,2024-07-08
2024-07-15,832.83544921875,843.9000244140625,906.0,840.0,882.0,684239,2024-07-15
2024-07-22,846.257080078125,857.5,859.9500122070312,817.0999755859375,844.9000244140625,478176,2024-07-22
2024-07-29,837.1283569335938,848.25,903.2000122070312,833.9500122070312,866.5,1637089,2024-07-29
2024-08-05,810.6304321289062,821.4000244140625,840.0,805.9000244140625,839.7000122070312,445108,2024-08-05
2024-08-12,784.1107177734375,790.2000122070312,822.4000244140625,788.0,822.0,440486,2024-08-12
2024-08-19,763.7191162109375,769.6500244140625,799.7999877929688,769.0,794.2999877929688,689121,2024-08-19
2024-08-26,781.77880859375,787.8499755859375,802.9500122070312,768.0999755859375,775.0,848486,2024-08-26
2024-09-02,780.7369384765625,786.7999877929688,808.5,774.4500122070312,790.0,503683,2024-09-02
2024-09-09,794.1824951171875,800.3499755859375,805.0,768.4500122070312,794.7999877929688,585868,2024-09-09
2024-09-16,763.867919921875,769.7999877929688,804.4000244140625,762.9000244140625,803.0999755859375,570096,2024-09-16
2024-09-23,763.7191162109375,769.6500244140625,783.7000122070312,763.25,776.0,589794,2024-09-23
2024-09-30,773.9397583007812,779.9500122070312,800.0,764.0499877929688,765.0,1792456,2024-09-30
2024-10-07,819.8333129882812,826.2000122070312,834.9000244140625,785.2999877929688,799.9500122070312,1749744,2024-10-07
2024-10-14,817.0052490234375,823.3499755859375,838.0,790.4000244140625,830.0,527910,2024-10-14
2024-10-21,768.978271484375,774.9500122070312,835.8499755859375,759.0999755859375,825.7000122070312,568884,2024-10-21
2024-10-28,825.588623046875,832.0,834.8499755859375,766.8499755859375,775.0,566823,2024-10-28
2024-11-04,760.494140625,766.4000244140625,844.0499877929688,762.5499877929688,835.0,1124666,2024-11-04
2024-11-11,691.9265747070312,697.2999877929688,766.0,690.0,765.4500122070312,879452,2024-11-11
2024-11-18,742.13671875,747.9000244140625,765.0,685.4500122070312,697.4000244140625,636782,2024-11-18
2024-11-25,773.7412719726562,779.75,788.9000244140625,746.0,755.0499877929688,403878,2024-11-25
2024-12-02,800.78125,807.0,836.5,774.0,779.0499877929688,623731,2024-12-02
2024-12-09,857.342041015625,864.0,887.0,807.0,807.0,1809426,2024-12-09
2024-12-16,830.0043334960938,836.4500122070312,888.0,820.0499877929688,872.6500244140625,740673,2024-12-16
2024-12-23,834.7177124023438,841.2000122070312,856.75,816.0,832.25,216072,2024-12-23
2024-12-30,812.192626953125,818.5,847.5,816.1500244140625,839.4500122070312,314537,2024-12-30
2025-01-06,779.7942504882812,785.8499755859375,829.9000244140625,781.0499877929688,829.9000244140625,322265,2025-01-06
2025-01-13,781.8284912109375,787.9000244140625,804.5999755859375,754.1500244140625,769.1500244140625,227302,2025-01-13
2025-01-20,812.5399169921875,818.8499755859375,867.3499755859375,773.9500122070312,799.0,1007242,2025-01-20
2025-01-27,805.7923583984375,812.0499877929688,844.1500244140625,775.8499755859375,829.9500122070312,694699,2025-01-27
2025-02-03,837.0991821289062,843.5999755859375,869.0,780.1500244140625,810.9500122070312,1300795,2025-02-03
2025-02-10,739.1598510742188,744.9000244140625,846.9500122070312,726.3499755859375,844.0,718571,2025-02-10
2025-02-17,704.3798828125,709.8499755859375,747.4500122070312,697.0999755859375,744.9000244140625,531533,2025-02-17
2025-02-24,666.4246215820312,671.5999755859375,716.0,660.5,702.0,1376372,2025-02-24
2025-03-03,723.183837890625,728.7999877929688,736.0,663.0,671.5999755859375,450081,2025-03-03
2025-03-10,702.7426147460938,708.2000122070312,742.5,702.1500244140625,722.9000244140625,378395,2025-03-10
2025-03-17,766.74560546875,772.7000122070312,775.0,703.0999755859375,703.0999755859375,619023,2025-03-17
2025-03-24,768.134765625,774.0999755859375,829.0,742.1500244140625,772.7000122070312,1926695,2025-03-24
2025-03-31,785.549560546875,791.6500244140625,817.9000244140625,764.5999755859375,774.0999755859375,713173,2025-03-31
2025-04-07,782.870361328125,788.9500122070312,800.0,738.0,745.0,377045,2025-04-07
2025-04-14,808.124267578125,814.4000244140625,835.0,788.9500122070312,788.9500122070312,644242,2025-04-14
2025-04-21,793.0910034179688,799.25,830.0,787.0499877929688,816.0,785525,2025-04-21
2025-04-28,759.9979858398438,765.9000244140625,807.0,762.7000122070312,799.25,221744,2025-04-28
2025-05-05,764.9097900390625,770.8499755859375,799.0,725.0,763.0999755859375,308679,2025-05-05
2025-05-12,854.2659301757812,860.9000244140625,873.0,779.5,790.0,949475,2025-05-12
2025-05-19,880.164794921875,887.0,918.2000122070312,838.6500244140625,865.0,1403214,2025-05-19
2025-05-26,840.3241577148438,846.8499755859375,900.9500122070312,832.6500244140625,890.0,1035808,2025-05-26
2025-06-02,809.1661376953125,815.4500122070312,854.6500244140625,802.5999755859375,846.7000122070312,845544,2025-06-02
2025-06-09,825.4894409179688,831.9000244140625,847.9000244140625,814.0499877929688,825.0,915434,2025-06-09
2025-06-16,818.0,818.0,844.6500244140625,802.0,835.9500122070312,541786,2025-06-16
2025-06-23,886.25,886.25,894.9000244140625,809.0999755859375,810.0,1554490,2025-06-23
2025-06-30,982.0999755859375,982.0999755859375,1006.5,886.25,886.25,4722077,2025-06-30
2025-07-07,978.8499755859375,978.8499755859375,1006.4000244140625,967.1500244140625,979.9500122070312,1991490,2025-07-07
2025-07-14,979.0499877929688,979.0499877929688,1003.4000244140625,962.5499877929688,978.9500122070312,475388,2025-07-14
