Date,Adj Close_MMTC.NS,Close_MMTC.NS,High_MMTC.NS,Low_MMTC.NS,Open_MMTC.NS,Volume_MMTC.NS,Date
2020-07-13,19.200000762939453,19.200000762939453,19.899999618530273,18.049999237060547,19.0,5969691,2020-07-13
2020-07-20,18.899999618530273,18.899999618530273,20.149999618530273,18.75,19.25,8306825,2020-07-20
2020-07-27,18.200000762939453,18.200000762939453,19.549999237060547,18.100000381469727,19.100000381469727,5774925,2020-07-27
2020-08-03,18.700000762939453,18.700000762939453,19.600000381469727,17.799999237060547,18.149999618530273,5141655,2020-08-03
2020-08-10,18.899999618530273,18.899999618530273,20.0,18.399999618530273,18.899999618530273,8584954,2020-08-10
2020-08-17,20.649999618530273,20.649999618530273,21.899999618530273,18.899999618530273,19.149999618530273,17953491,2020-08-17
2020-08-24,19.649999618530273,19.649999618530273,21.350000381469727,19.549999237060547,20.799999237060547,6038192,2020-08-24
2020-08-31,18.5,18.5,19.899999618530273,18.25,19.850000381469727,3382156,2020-08-31
2020-09-07,18.100000381469727,18.100000381469727,18.700000762939453,17.350000381469727,18.5,2878465,2020-09-07
2020-09-14,18.100000381469727,18.100000381469727,19.149999618530273,17.950000762939453,18.200000762939453,4346354,2020-09-14
2020-09-21,16.350000381469727,16.350000381469727,18.200000762939453,15.699999809265137,18.100000381469727,2252737,2020-09-21
2020-09-28,16.350000381469727,16.350000381469727,16.950000762939453,16.149999618530273,16.5,1198564,2020-09-28
2020-10-05,16.200000762939453,16.200000762939453,17.25,16.149999618530273,16.5,1693336,2020-10-05
2020-10-12,16.299999237060547,16.299999237060547,16.75,15.800000190734863,16.350000381469727,1517790,2020-10-12
2020-10-19,16.5,16.5,17.25,16.200000762939453,16.25,3048521,2020-10-19
2020-10-26,15.800000190734863,15.800000190734863,16.649999618530273,15.75,16.649999618530273,1190200,2020-10-26
2020-11-02,16.25,16.25,17.350000381469727,15.75,15.850000381469727,2868195,2020-11-02
2020-11-09,17.25,17.25,17.850000381469727,16.200000762939453,16.399999618530273,5102178,2020-11-09
2020-11-16,17.75,17.75,19.100000381469727,17.149999618530273,17.149999618530273,8366092,2020-11-16
2020-11-23,18.700000762939453,18.700000762939453,19.75,17.299999237060547,17.850000381469727,8178436,2020-11-23
2020-11-30,19.600000381469727,19.600000381469727,21.850000381469727,16.799999237060547,18.700000762939453,21511624,2020-11-30
2020-12-07,22.049999237060547,22.049999237060547,23.200000762939453,19.600000381469727,19.700000762939453,18996695,2020-12-07
2020-12-14,24.200000762939453,24.200000762939453,26.399999618530273,21.600000381469727,22.350000381469727,52638675,2020-12-14
2020-12-21,23.049999237060547,23.049999237060547,24.450000762939453,20.350000381469727,24.100000381469727,11367495,2020-12-21
2020-12-28,28.0,28.0,28.399999618530273,22.600000381469727,23.399999618530273,52955555,2020-12-28
2021-01-04,28.649999618530273,28.649999618530273,31.0,28.5,30.5,28321162,2021-01-04
2021-01-11,31.299999237060547,31.299999237060547,33.20000076293945,27.399999618530273,28.850000381469727,48929507,2021-01-11
2021-01-18,28.100000381469727,28.100000381469727,31.299999237060547,27.850000381469727,31.100000381469727,9444844,2021-01-18
2021-01-25,28.450000762939453,28.450000762939453,29.600000381469727,26.649999618530273,28.350000381469727,14849299,2021-01-25
2021-02-01,28.75,28.75,30.149999618530273,28.100000381469727,28.600000381469727,9367588,2021-02-01
2021-02-08,28.600000381469727,28.600000381469727,30.350000381469727,28.299999237060547,28.950000762939453,10840456,2021-02-08
2021-02-15,30.350000381469727,30.350000381469727,32.25,27.200000762939453,28.75,21067098,2021-02-15
2021-02-22,39.849998474121094,39.849998474121094,42.29999923706055,30.049999237060547,30.399999618530273,103537732,2021-02-22
2021-03-01,47.099998474121094,47.099998474121094,52.54999923706055,40.599998474121094,40.900001525878906,97441516,2021-03-01
2021-03-08,44.0,44.0,47.650001525878906,41.150001525878906,47.5,25894991,2021-03-08
2021-03-15,42.04999923706055,42.04999923706055,47.0,40.20000076293945,44.29999923706055,23168287,2021-03-15
2021-03-22,42.650001525878906,42.650001525878906,47.45000076293945,41.650001525878906,42.400001525878906,26933046,2021-03-22
2021-03-29,46.54999923706055,46.54999923706055,46.54999923706055,42.150001525878906,42.650001525878906,11440874,2021-03-29
2021-04-05,43.849998474121094,43.849998474121094,46.349998474121094,43.400001525878906,46.099998474121094,16968449,2021-04-05
2021-04-12,42.04999923706055,42.04999923706055,43.150001525878906,39.79999923706055,43.0,11368928,2021-04-12
2021-04-19,39.099998474121094,39.099998474121094,40.70000076293945,37.29999923706055,38.599998474121094,15457115,2021-04-19
2021-04-26,40.849998474121094,40.849998474121094,43.29999923706055,38.54999923706055,39.29999923706055,22508169,2021-04-26
2021-05-03,46.099998474121094,46.099998474121094,46.79999923706055,40.599998474121094,41.0,39138122,2021-05-03
2021-05-10,52.849998474121094,52.849998474121094,61.29999923706055,46.349998474121094,46.70000076293945,113715582,2021-05-10
2021-05-17,53.0,53.0,58.150001525878906,51.54999923706055,53.349998474121094,42098456,2021-05-17
2021-05-24,55.45000076293945,55.45000076293945,62.20000076293945,51.900001525878906,53.29999923706055,65434617,2021-05-24
2021-05-31,58.900001525878906,58.900001525878906,61.400001525878906,54.25,55.5,55380245,2021-05-31
2021-06-07,59.04999923706055,59.04999923706055,63.95000076293945,58.099998474121094,59.349998474121094,59589247,2021-06-07
2021-06-14,56.45000076293945,56.45000076293945,61.70000076293945,53.20000076293945,59.04999923706055,41207340,2021-06-14
2021-06-21,55.54999923706055,55.54999923706055,59.20000076293945,53.79999923706055,55.349998474121094,25735370,2021-06-21
2021-06-28,54.349998474121094,54.349998474121094,58.95000076293945,54.099998474121094,55.95000076293945,32763116,2021-06-28
2021-07-05,53.79999923706055,53.79999923706055,56.20000076293945,53.25,54.70000076293945,25261153,2021-07-05
2021-07-12,52.04999923706055,52.04999923706055,55.5,51.849998474121094,54.20000076293945,13411535,2021-07-12
2021-07-19,48.70000076293945,48.70000076293945,52.599998474121094,48.25,51.650001525878906,10631386,2021-07-19
2021-07-26,50.45000076293945,50.45000076293945,53.45000076293945,47.349998474121094,48.70000076293945,34844405,2021-07-26
2021-08-02,48.349998474121094,48.349998474121094,51.400001525878906,46.0,50.29999923706055,17171916,2021-08-02
2021-08-09,45.849998474121094,45.849998474121094,48.900001525878906,41.5,48.54999923706055,19181065,2021-08-09
2021-08-16,41.54999923706055,41.54999923706055,46.54999923706055,41.04999923706055,45.849998474121094,7956664,2021-08-16
2021-08-23,44.849998474121094,44.849998474121094,46.400001525878906,39.04999923706055,41.95000076293945,23324706,2021-08-23
2021-08-30,46.04999923706055,46.04999923706055,47.5,43.5,44.95000076293945,15283180,2021-08-30
2021-09-06,45.75,45.75,47.349998474121094,45.099998474121094,46.04999923706055,5505860,2021-09-06
2021-09-13,44.900001525878906,44.900001525878906,47.29999923706055,44.45000076293945,45.70000076293945,10956141,2021-09-13
2021-09-20,43.099998474121094,43.099998474121094,44.599998474121094,42.5,43.04999923706055,5830901,2021-09-20
2021-09-27,45.099998474121094,45.099998474121094,48.25,43.20000076293945,43.45000076293945,21867500,2021-09-27
2021-10-04,44.70000076293945,44.70000076293945,47.150001525878906,44.599998474121094,45.45000076293945,15679642,2021-10-04
2021-10-11,47.099998474121094,47.099998474121094,48.650001525878906,44.349998474121094,45.04999923706055,19066464,2021-10-11
2021-10-18,45.650001525878906,45.650001525878906,51.900001525878906,45.29999923706055,47.5,30854421,2021-10-18
2021-10-25,41.95000076293945,41.95000076293945,45.900001525878906,41.099998474121094,45.75,8977183,2021-10-25
2021-11-01,43.349998474121094,43.349998474121094,43.849998474121094,42.099998474121094,42.5,3218560,2021-11-01
2021-11-08,42.099998474121094,42.099998474121094,44.349998474121094,41.75,44.20000076293945,4385027,2021-11-08
2021-11-15,40.25,40.25,42.349998474121094,40.0,42.25,3140769,2021-11-15
2021-11-22,38.650001525878906,38.650001525878906,41.349998474121094,38.04999923706055,40.349998474121094,5444590,2021-11-22
2021-11-29,40.25,40.25,40.849998474121094,34.0,38.650001525878906,9116056,2021-11-29
2021-12-06,44.29999923706055,44.29999923706055,46.900001525878906,40.0,40.599998474121094,31497123,2021-12-06
2021-12-13,42.29999923706055,42.29999923706055,46.349998474121094,42.099998474121094,44.599998474121094,12284580,2021-12-13
2021-12-20,47.599998474121094,47.599998474121094,48.650001525878906,40.04999923706055,41.849998474121094,46539370,2021-12-20
2021-12-27,44.25,44.25,47.25,44.04999923706055,47.25,11986195,2021-12-27
2022-01-03,44.400001525878906,44.400001525878906,46.150001525878906,44.20000076293945,44.900001525878906,10476737,2022-01-03
2022-01-10,44.79999923706055,44.79999923706055,46.45000076293945,44.400001525878906,44.75,11711338,2022-01-10
2022-01-17,49.54999923706055,49.54999923706055,51.900001525878906,44.849998474121094,45.0,54284725,2022-01-17
2022-01-24,55.599998474121094,55.599998474121094,57.25,46.099998474121094,48.650001525878906,73040826,2022-01-24
2022-01-31,55.0,55.0,64.69999694824219,53.650001525878906,56.79999923706055,118336730,2022-01-31
2022-02-07,50.75,50.75,55.400001525878906,50.04999923706055,54.900001525878906,31018835,2022-02-07
2022-02-14,48.400001525878906,48.400001525878906,52.5,46.20000076293945,49.400001525878906,26548970,2022-02-14
2022-02-21,44.900001525878906,44.900001525878906,48.29999923706055,41.04999923706055,48.0,19620395,2022-02-21
2022-02-28,45.5,45.5,47.900001525878906,43.599998474121094,44.099998474121094,13029419,2022-02-28
2022-03-07,48.349998474121094,48.349998474121094,49.20000076293945,43.79999923706055,44.95000076293945,17614652,2022-03-07
2022-03-14,47.45000076293945,47.45000076293945,49.70000076293945,47.0,48.20000076293945,10142553,2022-03-14
2022-03-21,45.849998474121094,45.849998474121094,47.95000076293945,44.54999923706055,47.75,10532413,2022-03-21
2022-03-28,45.70000076293945,45.70000076293945,46.349998474121094,44.0,46.20000076293945,12414570,2022-03-28
2022-04-04,51.54999923706055,51.54999923706055,53.900001525878906,45.95000076293945,46.0,35010002,2022-04-04
2022-04-11,51.70000076293945,51.70000076293945,53.70000076293945,49.400001525878906,51.25,15088465,2022-04-11
2022-04-18,52.400001525878906,52.400001525878906,55.29999923706055,49.650001525878906,51.599998474121094,32034314,2022-04-18
2022-04-25,45.099998474121094,45.099998474121094,49.849998474121094,44.79999923706055,49.0,15888173,2022-04-25
2022-05-02,42.599998474121094,42.599998474121094,45.45000076293945,41.25,45.0,7143029,2022-05-02
2022-05-09,38.599998474121094,38.599998474121094,43.349998474121094,38.20000076293945,42.849998474121094,9564266,2022-05-09
2022-05-16,42.0,42.0,42.599998474121094,38.650001525878906,38.900001525878906,11167139,2022-05-16
2022-05-23,39.54999923706055,39.54999923706055,42.25,37.0,42.25,5429224,2022-05-23
2022-05-30,40.79999923706055,40.79999923706055,42.45000076293945,39.70000076293945,39.95000076293945,5579360,2022-05-30
2022-06-06,39.45000076293945,39.45000076293945,41.150001525878906,39.349998474121094,40.95000076293945,3748113,2022-06-06
2022-06-13,34.20000076293945,34.20000076293945,38.79999923706055,34.0,38.29999923706055,4250872,2022-06-13
2022-06-20,39.849998474121094,39.849998474121094,40.599998474121094,31.0,34.25,15065804,2022-06-20
2022-06-27,39.5,39.5,41.79999923706055,37.79999923706055,39.400001525878906,19697515,2022-06-27
2022-07-04,40.5,40.5,43.0,38.900001525878906,40.20000076293945,19325600,2022-07-04
2022-07-11,38.20000076293945,38.20000076293945,41.20000076293945,37.5,39.0,8297887,2022-07-11
2022-07-18,38.900001525878906,38.900001525878906,39.70000076293945,38.29999923706055,38.29999923706055,4151254,2022-07-18
2022-07-25,40.150001525878906,40.150001525878906,41.900001525878906,38.099998474121094,39.20000076293945,8300086,2022-07-25
2022-08-01,39.20000076293945,39.20000076293945,40.900001525878906,38.75,40.150001525878906,4757381,2022-08-01
2022-08-08,40.04999923706055,40.04999923706055,40.75,39.20000076293945,39.20000076293945,5671234,2022-08-08
2022-08-15,41.150001525878906,41.150001525878906,42.900001525878906,40.0,40.04999923706055,9611414,2022-08-15
2022-08-22,42.20000076293945,42.20000076293945,42.79999923706055,39.5,40.75,8487421,2022-08-22
2022-08-29,41.75,41.75,45.900001525878906,40.599998474121094,41.5,16131921,2022-08-29
2022-09-05,37.5,37.5,42.45000076293945,37.20000076293945,42.0,18564029,2022-09-05
2022-09-12,37.349998474121094,37.349998474121094,38.75,36.650001525878906,37.25,10964192,2022-09-12
2022-09-19,35.650001525878906,35.650001525878906,37.599998474121094,35.25,37.349998474121094,4763538,2022-09-19
2022-09-26,34.45000076293945,34.45000076293945,35.849998474121094,33.099998474121094,35.79999923706055,5889099,2022-09-26
2022-10-03,36.349998474121094,36.349998474121094,36.95000076293945,33.20000076293945,34.650001525878906,6510760,2022-10-03
2022-10-10,35.20000076293945,35.20000076293945,36.79999923706055,34.5,35.79999923706055,7086651,2022-10-10
2022-10-17,34.5,34.5,35.95000076293945,34.25,35.0,5132576,2022-10-17
2022-10-24,34.349998474121094,34.349998474121094,35.79999923706055,34.0,34.95000076293945,2719328,2022-10-24
2022-10-31,36.54999923706055,36.54999923706055,37.400001525878906,34.150001525878906,34.5,10872752,2022-10-31
2022-11-07,38.25,38.25,38.599998474121094,35.79999923706055,36.54999923706055,9730434,2022-11-07
2022-11-14,36.150001525878906,36.150001525878906,38.849998474121094,35.349998474121094,38.79999923706055,10809787,2022-11-14
2022-11-21,38.25,38.25,39.099998474121094,35.25,36.25,16623100,2022-11-21
2022-11-28,41.95000076293945,41.95000076293945,43.45000076293945,38.20000076293945,38.45000076293945,57592235,2022-11-28
2022-12-05,39.400001525878906,39.400001525878906,42.70000076293945,39.0,42.20000076293945,12468193,2022-12-05
2022-12-12,40.70000076293945,40.70000076293945,42.849998474121094,38.849998474121094,39.54999923706055,15978128,2022-12-12
2022-12-19,33.5,33.5,41.900001525878906,33.099998474121094,40.95000076293945,11928407,2022-12-19
2022-12-26,37.79999923706055,37.79999923706055,38.849998474121094,33.099998474121094,33.5,10509595,2022-12-26
2023-01-02,35.95000076293945,35.95000076293945,39.150001525878906,34.599998474121094,38.04999923706055,13553089,2023-01-02
2023-01-09,35.650001525878906,35.650001525878906,36.75,35.5,35.95000076293945,5162666,2023-01-09
2023-01-16,35.099998474121094,35.099998474121094,36.099998474121094,35.0,35.70000076293945,3366405,2023-01-16
2023-01-23,33.650001525878906,33.650001525878906,35.400001525878906,32.75,35.25,3198604,2023-01-23
2023-01-30,32.79999923706055,32.79999923706055,34.75,32.54999923706055,33.650001525878906,3796004,2023-01-30
2023-02-06,33.29999923706055,33.29999923706055,33.70000076293945,32.400001525878906,32.849998474121094,2799487,2023-02-06
2023-02-13,33.599998474121094,33.599998474121094,34.099998474121094,32.0,33.29999923706055,3818942,2023-02-13
2023-02-20,31.600000381469727,31.600000381469727,33.79999923706055,31.5,33.650001525878906,2378160,2023-02-20
