Date,Adj Close_SURYAROSNI.NS,Close_SURYAROSNI.NS,High_SURYAROSNI.NS,Low_SURYAROSNI.NS,Open_SURYAROSNI.NS,Volume_SURYAROSNI.NS,Date
2021-01-25,84.16303253173828,87.05000305175781,95.75,84.6624984741211,93.4749984741211,2138288,2021-01-25
2021-02-01,80.24734497070312,83.0,87.8375015258789,81.88749694824219,86.25,3428144,2021-02-01
2021-02-08,83.57085418701172,86.4375,89.5374984741211,77.0875015258789,83.73750305175781,5444680,2021-02-08
2021-02-15,82.32604217529297,85.1500015258789,93.875,83.25,87.17500305175781,4901956,2021-02-15
2021-02-22,81.43170928955078,84.2249984741211,90.1500015258789,82.0,85.5250015258789,3093112,2021-02-22
2021-03-01,90.29034423828125,93.38749694824219,99.48750305175781,83.75,86.5,6333544,2021-03-01
2021-03-08,90.89461517333984,94.01249694824219,102.4749984741211,92.625,94.61250305175781,7002480,2021-03-08
2021-03-15,88.0666275024414,91.0875015258789,102.42500305175781,87.0,94.67500305175781,5626404,2021-03-15
2021-03-22,85.05734252929688,87.9749984741211,99.67500305175781,84.0250015258789,91.0875015258789,4931624,2021-03-22
2021-03-29,86.47134399414062,89.4375,90.4124984741211,85.25,87.9749984741211,1895428,2021-03-29
2021-04-05,93.61385345458984,96.82499694824219,97.5,85.875,88.75,4975080,2021-04-05
2021-04-12,86.33840942382812,89.30000305175781,94.25,87.6500015258789,93.0,3514100,2021-04-12
2021-04-19,86.1450424194336,89.0999984741211,91.19999694824219,85.0,87.25,2255640,2021-04-19
2021-04-26,100.56298065185547,104.01249694824219,107.8499984741211,87.5,89.55000305175781,9646024,2021-04-26
2021-05-03,108.88984680175781,112.625,117.19999694824219,102.01249694824219,103.88749694824219,7246012,2021-05-03
2021-05-10,103.572265625,107.125,116.44999694824219,105.25,113.0,2499924,2021-05-10
2021-05-17,114.31620788574219,118.23750305175781,119.125,103.5250015258789,107.57499694824219,4740960,2021-05-17
2021-05-24,114.34039306640625,118.26249694824219,128.0,113.75,118.75,8039320,2021-05-24
2021-05-31,119.7546615600586,123.86250305175781,127.25,115.5,116.2750015258789,3001516,2021-05-31
2021-06-07,115.36764526367188,119.32499694824219,128.5,118.75,124.4000015258789,3508280,2021-06-07
2021-06-14,126.71588897705078,131.0625,135.9250030517578,119.9375,121.2249984741211,14354604,2021-06-14
2021-06-21,133.9912872314453,138.58749389648438,140.0,127.01249694824219,127.01249694824219,8639584,2021-06-21
2021-06-28,129.32632446289062,133.7624969482422,143.25,130.75,140.0,3055668,2021-06-28
2021-07-05,128.23863220214844,132.6374969482422,135.25,126.7249984741211,133.5,2992412,2021-07-05
2021-07-12,129.8339385986328,134.28750610351562,138.97500610351562,132.5,133.75,2353740,2021-07-12
2021-07-19,130.5952911376953,135.0749969482422,138.4499969482422,127.57499694824219,133.25,3124480,2021-07-19
2021-07-26,128.00900268554688,132.39999389648438,137.25,125.44999694824219,135.5,3157820,2021-07-26
2021-08-02,141.5688934326172,146.4250030517578,152.5625,132.75,135.0,10768224,2021-08-02
2021-08-09,135.77996826171875,140.4375,150.0,131.78750610351562,147.5749969482422,3975248,2021-08-09
2021-08-16,127.32014465332031,131.6875,142.47500610351562,130.0,140.75,1648832,2021-08-16
2021-08-23,124.45590209960938,128.72500610351562,134.0,123.82499694824219,131.6999969482422,2446740,2021-08-23
2021-08-30,124.20211029052734,128.46249389648438,134.9499969482422,127.5,129.8625030517578,2297836,2021-08-30
2021-09-06,133.8854522705078,138.0749969482422,139.75,126.80000305175781,129.72500610351562,3283264,2021-09-06
2021-09-13,187.70144653320312,193.5749969482422,196.3125,139.0,139.1875,21396088,2021-09-13
2021-09-20,181.8714141845703,187.5625,210.0,176.66250610351562,190.0,14458192,2021-09-20
2021-09-27,200.80397033691406,207.08749389648438,209.97500610351562,185.4499969482422,188.75,5233136,2021-09-27
2021-10-04,181.8229217529297,187.5124969482422,216.85000610351562,185.25,206.25,7395028,2021-10-04
2021-10-11,170.85365295410156,176.1999969482422,191.0124969482422,167.5124969482422,188.78750610351562,3715328,2021-10-11
2021-10-18,164.98721313476562,170.14999389648438,178.5,164.5,177.6750030517578,1645708,2021-10-18
2021-10-25,147.69097900390625,152.3125,174.75,145.8874969482422,170.625,4710656,2021-10-25
2021-11-01,159.1450653076172,164.125,165.75,152.91250610351562,153.66250610351562,2122612,2021-11-01
2021-11-08,155.13308715820312,159.9875030517578,168.6999969482422,159.02499389648438,165.6999969482422,1991596,2021-11-08
2021-11-15,150.9393310546875,155.66250610351562,161.9499969482422,154.0,160.97500610351562,810072,2021-11-15
2021-11-22,134.6975555419922,138.91250610351562,157.7624969482422,137.8125,156.89999389648438,1679660,2021-11-22
2021-11-29,150.72116088867188,155.4375,159.1999969482422,138.25,138.7375030517578,4482376,2021-11-29
2021-12-06,151.03628540039062,155.7624969482422,164.1750030517578,152.3249969482422,157.91250610351562,1540772,2021-12-06
2021-12-13,150.35751342773438,155.0625,166.8249969482422,150.77499389648438,156.27499389648438,2717816,2021-12-13
2021-12-20,151.7271728515625,156.47500610351562,168.25,144.2375030517578,151.5,4885788,2021-12-20
2021-12-27,141.44879150390625,145.875,160.0,145.5,155.0,2344644,2021-12-27
2022-01-03,125.12220764160156,129.03750610351562,147.3125,119.5625,146.5,13212960,2022-01-03
2022-01-10,133.69154357910156,137.875,149.75,129.2375030517578,129.9875030517578,9468600,2022-01-10
2022-01-17,125.64337158203125,129.5749969482422,139.8249969482422,125.25,137.875,5513444,2022-01-17
2022-01-24,118.44366455078125,122.1500015258789,129.4375,118.9124984741211,129.4375,2570468,2022-01-24
2022-01-31,115.95892333984375,119.5875015258789,128.25,117.5999984741211,123.625,3962304,2022-01-31
2022-02-07,111.92272186279297,115.42500305175781,124.44999694824219,114.76249694824219,119.75,2812600,2022-02-07
2022-02-14,109.25616455078125,112.67500305175781,126.2249984741211,105.125,111.25,5170644,2022-02-14
2022-02-21,101.82616424560547,105.01249694824219,114.86250305175781,98.7125015258789,112.7249984741211,2950292,2022-02-21
2022-02-28,100.67469024658203,103.82499694824219,107.76249694824219,101.4000015258789,105.0,1601788,2022-02-28
2022-03-07,102.46856689453125,105.67500305175781,109.13749694824219,97.875,102.75,1918672,2022-03-07
2022-03-14,105.80176544189453,109.11250305175781,110.67500305175781,103.75,106.0625,1246936,2022-03-14
2022-03-21,103.87456512451172,107.125,113.25,106.30000305175781,109.6624984741211,2472372,2022-03-21
2022-03-28,102.50492095947266,105.7125015258789,107.6875,102.75,107.125,1938808,2022-03-28
2022-04-04,112.01969909667969,115.5250015258789,116.73750305175781,106.75,106.875,3963928,2022-04-04
2022-04-11,107.57138061523438,110.9375,118.5625,110.69999694824219,115.5250015258789,1244840,2022-04-11
2022-04-18,116.1771011352539,119.8125,125.88749694824219,108.86250305175781,109.5,6293616,2022-04-18
2022-04-25,106.06842041015625,109.38749694824219,119.9625015258789,109.0250015258789,117.5,1408004,2022-04-25
2022-05-02,99.70503997802734,102.82499694824219,111.6624984741211,102.0,109.0,1177080,2022-05-02
2022-05-09,89.24485778808594,92.0374984741211,104.1624984741211,88.82499694824219,102.5,1429456,2022-05-09
2022-05-16,104.09273529052734,107.3499984741211,114.07499694824219,91.25,93.4124984741211,8120416,2022-05-16
2022-05-23,95.40219116210938,98.38749694824219,109.1500015258789,95.5,106.2125015258789,2757524,2022-05-23
2022-05-30,97.4505844116211,100.5,111.1500015258789,98.86250305175781,99.5374984741211,2309992,2022-05-30
2022-06-06,91.55992126464844,94.42500305175781,100.67500305175781,93.4625015258789,100.67500305175781,904664,2022-06-06
2022-06-13,89.45092010498047,92.25,99.6500015258789,90.01249694824219,93.7249984741211,2539628,2022-06-13
2022-06-20,88.48124694824219,91.25,93.875,86.2874984741211,92.5,1029656,2022-06-20
2022-06-27,86.08135223388672,88.7750015258789,94.125,87.5,92.75,794748,2022-06-27
2022-07-04,91.6568832397461,94.5250015258789,104.42500305175781,85.73750305175781,88.76249694824219,6991848,2022-07-04
2022-07-11,90.42057800292969,93.25,97.875,92.5,93.5250015258789,2150512,2022-07-11
2022-07-18,91.79020690917969,94.6624984741211,98.75,92.86250305175781,94.2249984741211,4760120,2022-07-18
2022-07-25,93.26893615722656,96.1875,98.25,93.1875,93.75,1708552,2022-07-25
2022-08-01,89.83878326416016,92.6500015258789,98.01249694824219,92.0250015258789,96.25,1798832,2022-08-01
2022-08-08,92.04475402832031,94.92500305175781,97.5,90.75,93.125,1818320,2022-08-08
2022-08-15,87.89945220947266,90.6500015258789,94.92500305175781,80.9000015258789,94.92500305175781,5169872,2022-08-15
2022-08-22,110.97730255126953,114.44999694824219,114.44999694824219,88.38749694824219,90.5,17491392,2022-08-22
2022-08-29,115.34076690673828,118.94999694824219,126.4749984741211,114.5,114.5,24307984,2022-08-29
2022-09-05,126.30757904052734,129.1999969482422,134.97500610351562,118.0,120.0,11013700,2022-09-05
2022-09-12,118.1323013305664,120.8375015258789,132.97500610351562,120.0250015258789,130.5,3777476,2022-09-12
2022-09-19,117.98566436767578,120.6875,127.0,119.875,121.0625,2690260,2022-09-19
2022-09-26,111.60672760009766,114.1624984741211,120.23750305175781,111.9749984741211,119.92500305175781,1448172,2022-09-26
2022-10-03,115.199462890625,117.8375015258789,122.19999694824219,113.75,114.7249984741211,1563716,2022-10-03
2022-10-10,115.05281066894531,117.6875,122.25,113.75,116.94999694824219,1835316,2022-10-10
2022-10-17,106.36428833007812,108.80000305175781,118.7249984741211,108.2750015258789,118.7249984741211,1957948,2022-10-17
2022-10-24,104.56791687011719,106.9625015258789,112.0,105.2750015258789,109.9749984741211,1583320,2022-10-24
2022-10-31,105.58219146728516,108.0,109.25,100.07499694824219,107.0,3364056,2022-10-31
2022-11-07,114.46625518798828,117.0875015258789,119.92500305175781,107.5,109.4749984741211,7189248,2022-11-07
2022-11-14,115.35832214355469,118.0,125.25,115.13749694824219,118.25,6519100,2022-11-14
2022-11-21,116.2259521484375,118.88749694824219,121.75,114.3375015258789,118.4749984741211,2834952,2022-11-21
2022-11-28,117.60684204101562,120.30000305175781,123.8125,115.2125015258789,119.51249694824219,3077040,2022-11-28
2022-12-05,123.42362976074219,126.25,131.10000610351562,120.7249984741211,121.05000305175781,9068384,2022-12-05
2022-12-12,125.43994903564453,128.3125,133.5,124.26249694824219,126.75,6587420,2022-12-12
2022-12-19,110.1891860961914,112.7125015258789,135.75,110.98750305175781,129.08749389648438,7033776,2022-12-19
2022-12-26,119.78202056884766,122.5250015258789,127.98750305175781,112.7125015258789,113.01249694824219,3344808,2022-12-26
2023-01-02,134.751708984375,137.83749389648438,142.72500610351562,123.1624984741211,123.4000015258789,15567120,2023-01-02
2023-01-09,139.5664825439453,142.7624969482422,145.39999389648438,137.75,140.60000610351562,6427972,2023-01-09
2023-01-16,150.14913940429688,153.58749389648438,157.25,143.0124969482422,143.0124969482422,13812096,2023-01-16
2023-01-23,146.47085571289062,149.8249969482422,158.5,148.08749389648438,154.85000610351562,5440696,2023-01-23
2023-01-30,159.2641143798828,162.1125030517578,167.5,147.5,148.5124969482422,7084812,2023-01-30
2023-02-06,157.76589965820312,160.58749389648438,170.875,154.25,162.6750030517578,6643616,2023-02-06
2023-02-13,170.58660888671875,173.6374969482422,177.8000030517578,160.0,161.60000610351562,6823388,2023-02-13
2023-02-20,163.1815643310547,166.10000610351562,176.4875030517578,163.08749389648438,174.5,3239396,2023-02-20
2023-02-27,168.8182373046875,171.83749389648438,176.4875030517578,161.0,166.0749969482422,4333428,2023-02-27
2023-03-06,176.27243041992188,179.4250030517578,185.33749389648438,172.5,172.5,5327640,2023-03-06
2023-03-13,163.2306671142578,166.14999389648438,179.9250030517578,159.03750610351562,178.02499389648438,8485928,2023-03-13
2023-03-20,158.94483947753906,161.78750610351562,174.0,160.6374969482422,164.75,3750644,2023-03-20
2023-03-27,161.58511352539062,164.47500610351562,169.52499389648438,150.6750030517578,162.875,5139908,2023-03-27
2023-04-03,175.30227661132812,178.4375,179.2375030517578,164.47500610351562,165.0,2861576,2023-04-03
2023-04-10,184.47569274902344,187.77499389648438,188.75,175.52499389648438,178.66250610351562,5445040,2023-04-10
2023-04-17,182.08102416992188,185.33749389648438,195.60000610351562,184.5,188.6125030517578,6079128,2023-04-17
2023-04-24,196.1789093017578,199.6875,206.75,185.5,185.83749389648438,21479948,2023-04-24
2023-05-01,208.8522491455078,212.58749389648438,213.75,199.6875,199.6875,7276232,2023-05-01
2023-05-08,203.70677185058594,207.35000610351562,213.75,202.0749969482422,213.72500610351562,4018600,2023-05-08
2023-05-15,198.31570434570312,201.8625030517578,208.21249389648438,198.77499389648438,208.0,4311944,2023-05-15
2023-05-22,189.52296447753906,192.91250610351562,204.6750030517578,190.91250610351562,202.4499969482422,3284008,2023-05-22
2023-05-29,188.65103149414062,192.02499389648438,196.91250610351562,187.35000610351562,193.75,4469984,2023-05-29
2023-06-05,198.1314697265625,201.6750030517578,214.75,192.5749969482422,193.2375030517578,10087016,2023-06-05
2023-06-12,204.56640625,208.22500610351562,210.60000610351562,198.7624969482422,202.97500610351562,5389468,2023-06-12
2023-06-19,205.5979461669922,209.27499389648438,213.1750030517578,204.83749389648438,208.375,4907228,2023-06-19
2023-06-26,212.91705322265625,216.72500610351562,233.72500610351562,207.72500610351562,210.5749969482422,14182360,2023-06-26
2023-07-03,193.64915466308594,197.1125030517578,221.27499389648438,192.21249389648438,218.60000610351562,12389440,2023-07-03
2023-07-10,194.90174865722656,198.3874969482422,203.47500610351562,193.0,197.2375030517578,4482000,2023-07-10
2023-07-17,194.77896118164062,198.2624969482422,201.25,195.6875,199.625,2775536,2023-07-17
2023-07-24,197.50518798828125,201.03750610351562,205.9499969482422,193.5500030517578,198.14999389648438,3226504,2023-07-24
2023-07-31,202.5155792236328,206.1374969482422,209.21249389648438,199.6374969482422,202.2375030517578,3929068,2023-07-31
2023-08-07,193.5386199951172,197.0,208.1750030517578,190.28750610351562,206.75,5681696,2023-08-07
2023-08-14,185.58094787597656,188.89999389648438,196.8000030517578,182.2624969482422,193.9250030517578,5721768,2023-08-14
2023-08-21,209.42941284179688,213.1750030517578,214.4875030517578,187.75,187.75,7593072,2023-08-21
2023-08-28,240.90286254882812,244.03750610351562,245.89999389648438,210.41250610351562,214.6750030517578,11727464,2023-08-28
2023-09-04,278.3283386230469,281.95001220703125,288.5,243.03750610351562,245.9875030517578,10691704,2023-09-04
2023-09-11,245.1846160888672,248.375,284.8125,245.0,283.7124938964844,4860380,2023-09-11
2023-09-18,239.557861328125,242.6750030517578,256.20001220703125,241.25,249.2375030517578,1921424,2023-09-18
2023-09-25,242.2971954345703,245.4499969482422,249.75,239.25,240.52499389648438,1232800,2023-09-25
2023-10-02,249.05921936035156,252.3000030517578,261.32501220703125,225.39999389648438,245.4499969482422,3760106,2023-10-02
2023-10-09,259.64642333984375,263.0249938964844,268.25,240.1999969482422,246.9499969482422,3758480,2023-10-09
2023-10-16,278.6245422363281,282.25,300.29998779296875,257.9750061035156,260.0249938964844,7664860,2023-10-16
2023-10-23,272.5041198730469,276.04998779296875,286.3500061035156,252.52499389648438,282.4750061035156,2987974,2023-10-23
2023-10-30,262.583251953125,266.0,294.4750061035156,263.5,276.04998779296875,4918334,2023-10-30
2023-11-06,251.65049743652344,254.9250030517578,271.3999938964844,254.27499389648438,268.04998779296875,2310282,2023-11-06
2023-11-13,249.36012268066406,251.375,260.6000061035156,250.75,258.95001220703125,2859092,2023-11-13
2023-11-20,249.16172790527344,251.1750030517578,258.79998779296875,241.60000610351562,253.4499969482422,4098118,2023-11-20
2023-11-27,251.04649353027344,253.0749969482422,258.79998779296875,245.0,251.1750030517578,3784648,2023-11-27
2023-12-04,248.98812866210938,251.0,261.5,246.6999969482422,261.4750061035156,2824366,2023-12-04
2023-12-11,255.98159790039062,258.04998779296875,260.875,243.60000610351562,253.25,2742522,2023-12-11
2023-12-18,300.59613037109375,303.0249938964844,305.5,258.5,258.5,11400076,2023-12-18
2023-12-25,385.4107971191406,388.5249938964844,390.5249938964844,303.0249938964844,303.0249938964844,18525196,2023-12-25
2024-01-01,377.1773681640625,380.2250061035156,419.0,371.17498779296875,390.0,12099448,2024-01-01
2024-01-08,399.2489929199219,402.4750061035156,420.82501220703125,367.17498779296875,380.0,7961236,2024-01-08
2024-01-15,396.86822509765625,400.07501220703125,415.125,381.42498779296875,402.5,2523746,2024-01-15
2024-01-22,393.94189453125,397.125,407.5,375.0,400.07501220703125,2232636,2024-01-22
2024-01-29,368.5718688964844,371.54998779296875,410.5,368.0,399.2250061035156,3117990,2024-01-29
2024-02-05,327.9748840332031,330.625,397.67498779296875,295.5,374.54998779296875,10963642,2024-02-05
2024-02-12,315.5503234863281,318.1000061035156,333.2250061035156,298.8500061035156,331.0,4210696,2024-02-12
2024-02-19,308.1600036621094,310.6499938964844,323.5,307.5,318.0,1167812,2024-02-19
2024-02-26,286.85711669921875,289.17498779296875,314.4750061035156,287.125,310.0,1887186,2024-02-26
2024-03-04,274.30853271484375,276.5249938964844,306.0249938964844,272.5249938964844,305.0,1930852,2024-03-04
2024-03-11,247.40093994140625,249.39999389648438,277.875,233.77499389648438,277.4750061035156,4109520,2024-03-11
2024-03-18,254.51844787597656,256.57501220703125,265.0,241.75,250.0500030517578,2672986,2024-03-18
2024-03-25,252.0632781982422,254.10000610351562,261.07501220703125,248.0,256.57501220703125,3955026,2024-03-25
2024-04-01,294.1730041503906,296.54998779296875,301.1000061035156,255.0,255.0,6039462,2024-04-01
2024-04-08,277.5572509765625,279.79998779296875,304.5,276.82501220703125,302.5249938964844,2239468,2024-04-08
2024-04-15,275.176513671875,277.3999938964844,287.625,266.7250061035156,275.32501220703125,1438184,2024-04-15
2024-04-22,301.6872863769531,304.125,307.125,278.1000061035156,278.1000061035156,4608444,2024-04-22
2024-04-29,340.37469482421875,343.125,346.95001220703125,298.5249938964844,305.0,7573390,2024-04-29
2024-05-06,285.5923767089844,287.8999938964844,345.4750061035156,286.29998779296875,343.5,5656138,2024-05-06
2024-05-13,289.2379150390625,291.57501220703125,294.0,270.1499938964844,287.875,5430086,2024-05-13
2024-05-20,282.76519775390625,285.04998779296875,294.04998779296875,283.5,289.95001220703125,1557102,2024-05-20
2024-05-27,288.4195251464844,290.75,300.9750061035156,282.29998779296875,285.04998779296875,3242386,2024-05-27
2024-06-03,283.5588073730469,285.8500061035156,303.4750061035156,261.0249938964844,297.82501220703125,2181218,2024-06-03
2024-06-10,308.4079895019531,310.8999938964844,317.45001220703125,285.5,290.0,3446392,2024-06-10
2024-06-17,312.4007263183594,314.92498779296875,326.0,301.32501220703125,310.8999938964844,3666074,2024-06-17
2024-06-24,309.7967834472656,312.29998779296875,317.4750061035156,304.0,312.5,2759764,2024-06-24
2024-07-01,330.6036682128906,333.2749938964844,344.9750061035156,310.0,315.125,10058672,2024-07-01
2024-07-08,310.0447692871094,312.54998779296875,336.1000061035156,303.54998779296875,333.5,2787232,2024-07-08
2024-07-15,292.982666015625,295.3500061035156,315.0,293.17498779296875,311.3999938964844,1220790,2024-07-15
2024-07-22,301.4145202636719,303.8500061035156,311.5,282.54998779296875,295.0,1554642,2024-07-22
2024-07-29,297.02496337890625,299.42498779296875,314.5,296.04998779296875,305.0,2091454,2024-07-29
2024-08-05,305.0104675292969,307.4750061035156,312.0,274.6499938964844,294.4750061035156,6208174,2024-08-05
2024-08-12,324.626953125,327.25,341.0,307.82501220703125,312.5,6625418,2024-08-12
2024-08-19,338.14276123046875,340.875,362.57501220703125,328.0,331.5,7470084,2024-08-19
2024-08-26,336.44842529296875,337.92498779296875,345.7749938964844,328.6499938964844,344.29998779296875,2148602,2024-08-26
2024-09-02,329.8523864746094,331.29998779296875,339.75,323.82501220703125,339.0,1506398,2024-09-02
2024-09-09,321.04107666015625,322.45001220703125,342.20001220703125,315.04998779296875,330.0,2332078,2024-09-09
2024-09-16,326.9401550292969,328.375,349.25,318.07501220703125,325.67498779296875,5310284,2024-09-16
2024-09-23,362.48419189453125,364.07501220703125,367.92498779296875,329.0,331.6499938964844,7601226,2024-09-23
2024-09-30,361.8370056152344,363.42498779296875,371.9750061035156,351.45001220703125,365.0,3676558,2024-09-30
2024-10-07,359.4972839355469,361.07501220703125,364.9750061035156,331.6499938964844,362.5,3194856,2024-10-07
2024-10-14,334.9300842285156,336.3999938964844,368.3500061035156,325.0249938964844,363.7250061035156,2808752,2024-10-14
2024-10-21,302.6716613769531,304.0,337.92498779296875,298.5,337.42498779296875,2177118,2024-10-21
2024-10-28,336.69732666015625,338.17498779296875,341.67498779296875,300.0249938964844,306.6499938964844,1757728,2024-10-28
2024-11-04,346.1060485839844,347.625,359.92498779296875,323.3500061035156,335.79998779296875,3496714,2024-11-04
2024-11-11,307.998291015625,309.3500061035156,352.25,288.2749938964844,345.5,3396788,2024-11-11
2024-11-18,281.2904968261719,282.5249938964844,298.9750061035156,275.2250061035156,294.5,3308192,2024-11-18
2024-11-25,284.50140380859375,285.75,292.3500061035156,265.82501220703125,286.5249938964844,3248096,2024-11-25
2024-12-02,294.875,294.875,299.5,284.2250061035156,285.95001220703125,2294352,2024-12-02
2024-12-09,286.04998779296875,286.04998779296875,303.8500061035156,282.7749938964844,293.7749938964844,1451622,2024-12-09
2024-12-16,273.95001220703125,273.95001220703125,297.2250061035156,272.57501220703125,288.4750061035156,1577802,2024-12-16
2024-12-23,284.67498779296875,284.67498779296875,287.5,270.75,277.1000061035156,1303012,2024-12-23
2024-12-30,281.6499938964844,281.6499938964844,308.95001220703125,275.54998779296875,286.54998779296875,5836607,2024-12-30
2025-01-06,251.5500030517578,251.5500030517578,281.0,249.60000610351562,280.6000061035156,3105612,2025-01-06
2025-01-13,265.3999938964844,265.3999938964844,295.8500061035156,230.3000030517578,249.8000030517578,5934987,2025-01-13
2025-01-20,281.45001220703125,281.45001220703125,287.3999938964844,262.1499938964844,269.75,1845750,2025-01-20
2025-01-27,270.20001220703125,270.20001220703125,280.95001220703125,258.1000061035156,277.25,1839408,2025-01-27
2025-02-03,270.3999938964844,270.3999938964844,272.0,252.64999389648438,269.0,1988845,2025-02-03
2025-02-10,225.75,225.75,267.1000061035156,216.60000610351562,255.3000030517578,2705015,2025-02-10
2025-02-17,234.60000610351562,234.60000610351562,240.60000610351562,219.0,222.1999969482422,1969941,2025-02-17
2025-02-24,213.8000030517578,213.8000030517578,239.3000030517578,212.5500030517578,232.60000610351562,2307764,2025-02-24
2025-03-03,244.27999877929688,244.27999877929688,254.67999267578125,213.22000122070312,213.8000030517578,3099753,2025-03-03
2025-03-10,236.39999389648438,236.39999389648438,246.3000030517578,231.0500030517578,242.0,2531534,2025-03-10
2025-03-17,249.22000122070312,249.22000122070312,252.10000610351562,228.60000610351562,236.39999389648438,1713509,2025-03-17
2025-03-24,244.3699951171875,244.3699951171875,264.3999938964844,242.99000549316406,250.0,2955266,2025-03-24
2025-03-31,252.8000030517578,252.8000030517578,272.0,242.0,244.3699951171875,3274192,2025-03-31
2025-04-07,247.47999572753906,247.47999572753906,251.58999633789062,225.1999969482422,225.1999969482422,1810482,2025-04-07
2025-04-14,259.80999755859375,259.80999755859375,262.3399963378906,247.47999572753906,247.47999572753906,1323936,2025-04-14
2025-04-21,265.739990234375,265.739990234375,283.0,257.0,261.5,3207163,2025-04-21
2025-04-28,262.29998779296875,262.29998779296875,268.7900085449219,250.4499969482422,267.0,1528442,2025-04-28
2025-05-05,262.79998779296875,262.79998779296875,278.0,247.0,264.70001220703125,2923822,2025-05-05
2025-05-12,292.45001220703125,292.45001220703125,303.0,270.6000061035156,270.6000061035156,7001965,2025-05-12
2025-05-19,326.8500061035156,326.8500061035156,329.0,289.1499938964844,292.45001220703125,5480166,2025-05-19
2025-05-26,330.25,330.25,340.0,317.45001220703125,329.0,2070674,2025-05-26
2025-06-02,335.70001220703125,335.70001220703125,344.8999938964844,327.5,330.25,1911938,2025-06-02
2025-06-09,336.95001220703125,336.95001220703125,349.5,334.45001220703125,337.8999938964844,1933132,2025-06-09
2025-06-16,346.20001220703125,346.20001220703125,349.79998779296875,328.0,336.0,2180843,2025-06-16
2025-06-23,344.79998779296875,344.79998779296875,359.0,329.3500061035156,343.8500061035156,3213244,2025-06-23
2025-06-30,335.70001220703125,335.70001220703125,350.79998779296875,333.6499938964844,344.5,1334643,2025-06-30
2025-07-07,327.1000061035156,327.1000061035156,343.6000061035156,326.0,335.0,1042566,2025-07-07
2025-07-14,318.5,318.5,326.95001220703125,312.8500061035156,326.0,810142,2025-07-14
