Date,Adj Close_GPPL.NS,Close_GPPL.NS,High_GPPL.NS,Low_GPPL.NS,Open_GPPL.NS,Volume_GPPL.NS,Date
2021-02-15,79.071044921875,95.69999694824219,97.30000305175781,92.55000305175781,96.94999694824219,3630335,2021-02-15
2021-02-22,81.71501159667969,98.9000015258789,102.0,95.0,97.5999984741211,4468852,2021-02-22
2021-03-01,89.52295684814453,108.3499984741211,117.9000015258789,97.5,101.69999694824219,12210257,2021-03-01
2021-03-08,83.45010375976562,101.0,111.44999694824219,100.0,110.0,1843976,2021-03-08
2021-03-15,80.06253814697266,96.9000015258789,106.44999694824219,93.0,102.30000305175781,3288161,2021-03-15
2021-03-22,79.48416137695312,96.19999694824219,103.8499984741211,94.05000305175781,97.3499984741211,1780975,2021-03-22
2021-03-29,82.58256530761719,99.94999694824219,100.69999694824219,96.1500015258789,96.19999694824219,805939,2021-03-29
2021-04-05,83.61536407470703,101.19999694824219,106.4000015258789,96.5,99.9000015258789,3253885,2021-04-05
2021-04-12,79.69072723388672,96.44999694824219,100.0,93.80000305175781,99.5,1802090,2021-04-12
2021-04-19,77.8316879272461,94.19999694824219,98.80000305175781,92.5,95.8499984741211,2407877,2021-04-19
2021-04-26,76.17920684814453,92.19999694824219,95.94999694824219,91.3499984741211,95.19999694824219,2249918,2021-04-26
2021-05-03,77.21200561523438,93.44999694824219,96.8499984741211,91.5,92.0,3316891,2021-05-03
2021-05-10,78.57530212402344,95.0999984741211,95.80000305175781,92.8499984741211,94.94999694824219,3230446,2021-05-10
2021-05-17,86.17670440673828,104.30000305175781,108.0,95.1500015258789,95.5,11381440,2021-05-17
2021-05-24,87.66392517089844,106.0999984741211,109.75,102.19999694824219,105.69999694824219,6733699,2021-05-24
2021-05-31,85.63964080810547,103.6500015258789,111.0,102.6500015258789,108.25,7039870,2021-05-31
2021-06-07,98.15717315673828,118.80000305175781,121.80000305175781,103.94999694824219,105.0,34096475,2021-06-07
2021-06-14,91.17544555664062,110.3499984741211,124.30000305175781,106.55000305175781,118.44999694824219,19041393,2021-06-14
2021-06-21,90.22527313232422,109.19999694824219,115.44999694824219,107.5,108.25,4252851,2021-06-21
2021-06-28,93.53022766113281,113.19999694824219,118.80000305175781,109.75,110.25,6793646,2021-06-28
2021-07-05,90.88626098632812,110.0,114.69999694824219,107.0999984741211,113.19999694824219,4568717,2021-07-05
2021-07-12,87.91179656982422,106.4000015258789,113.5,105.0999984741211,112.25,5063911,2021-07-12
2021-07-19,87.70524597167969,106.1500015258789,108.9000015258789,103.3499984741211,106.30000305175781,2221978,2021-07-19
2021-07-26,91.54724884033203,110.80000305175781,113.8499984741211,103.6500015258789,106.0,5405158,2021-07-26
2021-08-02,87.62261962890625,106.05000305175781,112.5999984741211,102.5,112.0,4572796,2021-08-02
2021-08-09,85.94913482666016,101.69999694824219,106.9000015258789,100.5,106.0,2432450,2021-08-09
2021-08-16,85.01950073242188,100.5999984741211,106.69999694824219,100.4000015258789,102.05000305175781,3697536,2021-08-16
2021-08-23,85.27303314208984,100.9000015258789,102.9000015258789,99.0,101.19999694824219,2101710,2021-08-23
2021-08-30,85.90687561035156,101.6500015258789,103.0,100.19999694824219,101.75,4648716,2021-08-30
2021-09-06,85.44205474853516,101.0999984741211,105.0,98.4000015258789,101.80000305175781,2661001,2021-09-06
2021-09-13,84.55467987060547,100.05000305175781,107.5,99.0999984741211,101.25,3679348,2021-09-13
2021-09-20,84.85047149658203,100.4000015258789,104.5,98.30000305175781,99.4000015258789,2081721,2021-09-20
2021-09-27,90.97761535644531,107.6500015258789,111.8499984741211,99.25,100.8499984741211,6667892,2021-09-27
2021-10-04,91.27340698242188,108.0,109.5,104.5,108.19999694824219,3565856,2021-10-04
2021-10-11,95.62580108642578,113.1500015258789,116.0,108.4000015258789,108.94999694824219,6555090,2021-10-11
2021-10-18,97.10477447509766,114.9000015258789,119.0,111.0999984741211,114.5,8308092,2021-10-18
2021-10-25,94.44261932373047,111.75,115.3499984741211,108.25,115.3499984741211,3176274,2021-10-25
2021-11-01,96.97799682617188,114.75,116.9000015258789,110.19999694824219,112.25,1920320,2021-11-01
2021-11-08,92.9214096069336,109.94999694824219,116.75,107.80000305175781,115.30000305175781,1798210,2021-11-08
2021-11-15,85.73784637451172,101.44999694824219,111.4000015258789,101.25,109.5,1937346,2021-11-15
2021-11-22,84.68144226074219,100.19999694824219,106.75,97.0,101.94999694824219,3520644,2021-11-22
2021-11-29,86.29983520507812,100.55000305175781,104.0,96.5,99.6500015258789,5942811,2021-11-29
2021-12-06,87.15811157226562,101.55000305175781,103.25,98.5999984741211,101.0,1179826,2021-12-06
2021-12-13,83.85374450683594,97.69999694824219,103.5,97.19999694824219,103.0,3292353,2021-12-13
2021-12-20,80.63520812988281,93.94999694824219,97.8499984741211,93.55000305175781,97.69999694824219,1717051,2021-12-20
2021-12-27,85.65613555908203,99.80000305175781,100.30000305175781,92.5,93.5,4988892,2021-12-27
2022-01-03,84.15414428710938,98.05000305175781,100.44999694824219,97.5999984741211,100.44999694824219,1895455,2022-01-03
2022-01-10,85.14116668701172,99.19999694824219,101.4000015258789,97.6500015258789,98.19999694824219,3141137,2022-01-10
2022-01-17,80.63520812988281,93.94999694824219,101.0,93.30000305175781,99.4000015258789,2153912,2022-01-17
2022-01-24,84.66911315917969,98.6500015258789,102.30000305175781,90.5,93.5,6530311,2022-01-24
2022-01-31,83.42460632324219,97.19999694824219,101.0,97.0,100.55000305175781,3062272,2022-01-31
2022-02-07,80.16315460205078,93.4000015258789,97.69999694824219,92.75,97.19999694824219,3608364,2022-02-07
2022-02-14,80.12024688720703,93.3499984741211,94.5,89.30000305175781,92.0,2516614,2022-02-14
2022-02-21,70.3787841796875,82.0,93.25,80.05000305175781,92.05000305175781,4262057,2022-02-21
2022-02-28,69.26301574707031,80.69999694824219,86.5999984741211,80.0,81.05000305175781,3040155,2022-02-28
2022-03-07,72.09534454345703,84.0,84.9000015258789,78.5999984741211,80.4000015258789,3107887,2022-03-07
2022-03-14,71.53746032714844,83.3499984741211,84.3499984741211,80.05000305175781,84.0,1695077,2022-03-14
2022-03-21,69.17719268798828,80.5999984741211,84.5,80.19999694824219,84.5,1846211,2022-03-21
2022-03-28,67.46063995361328,78.5999984741211,80.6500015258789,76.05000305175781,80.5,5399281,2022-03-28
2022-04-04,78.91865539550781,91.94999694824219,95.8499984741211,78.5999984741211,79.6500015258789,17820317,2022-04-04
2022-04-11,77.63123321533203,90.44999694824219,93.5,90.0,92.9000015258789,2118542,2022-04-11
2022-04-18,71.02249145507812,82.75,91.5,82.25,90.69999694824219,5544197,2022-04-18
2022-04-25,74.79891967773438,87.1500015258789,92.5,82.25,82.8499984741211,9675779,2022-04-25
2022-05-02,71.88076782226562,83.75,88.80000305175781,80.3499984741211,87.4000015258789,3025958,2022-05-02
2022-05-09,68.3618392944336,79.6500015258789,86.0,75.30000305175781,82.9000015258789,3387423,2022-05-09
2022-05-16,71.96660614013672,83.8499984741211,86.80000305175781,79.5,81.25,3778606,2022-05-16
2022-05-23,68.8338851928711,80.19999694824219,84.6500015258789,78.0,83.0,2846306,2022-05-23
2022-05-30,68.3618392944336,79.6500015258789,82.05000305175781,79.5,81.75,2556656,2022-05-30
2022-06-06,66.85984802246094,77.9000015258789,80.05000305175781,77.1500015258789,79.94999694824219,1762990,2022-06-06
2022-06-13,66.00157165527344,76.9000015258789,80.0,75.0999984741211,76.5999984741211,2877301,2022-06-13
2022-06-20,62.22514724731445,72.5,77.8499984741211,70.30000305175781,77.5,6635296,2022-06-20
2022-06-27,66.5594482421875,77.55000305175781,79.0,72.05000305175781,74.0,7081509,2022-06-27
2022-07-04,68.27600860595703,79.55000305175781,82.44999694824219,73.0999984741211,78.44999694824219,2371017,2022-07-04
2022-07-11,67.80394744873047,79.0,80.5999984741211,77.5,79.8499984741211,1387524,2022-07-11
2022-07-18,70.6791763305664,82.3499984741211,83.0,78.9000015258789,79.80000305175781,2514026,2022-07-18
2022-07-25,66.98858642578125,78.05000305175781,83.0,77.5,82.80000305175781,1509896,2022-07-25
2022-08-01,72.42843627929688,81.9000015258789,83.80000305175781,78.25,78.69999694824219,5440526,2022-08-01
2022-08-08,73.09170532226562,82.6500015258789,84.9000015258789,80.55000305175781,82.55000305175781,2794347,2022-08-08
2022-08-15,75.08150482177734,84.9000015258789,87.5,82.55000305175781,82.6500015258789,2409260,2022-08-15
2022-08-22,75.96585083007812,85.9000015258789,88.6500015258789,83.3499984741211,84.69999694824219,3451993,2022-08-22
2022-08-29,76.85020446777344,86.9000015258789,88.44999694824219,84.3499984741211,85.0,2181857,2022-08-29
2022-09-05,79.50326538085938,89.9000015258789,91.4000015258789,84.69999694824219,87.5,4958698,2022-09-05
2022-09-12,77.51345825195312,87.6500015258789,101.05000305175781,87.0,90.6500015258789,20603691,2022-09-12
2022-09-19,78.66311645507812,88.94999694824219,93.9000015258789,86.5999984741211,88.19999694824219,7523578,2022-09-19
2022-09-26,77.07129669189453,87.1500015258789,92.8499984741211,85.94999694824219,87.55000305175781,8503664,2022-09-26
2022-10-03,79.59169006347656,90.0,91.4000015258789,86.0,87.25,3054023,2022-10-03
2022-10-10,75.74476623535156,85.6500015258789,90.6500015258789,84.69999694824219,89.0,3259870,2022-10-10
2022-10-17,73.224365234375,82.80000305175781,88.4000015258789,81.0999984741211,85.3499984741211,4417219,2022-10-17
2022-10-24,74.94883728027344,84.75,85.69999694824219,82.0999984741211,83.0,1906433,2022-10-24
2022-10-31,78.53047943115234,88.80000305175781,89.4000015258789,84.30000305175781,85.0,3229925,2022-10-31
2022-11-07,84.5882797241211,95.6500015258789,98.44999694824219,87.19999694824219,88.80000305175781,15694882,2022-11-07
2022-11-14,81.6257095336914,92.30000305175781,96.44999694824219,90.0999984741211,95.9000015258789,5508417,2022-11-14
2022-11-21,82.05046844482422,90.05000305175781,93.44999694824219,89.25,92.5999984741211,2593957,2022-11-21
2022-11-28,83.9183578491211,92.0999984741211,93.4000015258789,90.0,90.05000305175781,5006138,2022-11-28
2022-12-05,81.7771224975586,89.75,93.80000305175781,88.30000305175781,92.30000305175781,4552152,2022-12-05
2022-12-12,88.38307189941406,97.0,101.25,89.69999694824219,89.8499984741211,23172679,2022-12-12
2022-12-19,80.6381607055664,88.5,99.3499984741211,85.25,97.0,8911277,2022-12-19
2022-12-26,91.70882415771484,100.6500015258789,109.4000015258789,87.5,88.75,32408103,2022-12-26
2023-01-02,87.56302642822266,96.0999984741211,105.69999694824219,95.4000015258789,101.9000015258789,17074632,2023-01-02
2023-01-09,86.15071868896484,94.55000305175781,98.5999984741211,92.75,98.5999984741211,9466322,2023-01-09
2023-01-16,85.55845642089844,93.9000015258789,97.19999694824219,93.44999694824219,94.69999694824219,4848060,2023-01-16
2023-01-23,82.46050262451172,90.5,95.1500015258789,89.0,93.9000015258789,3068221,2023-01-23
2023-01-30,80.95707702636719,88.8499984741211,95.75,88.19999694824219,90.0,5373675,2023-01-30
2023-02-06,92.52887725830078,101.55000305175781,104.0,88.8499984741211,88.9000015258789,23265530,2023-02-06
2023-02-13,90.5243148803711,99.3499984741211,101.25,95.0,101.25,7398156,2023-02-13
2023-02-20,95.26238250732422,104.55000305175781,107.69999694824219,97.5999984741211,99.44999694824219,14486011,2023-02-20
2023-02-27,98.31478118896484,107.9000015258789,112.0,101.19999694824219,103.3499984741211,15318009,2023-02-27
2023-03-06,99.9093246459961,109.6500015258789,113.5,105.6500015258789,108.44999694824219,8589786,2023-03-06
2023-03-13,102.73393249511719,112.75,114.1500015258789,105.19999694824219,109.44999694824219,12243300,2023-03-13
2023-03-20,97.76808166503906,107.30000305175781,114.30000305175781,106.9000015258789,112.75,4598786,2023-03-20
2023-03-27,106.10523986816406,116.44999694824219,118.19999694824219,106.6500015258789,108.0,7090575,2023-03-27
2023-04-03,106.7430648803711,117.1500015258789,120.3499984741211,114.30000305175781,117.05000305175781,4021351,2023-04-03
2023-04-10,103.73622131347656,113.8499984741211,117.69999694824219,110.80000305175781,117.1500015258789,5246586,2023-04-10
2023-04-17,99.81820678710938,109.55000305175781,113.3499984741211,106.05000305175781,112.6500015258789,6320191,2023-04-17
2023-04-24,103.78177642822266,113.9000015258789,116.6500015258789,109.0,110.0,6158518,2023-04-24
2023-05-01,102.68836975097656,112.69999694824219,115.9000015258789,111.5999984741211,113.9000015258789,2790910,2023-05-01
2023-05-08,105.3763198852539,115.6500015258789,119.30000305175781,112.55000305175781,113.69999694824219,5252665,2023-05-08
2023-05-15,102.14167785644531,112.0999984741211,118.0,105.1500015258789,116.4000015258789,6410125,2023-05-15
2023-05-22,98.40589904785156,108.0,115.80000305175781,107.0,112.30000305175781,7556012,2023-05-22
2023-05-29,100.82048034667969,110.6500015258789,111.4000015258789,105.80000305175781,109.9000015258789,5856523,2023-05-29
2023-06-05,102.59725952148438,112.5999984741211,115.30000305175781,110.05000305175781,111.05000305175781,6644145,2023-06-05
2023-06-12,105.4674301147461,115.75,117.25,111.5,112.69999694824219,6395373,2023-06-12
2023-06-19,103.87288665771484,114.0,116.55000305175781,111.8499984741211,115.75,2804645,2023-06-19
2023-06-26,111.89115142822266,122.80000305175781,127.8499984741211,113.5999984741211,113.9000015258789,21996484,2023-06-26
2023-07-03,107.47199249267578,117.94999694824219,126.4000015258789,117.6500015258789,123.6500015258789,7270834,2023-07-03
2023-07-10,109.43099975585938,120.0999984741211,123.4000015258789,116.80000305175781,118.55000305175781,5116255,2023-07-10
2023-07-17,111.34445190429688,122.19999694824219,124.80000305175781,119.69999694824219,120.30000305175781,4872050,2023-07-17
2023-07-24,108.8843002319336,119.5,126.25,117.8499984741211,122.9000015258789,5636087,2023-07-24
2023-07-31,113.03783416748047,120.6500015258789,126.75,118.9000015258789,120.0999984741211,5937037,2023-07-31
2023-08-07,111.77300262451172,119.30000305175781,125.5999984741211,118.9000015258789,122.0999984741211,5583902,2023-08-07
2023-08-14,111.81985473632812,119.3499984741211,121.0,115.55000305175781,119.05000305175781,2719333,2023-08-14
2023-08-21,109.05597686767578,116.4000015258789,122.0999984741211,116.05000305175781,120.0,3624580,2023-08-21
2023-08-28,121.75106811523438,129.9499969482422,134.0,117.0,117.30000305175781,24774148,2023-08-28
2023-09-04,128.9184112548828,137.60000610351562,141.35000610351562,129.0500030517578,132.5,25634917,2023-09-04
2023-09-11,123.20327758789062,131.5,141.3000030517578,123.6500015258789,139.10000610351562,16863088,2023-09-11
2023-09-18,118.3781967163086,126.3499984741211,132.6999969482422,125.25,132.0,3651210,2023-09-18
2023-09-25,116.41069793701172,124.25,127.0999984741211,123.5999984741211,126.80000305175781,3086842,2023-09-25
2023-10-02,119.08087921142578,127.0999984741211,128.39999389648438,121.0999984741211,124.25,6237822,2023-10-02
2023-10-09,122.1258316040039,130.35000610351562,134.1999969482422,125.05000305175781,126.5,11186120,2023-10-09
2023-10-16,125.1707763671875,133.60000610351562,142.8000030517578,127.0,130.0,31799510,2023-10-16
2023-10-23,114.39634704589844,122.0999984741211,134.0,116.25,133.60000610351562,8019466,2023-10-23
2023-10-30,119.08087921142578,127.0999984741211,128.0500030517578,120.44999694824219,122.5999984741211,4761387,2023-10-30
2023-11-06,126.48245239257812,135.0,138.6999969482422,124.9000015258789,127.55000305175781,16515030,2023-11-06
2023-11-13,129.7147674560547,138.4499969482422,142.5,137.0,139.0,7328464,2023-11-13
2023-11-20,128.1220245361328,136.75,143.5500030517578,134.60000610351562,139.0,10567648,2023-11-20
2023-11-27,136.75267028808594,142.14999389648438,148.5,136.75,136.75,23111236,2023-11-27
2023-12-04,144.64132690429688,150.35000610351562,157.89999389648438,141.3000030517578,144.89999389648438,29165400,2023-12-04
2023-12-11,145.8438720703125,151.60000610351562,157.5,148.10000610351562,150.9499969482422,10626950,2023-12-11
2023-12-18,141.12991333007812,146.6999969482422,152.4499969482422,138.0,152.0,8278241,2023-12-18
2023-12-25,147.2388153076172,153.0500030517578,157.5,144.85000610351562,146.6999969482422,11632860,2023-12-25
2024-01-01,151.18313598632812,157.14999389648438,161.5,152.0500030517578,153.64999389648438,18529178,2024-01-01
2024-01-08,159.07179260253906,165.35000610351562,168.9499969482422,153.1999969482422,157.4499969482422,31422030,2024-01-08
2024-01-15,153.78062438964844,159.85000610351562,170.1999969482422,153.0,167.3000030517578,16073741,2024-01-15
2024-01-22,157.38824462890625,163.60000610351562,169.89999389648438,154.60000610351562,159.85000610351562,13655877,2024-01-22
2024-01-29,175.4263153076172,182.35000610351562,190.0,163.14999389648438,165.0,55736283,2024-01-29
2024-02-05,172.0592041015625,178.85000610351562,193.8000030517578,169.5,183.8000030517578,21785580,2024-02-05
2024-02-12,190.81881713867188,198.35000610351562,204.8000030517578,166.75,179.89999389648438,71709215,2024-02-12
2024-02-19,205.44166564941406,213.5500030517578,217.9499969482422,194.25,201.0,69623249,2024-02-19
2024-02-26,205.97079467773438,214.10000610351562,218.8000030517578,198.10000610351562,214.39999389648438,36464839,2024-02-26
2024-03-04,199.04415893554688,206.89999389648438,217.4499969482422,198.5,216.60000610351562,16362177,2024-03-04
2024-03-11,198.03404235839844,205.85000610351562,209.9499969482422,168.8000030517578,208.0,35913439,2024-03-11
2024-03-18,190.38589477539062,197.89999389648438,206.39999389648438,186.64999389648438,204.9499969482422,29880011,2024-03-18
2024-03-25,204.47964477539062,212.5500030517578,224.35000610351562,195.39999389648438,197.89999389648438,54844731,2024-03-25
2024-04-01,209.5303192138672,217.8000030517578,225.35000610351562,214.3000030517578,214.9499969482422,29694972,2024-04-01
2024-04-08,207.55813598632812,215.75,224.5,213.0500030517578,219.5,19390096,2024-04-08
2024-04-15,197.02391052246094,204.8000030517578,211.5500030517578,198.0500030517578,205.5,14261999,2024-04-15
2024-04-22,206.1632080078125,214.3000030517578,220.3000030517578,202.60000610351562,207.0,22657480,2024-04-22
2024-04-29,204.47964477539062,212.5500030517578,223.8000030517578,208.5500030517578,215.9499969482422,16987697,2024-04-29
2024-05-06,191.059326171875,198.60000610351562,214.64999389648438,193.0500030517578,214.5,14075111,2024-05-06
2024-05-13,202.50747680664062,210.5,212.85000610351562,192.5,198.5,9999498,2024-05-13
2024-05-20,196.9276885986328,204.6999969482422,214.1999969482422,199.6999969482422,211.0,12962636,2024-05-20
2024-05-27,186.82638549804688,194.1999969482422,208.64999389648438,191.10000610351562,204.0,11514421,2024-05-27
2024-06-03,183.79598999023438,191.0500030517578,206.5,162.75,201.0,24862349,2024-06-03
2024-06-10,193.45477294921875,201.08999633789062,204.7899932861328,192.1999969482422,192.39999389648438,16662634,2024-06-10
2024-06-17,197.20669555664062,204.99000549316406,209.8000030517578,196.8000030517578,201.08999633789062,15897205,2024-06-17
2024-06-24,201.26646423339844,209.2100067138672,220.0,203.1999969482422,203.9600067138672,33902487,2024-06-24
2024-07-01,215.658447265625,224.1699981689453,238.0,209.50999450683594,210.3000030517578,65108064,2024-07-01
2024-07-08,223.0949249267578,231.89999389648438,242.5,215.0500030517578,224.0,47169824,2024-07-08
2024-07-15,202.41127014160156,210.39999389648438,233.64999389648438,208.39999389648438,233.5500030517578,15379266,2024-07-15
2024-07-22,211.90652465820312,220.27000427246094,221.5,199.10000610351562,208.0,11455143,2024-07-22
2024-07-29,218.61187744140625,227.24000549316406,243.33999633789062,220.39999389648438,222.10000610351562,30192804,2024-07-29
2024-08-05,221.5845489501953,230.3300018310547,237.7899932861328,211.1999969482422,220.00999450683594,28161362,2024-08-05
2024-08-12,220.7860565185547,229.5,250.69000244140625,225.0,229.6999969482422,42598480,2024-08-12
2024-08-19,227.25424194335938,232.5500030517578,238.1300048828125,229.0,230.39999389648438,12442711,2024-08-19
2024-08-26,220.3745574951172,225.50999450683594,238.89999389648438,223.2100067138672,233.6999969482422,10374618,2024-08-26
2024-09-02,221.5667724609375,226.72999572753906,236.89999389648438,225.60000610351562,226.75,12586026,2024-09-02
2024-09-09,223.48214721679688,228.69000244140625,235.60000610351562,219.02000427246094,225.02000427246094,8263938,2024-09-09
2024-09-16,212.38084411621094,217.3300018310547,229.69000244140625,212.77000427246094,229.69000244140625,6680943,2024-09-16
2024-09-23,214.52098083496094,219.52000427246094,227.13999938964844,216.5500030517578,218.60000610351562,5511665,2024-09-23
2024-09-30,209.41006469726562,214.2899932861328,221.89999389648438,213.0,219.25999450683594,7130161,2024-09-30
2024-10-07,206.91815185546875,211.74000549316406,220.92999267578125,201.10000610351562,215.38999938964844,6767287,2024-10-07
2024-10-14,204.52392578125,209.2899932861328,216.47999572753906,202.75,212.0,4389573,2024-10-14
2024-10-21,186.20091247558594,190.5399932861328,215.89999389648438,187.35000610351562,209.5500030517578,7444620,2024-10-21
2024-10-28,194.9080047607422,199.4499969482422,200.25999450683594,187.5399932861328,190.64999389648438,3915669,2024-10-28
2024-11-04,179.00851440429688,183.17999267578125,201.4499969482422,182.41000366210938,201.10000610351562,7144404,2024-11-04
2024-11-11,171.56204223632812,175.55999755859375,184.64999389648438,174.0,183.17999267578125,3994265,2024-11-11
2024-11-18,174.87484741210938,178.9499969482422,179.92999267578125,167.1999969482422,176.99000549316406,5940615,2024-11-18
2024-11-25,187.57000732421875,187.57000732421875,189.0,177.00999450683594,181.0,5726816,2024-11-25
2024-12-02,193.27000427246094,193.27000427246094,203.0,185.1300048828125,187.60000610351562,9403350,2024-12-02
2024-12-09,193.5,193.5,197.67999267578125,189.00999450683594,192.8000030517578,6735751,2024-12-09
2024-12-16,184.33999633789062,184.33999633789062,194.38999938964844,183.02999877929688,193.5,4067559,2024-12-16
2024-12-23,179.7100067138672,179.7100067138672,185.7899932861328,178.2899932861328,184.1999969482422,1633381,2024-12-23
2024-12-30,183.0399932861328,183.0399932861328,186.8000030517578,176.66000366210938,179.7100067138672,2735287,2024-12-30
2025-01-06,166.42999267578125,166.42999267578125,182.0399932861328,163.05999755859375,182.0,3548286,2025-01-06
2025-01-13,165.4499969482422,165.4499969482422,169.58999633789062,160.57000732421875,164.97000122070312,4293807,2025-01-13
2025-01-20,150.8300018310547,150.8300018310547,170.0500030517578,149.89999389648438,166.39999389648438,5912173,2025-01-20
2025-01-27,156.8800048828125,156.8800048828125,158.42999267578125,138.0,149.0,7879567,2025-01-27
2025-02-03,148.2899932861328,148.2899932861328,157.30999755859375,147.64999389648438,154.7899932861328,4985634,2025-02-03
2025-02-10,132.36000061035156,132.36000061035156,148.2899932861328,129.5500030517578,147.97999572753906,7759665,2025-02-10
2025-02-17,136.1699981689453,136.1699981689453,138.9199981689453,127.55999755859375,132.3000030517578,7723497,2025-02-17
2025-02-24,124.94999694824219,124.94999694824219,136.5500030517578,124.0,136.0,3719927,2025-02-24
2025-03-03,136.9499969482422,136.9499969482422,138.25999450683594,122.5,130.0,6675167,2025-03-03
2025-03-10,132.17999267578125,132.17999267578125,138.0,128.5,138.0,5021682,2025-03-10
2025-03-17,135.8800048828125,135.8800048828125,140.5800018310547,129.08999633789062,133.0500030517578,5786946,2025-03-17
2025-03-24,138.08999633789062,138.08999633789062,146.89999389648438,134.0,137.08999633789062,24066876,2025-03-24
2025-03-31,138.6999969482422,138.6999969482422,143.32000732421875,136.7100067138672,138.08999633789062,4223576,2025-03-31
2025-04-07,138.75999450683594,138.75999450683594,139.9499969482422,127.73999786376953,129.99000549316406,3619457,2025-04-07
2025-04-14,143.1199951171875,143.1199951171875,145.27999877929688,138.5800018310547,138.75999450683594,2752111,2025-04-14
2025-04-21,141.33999633789062,141.33999633789062,155.6999969482422,139.77000427246094,145.49000549316406,13331039,2025-04-21
2025-04-28,132.6999969482422,132.6999969482422,140.6199951171875,132.10000610351562,140.11000061035156,4938721,2025-04-28
2025-05-05,131.27000427246094,131.27000427246094,138.5,128.50999450683594,134.39999389648438,5244279,2025-05-05
2025-05-12,144.9600067138672,144.9600067138672,146.49000549316406,135.02000427246094,136.0,5861727,2025-05-12
2025-05-19,146.97000122070312,146.97000122070312,151.27000427246094,143.47999572753906,145.64999389648438,7074360,2025-05-19
2025-05-26,156.14999389648438,156.14999389648438,165.3300018310547,145.85000610351562,146.99000549316406,40936977,2025-05-26
2025-06-02,157.25,157.25,161.3000030517578,153.6999969482422,157.91000366210938,11425132,2025-06-02
2025-06-09,159.0,159.0,167.5,156.67999267578125,157.9199981689453,17961709,2025-06-09
2025-06-16,155.07000732421875,155.07000732421875,163.13999938964844,154.39999389648438,159.88999938964844,5842969,2025-06-16
