Date,Adj Close_KCPSUGIND.NS,Close_KCPSUGIND.NS,High_KCPSUGIND.NS,Low_KCPSUGIND.NS,Open_KCPSUGIND.NS,Volume_KCPSUGIND.NS,Date
2021-05-10,21.607364654541016,22.0,25.700000762939453,21.399999618530273,22.899999618530273,8868707,2021-05-10
2021-05-17,20.62520980834961,21.0,23.850000381469727,20.850000381469727,22.049999237060547,3388850,2021-05-17
2021-05-24,20.28145408630371,20.649999618530273,22.399999618530273,20.200000762939453,20.350000381469727,2058601,2021-05-24
2021-05-31,22.49129867553711,22.899999618530273,23.700000762939453,20.100000381469727,20.700000762939453,2948803,2021-05-31
2021-06-07,25.732404708862305,26.200000762939453,28.350000381469727,23.25,23.25,12169396,2021-06-07
2021-06-14,22.933269500732422,23.350000381469727,27.0,23.149999618530273,26.350000381469727,3331578,2021-06-14
2021-06-21,24.799360275268555,25.25,25.899999618530273,22.5,22.950000762939453,4757509,2021-06-21
2021-06-28,28.678863525390625,29.200000762939453,29.200000762939453,25.600000381469727,25.600000381469727,9675783,2021-06-28
2021-07-05,29.169940948486328,29.700000762939453,32.150001525878906,26.399999618530273,30.100000381469727,8500611,2021-07-05
2021-07-12,26.812772750854492,27.299999237060547,32.349998474121094,27.200000762939453,31.149999618530273,5305234,2021-07-12
2021-07-19,25.928834915161133,26.399999618530273,28.649999618530273,26.0,27.0,3323344,2021-07-19
2021-07-26,25.486867904663086,25.950000762939453,27.450000762939453,25.600000381469727,26.299999237060547,3450690,2021-07-26
2021-08-02,23.76810073852539,24.200000762939453,26.299999237060547,22.899999618530273,26.200000762939453,1807557,2021-08-02
2021-08-09,23.52256202697754,23.950000762939453,25.200000762939453,22.450000762939453,24.399999618530273,1637223,2021-08-09
2021-08-16,22.294870376586914,22.700000762939453,24.75,22.25,24.100000381469727,1202820,2021-08-16
2021-08-23,22.196653366088867,22.600000381469727,23.899999618530273,20.600000381469727,23.0,1393692,2021-08-23
2021-08-30,21.803794860839844,22.200000762939453,23.600000381469727,22.149999618530273,23.0,625996,2021-08-30
2021-09-06,21.312719345092773,21.700000762939453,22.5,21.399999618530273,22.5,616180,2021-09-06
2021-09-13,22.04932975769043,22.450000762939453,23.450000762939453,21.600000381469727,22.200000762939453,1596319,2021-09-13
2021-09-20,21.30754852294922,21.600000381469727,22.450000762939453,20.899999618530273,22.0,1022659,2021-09-20
2021-09-27,21.751453399658203,22.049999237060547,22.299999237060547,20.649999618530273,21.899999618530273,1115943,2021-09-27
2021-10-04,23.773698806762695,24.100000381469727,24.350000381469727,22.299999237060547,22.350000381469727,2815412,2021-10-04
2021-10-11,23.329790115356445,23.649999618530273,24.450000762939453,23.100000381469727,24.200000762939453,1345096,2021-10-11
2021-10-18,21.15958023071289,21.450000762939453,24.100000381469727,21.100000381469727,23.75,1576110,2021-10-18
2021-10-25,20.51837730407715,20.799999237060547,22.100000381469727,19.399999618530273,21.799999237060547,798238,2021-10-25
2021-11-01,21.603487014770508,21.899999618530273,22.149999618530273,20.600000381469727,20.950000762939453,956194,2021-11-01
2021-11-08,21.998069763183594,22.299999237060547,24.0,21.25,22.0,1999134,2021-11-08
2021-11-15,20.9129638671875,21.200000762939453,22.600000381469727,20.649999618530273,22.5,734729,2021-11-15
2021-11-22,20.17311668395996,20.450000762939453,21.75,19.600000381469727,21.200000762939453,919115,2021-11-22
2021-11-29,20.66634750366211,20.950000762939453,21.399999618530273,19.0,20.399999618530273,1411720,2021-11-29
2021-12-06,23.13249969482422,23.450000762939453,24.700000762939453,20.399999618530273,21.25,2594352,2021-12-06
2021-12-13,22.7379150390625,23.049999237060547,26.5,21.149999618530273,23.700000762939453,7172441,2021-12-13
2021-12-20,22.540624618530273,22.850000381469727,24.200000762939453,21.149999618530273,23.200000762939453,1564386,2021-12-20
2021-12-27,26.141202926635742,26.5,29.350000381469727,21.899999618530273,22.549999237060547,8707377,2021-12-27
2022-01-03,30.13636589050293,30.549999237060547,32.5,26.299999237060547,26.5,25527595,2022-01-03
2022-01-10,29.741785049438477,30.149999618530273,31.549999237060547,28.350000381469727,30.75,7328080,2022-01-10
2022-01-17,28.459386825561523,28.850000381469727,31.100000381469727,28.5,30.149999618530273,5050484,2022-01-17
2022-01-24,27.423603057861328,27.799999237060547,28.850000381469727,25.75,28.75,2017046,2022-01-24
2022-01-31,27.916833877563477,28.299999237060547,29.5,27.049999237060547,28.0,2263027,2022-01-31
2022-02-07,27.71954345703125,28.100000381469727,31.25,27.450000762939453,28.450000762939453,8065192,2022-02-07
2022-02-14,24.316251754760742,24.649999618530273,27.399999618530273,23.899999618530273,27.399999618530273,3733991,2022-02-14
2022-02-21,23.13249969482422,23.450000762939453,24.799999237060547,21.649999618530273,24.299999237060547,2427310,2022-02-21
2022-02-28,24.020313262939453,24.350000381469727,25.5,22.899999618530273,23.5,1472905,2022-02-28
2022-03-07,27.620895385742188,28.0,28.899999618530273,23.299999237060547,23.799999237060547,6508444,2022-03-07
2022-03-14,26.78240394592285,27.149999618530273,29.850000381469727,26.799999237060547,28.149999618530273,4526108,2022-03-14
2022-03-21,25.647974014282227,26.0,28.299999237060547,25.799999237060547,27.5,2196383,2022-03-21
2022-03-28,25.450681686401367,25.799999237060547,26.450000762939453,24.899999618530273,26.25,1611200,2022-03-28
2022-04-04,31.665382385253906,32.099998474121094,34.29999923706055,26.0,26.299999237060547,16795842,2022-04-04
2022-04-11,30.333660125732422,30.75,33.95000076293945,30.5,32.04999923706055,3224504,2022-04-11
2022-04-18,33.58898162841797,34.04999923706055,35.75,29.700000762939453,30.799999237060547,12386501,2022-04-18
2022-04-25,29.643138885498047,30.049999237060547,34.599998474121094,29.700000762939453,34.0,5283003,2022-04-25
2022-05-02,26.63443374633789,27.0,30.899999618530273,26.700000762939453,29.600000381469727,2832314,2022-05-02
2022-05-09,24.217607498168945,24.549999237060547,27.399999618530273,23.100000381469727,26.649999618530273,2831165,2022-05-09
2022-05-16,27.423603057861328,27.799999237060547,29.299999237060547,24.600000381469727,24.799999237060547,4147488,2022-05-16
2022-05-23,23.329790115356445,23.649999618530273,28.049999237060547,22.799999237060547,28.049999237060547,3013464,2022-05-23
2022-05-30,23.37911605834961,23.700000762939453,24.700000762939453,23.0,23.200000762939453,2850979,2022-05-30
2022-06-06,22.34333038330078,22.649999618530273,24.25,22.549999237060547,23.799999237060547,1598285,2022-06-06
2022-06-13,19.827856063842773,20.100000381469727,22.5,19.899999618530273,22.5,1249753,2022-06-13
2022-06-20,20.814315795898438,21.100000381469727,21.399999618530273,18.5,20.450000762939453,1321149,2022-06-20
2022-06-27,20.66634750366211,20.950000762939453,21.850000381469727,20.649999618530273,21.549999237060547,830905,2022-06-27
2022-07-04,21.751453399658203,22.049999237060547,22.5,20.700000762939453,20.700000762939453,1138264,2022-07-04
2022-07-11,22.096715927124023,22.399999618530273,23.0,22.0,22.350000381469727,893302,2022-07-11
2022-07-18,22.93520736694336,23.25,24.100000381469727,22.200000762939453,22.450000762939453,1466627,2022-07-18
2022-07-25,22.34333038330078,22.649999618530273,23.75,22.200000762939453,23.549999237060547,816356,2022-07-25
2022-08-01,22.195362091064453,22.5,23.600000381469727,22.399999618530273,22.850000381469727,1245420,2022-08-01
2022-08-08,21.110254287719727,21.399999618530273,22.700000762939453,20.75,22.399999618530273,1213607,2022-08-08
2022-08-15,20.814315795898438,21.100000381469727,21.75,21.0,21.399999618530273,821761,2022-08-15
2022-08-22,20.9129638671875,21.200000762939453,21.75,20.799999237060547,21.0,827097,2022-08-22
2022-08-29,21.011608123779297,21.299999237060547,21.600000381469727,20.600000381469727,21.100000381469727,668808,2022-08-29
2022-09-05,21.998069763183594,22.299999237060547,24.399999618530273,21.350000381469727,21.549999237060547,3036686,2022-09-05
2022-09-12,21.998069763183594,22.299999237060547,23.450000762939453,22.0,22.450000762939453,1187563,2022-09-12
2022-09-19,21.652809143066406,21.950000762939453,24.100000381469727,21.600000381469727,22.299999237060547,2237246,2022-09-19
2022-09-26,21.154329299926758,21.350000381469727,21.950000762939453,20.799999237060547,21.950000762939453,901492,2022-09-26
2022-10-03,22.194705963134766,22.399999618530273,23.450000762939453,20.75,21.299999237060547,985636,2022-10-03
2022-10-10,22.937833786010742,23.149999618530273,24.700000762939453,21.950000762939453,22.25,3191793,2022-10-10
2022-10-17,21.946996688842773,22.149999618530273,23.600000381469727,22.100000381469727,23.350000381469727,929397,2022-10-17
2022-10-24,21.699289321899414,21.899999618530273,22.75,21.799999237060547,22.25,323294,2022-10-24
2022-10-31,22.24424934387207,22.450000762939453,22.950000762939453,21.549999237060547,21.649999618530273,691314,2022-10-31
2022-11-07,21.748830795288086,21.950000762939453,23.450000762939453,21.799999237060547,22.450000762939453,856241,2022-11-07
2022-11-14,25.266294479370117,25.5,26.299999237060547,22.100000381469727,22.5,5001435,2022-11-14
2022-11-21,25.266294479370117,25.5,26.200000762939453,23.600000381469727,25.700000762939453,3251941,2022-11-21
2022-11-28,26.108505249023438,26.350000381469727,27.399999618530273,24.600000381469727,25.5,5284909,2022-11-28
2022-12-05,24.721336364746094,24.950000762939453,27.299999237060547,24.5,26.649999618530273,2719318,2022-12-05
2022-12-12,28.833301544189453,29.100000381469727,30.5,24.5,24.799999237060547,11609142,2022-12-12
2022-12-19,25.56354522705078,25.799999237060547,34.20000076293945,25.200000762939453,31.100000381469727,18346844,2022-12-19
2022-12-26,32.35076904296875,32.650001525878906,34.20000076293945,25.299999237060547,25.299999237060547,12469803,2022-12-26
2023-01-02,29.03146743774414,29.299999237060547,33.900001525878906,28.799999237060547,32.900001525878906,5735723,2023-01-02
2023-01-09,29.725051879882812,30.0,31.549999237060547,28.450000762939453,29.700000762939453,6374466,2023-01-09
2023-01-16,28.78376007080078,29.049999237060547,30.75,29.0,30.0,2368886,2023-01-16
2023-01-23,25.959880828857422,26.200000762939453,29.299999237060547,24.799999237060547,29.100000381469727,1734670,2023-01-23
2023-01-30,25.464462280273438,25.700000762939453,28.700000762939453,25.0,26.25,2101832,2023-01-30
2023-02-06,26.15804672241211,26.399999618530273,27.200000762939453,25.200000762939453,25.850000381469727,1645195,2023-02-06
2023-02-13,25.464462280273438,25.700000762939453,26.799999237060547,25.549999237060547,26.600000381469727,1329864,2023-02-13
2023-02-20,24.126834869384766,24.350000381469727,26.0,24.200000762939453,25.700000762939453,865242,2023-02-20
2023-02-27,24.126834869384766,24.350000381469727,24.649999618530273,23.149999618530273,24.299999237060547,1136535,2023-02-27
2023-03-06,26.257129669189453,26.5,28.350000381469727,24.450000762939453,24.549999237060547,4992994,2023-03-06
2023-03-13,24.42408561706543,24.649999618530273,26.799999237060547,24.149999618530273,26.450000762939453,1190101,2023-03-13
2023-03-20,23.284626007080078,23.5,24.899999618530273,23.200000762939453,24.600000381469727,1227810,2023-03-20
2023-03-27,23.334165573120117,23.549999237060547,24.799999237060547,21.350000381469727,23.5,1861783,2023-03-27
2023-04-03,24.820417404174805,25.049999237060547,25.850000381469727,23.450000762939453,23.549999237060547,1743605,2023-04-03
2023-04-10,24.969045639038086,25.200000762939453,26.549999237060547,24.799999237060547,25.350000381469727,2279018,2023-04-10
2023-04-17,25.06812858581543,25.299999237060547,26.700000762939453,24.950000762939453,25.450000762939453,2908250,2023-04-17
2023-04-24,25.31583595275879,25.549999237060547,26.200000762939453,25.0,25.350000381469727,1277009,2023-04-24
2023-05-01,25.414920806884766,25.649999618530273,26.850000381469727,25.399999618530273,25.549999237060547,1697271,2023-05-01
2023-05-08,25.167211532592773,25.399999618530273,26.350000381469727,25.049999237060547,25.899999618530273,1240201,2023-05-08
2023-05-15,24.820417404174805,25.049999237060547,25.75,24.399999618530273,25.399999618530273,904404,2023-05-15
2023-05-22,24.126834869384766,24.350000381469727,25.100000381469727,24.25,24.950000762939453,822067,2023-05-22
2023-05-29,23.78004264831543,24.0,25.350000381469727,23.149999618530273,24.600000381469727,2114333,2023-05-29
2023-06-05,25.31583595275879,25.549999237060547,25.899999618530273,23.799999237060547,24.100000381469727,2993383,2023-06-05
2023-06-12,25.1176700592041,25.350000381469727,26.5,24.899999618530273,25.799999237060547,1981819,2023-06-12
2023-06-19,24.91950225830078,25.149999618530273,26.799999237060547,24.799999237060547,25.549999237060547,3839476,2023-06-19
2023-06-26,24.42408561706543,24.649999618530273,25.700000762939453,24.399999618530273,25.149999618530273,1688418,2023-06-26
2023-07-03,24.67179298400879,24.899999618530273,25.5,24.5,24.799999237060547,1422143,2023-07-03
2023-07-10,24.374544143676758,24.600000381469727,25.200000762939453,24.25,25.049999237060547,947775,2023-07-10
2023-07-17,28.486509323120117,28.75,29.75,24.299999237060547,24.600000381469727,14406022,2023-07-17
2023-07-24,27.89200782775879,28.149999618530273,30.600000381469727,27.75,28.899999618530273,5003265,2023-07-24
2023-07-31,29.03146743774414,29.299999237060547,30.200000762939453,28.200000762939453,28.299999237060547,2988715,2023-07-31
2023-08-07,29.62596893310547,29.899999618530273,31.399999618530273,29.399999618530273,30.0,4127949,2023-08-07
2023-08-14,31.16176414489746,31.450000762939453,32.95000076293945,28.700000762939453,30.100000381469727,5143027,2023-08-14
2023-08-21,31.062681198120117,31.350000381469727,33.25,30.649999618530273,31.600000381469727,3769427,2023-08-21
2023-08-28,32.25168228149414,32.54999923706055,34.099998474121094,30.5,31.700000762939453,5401238,2023-08-28
2023-09-04,34.82785415649414,35.150001525878906,37.79999923706055,32.70000076293945,32.75,13781392,2023-09-04
2023-09-11,36.16548156738281,36.5,37.349998474121094,31.200000762939453,35.650001525878906,8796969,2023-09-11
2023-09-18,34.4315185546875,34.75,37.599998474121094,33.75,36.5,4117842,2023-09-18
2023-09-25,36.268733978271484,36.400001525878906,38.650001525878906,34.849998474121094,34.95000076293945,8040428,2023-09-25
2023-10-02,35.770538330078125,35.900001525878906,37.400001525878906,35.0,36.400001525878906,2615685,2023-10-02
2023-10-09,35.91999435424805,36.04999923706055,39.70000076293945,35.04999923706055,35.20000076293945,7987157,2023-10-09
2023-10-16,41.69907760620117,41.849998474121094,41.849998474121094,36.900001525878906,37.79999923706055,4319249,2023-10-16
2023-10-23,37.31494903564453,37.45000076293945,43.900001525878906,37.45000076293945,43.0,1278810,2023-10-23
2023-10-30,36.81675338745117,36.95000076293945,37.099998474121094,35.79999923706055,37.0,781082,2023-10-30
2023-11-06,37.51422882080078,37.650001525878906,39.150001525878906,37.150001525878906,37.650001525878906,442729,2023-11-06
2023-11-13,37.51422882080078,37.650001525878906,39.75,37.650001525878906,39.0,357871,2023-11-13
2023-11-20,37.76332473754883,37.900001525878906,37.900001525878906,35.70000076293945,36.900001525878906,430009,2023-11-20
2023-11-27,35.87017822265625,36.0,38.650001525878906,36.0,37.900001525878906,402962,2023-11-27
2023-12-04,32.8311767578125,32.95000076293945,38.79999923706055,32.95000076293945,36.5,2105953,2023-12-04
2023-12-11,40.65286636352539,40.79999923706055,41.70000076293945,34.29999923706055,34.349998474121094,2595733,2023-12-11
2023-12-18,36.81675338745117,36.95000076293945,40.900001525878906,36.95000076293945,40.0,514147,2023-12-18
2023-12-25,35.42179870605469,35.54999923706055,36.95000076293945,34.849998474121094,36.95000076293945,276028,2023-12-25
2024-01-01,37.564048767089844,37.70000076293945,37.70000076293945,36.20000076293945,36.25,553296,2024-01-01
2024-01-08,35.62107849121094,35.75,37.79999923706055,35.54999923706055,37.5,373694,2024-01-08
2024-01-15,33.628292083740234,33.75,35.75,33.5,35.349998474121094,526174,2024-01-15
2024-01-22,36.31855392456055,36.45000076293945,37.45000076293945,32.75,33.75,597231,2024-01-22
2024-01-29,40.40376663208008,40.54999923706055,40.54999923706055,37.400001525878906,37.599998474121094,1698235,2024-01-29
2024-02-05,50.26806640625,50.45000076293945,54.04999923706055,41.0,44.95000076293945,17364507,2024-02-05
2024-02-12,40.9517822265625,41.099998474121094,43.75,34.650001525878906,40.400001525878906,11428340,2024-02-12
2024-02-19,40.35395050048828,40.5,43.04999923706055,39.20000076293945,41.5,2784418,2024-02-19
2024-02-26,38.36116027832031,38.5,41.79999923706055,37.599998474121094,40.75,2026540,2024-02-26
2024-03-04,37.016029357910156,37.150001525878906,40.04999923706055,36.349998474121094,38.75,1167887,2024-03-04
2024-03-11,35.6708984375,35.79999923706055,37.54999923706055,31.899999618530273,37.349998474121094,2664844,2024-03-11
2024-03-18,35.272342681884766,35.400001525878906,36.79999923706055,34.0,36.650001525878906,1303453,2024-03-18
2024-03-25,32.63189697265625,32.75,35.900001525878906,32.0,35.900001525878906,1471330,2024-03-25
2024-04-01,38.410980224609375,38.54999923706055,39.0,33.29999923706055,33.349998474121094,2523693,2024-04-01
2024-04-08,36.66728973388672,36.79999923706055,39.45000076293945,36.5,38.650001525878906,1358338,2024-04-08
2024-04-15,36.46800994873047,36.599998474121094,37.95000076293945,34.95000076293945,35.95000076293945,1200346,2024-04-15
2024-04-22,39.7561149597168,39.900001525878906,42.95000076293945,36.75,36.75,4466356,2024-04-22
2024-04-29,38.46080017089844,38.599998474121094,41.20000076293945,38.04999923706055,40.20000076293945,1656825,2024-04-29
2024-05-06,35.87017822265625,36.0,39.0,35.849998474121094,38.849998474121094,913159,2024-05-06
2024-05-13,36.36837387084961,36.5,37.0,34.75,36.349998474121094,1070828,2024-05-13
2024-05-20,35.6708984375,35.79999923706055,37.5,35.54999923706055,36.5,1187371,2024-05-20
2024-05-27,35.32216262817383,35.45000076293945,36.29999923706055,33.900001525878906,36.099998474121094,1185441,2024-05-27
2024-06-03,39.60665512084961,39.75,40.5,31.049999237060547,36.599998474121094,4079326,2024-06-03
2024-06-10,45.066890716552734,45.22999954223633,47.099998474121094,38.130001068115234,40.599998474121094,15189172,2024-06-10
2024-06-17,46.282493591308594,46.45000076293945,48.5,42.25,45.22999954223633,11984702,2024-06-17
2024-06-24,44.39930725097656,44.560001373291016,49.400001525878906,43.75,46.45000076293945,6196179,2024-06-24
2024-07-01,44.46905517578125,44.630001068115234,47.0,43.88999938964844,44.630001068115234,3387110,2024-07-01
2024-07-08,50.93564987182617,51.119998931884766,54.5,44.11000061035156,44.880001068115234,23710356,2024-07-08
2024-07-15,48.893043518066406,49.06999969482422,53.599998474121094,48.220001220703125,51.79999923706055,6031751,2024-07-15
2024-07-22,50.47731018066406,50.65999984741211,53.220001220703125,45.5099983215332,48.900001525878906,7052091,2024-07-22
2024-07-29,50.61680603027344,50.79999923706055,54.150001525878906,48.86000061035156,51.2400016784668,6063770,2024-07-29
2024-08-05,47.488128662109375,47.65999984741211,49.400001525878906,46.400001525878906,48.119998931884766,3548736,2024-08-05
2024-08-12,47.05967712402344,47.22999954223633,49.91999816894531,46.29999923706055,47.29999923706055,2687827,2024-08-12
2024-08-19,51.54344940185547,51.72999954223633,53.560001373291016,47.349998474121094,47.88999938964844,4984585,2024-08-19
2024-08-26,55.000938415527344,55.20000076293945,60.47999954223633,49.630001068115234,52.84000015258789,14044352,2024-08-26
2024-09-02,59.75373840332031,59.970001220703125,60.400001525878906,52.0,55.95000076293945,4318307,2024-09-02
2024-09-09,56.05711364746094,56.2599983215332,61.400001525878906,54.0,61.29999923706055,1925102,2024-09-09
2024-09-16,54.060001373291016,54.060001373291016,58.099998474121094,52.0099983215332,57.20000076293945,1385742,2024-09-16
2024-09-23,55.880001068115234,55.880001068115234,55.880001068115234,52.849998474121094,54.0,1029408,2024-09-23
2024-09-30,53.599998474121094,53.599998474121094,58.25,52.25,55.88999938964844,994057,2024-09-30
2024-10-07,52.08000183105469,52.08000183105469,54.70000076293945,49.5099983215332,53.599998474121094,622247,2024-10-07
2024-10-14,49.81999969482422,49.81999969482422,53.400001525878906,49.20000076293945,52.9900016784668,391330,2024-10-14
2024-10-21,45.95000076293945,45.95000076293945,51.4900016784668,45.56999969482422,51.0,681100,2024-10-21
2024-10-28,46.9900016784668,46.9900016784668,47.869998931884766,45.0,45.5,567048,2024-10-28
2024-11-04,46.119998931884766,46.119998931884766,47.5,44.83000183105469,46.93000030517578,495936,2024-11-04
2024-11-11,43.33000183105469,43.33000183105469,46.9900016784668,42.29999923706055,46.79999923706055,403632,2024-11-11
2024-11-18,42.5099983215332,42.5099983215332,43.79999923706055,41.400001525878906,43.79999923706055,345223,2024-11-18
2024-11-25,46.95000076293945,46.95000076293945,48.79999923706055,42.11000061035156,43.5,718208,2024-11-25
2024-12-02,49.459999084472656,49.459999084472656,53.779998779296875,48.0,49.0,1298554,2024-12-02
2024-12-09,48.040000915527344,48.040000915527344,50.5,47.04999923706055,49.689998626708984,809612,2024-12-09
2024-12-16,45.630001068115234,45.630001068115234,49.630001068115234,45.20000076293945,48.20000076293945,709788,2024-12-16
2024-12-23,43.93000030517578,43.93000030517578,45.97999954223633,43.45000076293945,45.29999923706055,515689,2024-12-23
2024-12-30,45.900001525878906,45.900001525878906,46.59000015258789,42.86000061035156,44.54999923706055,540533,2024-12-30
2025-01-06,40.79999923706055,40.79999923706055,46.5,40.349998474121094,45.970001220703125,651777,2025-01-06
2025-01-13,44.95000076293945,44.95000076293945,45.5,38.29999923706055,40.20000076293945,1371756,2025-01-13
2025-01-20,42.2599983215332,42.2599983215332,48.4900016784668,42.0,46.599998474121094,918498,2025-01-20
2025-01-27,41.18000030517578,41.18000030517578,42.97999954223633,38.20000076293945,41.63999938964844,911896,2025-01-27
2025-02-03,41.09000015258789,41.09000015258789,42.04999923706055,39.79999923706055,41.18000030517578,549844,2025-02-03
2025-02-10,35.459999084472656,35.459999084472656,41.58000183105469,34.5099983215332,41.56999969482422,1179568,2025-02-10
2025-02-17,37.529998779296875,37.529998779296875,38.16999816894531,33.0,35.0,731349,2025-02-17
2025-02-24,33.70000076293945,33.70000076293945,37.0,33.25,37.0,305799,2025-02-24
2025-03-03,36.72999954223633,36.72999954223633,37.9900016784668,32.0099983215332,34.369998931884766,623981,2025-03-03
2025-03-10,36.18000030517578,36.18000030517578,37.91999816894531,33.150001525878906,37.0,421893,2025-03-10
2025-03-17,37.38999938964844,37.38999938964844,37.88999938964844,34.310001373291016,36.97999954223633,998253,2025-03-17
2025-03-24,34.29999923706055,34.29999923706055,37.790000915527344,34.099998474121094,37.790000915527344,1840056,2025-03-24
2025-03-31,35.209999084472656,35.209999084472656,36.31999969482422,34.29999923706055,34.29999923706055,414901,2025-03-31
2025-04-07,34.84000015258789,34.84000015258789,36.720001220703125,31.110000610351562,34.380001068115234,468835,2025-04-07
2025-04-14,36.66999816894531,36.66999816894531,37.5,34.84000015258789,34.84000015258789,505078,2025-04-14
2025-04-21,36.88999938964844,36.88999938964844,39.59000015258789,36.09000015258789,36.720001220703125,1140843,2025-04-21
2025-04-28,35.2599983215332,35.2599983215332,37.220001220703125,35.0099983215332,35.810001373291016,323366,2025-04-28
2025-05-05,33.720001220703125,33.720001220703125,35.939998626708984,31.850000381469727,35.939998626708984,690029,2025-05-05
2025-05-12,37.58000183105469,37.58000183105469,38.04999923706055,34.58000183105469,35.0,990211,2025-05-12
2025-05-19,39.2400016784668,39.2400016784668,41.099998474121094,37.349998474121094,37.7400016784668,1511548,2025-05-19
