Date,Adj Close_SUNPHARMA.NS,Close_SUNPHARMA.NS,High_SUNPHARMA.NS,Low_SUNPHARMA.NS,Open_SUNPHARMA.NS,Volume_SUNPHARMA.NS,Date
2021-05-24,641.609130859375,669.75,709.75,666.2999877929688,691.0,50950856,2021-05-24
2021-05-31,645.6328735351562,673.9500122070312,680.8499755859375,659.0,672.0,32721044,2021-05-31
2021-06-07,652.6739501953125,681.2999877929688,686.3499755859375,665.0999755859375,673.9500122070312,19904139,2021-06-07
2021-06-14,640.4117431640625,668.5,683.7000122070312,652.7000122070312,682.0,19280584,2021-06-14
2021-06-21,644.0042114257812,672.25,680.25,661.5,662.0,16611379,2021-06-21
2021-06-28,652.6260986328125,681.25,689.5,669.5499877929688,675.0,19223736,2021-06-28
2021-07-05,639.8370361328125,667.9000244140625,684.9500122070312,664.2000122070312,684.0,11402046,2021-07-05
2021-07-12,659.6672973632812,688.5999755859375,695.6500244140625,666.4000244140625,668.5999755859375,17347084,2021-07-12
2021-07-19,664.8403930664062,694.0,698.9500122070312,673.9000244140625,678.0499877929688,10669957,2021-07-19
2021-07-26,741.4310913085938,773.9500122070312,783.75,672.5499877929688,695.2000122070312,53666228,2021-07-26
2021-08-02,752.2085571289062,785.2000122070312,804.3499755859375,764.0999755859375,785.0,48226793,2021-08-02
2021-08-09,745.5983276367188,778.2999877929688,798.7999877929688,767.6500244140625,789.1500244140625,19946682,2021-08-09
2021-08-16,729.1690063476562,761.1500244140625,793.2000122070312,743.3499755859375,775.2000122070312,18270925,2021-08-16
2021-08-23,739.3714599609375,771.7999877929688,777.9500122070312,750.7999877929688,765.0,11531532,2021-08-23
2021-08-30,758.224365234375,789.4000244140625,803.9000244140625,768.1500244140625,769.0,19404488,2021-08-30
2021-09-06,745.6416625976562,776.2999877929688,793.0999755859375,763.5499877929688,789.4000244140625,13021958,2021-09-06
2021-09-13,739.4944458007812,769.9000244140625,788.0,766.6500244140625,776.2999877929688,10732799,2021-09-13
2021-09-20,740.0226440429688,770.4500122070312,777.2000122070312,751.0499877929688,766.7000122070312,10035858,2021-09-20
2021-09-27,793.9552001953125,826.5999755859375,832.9500122070312,754.9500122070312,771.4500122070312,42575876,2021-09-27
2021-10-04,788.9605102539062,821.4000244140625,838.9000244140625,797.2999877929688,830.0,16748018,2021-10-04
2021-10-11,808.0745849609375,841.2999877929688,850.0,817.7999877929688,826.0,11809186,2021-10-11
2021-10-18,780.4600830078125,812.5499877929688,851.0,800.1500244140625,850.0,11616987,2021-10-18
2021-10-25,763.6030883789062,795.0,838.4500122070312,779.3499755859375,810.0,13297110,2021-10-25
2021-11-01,764.035400390625,795.4500122070312,836.0,781.3499755859375,798.9500122070312,29482209,2021-11-01
2021-11-08,774.6489868164062,806.5,815.0,783.0,798.0,14597420,2021-11-08
2021-11-15,759.4249267578125,790.6500244140625,819.6500244140625,780.0999755859375,808.2999877929688,8462716,2021-11-15
2021-11-22,736.9970092773438,767.2999877929688,798.9000244140625,761.5499877929688,791.8499755859375,15332138,2021-11-22
2021-11-29,722.1091918945312,751.7999877929688,775.0,740.3499755859375,773.0,21889439,2021-11-29
2021-12-06,731.2820434570312,761.3499755859375,775.0,733.7000122070312,751.2000122070312,13246788,2021-12-06
2021-12-13,738.5819091796875,768.9500122070312,786.5,745.2999877929688,763.8499755859375,25304755,2021-12-13
2021-12-20,754.3822631835938,785.4000244140625,803.9500122070312,753.0499877929688,768.0,26298261,2021-12-20
2021-12-27,812.3009033203125,845.7000122070312,850.9500122070312,781.1500244140625,784.0,26351496,2021-12-27
2022-01-03,796.2124633789062,828.9500122070312,860.0499877929688,822.0,845.0,13089585,2022-01-03
2022-01-10,825.7959594726562,859.75,871.0,817.5499877929688,832.0999755859375,23488948,2022-01-10
2022-01-17,776.8101196289062,808.75,867.2000122070312,801.0999755859375,859.75,12888612,2022-01-17
2022-01-24,794.6754150390625,827.3499755859375,842.9000244140625,784.7999877929688,804.0,17746883,2022-01-24
2022-01-31,858.645263671875,893.9500122070312,902.8499755859375,820.0499877929688,830.0999755859375,31299034,2022-01-31
2022-02-07,845.34228515625,880.0999755859375,901.4500122070312,874.6500244140625,901.4500122070312,16977932,2022-02-07
2022-02-14,835.36181640625,862.9000244140625,886.6500244140625,856.4000244140625,870.0,14592257,2022-02-14
2022-02-21,805.0121459960938,831.5499877929688,864.0,815.0,855.5,13235049,2022-02-21
2022-02-28,803.1729125976562,829.6500244140625,847.0,809.3499755859375,821.0,14670625,2022-02-28
2022-03-07,873.2139282226562,902.0,907.0,809.0999755859375,818.0,25300119,2022-03-07
2022-03-14,882.5074462890625,911.5999755859375,915.0,880.4500122070312,901.9500122070312,16519347,2022-03-14
2022-03-21,873.5526733398438,902.3499755859375,931.0,885.5,912.5,13345062,2022-03-21
2022-03-28,879.7001342773438,908.7000122070312,927.0,899.2999877929688,908.9000244140625,9893398,2022-03-28
2022-04-04,895.0926513671875,924.5999755859375,948.0,902.5999755859375,908.0,10851755,2022-04-04
2022-04-11,906.85498046875,936.75,943.0,911.4000244140625,920.0,4348536,2022-04-11
2022-04-18,895.2861938476562,924.7999877929688,946.0,915.0499877929688,927.5999755859375,8899828,2022-04-18
2022-04-25,899.013427734375,928.6500244140625,967.0499877929688,896.5999755859375,915.5499877929688,13316158,2022-04-25
2022-05-02,855.1106567382812,883.2999877929688,925.0,861.5,922.4500122070312,12857916,2022-05-02
2022-05-09,854.3362426757812,882.5,891.4000244140625,835.2000122070312,868.0499877929688,19837563,2022-05-09
2022-05-16,886.42822265625,915.6500244140625,917.7000122070312,875.0499877929688,881.9500122070312,13528349,2022-05-16
2022-05-23,875.0532836914062,903.9000244140625,931.2999877929688,893.5,920.0,13999936,2022-05-23
2022-05-30,837.4915161132812,865.0999755859375,915.5,832.5999755859375,905.0,40072914,2022-05-30
2022-06-06,818.710693359375,845.7000122070312,873.9500122070312,835.4500122070312,865.0,12758449,2022-06-06
2022-06-13,768.0797119140625,793.4000244140625,851.0,789.9000244140625,840.0,14708332,2022-06-13
2022-06-20,798.2839965820312,824.5999755859375,833.7999877929688,794.5,801.0,9303592,2022-06-20
2022-06-27,802.78564453125,829.25,848.1500244140625,823.6500244140625,828.0,14906064,2022-06-27
2022-07-04,830.3276977539062,857.7000122070312,859.5,821.9000244140625,825.2999877929688,12400472,2022-07-04
2022-07-11,850.3670043945312,878.4000244140625,884.9500122070312,849.0,856.7999877929688,12474639,2022-07-11
2022-07-18,846.5914916992188,874.5,895.5999755859375,862.0499877929688,888.5999755859375,11617589,2022-07-18
2022-07-25,913.0991821289062,943.2000122070312,951.9500122070312,856.4000244140625,870.0,21276327,2022-07-25
2022-08-01,886.7186279296875,915.9500122070312,939.9500122070312,893.5499877929688,939.9500122070312,15596044,2022-08-01
2022-08-08,884.2985229492188,913.4500122070312,927.0,907.1500244140625,919.7999877929688,8666424,2022-08-08
2022-08-15,872.5846557617188,901.3499755859375,926.0,895.2000122070312,913.4500122070312,8162586,2022-08-15
2022-08-22,854.8587036132812,880.1500244140625,903.4500122070312,872.5999755859375,900.5,14957247,2022-08-22
2022-08-29,844.563232421875,869.5499877929688,901.9000244140625,865.0,872.0,10643610,2022-08-29
2022-09-05,864.4256591796875,890.0,901.9000244140625,864.4500122070312,869.0,9937696,2022-09-05
2022-09-12,843.1063842773438,868.0499877929688,897.7000122070312,865.7999877929688,891.2000122070312,13083274,2022-09-12
2022-09-19,894.6319580078125,921.0999755859375,926.7000122070312,856.7999877929688,872.4000244140625,17601866,2022-09-19
2022-09-26,921.3903198242188,948.6500244140625,955.5,892.0499877929688,917.9500122070312,25117960,2022-09-26
2022-10-03,927.7034912109375,955.1500244140625,967.8499755859375,942.75,952.9500122070312,11513221,2022-10-03
2022-10-10,948.2457885742188,976.2999877929688,979.9000244140625,935.25,945.9500122070312,14791025,2022-10-10
2022-10-17,949.6055297851562,977.7000122070312,991.9000244140625,965.0499877929688,976.2999877929688,10598322,2022-10-17
2022-10-24,961.552001953125,990.0,1013.4000244140625,982.0999755859375,986.0,10625572,2022-10-24
2022-10-31,1010.018310546875,1039.9000244140625,1070.949951171875,991.2000122070312,994.9500122070312,18696706,2022-10-31
2022-11-07,984.4254150390625,1013.5499877929688,1049.949951171875,1006.75,1045.0,9932759,2022-11-07
2022-11-14,980.5888061523438,1009.5999755859375,1030.5,1002.0,1018.6500244140625,7842057,2022-11-14
2022-11-21,1004.1420288085938,1033.8499755859375,1037.949951171875,993.5,1003.0,8086285,2022-11-21
2022-11-28,1010.1153564453125,1040.0,1058.300048828125,1027.949951171875,1033.0,9829885,2022-11-28
2022-12-05,964.3202514648438,992.8499755859375,1045.949951171875,975.0,1042.1500244140625,20823504,2022-12-05
2022-12-12,965.0972290039062,993.6500244140625,1007.0,979.7999877929688,994.9000244140625,9232798,2022-12-12
2022-12-19,972.7702026367188,1001.5499877929688,1034.050048828125,973.7000122070312,987.5999755859375,13719256,2022-12-19
2022-12-26,972.62451171875,1001.4000244140625,1015.75,988.7000122070312,1010.0,9656024,2022-12-26
2023-01-02,979.71484375,1008.7000122070312,1025.9000244140625,987.2000122070312,1001.4000244140625,10019685,2023-01-02
2023-01-09,1001.9566650390625,1031.5999755859375,1035.449951171875,1008.3499755859375,1015.0,9565892,2023-01-09
2023-01-16,1000.7426147460938,1030.3499755859375,1047.5,1016.8499755859375,1031.5999755859375,7709665,2023-01-16
2023-01-23,1013.4176635742188,1043.4000244140625,1054.9000244140625,1022.5,1035.0,9396506,2023-01-23
2023-01-30,998.6058959960938,1028.1500244140625,1072.1500244140625,993.0,1041.949951171875,17753522,2023-01-30
2023-02-06,977.6751098632812,1006.5999755859375,1028.5,996.7000122070312,1020.0,8395451,2023-02-06
2023-02-13,963.3895874023438,984.5,1018.0499877929688,982.0,1008.25,8965394,2023-02-13
2023-02-20,949.6898193359375,970.5,991.6500244140625,963.7000122070312,990.1500244140625,11194649,2023-02-20
2023-02-27,946.1670532226562,966.9000244140625,976.0,951.0,970.5,10956859,2023-02-27
2023-03-06,935.0603637695312,955.5499877929688,979.5,946.0999755859375,970.0,11719582,2023-03-06
2023-03-13,937.1642456054688,957.7000122070312,970.0,947.5499877929688,955.0999755859375,9927694,2023-03-13
2023-03-20,951.9893798828125,972.8499755859375,982.9500122070312,947.3499755859375,950.0,8661370,2023-03-20
2023-03-27,962.0195922851562,983.0999755859375,996.5,963.0,980.0,8736402,2023-03-27
2023-04-03,990.3977661132812,1012.0999755859375,1014.0,975.2999877929688,981.0,4639681,2023-04-03
2023-04-10,981.9822387695312,1003.5,1023.8499755859375,1002.0,1015.0,7589838,2023-04-10
2023-04-17,968.2335205078125,989.4500122070312,1009.9000244140625,983.75,999.4500122070312,8015439,2023-04-17
2023-04-24,966.4721069335938,987.6500244140625,992.5,959.25,975.0,13561292,2023-04-24
2023-05-01,949.640869140625,970.4500122070312,988.9000244140625,959.5,987.6500244140625,8500503,2023-05-01
2023-05-08,935.5007934570312,956.0,969.0,949.5,962.0,15071579,2023-05-08
2023-05-15,905.9971923828125,925.8499755859375,962.5499877929688,922.4500122070312,953.0,11719749,2023-05-15
2023-05-22,949.1027221679688,969.9000244140625,976.7000122070312,922.8499755859375,925.8499755859375,13862396,2023-05-22
2023-05-29,978.165771484375,999.5999755859375,1003.7000122070312,946.4000244140625,969.9500122070312,20561932,2023-05-29
2023-06-05,962.8514404296875,983.9500122070312,1017.7000122070312,981.0,1005.3499755859375,12573178,2023-06-05
2023-06-12,970.728759765625,992.0,996.0,981.0499877929688,987.9000244140625,11488955,2023-06-12
2023-06-19,970.190673828125,991.4500122070312,1007.75,977.2999877929688,995.1500244140625,10772616,2023-06-19
2023-06-26,1029.05078125,1051.5999755859375,1055.0,986.0,994.0,16775787,2023-06-26
2023-07-03,1013.4917602539062,1035.699951171875,1057.699951171875,1028.75,1053.0,10000573,2023-07-03
2023-07-10,1049.94287109375,1072.949951171875,1083.75,1031.0999755859375,1036.0,14863449,2023-07-10
2023-07-17,1073.6240234375,1097.1500244140625,1104.5,1063.8499755859375,1073.699951171875,12902647,2023-07-17
2023-07-24,1114.1363525390625,1138.550048828125,1155.3499755859375,1090.800048828125,1094.0,14198799,2023-07-24
2023-07-31,1118.4696044921875,1138.949951171875,1169.699951171875,1121.050048828125,1140.0,16887025,2023-07-31
2023-08-07,1111.9884033203125,1132.3499755859375,1166.75,1130.5,1138.949951171875,10933175,2023-08-07
2023-08-14,1114.4925537109375,1134.9000244140625,1149.300048828125,1120.5,1131.0,6486817,2023-08-14
2023-08-21,1086.406982421875,1106.300048828125,1147.0,1100.25,1129.949951171875,8521254,2023-08-21
2023-08-28,1089.0582275390625,1109.0,1125.050048828125,1101.699951171875,1110.050048828125,12750178,2023-08-28
2023-09-04,1110.12255859375,1130.449951171875,1149.0,1102.0,1114.0,9516535,2023-09-04
2023-09-11,1129.1246337890625,1149.800048828125,1156.699951171875,1125.699951171875,1130.449951171875,12606687,2023-09-11
2023-09-18,1111.9884033203125,1132.3499755859375,1157.0,1128.300048828125,1149.0,6940385,2023-09-18
2023-09-25,1137.8154296875,1158.6500244140625,1167.4000244140625,1118.5,1126.199951171875,10281735,2023-09-25
2023-10-02,1107.0291748046875,1127.300048828125,1161.949951171875,1111.800048828125,1158.6500244140625,7155680,2023-10-02
2023-10-09,1124.7056884765625,1145.300048828125,1147.199951171875,1109.0,1111.0,6785263,2023-10-09
2023-10-16,1121.6611328125,1142.199951171875,1161.800048828125,1133.050048828125,1141.5,6844607,2023-10-16
2023-10-23,1091.3167724609375,1111.300048828125,1149.199951171875,1097.5,1135.0,5978343,2023-10-23
2023-10-30,1120.5810546875,1141.0999755859375,1145.699951171875,1068.3499755859375,1115.699951171875,16724311,2023-10-30
2023-11-06,1158.143310546875,1179.3499755859375,1183.25,1140.0,1140.0999755859375,7749377,2023-11-06
2023-11-13,1173.118896484375,1194.5999755859375,1198.4000244140625,1171.0,1180.0999755859375,6160833,2023-11-13
2023-11-20,1173.95361328125,1195.449951171875,1214.800048828125,1185.25,1196.0,6009856,2023-11-20
2023-11-27,1209.1099853515625,1231.25,1241.8499755859375,1184.5,1195.449951171875,9122728,2023-11-27
2023-12-04,1213.578125,1235.800048828125,1258.0,1220.5,1237.25,7340937,2023-12-04
2023-12-11,1213.529052734375,1235.75,1250.0,1212.6500244140625,1236.0,12269837,2023-12-11
2023-12-18,1221.2869873046875,1243.6500244140625,1267.949951171875,1208.550048828125,1235.75,10134231,2023-12-18
2023-12-25,1236.8028564453125,1259.449951171875,1271.949951171875,1239.300048828125,1243.6500244140625,7685276,2023-12-25
2024-01-01,1276.820068359375,1300.199951171875,1328.5,1252.5,1261.0,11419024,2024-01-01
2024-01-08,1302.1070556640625,1325.949951171875,1333.5,1299.300048828125,1305.4000244140625,7527617,2024-01-08
2024-01-15,1311.58349609375,1335.5999755859375,1344.4000244140625,1290.0,1329.199951171875,9293444,2024-01-15
2024-01-22,1343.6956787109375,1368.300048828125,1394.5999755859375,1316.0,1335.5999755859375,7720484,2024-01-22
2024-01-29,1391.17626953125,1416.6500244140625,1438.9000244140625,1355.199951171875,1365.0,15362767,2024-01-29
2024-02-05,1507.20166015625,1534.800048828125,1539.0,1423.5999755859375,1426.800048828125,16192825,2024-02-05
2024-02-12,1491.2510986328125,1509.949951171875,1555.0999755859375,1504.8499755859375,1539.8499755859375,16495368,2024-02-12
2024-02-19,1541.9158935546875,1561.25,1568.449951171875,1507.4000244140625,1514.8499755859375,8324201,2024-02-19
2024-02-26,1539.9405517578125,1559.25,1587.800048828125,1548.050048828125,1562.0,10113576,2024-02-26
2024-03-04,1585.815185546875,1605.699951171875,1619.949951171875,1535.4000244140625,1550.550048828125,7908308,2024-03-04
2024-03-11,1529.02734375,1548.199951171875,1627.0,1541.199951171875,1615.1500244140625,13654376,2024-03-11
2024-03-18,1588.9757080078125,1608.9000244140625,1621.0,1520.5,1548.25,16896137,2024-03-18
2024-03-25,1600.4814453125,1620.550048828125,1634.0,1592.0999755859375,1608.9000244140625,10606805,2024-03-25
2024-04-01,1589.0745849609375,1609.0,1638.8499755859375,1587.1500244140625,1631.5999755859375,9156851,2024-04-01
2024-04-08,1520.928955078125,1540.0,1618.9000244140625,1534.0,1611.0,12746727,2024-04-08
2024-04-15,1503.9420166015625,1522.800048828125,1545.550048828125,1503.699951171875,1517.5999755859375,10336037,2024-04-15
2024-04-22,1487.8931884765625,1506.550048828125,1562.449951171875,1477.699951171875,1528.449951171875,21134209,2024-04-22
2024-04-29,1492.436279296875,1511.1500244140625,1537.0,1497.0,1516.0,8761464,2024-04-29
2024-05-06,1487.8931884765625,1506.550048828125,1543.1500244140625,1489.800048828125,1518.0,6805027,2024-05-06
2024-05-13,1512.9293212890625,1531.9000244140625,1550.25,1502.0,1513.0,9119624,2024-05-13
2024-05-20,1468.2889404296875,1486.699951171875,1564.0,1467.0,1531.4000244140625,22665831,2024-05-20
2024-05-27,1441.72216796875,1459.800048828125,1501.0,1440.0,1486.699951171875,17571956,2024-05-27
2024-06-03,1488.1893310546875,1506.8499755859375,1510.0999755859375,1377.199951171875,1496.5,15808613,2024-06-03
2024-06-10,1497.2261962890625,1516.0,1525.0,1495.8499755859375,1519.0,6220282,2024-06-10
2024-06-17,1449.079833984375,1467.25,1529.8499755859375,1460.9000244140625,1516.0,11610539,2024-06-17
2024-06-24,1502.01611328125,1520.8499755859375,1538.949951171875,1475.050048828125,1475.050048828125,14639016,2024-06-24
2024-07-01,1548.977294921875,1568.4000244140625,1574.75,1498.300048828125,1520.8499755859375,8960878,2024-07-01
2024-07-08,1557.76708984375,1577.300048828125,1602.5,1549.800048828125,1570.5999755859375,7647098,2024-07-08
2024-07-15,1554.136962890625,1568.6500244140625,1596.5999755859375,1565.1500244140625,1579.949951171875,4836256,2024-07-15
2024-07-22,1698.389892578125,1714.25,1723.800048828125,1555.050048828125,1555.050048828125,15173432,2024-07-22
2024-07-29,1715.62890625,1731.6500244140625,1746.449951171875,1681.300048828125,1715.25,14558757,2024-07-29
2024-08-05,1719.2451171875,1735.300048828125,1758.0,1703.949951171875,1725.0,12029945,2024-08-05
2024-08-12,1726.626220703125,1742.75,1753.0,1725.5999755859375,1735.0,7991719,2024-08-12
2024-08-19,1759.3209228515625,1775.75,1781.449951171875,1740.6500244140625,1752.8499755859375,9199282,2024-08-19
2024-08-26,1804.796142578125,1821.6500244140625,1828.1500244140625,1764.5,1780.0,10175642,2024-08-26
2024-09-02,1807.66943359375,1824.550048828125,1850.0,1801.300048828125,1829.949951171875,9844165,2024-09-02
2024-09-09,1836.59912109375,1853.75,1871.5,1812.8499755859375,1824.550048828125,8773755,2024-09-09
2024-09-16,1848.4881591796875,1865.75,1873.3499755859375,1829.5999755859375,1862.0,9130836,2024-09-16
2024-09-23,1930.670654296875,1948.699951171875,1959.300048828125,1856.0,1867.0,10560181,2024-09-23
2024-09-30,1892.3782958984375,1910.050048828125,1960.3499755859375,1896.050048828125,1949.0,9174523,2024-09-30
2024-10-07,1884.353271484375,1901.949951171875,1947.0,1883.9000244140625,1910.050048828125,9001191,2024-10-07
2024-10-14,1892.675537109375,1910.3499755859375,1923.6500244140625,1872.699951171875,1903.0,6112748,2024-10-14
2024-10-21,1843.1876220703125,1860.4000244140625,1920.550048828125,1829.449951171875,1918.800048828125,7414644,2024-10-21
2024-10-28,1841.2061767578125,1858.4000244140625,1922.699951171875,1820.0,1863.199951171875,9321997,2024-10-28
2024-11-04,1792.857666015625,1809.5999755859375,1845.0,1760.0999755859375,1845.0,12303834,2024-11-04
2024-11-11,1751.8406982421875,1768.199951171875,1825.0,1763.1500244140625,1817.4000244140625,6825227,2024-11-11
2024-11-18,1778.68994140625,1795.300048828125,1814.949951171875,1730.0,1799.0,6901503,2024-11-18
2024-11-25,1764.4232177734375,1780.9000244140625,1830.0,1723.4000244140625,1806.0,12209312,2024-11-25
2024-12-02,1788.1514892578125,1804.8499755859375,1832.0,1775.4000244140625,1800.0,10144872,2024-12-02
2024-12-09,1796.671875,1813.449951171875,1826.3499755859375,1774.050048828125,1814.800048828125,7791265,2024-12-09
2024-12-16,1792.114501953125,1808.8499755859375,1829.4000244140625,1783.0999755859375,1818.699951171875,9261863,2024-12-16
2024-12-23,1844.02978515625,1861.25,1866.0,1796.6500244140625,1811.0,5491843,2024-12-23
2024-12-30,1832.537109375,1849.6500244140625,1910.0,1844.0,1862.050048828125,13227634,2024-12-30
2025-01-06,1768.287109375,1784.800048828125,1865.0,1772.75,1850.5,6368569,2025-01-06
2025-01-13,1770.0208740234375,1786.550048828125,1791.949951171875,1740.800048828125,1784.5999755859375,7810281,2025-01-13
2025-01-20,1805.3409423828125,1822.199951171875,1843.0999755859375,1759.5,1789.3499755859375,9345478,2025-01-20
2025-01-27,1726.0811767578125,1742.199951171875,1824.25,1693.0999755859375,1818.0999755859375,16630040,2025-01-27
2025-02-03,1733.6109619140625,1749.800048828125,1785.9000244140625,1710.550048828125,1781.449951171875,11587766,2025-02-03
2025-02-10,1694.9205322265625,1700.5,1752.75,1685.0,1741.25,10648561,2025-02-10
2025-02-17,1638.3568115234375,1643.75,1735.3499755859375,1632.0,1700.5,10933285,2025-02-17
2025-02-24,1588.0224609375,1593.25,1671.0,1586.4000244140625,1629.75,11488626,2025-02-24
2025-03-03,1604.0198974609375,1609.300048828125,1628.75,1553.050048828125,1585.300048828125,9010364,2025-03-03
2025-03-10,1677.926513671875,1683.449951171875,1687.1500244140625,1602.75,1621.949951171875,8982296,2025-03-10
2025-03-17,1778.6448974609375,1784.5,1792.800048828125,1688.3499755859375,1694.050048828125,8841250,2025-03-17
2025-03-24,1729.00830078125,1734.699951171875,1820.0,1705.199951171875,1794.5,9652135,2025-03-24
2025-03-31,1703.741455078125,1709.3499755859375,1812.699951171875,1658.050048828125,1734.699951171875,18572783,2025-03-31
2025-04-07,1682.0130615234375,1687.550048828125,1737.0,1620.0999755859375,1620.0999755859375,15806519,2025-04-07
2025-04-14,1745.753173828125,1751.5,1758.0,1682.0999755859375,1687.550048828125,6882367,2025-04-14
2025-04-21,1781.5355224609375,1787.4000244140625,1815.5,1731.300048828125,1761.0,8110425,2025-04-21
2025-04-28,1818.6134033203125,1824.5999755859375,1851.199951171875,1781.199951171875,1787.4000244140625,10655213,2025-04-28
2025-05-05,1739.0753173828125,1744.800048828125,1843.300048828125,1731.699951171875,1827.800048828125,8446666,2025-05-05
2025-05-12,1729.207763671875,1734.9000244140625,1748.5,1623.5999755859375,1695.699951171875,23177362,2025-05-12
2025-05-19,1678.075927734375,1683.5999755859375,1765.0,1636.5999755859375,1745.0,18545443,2025-05-19
2025-05-26,1672.095703125,1677.5999755859375,1713.5999755859375,1661.0999755859375,1693.0999755859375,13758689,2025-05-26
2025-06-02,1673.6904296875,1679.199951171875,1695.0,1649.0,1679.0,10614060,2025-06-02
2025-06-09,1682.2623291015625,1687.800048828125,1727.5,1661.0999755859375,1679.9000244140625,12951406,2025-06-09
