Date,Adj Close_PATINTLOG.NS,Close_PATINTLOG.NS,High_PATINTLOG.NS,Low_PATINTLOG.NS,Open_PATINTLOG.NS,Volume_PATINTLOG.NS,Date
2020-07-13,9.071442604064941,9.198697090148926,10.371530532836914,8.60078239440918,10.27954387664795,113279,2020-07-13
2020-07-20,9.479659080505371,9.612639427185059,10.440521240234375,9.08371353149414,9.313680648803711,338083,2020-07-20
2020-07-27,8.685906410217285,8.80775260925293,9.773615837097168,8.761758804321289,9.773615837097168,172329,2020-07-27
2020-08-03,10.069302558898926,10.210554122924805,10.57850170135498,8.393811225891113,8.968729972839355,324752,2020-08-03
2020-08-10,10.160016059875488,10.30254077911377,11.59035873413086,9.727622032165527,10.57850170135498,600315,2020-08-10
2020-08-17,15.058595657348633,15.269838333129883,16.603649139404297,9.957590103149414,10.57850170135498,2863331,2020-08-17
2020-08-24,13.130912780761719,13.31511402130127,15.775766372680664,13.31511402130127,15.752769470214844,3220915,2020-08-24
2020-08-31,11.293947219848633,11.452378273010254,13.660065650939941,10.969447135925293,13.10814380645752,741311,2020-08-31
2020-09-07,10.79501724243164,10.946450233459473,11.728339195251465,10.417525291442871,11.567361831665039,563244,2020-09-07
2020-09-14,10.953766822814941,11.107426643371582,11.314397811889648,10.003582954406738,11.314397811889648,729409,2020-09-14
2020-09-21,10.273409843444824,10.417525291442871,11.268404006958008,9.957590103149414,11.107426643371582,209205,2020-09-21
2020-09-28,10.90841007232666,11.061433792114258,11.383387565612793,10.57850170135498,10.647492408752441,204633,2020-09-28
2020-10-05,10.250730514526367,10.39452838897705,11.774333000183105,10.11856746673584,10.900456428527832,599889,2020-10-05
2020-10-12,9.615729331970215,9.750618934631348,10.716482162475586,8.899740219116211,10.256546974182129,208264,2020-10-12
2020-10-19,9.638407707214355,9.773615837097168,10.049576759338379,9.08371353149414,9.750618934631348,263270,2020-10-19
2020-10-26,9.570372581481934,9.704626083374023,10.14156436920166,9.313680648803711,9.796612739562988,156735,2020-10-26
2020-11-02,9.72912311553955,9.86560344696045,10.348533630371094,9.29068374633789,9.497654914855957,240075,2020-11-02
2020-11-09,10.386800765991211,10.53250789642334,10.854462623596191,9.313680648803711,10.348533630371094,907881,2020-11-09
2020-11-16,11.520732879638672,11.68234634399414,13.062150001525879,10.003582954406738,10.003582954406738,1247399,2020-11-16
2020-11-23,11.452695846557617,11.613354682922363,12.326253890991211,11.176417350769043,12.165276527404785,391648,2020-11-23
2020-11-30,12.405198097229004,12.579218864440918,13.062150001525879,11.613354682922363,11.613354682922363,423225,2020-11-30
2020-12-07,14.1741304397583,14.372964859008789,14.372964859008789,11.889315605163574,13.062150001525879,1171964,2020-12-07
2020-12-14,14.468951225280762,14.671921730041504,15.384820938110352,12.441238403320312,15.384820938110352,1596749,2020-12-14
2020-12-21,13.85662841796875,14.051010131835938,14.717915534973145,12.211271286010742,14.441954612731934,788749,2020-12-21
2020-12-28,13.901986122131348,14.097003936767578,15.361824989318848,13.844039916992188,14.051010131835938,2065204,2020-12-28
2021-01-04,15.194665908813477,15.407817840576172,16.189708709716797,13.982020378112793,14.142996788024902,2650662,2021-01-04
2021-01-11,13.765914916992188,13.959023475646973,15.637785911560059,13.867035865783691,15.637785911560059,701547,2021-01-11
2021-01-18,13.425735473632812,13.6140718460083,14.395960807800293,12.050293922424316,13.821043014526367,569075,2021-01-18
2021-01-25,12.79073429107666,12.970163345336914,13.913029670715332,12.464235305786133,13.706059455871582,249852,2021-01-25
2021-02-01,13.153592109680176,13.33811092376709,13.775049209594727,12.602214813232422,13.6140718460083,366396,2021-02-01
2021-02-08,13.108235359191895,13.292118072509766,14.051010131835938,13.062150001525879,13.33811092376709,437344,2021-02-08
2021-02-15,15.72610092163086,15.946706771850586,17.691356658935547,13.522085189819336,13.522085189819336,1885862,2021-02-15
2021-02-22,14.971489906311035,15.181509971618652,16.405826568603516,14.538744926452637,15.916099548339844,337187,2021-02-22
2021-03-01,14.639461517333984,14.844823837280273,16.314001083374023,14.63056755065918,14.814215660095215,713960,2021-03-01
2021-03-08,14.126324653625488,14.32448959350586,15.08968734741211,14.018410682678223,15.08968734741211,488318,2021-03-08
2021-03-15,12.435996055603027,12.610447883605957,14.569353103637695,11.784034729003906,14.263274192810059,1119438,2021-03-15
2021-03-22,10.806035041809082,10.957621574401855,12.916526794433594,10.22303295135498,12.702272415161133,636747,2021-03-22
2021-03-29,10.262714385986328,10.4066801071167,10.957621574401855,8.876285552978516,10.957621574401855,729012,2021-03-29
2021-04-05,11.4700927734375,11.630995750427246,12.181938171386719,9.519051551818848,10.590328216552734,1858556,2021-04-05
2021-04-12,10.896588325500488,11.049446105957031,11.630995750427246,10.4066801071167,11.508563995361328,675244,2021-04-12
2021-04-19,10.866403579711914,11.018837928771973,11.447347640991211,10.284249305725098,10.345464706420898,529880,2021-04-19
2021-04-26,11.530462265014648,11.692212104797363,12.181938171386719,10.957621574401855,10.957621574401855,1147083,2021-04-26
2021-05-03,11.228617668151855,11.386133193969727,11.998290061950684,11.202485084533691,11.784034729003906,513975,2021-05-03
2021-05-10,14.096141815185547,14.293882369995117,14.844823837280273,11.32491683959961,11.47795581817627,2092533,2021-05-10
2021-05-17,18.412519454956055,18.670808792114258,19.589046478271484,14.110234260559082,14.355096817016602,6602896,2021-05-17
2021-05-24,15.514810562133789,15.732452392578125,19.405397415161133,15.395766258239746,19.25235939025879,2078099,2021-05-24
2021-05-31,14.548907279968262,14.753000259399414,15.977314949035645,13.498077392578125,15.793667793273926,3145432,2021-05-31
2021-06-07,17.29569435119629,17.538318634033203,17.538318634033203,14.875432014465332,15.30394172668457,2071303,2021-06-07
2021-06-14,15.575178146362305,15.793667793273926,18.058652877807617,15.24272632598877,18.058652877807617,1470765,2021-06-14
2021-06-21,15.997759819030762,16.222177505493164,17.385278701782227,15.05907917022705,15.30394172668457,1112835,2021-06-21
2021-06-28,15.484625816345215,15.701844215393066,16.436433792114258,15.487588882446289,16.28339385986328,573100,2021-06-28
2021-07-05,15.394072532653809,15.610020637512207,16.467042922973633,15.395766258239746,16.06913948059082,905416,2021-07-05
2021-07-12,15.575178146362305,15.793667793273926,16.711904525756836,15.548805236816406,16.099746704101562,1541763,2021-07-12
2021-07-19,14.971489906311035,15.181509971618652,15.885492324829102,14.997862815856934,15.45698070526123,566010,2021-07-19
2021-07-26,14.90920639038086,15.05907917022705,15.701844215393066,14.569353103637695,15.05907917022705,541425,2021-07-26
2021-08-02,14.545565605163574,14.691783905029297,15.732452392578125,14.569353103637695,15.273333549499512,691612,2021-08-02
2021-08-09,14.42435359954834,14.569353103637695,15.028470993041992,13.253213882446289,14.47752857208252,455983,2021-08-09
2021-08-16,12.969796180725098,13.100173950195312,14.997862815856934,12.824703216552734,14.997862815856934,223204,2021-08-16
2021-08-23,12.909189224243164,13.038957595825195,13.55929183959961,11.937074661254883,12.885918617248535,250017,2021-08-23
2021-08-30,14.060713768005371,14.202057838439941,14.293882369995117,13.038957595825195,13.038957595825195,334272,2021-08-30
2021-09-06,13.727377891540527,13.865370750427246,14.691783905029297,13.40625286102295,14.202057838439941,216927,2021-09-06
2021-09-13,13.818288803100586,13.957195281982422,15.30394172668457,13.773548126220703,13.773548126220703,405468,2021-09-13
2021-09-20,13.636468887329102,13.773548126220703,14.63056755065918,13.345037460327148,14.263274192810059,455071,2021-09-20
2021-09-27,13.242526054382324,13.37564468383789,13.957195281982422,13.00835132598877,13.681723594665527,388387,2021-09-27
2021-10-04,14.000107765197754,14.14084243774414,14.997862815856934,13.253213882446289,13.55929183959961,1148948,2021-10-04
2021-10-11,13.787984848022461,13.926587104797363,14.691783905029297,13.804156303405762,14.14084243774414,397813,2021-10-11
2021-10-18,13.787984848022461,13.926587104797363,14.63056755065918,13.00835132598877,13.926587104797363,579299,2021-10-18
2021-10-25,16.137775421142578,16.299999237060547,17.600000381469727,13.55929183959961,14.293882369995117,4847150,2021-10-25
2021-11-01,15.345738410949707,15.5,16.649999618530273,14.5,16.649999618530273,531391,2021-11-01
2021-11-08,15.444743156433105,15.600000381469727,16.899999618530273,14.5,15.850000381469727,1944325,2021-11-08
