Date,Adj Close_VENUSREM.NS,Close_VENUSREM.NS,High_VENUSREM.NS,Low_VENUSREM.NS,Open_VENUSREM.NS,Volume_VENUSREM.NS,Date
2020-07-13,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-07-13
2020-07-20,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-07-20
2020-07-27,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-07-27
2020-08-03,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-08-03
2020-08-10,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-08-10
2020-08-17,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-08-17
2020-08-24,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-08-24
2020-08-31,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-08-31
2020-09-07,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-09-07
2020-09-14,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-09-14
2020-09-21,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-09-21
2020-09-28,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-09-28
2020-10-05,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-10-05
2020-10-12,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-10-12
2020-10-19,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-10-19
2020-10-26,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-10-26
2020-11-02,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-11-02
2020-11-09,136.25,136.25,140.0,127.8499984741211,127.8499984741211,5011,2020-11-09
2020-11-16,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-11-16
2020-11-23,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-11-23
2020-11-30,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-11-30
2020-12-07,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-12-07
2020-12-14,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-12-14
2020-12-21,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-12-21
2020-12-28,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2020-12-28
2021-01-04,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-01-04
2021-01-11,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-01-11
2021-01-18,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-01-18
2021-01-25,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-01-25
2021-02-01,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-02-01
2021-02-08,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-02-08
2021-02-15,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-02-15
2021-02-22,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-02-22
2021-03-01,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-03-01
2021-03-08,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-03-08
2021-03-15,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-03-15
2021-03-22,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-03-22
2021-03-29,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-03-29
2021-04-05,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-04-05
2021-04-12,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-04-12
2021-04-19,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-04-19
2021-04-26,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-04-26
2021-05-03,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-05-03
2021-05-10,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-05-10
2021-05-17,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-05-17
2021-05-24,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-05-24
2021-05-31,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-05-31
2021-06-07,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-06-07
2021-06-14,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-06-14
2021-06-21,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-06-21
2021-06-28,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-06-28
2021-07-05,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-07-05
2021-07-12,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-07-12
2021-07-19,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-07-19
2021-07-26,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-07-26
2021-08-02,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-08-02
2021-08-09,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-08-09
2021-08-16,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-08-16
2021-08-23,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-08-23
2021-08-30,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-08-30
2021-09-06,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-09-06
2021-09-13,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-09-13
2021-09-20,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-09-20
2021-09-27,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-09-27
2021-10-04,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-10-04
2021-10-11,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-10-11
2021-10-18,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-10-18
2021-10-25,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-10-25
2021-11-01,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-11-01
2021-11-08,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-11-08
2021-11-15,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-11-15
2021-11-22,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-11-22
2021-11-29,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-11-29
2021-12-06,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-12-06
2021-12-13,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-12-13
2021-12-20,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-12-20
2021-12-27,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2021-12-27
2022-01-03,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-01-03
2022-01-10,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-01-10
2022-01-17,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-01-17
2022-01-24,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-01-24
2022-01-31,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-01-31
2022-02-07,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-02-07
2022-02-14,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-02-14
2022-02-21,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-02-21
2022-02-28,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-02-28
2022-03-07,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-03-07
2022-03-14,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-03-14
2022-03-21,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-03-21
2022-03-28,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-03-28
2022-04-04,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-04-04
2022-04-11,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-04-11
2022-04-18,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-04-18
2022-04-25,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-04-25
2022-05-02,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-05-02
2022-05-09,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-05-09
2022-05-16,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-05-16
2022-05-23,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-05-23
2022-05-30,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-05-30
2022-06-06,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-06-06
2022-06-13,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-06-13
2022-06-20,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-06-20
2022-06-27,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-06-27
2022-07-04,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-07-04
2022-07-11,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-07-11
2022-07-18,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-07-18
2022-07-25,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-07-25
2022-08-01,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-08-01
2022-08-08,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-08-08
2022-08-15,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-08-15
2022-08-22,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-08-22
2022-08-29,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-08-29
2022-09-05,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-09-05
2022-09-12,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-09-12
2022-09-19,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-09-19
2022-09-26,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-09-26
2022-10-03,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-10-03
2022-10-10,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-10-10
2022-10-17,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-10-17
2022-10-24,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-10-24
2022-10-31,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-10-31
2022-11-07,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-11-07
2022-11-14,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-11-14
2022-11-21,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-11-21
2022-11-28,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-11-28
2022-12-05,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-12-05
2022-12-12,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-12-12
2022-12-19,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-12-19
2022-12-26,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2022-12-26
2023-01-02,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2023-01-02
2023-01-09,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,127.8499984741211,0,2023-01-09
