Date,Adj Close_GEOJITFSL.NS,Close_GEOJITFSL.NS,High_GEOJITFSL.NS,Low_GEOJITFSL.NS,Open_GEOJITFSL.NS,Volume_GEOJITFSL.NS,Date
2021-03-01,48.4149055480957,52.900001525878906,53.95000076293945,50.79999923706055,52.5,1645038,2021-03-01
2021-03-08,53.12826156616211,58.04999923706055,63.79999923706055,53.25,53.5,8167213,2021-03-08
2021-03-15,48.277626037597656,52.75,58.599998474121094,48.25,58.599998474121094,2608085,2021-03-15
2021-03-22,46.40142822265625,50.70000076293945,53.70000076293945,48.20000076293945,52.70000076293945,1224842,2021-03-22
2021-03-29,47.40816879272461,51.79999923706055,52.5,50.0,50.70000076293945,537592,2021-03-29
2021-04-05,46.40142822265625,50.70000076293945,52.20000076293945,50.04999923706055,51.95000076293945,970921,2021-04-05
2021-04-12,43.51850509643555,47.54999923706055,50.400001525878906,46.650001525878906,50.0,926193,2021-04-12
2021-04-19,43.61002731323242,47.650001525878906,49.75,43.54999923706055,45.54999923706055,1226747,2021-04-19
2021-04-26,47.40816879272461,51.79999923706055,55.79999923706055,47.45000076293945,48.29999923706055,4577754,2021-04-26
2021-05-03,54.08924102783203,59.099998474121094,61.70000076293945,50.54999923706055,51.0,8537048,2021-05-03
2021-05-10,61.09063720703125,66.75,67.80000305175781,60.25,60.400001525878906,7798182,2021-05-10
2021-05-17,64.33966827392578,70.30000305175781,74.69999694824219,67.0999984741211,71.5,10827756,2021-05-17
2021-05-24,61.82281494140625,67.55000305175781,72.0,66.80000305175781,71.19999694824219,3283656,2021-05-24
2021-05-31,65.25487518310547,71.30000305175781,73.0999984741211,63.849998474121094,67.0,3982250,2021-05-31
2021-06-07,71.34105682373047,77.94999694824219,81.80000305175781,75.4000015258789,78.5999984741211,13353632,2021-06-07
2021-06-14,68.59539794921875,74.94999694824219,80.8499984741211,71.5999984741211,77.94999694824219,6111282,2021-06-14
2021-06-21,67.45138549804688,73.69999694824219,76.5999984741211,72.0,73.8499984741211,2453527,2021-06-21
2021-06-28,69.876708984375,76.3499984741211,79.80000305175781,74.0,74.0,3129827,2021-06-28
2021-07-05,77.4729995727539,84.6500015258789,86.94999694824219,77.8499984741211,78.9000015258789,12956001,2021-07-05
2021-07-12,88.54711151123047,96.75,102.69999694824219,84.3499984741211,85.6500015258789,17875399,2021-07-12
2021-07-19,83.833740234375,91.5999984741211,101.0,91.0999984741211,94.75,6722412,2021-07-19
2021-07-26,81.36701202392578,87.25,96.6500015258789,86.44999694824219,93.0,7064122,2021-07-26
2021-08-02,82.06644439697266,88.0,94.5999984741211,87.0,88.30000305175781,4120240,2021-08-02
2021-08-09,76.93728637695312,82.5,88.69999694824219,73.55000305175781,88.0,3652475,2021-08-09
2021-08-16,70.73567962646484,75.8499984741211,83.44999694824219,75.0,82.75,1574027,2021-08-16
2021-08-23,73.20700073242188,78.5,82.44999694824219,71.25,76.80000305175781,2582785,2021-08-23
2021-08-30,72.74070739746094,78.0,81.0999984741211,77.4000015258789,78.25,1759966,2021-08-30
2021-09-06,73.16036987304688,78.44999694824219,79.55000305175781,76.69999694824219,78.0999984741211,813081,2021-09-06
2021-09-13,74.6524887084961,80.05000305175781,81.5,77.0999984741211,79.0,1668141,2021-09-13
2021-09-20,71.38848114013672,76.55000305175781,80.0,73.5999984741211,79.5,1245192,2021-09-20
2021-09-27,74.37271881103516,79.75,80.5,75.0,77.0,1569453,2021-09-27
2021-10-04,74.97888946533203,80.4000015258789,82.3499984741211,78.80000305175781,80.80000305175781,1987711,2021-10-04
2021-10-11,80.71421813964844,86.55000305175781,89.5,80.4000015258789,80.80000305175781,3982030,2021-10-11
2021-10-18,81.60015869140625,87.5,90.30000305175781,80.5,87.0,3322143,2021-10-18
2021-10-25,75.39854431152344,80.8499984741211,88.80000305175781,79.0,87.55000305175781,1892946,2021-10-25
2021-11-01,75.30529022216797,80.75,83.55000305175781,79.8499984741211,81.19999694824219,571294,2021-11-01
2021-11-08,74.51260375976562,79.9000015258789,82.5999984741211,79.69999694824219,82.5999984741211,950855,2021-11-08
2021-11-15,71.62162780761719,76.80000305175781,80.4000015258789,76.0999984741211,80.4000015258789,664402,2021-11-15
2021-11-22,67.7980728149414,72.69999694824219,77.9000015258789,72.0,76.80000305175781,1036341,2021-11-22
2021-11-29,68.82390594482422,73.80000305175781,76.0999984741211,65.6500015258789,71.19999694824219,1506172,2021-11-29
2021-12-06,69.10367584228516,74.0999984741211,74.9000015258789,72.05000305175781,74.5999984741211,751291,2021-12-06
2021-12-13,67.51830291748047,72.4000015258789,77.19999694824219,72.25,75.0,894537,2021-12-13
2021-12-20,66.67898559570312,71.5,73.5,68.0,71.0,695842,2021-12-20
2021-12-27,70.17613983154297,75.25,79.44999694824219,69.69999694824219,70.3499984741211,2102071,2021-12-27
2022-01-03,73.20700073242188,78.5,79.0,75.30000305175781,76.5,1380160,2022-01-03
2022-01-10,77.1704330444336,82.75,85.0,78.69999694824219,79.1500015258789,2199901,2022-01-10
2022-01-17,78.56929779052734,84.25,86.9000015258789,80.4000015258789,83.19999694824219,2090294,2022-01-17
2022-01-24,76.19123077392578,81.69999694824219,85.0,74.69999694824219,84.25,1442419,2022-01-24
2022-01-31,73.48677062988281,78.80000305175781,87.4000015258789,76.5999984741211,81.0,4391971,2022-01-31
2022-02-07,73.0204849243164,78.30000305175781,82.4000015258789,76.9000015258789,78.94999694824219,1755707,2022-02-07
2022-02-14,66.49246978759766,71.30000305175781,77.1500015258789,71.0,77.05000305175781,1518862,2022-02-14
2022-02-21,61.17679977416992,65.5999984741211,70.5,62.0,69.55000305175781,1785855,2022-02-21
2022-02-28,58.145938873291016,62.349998474121094,65.94999694824219,62.0,65.94999694824219,924233,2022-02-28
2022-03-07,58.70548629760742,62.95000076293945,64.55000305175781,60.0,61.5,1417113,2022-03-07
2022-03-14,59.3116569519043,63.599998474121094,64.8499984741211,60.54999923706055,63.0,1982719,2022-03-14
2022-03-21,56.56056594848633,60.650001525878906,64.30000305175781,60.099998474121094,63.599998474121094,2234288,2022-03-21
2022-03-28,60.80377197265625,65.19999694824219,65.9000015258789,57.0,61.79999923706055,4403401,2022-03-28
2022-04-04,64.53406524658203,69.19999694824219,70.19999694824219,65.19999694824219,65.69999694824219,2815898,2022-04-04
2022-04-11,65.1402359008789,69.8499984741211,70.5999984741211,67.69999694824219,69.69999694824219,1920839,2022-04-11
2022-04-18,64.76720428466797,69.44999694824219,71.30000305175781,64.80000305175781,69.5,3316000,2022-04-18
2022-04-25,61.31669235229492,65.75,71.9000015258789,65.05000305175781,68.0,3761434,2022-04-25
2022-05-02,54.97519302368164,58.95000076293945,67.44999694824219,58.5,64.0,2356475,2022-05-02
2022-05-09,49.985923767089844,53.599998474121094,58.849998474121094,51.95000076293945,58.5,1637203,2022-05-09
2022-05-16,47.79438018798828,51.25,57.349998474121094,50.79999923706055,54.400001525878906,3255068,2022-05-16
2022-05-23,46.675289154052734,50.04999923706055,52.04999923706055,48.70000076293945,51.95000076293945,1477587,2022-05-23
2022-05-30,46.675289154052734,50.04999923706055,51.20000076293945,49.70000076293945,51.04999923706055,2460037,2022-05-30
2022-06-06,45.64945983886719,48.95000076293945,50.29999923706055,48.70000076293945,50.20000076293945,715826,2022-06-06
2022-06-13,43.271400451660156,46.400001525878906,50.70000076293945,45.5,48.5,1065528,2022-06-13
2022-06-20,47.93426513671875,51.400001525878906,52.75,43.349998474121094,46.79999923706055,1105695,2022-06-20
2022-06-27,47.93426513671875,51.400001525878906,55.54999923706055,49.900001525878906,53.75,2097834,2022-06-27
2022-07-04,50.59394836425781,51.5,51.849998474121094,48.599998474121094,50.599998474121094,777624,2022-07-04
2022-07-11,47.05728530883789,47.900001525878906,53.0,44.79999923706055,51.70000076293945,1394144,2022-07-11
2022-07-18,50.05362319946289,50.95000076293945,51.900001525878906,48.599998474121094,48.650001525878906,879066,2022-07-18
2022-07-25,49.611541748046875,50.5,51.70000076293945,50.0,51.099998474121094,575127,2022-07-25
2022-08-01,47.94144821166992,48.79999923706055,52.400001525878906,48.0,51.0,1823597,2022-08-01
2022-08-08,46.17311477661133,47.0,48.900001525878906,46.70000076293945,48.900001525878906,1506852,2022-08-08
2022-08-15,46.32048034667969,47.150001525878906,48.70000076293945,46.599998474121094,47.0,1776875,2022-08-15
2022-08-22,45.239830017089844,46.04999923706055,47.650001525878906,45.20000076293945,47.0,3256154,2022-08-22
2022-08-29,45.19070816040039,46.0,49.70000076293945,45.20000076293945,45.5,4916481,2022-08-29
2022-09-05,46.467838287353516,47.29999923706055,48.0,46.150001525878906,46.349998474121094,3352000,2022-09-05
2022-09-12,49.31681823730469,50.20000076293945,55.099998474121094,47.25,47.650001525878906,8325139,2022-09-12
2022-09-19,48.82561492919922,49.70000076293945,53.70000076293945,49.5,49.54999923706055,3266712,2022-09-19
2022-09-26,46.27135467529297,47.099998474121094,50.0,46.400001525878906,49.0,1673629,2022-09-26
2022-10-03,49.808021545410156,50.70000076293945,51.0,47.0,47.54999923706055,1527567,2022-10-03
2022-10-10,48.187049865722656,49.04999923706055,52.04999923706055,47.599998474121094,52.0,2233302,2022-10-10
2022-10-17,45.927513122558594,46.75,49.400001525878906,45.70000076293945,49.0,1823186,2022-10-17
2022-10-24,47.49936294555664,48.349998474121094,49.650001525878906,46.75,46.75,803787,2022-10-24
2022-10-31,46.17311477661133,47.0,49.25,46.5,47.45000076293945,1685071,2022-10-31
2022-11-07,45.583675384521484,46.400001525878906,48.0,46.0,47.20000076293945,1741291,2022-11-07
2022-11-14,45.0433464050293,45.849998474121094,46.849998474121094,45.400001525878906,46.849998474121094,1316487,2022-11-14
2022-11-21,45.97663497924805,46.79999923706055,48.0,45.04999923706055,45.900001525878906,1909481,2022-11-21
2022-11-28,46.811683654785156,47.650001525878906,48.650001525878906,46.599998474121094,46.79999923706055,2825512,2022-11-28
2022-12-05,46.17311477661133,47.0,49.099998474121094,46.79999923706055,47.849998474121094,2518113,2022-12-05
2022-12-12,47.20464324951172,48.04999923706055,50.20000076293945,46.70000076293945,47.150001525878906,4214933,2022-12-12
2022-12-19,43.5206184387207,44.29999923706055,48.900001525878906,44.04999923706055,48.04999923706055,2084296,2022-12-19
2022-12-26,46.467838287353516,47.29999923706055,47.849998474121094,44.25,44.29999923706055,1096170,2022-12-26
2023-01-02,46.32048034667969,47.150001525878906,48.79999923706055,46.79999923706055,47.70000076293945,1062054,2023-01-02
2023-01-09,47.84320831298828,48.70000076293945,51.5,46.79999923706055,47.5,3295619,2023-01-09
2023-01-16,48.580013275146484,49.45000076293945,50.400001525878906,48.099998474121094,49.0,1388087,2023-01-16
2023-01-23,44.99422836303711,45.79999923706055,49.75,45.0,49.599998474121094,1290798,2023-01-23
2023-01-30,43.56973648071289,44.349998474121094,46.650001525878906,43.900001525878906,46.650001525878906,1251017,2023-01-30
2023-02-06,44.306541442871094,45.099998474121094,45.54999923706055,44.099998474121094,44.95000076293945,686638,2023-02-06
2023-02-13,44.20830154418945,45.0,45.849998474121094,44.5,45.400001525878906,918605,2023-02-13
2023-02-20,43.61886215209961,44.400001525878906,46.150001525878906,44.150001525878906,45.0,793396,2023-02-20
2023-02-27,44.55214309692383,45.349998474121094,46.0,44.04999923706055,44.849998474121094,1033377,2023-02-27
2023-03-06,44.11006546020508,44.900001525878906,45.70000076293945,44.400001525878906,45.5,776255,2023-03-06
2023-03-13,42.1452522277832,42.900001525878906,45.0,42.54999923706055,44.650001525878906,1016631,2023-03-13
2023-03-20,41.06460189819336,41.79999923706055,50.5,41.54999923706055,50.5,1183896,2023-03-20
2023-03-27,39.198028564453125,39.900001525878906,42.099998474121094,39.150001525878906,42.0,1537444,2023-03-27
2023-04-03,42.63645553588867,43.400001525878906,43.900001525878906,40.45000076293945,40.900001525878906,632285,2023-04-03
2023-04-10,41.654048919677734,42.400001525878906,43.900001525878906,41.79999923706055,43.900001525878906,655633,2023-04-10
2023-04-17,43.07853317260742,43.849998474121094,44.599998474121094,42.099998474121094,42.79999923706055,748358,2023-04-17
2023-04-24,44.11006546020508,44.900001525878906,45.099998474121094,42.5,43.79999923706055,1208558,2023-04-24
2023-05-01,42.98029327392578,43.75,44.900001525878906,43.349998474121094,44.900001525878906,965884,2023-05-01
2023-05-08,42.7838134765625,43.54999923706055,44.849998474121094,43.349998474121094,44.0,1089518,2023-05-08
2023-05-15,42.0470085144043,42.79999923706055,43.95000076293945,41.79999923706055,43.54999923706055,1103639,2023-05-15
2023-05-22,42.19437026977539,42.95000076293945,43.29999923706055,42.25,43.150001525878906,609985,2023-05-22
2023-05-29,42.931175231933594,43.70000076293945,44.0,42.70000076293945,43.0,890407,2023-05-29
2023-06-05,43.61886215209961,44.400001525878906,45.79999923706055,43.75,44.0,1846524,2023-06-05
2023-06-12,44.35566711425781,45.150001525878906,46.400001525878906,44.349998474121094,44.95000076293945,1416909,2023-06-12
2023-06-19,46.22223663330078,47.04999923706055,48.45000076293945,44.54999923706055,45.75,3486353,2023-06-19
2023-06-26,48.13793182373047,49.0,49.45000076293945,46.900001525878906,47.45000076293945,2888753,2023-06-26
2023-07-03,46.025753021240234,46.849998474121094,49.150001525878906,46.70000076293945,48.650001525878906,2387842,2023-07-03
2023-07-10,45.73103332519531,46.54999923706055,47.650001525878906,45.79999923706055,47.150001525878906,1357741,2023-07-10
2023-07-17,45.82927703857422,46.650001525878906,47.599998474121094,46.20000076293945,46.95000076293945,1111935,2023-07-17
2023-07-24,46.71343994140625,47.54999923706055,48.70000076293945,46.0,46.70000076293945,1520031,2023-07-24
2023-07-31,46.17311477661133,47.0,47.599998474121094,46.0,46.099998474121094,1624069,2023-07-31
2023-08-07,46.71343994140625,47.54999923706055,48.5,47.099998474121094,47.20000076293945,1559086,2023-08-07
2023-08-14,47.744964599609375,48.599998474121094,49.75,45.79999923706055,47.54999923706055,2569577,2023-08-14
2023-08-21,51.57635498046875,52.5,53.0,49.0,49.0,5386918,2023-08-21
2023-08-28,56.83222961425781,57.849998474121094,58.95000076293945,53.099998474121094,53.099998474121094,8117573,2023-08-28
2023-09-04,55.5059814453125,56.5,59.400001525878906,55.20000076293945,58.400001525878906,3255934,2023-09-04
2023-09-11,52.165794372558594,53.099998474121094,57.79999923706055,50.54999923706055,56.849998474121094,3993837,2023-09-11
2023-09-18,50.49570846557617,51.400001525878906,54.0,50.20000076293945,53.20000076293945,1833882,2023-09-18
2023-09-25,51.42898941040039,52.349998474121094,54.5,51.20000076293945,51.70000076293945,2368725,2023-09-25
2023-10-02,53.442928314208984,54.400001525878906,56.45000076293945,51.849998474121094,52.349998474121094,2964031,2023-10-02
2023-10-09,54.7691764831543,55.75,57.5,52.04999923706055,53.79999923706055,3773291,2023-10-09
2023-10-16,55.80070114135742,56.79999923706055,59.70000076293945,54.79999923706055,55.75,6106055,2023-10-16
2023-10-23,57.667274475097656,58.70000076293945,59.400001525878906,51.20000076293945,56.79999923706055,4801193,2023-10-23
2023-10-30,63.46347427368164,64.5999984741211,69.19999694824219,57.900001525878906,60.0,39113233,2023-10-30
2023-11-06,64.78971862792969,65.94999694824219,69.25,63.0,65.0999984741211,12147729,2023-11-06
2023-11-13,66.7054214477539,67.9000015258789,71.5,65.5,66.75,8583679,2023-11-13
2023-11-20,66.41069030761719,67.5999984741211,73.30000305175781,67.0999984741211,68.0999984741211,8787609,2023-11-20
2023-11-27,66.2633285522461,67.44999694824219,69.5,66.69999694824219,67.5999984741211,3779055,2023-11-27
2023-12-04,66.80365753173828,68.0,69.3499984741211,66.55000305175781,68.5999984741211,4652123,2023-12-04
2023-12-11,69.80000305175781,71.05000305175781,72.0,66.0999984741211,68.5999984741211,7290380,2023-12-11
2023-12-18,77.8557357788086,79.25,84.25,72.4000015258789,74.19999694824219,39975196,2023-12-18
2023-12-25,76.82420349121094,78.19999694824219,83.5,77.0999984741211,79.25,6256074,2023-12-25
2024-01-01,81.24503326416016,82.69999694824219,86.1500015258789,77.9000015258789,78.69999694824219,11419042,2024-01-01
2024-01-08,81.68711853027344,83.1500015258789,86.69999694824219,81.30000305175781,83.1500015258789,11270762,2024-01-08
2024-01-15,78.54341888427734,79.94999694824219,84.9000015258789,78.69999694824219,83.30000305175781,10525199,2024-01-15
2024-01-22,86.64826965332031,88.19999694824219,90.0,79.94999694824219,79.94999694824219,11564040,2024-01-22
2024-01-29,79.4767074584961,80.9000015258789,89.05000305175781,80.0,88.8499984741211,8317635,2024-01-29
2024-02-05,78.64166259765625,80.05000305175781,82.8499984741211,78.19999694824219,81.4000015258789,5020890,2024-02-05
2024-02-12,76.52948760986328,77.9000015258789,80.8499984741211,73.69999694824219,80.80000305175781,3524630,2024-02-12
2024-02-19,77.16805267333984,78.55000305175781,80.5999984741211,76.80000305175781,78.5,2450815,2024-02-19
2024-02-26,73.43490600585938,74.75,79.19999694824219,73.4000015258789,78.94999694824219,1789814,2024-02-26
2024-03-04,70.73328399658203,72.0,76.4000015258789,70.44999694824219,75.94999694824219,1785841,2024-03-04
2024-03-11,63.56171417236328,64.69999694824219,72.0,61.20000076293945,72.0,3636349,2024-03-11
2024-03-18,65.33004760742188,66.5,67.5,62.0,64.8499984741211,2066472,2024-03-18
2024-03-25,63.07051086425781,64.19999694824219,67.3499984741211,63.599998474121094,66.5,2284420,2024-03-25
2024-04-01,76.97156524658203,78.3499984741211,79.55000305175781,64.6500015258789,64.6500015258789,4414380,2024-04-01
2024-04-08,80.7047119140625,82.1500015258789,86.19999694824219,76.4000015258789,78.94999694824219,5826870,2024-04-08
2024-04-15,77.80661010742188,79.19999694824219,82.4000015258789,76.94999694824219,78.5,2891285,2024-04-15
2024-04-22,91.21646118164062,92.8499984741211,96.69999694824219,79.9000015258789,80.0,20311274,2024-04-22
2024-04-29,103.44743347167969,105.30000305175781,111.19999694824219,93.0,93.69999694824219,28160079,2024-04-29
2024-05-06,99.12483978271484,100.9000015258789,107.19999694824219,96.9000015258789,107.0,9496914,2024-05-06
2024-05-13,104.23335266113281,106.0999984741211,109.94999694824219,95.25,100.0999984741211,8166790,2024-05-13
2024-05-20,101.2861328125,103.0999984741211,116.0999984741211,101.80000305175781,108.94999694824219,6802239,2024-05-20
2024-05-27,97.30738830566406,99.05000305175781,103.5999984741211,97.0,103.19999694824219,3158953,2024-05-27
2024-06-03,97.0617904663086,98.80000305175781,103.9000015258789,79.3499984741211,103.0999984741211,5651683,2024-06-03
2024-06-10,100.78510284423828,102.58999633789062,104.5999984741211,98.94999694824219,98.94999694824219,4079110,2024-06-10
2024-06-17,106.12940216064453,108.02999877929688,110.86000061035156,101.0,102.58999633789062,6268592,2024-06-17
2024-06-24,102.14083099365234,103.97000122070312,113.95999908447266,102.73999786376953,107.80999755859375,7030203,2024-06-24
2024-07-01,96.54110717773438,98.2699966430664,104.5999984741211,96.0,102.55000305175781,5820083,2024-07-01
2024-07-08,103.624267578125,105.4800033569336,107.91999816894531,96.80999755859375,98.2699966430664,5307915,2024-07-08
2024-07-15,109.58747100830078,111.55000305175781,125.5,107.4800033569336,109.5,32587633,2024-07-15
2024-07-22,111.6112289428711,113.61000061035156,116.33999633789062,102.05999755859375,111.55000305175781,6925975,2024-07-22
2024-07-29,108.85066986083984,110.80000305175781,120.69000244140625,105.23999786376953,118.6500015258789,5078683,2024-07-29
2024-08-05,102.83834075927734,104.68000030517578,111.69000244140625,102.01000213623047,106.19999694824219,4884521,2024-08-05
2024-08-12,100.51985931396484,102.31999969482422,104.73999786376953,98.30999755859375,104.0999984741211,2623589,2024-08-12
2024-08-19,110.766357421875,112.75,117.58000183105469,101.61000061035156,103.8499984741211,8098707,2024-08-19
2024-08-26,129.47137451171875,131.7899932861328,133.0,113.83999633789062,113.8499984741211,26072883,2024-08-26
2024-09-02,158.33448791503906,161.1699981689453,174.80999755859375,131.14999389648438,132.8000030517578,77122977,2024-09-02
2024-09-09,159.3365478515625,162.19000244140625,166.89999389648438,154.50999450683594,161.66000366210938,11069814,2024-09-09
2024-09-16,151.7032470703125,154.4199981689453,177.0,146.6300048828125,162.9499969482422,14698122,2024-09-16
2024-09-23,152.29269409179688,155.02000427246094,162.0,148.0,155.80999755859375,5158192,2024-09-23
2024-09-30,146.109130859375,148.7257080078125,153.96595764160156,136.81361389160156,141.7117156982422,8415508,2024-09-30
2024-10-07,135.51318359375,137.94000244140625,147.49000549316406,128.5,147.49000549316406,5424448,2024-10-07
2024-10-14,138.9516143798828,141.44000244140625,153.0,130.8699951171875,137.94000244140625,10955653,2024-10-14
2024-10-21,119.40171813964844,121.54000091552734,144.49000549316406,115.70999908447266,141.39999389648438,5883359,2024-10-21
2024-10-28,128.22372436523438,130.52000427246094,131.3000030517578,120.51000213623047,122.69999694824219,2230679,2024-10-28
2024-11-04,121.88720703125,124.06999969482422,136.60000610351562,123.30999755859375,129.61000061035156,2692493,2024-11-04
2024-11-11,112.60346221923828,114.62000274658203,123.69000244140625,111.5,123.69000244140625,2186091,2024-11-11
2024-11-18,116.54290771484375,118.62999725341797,118.62999725341797,104.5,114.55000305175781,1946397,2024-11-18
2024-11-25,116.67062377929688,118.76000213623047,124.8499984741211,115.62000274658203,122.0,2235067,2024-11-25
2024-12-02,126.14102172851562,128.39999389648438,133.0,118.27999877929688,119.4000015258789,2772912,2024-12-02
2024-12-09,122.55523681640625,124.75,137.8000030517578,123.3499984741211,129.0,3923514,2024-12-09
2024-12-16,111.88629913330078,113.88999938964844,126.72000122070312,113.25,124.87999725341797,2394004,2024-12-16
2024-12-23,111.49333953857422,113.48999786376953,118.12999725341797,112.05999755859375,114.91999816894531,1312577,2024-12-23
2024-12-30,113.59568786621094,115.62999725341797,119.9000015258789,112.05000305175781,114.45999908447266,1202467,2024-12-30
2025-01-06,103.20182800292969,105.05000305175781,116.33999633789062,101.69999694824219,116.33999633789062,1949376,2025-01-06
2025-01-13,102.2095947265625,104.04000091552734,106.75,99.80000305175781,103.75,1735171,2025-01-13
2025-01-20,93.79037475585938,95.47000122070312,105.30000305175781,95.0,103.0999984741211,1286122,2025-01-20
2025-01-27,92.49359893798828,94.1500015258789,98.16000366210938,86.0,94.0999984741211,2688472,2025-01-27
2025-02-03,88.357666015625,89.94000244140625,93.25,86.91999816894531,93.25,1706440,2025-02-03
2025-02-10,76.02845764160156,77.38999938964844,90.75,75.80999755859375,89.77999877929688,2200083,2025-02-10
2025-02-17,77.07962799072266,78.45999908447266,84.77999877929688,73.36000061035156,76.01000213623047,3135599,2025-02-17
2025-02-24,70.08489227294922,71.33999633789062,81.0,70.19999694824219,77.5,1870743,2025-02-24
2025-03-03,77.47259521484375,78.86000061035156,81.0,67.26000213623047,71.33999633789062,2858687,2025-03-03
2025-03-10,65.24163818359375,66.41000366210938,79.5,65.97000122070312,78.11000061035156,3120448,2025-03-10
2025-03-17,73.66085815429688,74.9800033569336,76.0,60.72999954223633,67.0,4487639,2025-03-17
2025-03-24,70.38944244384766,71.6500015258789,78.25,69.30000305175781,75.9000015258789,5167039,2025-03-24
2025-03-31,69.94735717773438,71.19999694824219,77.80000305175781,70.20999908447266,71.6500015258789,2808096,2025-03-31
2025-04-07,69.09266662597656,70.33000183105469,71.20999908447266,65.01000213623047,65.25,2222643,2025-04-07
2025-04-14,73.11071014404297,74.41999816894531,75.5999984741211,70.33000183105469,70.33000183105469,1718489,2025-04-14
2025-04-21,76.27405548095703,77.63999938964844,83.20999908447266,73.81999969482422,75.0199966430664,6086314,2025-04-21
2025-04-28,73.2187728881836,74.52999877929688,79.0,73.94999694824219,76.70999908447266,1787820,2025-04-28
2025-05-05,71.9219970703125,73.20999908447266,79.63999938964844,72.01000213623047,75.08999633789062,3880267,2025-05-05
2025-05-12,85.74446105957031,87.27999877929688,87.80000305175781,75.12000274658203,75.12000274658203,4384624,2025-05-12
2025-05-19,85.82305145263672,87.36000061035156,89.33000183105469,84.33999633789062,88.80000305175781,5029834,2025-05-19
2025-05-26,82.5516357421875,84.02999877929688,87.5999984741211,83.5,87.44999694824219,3337331,2025-05-26
2025-06-02,84.21190643310547,85.72000122070312,88.5999984741211,82.06999969482422,84.0999984741211,10201867,2025-06-02
