Date,Adj Close_KITEX.NS,Close_KITEX.NS,High_KITEX.NS,Low_KITEX.NS,Open_KITEX.NS,Volume_KITEX.NS,Date
2022-01-10,86.15284729003906,87.0999984741211,93.33333587646484,80.51666259765625,80.66666412353516,33899340,2022-01-10
2022-01-17,81.25668334960938,82.1500015258789,88.61666870117188,80.36666870117188,87.58333587646484,5709801,2022-01-17
2022-01-24,87.438720703125,88.4000015258789,94.75,73.66666412353516,82.1500015258789,18551460,2022-01-24
2022-01-31,89.97747039794922,90.96666717529297,93.30000305175781,84.53333282470703,89.63333129882812,13459818,2022-01-31
2022-02-07,81.99852752685547,82.9000015258789,91.5999984741211,82.0,91.33333587646484,6670458,2022-02-07
2022-02-14,78.70143127441406,79.56666564941406,85.66666412353516,74.76666259765625,81.33333587646484,7492029,2022-02-14
2022-02-21,74.9757308959961,75.80000305175781,80.96666717529297,67.43333435058594,79.33333587646484,9647712,2022-02-21
2022-02-28,76.50887298583984,77.3499984741211,80.30000305175781,66.33333587646484,75.0,7914717,2022-02-28
2022-03-07,81.10830688476562,82.0,84.43333435058594,74.0,74.33333587646484,7802379,2022-03-07
2022-03-14,78.55306243896484,79.41666412353516,83.30000305175781,78.16666412353516,82.46666717529297,3322941,2022-03-14
2022-03-21,82.06446075439453,82.96666717529297,88.61666870117188,78.41666412353516,80.0,11442801,2022-03-21
2022-03-28,83.4492416381836,84.36666870117188,85.73332977294922,80.19999694824219,83.53333282470703,5752206,2022-03-28
2022-04-04,82.90522003173828,83.81666564941406,87.83333587646484,80.73332977294922,84.83333587646484,7174347,2022-04-04
2022-04-11,98.03884887695312,99.11666870117188,103.0,84.16666412353516,84.31666564941406,36776787,2022-04-11
2022-04-18,89.44994354248047,90.43333435058594,98.69999694824219,87.33333587646484,98.13333129882812,11053488,2022-04-18
2022-04-25,86.00447845458984,86.94999694824219,94.31666564941406,85.05000305175781,89.53333282470703,6883425,2022-04-25
2022-05-02,86.48255920410156,87.43333435058594,96.16666412353516,84.41666412353516,86.13333129882812,12128637,2022-05-02
2022-05-09,75.5197525024414,76.3499984741211,87.81666564941406,72.5,86.53333282470703,7711878,2022-05-09
2022-05-16,86.15284729003906,87.0999984741211,90.26666259765625,76.66666412353516,77.0,14894502,2022-05-16
2022-05-23,77.48152160644531,78.33333587646484,89.96666717529297,75.53333282470703,88.0,6411546,2022-05-23
2022-05-30,84.37242889404297,85.30000305175781,88.96666717529297,78.48332977294922,79.23332977294922,9237666,2022-05-30
2022-06-06,85.27912902832031,86.21666717529297,88.88333129882812,82.5,84.86666870117188,4975515,2022-06-06
2022-06-13,71.9424057006836,72.73332977294922,84.66666412353516,71.46666717529297,83.0,5589654,2022-06-13
2022-06-20,71.72810363769531,72.51666259765625,73.94999694824219,65.46666717529297,73.0,5669655,2022-06-20
2022-06-27,72.6018295288086,73.4000015258789,76.5,72.81666564941406,75.0,3867456,2022-06-27
2022-07-04,74.39873504638672,75.21666717529297,77.68333435058594,73.36666870117188,73.69999694824219,3328596,2022-07-04
2022-07-11,74.69548034667969,75.51666259765625,78.56666564941406,74.1500015258789,75.66666412353516,3588363,2022-07-11
2022-07-18,79.74002075195312,80.61666870117188,83.16666412353516,75.5,75.5,5492025,2022-07-18
2022-07-25,79.04762268066406,79.91666412353516,81.43333435058594,78.21666717529297,80.0,2794824,2022-07-25
2022-08-01,80.46537780761719,81.3499984741211,82.33333587646484,77.61666870117188,80.30000305175781,3785772,2022-08-01
2022-08-08,81.7512435913086,82.6500015258789,85.56666564941406,80.5999984741211,81.3499984741211,3911205,2022-08-08
2022-08-15,77.43206024169922,78.28333282470703,83.5,66.13333129882812,82.6500015258789,4018218,2022-08-15
2022-08-22,76.31105041503906,77.1500015258789,79.28333282470703,75.66666412353516,77.0,2163969,2022-08-22
2022-08-29,74.03606414794922,74.8499984741211,77.53333282470703,73.3499984741211,75.0,2279352,2022-08-29
2022-09-05,75.66812133789062,76.5,78.83333587646484,75.28333282470703,75.30000305175781,2779089,2022-09-05
2022-09-12,73.11286926269531,73.91666412353516,77.28333282470703,73.36666870117188,76.66666412353516,2233158,2022-09-12
2022-09-19,67.17811584472656,67.91666412353516,74.4000015258789,67.66666412353516,74.23332977294922,3620508,2022-09-19
2022-09-26,65.11744689941406,65.83333587646484,67.91666412353516,64.41666412353516,67.91666412353516,2020512,2022-09-26
2022-10-03,71.10164642333984,71.88333129882812,79.23332977294922,65.86666870117188,66.33333587646484,4408917,2022-10-03
2022-10-10,68.15076446533203,68.9000015258789,72.0,67.38333129882812,71.0,1411149,2022-10-10
2022-10-17,66.98029327392578,67.71666717529297,69.21666717529297,66.81666564941406,69.0999984741211,992109,2022-10-17
2022-10-24,66.88138580322266,67.61666870117188,69.06666564941406,67.21666717529297,68.5,649626,2022-10-24
2022-10-31,68.03536224365234,68.78333282470703,69.33333587646484,67.46666717529297,67.98332977294922,1023876,2022-10-31
2022-11-07,66.7165298461914,67.44999694824219,70.68333435058594,67.0,69.56666564941406,1084011,2022-11-07
2022-11-14,64.6888198852539,65.4000015258789,66.80000305175781,60.633331298828125,65.9000015258789,1898937,2022-11-14
2022-11-21,63.56781005859375,64.26666259765625,65.33333587646484,63.33333206176758,65.33333587646484,815571,2022-11-21
2022-11-28,65.44715118408203,66.16666412353516,67.75,64.08333587646484,64.16666412353516,1565328,2022-11-28
2022-12-05,64.24371337890625,64.94999694824219,67.5,64.66666412353516,66.5999984741211,1221378,2022-12-05
2022-12-12,63.0073127746582,63.70000076293945,65.4000015258789,63.31666564941406,64.94999694824219,820638,2022-12-12
2022-12-19,55.85263442993164,56.46666717529297,63.86666488647461,56.18333435058594,63.666664123535156,1297056,2022-12-19
2022-12-26,63.60078811645508,64.30000305175781,68.46666717529297,56.016666412353516,56.18333435058594,8657478,2022-12-26
2023-01-02,62.380863189697266,63.06666564941406,65.19999694824219,62.81666564941406,64.76666259765625,912099,2023-01-02
2023-01-09,61.47416687011719,62.150001525878906,64.21666717529297,61.61666488647461,64.01666259765625,571167,2023-01-09
2023-01-16,61.259857177734375,61.93333435058594,63.349998474121094,60.883331298828125,62.31666564941406,736557,2023-01-16
2023-01-23,58.25950622558594,58.900001525878906,63.150001525878906,58.416664123535156,63.0,665346,2023-01-23
2023-01-30,57.64954376220703,58.28333282470703,61.166664123535156,58.04999923706055,59.266666412353516,652095,2023-01-30
2023-02-06,57.58360290527344,58.21666717529297,59.31666564941406,57.650001525878906,58.633331298828125,722877,2023-02-06
2023-02-13,50.907005310058594,51.46666717529297,59.33333206176758,50.68333435058594,58.599998474121094,3257139,2023-02-13
2023-02-20,47.56045913696289,48.08333206176758,51.93333435058594,47.416664123535156,51.46666717529297,1193481,2023-02-20
2023-02-27,48.61553192138672,49.150001525878906,50.400001525878906,46.150001525878906,48.08333206176758,1511691,2023-02-27
2023-03-06,50.841064453125,51.400001525878906,52.733333587646484,48.900001525878906,49.599998474121094,1136436,2023-03-06
2023-03-13,48.8463249206543,49.383331298828125,51.33333206176758,48.633331298828125,51.33333206176758,836280,2023-03-13
2023-03-20,48.63201141357422,49.166664123535156,51.83333206176758,48.06666564941406,49.33333206176758,1392147,2023-03-20
2023-03-27,45.21953201293945,45.71666717529297,50.166664123535156,45.400001525878906,50.166664123535156,1642830,2023-03-27
2023-04-03,48.219879150390625,48.75,49.383331298828125,45.33333206176758,45.33333206176758,1024311,2023-04-03
2023-04-10,48.51661682128906,49.04999923706055,49.96666717529297,48.36666488647461,49.383331298828125,517146,2023-04-10
2023-04-17,52.14341354370117,52.71666717529297,54.56666564941406,48.633331298828125,48.983333587646484,3829233,2023-04-17
2023-04-24,52.76985549926758,53.349998474121094,55.46666717529297,52.68333435058594,52.70000076293945,2046654,2023-04-24
2023-05-01,53.06659698486328,53.650001525878906,57.33333206176758,53.349998474121094,53.349998474121094,1839729,2023-05-01
2023-05-08,52.720401763916016,53.29999923706055,55.483333587646484,53.0,53.83333206176758,1167339,2023-05-08
2023-05-15,52.34123229980469,52.916664123535156,54.45000076293945,52.33333206176758,53.61666488647461,649113,2023-05-15
2023-05-22,52.044498443603516,52.61666488647461,53.483333587646484,50.93333435058594,52.96666717529297,753408,2023-05-22
2023-05-29,54.69865417480469,55.29999923706055,56.83333206176758,51.81666564941406,53.11666488647461,4196868,2023-05-29
2023-06-05,53.907352447509766,54.5,57.93333435058594,54.166664123535156,55.33333206176758,2261289,2023-06-05
2023-06-12,56.033973693847656,56.650001525878906,58.5,54.666664123535156,54.666664123535156,1417689,2023-06-12
2023-06-19,55.32509994506836,55.93333435058594,58.46666717529297,55.29999923706055,56.666664123535156,1273848,2023-06-19
2023-06-26,62.0676383972168,62.75,63.0,54.68333435058594,55.93333435058594,10317693,2023-06-26
2023-07-03,62.74354553222656,63.43333435058594,65.0,62.016666412353516,63.45000076293945,3511086,2023-07-03
2023-07-10,62.21601104736328,62.900001525878906,64.66666412353516,62.016666412353516,63.599998474121094,1372353,2023-07-10
2023-07-17,64.06237030029297,64.76666259765625,66.81666564941406,62.900001525878906,62.900001525878906,3102843,2023-07-17
2023-07-24,62.80948257446289,63.5,65.53333282470703,63.0,64.33333587646484,1523553,2023-07-24
2023-07-31,62.29843521118164,62.983333587646484,66.33333587646484,62.5,62.5,2224062,2023-07-31
2023-08-07,60.63340377807617,61.29999923706055,65.33333587646484,57.86666488647461,63.650001525878906,2722206,2023-08-07
2023-08-14,59.51239776611328,60.166664123535156,63.0,58.733333587646484,61.666664123535156,1720395,2023-08-14
2023-08-21,62.57868957519531,63.266666412353516,64.5999984741211,59.33333206176758,61.33333206176758,2428509,2023-08-21
2023-08-28,65.4141845703125,66.13333129882812,69.96666717529297,63.33333206176758,63.36666488647461,7478517,2023-08-28
2023-09-04,67.16163635253906,67.9000015258789,69.66666412353516,66.13333129882812,66.13333129882812,3175275,2023-09-04
2023-09-11,65.38121032714844,66.0999984741211,68.91666412353516,62.79999923706055,68.16666412353516,2733933,2023-09-11
2023-09-18,64.30965423583984,65.01666259765625,67.03333282470703,64.21666717529297,66.16666412353516,1004328,2023-09-18
2023-09-25,68.99171447753906,69.21666717529297,72.80000305175781,64.33333587646484,64.4000015258789,6384081,2023-09-25
2023-10-02,69.4900894165039,69.71666717529297,71.48332977294922,67.18333435058594,69.21666717529297,2699526,2023-10-02
2023-10-09,68.07803344726562,68.30000305175781,69.30000305175781,65.4000015258789,67.5999984741211,2527437,2023-10-09
2023-10-16,69.8887939453125,70.11666870117188,74.4000015258789,67.98332977294922,68.63333129882812,6209424,2023-10-16
2023-10-23,66.05130004882812,66.26666259765625,70.8499984741211,62.79999923706055,70.11666870117188,1858548,2023-10-23
2023-10-30,67.62948608398438,67.8499984741211,68.33333587646484,65.66666412353516,67.16666412353516,939216,2023-10-30
2023-11-06,67.69593811035156,67.91666412353516,69.98332977294922,65.05000305175781,68.41666412353516,2396235,2023-11-06
2023-11-13,69.9220199584961,70.1500015258789,71.28333282470703,67.68333435058594,69.13333129882812,1700241,2023-11-13
2023-11-20,70.45362091064453,70.68333435058594,71.91666412353516,68.51666259765625,70.5999984741211,3106440,2023-11-20
2023-11-27,69.3738021850586,69.5999984741211,71.5,69.05000305175781,70.68333435058594,1548612,2023-11-27
2023-12-04,70.50344848632812,70.73332977294922,73.0,69.0,69.33333587646484,4434615,2023-12-04
2023-12-11,77.76311492919922,78.01666259765625,79.5,69.66666412353516,71.23332977294922,12279258,2023-12-11
2023-12-18,75.17156219482422,75.41666412353516,80.81666564941406,71.61666870117188,77.6500015258789,4182021,2023-12-18
2023-12-25,74.82270050048828,75.06666564941406,78.33333587646484,74.0,75.41666412353516,1429770,2023-12-25
2024-01-01,77.41425323486328,77.66666412353516,81.91666412353516,72.80000305175781,74.83333587646484,4938486,2024-01-01
2024-01-08,77.3145751953125,77.56666564941406,80.16666412353516,76.0,77.71666717529297,4954128,2024-01-08
2024-01-15,75.35430145263672,75.5999984741211,78.4000015258789,72.66666412353516,77.68333435058594,3242823,2024-01-15
2024-01-22,73.21128845214844,73.44999694824219,76.31666564941406,72.3499984741211,75.5999984741211,1126911,2024-01-22
2024-01-29,91.23585510253906,91.53333282470703,93.33333587646484,72.5999984741211,73.98332977294922,28053909,2024-01-29
2024-02-05,86.46807098388672,86.75,95.86666870117188,85.96666717529297,92.61666870117188,11309484,2024-02-05
2024-02-12,87.01628112792969,87.30000305175781,89.6500015258789,82.0999984741211,87.0,3392955,2024-02-12
2024-02-19,88.14592742919922,88.43333435058594,93.36666870117188,86.46666717529297,86.6500015258789,5234361,2024-02-19
2024-02-26,80.7865982055664,81.05000305175781,91.93333435058594,79.33333587646484,88.43333435058594,5510655,2024-02-26
2024-03-04,76.38427734375,76.63333129882812,82.25,75.69999694824219,81.69999694824219,1866951,2024-03-04
2024-03-11,62.92815017700195,63.133331298828125,77.31666564941406,59.45000076293945,76.94999694824219,7432818,2024-03-11
2024-03-18,64.00796508789062,64.21666717529297,65.43333435058594,61.33333206176758,65.16666412353516,2571420,2024-03-18
2024-03-25,60.4528923034668,60.650001525878906,64.83333587646484,60.166664123535156,64.21666717529297,4193634,2024-03-25
2024-04-01,68.94187927246094,69.16666412353516,69.75,61.599998474121094,61.666664123535156,4529472,2024-04-01
2024-04-08,67.21417999267578,67.43333435058594,70.33333587646484,66.68333435058594,69.66666412353516,1569162,2024-04-08
2024-04-15,64.32360076904297,64.53333282470703,66.96666717529297,63.349998474121094,65.66666412353516,1732191,2024-04-15
2024-04-22,68.0115737915039,68.23332977294922,69.30000305175781,65.08333587646484,65.25,1856955,2024-04-22
2024-04-29,68.2607650756836,68.48332977294922,71.33333587646484,67.18333435058594,68.58333587646484,1680951,2024-04-29
2024-05-06,66.20081329345703,66.41666412353516,69.68333435058594,65.44999694824219,68.76666259765625,1423830,2024-05-06
2024-05-13,71.00182342529297,71.23332977294922,72.0,64.66666412353516,66.58333587646484,2393739,2024-05-13
2024-05-20,69.93862915039062,70.16666412353516,76.28333282470703,69.44999694824219,71.11666870117188,4110972,2024-05-20
2024-05-27,67.08128356933594,67.30000305175781,72.0,66.23332977294922,72.0,1482912,2024-05-27
2024-06-03,67.51319885253906,67.73332977294922,69.69999694824219,59.0,69.69999694824219,3027885,2024-06-03
2024-06-10,69.95191955566406,70.18000030517578,71.66666412353516,67.88666534423828,68.94999694824219,2333625,2024-06-10
2024-06-17,70.90879821777344,71.13999938964844,72.66666412353516,68.0199966430664,70.18000030517578,2707194,2024-06-17
2024-06-24,69.55321502685547,69.77999877929688,73.13333129882812,68.33333587646484,71.13999938964844,2752944,2024-06-24
2024-07-01,73.43389892578125,73.67333221435547,74.25333404541016,69.33333587646484,70.26666259765625,3990273,2024-07-01
2024-07-08,71.7493896484375,71.98332977294922,74.0,70.05000305175781,74.0,2577585,2024-07-08
2024-07-15,72.27767181396484,72.51333618164062,79.75,72.16666412353516,73.61666870117188,8982621,2024-07-15
2024-07-22,76.83281707763672,77.08333587646484,78.77999877929688,70.69999694824219,72.0,4130703,2024-07-22
2024-07-29,75.63006591796875,75.87666320800781,79.00333404541016,73.33333587646484,77.63333129882812,3308205,2024-07-29
2024-08-05,80.10880279541016,80.37000274658203,91.44999694824219,69.8066635131836,72.94999694824219,36055464,2024-08-05
2024-08-12,107.58920288085938,107.94000244140625,113.03333282470703,76.66666412353516,80.76333618164062,63162888,2024-08-12
2024-08-19,127.0291519165039,127.4433364868164,131.28334045410156,108.38333129882812,109.46666717529297,60999942,2024-08-19
2024-08-26,121.94239807128906,122.33999633789062,128.25,117.86666870117188,127.9000015258789,7258449,2024-08-26
2024-09-02,154.5460968017578,155.0500030517578,155.86666870117188,118.78333282470703,123.66666412353516,24326778,2024-09-02
2024-09-09,171.5406951904297,172.10000610351562,172.10000610351562,153.4166717529297,155.61666870117188,15698430,2024-09-09
2024-09-16,160.4933624267578,161.01666259765625,180.6666717529297,147.18333435058594,173.3333282470703,10285161,2024-09-16
2024-09-23,163.86666870117188,163.86666870117188,165.31666564941406,150.64999389648438,161.98333740234375,5954640,2024-09-23
2024-09-30,176.21665954589844,176.21665954589844,191.6666717529297,170.18333435058594,172.0500030517578,10842528,2024-09-30
2024-10-07,174.14999389648438,174.14999389648438,188.3333282470703,159.0500030517578,172.0,6831744,2024-10-07
2024-10-14,169.9166717529297,169.9166717529297,182.1666717529297,163.6666717529297,176.28334045410156,4626516,2024-10-14
2024-10-21,168.96665954589844,168.96665954589844,176.6666717529297,153.60000610351562,170.73333740234375,7526151,2024-10-21
2024-10-28,204.43333435058594,204.43333435058594,204.43333435058594,167.5,169.35000610351562,10317780,2024-10-28
2024-11-04,211.25,211.25,226.23333740234375,202.25,213.3000030517578,15108153,2024-11-04
2024-11-11,202.8000030517578,202.8000030517578,218.93333435058594,188.11666870117188,211.6999969482422,4873434,2024-11-11
2024-11-18,212.31666564941406,212.31666564941406,226.61666870117188,197.0500030517578,206.60000610351562,6390408,2024-11-18
2024-11-25,247.48333740234375,247.48333740234375,255.89999389648438,212.5833282470703,218.6666717529297,12769026,2024-11-25
2024-12-02,241.98333740234375,241.98333740234375,252.5,235.81666564941406,247.26666259765625,3913431,2024-12-02
2024-12-09,290.29998779296875,290.29998779296875,293.2166748046875,243.3333282470703,243.3333282470703,3323967,2024-12-09
2024-12-16,265.6833190917969,265.6833190917969,295.4666748046875,262.6666564941406,295.4666748046875,2676783,2024-12-16
2024-12-23,235.01666259765625,235.01666259765625,265.29998779296875,235.01666259765625,265.29998779296875,1843074,2024-12-23
2024-12-30,231.93333435058594,231.93333435058594,246.3333282470703,212.11666870117188,231.6666717529297,4395882,2024-12-30
2025-01-06,231.51666259765625,231.51666259765625,238.3333282470703,210.0,235.0,2491089,2025-01-06
2025-01-13,244.1999969482422,244.1999969482422,248.3333282470703,223.3333282470703,231.0,2535315,2025-01-13
2025-01-20,214.5,214.5,269.20001220703125,214.5,253.8000030517578,1604409,2025-01-20
2025-01-27,189.14999389648438,189.14999389648438,203.8000030517578,181.75,203.8000030517578,1737562,2025-01-27
2025-02-03,207.83999633789062,207.83999633789062,209.9499969482422,179.69000244140625,181.10000610351562,1828930,2025-02-03
2025-02-10,210.82000732421875,210.82000732421875,217.5500030517578,193.7899932861328,217.1999969482422,1253236,2025-02-10
2025-02-17,190.55999755859375,190.55999755859375,216.0,180.72999572753906,212.0,3166638,2025-02-17
2025-02-24,161.1199951171875,161.1199951171875,192.5,161.1199951171875,182.60000610351562,1180264,2025-02-24
2025-03-03,171.41000366210938,171.41000366210938,177.97000122070312,147.00999450683594,157.0,2020753,2025-03-03
2025-03-10,160.7899932861328,160.7899932861328,171.41000366210938,155.97999572753906,170.75,1576895,2025-03-10
2025-03-17,173.72000122070312,173.72000122070312,176.25999450683594,155.64999389648438,160.99000549316406,2225938,2025-03-17
2025-03-24,180.13999938964844,180.13999938964844,191.52000427246094,173.72000122070312,174.25,2443202,2025-03-24
2025-03-31,199.1999969482422,199.1999969482422,199.1999969482422,169.7100067138672,180.13999938964844,5430877,2025-03-31
