Date,Adj Close_ADANIENT.NS,Close_ADANIENT.NS,High_ADANIENT.NS,Low_ADANIENT.NS,Open_ADANIENT.NS,Volume_ADANIENT.NS,Date
2021-07-26,1417.640625,1420.25,1449.5,1378.1500244140625,1399.800048828125,15162433,2021-07-26
2021-08-02,1533.8270263671875,1536.6500244140625,1555.0,1407.4000244140625,1435.0,26622328,2021-08-02
2021-08-09,1434.3599853515625,1437.0,1565.0,1407.0,1546.699951171875,17361721,2021-08-09
2021-08-16,1427.4725341796875,1430.0999755859375,1496.800048828125,1411.0,1431.5,14644364,2021-08-16
2021-08-23,1503.2833251953125,1506.050048828125,1515.0,1361.550048828125,1415.050048828125,23432928,2021-08-23
2021-08-30,1562.673828125,1565.550048828125,1600.8499755859375,1493.300048828125,1513.75,17300904,2021-08-30
2021-09-06,1542.16162109375,1545.0,1628.449951171875,1535.050048828125,1572.0,10540849,2021-09-06
2021-09-13,1477.530517578125,1480.25,1557.0,1465.75,1548.0,32684410,2021-09-13
2021-09-20,1459.0145263671875,1461.699951171875,1516.0,1381.3499755859375,1464.9000244140625,11002238,2021-09-20
2021-09-27,1456.0201416015625,1458.699951171875,1557.9000244140625,1422.6500244140625,1462.0,14434000,2021-09-27
2021-10-04,1545.05615234375,1547.9000244140625,1569.449951171875,1460.0999755859375,1471.0,12097353,2021-10-04
2021-10-11,1643.3253173828125,1646.3499755859375,1656.0,1514.5,1553.0,12991684,2021-10-11
2021-10-18,1540.1651611328125,1543.0,1672.949951171875,1537.0,1672.949951171875,14092825,2021-10-18
2021-10-25,1420.984619140625,1423.5999755859375,1581.1500244140625,1367.699951171875,1545.0,16317610,2021-10-25
2021-11-01,1486.7135009765625,1489.449951171875,1511.5,1411.199951171875,1436.0,5194208,2021-11-01
2021-11-08,1702.0672607421875,1705.199951171875,1719.5,1485.6500244140625,1495.0,20826951,2021-11-08
2021-11-15,1685.6473388671875,1688.75,1766.550048828125,1640.0,1713.75,9902043,2021-11-15
2021-11-22,1666.48291015625,1669.550048828125,1788.9000244140625,1610.050048828125,1691.4000244140625,15440289,2021-11-22
2021-11-29,1704.9617919921875,1708.0999755859375,1745.0,1609.8499755859375,1655.0,11252292,2021-11-29
2021-12-06,1737.2025146484375,1740.4000244140625,1788.0,1640.0,1710.0,8472057,2021-12-06
2021-12-13,1642.27734375,1645.300048828125,1762.199951171875,1640.0,1755.0,5137383,2021-12-13
2021-12-20,1695.080078125,1698.199951171875,1703.949951171875,1555.199951171875,1629.0,6715477,2021-12-20
2021-12-27,1706.3094482421875,1709.449951171875,1760.0,1685.0,1694.75,6996686,2021-12-27
2022-01-03,1695.9783935546875,1699.0999755859375,1744.6500244140625,1675.5999755859375,1713.0,6780803,2022-01-03
2022-01-10,1866.81396484375,1870.25,1890.449951171875,1699.0999755859375,1707.550048828125,13554167,2022-01-10
2022-01-17,1824.990966796875,1828.3499755859375,1908.5,1810.75,1876.0,8720961,2022-01-17
2022-01-24,1690.58837890625,1693.699951171875,1827.449951171875,1654.5,1822.0,9373408,2022-01-24
2022-01-31,1754.0716552734375,1757.300048828125,1787.0,1699.1500244140625,1708.949951171875,5449237,2022-01-31
2022-02-07,1761.05859375,1764.300048828125,1809.0,1677.050048828125,1765.0,6953039,2022-02-07
2022-02-14,1733.110107421875,1736.300048828125,1776.0,1627.8499755859375,1736.300048828125,7865231,2022-02-14
2022-02-21,1615.72607421875,1618.699951171875,1738.800048828125,1528.800048828125,1738.800048828125,8991531,2022-02-21
2022-02-28,1612.032958984375,1615.0,1678.199951171875,1592.25,1603.75,5885669,2022-02-28
2022-03-07,1730.9141845703125,1734.0999755859375,1757.0,1539.300048828125,1590.0,8051947,2022-03-07
2022-03-14,1816.3070068359375,1819.6500244140625,1823.5999755859375,1686.6500244140625,1732.0,5407286,2022-03-14
2022-03-21,1863.570068359375,1867.0,1878.0,1790.0,1836.050048828125,5994744,2022-03-21
2022-03-28,2039.8953857421875,2043.6500244140625,2049.0,1851.050048828125,1876.9000244140625,10880571,2022-03-28
2022-04-04,2166.96142578125,2170.949951171875,2214.949951171875,2032.0,2050.0,13986641,2022-04-04
2022-04-11,2195.408935546875,2199.449951171875,2219.0,2155.0,2181.85009765625,5240551,2022-04-11
2022-04-18,2269.123779296875,2273.300048828125,2306.0,2140.10009765625,2179.800048828125,8535356,2022-04-18
2022-04-25,2327.7158203125,2332.0,2420.949951171875,2242.60009765625,2259.949951171875,11038929,2022-04-25
2022-05-02,2243.5703125,2247.699951171875,2362.89990234375,2200.0,2325.0,5549605,2022-05-02
2022-05-09,2050.3759765625,2054.14990234375,2244.199951171875,2011.050048828125,2229.5,7421971,2022-05-09
2022-05-16,2215.47216796875,2219.550048828125,2232.39990234375,2057.64990234375,2082.64990234375,6532353,2022-05-16
2022-05-23,2076.328369140625,2080.14990234375,2245.0,1906.199951171875,2231.75,10168360,2022-05-23
2022-05-30,2185.9765625,2190.0,2242.25,2102.0,2120.0,9201204,2022-05-30
2022-06-06,2199.052490234375,2203.10009765625,2254.699951171875,2155.0,2188.5,7988048,2022-06-06
2022-06-13,2091.94970703125,2095.800048828125,2274.0,2053.10009765625,2172.5,14004708,2022-06-13
2022-06-20,2157.47900390625,2161.449951171875,2177.0,2025.0,2107.300048828125,7892550,2022-06-20
2022-06-27,2228.098876953125,2232.199951171875,2248.5,2138.25,2189.0,7887202,2022-06-27
2022-07-04,2288.83740234375,2293.050048828125,2303.60009765625,2228.35009765625,2232.199951171875,5828105,2022-07-04
2022-07-11,2400.831298828125,2405.25,2422.949951171875,2291.050048828125,2293.050048828125,6325843,2022-07-11
2022-07-18,2495.86865234375,2499.39990234375,2514.050048828125,2405.0,2424.0,4621793,2022-07-18
2022-07-25,2565.570068359375,2569.199951171875,2622.0,2500.0,2505.0,4905718,2022-07-25
2022-08-01,2694.587646484375,2698.39990234375,2767.64990234375,2569.199951171875,2575.85009765625,6043130,2022-08-01
2022-08-08,2860.502685546875,2864.550048828125,2871.14990234375,2695.64990234375,2700.0,4708000,2022-08-08
2022-08-15,3125.777587890625,3130.199951171875,3258.89990234375,2864.550048828125,2864.550048828125,13091907,2022-08-15
2022-08-22,3135.1142578125,3139.550048828125,3191.800048828125,2927.39990234375,3134.0,17135199,2022-08-22
2022-08-29,3351.058837890625,3355.800048828125,3369.39990234375,3037.85009765625,3055.0,13033435,2022-08-29
2022-09-05,3446.323974609375,3451.199951171875,3507.949951171875,3313.0,3374.10009765625,11630880,2022-09-05
2022-09-12,3696.96923828125,3702.199951171875,3866.949951171875,3421.300048828125,3465.0,18271879,2022-09-12
2022-09-19,3669.10888671875,3674.300048828125,3885.0,3571.25,3718.949951171875,19013282,2022-09-19
2022-09-26,3450.867431640625,3455.75,3664.75,3371.10009765625,3646.300048828125,28298002,2022-09-26
2022-10-03,3272.96923828125,3277.60009765625,3460.050048828125,3110.199951171875,3440.0,17996754,2022-10-03
2022-10-10,3204.965576171875,3209.5,3338.0,3145.0,3234.0,10292395,2022-10-10
2022-10-17,3307.220947265625,3311.89990234375,3382.0,3136.10009765625,3211.0,8348967,2022-10-17
2022-10-24,3318.604736328125,3323.300048828125,3387.949951171875,3287.39990234375,3325.0,3557877,2022-10-24
2022-10-31,3827.834228515625,3833.25,3849.800048828125,3326.10009765625,3339.949951171875,14891125,2022-10-31
2022-11-07,4003.186279296875,4008.85009765625,4048.949951171875,3820.0,3852.449951171875,13508794,2022-11-07
2022-11-14,4014.12060546875,4019.800048828125,4096.0,3863.550048828125,3999.0,9635367,2022-11-14
2022-11-21,3895.58837890625,3901.10009765625,4061.85009765625,3821.0,4019.949951171875,11361729,2022-11-21
2022-11-28,3916.9580078125,3922.5,3963.800048828125,3864.050048828125,3899.39990234375,6844708,2022-11-28
2022-12-05,3991.153076171875,3996.800048828125,4094.0,3810.050048828125,3928.89990234375,9637623,2022-12-05
2022-12-12,3975.17578125,3980.800048828125,4092.050048828125,3944.050048828125,3997.0,5597397,2022-12-12
2022-12-19,3637.053955078125,3642.199951171875,4190.0,3616.800048828125,3988.0,14923528,2022-12-19
2022-12-26,3852.898681640625,3858.35009765625,3898.0,3620.0,3653.0,8405962,2022-12-26
2023-01-02,3818.846923828125,3824.25,3874.949951171875,3756.89990234375,3870.0,4660498,2023-01-02
2023-01-09,3715.892578125,3721.14990234375,3880.0,3555.0,3843.0,9140782,2023-01-09
2023-01-16,3451.266845703125,3456.14990234375,3739.949951171875,3426.699951171875,3720.0,12391046,2023-01-16
2023-01-23,2757.548583984375,2761.449951171875,3508.0,2712.0,3443.050048828125,20943787,2023-01-23
2023-01-30,1584.55810546875,1586.800048828125,3073.60009765625,1017.4500122070312,2850.0,124400899,2023-01-30
2023-02-06,1844.340576171875,1846.949951171875,2222.14990234375,1435.199951171875,1575.0,87284421,2023-02-06
2023-02-13,1720.2659912109375,1722.699951171875,1921.699951171875,1611.3499755859375,1850.0,45397576,2023-02-13
2023-02-20,1313.7911376953125,1315.6500244140625,1685.0,1261.5999755859375,1650.0,40584988,2023-02-20
2023-02-27,1876.844482421875,1879.5,1905.949951171875,1103.75,1300.0,114193530,2023-02-27
2023-03-06,1893.5208740234375,1896.199951171875,2135.0,1820.5999755859375,1966.699951171875,62796435,2023-03-06
2023-03-13,1873.898681640625,1876.550048828125,1985.0,1651.3499755859375,1917.0,45028059,2023-03-13
2023-03-20,1738.190673828125,1740.6500244140625,1861.0,1695.25,1837.0,22807053,2023-03-20
2023-03-27,1747.976806640625,1750.449951171875,1825.0,1573.0,1740.6500244140625,27423884,2023-03-27
2023-04-03,1751.57177734375,1754.050048828125,1793.6500244140625,1671.550048828125,1750.449951171875,13148828,2023-04-03
2023-04-10,1868.1068115234375,1870.75,1885.0,1760.5999755859375,1774.0,15292962,2023-04-10
2023-04-17,1800.45263671875,1803.0,1904.9000244140625,1796.050048828125,1870.75,12088973,2023-04-17
2023-04-24,1922.230224609375,1924.949951171875,1944.0,1775.800048828125,1804.0,17692624,2023-04-24
2023-05-01,1917.5870361328125,1920.300048828125,1966.0,1785.3499755859375,1924.949951171875,20643266,2023-05-01
2023-05-08,1961.924072265625,1964.699951171875,2013.75,1876.0,1920.300048828125,20158808,2023-05-08
2023-05-15,1953.286376953125,1956.050048828125,1983.0,1857.75,1959.9000244140625,21506924,2023-05-15
2023-05-22,2540.75537109375,2544.35009765625,2759.449951171875,1983.4000244140625,2010.0,90607541,2023-05-22
2023-05-29,2441.595458984375,2445.050048828125,2583.5,2425.0,2570.0,16033561,2023-05-29
2023-06-05,2447.686767578125,2451.14990234375,2514.0,2369.050048828125,2463.199951171875,17683019,2023-06-05
2023-06-12,2506.05419921875,2509.60009765625,2527.0,2432.60009765625,2460.0,18124302,2023-06-12
2023-06-19,2230.394287109375,2233.550048828125,2521.60009765625,2163.300048828125,2504.0,45045827,2023-06-19
2023-06-26,2384.676025390625,2388.050048828125,2437.949951171875,2173.050048828125,2210.050048828125,44687084,2023-06-26
2023-07-03,2376.238037109375,2379.60009765625,2427.60009765625,2368.10009765625,2405.0,11469534,2023-07-03
2023-07-10,2373.928466796875,2376.10009765625,2462.699951171875,2340.0,2392.800048828125,10065619,2023-07-10
2023-07-17,2414.091552734375,2416.300048828125,2510.0,2391.300048828125,2399.89990234375,14550743,2023-07-17
2023-07-24,2460.94873046875,2463.199951171875,2506.0,2412.050048828125,2430.0,12736265,2023-07-24
2023-07-31,2539.476806640625,2541.800048828125,2557.89990234375,2451.0,2477.0,15457198,2023-07-31
2023-08-07,2537.178955078125,2539.5,2577.5,2461.300048828125,2550.949951171875,31891781,2023-08-07
2023-08-14,2575.044189453125,2577.39990234375,2665.949951171875,2400.050048828125,2480.0,39321122,2023-08-14
2023-08-21,2493.468994140625,2495.75,2722.39990234375,2486.0,2588.0,33389072,2023-08-21
2023-08-28,2447.810791015625,2450.050048828125,2582.0,2380.0,2550.0,28738547,2023-08-28
2023-09-04,2516.99755859375,2519.300048828125,2538.60009765625,2450.050048828125,2454.0,29843982,2023-09-04
2023-09-11,2537.728515625,2540.050048828125,2630.25,2496.0,2565.0,19352565,2023-09-11
2023-09-18,2462.64697265625,2464.89990234375,2555.0,2458.89990234375,2552.0,4210193,2023-09-18
2023-09-25,2411.693603515625,2413.89990234375,2511.0,2405.050048828125,2479.949951171875,6907895,2023-09-25
2023-10-02,2475.835205078125,2478.10009765625,2514.949951171875,2372.0,2413.89990234375,7519766,2023-10-02
2023-10-09,2452.306640625,2454.550048828125,2538.0,2411.300048828125,2440.0,8891470,2023-10-09
2023-10-16,2391.562255859375,2393.75,2464.699951171875,2382.050048828125,2454.550048828125,4697548,2023-10-16
2023-10-23,2259.633056640625,2261.699951171875,2412.35009765625,2167.050048828125,2397.800048828125,6494734,2023-10-23
2023-10-30,2227.81201171875,2229.85009765625,2320.0,2204.199951171875,2260.050048828125,8012604,2023-10-30
2023-11-06,2203.084716796875,2205.10009765625,2298.0,2198.5,2253.949951171875,4921282,2023-11-06
2023-11-13,2206.78125,2208.800048828125,2250.0,2195.550048828125,2215.5,3774210,2023-11-13
2023-11-20,2223.416015625,2225.449951171875,2251.949951171875,2142.0,2211.0,7339293,2023-11-20
2023-11-27,2360.54052734375,2362.699951171875,2512.39990234375,2225.449951171875,2225.449951171875,21310711,2023-11-27
2023-12-04,2819.570556640625,2822.14990234375,3154.550048828125,2487.449951171875,2549.949951171875,61201687,2023-12-04
2023-12-11,2989.065673828125,2991.800048828125,3000.0,2805.0,2837.050048828125,18033892,2023-12-11
2023-12-18,2805.783447265625,2808.35009765625,3027.75,2725.0,2993.949951171875,11667687,2023-12-18
2023-12-25,2846.34619140625,2848.949951171875,2894.800048828125,2800.10009765625,2808.35009765625,9356807,2023-12-25
2024-01-01,3003.852294921875,3006.60009765625,3199.0,2841.0,2852.300048828125,31490967,2024-01-01
2024-01-08,3101.26318359375,3104.10009765625,3129.0,2952.949951171875,3020.0,12129100,2024-01-08
2024-01-15,2912.985107421875,2915.64990234375,3130.0,2885.10009765625,3127.0,11386227,2024-01-15
2024-01-22,2890.955322265625,2893.60009765625,3014.949951171875,2804.39990234375,2915.64990234375,10236911,2024-01-22
2024-01-29,3154.564208984375,3157.449951171875,3236.949951171875,2923.050048828125,2929.0,17584823,2024-01-29
2024-02-05,3212.26123046875,3215.199951171875,3277.949951171875,3121.199951171875,3170.0,9617790,2024-02-05
2024-02-12,3220.65380859375,3223.60009765625,3255.25,3092.050048828125,3229.0,8278486,2024-02-12
2024-02-19,3270.308349609375,3273.300048828125,3319.949951171875,3205.0,3240.0,8017852,2024-02-19
2024-02-26,3315.716796875,3318.75,3346.0,3205.35009765625,3272.0,6693882,2024-02-26
2024-03-04,3223.601318359375,3226.550048828125,3350.0,3183.14990234375,3335.0,5043191,2024-03-04
2024-03-11,3129.337158203125,3132.199951171875,3259.0,2850.14990234375,3241.199951171875,11303572,2024-03-11
2024-03-18,3104.859619140625,3107.699951171875,3164.800048828125,2976.050048828125,3050.10009765625,7596756,2024-03-18
2024-03-25,3194.177978515625,3197.10009765625,3237.0,3089.10009765625,3107.699951171875,4164387,2024-03-25
2024-04-01,3221.8525390625,3224.800048828125,3291.800048828125,3178.949951171875,3230.199951171875,5474017,2024-04-01
2024-04-08,3206.96630859375,3209.89990234375,3254.60009765625,3185.0,3240.949951171875,3557430,2024-04-08
2024-04-15,3024.183349609375,3026.949951171875,3180.300048828125,2962.5,3150.0,5600525,2024-04-15
2024-04-22,3077.584716796875,3080.39990234375,3129.89990234375,3025.0,3053.0,5432411,2024-04-22
2024-04-29,2990.514404296875,2993.25,3119.85009765625,2975.10009765625,3110.0,5144349,2024-04-29
2024-05-06,2794.693359375,2797.25,3000.199951171875,2756.0,2993.25,8431970,2024-05-06
2024-05-13,3056.95361328125,3059.75,3118.85009765625,2790.5,2803.0,13934100,2024-05-13
2024-05-20,3381.856201171875,3384.949951171875,3457.85009765625,3034.5,3060.5,16915486,2024-05-20
2024-05-27,3408.232177734375,3411.35009765625,3434.449951171875,3174.5,3358.0,14489179,2024-05-27
2024-06-03,3216.607421875,3219.550048828125,3743.89990234375,2733.949951171875,3725.0,48210339,2024-06-03
2024-06-10,3258.768798828125,3261.75,3284.39990234375,3195.050048828125,3267.0,19559700,2024-06-10
2024-06-17,3187.670166015625,3189.300048828125,3345.0,3176.39990234375,3261.75,9239076,2024-06-17
2024-06-24,3175.526123046875,3177.14990234375,3214.800048828125,3135.0,3185.75,13175383,2024-06-24
2024-07-01,3146.291259765625,3147.89990234375,3207.800048828125,3123.949951171875,3179.949951171875,5194915,2024-07-01
2024-07-08,3063.88330078125,3065.449951171875,3158.199951171875,3058.35009765625,3147.89990234375,4320042,2024-07-08
2024-07-15,3004.163818359375,3005.699951171875,3137.75,3000.0,3066.10009765625,3761122,2024-07-15
2024-07-22,3078.92578125,3080.5,3109.0,2886.35009765625,3005.699951171875,5847266,2024-07-22
2024-07-29,3159.284423828125,3160.89990234375,3258.0,3066.64990234375,3094.300048828125,14608619,2024-07-29
2024-08-05,3185.921142578125,3187.550048828125,3242.64990234375,2996.300048828125,3085.0,9131832,2024-08-05
2024-08-12,3107.211181640625,3108.800048828125,3178.10009765625,3014.0,3100.0,14702283,2024-08-12
2024-08-19,3074.77783203125,3076.35009765625,3153.300048828125,3058.85009765625,3122.050048828125,5352904,2024-08-19
2024-08-26,3017.80712890625,3019.35009765625,3095.75,2981.300048828125,3088.0,9875678,2024-08-26
2024-09-02,2973.929443359375,2975.449951171875,3059.14990234375,2955.199951171875,3021.10009765625,6411943,2024-09-02
2024-09-09,2966.8330078125,2968.35009765625,3007.39990234375,2917.14990234375,2972.10009765625,5346112,2024-09-09
2024-09-16,3006.96240234375,3008.5,3026.39990234375,2890.35009765625,2972.0,5668364,2024-09-16
2024-09-23,3128.7001953125,3130.300048828125,3179.0,3015.25,3020.0,6677700,2024-09-23
2024-09-30,3109.060302734375,3110.64990234375,3209.89990234375,3070.0,3129.0,5271831,2024-09-30
2024-10-07,3135.5966796875,3137.199951171875,3211.0,2980.449951171875,3110.64990234375,8358285,2024-10-07
2024-10-14,3000.4658203125,3002.0,3150.10009765625,2968.10009765625,3145.0,4804445,2024-10-14
2024-10-21,2692.073486328125,2693.449951171875,3014.949951171875,2654.699951171875,3005.14990234375,6428192,2024-10-21
2024-10-28,2947.99267578125,2949.5,2997.14990234375,2672.10009765625,2701.10009765625,7260212,2024-10-28
2024-11-04,2927.603271484375,2929.10009765625,3070.0,2857.75,2935.0,5609668,2024-11-04
2024-11-11,2825.35546875,2826.800048828125,2946.800048828125,2801.0,2928.0,2718318,2024-11-11
2024-11-18,2226.861328125,2228.0,2894.800048828125,2025.0,2826.800048828125,43761852,2024-11-18
2024-11-25,2461.89111328125,2463.14990234375,2526.300048828125,2136.0,2315.0,55329305,2024-11-25
2024-12-02,2505.118896484375,2506.39990234375,2558.0,2426.60009765625,2491.35009765625,14796137,2024-12-02
2024-12-09,2526.25830078125,2527.550048828125,2545.0,2446.25,2507.89990234375,7311418,2024-12-09
2024-12-16,2343.75146484375,2344.949951171875,2537.5,2333.0,2530.0,5225343,2024-12-16
2024-12-23,2408.71826171875,2409.949951171875,2446.14990234375,2332.75,2373.949951171875,4793182,2024-12-23
2024-12-30,2563.28955078125,2564.60009765625,2644.199951171875,2421.949951171875,2425.0,15546523,2024-12-30
2025-01-06,2373.1865234375,2374.39990234375,2568.85009765625,2368.25,2557.64990234375,5144815,2025-01-06
2025-01-13,2398.57373046875,2399.800048828125,2570.0,2216.89990234375,2365.0,11066053,2025-01-13
2025-01-20,2313.9169921875,2315.10009765625,2454.0,2299.39990234375,2413.75,5608585,2025-01-20
2025-01-27,2268.83984375,2270.0,2351.5,2201.300048828125,2310.050048828125,8387044,2025-01-27
2025-02-03,2337.604736328125,2338.800048828125,2374.89990234375,2213.89990234375,2266.75,3650497,2025-02-03
2025-02-10,2151.5498046875,2152.64990234375,2397.0,2124.550048828125,2350.0,12669803,2025-02-10
2025-02-17,2132.010009765625,2133.10009765625,2240.39990234375,2110.64990234375,2152.64990234375,6368386,2025-02-17
2025-02-24,2094.928955078125,2096.0,2158.300048828125,2072.0,2128.949951171875,5150297,2025-02-24
2025-03-03,2246.351318359375,2247.5,2268.89990234375,2026.550048828125,2109.0,5524771,2025-03-03
2025-03-10,2219.965087890625,2221.10009765625,2288.0,2180.949951171875,2245.0,3686578,2025-03-10
2025-03-17,2361.592529296875,2362.800048828125,2389.550048828125,2198.0,2200.0,5646550,2025-03-17
2025-03-24,2314.616455078125,2315.800048828125,2395.0,2291.60009765625,2370.0,6386997,2025-03-24
2025-03-31,2333.456787109375,2334.64990234375,2429.89990234375,2301.0,2315.800048828125,3318803,2025-03-31
2025-04-07,2320.213623046875,2321.39990234375,2343.5,2145.0,2150.050048828125,4774610,2025-04-07
2025-04-14,2416.8642578125,2418.10009765625,2448.60009765625,2321.39990234375,2321.39990234375,3089871,2025-04-14
2025-04-21,2353.096923828125,2354.300048828125,2483.39990234375,2323.5,2426.10009765625,4232823,2025-04-21
2025-04-28,2297.925048828125,2299.10009765625,2402.0,2285.0,2346.0,3885412,2025-04-28
2025-05-05,2249.849609375,2251.0,2497.0,2233.0,2312.60009765625,9150595,2025-05-05
2025-05-12,2553.6943359375,2555.0,2584.199951171875,2315.0,2350.0,7932589,2025-05-12
2025-05-19,2538.701904296875,2540.0,2578.800048828125,2465.300048828125,2571.300048828125,3713538,2025-05-19
2025-05-26,2518.612060546875,2519.89990234375,2569.10009765625,2510.0,2549.10009765625,3130746,2025-05-26
2025-06-02,2532.90478515625,2534.199951171875,2564.0,2441.10009765625,2527.0,3837928,2025-06-02
2025-06-09,2506.6181640625,2507.89990234375,2663.199951171875,2460.0,2545.0,6191619,2025-06-09
2025-06-16,2448.39990234375,2448.39990234375,2563.300048828125,2405.10009765625,2500.0,6017604,2025-06-16
