Date,Adj Close_MBAPL.NS,Close_MBAPL.NS,High_MBAPL.NS,Low_MBAPL.NS,Open_MBAPL.NS,Volume_MBAPL.NS,Date
2021-02-01,17.85978126525879,17.975000381469727,18.649999618530273,17.649999618530273,18.5,23412,2021-02-01
2021-02-08,17.636220932006836,17.75,18.850000381469727,17.0,17.975000381469727,115292,2021-02-08
2021-02-15,19.21354866027832,19.337499618530273,19.337499618530273,16.75,18.3125,47144,2021-02-15
2021-02-22,20.219558715820312,20.350000381469727,20.975000381469727,18.712499618530273,19.75,15984,2021-02-22
2021-03-01,19.610980987548828,19.737499237060547,20.5,18.5,20.5,26724,2021-03-01
2021-03-08,19.623403549194336,19.75,20.25,17.600000381469727,18.774999618530273,49072,2021-03-08
2021-03-15,20.393434524536133,20.524999618530273,20.524999618530273,18.049999237060547,19.75,113316,2021-03-15
2021-03-22,23.771642684936523,23.924999237060547,24.674999237060547,20.024999618530273,20.524999618530273,402660,2021-03-22
2021-03-29,24.76523208618164,24.924999237060547,25.674999237060547,23.262500762939453,23.924999237060547,26348,2021-03-29
2021-04-05,22.293676376342773,22.4375,24.912500381469727,21.637500762939453,24.912500381469727,18328,2021-04-05
2021-04-12,20.244396209716797,20.375,22.862499237060547,19.125,22.862499237060547,17920,2021-04-12
2021-04-19,19.524044036865234,19.649999618530273,20.487499237060547,19.399999618530273,20.362499237060547,7980,2021-04-19
2021-04-26,20.455533981323242,20.587499618530273,21.75,19.0,19.649999618530273,25412,2021-04-26
2021-05-03,20.679092407226562,20.8125,20.962499618530273,19.012500762939453,19.587499618530273,29372,2021-05-03
2021-05-10,20.492794036865234,20.625,22.0,20.024999618530273,21.5,73392,2021-05-10
2021-05-17,20.616992950439453,20.75,21.537500381469727,19.575000762939453,21.237499237060547,42248,2021-05-17
2021-05-24,20.207138061523438,20.337499618530273,21.712499618530273,19.862499237060547,19.862499237060547,108544,2021-05-24
2021-05-31,23.014028549194336,23.162500381469727,23.924999237060547,20.274999618530273,20.337499618530273,149468,2021-05-31
2021-06-07,28.34215545654297,28.524999618530273,28.575000762939453,23.3125,23.5,321620,2021-06-07
2021-06-14,27.261627197265625,27.4375,31.75,27.3125,30.487499237060547,447120,2021-06-14
2021-06-21,26.08173942565918,26.25,27.5625,24.700000762939453,27.412500381469727,111016,2021-06-21
2021-06-28,30.6646728515625,30.862499237060547,33.724998474121094,25.637500762939453,26.25,517336,2021-06-28
2021-07-05,29.385427474975586,29.575000762939453,32.32500076293945,28.774999618530273,30.787500381469727,94076,2021-07-05
2021-07-12,30.838552474975586,31.037500381469727,33.75,28.25,30.5,428600,2021-07-12
2021-07-19,31.981176376342773,32.1875,32.5,30.5,32.474998474121094,58836,2021-07-19
2021-07-26,36.6262092590332,36.86249923706055,39.73749923706055,31.774999618530273,33.75,519708,2021-07-26
2021-08-02,35.79408645629883,36.025001525878906,37.5,33.75,35.662498474121094,169600,2021-08-02
2021-08-09,35.545684814453125,35.775001525878906,36.98749923706055,33.375,35.125,131456,2021-08-09
2021-08-16,35.508426666259766,35.73749923706055,36.5,35.01250076293945,35.787498474121094,68252,2021-08-16
2021-08-23,35.669883728027344,35.900001525878906,36.73749923706055,33.849998474121094,36.73749923706055,214516,2021-08-23
2021-08-30,49.977577209472656,50.29999923706055,56.849998474121094,37.75,39.5,5897884,2021-08-30
2021-09-06,47.27004623413086,47.57500076293945,50.5,47.375,50.0,479612,2021-09-06
2021-09-13,44.73639678955078,45.025001525878906,47.48749923706055,43.75,46.337501525878906,446444,2021-09-13
2021-09-20,44.8086051940918,44.974998474121094,46.837501525878906,44.412498474121094,45.0,314012,2021-09-20
2021-09-27,49.47876739501953,49.662498474121094,53.5,45.875,46.0,1488264,2021-09-27
2021-10-04,47.44880294799805,47.625,51.48749923706055,46.8125,51.25,655436,2021-10-04
2021-10-11,46.40269088745117,46.57500076293945,48.0,46.36249923706055,47.98749923706055,174208,2021-10-11
2021-10-18,44.97050857543945,45.13750076293945,47.5,44.0,47.48749923706055,367988,2021-10-18
2021-10-25,42.81600570678711,42.974998474121094,45.712501525878906,42.8125,44.0,123020,2021-10-25
2021-11-01,42.3427619934082,42.5,43.23749923706055,42.0,42.974998474121094,65620,2021-11-01
2021-11-08,44.559532165527344,44.724998474121094,45.974998474121094,41.04999923706055,45.962501525878906,159204,2021-11-08
2021-11-15,44.97050857543945,45.13750076293945,46.0,42.025001525878906,46.0,225616,2021-11-15
2021-11-22,45.157310485839844,45.32500076293945,46.25,42.587501525878906,45.25,136456,2021-11-22
2021-11-29,43.874576568603516,44.037498474121094,45.875,43.5,44.38750076293945,92296,2021-11-29
2021-12-06,45.481109619140625,45.650001525878906,47.962501525878906,43.775001525878906,44.25,136048,2021-12-06
2021-12-13,43.60059356689453,43.76250076293945,47.0,43.48749923706055,46.3125,152112,2021-12-13
2021-12-20,43.289249420166016,43.45000076293945,45.599998474121094,39.712501525878906,42.724998474121094,267108,2021-12-20
2021-12-27,43.65040969848633,43.8125,45.375,40.337501525878906,44.974998474121094,174900,2021-12-27
2022-01-03,43.06507873535156,43.224998474121094,45.38750076293945,42.75,43.5,149032,2022-01-03
2022-01-10,44.136104583740234,44.29999923706055,47.25,42.48749923706055,43.724998474121094,482980,2022-01-10
2022-01-17,43.89948272705078,44.0625,47.212501525878906,43.4375,43.75,245024,2022-01-17
2022-01-24,48.19602966308594,48.375,50.25,43.0,45.38750076293945,647888,2022-01-24
2022-01-31,48.38283157348633,48.5625,51.587501525878906,46.650001525878906,48.76250076293945,262496,2022-01-31
2022-02-07,66.88910675048828,67.13749694824219,73.5,58.275001525878906,58.275001525878906,3597936,2022-02-07
2022-02-14,62.26877212524414,62.5,68.0,60.25,65.0,739892,2022-02-14
2022-02-21,65.955078125,66.19999694824219,66.44999694824219,57.0,62.5,684792,2022-02-21
2022-02-28,87.53744506835938,87.86250305175781,87.98750305175781,64.125,65.0,1257624,2022-02-28
2022-03-07,85.30821228027344,85.625,90.36250305175781,76.0,87.75,844108,2022-03-07
2022-03-14,91.51018524169922,91.8499984741211,91.8499984741211,81.5250015258789,85.625,527676,2022-03-14
2022-03-21,105.65765380859375,106.05000305175781,117.19999694824219,90.76249694824219,95.98750305175781,799352,2022-03-21
2022-03-28,99.69230651855469,100.0625,106.25,95.7125015258789,100.75,1275236,2022-03-28
2022-04-04,96.98983001708984,97.3499984741211,106.5,94.55000305175781,99.625,603792,2022-04-04
2022-04-11,105.15950012207031,105.55000305175781,105.55000305175781,96.0875015258789,99.4375,371104,2022-04-11
2022-04-18,110.72632598876953,111.13749694824219,112.5,101.5,105.75,781712,2022-04-18
2022-04-25,115.47120666503906,115.9000015258789,115.9000015258789,102.75,107.5,484856,2022-04-25
2022-05-02,119.43150329589844,119.875,123.4375,110.51249694824219,117.5,696136,2022-05-02
2022-05-09,140.4907989501953,141.0124969482422,149.9875030517578,116.0625,116.0625,1308016,2022-05-09
2022-05-16,154.5635528564453,155.1374969482422,162.0124969482422,140.02499389648438,145.4499969482422,1097188,2022-05-16
2022-05-23,171.40103149414062,172.03750610351562,172.5,154.5,156.5,987688,2022-05-23
2022-05-30,164.6137237548828,165.22500610351562,179.0,152.96249389648438,179.0,790152,2022-05-30
2022-06-06,158.1502227783203,158.7375030517578,173.46249389648438,157.02499389648438,173.46249389648438,280348,2022-06-06
2022-06-13,153.9034881591797,154.47500610351562,162.125,144.2624969482422,150.8125,233172,2022-06-13
2022-06-20,158.34950256347656,158.9375,165.0,150.0,156.9250030517578,173268,2022-06-20
2022-06-27,162.38450622558594,162.9875030517578,165.0,151.3625030517578,162.47500610351562,229548,2022-06-27
2022-07-04,166.75576782226562,167.375,169.22500610351562,160.02499389648438,164.97500610351562,148800,2022-07-04
2022-07-11,164.96243286132812,165.5749969482422,168.5,157.02499389648438,168.5,121604,2022-07-11
2022-07-18,166.6436767578125,167.2624969482422,168.75,162.77499389648438,165.60000610351562,80032,2022-07-18
2022-07-25,191.23985290527344,191.9499969482422,194.9875030517578,163.0,167.4875030517578,366260,2022-07-25
2022-08-01,166.53160095214844,167.14999389648438,200.9875030517578,164.58749389648438,200.9875030517578,311372,2022-08-01
2022-08-08,196.13418579101562,196.8625030517578,197.5,158.8000030517578,165.0,204192,2022-08-08
2022-08-15,200.09445190429688,200.83749389648438,208.72500610351562,192.5124969482422,196.8625030517578,217296,2022-08-15
2022-08-22,211.5892791748047,212.375,214.8125,200.0,207.47500610351562,229192,2022-08-22
2022-08-29,207.0063018798828,207.77499389648438,211.2375030517578,193.6374969482422,202.5,155104,2022-08-29
2022-09-05,203.9676055908203,204.72500610351562,214.9499969482422,192.75,214.9499969482422,152664,2022-09-05
2022-09-12,212.67274475097656,213.46249389648438,227.1999969482422,202.8000030517578,207.47500610351562,175888,2022-09-12
2022-09-19,224.47079467773438,225.1750030517578,232.47500610351562,212.0,213.46249389648438,155736,2022-09-19
2022-09-26,226.3274688720703,227.03750610351562,234.875,215.0124969482422,225.1750030517578,213024,2022-09-26
2022-10-03,233.56724548339844,234.3000030517578,237.22500610351562,224.8125,227.5,132968,2022-10-03
2022-10-10,229.77914428710938,230.5,234.71249389648438,221.5,225.27499389648438,175012,2022-10-10
2022-10-17,257.9906311035156,258.79998779296875,278.57501220703125,225.0124969482422,225.0124969482422,86532,2022-10-17
2022-10-24,228.08445739746094,228.8000030517578,260.0,224.6750030517578,258.79998779296875,82692,2022-10-24
2022-10-31,227.16233825683594,227.875,234.9499969482422,218.75,224.22500610351562,151708,2022-10-31
2022-11-07,231.7728729248047,232.5,242.5,230.0,232.4499969482422,62206,2022-11-07
2022-11-14,228.9816436767578,229.6999969482422,233.72500610351562,225.0,232.5,117740,2022-11-14
2022-11-21,232.96913146972656,233.6999969482422,235.97500610351562,227.52499389648438,234.4499969482422,94144,2022-11-21
2022-11-28,250.91282653808594,251.6999969482422,256.42498779296875,229.02499389648438,229.02499389648438,203412,2022-11-28
2022-12-05,246.9502716064453,247.72500610351562,259.95001220703125,240.0,252.5,147198,2022-12-05
2022-12-12,263.373779296875,264.20001220703125,270.0,245.0,249.5,177824,2022-12-12
2022-12-19,262.57623291015625,263.3999938964844,280.0,260.0,267.45001220703125,288960,2022-12-19
2022-12-26,273.3923034667969,274.25,282.5,251.5,258.2749938964844,233864,2022-12-26
2023-01-02,273.2178649902344,274.07501220703125,279.95001220703125,270.2749938964844,276.0,151574,2023-01-02
2023-01-09,290.5634460449219,291.4750061035156,299.04998779296875,272.45001220703125,276.45001220703125,199700,2023-01-09
2023-01-16,318.05218505859375,319.04998779296875,319.42498779296875,286.20001220703125,299.45001220703125,254676,2023-01-16
2023-01-23,321.7904357910156,322.79998779296875,337.4750061035156,306.5249938964844,324.0,230894,2023-01-23
2023-01-30,314.5631408691406,315.54998779296875,335.0,304.0,332.45001220703125,173274,2023-01-30
2023-02-06,317.179931640625,318.17498779296875,327.45001220703125,301.9750061035156,317.45001220703125,185860,2023-02-06
2023-02-13,319.34814453125,320.3500061035156,323.2250061035156,310.0,315.32501220703125,110150,2023-02-13
2023-02-20,309.9526062011719,310.92498779296875,322.45001220703125,305.0249938964844,322.45001220703125,111862,2023-02-20
2023-02-27,332.68133544921875,333.7250061035156,337.7250061035156,295.375,307.5249938964844,200686,2023-02-27
2023-03-06,313.5413513183594,314.5249938964844,347.3500061035156,311.0,337.5,106924,2023-03-06
2023-03-13,301.2798156738281,302.2250061035156,314.3500061035156,287.625,307.625,89514,2023-03-13
2023-03-20,302.0025634765625,302.95001220703125,315.0,291.5249938964844,315.0,48286,2023-03-20
2023-03-27,283.2862548828125,284.17498779296875,302.95001220703125,275.0249938964844,302.95001220703125,92388,2023-03-27
2023-04-03,295.7721252441406,296.70001220703125,300.0,274.5,281.04998779296875,43698,2023-04-03
2023-04-10,300.4075622558594,301.3500061035156,308.95001220703125,286.5249938964844,302.0,48688,2023-04-10
2023-04-17,287.1990051269531,288.1000061035156,307.45001220703125,287.0,301.3500061035156,81296,2023-04-17
2023-04-24,296.79388427734375,297.7250061035156,301.0,280.5249938964844,289.0,122424,2023-04-24
2023-05-01,286.2021179199219,287.1000061035156,303.42498779296875,280.04998779296875,297.7250061035156,83620,2023-05-01
2023-05-08,278.50128173828125,279.375,294.0,272.25,287.0,100486,2023-05-08
2023-05-15,294.3017272949219,295.2250061035156,303.42498779296875,272.5249938964844,279.9750061035156,141764,2023-05-15
2023-05-22,310.9245300292969,311.8999938964844,314.875,288.8500061035156,298.45001220703125,148394,2023-05-22
2023-05-29,310.84979248046875,311.82501220703125,323.92498779296875,305.0,312.9750061035156,65366,2023-05-29
2023-06-05,311.2983703613281,312.2749938964844,324.95001220703125,305.375,312.5,128832,2023-06-05
2023-06-12,321.84033203125,322.8500061035156,331.54998779296875,305.0,318.45001220703125,222980,2023-06-12
2023-06-19,307.6597900390625,308.625,326.7250061035156,307.54998779296875,325.95001220703125,88752,2023-06-19
2023-06-26,295.37335205078125,296.29998779296875,311.9750061035156,286.04998779296875,308.625,104996,2023-06-26
2023-07-03,311.82171630859375,312.79998779296875,319.42498779296875,296.5249938964844,296.5249938964844,115850,2023-07-03
2023-07-10,322.41351318359375,323.42498779296875,334.95001220703125,307.4750061035156,312.79998779296875,152752,2023-07-10
2023-07-17,310.05230712890625,311.0249938964844,328.25,309.7250061035156,327.5,82624,2023-07-17
2023-07-24,303.94647216796875,304.8999938964844,312.9750061035156,293.32501220703125,310.9750061035156,97912,2023-07-24
2023-07-31,303.1489562988281,304.1000061035156,310.45001220703125,290.6499938964844,310.45001220703125,97690,2023-07-31
2023-08-07,293.8780212402344,294.79998779296875,321.3500061035156,279.0,305.0,300340,2023-08-07
2023-08-14,314.91204833984375,315.8999938964844,323.9750061035156,288.7250061035156,295.0,297024,2023-08-14
2023-08-21,314.5631408691406,315.54998779296875,323.42498779296875,313.75,320.0,128592,2023-08-21
2023-08-28,316.9556579589844,317.95001220703125,333.0,305.8500061035156,317.25,238396,2023-08-28
2023-09-04,312.6690673828125,313.6499938964844,323.2250061035156,311.0249938964844,319.45001220703125,127900,2023-09-04
2023-09-11,303.1240539550781,304.07501220703125,316.9750061035156,292.54998779296875,313.0249938964844,82550,2023-09-11
2023-09-18,313.3669128417969,314.3500061035156,317.0249938964844,300.67498779296875,304.07501220703125,95090,2023-09-18
2023-09-25,304.74530029296875,305.45001220703125,319.95001220703125,301.0,315.0,166368,2023-09-25
2023-10-02,304.62060546875,305.32501220703125,307.8500061035156,297.5,305.45001220703125,45576,2023-10-02
2023-10-09,299.5323486328125,300.2250061035156,309.8999938964844,300.0,303.125,75372,2023-10-09
2023-10-16,317.8150634765625,318.54998779296875,348.3500061035156,299.75,301.0,231836,2023-10-16
2023-10-23,303.5480651855469,304.25,323.3500061035156,288.45001220703125,323.3500061035156,84049,2023-10-23
2023-10-30,298.5097351074219,299.20001220703125,312.5,295.1000061035156,304.25,84954,2023-10-30
2023-11-06,269.9757080078125,270.6000061035156,299.95001220703125,265.20001220703125,294.29998779296875,121305,2023-11-06
2023-11-13,270.17523193359375,270.79998779296875,275.70001220703125,266.6000061035156,272.25,44436,2023-11-13
2023-11-20,262.443115234375,263.04998779296875,274.20001220703125,258.04998779296875,270.04998779296875,89588,2023-11-20
2023-11-27,276.56048583984375,277.20001220703125,294.0,255.0,263.04998779296875,147500,2023-11-27
2023-12-04,281.44915771484375,282.1000061035156,301.79998779296875,273.3500061035156,286.95001220703125,145021,2023-12-04
2023-12-11,299.0584411621094,299.75,309.95001220703125,267.95001220703125,282.0,126906,2023-12-11
2023-12-18,295.46673583984375,296.1499938964844,344.0,281.04998779296875,335.0,387428,2023-12-18
2023-12-25,294.9678955078125,295.6499938964844,305.0,292.04998779296875,296.1499938964844,65509,2023-12-25
2024-01-01,291.1766662597656,291.8500061035156,300.95001220703125,290.45001220703125,298.79998779296875,129148,2024-01-01
2024-01-08,282.59649658203125,283.25,294.79998779296875,282.04998779296875,291.0,213605,2024-01-08
2024-01-15,273.81683349609375,274.45001220703125,292.25,270.54998779296875,288.95001220703125,94098,2024-01-15
2024-01-22,278.6057434082031,279.25,294.0,270.0,274.45001220703125,80572,2024-01-22
2024-01-29,266.8828430175781,267.5,289.95001220703125,263.1000061035156,280.6000061035156,101558,2024-01-29
2024-02-05,257.90362548828125,258.5,272.0,257.04998779296875,262.25,82299,2024-02-05
2024-02-12,243.23753356933594,243.8000030517578,264.1000061035156,239.60000610351562,258.54998779296875,126823,2024-02-12
2024-02-19,246.18072509765625,246.75,249.6999969482422,236.1999969482422,243.8000030517578,105856,2024-02-19
2024-02-26,287.2856750488281,287.95001220703125,297.54998779296875,245.14999389648438,247.0,255365,2024-02-26
2024-03-04,279.95263671875,280.6000061035156,294.0,271.6000061035156,283.0,185004,2024-03-04
2024-03-11,248.92437744140625,249.5,279.95001220703125,236.0,277.79998779296875,140352,2024-03-11
2024-03-18,241.39178466796875,241.9499969482422,262.0,235.75,251.10000610351562,149540,2024-03-18
2024-03-25,240.6934051513672,241.25,249.39999389648438,236.0,241.9499969482422,45693,2024-03-25
2024-04-01,243.08786010742188,243.64999389648438,249.25,240.75,241.25,51241,2024-04-01
2024-04-08,232.91140747070312,233.4499969482422,252.0,228.5,244.89999389648438,108256,2024-04-08
2024-04-15,229.9682159423828,230.5,246.5500030517578,221.9499969482422,223.0,70389,2024-04-15
2024-04-22,240.14466857910156,240.6999969482422,249.25,224.75,230.9499969482422,143730,2024-04-22
2024-04-29,233.65966796875,234.1999969482422,246.3000030517578,230.8000030517578,245.0,30356,2024-04-29
2024-05-06,220.9889678955078,221.5,236.6999969482422,219.75,235.39999389648438,62274,2024-05-06
2024-05-13,225.62823486328125,226.14999389648438,232.0,210.0,218.0,45011,2024-05-13
2024-05-20,240.9927215576172,241.5500030517578,244.0,222.10000610351562,230.60000610351562,159952,2024-05-20
2024-05-27,229.9682159423828,230.5,249.60000610351562,226.6999969482422,244.0,167219,2024-05-27
2024-06-03,229.3695831298828,229.89999389648438,239.0,213.35000610351562,236.0,372787,2024-06-03
2024-06-10,228.8607635498047,229.38999938964844,238.41000366210938,225.10000610351562,231.0,131209,2024-06-10
2024-06-17,239.3864288330078,239.94000244140625,254.52000427246094,229.38999938964844,229.38999938964844,331972,2024-06-17
2024-06-24,227.75332641601562,228.27999877929688,244.60000610351562,225.0,244.60000610351562,116759,2024-06-24
2024-07-01,229.71878051757812,230.25,235.0,227.10000610351562,229.25,57321,2024-07-01
2024-07-08,226.6658477783203,227.19000244140625,238.0,222.89999389648438,230.25,62076,2024-07-08
2024-07-15,219.0833740234375,219.58999633789062,228.39999389648438,218.64999389648438,228.39999389648438,49711,2024-07-15
2024-07-22,223.71267700195312,224.22999572753906,227.89999389648438,216.00999450683594,216.00999450683594,51198,2024-07-22
2024-07-29,227.89300537109375,228.4199981689453,258.8999938964844,224.22999572753906,224.25,417184,2024-07-29
2024-08-05,223.7425994873047,224.25999450683594,228.69000244140625,216.89999389648438,225.6199951171875,82780,2024-08-05
2024-08-12,218.5446319580078,219.0500030517578,223.0500030517578,216.0,222.99000549316406,71451,2024-08-12
2024-08-19,218.94369506835938,219.4499969482422,225.9499969482422,207.66000366210938,220.1999969482422,124788,2024-08-19
2024-08-26,218.96365356445312,219.47000122070312,226.4600067138672,217.50999450683594,225.0,130952,2024-08-26
2024-09-02,217.86619567871094,218.3699951171875,224.0,214.07000732421875,221.97000122070312,79050,2024-09-02
2024-09-09,217.02813720703125,217.52999877929688,220.85000610351562,214.13999938964844,218.3699951171875,66934,2024-09-09
2024-09-16,220.16000366210938,220.16000366210938,226.0,212.0500030517578,217.0,103076,2024-09-16
2024-09-23,214.9499969482422,214.9499969482422,221.99000549316406,213.0,221.99000549316406,116624,2024-09-23
2024-09-30,208.89999389648438,208.89999389648438,217.6300048828125,205.22000122070312,214.10000610351562,35115,2024-09-30
2024-10-07,213.3000030517578,213.3000030517578,217.9499969482422,197.0,210.0,51595,2024-10-07
2024-10-14,229.9499969482422,229.9499969482422,236.0,214.00999450683594,217.99000549316406,213298,2024-10-14
2024-10-21,225.77000427246094,225.77000427246094,236.0,219.5,234.0,143327,2024-10-21
2024-10-28,228.67999267578125,228.67999267578125,234.7899932861328,220.0,227.89999389648438,61870,2024-10-28
2024-11-04,225.1699981689453,225.1699981689453,235.8000030517578,221.89999389648438,228.0,42891,2024-11-04
2024-11-11,210.05999755859375,210.05999755859375,228.77000427246094,206.1699981689453,225.9600067138672,72570,2024-11-11
2024-11-18,224.8699951171875,224.8699951171875,228.8000030517578,207.22999572753906,213.49000549316406,137798,2024-11-18
2024-11-25,222.0500030517578,222.0500030517578,230.0,217.77000427246094,230.0,69011,2024-11-25
2024-12-02,222.3000030517578,222.3000030517578,230.0,220.14999389648438,221.0,61858,2024-12-02
2024-12-09,219.64999389648438,219.64999389648438,224.99000549316406,213.0,222.3000030517578,28503,2024-12-09
2024-12-16,217.00999450683594,217.00999450683594,220.80999755859375,211.80999755859375,219.14999389648438,39153,2024-12-16
2024-12-23,206.05999755859375,206.05999755859375,231.88999938964844,205.00999450683594,219.99000549316406,63244,2024-12-23
2024-12-30,238.25999450683594,238.25999450683594,244.0,206.10000610351562,206.10000610351562,304173,2024-12-30
2025-01-06,245.2899932861328,245.2899932861328,254.41000366210938,235.66000366210938,238.25999450683594,191719,2025-01-06
2025-01-13,272.6199951171875,272.6199951171875,303.489990234375,241.0,241.0,907523,2025-01-13
2025-01-20,292.0799865722656,292.0799865722656,295.70001220703125,275.04998779296875,282.9700012207031,530889,2025-01-20
2025-01-27,288.29998779296875,288.29998779296875,308.9800109863281,272.8500061035156,291.0,502949,2025-01-27
2025-02-03,290.79998779296875,290.79998779296875,308.0,281.0,284.0,170514,2025-02-03
2025-02-10,283.29998779296875,283.29998779296875,297.0,272.79998779296875,292.29998779296875,195817,2025-02-10
2025-02-17,309.45001220703125,309.45001220703125,318.0,266.70001220703125,279.04998779296875,279201,2025-02-17
2025-02-24,288.6000061035156,288.6000061035156,309.45001220703125,287.29998779296875,309.45001220703125,133950,2025-02-24
2025-03-03,300.29998779296875,300.29998779296875,321.95001220703125,281.0,287.0,317530,2025-03-03
2025-03-10,311.6000061035156,311.6000061035156,325.0,295.20001220703125,302.25,138562,2025-03-10
2025-03-17,286.1000061035156,286.1000061035156,323.20001220703125,276.0,319.79998779296875,221910,2025-03-17
2025-03-24,280.8999938964844,280.8999938964844,294.8999938964844,250.0,290.79998779296875,323934,2025-03-24
2025-03-31,267.95001220703125,267.95001220703125,291.45001220703125,260.20001220703125,280.8999938964844,78890,2025-03-31
2025-04-07,265.5,265.5,269.0,240.0,242.0,60020,2025-04-07
2025-04-14,271.45001220703125,271.45001220703125,277.8999938964844,265.0,265.0,24594,2025-04-14
2025-04-21,264.54998779296875,264.54998779296875,283.04998779296875,259.0,274.0,83406,2025-04-21
2025-04-28,259.6499938964844,259.6499938964844,274.0,257.8999938964844,260.04998779296875,37712,2025-04-28
2025-05-05,295.20001220703125,295.20001220703125,297.20001220703125,252.0,260.95001220703125,292543,2025-05-05
2025-05-12,287.5,287.5,316.0,284.0,306.0,280323,2025-05-12
2025-05-19,316.45001220703125,316.45001220703125,328.3999938964844,275.6000061035156,288.04998779296875,382361,2025-05-19
2025-05-26,339.45001220703125,339.45001220703125,344.3999938964844,310.3999938964844,316.54998779296875,469564,2025-05-26
2025-06-02,351.8999938964844,351.8999938964844,394.8999938964844,345.1000061035156,350.0,1525649,2025-06-02
2025-06-09,348.54998779296875,348.54998779296875,375.0,340.0,354.95001220703125,536843,2025-06-09
2025-06-16,375.3500061035156,375.3500061035156,379.79998779296875,345.6000061035156,348.54998779296875,731941,2025-06-16
2025-06-23,427.1000061035156,427.1000061035156,442.0,379.0,379.0,4295481,2025-06-23
2025-06-30,422.6499938964844,422.6499938964844,434.3999938964844,409.1000061035156,429.20001220703125,545208,2025-06-30
2025-07-07,419.6000061035156,419.6000061035156,446.75,393.54998779296875,422.6499938964844,1814767,2025-07-07
2025-07-14,441.79998779296875,441.79998779296875,453.6499938964844,420.04998779296875,439.0,1298333,2025-07-14
