Date,Adj Close_SONAMLTD.NS,Close_SONAMLTD.NS,High_SONAMLTD.NS,Low_SONAMLTD.NS,Open_SONAMLTD.NS,Volume_SONAMLTD.NS,Date
2022-08-08,21.049999237060547,21.049999237060547,23.399999618530273,19.649999618530273,21.975000381469727,86124,2022-08-08
2022-08-15,21.899999618530273,21.899999618530273,23.899999618530273,20.25,21.049999237060547,156908,2022-08-15
2022-08-22,21.674999237060547,21.674999237060547,22.700000762939453,20.5,21.149999618530273,66788,2022-08-22
2022-08-29,21.225000381469727,21.225000381469727,22.25,20.149999618530273,20.149999618530273,88758,2022-08-29
2022-09-05,22.0,22.0,25.299999237060547,20.25,23.5,110106,2022-09-05
2022-09-12,20.075000762939453,20.075000762939453,24.100000381469727,19.850000381469727,21.274999618530273,191956,2022-09-12
2022-09-19,19.875,19.875,21.0,17.899999618530273,20.5,90012,2022-09-19
2022-09-26,19.200000762939453,19.200000762939453,21.399999618530273,19.0,21.399999618530273,93188,2022-09-26
2022-10-03,19.149999618530273,19.149999618530273,20.5,18.049999237060547,20.299999237060547,68768,2022-10-03
2022-10-10,19.475000381469727,19.475000381469727,20.0,18.299999237060547,19.299999237060547,85254,2022-10-10
2022-10-17,19.225000381469727,19.225000381469727,19.75,18.25,19.0,87158,2022-10-17
2022-10-24,19.825000762939453,19.825000762939453,20.75,18.75,19.225000381469727,82268,2022-10-24
2022-10-31,21.375,21.375,22.0,18.149999618530273,19.0,242472,2022-10-31
2022-11-07,19.0,19.0,22.975000381469727,16.75,22.975000381469727,129588,2022-11-07
2022-11-14,21.024999618530273,21.024999618530273,22.25,20.0,20.25,594268,2022-11-14
2022-11-21,20.899999618530273,20.899999618530273,21.5,20.049999237060547,20.5,140902,2022-11-21
2022-11-28,20.600000381469727,20.600000381469727,22.049999237060547,20.100000381469727,21.0,106152,2022-11-28
2022-12-05,22.350000381469727,22.350000381469727,23.350000381469727,20.375,20.5,81972,2022-12-05
2022-12-12,22.899999618530273,22.899999618530273,24.75,21.299999237060547,21.299999237060547,327366,2022-12-12
2022-12-19,21.524999618530273,21.524999618530273,27.475000381469727,21.075000762939453,24.25,3767800,2022-12-19
2022-12-26,24.975000381469727,24.975000381469727,27.25,21.149999618530273,21.149999618530273,2877188,2022-12-26
2023-01-02,23.549999237060547,23.549999237060547,25.799999237060547,23.125,25.799999237060547,359608,2023-01-02
2023-01-09,24.075000762939453,24.075000762939453,25.424999237060547,22.5,23.875,66410,2023-01-09
2023-01-16,25.049999237060547,25.049999237060547,26.100000381469727,23.600000381469727,24.399999618530273,143916,2023-01-16
2023-01-23,22.725000381469727,22.725000381469727,25.424999237060547,22.549999237060547,25.424999237060547,68960,2023-01-23
2023-01-30,23.075000762939453,23.075000762939453,25.850000381469727,22.0,22.975000381469727,155054,2023-01-30
2023-02-06,24.774999618530273,24.774999618530273,26.975000381469727,22.5,23.924999237060547,104570,2023-02-06
2023-02-13,23.299999237060547,23.299999237060547,25.5,22.200000762939453,25.0,112306,2023-02-13
2023-02-20,22.5,22.5,23.774999618530273,22.375,23.774999618530273,201948,2023-02-20
2023-02-27,22.725000381469727,22.725000381469727,23.375,20.125,20.125,565092,2023-02-27
2023-03-06,23.600000381469727,23.600000381469727,24.850000381469727,22.024999618530273,23.274999618530273,27808,2023-03-06
2023-03-13,22.225000381469727,22.225000381469727,23.975000381469727,21.75,23.600000381469727,160004,2023-03-13
2023-03-20,18.825000762939453,18.825000762939453,22.149999618530273,18.350000381469727,22.149999618530273,799502,2023-03-20
2023-03-27,19.950000762939453,19.950000762939453,20.5,18.25,19.200000762939453,669956,2023-03-27
2023-04-03,20.024999618530273,20.024999618530273,20.549999237060547,19.299999237060547,20.5,55818,2023-04-03
2023-04-10,19.75,19.75,21.0,19.399999618530273,20.024999618530273,169606,2023-04-10
2023-04-17,19.799999237060547,19.799999237060547,20.225000381469727,19.100000381469727,19.774999618530273,240256,2023-04-17
2023-04-24,25.0,25.0,27.049999237060547,19.899999618530273,20.25,1026112,2023-04-24
2023-05-01,24.950000762939453,24.950000762939453,26.5,23.549999237060547,25.0,97206,2023-05-01
2023-05-08,25.375,25.375,29.0,23.799999237060547,24.950000762939453,496816,2023-05-08
2023-05-15,29.0,29.0,29.975000381469727,25.549999237060547,26.299999237060547,569274,2023-05-15
2023-05-22,26.649999618530273,26.649999618530273,28.225000381469727,25.5,27.549999237060547,247146,2023-05-22
2023-05-29,29.25,29.25,30.850000381469727,25.799999237060547,26.799999237060547,445344,2023-05-29
2023-06-05,28.274999618530273,28.274999618530273,30.0,27.100000381469727,30.0,123224,2023-06-05
2023-06-12,27.225000381469727,27.225000381469727,28.625,25.549999237060547,28.600000381469727,253740,2023-06-12
2023-06-19,26.075000762939453,26.075000762939453,28.625,22.774999618530273,27.625,107436,2023-06-19
2023-06-26,25.524999618530273,25.524999618530273,28.225000381469727,24.875,26.25,163700,2023-06-26
2023-07-03,26.174999237060547,26.174999237060547,26.774999618530273,24.799999237060547,25.600000381469727,147688,2023-07-03
2023-07-10,26.100000381469727,26.100000381469727,26.950000762939453,24.399999618530273,26.125,48912,2023-07-10
2023-07-17,24.924999237060547,24.924999237060547,26.674999237060547,24.100000381469727,25.899999618530273,48064,2023-07-17
2023-07-24,26.200000762939453,26.200000762939453,27.225000381469727,23.75,25.0,185554,2023-07-24
2023-07-31,26.0,26.0,26.75,25.0,26.5,45604,2023-07-31
2023-08-07,25.424999237060547,25.424999237060547,26.225000381469727,25.0,25.975000381469727,26954,2023-08-07
2023-08-14,26.225000381469727,26.225000381469727,26.799999237060547,25.0,25.424999237060547,62486,2023-08-14
2023-08-21,28.625,28.625,30.75,25.100000381469727,25.100000381469727,264552,2023-08-21
2023-08-28,31.125,31.125,32.099998474121094,28.424999237060547,29.0,689106,2023-08-28
2023-09-04,29.875,29.875,31.975000381469727,29.524999618530273,29.575000762939453,150032,2023-09-04
2023-09-11,29.899999618530273,29.899999618530273,31.5,24.5,30.725000381469727,187804,2023-09-11
2023-09-18,29.5,29.5,33.5,28.475000381469727,29.524999618530273,267188,2023-09-18
2023-09-25,31.649999618530273,31.649999618530273,32.5,29.049999237060547,30.375,294130,2023-09-25
2023-10-02,31.975000381469727,31.975000381469727,35.0,29.825000762939453,31.649999618530273,837420,2023-10-02
2023-10-09,33.42499923706055,33.42499923706055,34.5,31.149999618530273,32.349998474121094,858956,2023-10-09
2023-10-16,40.29999923706055,40.29999923706055,40.70000076293945,33.25,33.275001525878906,1717592,2023-10-16
2023-10-23,37.70000076293945,37.70000076293945,43.0,37.125,41.5,970830,2023-10-23
2023-10-30,39.25,39.25,39.75,37.67499923706055,39.224998474121094,57648,2023-10-30
2023-11-06,41.45000076293945,41.45000076293945,42.0,38.79999923706055,40.82500076293945,142896,2023-11-06
2023-11-13,40.775001525878906,40.775001525878906,43.150001525878906,40.5,42.650001525878906,111522,2023-11-13
2023-11-20,39.75,39.75,41.900001525878906,38.57500076293945,41.900001525878906,62378,2023-11-20
2023-11-27,39.25,39.25,41.5,38.25,39.75,39584,2023-11-27
2023-12-04,38.75,38.75,41.20000076293945,38.0,41.20000076293945,60156,2023-12-04
2023-12-11,37.5,37.5,40.5,36.625,40.5,208568,2023-12-11
2023-12-18,36.75,36.75,37.5,35.5,37.5,157258,2023-12-18
2023-12-25,35.5,35.5,38.75,35.125,36.75,220380,2023-12-25
2024-01-01,36.42499923706055,36.42499923706055,37.42499923706055,35.5,36.0,52948,2024-01-01
2024-01-08,34.0,34.0,37.0,33.5,36.42499923706055,91950,2024-01-08
2024-01-15,35.0,35.0,35.650001525878906,33.29999923706055,34.0,34320,2024-01-15
2024-01-22,36.599998474121094,36.599998474121094,37.25,34.650001525878906,35.0,212798,2024-01-22
2024-01-29,41.07500076293945,41.07500076293945,47.5,39.599998474121094,42.400001525878906,1914318,2024-01-29
2024-02-05,39.04999923706055,39.04999923706055,42.849998474121094,37.0,41.724998474121094,578380,2024-02-05
2024-02-12,40.17499923706055,40.17499923706055,42.95000076293945,36.0,39.25,331848,2024-02-12
2024-02-19,41.275001525878906,41.275001525878906,44.0,39.5,39.5,460026,2024-02-19
2024-02-26,42.025001525878906,42.025001525878906,44.5,40.0,42.724998474121094,237848,2024-02-26
2024-03-04,41.400001525878906,41.400001525878906,43.099998474121094,39.0,42.974998474121094,122294,2024-03-04
2024-03-11,37.599998474121094,37.599998474121094,42.900001525878906,37.04999923706055,42.25,319738,2024-03-11
2024-03-18,39.75,39.75,40.724998474121094,37.0,37.0,166862,2024-03-18
2024-03-25,39.67499923706055,39.67499923706055,40.724998474121094,38.54999923706055,39.75,92380,2024-03-25
2024-04-01,40.42499923706055,40.42499923706055,42.125,39.0,40.0,233976,2024-04-01
2024-04-08,40.349998474121094,40.349998474121094,41.875,39.45000076293945,41.875,48222,2024-04-08
2024-04-15,39.67499923706055,39.67499923706055,41.375,37.82500076293945,41.375,46934,2024-04-15
2024-04-22,40.275001525878906,40.275001525878906,40.95000076293945,39.150001525878906,40.025001525878906,71412,2024-04-22
2024-04-29,42.125,42.125,42.474998474121094,39.0,41.875,313750,2024-04-29
2024-05-06,42.70000076293945,42.70000076293945,45.25,40.70000076293945,43.650001525878906,367858,2024-05-06
2024-05-13,41.29999923706055,41.29999923706055,44.79999923706055,40.20000076293945,42.79999923706055,370011,2024-05-13
2024-05-20,38.5,38.5,43.04999923706055,38.150001525878906,43.04999923706055,137619,2024-05-20
2024-05-27,39.900001525878906,39.900001525878906,41.349998474121094,37.79999923706055,39.900001525878906,326987,2024-05-27
2024-06-03,39.20000076293945,39.20000076293945,42.0,34.0,41.0,143089,2024-06-03
2024-06-10,40.09000015258789,40.09000015258789,41.27000045776367,38.25,38.25,333026,2024-06-10
2024-06-17,39.52000045776367,39.52000045776367,41.45000076293945,37.0,40.5,91197,2024-06-17
2024-06-24,39.38999938964844,39.38999938964844,41.0099983215332,38.459999084472656,40.119998931884766,82239,2024-06-24
2024-07-01,38.81999969482422,38.81999969482422,40.849998474121094,37.220001220703125,38.45000076293945,67379,2024-07-01
2024-07-08,37.849998474121094,37.849998474121094,40.0,35.41999816894531,40.0,63794,2024-07-08
2024-07-15,46.20000076293945,46.20000076293945,46.79999923706055,35.20000076293945,39.0,950591,2024-07-15
2024-07-22,55.41999816894531,55.41999816894531,59.400001525878906,46.0,47.0,3907259,2024-07-22
2024-07-29,54.459999084472656,54.459999084472656,59.0,52.91999816894531,59.0,552817,2024-07-29
2024-08-05,55.470001220703125,55.470001220703125,58.400001525878906,50.5,55.5,683875,2024-08-05
2024-08-12,48.56999969482422,48.56999969482422,56.0,46.0,56.0,557261,2024-08-12
2024-08-19,53.369998931884766,53.369998931884766,58.779998779296875,48.5099983215332,48.56999969482422,2071396,2024-08-19
2024-08-26,53.869998931884766,53.869998931884766,56.650001525878906,53.0,54.029998779296875,507020,2024-08-26
2024-09-02,51.810001373291016,51.810001373291016,56.20000076293945,50.540000915527344,54.0099983215332,273252,2024-09-02
2024-09-09,56.25,56.25,59.79999923706055,49.0,51.810001373291016,1836532,2024-09-09
2024-09-16,54.209999084472656,54.209999084472656,57.79999923706055,50.5099983215332,56.56999969482422,882950,2024-09-16
2024-09-23,75.79000091552734,75.79000091552734,80.94999694824219,53.81999969482422,54.349998474121094,6784226,2024-09-23
2024-09-30,73.94999694824219,73.94999694824219,79.0,73.08000183105469,75.79000091552734,389818,2024-09-30
2024-10-07,82.05000305175781,82.05000305175781,82.12999725341797,67.31999969482422,77.5999984741211,771458,2024-10-07
2024-10-14,79.4800033569336,79.4800033569336,86.0,79.4800033569336,86.0,345841,2024-10-14
2024-10-21,80.58000183105469,80.58000183105469,81.33999633789062,77.88999938964844,79.75,7876862,2024-10-21
2024-10-28,88.94999694824219,88.94999694824219,88.94999694824219,82.19000244140625,82.19000244140625,4259678,2024-10-28
2024-11-04,94.33000183105469,94.33000183105469,96.69999694824219,89.94999694824219,90.72000122070312,2215453,2024-11-04
2024-11-11,86.98999786376953,86.98999786376953,92.44000244140625,86.98999786376953,92.44000244140625,123300,2024-11-11
2024-11-18,80.22000122070312,80.22000122070312,85.25,80.22000122070312,85.25,190338,2024-11-18
2024-11-25,76.2300033569336,76.2300033569336,86.44999694824219,75.30999755859375,78.0,2183964,2024-11-25
2024-12-02,77.91999816894531,77.91999816894531,81.0,72.5,76.2300033569336,1002200,2024-12-02
2024-12-09,74.33000183105469,74.33000183105469,80.98999786376953,73.0,79.94999694824219,690808,2024-12-09
2024-12-16,75.7300033569336,75.7300033569336,80.69999694824219,72.5,74.4000015258789,1914589,2024-12-16
2024-12-23,69.58999633789062,69.58999633789062,76.58999633789062,68.36000061035156,75.98999786376953,1152548,2024-12-23
2024-12-30,69.58999633789062,69.58999633789062,71.75,63.119998931884766,69.9800033569336,1167819,2024-12-30
2025-01-06,62.66999816894531,62.66999816894531,70.80000305175781,61.59000015258789,70.69999694824219,899576,2025-01-06
2025-01-13,57.7599983215332,57.7599983215332,64.0,54.970001220703125,62.63999938964844,1347209,2025-01-13
2025-01-20,59.65999984741211,59.65999984741211,61.5,52.119998931884766,57.75,870462,2025-01-20
2025-01-27,60.81999969482422,60.81999969482422,63.459999084472656,51.0,59.65999984741211,950221,2025-01-27
2025-02-03,52.5,52.5,68.0,48.900001525878906,59.97999954223633,3991400,2025-02-03
2025-02-10,45.709999084472656,45.709999084472656,53.88999938964844,45.0,52.599998474121094,792608,2025-02-10
2025-02-17,45.02000045776367,45.02000045776367,48.900001525878906,42.4900016784668,44.11000061035156,823576,2025-02-17
2025-02-24,44.47999954223633,44.47999954223633,48.20000076293945,42.970001220703125,44.0,326677,2025-02-24
2025-03-03,48.029998779296875,48.029998779296875,49.5,42.02000045776367,44.0,542231,2025-03-03
2025-03-10,43.77000045776367,43.77000045776367,49.0,42.650001525878906,49.0,371379,2025-03-10
2025-03-17,43.95000076293945,43.95000076293945,47.29999923706055,39.970001220703125,44.599998474121094,657999,2025-03-17
2025-03-24,40.790000915527344,40.790000915527344,45.43000030517578,40.0,44.95000076293945,1972443,2025-03-24
2025-03-31,46.290000915527344,46.290000915527344,48.689998626708984,40.099998474121094,40.790000915527344,754005,2025-03-31
2025-04-07,43.040000915527344,43.040000915527344,44.95000076293945,40.9900016784668,42.45000076293945,208532,2025-04-07
2025-04-14,43.880001068115234,43.880001068115234,44.84000015258789,43.0,43.349998474121094,216357,2025-04-14
2025-04-21,41.380001068115234,41.380001068115234,46.47999954223633,40.11000061035156,43.93000030517578,758648,2025-04-21
2025-04-28,40.599998474121094,40.599998474121094,42.040000915527344,38.20000076293945,40.810001373291016,410867,2025-04-28
2025-05-05,41.54999923706055,41.54999923706055,42.439998626708984,37.0,41.79999923706055,452337,2025-05-05
2025-05-12,40.38999938964844,40.38999938964844,44.11000061035156,39.0,41.599998474121094,703792,2025-05-12
2025-05-19,40.13999938964844,40.13999938964844,41.20000076293945,38.15999984741211,40.38999938964844,466537,2025-05-19
2025-05-26,39.68000030517578,39.68000030517578,40.650001525878906,38.86000061035156,40.650001525878906,338842,2025-05-26
2025-06-02,49.7599983215332,49.7599983215332,51.11000061035156,38.5,39.68000030517578,1289220,2025-06-02
2025-06-09,49.36000061035156,49.36000061035156,53.0,48.66999816894531,51.70000076293945,606670,2025-06-09
2025-06-16,44.52000045776367,44.52000045776367,49.869998931884766,43.119998931884766,49.869998931884766,344467,2025-06-16
2025-06-23,50.84000015258789,50.84000015258789,54.0,43.099998474121094,43.54999923706055,516173,2025-06-23
2025-06-30,48.779998779296875,48.779998779296875,52.0,46.68000030517578,51.400001525878906,224090,2025-06-30
2025-07-07,48.650001525878906,48.650001525878906,50.18000030517578,46.88999938964844,49.5,226151,2025-07-07
2025-07-14,49.68000030517578,49.68000030517578,52.709999084472656,48.11000061035156,49.0,236255,2025-07-14
