Date,Adj Close_RCF.NS,Close_RCF.NS,High_RCF.NS,Low_RCF.NS,Open_RCF.NS,Volume_RCF.NS,Date
2021-12-13,72.27042388916016,76.80000305175781,81.5999984741211,74.0999984741211,74.80000305175781,23074700,2021-12-13
2021-12-20,68.36518859863281,72.6500015258789,75.75,70.25,75.75,9735362,2021-12-20
2021-12-27,71.70580291748047,76.19999694824219,77.55000305175781,71.75,72.4000015258789,9625660,2021-12-27
2022-01-03,72.83502960205078,77.4000015258789,81.0999984741211,75.8499984741211,75.94999694824219,13865196,2022-01-03
2022-01-10,78.29295349121094,83.19999694824219,83.9000015258789,77.55000305175781,77.55000305175781,23084568,2022-01-10
2022-01-17,76.36386108398438,81.1500015258789,88.6500015258789,80.0,83.4000015258789,43276339,2022-01-17
2022-01-24,73.91720581054688,78.55000305175781,81.9000015258789,74.1500015258789,81.5,10176235,2022-01-24
2022-01-31,72.55272674560547,77.0999984741211,81.75,76.4000015258789,79.69999694824219,10425964,2022-01-31
2022-02-07,75.79924774169922,80.55000305175781,82.94999694824219,75.4000015258789,77.25,17552044,2022-02-07
2022-02-14,69.3532485961914,73.69999694824219,78.8499984741211,72.5,78.0,9823486,2022-02-14
2022-02-21,65.82441711425781,69.94999694824219,73.6500015258789,66.5999984741211,73.55000305175781,8969219,2022-02-21
2022-02-28,68.03582763671875,72.30000305175781,75.3499984741211,68.0,68.0,6038366,2022-02-28
2022-03-07,75.84629821777344,80.5999984741211,81.9000015258789,69.55000305175781,70.94999694824219,17580555,2022-03-07
2022-03-14,75.04643249511719,79.75,84.4000015258789,78.0999984741211,81.5999984741211,16846446,2022-03-14
2022-03-21,76.59912109375,81.4000015258789,84.69999694824219,79.44999694824219,79.94999694824219,25308958,2022-03-21
2022-03-28,89.02059173583984,94.5999984741211,96.3499984741211,78.75,81.69999694824219,140684680,2022-03-28
2022-04-04,98.14850616455078,104.30000305175781,109.0,96.0,96.4000015258789,128854686,2022-04-04
2022-04-11,96.87812042236328,102.94999694824219,107.69999694824219,98.05000305175781,104.69999694824219,35561879,2022-04-11
2022-04-18,100.26580047607422,106.55000305175781,112.6500015258789,101.0,102.0,77534578,2022-04-18
2022-04-25,94.2903060913086,100.19999694824219,104.69999694824219,98.5999984741211,104.19999694824219,41611204,2022-04-25
2022-05-02,85.44471740722656,90.80000305175781,99.19999694824219,87.75,98.5,24782637,2022-05-02
2022-05-09,77.2107925415039,82.05000305175781,92.4000015258789,81.30000305175781,90.0,24452878,2022-05-09
2022-05-16,95.41954040527344,101.4000015258789,102.5,81.0,82.5,42272325,2022-05-16
2022-05-23,88.78533935546875,94.3499984741211,103.9000015258789,86.9000015258789,101.94999694824219,34141387,2022-05-23
2022-05-30,87.60906219482422,93.0999984741211,98.4000015258789,92.80000305175781,95.44999694824219,15493046,2022-05-30
2022-06-06,84.73895263671875,90.05000305175781,100.25,89.0999984741211,92.94999694824219,19489971,2022-06-06
2022-06-13,73.58784484863281,78.19999694824219,87.94999694824219,77.80000305175781,87.80000305175781,14892210,2022-06-13
2022-06-20,73.58784484863281,78.19999694824219,78.94999694824219,70.5999984741211,78.19999694824219,15387313,2022-06-20
2022-06-27,73.63490295410156,78.25,80.9000015258789,76.0999984741211,79.80000305175781,7974839,2022-06-27
2022-07-04,76.45796203613281,81.25,82.44999694824219,78.0,78.69999694824219,7875359,2022-07-04
2022-07-11,77.49308776855469,82.3499984741211,84.80000305175781,80.4000015258789,80.80000305175781,7449218,2022-07-11
2022-07-18,81.96293640136719,87.0999984741211,88.44999694824219,82.5,82.9000015258789,13824888,2022-07-18
2022-07-25,82.52754211425781,87.69999694824219,88.25,83.0999984741211,86.5,10215874,2022-07-25
2022-08-01,90.47917938232422,96.1500015258789,97.30000305175781,86.69999694824219,87.94999694824219,30707737,2022-08-01
2022-08-08,88.6441879272461,94.19999694824219,99.5999984741211,90.6500015258789,96.5,29513817,2022-08-08
2022-08-15,86.0563735961914,91.44999694824219,96.44999694824219,91.05000305175781,94.19999694824219,11641125,2022-08-15
2022-08-22,98.8542709350586,105.05000305175781,108.0,87.69999694824219,91.4000015258789,53576517,2022-08-22
2022-08-29,93.34929656982422,99.19999694824219,104.4000015258789,98.19999694824219,101.0999984741211,22058366,2022-08-29
2022-09-05,95.89005279541016,101.9000015258789,105.6500015258789,99.5,99.80000305175781,27785739,2022-09-05
2022-09-12,97.72503662109375,103.8499984741211,109.44999694824219,100.30000305175781,102.25,36816416,2022-09-12
2022-09-19,94.05506134033203,99.94999694824219,106.80000305175781,99.19999694824219,104.69999694824219,19156550,2022-09-19
2022-09-26,88.45597839355469,94.0,99.75,90.5,99.75,13296555,2022-09-26
2022-10-03,93.06698608398438,98.9000015258789,99.69999694824219,91.5,93.55000305175781,10636562,2022-10-03
2022-10-10,87.65611267089844,93.1500015258789,99.9000015258789,92.25,98.0,7243092,2022-10-10
2022-10-17,93.44339752197266,99.30000305175781,100.75,92.05000305175781,92.69999694824219,14679074,2022-10-17
2022-10-24,97.11337280273438,103.19999694824219,105.30000305175781,98.6500015258789,100.19999694824219,12053013,2022-10-24
2022-10-31,95.5606918334961,101.55000305175781,104.69999694824219,100.5,104.05000305175781,9570441,2022-10-31
2022-11-07,95.51364135742188,101.5,106.19999694824219,100.25,102.19999694824219,10420813,2022-11-07
2022-11-14,92.17301940917969,97.94999694824219,104.0,97.5,102.5,8438576,2022-11-14
2022-11-21,112.4520263671875,119.5,124.30000305175781,98.0,98.4000015258789,107460698,2022-11-21
2022-11-28,116.3102035522461,123.5999984741211,128.39999389648438,118.4000015258789,120.69999694824219,43415606,2022-11-28
2022-12-05,122.99144744873047,130.6999969482422,139.89999389648438,121.19999694824219,124.25,68252141,2022-12-05
2022-12-12,130.19027709960938,138.35000610351562,144.85000610351562,127.75,130.9499969482422,75850034,2022-12-12
2022-12-19,103.91255950927734,107.0999984741211,139.6999969482422,105.75,138.89999389648438,50759722,2022-12-19
2022-12-26,130.54562377929688,134.5500030517578,141.5,104.80000305175781,107.19999694824219,126421017,2022-12-26
2023-01-02,126.85870361328125,130.75,140.25,129.10000610351562,135.0,76985701,2023-01-02
2023-01-09,120.74620056152344,124.44999694824219,133.64999389648438,122.75,131.4499969482422,26292779,2023-01-09
2023-01-16,119.77596282958984,123.44999694824219,129.89999389648438,120.0999984741211,125.1500015258789,32216591,2023-01-16
2023-01-23,110.1220932006836,113.5,125.3499984741211,112.5999984741211,124.1500015258789,11968807,2023-01-23
2023-01-30,109.3944091796875,112.75,124.55000305175781,108.4000015258789,112.5,33166769,2023-01-30
2023-02-06,107.21137237548828,110.5,114.80000305175781,108.0,113.0,18937573,2023-02-06
2023-02-13,107.84202575683594,111.1500015258789,116.30000305175781,105.5999984741211,110.5,26722762,2023-02-13
2023-02-20,97.46047973632812,100.44999694824219,112.0,99.5,111.19999694824219,15260299,2023-02-20
2023-02-27,98.62476348876953,101.6500015258789,102.75,96.05000305175781,100.4000015258789,19228963,2023-02-27
2023-03-06,99.5464859008789,102.5999984741211,106.44999694824219,100.80000305175781,102.19999694824219,18741487,2023-03-06
2023-03-13,95.95660400390625,98.9000015258789,103.4000015258789,97.0999984741211,103.0,14392594,2023-03-13
2023-03-20,92.41522979736328,95.25,100.80000305175781,94.5,98.80000305175781,9806411,2023-03-20
2023-03-27,92.51226043701172,95.3499984741211,97.69999694824219,89.5,95.8499984741211,10948663,2023-03-27
2023-04-03,96.19917297363281,99.1500015258789,100.5,95.3499984741211,95.94999694824219,6292599,2023-04-03
2023-04-10,104.20364379882812,107.4000015258789,110.5,99.0999984741211,100.0999984741211,41879003,2023-04-10
2023-04-17,100.61375427246094,103.69999694824219,108.5999984741211,101.69999694824219,107.19999694824219,17153101,2023-04-17
2023-04-24,105.75601959228516,109.0,111.6500015258789,102.6500015258789,103.69999694824219,25305132,2023-04-24
2023-05-01,106.62923431396484,109.9000015258789,114.9000015258789,108.9000015258789,109.0,21952280,2023-05-01
2023-05-08,103.67000579833984,106.8499984741211,110.69999694824219,102.9000015258789,110.1500015258789,13325518,2023-05-08
2023-05-15,100.90482330322266,104.0,109.19999694824219,102.75,106.80000305175781,13751283,2023-05-15
2023-05-22,98.96434783935547,102.0,106.19999694824219,101.6500015258789,104.4000015258789,8774749,2023-05-22
2023-05-29,99.93458557128906,103.0,103.80000305175781,101.1500015258789,102.5999984741211,8790969,2023-05-29
2023-06-05,103.52445983886719,106.69999694824219,111.0,103.4000015258789,103.55000305175781,22053017,2023-06-05
2023-06-12,105.99857330322266,109.25,112.25,105.80000305175781,106.80000305175781,21493707,2023-06-12
2023-06-19,105.2708969116211,108.5,114.0,107.69999694824219,110.0,21192844,2023-06-19
2023-06-26,105.80452728271484,109.05000305175781,111.3499984741211,107.80000305175781,108.75,9972914,2023-06-26
2023-07-03,112.88727569580078,116.3499984741211,119.44999694824219,108.80000305175781,109.5,39179775,2023-07-03
2023-07-10,110.46167755126953,113.8499984741211,119.5,111.0,116.94999694824219,17416497,2023-07-10
2023-07-17,110.07357788085938,113.44999694824219,116.19999694824219,111.8499984741211,114.25,10912460,2023-07-17
2023-07-24,111.23786926269531,114.6500015258789,118.05000305175781,112.0,113.9000015258789,15941587,2023-07-24
2023-07-31,109.3944091796875,112.75,117.75,110.25,114.94999694824219,13502483,2023-07-31
2023-08-07,109.4914321899414,112.8499984741211,119.30000305175781,112.05000305175781,112.5999984741211,20082848,2023-08-07
2023-08-14,105.65899658203125,108.9000015258789,113.6500015258789,105.25,108.8499984741211,15702379,2023-08-14
2023-08-21,119.29084014892578,122.94999694824219,125.0,108.30000305175781,109.5,57897230,2023-08-21
2023-08-28,118.1750717163086,121.80000305175781,130.5,118.5,123.69999694824219,47116029,2023-08-28
2023-09-04,122.54114532470703,126.30000305175781,133.25,122.0999984741211,122.55000305175781,57862281,2023-09-04
2023-09-11,126.51911926269531,130.39999389648438,135.0,120.5999984741211,127.19999694824219,48307573,2023-09-11
2023-09-18,122.68668365478516,126.44999694824219,134.6999969482422,125.1500015258789,131.39999389648438,23263320,2023-09-18
2023-09-25,122.68668365478516,126.44999694824219,130.39999389648438,124.6500015258789,127.3499984741211,11709654,2023-09-25
2023-10-02,120.35811614990234,124.05000305175781,126.80000305175781,121.8499984741211,126.44999694824219,6269965,2023-10-02
2023-10-09,126.42210388183594,130.3000030517578,133.14999389648438,119.05000305175781,121.25,30271794,2023-10-09
2023-10-16,133.5533447265625,137.64999389648438,145.85000610351562,129.14999389648438,130.89999389648438,102268780,2023-10-16
2023-10-23,121.18281555175781,124.9000015258789,138.8000030517578,117.5999984741211,137.5500030517578,29054460,2023-10-23
2023-10-30,124.43311309814453,128.25,130.64999389648438,122.5,124.5,22731900,2023-10-30
2023-11-06,123.8509750366211,127.6500015258789,131.0,126.69999694824219,129.3000030517578,13226857,2023-11-06
2023-11-13,121.23131561279297,124.94999694824219,127.0,122.3499984741211,122.69999694824219,11714022,2023-11-13
2023-11-20,119.92150115966797,123.5999984741211,125.9000015258789,121.0,125.0999984741211,9755206,2023-11-20
2023-11-27,127.1497802734375,131.0500030517578,133.60000610351562,123.5999984741211,123.5999984741211,24403187,2023-11-27
2023-12-04,146.89413452148438,151.39999389648438,157.6999969482422,131.89999389648438,134.25,113935260,2023-12-04
2023-12-11,152.52151489257812,157.1999969482422,163.14999389648438,149.6999969482422,152.14999389648438,66045760,2023-12-11
2023-12-18,150.9311981201172,151.9499969482422,159.25,138.35000610351562,157.75,30096216,2023-12-18
2023-12-25,158.43057250976562,159.5,163.9499969482422,150.6999969482422,151.9499969482422,39862884,2023-12-25
2024-01-01,166.7742462158203,167.89999389648438,176.5500030517578,160.14999389648438,160.1999969482422,83922122,2024-01-01
2024-01-08,167.66822814941406,168.8000030517578,172.5500030517578,163.5500030517578,168.4499969482422,27145101,2024-01-08
2024-01-15,176.11123657226562,177.3000030517578,181.0,166.4499969482422,169.4499969482422,60453490,2024-01-15
2024-01-22,180.97836303710938,182.1999969482422,188.0,165.0,177.3000030517578,36558881,2024-01-22
2024-01-29,173.03201293945312,174.1999969482422,187.75,172.6999969482422,183.60000610351562,35461295,2024-01-29
2024-02-05,160.56614685058594,161.64999389648438,175.14999389648438,156.5500030517578,174.1999969482422,19877431,2024-02-05
2024-02-12,148.05064392089844,149.0500030517578,159.9499969482422,133.60000610351562,157.9499969482422,34382735,2024-02-12
2024-02-19,148.24929809570312,149.25,154.6999969482422,146.5500030517578,149.89999389648438,14172151,2024-02-19
2024-02-26,141.79287719726562,142.75,149.1999969482422,138.5500030517578,149.0500030517578,9767940,2024-02-26
2024-03-04,139.7069549560547,140.64999389648438,147.3000030517578,136.5,145.5,8013030,2024-03-04
2024-03-11,128.4330596923828,129.3000030517578,140.89999389648438,118.4000015258789,140.4499969482422,15994890,2024-03-11
2024-03-18,129.62501525878906,130.5,132.3000030517578,123.1500015258789,129.89999389648438,11326123,2024-03-18
2024-03-25,127.39009857177734,128.25,131.60000610351562,127.05000305175781,130.5,7752348,2024-03-25
2024-04-01,144.77276611328125,145.75,147.0500030517578,129.10000610351562,129.4499969482422,20259858,2024-04-01
2024-04-08,143.87879943847656,144.85000610351562,149.39999389648438,143.89999389648438,146.5500030517578,10692467,2024-04-08
2024-04-15,137.52171325683594,138.4499969482422,143.39999389648438,134.3000030517578,140.5,8353518,2024-04-15
2024-04-22,150.98086547851562,152.0,154.89999389648438,138.89999389648438,139.8000030517578,25988150,2024-04-22
2024-04-29,149.98756408691406,151.0,155.1999969482422,149.10000610351562,153.1999969482422,10673224,2024-04-29
2024-05-06,139.50830078125,140.4499969482422,151.85000610351562,138.25,151.75,9142460,2024-05-06
2024-05-13,146.21304321289062,147.1999969482422,150.6999969482422,136.10000610351562,140.9499969482422,11352670,2024-05-13
2024-05-20,156.19566345214844,157.25,161.9499969482422,145.0,148.39999389648438,35214964,2024-05-20
2024-05-27,153.06678771972656,154.10000610351562,169.39999389648438,152.10000610351562,159.39999389648438,35333147,2024-05-27
2024-06-03,153.4144287109375,154.4499969482422,164.5500030517578,133.0,162.0,27052271,2024-06-03
2024-06-10,166.61532592773438,167.74000549316406,171.38999938964844,154.66000366210938,155.60000610351562,60833332,2024-06-10
2024-06-17,206.39678955078125,207.7899932861328,227.6999969482422,165.5,167.74000549316406,287201893,2024-06-17
2024-06-24,191.89468383789062,193.19000244140625,204.39999389648438,182.75,196.0,84559059,2024-06-24
2024-07-01,202.57261657714844,203.94000244140625,207.5,192.10000610351562,194.0,67105361,2024-07-01
2024-07-08,226.82887268066406,228.36000061035156,244.89999389648438,205.0,205.17999267578125,166734381,2024-07-08
2024-07-15,212.59495544433594,214.02999877929688,242.1999969482422,213.0,231.0,53272818,2024-07-15
2024-07-22,212.03871154785156,213.47000122070312,245.0,208.60000610351562,213.89999389648438,147735465,2024-07-22
2024-07-29,210.4196319580078,211.83999633789062,224.60000610351562,210.2100067138672,215.0,39809666,2024-07-29
2024-08-05,201.93690490722656,203.3000030517578,207.4499969482422,192.6999969482422,207.0800018310547,24026038,2024-08-05
2024-08-12,190.89144897460938,192.17999267578125,205.39999389648438,185.2100067138672,200.77999877929688,18901754,2024-08-12
2024-08-19,198.51004028320312,199.85000610351562,207.5,188.3000030517578,192.47999572753906,30359469,2024-08-19
2024-08-26,199.89071655273438,201.24000549316406,207.88999938964844,198.00999450683594,201.3800048828125,22237605,2024-08-26
2024-09-02,190.494140625,191.77999877929688,205.5,191.10000610351562,202.0,15250488,2024-09-02
2024-09-09,188.40821838378906,189.67999267578125,193.99000549316406,184.0,192.4499969482422,11772553,2024-09-09
2024-09-16,183.6999969482422,184.94000244140625,194.9499969482422,182.00999450683594,190.60000610351562,15730560,2024-09-16
2024-09-23,181.65382385253906,182.8800048828125,190.39999389648438,181.0500030517578,185.97999572753906,8224617,2024-09-23
2024-09-30,174.4600067138672,174.4600067138672,189.3000030517578,173.22000122070312,182.5,9679065,2024-09-30
2024-10-07,179.82000732421875,179.82000732421875,185.30999755859375,162.50999450683594,175.49000549316406,25208484,2024-10-07
2024-10-14,172.5,172.5,181.24000549316406,169.11000061035156,179.9499969482422,9233396,2024-10-14
2024-10-21,148.82000732421875,148.82000732421875,173.85000610351562,147.8000030517578,173.1999969482422,9732508,2024-10-21
2024-10-28,162.4499969482422,162.4499969482422,163.0,147.92999267578125,149.64999389648438,8711718,2024-10-28
2024-11-04,164.6300048828125,164.6300048828125,173.39999389648438,156.1999969482422,162.4499969482422,11745385,2024-11-04
2024-11-11,155.94000244140625,155.94000244140625,165.52000427246094,151.75,163.25,8152124,2024-11-11
2024-11-18,153.24000549316406,153.24000549316406,156.8000030517578,148.5500030517578,155.0,5541607,2024-11-18
2024-11-25,179.0399932861328,179.0399932861328,180.5,155.86000061035156,155.8699951171875,27626418,2024-11-25
2024-12-02,180.5399932861328,180.5399932861328,184.60000610351562,175.36000061035156,178.5,17096365,2024-12-02
2024-12-09,175.64999389648438,175.64999389648438,182.7899932861328,172.6999969482422,180.5,13700412,2024-12-09
2024-12-16,170.07000732421875,170.07000732421875,188.88999938964844,169.05999755859375,175.5,33328840,2024-12-16
2024-12-23,168.25999450683594,168.25999450683594,172.72999572753906,165.5,172.0,6584351,2024-12-23
2024-12-30,180.6300048828125,180.6300048828125,183.85000610351562,165.52000427246094,168.82000732421875,19096055,2024-12-30
2025-01-06,168.08999633789062,168.08999633789062,184.39999389648438,166.3300018310547,181.0,22139749,2025-01-06
2025-01-13,169.72000122070312,169.72000122070312,173.8000030517578,154.61000061035156,164.99000549316406,15436781,2025-01-13
2025-01-20,166.16000366210938,166.16000366210938,176.39999389648438,162.60000610351562,170.6999969482422,12581234,2025-01-20
2025-01-27,161.25999450683594,161.25999450683594,171.3800048828125,147.35000610351562,164.0,23680162,2025-01-27
2025-02-03,156.3800048828125,156.3800048828125,161.49000549316406,154.14999389648438,158.50999450683594,7226909,2025-02-03
2025-02-10,134.80999755859375,134.80999755859375,157.0500030517578,132.36000061035156,156.3800048828125,13701921,2025-02-10
2025-02-17,130.5800018310547,130.5800018310547,137.3699951171875,124.5,134.8000030517578,10013794,2025-02-17
2025-02-24,117.0199966430664,117.0199966430664,130.74000549316406,115.75,129.0,6852166,2025-02-24
2025-03-03,124.94999694824219,124.94999694824219,128.60000610351562,110.80000305175781,118.69000244140625,12633009,2025-03-03
2025-03-10,115.94000244140625,115.94000244140625,126.80000305175781,115.31999969482422,125.6500015258789,7594026,2025-03-10
2025-03-17,127.30000305175781,127.30000305175781,130.35000610351562,114.01000213623047,116.4800033569336,10076686,2025-03-17
2025-03-24,125.5199966430664,125.5199966430664,135.3800048828125,123.5,128.0500030517578,14949649,2025-03-24
2025-03-31,123.33000183105469,123.33000183105469,130.60000610351562,122.0,125.5199966430664,6491116,2025-03-31
2025-04-07,124.9000015258789,124.9000015258789,127.69999694824219,112.0999984741211,113.0,8467405,2025-04-07
2025-04-14,138.9499969482422,138.9499969482422,143.6999969482422,124.9000015258789,124.9000015258789,21791151,2025-04-14
2025-04-21,135.94000244140625,135.94000244140625,146.75,134.75999450683594,139.9499969482422,18645904,2025-04-21
2025-04-28,137.5,137.5,141.9499969482422,134.27000427246094,135.00999450683594,8443300,2025-04-28
2025-05-05,133.57000732421875,133.57000732421875,141.85000610351562,131.0,139.0500030517578,13734023,2025-05-05
2025-05-12,150.6199951171875,150.6199951171875,152.0,138.0,138.0,25781284,2025-05-12
2025-05-19,151.91000366210938,151.91000366210938,155.39999389648438,148.10000610351562,151.02999877929688,18242978,2025-05-19
2025-05-26,149.55999755859375,149.55999755859375,157.74000549316406,148.22000122070312,152.97000122070312,17956556,2025-05-26
2025-06-02,162.9499969482422,162.9499969482422,165.6999969482422,148.08999633789062,149.55999755859375,56830749,2025-06-02
