Date,Adj Close_LXCHEM.NS,Close_LXCHEM.NS,High_LXCHEM.NS,Low_LXCHEM.NS,Open_LXCHEM.NS,Volume_LXCHEM.NS,Date
2021-10-11,537.08984375,540.75,571.9000244140625,530.0,540.0,6525622,2021-10-11
2021-10-18,457.73065185546875,460.8500061035156,567.75,453.20001220703125,567.75,9498896,2021-10-18
2021-10-25,454.4529724121094,457.54998779296875,482.0,422.3999938964844,462.5,7582700,2021-10-25
2021-11-01,428.2317199707031,431.1499938964844,468.95001220703125,415.54998779296875,460.0,4091500,2021-11-01
2021-11-08,410.55218505859375,413.3500061035156,437.5,405.0,431.5,7339337,2021-11-08
2021-11-15,429.1255798339844,432.04998779296875,453.79998779296875,415.0,417.70001220703125,4424077,2021-11-15
2021-11-22,414.1278381347656,416.95001220703125,441.0,404.04998779296875,438.0,3250801,2021-11-22
2021-11-29,432.4529113769531,435.3999938964844,439.95001220703125,396.1499938964844,408.1000061035156,4140265,2021-11-29
2021-12-06,430.01953125,432.95001220703125,439.70001220703125,419.04998779296875,439.5,1989866,2021-12-06
2021-12-13,402.9042663574219,405.6499938964844,437.95001220703125,403.0,436.25,2113779,2021-12-13
2021-12-20,394.3128356933594,397.0,407.45001220703125,385.5,398.0,1747510,2021-12-20
2021-12-27,429.22491455078125,432.1499938964844,450.0,391.0,398.6499938964844,3780951,2021-12-27
2022-01-03,423.7124938964844,426.6000061035156,445.95001220703125,421.0,432.0,2207755,2022-01-03
2022-01-10,467.9609375,471.1499938964844,493.75,433.1499938964844,439.8999938964844,5934394,2022-01-10
2022-01-17,435.7306213378906,438.70001220703125,479.79998779296875,431.0,477.79998779296875,2536341,2022-01-17
2022-01-24,430.2181396484375,433.1499938964844,449.0,397.0,444.0,2262367,2022-01-24
2022-01-31,473.9700012207031,477.20001220703125,501.04998779296875,414.0,444.8999938964844,5047543,2022-01-31
2022-02-07,441.2430114746094,444.25,486.95001220703125,440.95001220703125,474.0,2691803,2022-02-07
2022-02-14,422.7192687988281,425.6000061035156,452.0,415.0,415.0,3212000,2022-02-14
2022-02-21,402.1593933105469,404.8999938964844,428.0,370.45001220703125,420.1000061035156,4328608,2022-02-21
2022-02-28,403.9968566894531,406.75,422.0,385.1499938964844,403.79998779296875,2137963,2022-02-28
2022-03-07,417.45513916015625,420.29998779296875,432.0,392.0,395.0,2161987,2022-03-07
2022-03-14,421.22943115234375,424.1000061035156,433.70001220703125,413.04998779296875,421.79998779296875,2078236,2022-03-14
2022-03-21,406.380615234375,409.1499938964844,431.6499938964844,406.0,426.0,2132585,2022-03-21
2022-03-28,433.4958190917969,436.45001220703125,439.29998779296875,398.0,409.5,5002785,2022-03-28
2022-04-04,467.0173645019531,470.20001220703125,493.95001220703125,436.0,441.3999938964844,13556263,2022-04-04
2022-04-11,440.1007995605469,443.1000061035156,473.5,441.54998779296875,470.20001220703125,2428304,2022-04-11
2022-04-18,425.351318359375,428.25,452.6000061035156,420.0,438.1000061035156,3739560,2022-04-18
2022-04-25,415.27001953125,418.1000061035156,444.0,412.8500061035156,424.6000061035156,4209895,2022-04-25
2022-05-02,383.2879638671875,385.8999938964844,448.0,382.6000061035156,418.1000061035156,6489724,2022-05-02
2022-05-09,342.41650390625,344.75,384.0,334.29998779296875,383.0,3459022,2022-05-09
2022-05-16,350.01470947265625,352.3999938964844,374.8999938964844,291.3999938964844,350.25,3004675,2022-05-16
2022-05-23,339.287841796875,341.6000061035156,359.1000061035156,327.3999938964844,355.8999938964844,1578311,2022-05-23
2022-05-30,366.2043762207031,368.70001220703125,386.79998779296875,345.29998779296875,346.75,3615951,2022-05-30
2022-06-06,333.87469482421875,336.1499938964844,367.1000061035156,332.75,366.0,1859319,2022-06-06
2022-06-13,311.5270080566406,313.6499938964844,333.29998779296875,307.29998779296875,330.0,3080231,2022-06-13
2022-06-20,293.54949951171875,295.54998779296875,317.6499938964844,286.54998779296875,316.54998779296875,2770900,2022-06-20
2022-06-27,283.9648132324219,285.8999938964844,303.79998779296875,280.6000061035156,302.1000061035156,2697661,2022-06-27
2022-07-04,281.23345947265625,283.1499938964844,297.70001220703125,279.5,287.0,3478655,2022-07-04
2022-07-11,275.4726867675781,277.3500061035156,296.0,274.20001220703125,283.29998779296875,5341440,2022-07-11
2022-07-18,321.55865478515625,323.75,337.8999938964844,279.3999938964844,279.3999938964844,25797243,2022-07-18
2022-07-25,309.4276123046875,310.75,324.8500061035156,289.1499938964844,323.5,11758328,2022-07-25
2022-08-01,310.7718505859375,312.1000061035156,320.79998779296875,306.75,310.75,6705679,2022-08-01
2022-08-08,313.5101623535156,314.8500061035156,320.8999938964844,308.0,314.0,3913103,2022-08-08
2022-08-15,339.5488586425781,341.0,354.75,314.8500061035156,314.8500061035156,12537106,2022-08-15
2022-08-22,328.04803466796875,329.45001220703125,339.20001220703125,318.1000061035156,339.04998779296875,5281194,2022-08-22
2022-08-29,325.5088806152344,326.8999938964844,335.79998779296875,311.3500061035156,315.0,2931193,2022-08-29
2022-09-05,339.89739990234375,341.3500061035156,353.79998779296875,326.0,328.1499938964844,6812588,2022-09-05
2022-09-12,364.9901428222656,366.54998779296875,395.79998779296875,341.79998779296875,344.0,24507794,2022-09-12
2022-09-19,349.2076110839844,350.70001220703125,377.8999938964844,349.1000061035156,367.75,5875069,2022-09-19
2022-09-26,338.3539733886719,339.79998779296875,349.8999938964844,329.1000061035156,349.8999938964844,4176729,2022-09-26
2022-10-03,342.486328125,343.95001220703125,348.0,336.3999938964844,341.0,2195542,2022-10-03
2022-10-10,325.95697021484375,327.3500061035156,342.5,326.1499938964844,339.5,1899098,2022-10-10
2022-10-17,321.3267822265625,322.70001220703125,332.79998779296875,319.29998779296875,327.3999938964844,2031842,2022-10-17
2022-10-24,314.40631103515625,315.75,329.04998779296875,315.0,327.0,1223779,2022-10-24
2022-10-31,312.464599609375,313.79998779296875,320.79998779296875,313.0,317.3500061035156,1779253,2022-10-31
2022-11-07,296.1842041015625,297.45001220703125,321.20001220703125,292.0,315.20001220703125,4211426,2022-11-07
2022-11-14,290.1599426269531,291.3999938964844,306.3999938964844,289.70001220703125,298.95001220703125,2220670,2022-11-14
2022-11-21,301.2624816894531,302.54998779296875,308.95001220703125,287.0,291.3999938964844,2767246,2022-11-21
2022-11-28,302.9054870605469,304.20001220703125,307.0,297.0,302.0,1648607,2022-11-28
2022-12-05,302.3578186035156,303.6499938964844,321.0,301.8500061035156,305.29998779296875,3918893,2022-12-05
2022-12-12,303.8016357421875,305.1000061035156,318.5,300.04998779296875,303.5,2479882,2022-12-12
2022-12-19,276.8169860839844,278.0,318.3999938964844,276.20001220703125,305.1000061035156,3965797,2022-12-19
2022-12-26,295.63653564453125,296.8999938964844,303.0,277.0,278.1499938964844,1537029,2022-12-26
2023-01-02,290.95654296875,292.20001220703125,304.04998779296875,290.04998779296875,296.8999938964844,1272242,2023-01-02
2023-01-09,288.21826171875,289.45001220703125,296.1000061035156,288.1000061035156,293.70001220703125,1021852,2023-01-09
2023-01-16,282.49273681640625,283.70001220703125,291.8999938964844,282.0,290.79998779296875,1151393,2023-01-16
2023-01-23,271.63909912109375,272.79998779296875,294.79998779296875,268.04998779296875,286.3999938964844,1746300,2023-01-23
2023-01-30,270.2450256347656,271.3999938964844,288.70001220703125,258.6499938964844,273.8999938964844,3002503,2023-01-30
2023-02-06,268.4527282714844,269.6000061035156,273.8999938964844,266.20001220703125,273.8999938964844,1138016,2023-02-06
2023-02-13,263.822509765625,264.95001220703125,272.70001220703125,262.04998779296875,270.0,1300432,2023-02-13
2023-02-20,256.10546875,257.20001220703125,266.1000061035156,254.39999389648438,266.04998779296875,1123316,2023-02-20
2023-02-27,259.6901550292969,260.79998779296875,264.8999938964844,251.35000610351562,256.0,1430645,2023-02-27
2023-03-06,257.3003845214844,258.3999938964844,267.95001220703125,256.20001220703125,262.0,1029767,2023-03-06
2023-03-13,251.4254913330078,252.5,259.70001220703125,234.0,259.20001220703125,4934733,2023-03-13
2023-03-20,240.5220947265625,241.5500030517578,260.95001220703125,240.5,251.10000610351562,2286068,2023-03-20
2023-03-27,221.80209350585938,222.75,243.5,220.5,243.0,2767337,2023-03-27
2023-04-03,255.70718383789062,256.79998779296875,261.8999938964844,226.5500030517578,227.9499969482422,7378501,2023-04-03
2023-04-10,265.4156799316406,266.54998779296875,272.45001220703125,251.25,258.1000061035156,3357638,2023-04-10
2023-04-17,270.3446350097656,271.5,301.5,262.29998779296875,266.5,8950681,2023-04-17
2023-04-24,279.95355224609375,281.1499938964844,285.20001220703125,267.1000061035156,272.8500061035156,3518915,2023-04-24
2023-05-01,275.0744323730469,276.25,286.20001220703125,275.1499938964844,281.1499938964844,1493981,2023-05-01
2023-05-08,270.9421081542969,272.1000061035156,287.6499938964844,269.5,277.0,2715627,2023-05-08
2023-05-15,247.9901580810547,249.0500030517578,269.3999938964844,243.0,260.0,3361022,2023-05-15
2023-05-22,254.6118621826172,255.6999969482422,259.95001220703125,246.0500030517578,249.5500030517578,1661045,2023-05-22
2023-05-29,258.69439697265625,259.79998779296875,264.29998779296875,253.89999389648438,256.95001220703125,1738181,2023-05-29
2023-06-05,265.7144470214844,266.8500061035156,277.6499938964844,260.0,261.79998779296875,3221277,2023-06-05
2023-06-12,266.3118591308594,267.45001220703125,272.75,265.0,267.0,2454301,2023-06-12
2023-06-19,257.1012268066406,258.20001220703125,273.45001220703125,258.0,269.25,2073730,2023-06-19
2023-06-26,258.79400634765625,259.8999938964844,266.8500061035156,254.10000610351562,258.8500061035156,1953945,2023-06-26
2023-07-03,259.3914489746094,260.5,267.6499938964844,257.0,262.5,2148791,2023-07-03
2023-07-10,250.9276123046875,252.0,261.75,246.0,261.75,2550386,2023-07-10
2023-07-17,251.87356567382812,252.9499969482422,262.5,251.5500030517578,252.89999389648438,2752411,2023-07-17
2023-07-24,263.0430908203125,263.6499938964844,265.3500061035156,251.10000610351562,253.60000610351562,2986549,2023-07-24
2023-07-31,268.580322265625,269.20001220703125,274.95001220703125,257.0,263.6499938964844,7598026,2023-07-31
2023-08-07,262.3447265625,262.95001220703125,270.95001220703125,258.0,269.20001220703125,2157494,2023-08-07
2023-08-14,255.11138916015625,255.6999969482422,263.3999938964844,254.0,262.95001220703125,1215860,2023-08-14
2023-08-21,263.0430908203125,263.6499938964844,269.8999938964844,254.0,255.9499969482422,3995047,2023-08-21
2023-08-28,297.16436767578125,297.8500061035156,307.75,264.0,265.45001220703125,29977896,2023-08-28
2023-09-04,307.4905700683594,308.20001220703125,320.95001220703125,300.8999938964844,300.95001220703125,8563071,2023-09-04
2023-09-11,294.42071533203125,295.1000061035156,316.5,282.3500061035156,309.6000061035156,6719745,2023-09-11
2023-09-18,286.68853759765625,287.3500061035156,297.25,282.1499938964844,295.5,1824254,2023-09-18
2023-09-25,278.158203125,278.79998779296875,290.70001220703125,276.04998779296875,287.79998779296875,1916480,2023-09-25
2023-10-02,279.5550231933594,280.20001220703125,284.04998779296875,275.1499938964844,278.79998779296875,1666728,2023-10-02
2023-10-09,282.04925537109375,282.70001220703125,306.0,270.0,277.0,29756260,2023-10-09
2023-10-16,272.6210021972656,273.25,295.0,272.45001220703125,283.6499938964844,5516634,2023-10-16
2023-10-23,253.2157745361328,253.8000030517578,275.3500061035156,249.5,273.25,4033778,2023-10-23
2023-10-30,267.5826416015625,268.20001220703125,269.5,250.89999389648438,255.0,4012033,2023-10-30
2023-11-06,272.1720275878906,272.79998779296875,278.79998779296875,269.1000061035156,269.20001220703125,2799024,2023-11-06
2023-11-13,273.1198425292969,273.75,282.75,272.5,275.79998779296875,1657675,2023-11-13
2023-11-20,265.238037109375,265.8500061035156,276.0,265.25,274.1000061035156,1742310,2023-11-20
2023-11-27,280.8520202636719,281.5,284.79998779296875,263.25,265.8500061035156,4974847,2023-11-27
2023-12-04,278.0085754394531,278.6499938964844,289.5,274.04998779296875,285.70001220703125,6234781,2023-12-04
2023-12-11,281.8995666503906,282.54998779296875,286.54998779296875,272.5,280.04998779296875,4891364,2023-12-11
2023-12-18,277.95867919921875,278.6000061035156,293.79998779296875,267.25,282.95001220703125,6990673,2023-12-18
2023-12-25,289.6317443847656,290.29998779296875,302.70001220703125,278.45001220703125,278.6000061035156,10375795,2023-12-25
2024-01-01,288.2848815917969,288.95001220703125,296.8999938964844,284.6499938964844,290.25,5196677,2024-01-01
2024-01-08,281.3508605957031,282.0,290.3999938964844,281.1000061035156,288.0,2706938,2024-01-08
2024-01-15,277.1106262207031,277.75,282.5,268.0,282.0,2287655,2024-01-15
2024-01-22,270.3761901855469,271.0,278.0,264.3500061035156,277.75,1708948,2024-01-22
2024-01-29,265.08837890625,265.70001220703125,273.6000061035156,263.70001220703125,271.04998779296875,3270193,2024-01-29
2024-02-05,258.1044921875,258.70001220703125,272.04998779296875,253.5,265.70001220703125,3829619,2024-02-05
2024-02-12,267.03387451171875,267.6499938964844,270.0,250.89999389648438,259.95001220703125,3062307,2024-02-12
2024-02-19,268.23114013671875,268.8500061035156,275.5,264.1499938964844,269.0,4469963,2024-02-19
2024-02-26,255.01162719726562,255.60000610351562,269.8999938964844,251.14999389648438,269.0,2308557,2024-02-26
2024-03-04,249.67393493652344,250.25,259.20001220703125,249.0500030517578,258.45001220703125,1968951,2024-03-04
2024-03-11,231.21652221679688,231.75,252.0,225.10000610351562,251.0,3711300,2024-03-11
2024-03-18,245.8826904296875,246.4499969482422,249.89999389648438,221.8000030517578,232.64999389648438,17148547,2024-03-18
2024-03-25,234.65858459472656,235.1999969482422,248.89999389648438,230.60000610351562,246.4499969482422,6500438,2024-03-25
2024-04-01,255.21116638183594,255.8000030517578,259.25,237.5,237.5,6598389,2024-04-01
2024-04-08,258.6033630371094,259.20001220703125,266.3500061035156,247.0500030517578,257.0,6322587,2024-04-08
2024-04-15,249.27487182617188,249.85000610351562,256.8999938964844,242.39999389648438,253.10000610351562,3737025,2024-04-15
2024-04-22,252.6670379638672,253.25,256.3500061035156,248.0,251.9499969482422,4086955,2024-04-22
2024-04-29,247.52890014648438,248.10000610351562,263.45001220703125,246.8000030517578,254.9499969482422,3674241,2024-04-29
2024-05-06,227.97401428222656,228.5,250.1999969482422,226.85000610351562,249.6999969482422,2984788,2024-05-06
2024-05-13,258.5035705566406,259.1000061035156,260.6000061035156,224.9499969482422,229.0,3739750,2024-05-13
2024-05-20,251.4698028564453,252.0500030517578,275.8999938964844,250.3000030517578,250.3000030517578,10920212,2024-05-20
2024-05-27,238.9486846923828,239.5,254.8000030517578,236.89999389648438,253.1999969482422,2902026,2024-05-27
2024-06-03,240.1459197998047,240.6999969482422,245.0,220.0,244.3000030517578,3242665,2024-06-03
2024-06-10,251.3800048828125,251.9600067138672,258.25,241.00999450683594,241.64999389648438,5795645,2024-06-10
2024-06-17,264.0607604980469,264.6700134277344,271.20001220703125,247.80999755859375,251.9600067138672,13525925,2024-06-17
2024-06-24,250.06304931640625,250.63999938964844,266.95001220703125,249.85000610351562,263.3900146484375,4408417,2024-06-24
2024-07-01,267.8320617675781,268.45001220703125,275.95001220703125,251.39999389648438,251.89999389648438,10664788,2024-07-01
2024-07-08,267.3830871582031,268.0,279.70001220703125,262.5,270.1499938964844,9892610,2024-07-08
2024-07-15,252.76681518554688,253.35000610351562,270.70001220703125,252.14999389648438,269.25,3877781,2024-07-15
2024-07-22,271.70001220703125,271.70001220703125,274.3999938964844,242.9499969482422,251.64999389648438,7151186,2024-07-22
2024-07-29,252.39999389648438,252.39999389648438,265.04998779296875,251.10000610351562,265.0,5517460,2024-07-29
2024-08-05,267.8500061035156,267.8500061035156,279.0,240.0500030517578,248.0,20420527,2024-08-05
2024-08-12,271.25,271.25,287.8999938964844,261.70001220703125,265.0,19517989,2024-08-12
2024-08-19,280.1000061035156,280.1000061035156,286.8999938964844,270.29998779296875,275.75,12713001,2024-08-19
2024-08-26,297.79998779296875,297.79998779296875,310.0,282.0,282.0,33473904,2024-08-26
2024-09-02,307.3999938964844,307.3999938964844,316.8500061035156,283.0,299.8500061035156,18012689,2024-09-02
2024-09-09,310.6000061035156,310.6000061035156,325.5,304.6000061035156,308.95001220703125,18054568,2024-09-09
2024-09-16,288.8999938964844,288.8999938964844,314.20001220703125,282.70001220703125,313.0,9120554,2024-09-16
2024-09-23,288.6499938964844,288.6499938964844,308.6000061035156,286.5,290.0,9550050,2024-09-23
2024-09-30,276.04998779296875,276.04998779296875,293.95001220703125,275.04998779296875,286.95001220703125,4802402,2024-09-30
2024-10-07,278.3999938964844,278.3999938964844,284.95001220703125,261.3999938964844,277.6499938964844,5539893,2024-10-07
2024-10-14,277.54998779296875,277.54998779296875,290.8999938964844,274.3999938964844,277.0,4877714,2024-10-14
2024-10-21,244.64999389648438,244.64999389648438,281.75,242.10000610351562,278.79998779296875,4384432,2024-10-21
2024-10-28,277.0,277.0,279.6000061035156,241.0500030517578,245.60000610351562,10483386,2024-10-28
2024-11-04,268.25,268.25,284.0,266.0,276.95001220703125,3631781,2024-11-04
2024-11-11,254.0,254.0,268.29998779296875,250.10000610351562,268.25,1793399,2024-11-11
2024-11-18,248.10000610351562,248.10000610351562,259.1499938964844,245.1999969482422,254.64999389648438,1775233,2024-11-18
2024-11-25,263.0,263.0,266.6000061035156,251.10000610351562,252.3000030517578,2526752,2024-11-25
2024-12-02,268.54998779296875,268.54998779296875,276.25,259.79998779296875,263.29998779296875,2598785,2024-12-02
2024-12-09,258.95001220703125,258.95001220703125,279.8999938964844,254.85000610351562,268.0,3646266,2024-12-09
2024-12-16,242.6999969482422,242.6999969482422,264.3500061035156,241.0500030517578,258.95001220703125,2475020,2024-12-16
2024-12-23,244.14999389648438,244.14999389648438,248.8000030517578,239.35000610351562,244.75,1757991,2024-12-23
2024-12-30,242.41000366210938,242.41000366210938,247.75,236.75,244.14999389648438,2107432,2024-12-30
2025-01-06,225.50999450683594,225.50999450683594,243.39999389648438,224.5,243.38999938964844,5711856,2025-01-06
2025-01-13,224.3000030517578,224.3000030517578,229.58999633789062,212.0,223.99000549316406,5213299,2025-01-13
2025-01-20,222.22999572753906,222.22999572753906,240.75,220.25,225.99000549316406,5591468,2025-01-20
2025-01-27,219.97000122070312,219.97000122070312,224.4499969482422,208.4199981689453,221.72000122070312,3869454,2025-01-27
2025-02-03,219.25999450683594,219.25999450683594,224.88999938964844,215.58999633789062,217.72999572753906,2066825,2025-02-03
2025-02-10,198.0800018310547,198.0800018310547,220.07000732421875,191.0,219.1199951171875,3149423,2025-02-10
2025-02-17,190.6300048828125,190.6300048828125,198.85000610351562,186.41000366210938,196.32000732421875,2615413,2025-02-17
2025-02-24,175.61000061035156,175.61000061035156,190.25,174.07000732421875,189.9199981689453,2366744,2025-02-24
2025-03-03,187.1300048828125,187.1300048828125,189.5,165.32000732421875,176.0,3251113,2025-03-03
2025-03-10,174.30999755859375,174.30999755859375,187.9499969482422,173.0,186.5,2582447,2025-03-10
2025-03-17,185.3699951171875,185.3699951171875,188.6999969482422,168.3000030517578,175.6999969482422,4209496,2025-03-17
2025-03-24,175.25,175.25,190.69000244140625,174.0,185.5399932861328,5571084,2025-03-24
2025-03-31,172.3699951171875,172.3699951171875,184.39999389648438,170.3300018310547,175.25,2182555,2025-03-31
2025-04-07,170.8800048828125,170.8800048828125,173.8000030517578,160.1999969482422,164.0,2088600,2025-04-07
2025-04-14,173.4199981689453,173.4199981689453,177.08999633789062,170.8800048828125,170.8800048828125,2866437,2025-04-14
2025-04-21,184.8699951171875,184.8699951171875,188.22000122070312,172.52000427246094,175.0,5270065,2025-04-21
2025-04-28,172.9600067138672,172.9600067138672,185.5500030517578,172.11000061035156,184.8699951171875,2182186,2025-04-28
2025-05-05,171.6300048828125,171.6300048828125,177.97999572753906,165.0,175.49000549316406,2345228,2025-05-05
2025-05-12,196.47999572753906,196.47999572753906,197.69000244140625,175.0800018310547,175.9499969482422,7386213,2025-05-12
2025-05-19,195.10000610351562,195.10000610351562,202.39999389648438,183.0,197.0,5655475,2025-05-19
2025-05-26,204.0,204.0,206.22999572753906,192.60000610351562,196.0,5715116,2025-05-26
2025-06-02,203.24000549316406,203.24000549316406,218.89999389648438,202.1300048828125,203.3300018310547,5361966,2025-06-02
2025-06-09,199.67999267578125,199.67999267578125,214.89999389648438,197.22000122070312,204.6999969482422,4862909,2025-06-09
2025-06-16,192.88999938964844,192.88999938964844,202.0,188.2100067138672,199.0,2521841,2025-06-16
2025-06-23,199.19000244140625,199.19000244140625,203.83999633789062,188.5,190.10000610351562,2864194,2025-06-23
2025-06-30,197.07000732421875,197.07000732421875,203.99000549316406,195.00999450683594,200.0,2633903,2025-06-30
2025-07-07,192.7100067138672,192.7100067138672,199.25,192.0,197.0,1398158,2025-07-07
2025-07-14,196.19000244140625,196.19000244140625,197.35000610351562,190.67999267578125,192.99000549316406,583169,2025-07-14
