Date,Adj Close_STOVEKRAFT.NS,Close_STOVEKRAFT.NS,High_STOVEKRAFT.NS,Low_STOVEKRAFT.NS,Open_STOVEKRAFT.NS,Volume_STOVEKRAFT.NS,Date
2021-02-08,505.0538635253906,506.5,545.4500122070312,407.0,445.0,7114130,2021-02-08
2021-02-15,457.0911865234375,458.3999938964844,533.0,455.0,512.0,1950728,2021-02-15
2021-02-22,496.3786926269531,497.79998779296875,535.8499755859375,441.79998779296875,461.8999938964844,2871207,2021-02-22
2021-03-01,501.66357421875,503.1000061035156,547.8499755859375,498.25,502.1499938964844,1911291,2021-03-01
2021-03-08,483.7648010253906,485.1499938964844,522.0,483.0,508.0,781114,2021-03-08
2021-03-15,439.0428466796875,440.29998779296875,488.8999938964844,406.1000061035156,488.8999938964844,962675,2021-03-15
2021-03-22,454.2991943359375,455.6000061035156,494.8999938964844,427.70001220703125,445.0,1949759,2021-03-22
2021-03-29,478.3802185058594,479.75,483.95001220703125,446.3999938964844,455.6000061035156,495433,2021-03-29
2021-04-05,513.1806030273438,514.6500244140625,521.0,455.3999938964844,481.0,998773,2021-04-05
2021-04-12,482.21923828125,483.6000061035156,509.8999938964844,467.20001220703125,509.8999938964844,377393,2021-04-12
2021-04-19,465.317626953125,466.6499938964844,487.8500061035156,459.0,465.0,324293,2021-04-19
2021-04-26,455.8447570800781,457.1499938964844,476.79998779296875,455.5,467.5,432220,2021-04-26
2021-05-03,500.91571044921875,502.3500061035156,513.0,450.95001220703125,458.0,920412,2021-05-03
2021-05-10,487.5539855957031,488.95001220703125,511.75,480.0,508.8500061035156,421287,2021-05-10
2021-05-17,612.2967529296875,614.0499877929688,653.9500122070312,483.70001220703125,486.0,3705071,2021-05-17
2021-05-24,601.477783203125,603.2000122070312,683.7000122070312,590.0,619.0,1946076,2021-05-24
2021-05-31,590.0604248046875,591.75,616.9500122070312,581.2000122070312,606.4000244140625,734375,2021-05-31
2021-06-07,594.1487426757812,595.8499755859375,622.7000122070312,585.5,594.5499877929688,570414,2021-06-07
2021-06-14,557.5535278320312,559.1500244140625,596.2999877929688,547.0,595.0,503665,2021-06-14
2021-06-21,597.9877319335938,599.7000122070312,634.9000244140625,550.0,554.6500244140625,1034039,2021-06-21
2021-06-28,730.6578369140625,732.75,786.6500244140625,600.7000122070312,604.9000244140625,3479318,2021-06-28
2021-07-05,722.3317260742188,724.4000244140625,777.0,705.25,732.0,911961,2021-07-05
2021-07-12,750.9996337890625,753.1500244140625,813.9000244140625,709.2999877929688,732.7999877929688,2350285,2021-07-12
2021-07-19,746.5125122070312,748.6500244140625,778.0,730.0,748.9500122070312,1768163,2021-07-19
2021-07-26,770.7431030273438,772.9500122070312,811.25,734.0,749.5,1815999,2021-07-26
2021-08-02,809.1331787109375,811.4500122070312,850.0,768.0999755859375,783.9000244140625,2058014,2021-08-02
2021-08-09,798.4636840820312,800.75,819.7000122070312,733.2000122070312,817.9500122070312,936538,2021-08-09
2021-08-16,751.0993041992188,753.25,808.7999877929688,750.0,798.2999877929688,553759,2021-08-16
2021-08-23,861.832275390625,864.2999877929688,875.0,734.0,751.0,1910735,2021-08-23
2021-08-30,971.0694580078125,973.8499755859375,1017.7000122070312,876.0,887.7999877929688,3836986,2021-08-30
2021-09-06,965.83447265625,968.5999755859375,1001.2999877929688,915.0,982.9000244140625,2930442,2021-09-06
2021-09-13,946.39013671875,949.0999755859375,1010.4000244140625,931.0,971.5,1311137,2021-09-13
2021-09-20,948.7334594726562,951.4500122070312,995.0,929.6500244140625,929.6500244140625,778015,2021-09-20
2021-09-27,1065.1002197265625,1068.1500244140625,1084.0,939.9500122070312,959.0,3664623,2021-09-27
2021-10-04,1063.903564453125,1066.949951171875,1111.0,1052.0,1080.0,910040,2021-10-04
2021-10-11,1092.322265625,1095.449951171875,1117.0,1065.0,1074.0,481132,2021-10-11
2021-10-18,979.7944946289062,982.5999755859375,1133.699951171875,976.0,1106.0,764968,2021-10-18
2021-10-25,1022.4723510742188,1025.4000244140625,1063.949951171875,886.4000244140625,984.0,608317,2021-10-25
2021-11-01,1062.3082275390625,1065.3499755859375,1085.0,1000.0,1030.949951171875,432699,2021-11-01
2021-11-08,1065.9976806640625,1069.050048828125,1075.8499755859375,1028.199951171875,1065.0,386512,2021-11-08
2021-11-15,998.4411010742188,1001.2999877929688,1079.0,976.7999877929688,1069.050048828125,341156,2021-11-15
2021-11-22,972.0665893554688,974.8499755859375,1006.7999877929688,965.25,1001.2999877929688,352759,2021-11-22
2021-11-29,959.0040283203125,961.75,997.4000244140625,911.0,943.0499877929688,334962,2021-11-29
2021-12-06,957.009765625,959.75,987.0,945.0999755859375,965.0,216102,2021-12-06
2021-12-13,989.217529296875,992.0499877929688,1065.0,947.0999755859375,969.7999877929688,580097,2021-12-13
2021-12-20,957.6578979492188,960.4000244140625,1009.2999877929688,939.5499877929688,978.0,378321,2021-12-20
2021-12-27,970.0224609375,972.7999877929688,989.9500122070312,948.75,967.7999877929688,220562,2021-12-27
2022-01-03,972.5153198242188,975.2999877929688,1038.6500244140625,965.0,1007.7999877929688,350748,2022-01-03
2022-01-10,981.2403564453125,984.0499877929688,994.0,952.7000122070312,989.0,415990,2022-01-10
2022-01-17,949.2319946289062,951.9500122070312,1002.5999755859375,950.0,990.0,257612,2022-01-17
2022-01-24,875.6427612304688,878.1500244140625,954.9500122070312,868.0999755859375,953.0,310065,2022-01-24
2022-01-31,866.71826171875,869.2000122070312,917.6500244140625,850.2000122070312,882.9000244140625,498375,2022-01-31
2022-02-07,639.6185302734375,641.4500122070312,883.75,601.0999755859375,872.9000244140625,3593604,2022-02-07
2022-02-14,667.239501953125,669.1500244140625,688.0,610.1500244140625,629.0,986485,2022-02-14
2022-02-21,635.3806762695312,637.2000122070312,673.4500122070312,602.0,672.0,527396,2022-02-21
2022-02-28,665.3947143554688,667.2999877929688,710.9000244140625,630.5999755859375,634.0,2361313,2022-02-28
2022-03-07,685.7365112304688,687.7000122070312,700.5999755859375,630.0,636.0999755859375,1397429,2022-03-07
2022-03-14,657.2181396484375,659.0999755859375,698.5,647.5499877929688,698.5,430408,2022-03-14
2022-03-21,630.6442260742188,632.4500122070312,695.0,590.2999877929688,664.5,471224,2022-03-21
2022-03-28,619.8251953125,621.5999755859375,641.0,601.5499877929688,641.0,767518,2022-03-28
2022-04-04,662.203857421875,664.0999755859375,683.4000244140625,627.8499755859375,627.9000244140625,801103,2022-04-04
2022-04-11,663.8989868164062,665.7999877929688,679.9000244140625,637.25,667.0,403573,2022-04-11
2022-04-18,652.5316162109375,654.4000244140625,678.0,641.6500244140625,670.4000244140625,677453,2022-04-18
2022-04-25,632.8878173828125,634.7000122070312,658.0499877929688,632.0,653.2000122070312,359956,2022-04-25
2022-05-02,596.4421997070312,598.1500244140625,635.1500244140625,593.5999755859375,630.0,283934,2022-05-02
2022-05-09,573.00927734375,574.6500244140625,594.9000244140625,524.5999755859375,585.0,349515,2022-05-09
2022-05-16,583.6787109375,585.3499755859375,616.2000122070312,548.0,575.0,280523,2022-05-16
2022-05-23,557.2543334960938,558.8499755859375,599.0,533.0,595.0,290333,2022-05-23
2022-05-30,552.2686157226562,553.8499755859375,567.25,531.0499877929688,561.0,374773,2022-05-30
2022-06-06,550.3740844726562,551.9500122070312,559.0,534.8499755859375,556.9000244140625,192596,2022-06-06
2022-06-13,498.672119140625,500.1000061035156,550.0,492.54998779296875,545.0,269370,2022-06-13
2022-06-20,505.10369873046875,506.54998779296875,513.0999755859375,475.0,501.0,147926,2022-06-20
2022-06-27,569.8682861328125,571.5,588.0,508.0,508.0,607709,2022-06-27
2022-07-04,574.6046752929688,576.25,584.8499755859375,550.0999755859375,573.4500122070312,263216,2022-07-04
2022-07-11,571.3141479492188,572.9500122070312,586.9000244140625,541.25,575.0,311403,2022-07-11
2022-07-18,576.9479370117188,578.5999755859375,596.0,558.25,579.7999877929688,858016,2022-07-18
2022-07-25,581.7343139648438,583.4000244140625,589.9500122070312,546.0499877929688,582.0,380172,2022-07-25
2022-08-01,553.9638061523438,555.5499877929688,598.0999755859375,542.0,583.5,777888,2022-08-01
2022-08-08,562.2899780273438,563.9000244140625,579.2000122070312,551.1500244140625,559.0,268609,2022-08-08
2022-08-15,621.6201171875,623.4000244140625,650.9000244140625,563.9000244140625,563.9000244140625,1220823,2022-08-15
2022-08-22,612.4962158203125,614.25,627.75,601.0999755859375,624.9000244140625,640531,2022-08-22
2022-08-29,620.4235229492188,622.2000122070312,638.0,596.2999877929688,601.5,424688,2022-08-29
2022-09-05,692.1181640625,694.0999755859375,710.0,612.0,626.0,1556914,2022-09-05
2022-09-12,691.5697631835938,693.5499877929688,740.0,666.0,702.5,2105909,2022-09-12
2022-09-19,665.444580078125,667.3499755859375,711.0999755859375,663.0,694.0,428220,2022-09-19
2022-09-26,647.5458984375,649.4000244140625,698.0999755859375,640.0,660.0,609510,2022-09-26
2022-10-03,674.4188842773438,676.3499755859375,679.0,627.3499755859375,647.9500122070312,428392,2022-10-03
2022-10-10,670.081298828125,672.0,700.0,661.0499877929688,670.0,598313,2022-10-10
2022-10-17,643.45751953125,645.2999877929688,693.5499877929688,641.0,679.9000244140625,385058,2022-10-17
2022-10-24,647.8948364257812,649.75,671.4500122070312,636.0499877929688,662.0,158271,2022-10-24
2022-10-31,610.0531616210938,611.7999877929688,656.4500122070312,610.7000122070312,650.25,235772,2022-10-31
2022-11-07,634.13427734375,635.9500122070312,658.75,603.0,612.7999877929688,491385,2022-11-07
2022-11-14,619.8251953125,621.5999755859375,649.9500122070312,615.0,630.0,224553,2022-11-14
2022-11-21,606.0147705078125,607.75,619.2999877929688,596.7999877929688,616.2000122070312,304068,2022-11-21
2022-11-28,609.853759765625,611.5999755859375,628.6500244140625,603.0499877929688,616.7999877929688,522360,2022-11-28
2022-12-05,572.6104125976562,574.25,620.9500122070312,570.0999755859375,619.0,540710,2022-12-05
2022-12-12,563.7857055664062,565.4000244140625,585.8499755859375,561.2000122070312,570.0499877929688,243267,2022-12-12
2022-12-19,527.5394287109375,529.0499877929688,591.2000122070312,521.25,573.9000244140625,618508,2022-12-19
2022-12-26,504.9541320800781,506.3999938964844,542.0,503.25,535.0,1691178,2022-12-26
2023-01-02,544.4411010742188,546.0,574.0,505.0,509.0,1617054,2023-01-02
2023-01-09,497.02685546875,498.45001220703125,552.75,496.5,552.75,1338907,2023-01-09
2023-01-16,507.4968566894531,508.95001220703125,515.0,490.8999938964844,501.1000061035156,773260,2023-01-16
2023-01-23,501.6136779785156,503.04998779296875,519.7999877929688,492.8500061035156,515.0,620598,2023-01-23
2023-01-30,449.6125793457031,450.8999938964844,534.9000244140625,446.25,503.04998779296875,1314055,2023-01-30
2023-02-06,463.0242004394531,464.3500061035156,472.8500061035156,435.1000061035156,451.95001220703125,820812,2023-02-06
2023-02-13,453.50146484375,454.79998779296875,465.70001220703125,449.79998779296875,464.0,235440,2023-02-13
2023-02-20,422.73956298828125,423.95001220703125,460.0,419.0,454.95001220703125,354060,2023-02-20
2023-02-27,420.844970703125,422.04998779296875,429.6499938964844,402.0,424.0,513190,2023-02-27
2023-03-06,412.91766357421875,414.1000061035156,428.0,411.0,428.0,350329,2023-03-06
2023-03-13,371.4364318847656,372.5,418.95001220703125,371.5,414.1499938964844,660685,2023-03-13
2023-03-20,376.0233154296875,377.1000061035156,411.8500061035156,353.1000061035156,372.5,5028569,2023-03-20
2023-03-27,373.9293212890625,375.0,388.79998779296875,366.0,379.8999938964844,860968,2023-03-27
2023-04-03,375.5247497558594,376.6000061035156,395.8500061035156,375.75,384.0,751232,2023-04-03
2023-04-10,386.29388427734375,387.3999938964844,392.8999938964844,362.3500061035156,379.0,1598276,2023-04-10
2023-04-17,375.97344970703125,377.04998779296875,399.0,375.45001220703125,392.20001220703125,1228189,2023-04-17
2023-04-24,413.5658264160156,414.75,418.45001220703125,372.5,378.79998779296875,3836818,2023-04-24
2023-05-01,445.22515869140625,446.5,459.0,414.75,414.75,2340785,2023-05-01
2023-05-08,438.94317626953125,440.20001220703125,452.0,434.1000061035156,449.20001220703125,666251,2023-05-08
2023-05-15,471.6495056152344,473.0,475.0,434.1499938964844,440.0,1422486,2023-05-15
2023-05-22,478.0312194824219,479.3999938964844,496.95001220703125,465.79998779296875,476.6000061035156,1302688,2023-05-22
2023-05-29,436.64971923828125,437.8999938964844,507.3999938964844,421.0,482.0,3054083,2023-05-29
2023-06-05,425.18255615234375,426.3999938964844,443.25,425.1499938964844,441.0,877476,2023-06-05
2023-06-12,450.510009765625,451.79998779296875,456.95001220703125,426.04998779296875,429.0,1560235,2023-06-12
2023-06-19,437.547119140625,438.79998779296875,459.20001220703125,437.0,452.0,881412,2023-06-19
2023-06-26,434.6055603027344,435.8500061035156,445.54998779296875,432.75,437.3999938964844,326152,2023-06-26
2023-07-03,446.0228576660156,447.29998779296875,458.8999938964844,435.1000061035156,437.8500061035156,928926,2023-07-03
2023-07-10,450.70947265625,452.0,463.95001220703125,437.0,448.8999938964844,1099524,2023-07-10
2023-07-17,454.0000305175781,455.29998779296875,468.20001220703125,445.0,453.8999938964844,1605570,2023-07-17
2023-07-24,469.30621337890625,470.6499938964844,488.79998779296875,451.5,454.04998779296875,1250157,2023-07-24
2023-07-31,481.1722106933594,482.54998779296875,495.8999938964844,471.95001220703125,490.0,1086415,2023-07-31
2023-08-07,526.2930297851562,527.7999877929688,531.5,483.25,486.0,1420601,2023-08-07
2023-08-14,525.6448974609375,527.1500244140625,542.4000244140625,518.25,530.0,898085,2023-08-14
2023-08-21,535.765869140625,537.2999877929688,559.4000244140625,523.0499877929688,525.5999755859375,976748,2023-08-21
2023-08-28,524.149169921875,525.6500244140625,539.0,518.7999877929688,539.0,521407,2023-08-28
2023-09-04,553.9139404296875,555.5,564.0,508.0,525.5999755859375,1676087,2023-09-04
2023-09-11,531.4283447265625,532.9500122070312,565.0,515.5499877929688,556.0,826804,2023-09-11
