Date,Adj Close_TERASOFT.NS,Close_TERASOFT.NS,High_TERASOFT.NS,Low_TERASOFT.NS,Open_TERASOFT.NS,Volume_TERASOFT.NS,Date
2021-09-06,51.099998474121094,51.099998474121094,52.70000076293945,49.099998474121094,52.70000076293945,60644,2021-09-06
2021-09-13,50.20000076293945,50.20000076293945,52.650001525878906,47.25,49.79999923706055,120967,2021-09-13
2021-09-20,50.849998474121094,50.849998474121094,52.900001525878906,46.599998474121094,48.099998474121094,109923,2021-09-20
2021-09-27,55.099998474121094,55.099998474121094,55.099998474121094,48.04999923706055,52.20000076293945,104861,2021-09-27
2021-10-04,62.04999923706055,62.04999923706055,66.8499984741211,57.849998474121094,57.849998474121094,355474,2021-10-04
2021-10-11,55.900001525878906,55.900001525878906,62.04999923706055,53.20000076293945,62.04999923706055,202450,2021-10-11
2021-10-18,51.849998474121094,51.849998474121094,58.650001525878906,51.099998474121094,58.650001525878906,268534,2021-10-18
2021-10-25,49.150001525878906,49.150001525878906,54.0,47.650001525878906,54.0,149396,2021-10-25
2021-11-01,51.04999923706055,51.04999923706055,51.5,49.04999923706055,50.29999923706055,60707,2021-11-01
2021-11-08,50.79999923706055,50.79999923706055,54.400001525878906,49.25,49.25,188756,2021-11-08
2021-11-15,47.95000076293945,47.95000076293945,51.75,47.5,50.650001525878906,100584,2021-11-15
2021-11-22,46.45000076293945,46.45000076293945,49.95000076293945,43.70000076293945,47.5,174583,2021-11-22
2021-11-29,45.599998474121094,45.599998474121094,47.400001525878906,42.20000076293945,45.150001525878906,95947,2021-11-29
2021-12-06,52.099998474121094,52.099998474121094,52.099998474121094,44.29999923706055,44.75,190377,2021-12-06
2021-12-13,49.349998474121094,49.349998474121094,57.5,48.54999923706055,55.849998474121094,412831,2021-12-13
2021-12-20,47.900001525878906,47.900001525878906,51.79999923706055,46.650001525878906,48.04999923706055,133240,2021-12-20
2021-12-27,50.29999923706055,50.29999923706055,52.95000076293945,46.650001525878906,48.45000076293945,298072,2021-12-27
2022-01-03,53.25,53.25,58.900001525878906,50.599998474121094,52.0,447896,2022-01-03
2022-01-10,56.20000076293945,56.20000076293945,59.0,53.29999923706055,55.75,540665,2022-01-10
2022-01-17,53.54999923706055,53.54999923706055,57.400001525878906,52.75,56.900001525878906,277858,2022-01-17
2022-01-24,53.099998474121094,53.099998474121094,57.0,49.0,53.0,260812,2022-01-24
2022-01-31,55.900001525878906,55.900001525878906,57.599998474121094,51.79999923706055,56.5,197438,2022-01-31
2022-02-07,53.79999923706055,53.79999923706055,60.0,53.29999923706055,56.20000076293945,487364,2022-02-07
2022-02-14,53.599998474121094,53.599998474121094,59.79999923706055,47.75,51.0,477549,2022-02-14
2022-02-21,46.650001525878906,46.650001525878906,54.0,42.04999923706055,50.599998474121094,303776,2022-02-21
2022-02-28,47.95000076293945,47.95000076293945,49.650001525878906,45.20000076293945,46.29999923706055,106482,2022-02-28
2022-03-07,48.04999923706055,48.04999923706055,51.04999923706055,45.04999923706055,46.0,107031,2022-03-07
2022-03-14,48.79999923706055,48.79999923706055,49.400001525878906,45.70000076293945,48.04999923706055,92039,2022-03-14
2022-03-21,45.849998474121094,45.849998474121094,49.75,45.29999923706055,47.20000076293945,138087,2022-03-21
2022-03-28,48.04999923706055,48.04999923706055,48.599998474121094,38.29999923706055,46.400001525878906,321861,2022-03-28
2022-04-04,48.349998474121094,48.349998474121094,52.0,47.29999923706055,49.849998474121094,201916,2022-04-04
2022-04-11,50.099998474121094,50.099998474121094,51.79999923706055,48.45000076293945,49.349998474121094,256922,2022-04-11
2022-04-18,50.0,50.0,53.79999923706055,49.04999923706055,51.349998474121094,461574,2022-04-18
2022-04-25,46.20000076293945,46.20000076293945,49.75,45.29999923706055,49.04999923706055,168995,2022-04-25
2022-05-02,42.400001525878906,42.400001525878906,45.95000076293945,41.75,44.099998474121094,98368,2022-05-02
2022-05-09,41.79999923706055,41.79999923706055,43.400001525878906,37.599998474121094,43.400001525878906,112228,2022-05-09
2022-05-16,40.04999923706055,40.04999923706055,45.5,38.400001525878906,45.5,121351,2022-05-16
2022-05-23,38.650001525878906,38.650001525878906,41.70000076293945,38.0,41.0,70332,2022-05-23
2022-05-30,40.04999923706055,40.04999923706055,42.5,38.400001525878906,41.400001525878906,109863,2022-05-30
2022-06-06,39.0,39.0,41.20000076293945,37.650001525878906,39.04999923706055,68325,2022-06-06
2022-06-13,35.599998474121094,35.599998474121094,41.95000076293945,35.099998474121094,39.70000076293945,124689,2022-06-13
2022-06-20,34.54999923706055,34.54999923706055,37.400001525878906,30.700000762939453,35.599998474121094,96724,2022-06-20
2022-06-27,35.599998474121094,35.599998474121094,36.900001525878906,34.099998474121094,35.150001525878906,46560,2022-06-27
2022-07-04,35.599998474121094,35.599998474121094,36.54999923706055,33.650001525878906,36.25,26391,2022-07-04
2022-07-11,37.75,37.75,45.900001525878906,33.349998474121094,36.0,734089,2022-07-11
2022-07-18,38.900001525878906,38.900001525878906,39.849998474121094,36.400001525878906,38.650001525878906,194828,2022-07-18
2022-07-25,39.150001525878906,39.150001525878906,40.25,37.45000076293945,38.900001525878906,96812,2022-07-25
2022-08-01,40.45000076293945,40.45000076293945,42.0,38.5,38.54999923706055,128161,2022-08-01
2022-08-08,40.54999923706055,40.54999923706055,42.900001525878906,39.650001525878906,40.849998474121094,143348,2022-08-08
2022-08-15,39.79999923706055,39.79999923706055,41.95000076293945,39.20000076293945,40.54999923706055,142884,2022-08-15
2022-08-22,40.45000076293945,40.45000076293945,44.400001525878906,38.20000076293945,40.5,212092,2022-08-22
2022-08-29,42.150001525878906,42.150001525878906,45.0,38.650001525878906,40.0,254082,2022-08-29
2022-09-05,58.79999923706055,58.79999923706055,60.849998474121094,41.099998474121094,42.0,3966665,2022-09-05
2022-09-12,48.45000076293945,48.45000076293945,63.45000076293945,47.099998474121094,60.849998474121094,1935526,2022-09-12
2022-09-19,50.45000076293945,50.45000076293945,54.70000076293945,44.25,49.5,883619,2022-09-19
2022-09-26,49.29999923706055,49.29999923706055,50.45000076293945,45.900001525878906,50.45000076293945,245058,2022-09-26
2022-10-03,47.20000076293945,47.20000076293945,50.5,46.5,49.5,117045,2022-10-03
2022-10-10,49.04999923706055,49.04999923706055,53.650001525878906,45.5,45.79999923706055,573556,2022-10-10
2022-10-17,48.25,48.25,50.900001525878906,47.5,50.900001525878906,138450,2022-10-17
2022-10-24,46.599998474121094,46.599998474121094,50.400001525878906,45.29999923706055,50.400001525878906,68851,2022-10-24
2022-10-31,46.70000076293945,46.70000076293945,49.0,46.29999923706055,47.900001525878906,109554,2022-10-31
2022-11-07,48.150001525878906,48.150001525878906,49.349998474121094,46.25,46.70000076293945,123531,2022-11-07
2022-11-14,45.95000076293945,45.95000076293945,52.95000076293945,44.650001525878906,48.0,547052,2022-11-14
2022-11-21,46.79999923706055,46.79999923706055,48.45000076293945,45.150001525878906,45.599998474121094,176633,2022-11-21
2022-11-28,46.95000076293945,46.95000076293945,48.79999923706055,46.20000076293945,46.79999923706055,151732,2022-11-28
2022-12-05,44.599998474121094,44.599998474121094,47.900001525878906,44.25,47.900001525878906,148134,2022-12-05
2022-12-12,43.79999923706055,43.79999923706055,46.54999923706055,43.45000076293945,44.04999923706055,98879,2022-12-12
2022-12-19,39.349998474121094,39.349998474121094,50.0,39.0,44.0,313654,2022-12-19
2022-12-26,44.900001525878906,44.900001525878906,46.0,40.0,40.0,148871,2022-12-26
2023-01-02,42.650001525878906,42.650001525878906,45.349998474121094,42.5,44.0,66235,2023-01-02
2023-01-09,43.0,43.0,44.5,42.099998474121094,43.900001525878906,50400,2023-01-09
2023-01-16,43.20000076293945,43.20000076293945,45.5,42.849998474121094,43.349998474121094,105832,2023-01-16
2023-01-23,41.70000076293945,41.70000076293945,44.349998474121094,41.0,43.29999923706055,105141,2023-01-23
2023-01-30,40.20000076293945,40.20000076293945,43.0,40.0,41.70000076293945,74939,2023-01-30
2023-02-06,39.900001525878906,39.900001525878906,41.599998474121094,38.20000076293945,40.20000076293945,88424,2023-02-06
2023-02-13,41.04999923706055,41.04999923706055,42.900001525878906,39.25,40.75,120787,2023-02-13
2023-02-20,38.5,38.5,41.599998474121094,37.599998474121094,41.54999923706055,55053,2023-02-20
2023-02-27,38.70000076293945,38.70000076293945,40.349998474121094,35.900001525878906,37.650001525878906,83487,2023-02-27
2023-03-06,37.900001525878906,37.900001525878906,39.20000076293945,37.25,39.099998474121094,36891,2023-03-06
2023-03-13,34.75,34.75,38.0,34.25,37.849998474121094,58924,2023-03-13
2023-03-20,33.150001525878906,33.150001525878906,35.79999923706055,33.0,35.20000076293945,64668,2023-03-20
2023-03-27,29.5,29.5,33.900001525878906,28.5,33.650001525878906,138257,2023-03-27
2023-04-03,37.70000076293945,37.70000076293945,40.900001525878906,29.25,30.350000381469727,330193,2023-04-03
2023-04-10,36.099998474121094,36.099998474121094,39.25,35.70000076293945,37.04999923706055,119618,2023-04-10
2023-04-17,34.95000076293945,34.95000076293945,37.400001525878906,34.599998474121094,36.900001525878906,66587,2023-04-17
2023-04-24,37.599998474121094,37.599998474121094,40.5,34.5,34.900001525878906,202329,2023-04-24
2023-05-01,40.349998474121094,40.349998474121094,41.79999923706055,37.20000076293945,37.599998474121094,410492,2023-05-01
2023-05-08,37.900001525878906,37.900001525878906,41.0,36.70000076293945,40.150001525878906,94375,2023-05-08
2023-05-15,38.349998474121094,38.349998474121094,38.900001525878906,36.900001525878906,38.150001525878906,81914,2023-05-15
2023-05-22,37.900001525878906,37.900001525878906,39.0,37.099998474121094,38.349998474121094,50306,2023-05-22
2023-05-29,47.599998474121094,47.599998474121094,49.45000076293945,41.54999923706055,45.45000076293945,986650,2023-05-29
2023-06-05,44.54999923706055,44.54999923706055,48.70000076293945,44.29999923706055,47.70000076293945,283937,2023-06-05
2023-06-12,56.349998474121094,56.349998474121094,59.45000076293945,44.349998474121094,44.79999923706055,1264243,2023-06-12
2023-06-19,50.04999923706055,50.04999923706055,57.900001525878906,48.349998474121094,57.0,279902,2023-06-19
2023-06-26,48.75,48.75,52.45000076293945,48.5,48.70000076293945,82822,2023-06-26
2023-07-03,47.29999923706055,47.29999923706055,50.349998474121094,47.099998474121094,48.75,55300,2023-07-03
2023-07-10,48.79999923706055,48.79999923706055,49.0,45.599998474121094,47.70000076293945,84265,2023-07-10
2023-07-17,47.650001525878906,47.650001525878906,50.900001525878906,46.75,50.900001525878906,98086,2023-07-17
2023-07-24,47.900001525878906,47.900001525878906,49.25,47.0,47.95000076293945,55396,2023-07-24
2023-07-31,43.349998474121094,43.349998474121094,49.0,43.0,48.0,123331,2023-07-31
2023-08-07,42.54999923706055,42.54999923706055,44.25,40.5,43.400001525878906,88837,2023-08-07
2023-08-14,41.29999923706055,41.29999923706055,43.400001525878906,40.599998474121094,42.599998474121094,37195,2023-08-14
2023-08-21,41.20000076293945,41.20000076293945,43.5,40.5,41.20000076293945,65455,2023-08-21
2023-08-28,40.95000076293945,40.95000076293945,42.0,40.5,41.20000076293945,62498,2023-08-28
2023-09-04,41.849998474121094,41.849998474121094,42.0,40.0,41.349998474121094,123565,2023-09-04
2023-09-11,41.79999923706055,41.79999923706055,42.599998474121094,40.0,41.95000076293945,92365,2023-09-11
2023-09-18,40.5,40.5,43.45000076293945,40.0,43.45000076293945,48593,2023-09-18
2023-09-25,41.45000076293945,41.45000076293945,42.20000076293945,39.95000076293945,41.0,148089,2023-09-25
2023-10-02,46.849998474121094,46.849998474121094,46.849998474121094,40.79999923706055,41.45000076293945,259219,2023-10-02
2023-10-09,46.79999923706055,46.79999923706055,48.75,42.900001525878906,45.95000076293945,730744,2023-10-09
2023-10-16,45.70000076293945,45.70000076293945,51.29999923706055,45.20000076293945,47.45000076293945,444620,2023-10-16
2023-10-23,42.70000076293945,42.70000076293945,46.5,39.650001525878906,45.0,209381,2023-10-23
2023-10-30,43.95000076293945,43.95000076293945,45.349998474121094,42.5,42.5,96473,2023-10-30
2023-11-06,43.400001525878906,43.400001525878906,44.849998474121094,42.54999923706055,43.349998474121094,98775,2023-11-06
2023-11-13,45.650001525878906,45.650001525878906,47.5,43.0,44.400001525878906,862664,2023-11-13
2023-11-20,45.20000076293945,45.20000076293945,47.0,42.75,46.0,456428,2023-11-20
2023-11-27,45.29999923706055,45.29999923706055,46.900001525878906,44.25,45.20000076293945,204481,2023-11-27
2023-12-04,54.349998474121094,54.349998474121094,56.20000076293945,44.45000076293945,46.95000076293945,2278314,2023-12-04
2023-12-11,67.75,67.75,72.4000015258789,51.20000076293945,54.650001525878906,6960724,2023-12-11
2023-12-18,63.29999923706055,63.29999923706055,72.0999984741211,60.900001525878906,67.5999984741211,2502482,2023-12-18
2023-12-25,62.099998474121094,62.099998474121094,67.0,60.400001525878906,63.29999923706055,639110,2023-12-25
2024-01-01,61.150001525878906,61.150001525878906,63.70000076293945,60.599998474121094,62.5,407476,2024-01-01
2024-01-08,62.75,62.75,65.30000305175781,61.20000076293945,61.54999923706055,678661,2024-01-08
2024-01-15,71.3499984741211,71.3499984741211,82.5,63.45000076293945,63.45000076293945,4667823,2024-01-15
2024-01-22,63.849998474121094,63.849998474121094,71.3499984741211,61.75,71.3499984741211,182780,2024-01-22
2024-01-29,62.900001525878906,62.900001525878906,66.8499984741211,62.0,64.9000015258789,157026,2024-01-29
2024-02-05,66.1500015258789,66.1500015258789,72.75,61.400001525878906,63.0,382678,2024-02-05
2024-02-12,62.599998474121094,62.599998474121094,67.8499984741211,56.75,65.5,209900,2024-02-12
2024-02-19,62.25,62.25,65.30000305175781,62.0,65.30000305175781,113803,2024-02-19
2024-02-26,59.95000076293945,59.95000076293945,63.79999923706055,56.20000076293945,63.79999923706055,88593,2024-02-26
2024-03-04,56.650001525878906,56.650001525878906,60.45000076293945,55.150001525878906,59.0,83018,2024-03-04
2024-03-11,49.400001525878906,49.400001525878906,59.25,48.599998474121094,59.25,107278,2024-03-11
2024-03-18,50.599998474121094,50.599998474121094,51.650001525878906,47.0,50.20000076293945,68845,2024-03-18
2024-03-25,45.5,45.5,50.599998474121094,45.150001525878906,50.599998474121094,135887,2024-03-25
2024-04-01,56.349998474121094,56.349998474121094,57.0,46.45000076293945,46.45000076293945,100471,2024-04-01
2024-04-08,52.099998474121094,52.099998474121094,55.29999923706055,52.099998474121094,55.29999923706055,9786,2024-04-08
2024-04-15,49.150001525878906,49.150001525878906,51.04999923706055,49.150001525878906,51.04999923706055,12713,2024-04-15
2024-04-22,50.099998474121094,50.099998474121094,50.099998474121094,47.25,48.20000076293945,47456,2024-04-22
2024-04-29,48.5,48.5,51.099998474121094,48.5,51.04999923706055,27264,2024-04-29
2024-05-06,47.29999923706055,47.29999923706055,48.20000076293945,46.79999923706055,47.599998474121094,34563,2024-05-06
2024-05-13,51.349998474121094,51.349998474121094,53.650001525878906,45.29999923706055,46.04999923706055,79155,2024-05-13
2024-05-20,51.5,51.5,52.900001525878906,50.400001525878906,51.099998474121094,64062,2024-05-20
2024-05-27,61.54999923706055,61.54999923706055,72.5,54.0,54.0,2822251,2024-05-27
2024-06-03,75.1500015258789,75.1500015258789,80.3499984741211,52.900001525878906,63.099998474121094,2183832,2024-06-03
2024-06-10,67.94000244140625,67.94000244140625,80.0,66.1500015258789,74.94999694824219,1150154,2024-06-10
2024-06-17,89.7699966430664,89.7699966430664,102.5,67.94000244140625,67.94000244140625,5943295,2024-06-17
2024-06-24,83.7699966430664,83.7699966430664,89.54000091552734,76.19999694824219,85.27999877929688,399838,2024-06-24
2024-07-01,77.31999969482422,77.31999969482422,84.0,76.20999908447266,83.98999786376953,274528,2024-07-01
2024-07-08,75.83999633789062,75.83999633789062,80.98999786376953,75.4000015258789,76.0999984741211,168413,2024-07-08
2024-07-15,70.75,70.75,77.6500015258789,70.4000015258789,75.0,118381,2024-07-15
2024-07-22,78.16999816894531,78.16999816894531,78.30999755859375,65.5,69.0999984741211,188614,2024-07-22
2024-07-29,73.33000183105469,73.33000183105469,80.4000015258789,72.0,78.19999694824219,117396,2024-07-29
2024-08-05,84.6500015258789,84.6500015258789,89.11000061035156,76.98999786376953,76.98999786376953,761902,2024-08-05
2024-08-12,78.05999755859375,78.05999755859375,82.94999694824219,78.05999755859375,82.94999694824219,39669,2024-08-12
2024-08-19,71.3499984741211,71.3499984741211,76.48999786376953,71.3499984741211,76.48999786376953,127462,2024-08-19
2024-08-26,72.81999969482422,72.81999969482422,74.22000122070312,71.2699966430664,72.7699966430664,103188,2024-08-26
2024-09-02,70.0,70.0,73.9000015258789,70.0,71.72000122070312,44510,2024-09-02
2024-09-09,75.75,75.75,75.75,70.0,70.0,69286,2024-09-09
2024-09-16,72.56999969482422,72.56999969482422,80.0,71.0,79.52999877929688,232134,2024-09-16
2024-09-23,81.56999969482422,81.56999969482422,83.25,72.58000183105469,74.94000244140625,270880,2024-09-23
2024-09-30,85.81999969482422,85.81999969482422,95.69999694824219,82.5,89.0,2929229,2024-09-30
2024-10-07,83.5999984741211,83.5999984741211,87.80000305175781,77.30000305175781,85.81999969482422,497027,2024-10-07
2024-10-14,83.19999694824219,83.19999694824219,94.75,81.0,82.80000305175781,929128,2024-10-14
2024-10-21,76.13999938964844,76.13999938964844,84.0,71.55000305175781,84.0,887922,2024-10-21
2024-10-28,80.19999694824219,80.19999694824219,82.69999694824219,75.55000305175781,77.70999908447266,373852,2024-10-28
2024-11-04,116.58000183105469,116.58000183105469,121.0,76.98999786376953,81.5,7313139,2024-11-04
2024-11-11,162.89999389648438,162.89999389648438,162.89999389648438,125.66999816894531,128.22999572753906,4502651,2024-11-11
2024-11-18,197.97999572753906,197.97999572753906,197.97999572753906,166.16000366210938,171.0,258883,2024-11-18
2024-11-25,205.41000366210938,205.41000366210938,218.25999450683594,205.41000366210938,207.8699951171875,244753,2024-11-25
2024-12-02,185.66000366210938,185.66000366210938,201.3000030517578,185.66000366210938,201.3000030517578,42323,2024-12-02
2024-12-09,185.38999938964844,185.38999938964844,185.38999938964844,174.72999572753906,181.94000244140625,858612,2024-12-09
2024-12-16,204.66000366210938,204.66000366210938,204.66000366210938,183.0,189.08999633789062,302509,2024-12-16
2024-12-23,188.74000549316406,188.74000549316406,200.55999755859375,188.74000549316406,200.55999755859375,73900,2024-12-23
2024-12-30,193.8000030517578,193.8000030517578,196.25999450683594,181.25999450683594,184.9600067138672,170404,2024-12-30
2025-01-06,176.33999633789062,176.33999633789062,203.0,159.5500030517578,202.0,453761,2025-01-06
2025-01-13,218.60000610351562,218.60000610351562,218.60000610351562,181.8699951171875,185.14999389648438,181202,2025-01-13
2025-01-20,241.32000732421875,241.32000732421875,241.32000732421875,222.97000122070312,222.97000122070312,40504,2025-01-20
2025-01-27,260.0,260.0,268.29998779296875,241.2100067138672,246.13999938964844,348790,2025-01-27
2025-02-03,244.5500030517578,244.5500030517578,254.8000030517578,236.5500030517578,254.8000030517578,68657,2025-02-03
2025-02-10,221.0500030517578,221.0500030517578,240.0,221.0500030517578,239.64999389648438,46706,2025-02-10
2025-02-17,199.89999389648438,199.89999389648438,216.64999389648438,199.89999389648438,216.64999389648438,69655,2025-02-17
2025-02-24,167.25,167.25,189.89999389648438,162.85000610351562,189.89999389648438,193084,2025-02-24
2025-03-03,188.72999572753906,188.72999572753906,203.27999877929688,170.0,175.61000061035156,204431,2025-03-03
2025-03-10,173.82000732421875,173.82000732421875,190.0,163.17999267578125,188.0,109887,2025-03-10
2025-03-17,195.13999938964844,195.13999938964844,206.9499969482422,173.0,177.88999938964844,113576,2025-03-17
2025-03-24,184.97999572753906,184.97999572753906,195.83999633789062,184.97000122070312,191.22999572753906,76562,2025-03-24
2025-03-31,200.1999969482422,200.1999969482422,200.1999969482422,184.97999572753906,184.97999572753906,19020,2025-03-31
2025-04-07,216.67999267578125,216.67999267578125,216.67999267578125,196.19000244140625,204.1999969482422,82248,2025-04-07
2025-04-14,229.92999267578125,229.92999267578125,229.92999267578125,220.9199981689453,221.00999450683594,52076,2025-04-14
2025-04-21,220.69000244140625,220.69000244140625,234.52000427246094,216.3699951171875,229.89999389648438,94510,2025-04-21
2025-04-28,211.83999633789062,211.83999633789062,225.0,211.83999633789062,216.27000427246094,34048,2025-04-28
2025-05-05,224.69000244140625,224.69000244140625,224.69000244140625,203.44000244140625,207.60000610351562,61580,2025-05-05
2025-05-12,277.1499938964844,277.1499938964844,283.989990234375,235.91000366210938,235.91000366210938,173838,2025-05-12
2025-05-19,271.8599853515625,271.8599853515625,305.54998779296875,271.8599853515625,285.0,135149,2025-05-19
2025-05-26,260.0,260.0,271.739990234375,256.760009765625,266.4200134277344,76141,2025-05-26
2025-06-02,268.04998779296875,268.04998779296875,268.04998779296875,252.39999389648438,257.54998779296875,27859,2025-06-02
2025-06-09,273.20001220703125,273.20001220703125,284.3999938964844,273.20001220703125,273.3999938964844,50730,2025-06-09
2025-06-16,265.0,265.0,275.95001220703125,257.3999938964844,267.75,51030,2025-06-16
2025-06-23,279.8999938964844,279.8999938964844,279.8999938964844,260.04998779296875,260.04998779296875,31868,2025-06-23
2025-06-30,296.8500061035156,296.8500061035156,322.95001220703125,280.0,281.25,129745,2025-06-30
2025-07-07,306.3999938964844,306.3999938964844,320.0,275.20001220703125,286.04998779296875,88886,2025-07-07
2025-07-14,292.8999938964844,292.8999938964844,314.04998779296875,290.0,314.04998779296875,28420,2025-07-14
