Date,Adj Close_MINDTECK.NS,Close_MINDTECK.NS,High_MINDTECK.NS,Low_MINDTECK.NS,Open_MINDTECK.NS,Volume_MINDTECK.NS,Date
2021-09-27,71.44170379638672,72.16000366210938,72.72000122070312,66.91999816894531,72.72000122070312,214230,2021-09-27
2021-10-04,86.05477905273438,86.91999816894531,97.5199966430664,74.4000015258789,74.44000244140625,758189,2021-10-04
2021-10-11,82.45101165771484,83.27999877929688,89.5199966430664,81.63999938964844,85.87999725341797,351187,2021-10-11
2021-10-18,73.65940856933594,74.4000015258789,84.4000015258789,72.80000305175781,84.4000015258789,359474,2021-10-18
2021-10-25,71.83771514892578,72.55999755859375,77.5999984741211,71.23999786376953,76.0,119106,2021-10-25
2021-11-01,86.21318817138672,87.08000183105469,90.4000015258789,70.4000015258789,72.12000274658203,343450,2021-11-01
2021-11-08,79.91649627685547,80.72000122070312,89.19999694824219,79.27999877929688,89.19999694824219,229515,2021-11-08
2021-11-15,78.88684844970703,79.68000030517578,86.4000015258789,74.72000122070312,79.16000366210938,335827,2021-11-15
2021-11-22,79.7580795288086,80.55999755859375,86.31999969482422,76.08000183105469,79.80000305175781,443984,2021-11-22
2021-11-29,109.49906158447266,110.5999984741211,110.5999984741211,74.87999725341797,80.36000061035156,1036787,2021-11-29
2021-12-06,126.329833984375,127.5999984741211,127.5999984741211,104.95999908447266,114.4000015258789,1195672,2021-12-06
2021-12-13,141.61614990234375,143.0399932861328,143.0399932861328,120.87999725341797,131.1999969482422,1163292,2021-12-13
2021-12-20,132.54733276367188,133.8800048828125,146.1999969482422,122.4000015258789,144.0399932861328,1310051,2021-12-20
2021-12-27,169.06019592285156,170.75999450683594,170.75999450683594,136.75999450683594,138.36000061035156,255010,2021-12-27
2022-01-03,215.71116638183594,217.8800048828125,217.8800048828125,170.32000732421875,179.27999877929688,758597,2022-01-03
2022-01-10,193.29653930664062,195.24000549316406,240.16000366210938,195.24000549316406,228.75999450683594,507675,2022-01-10
2022-01-17,171.79273986816406,173.52000427246094,203.8000030517578,173.52000427246094,185.47999572753906,452959,2022-01-17
2022-01-24,154.72434997558594,156.27999877929688,164.8800048828125,141.39999389648438,164.8800048828125,140767,2022-01-24
2022-01-31,140.50729370117188,141.9199981689453,163.9600067138672,136.9199981689453,161.60000610351562,315155,2022-01-31
2022-02-07,134.64622497558594,136.0,143.75999450683594,117.23999786376953,143.63999938964844,272442,2022-02-07
2022-02-14,109.89507293701172,111.0,132.8000030517578,110.4000015258789,129.27999877929688,186501,2022-02-14
2022-02-21,103.71719360351562,104.76000213623047,110.36000061035156,95.4000015258789,105.76000213623047,113518,2022-02-21
2022-02-28,114.29088592529297,115.44000244140625,120.0,99.55999755859375,103.4800033569336,146304,2022-02-28
2022-03-07,104.9448471069336,106.0,115.16000366210938,104.31999969482422,113.5999984741211,171828,2022-03-07
2022-03-14,101.18267059326172,102.19999694824219,108.12000274658203,99.44000244140625,105.27999877929688,177498,2022-03-14
2022-03-21,99.95501708984375,100.95999908447266,104.63999938964844,94.55999755859375,102.19999694824219,227617,2022-03-21
2022-03-28,104.03400421142578,105.08000183105469,109.5999984741211,99.31999969482422,103.12000274658203,268391,2022-03-28
2022-04-04,140.1904754638672,141.60000610351562,141.60000610351562,105.23999786376953,107.76000213623047,637679,2022-04-04
2022-04-11,138.40838623046875,139.8000030517578,155.1999969482422,126.4000015258789,150.0,488888,2022-04-11
2022-04-18,122.92407989501953,124.16000366210938,140.8000030517578,120.27999877929688,139.8000030517578,313669,2022-04-18
2022-04-25,123.99332427978516,125.23999786376953,134.39999389648438,114.95999908447266,121.91999816894531,361879,2022-04-25
2022-05-02,111.59796142578125,112.72000122070312,124.80000305175781,109.72000122070312,121.63999938964844,200875,2022-05-02
2022-05-09,105.77648162841797,106.83999633789062,116.4800033569336,96.5999984741211,109.08000183105469,270740,2022-05-09
2022-05-16,112.310791015625,113.44000244140625,121.27999877929688,106.44000244140625,108.12000274658203,274274,2022-05-16
2022-05-23,98.33134460449219,99.31999969482422,115.5199966430664,88.80000305175781,112.23999786376953,345713,2022-05-23
2022-05-30,99.47979736328125,100.4800033569336,108.80000305175781,91.72000122070312,107.95999908447266,510405,2022-05-30
2022-06-06,94.8067855834961,95.76000213623047,102.91999816894531,90.72000122070312,100.4800033569336,152225,2022-06-06
2022-06-13,84.94593048095703,85.80000305175781,95.91999816894531,81.31999969482422,95.91999816894531,179904,2022-06-13
2022-06-20,81.06494140625,81.87999725341797,89.08000183105469,76.72000122070312,85.83999633789062,239167,2022-06-20
2022-06-27,84.43110656738281,85.27999877929688,89.5999984741211,81.19999694824219,84.72000122070312,187180,2022-06-27
2022-07-04,100.15303039550781,101.16000366210938,101.16000366210938,81.0,87.04000091552734,272681,2022-07-04
2022-07-11,100.5886459350586,101.5999984741211,116.4800033569336,97.4000015258789,107.31999969482422,1467374,2022-07-11
2022-07-18,98.64815521240234,99.63999938964844,104.0,98.4800033569336,103.19999694824219,212260,2022-07-18
2022-07-25,97.81652069091797,98.80000305175781,102.95999908447266,95.5999984741211,102.95999908447266,121232,2022-07-25
2022-08-01,99.7966079711914,100.80000305175781,106.76000213623047,98.4000015258789,99.44000244140625,246300,2022-08-01
2022-08-08,120.60697937011719,120.87999725341797,128.9600067138672,102.83999633789062,103.5999984741211,1181847,2022-08-08
2022-08-15,115.21917724609375,115.4800033569336,123.83999633789062,112.23999786376953,120.87999725341797,319060,2022-08-15
2022-08-22,112.3456802368164,112.5999984741211,119.19999694824219,107.5199966430664,113.5999984741211,274676,2022-08-22
2022-08-29,113.58287811279297,113.83999633789062,116.4000015258789,107.19999694824219,108.80000305175781,158493,2022-08-29
2022-09-05,110.1107406616211,110.36000061035156,115.5999984741211,107.4000015258789,112.19999694824219,237817,2022-09-05
2022-09-12,111.18830108642578,111.44000244140625,116.0,110.4800033569336,113.5999984741211,213415,2022-09-12
2022-09-19,105.28166961669922,105.5199966430664,113.23999786376953,104.55999755859375,112.4800033569336,165909,2022-09-19
2022-09-26,107.7161636352539,107.95999908447266,110.4000015258789,100.04000091552734,104.16000366210938,117210,2022-09-26
2022-10-03,122.92173767089844,123.19999694824219,126.5999984741211,104.83999633789062,110.36000061035156,252360,2022-10-03
2022-10-10,113.26360321044922,113.5199966430664,122.4000015258789,109.63999938964844,122.4000015258789,256724,2022-10-10
2022-10-17,117.21466064453125,117.4800033569336,124.23999786376953,111.23999786376953,113.5199966430664,366912,2022-10-17
2022-10-24,119.72896575927734,120.0,123.19999694824219,116.0,119.95999908447266,111155,2022-10-24
2022-10-31,115.21917724609375,115.4800033569336,120.5999984741211,111.19999694824219,120.0,168396,2022-10-31
2022-11-07,113.06405639648438,113.31999969482422,117.44000244140625,110.0,117.44000244140625,96561,2022-11-07
2022-11-14,107.55652618408203,107.80000305175781,118.76000213623047,106.4000015258789,114.23999786376953,121805,2022-11-14
2022-11-21,110.54975128173828,110.80000305175781,114.36000061035156,106.55999755859375,107.19999694824219,153241,2022-11-21
2022-11-28,111.4676742553711,111.72000122070312,114.31999969482422,106.4000015258789,113.27999877929688,165515,2022-11-28
2022-12-05,111.70712280273438,111.95999908447266,115.16000366210938,107.44000244140625,112.04000091552734,102844,2022-12-05
2022-12-12,110.03092193603516,110.27999877929688,114.95999908447266,108.04000091552734,114.95999908447266,104819,2022-12-12
2022-12-19,91.95185089111328,92.16000366210938,113.5199966430664,89.5999984741211,109.16000366210938,199392,2022-12-19
2022-12-26,110.07083129882812,110.31999969482422,111.4000015258789,89.5999984741211,91.08000183105469,180999,2022-12-26
2023-01-02,110.39010620117188,110.63999938964844,113.91999816894531,108.4000015258789,110.4000015258789,82137,2023-01-02
2023-01-09,110.86902618408203,111.12000274658203,114.5999984741211,108.5199966430664,110.95999908447266,98574,2023-01-09
2023-01-16,114.38107299804688,114.63999938964844,116.0,108.0,110.0,146099,2023-01-16
2023-01-23,107.91571044921875,108.16000366210938,116.0,104.31999969482422,115.19999694824219,120611,2023-01-23
2023-01-30,99.21540832519531,99.44000244140625,108.16000366210938,98.0,108.16000366210938,87577,2023-01-30
2023-02-06,103.88483428955078,104.12000274658203,108.0,96.83999633789062,101.44000244140625,74364,2023-02-06
2023-02-13,97.14010620117188,97.36000061035156,107.12000274658203,95.95999908447266,104.31999969482422,67173,2023-02-13
2023-02-20,91.1137466430664,91.31999969482422,99.76000213623047,90.4000015258789,96.95999908447266,74596,2023-02-20
2023-02-27,93.82759857177734,94.04000091552734,95.19999694824219,87.23999786376953,91.83999633789062,57803,2023-02-27
2023-03-06,94.14688110351562,94.36000061035156,98.4000015258789,92.04000091552734,95.12000274658203,81085,2023-03-06
2023-03-13,89.79672241210938,90.0,94.36000061035156,88.44000244140625,92.87999725341797,44273,2023-03-13
2023-03-20,89.5173568725586,89.72000122070312,95.5999984741211,86.4000015258789,91.04000091552734,69781,2023-03-20
2023-03-27,82.61299133300781,82.80000305175781,91.04000091552734,82.0,91.04000091552734,92670,2023-03-27
2023-04-03,90.79446411132812,91.0,92.5999984741211,80.0,85.36000061035156,204589,2023-04-03
2023-04-10,100.4126968383789,100.63999938964844,103.0,90.44000244140625,93.5999984741211,194901,2023-04-10
2023-04-17,100.45260620117188,100.68000030517578,104.72000122070312,95.19999694824219,102.80000305175781,139735,2023-04-17
2023-04-24,97.37956237792969,97.5999984741211,100.76000213623047,94.4000015258789,100.68000030517578,103005,2023-04-24
2023-05-01,94.02714538574219,94.23999786376953,97.87999725341797,93.23999786376953,97.5999984741211,50434,2023-05-01
2023-05-08,96.90065002441406,97.12000274658203,101.95999908447266,93.68000030517578,93.68000030517578,127629,2023-05-08
2023-05-15,105.4812240600586,105.72000122070312,112.80000305175781,95.4000015258789,97.19999694824219,608074,2023-05-15
2023-05-22,106.07986450195312,106.31999969482422,111.55999755859375,101.72000122070312,107.68000030517578,407410,2023-05-22
2023-05-29,105.76058959960938,106.0,108.80000305175781,96.55999755859375,107.08000183105469,520697,2023-05-29
2023-06-05,107.11751556396484,107.36000061035156,115.5999984741211,104.80000305175781,104.80000305175781,765804,2023-06-05
2023-06-12,106.51887512207031,106.76000213623047,113.5999984741211,105.4000015258789,107.27999877929688,707799,2023-06-12
2023-06-19,117.21466064453125,117.4800033569336,141.36000061035156,106.4000015258789,107.76000213623047,5908976,2023-06-19
2023-06-26,112.18604278564453,112.44000244140625,123.31999969482422,111.5999984741211,120.36000061035156,135621,2023-06-26
2023-07-03,108.87354278564453,109.12000274658203,114.80000305175781,106.04000091552734,112.80000305175781,102338,2023-07-03
2023-07-10,107.23725128173828,107.4800033569336,110.80000305175781,102.87999725341797,106.04000091552734,91267,2023-07-10
2023-07-17,117.4142074584961,117.68000030517578,123.19999694824219,108.72000122070312,109.80000305175781,130824,2023-07-17
2023-07-24,106.19960021972656,106.44000244140625,115.31999969482422,106.44000244140625,115.31999969482422,6273,2023-07-24
2023-07-31,95.78317260742188,96.0,104.31999969482422,95.68000030517578,104.31999969482422,63985,2023-07-31
2023-08-07,101.57007598876953,101.80000305175781,101.80000305175781,95.19999694824219,96.0,52106,2023-08-07
2023-08-14,106.15968322753906,106.4000015258789,106.91999816894531,103.5199966430664,103.80000305175781,17644,2023-08-14
2023-08-21,100.57233428955078,100.80000305175781,108.4000015258789,100.0,106.5999984741211,24643,2023-08-21
2023-08-28,116.65592193603516,116.91999816894531,121.5999984741211,100.87999725341797,105.83999633789062,106539,2023-08-28
2023-09-04,113.94206237792969,114.19999694824219,119.95999908447266,107.19999694824219,119.27999877929688,128714,2023-09-04
2023-09-11,108.9134521484375,109.16000366210938,116.0,104.4000015258789,115.95999908447266,77373,2023-09-11
2023-09-18,109.11299896240234,109.36000061035156,114.0,106.08000183105469,111.5199966430664,96636,2023-09-18
2023-09-25,132.06105041503906,132.36000061035156,139.60000610351562,112.63999938964844,115.16000366210938,1246318,2023-09-25
2023-10-02,166.78245544433594,167.16000366210938,169.44000244140625,126.4000015258789,132.36000061035156,4217620,2023-10-02
2023-10-09,157.92250061035156,158.27999877929688,167.83999633789062,150.24000549316406,167.16000366210938,1915120,2023-10-09
2023-10-16,145.59042358398438,145.9199981689453,162.1999969482422,144.27999877929688,162.1999969482422,463181,2023-10-16
2023-10-23,137.56858825683594,137.8800048828125,149.52000427246094,128.0,148.8000030517578,336040,2023-10-23
2023-10-30,144.3931427001953,144.72000122070312,155.0399932861328,134.9600067138672,138.39999389648438,612174,2023-10-30
2023-11-06,156.88485717773438,157.24000549316406,164.8000030517578,144.0399932861328,148.8000030517578,654778,2023-11-06
2023-11-13,182.26739501953125,182.67999267578125,192.47999572753906,152.1199951171875,160.0,3389301,2023-11-13
2023-11-20,194.91876220703125,195.36000061035156,198.0,173.0800018310547,184.72000122070312,1252001,2023-11-20
2023-11-27,197.15370178222656,197.60000610351562,223.60000610351562,183.8800048828125,195.36000061035156,3553797,2023-11-27
2023-12-04,192.40444946289062,192.83999633789062,202.47999572753906,188.67999267578125,199.16000366210938,930517,2023-12-04
2023-12-11,196.63487243652344,197.0800018310547,216.0,182.72000122070312,195.0399932861328,2728589,2023-12-11
2023-12-18,196.43533325195312,196.8800048828125,202.44000244140625,179.1999969482422,198.55999755859375,848706,2023-12-18
2023-12-25,187.0166473388672,187.44000244140625,198.8000030517578,185.75999450683594,196.8800048828125,385777,2023-12-25
2024-01-01,190.1695098876953,190.60000610351562,196.0,186.0,188.8000030517578,490416,2024-01-01
2024-01-08,200.70565795898438,201.16000366210938,211.67999267578125,185.36000061035156,193.36000061035156,1640648,2024-01-08
2024-01-15,192.92327880859375,193.36000061035156,210.1999969482422,187.36000061035156,204.0,919180,2024-01-15
2024-01-22,187.21620178222656,187.63999938964844,197.60000610351562,178.8800048828125,193.36000061035156,285309,2024-01-22
2024-01-29,191.7259979248047,192.16000366210938,198.72000122070312,182.52000427246094,190.0800018310547,568540,2024-01-29
2024-02-05,181.98802185058594,182.39999389648438,197.8800048828125,176.67999267578125,193.60000610351562,476899,2024-02-05
2024-02-12,190.568603515625,191.0,196.0,162.0800018310547,183.9600067138672,617301,2024-02-12
2024-02-19,181.18984985351562,181.60000610351562,192.24000549316406,179.24000549316406,191.75999450683594,187444,2024-02-19
2024-02-26,180.3916473388672,180.8000030517578,190.8800048828125,177.27999877929688,183.1999969482422,244617,2024-02-26
2024-03-04,164.74705505371094,165.1199951171875,184.9600067138672,158.24000549316406,182.72000122070312,326943,2024-03-04
2024-03-11,142.5572967529297,142.8800048828125,167.9600067138672,134.67999267578125,166.39999389648438,474578,2024-03-11
2024-03-18,143.1559295654297,143.47999572753906,147.52000427246094,137.55999755859375,143.67999267578125,223493,2024-03-18
2024-03-25,162.31256103515625,162.67999267578125,183.1999969482422,137.63999938964844,143.47999572753906,2251819,2024-03-25
2024-04-01,170.29449462890625,170.67999267578125,176.8000030517578,162.9199981689453,165.0399932861328,529455,2024-04-01
2024-04-08,230.51817321777344,231.0399932861328,237.44000244140625,172.75999450683594,172.8000030517578,9890712,2024-04-08
2024-04-15,244.32691955566406,244.8800048828125,255.83999633789062,219.67999267578125,229.60000610351562,4141385,2024-04-15
2024-04-22,239.17857360839844,239.72000122070312,255.39999389648438,235.0800018310547,247.9199981689453,1201599,2024-04-22
2024-04-29,246.96095275878906,247.52000427246094,249.60000610351562,233.1999969482422,240.27999877929688,648472,2024-04-29
2024-05-06,242.96998596191406,243.52000427246094,281.55999755859375,238.39999389648438,251.9600067138672,2495466,2024-05-06
2024-05-13,251.23129272460938,251.8000030517578,274.6400146484375,244.27999877929688,247.0399932861328,1185024,2024-05-13
2024-05-20,231.07691955566406,231.60000610351562,260.1600036621094,228.0800018310547,260.1600036621094,689348,2024-05-20
2024-05-27,208.9669647216797,209.44000244140625,234.83999633789062,208.0,234.39999389648438,626309,2024-05-27
2024-06-03,228.4827880859375,229.0,229.0,183.36000061035156,218.39999389648438,1092271,2024-06-03
2024-06-10,236.90371704101562,237.44000244140625,245.8800048828125,226.9199981689453,231.0399932861328,1001844,2024-06-10
2024-06-17,240.415771484375,240.9600067138672,250.24000549316406,233.27999877929688,237.44000244140625,633852,2024-06-17
2024-06-24,247.67933654785156,248.24000549316406,256.79998779296875,236.0399932861328,239.9600067138672,1215060,2024-06-24
2024-07-01,262.0867004394531,262.67999267578125,278.3999938964844,242.39999389648438,249.36000061035156,1919040,2024-07-01
2024-07-08,283.7177429199219,284.3599853515625,292.1600036621094,248.27999877929688,269.6000061035156,2263648,2024-07-08
2024-07-15,283.5979919433594,284.239990234375,328.79998779296875,281.0400085449219,289.0,1836559,2024-07-15
2024-07-22,336.119140625,336.8800048828125,336.8800048828125,280.79998779296875,284.0400085449219,1441030,2024-07-22
2024-07-29,350.0475769042969,350.8399963378906,368.0,332.9200134277344,350.7200012207031,1417408,2024-07-29
2024-08-05,315.0799865722656,315.0799865722656,351.1600036621094,308.9200134277344,336.7200012207031,1281090,2024-08-05
2024-08-12,311.6000061035156,311.6000061035156,343.6000061035156,302.6000061035156,308.0,657603,2024-08-12
2024-08-19,292.20001220703125,292.20001220703125,319.6000061035156,288.0,319.6000061035156,239152,2024-08-19
2024-08-26,304.20001220703125,304.20001220703125,324.9599914550781,280.0799865722656,294.1600036621094,282641,2024-08-26
2024-09-02,300.3599853515625,300.3599853515625,317.6000061035156,291.239990234375,291.239990234375,136951,2024-09-02
2024-09-09,323.0,323.0,323.0,288.79998779296875,301.55999755859375,227186,2024-09-09
2024-09-16,322.0,322.0,344.0,321.95001220703125,339.1199951171875,268483,2024-09-16
2024-09-23,293.0,293.0,322.0,293.0,315.6000061035156,26355,2024-09-23
2024-09-30,281.95001220703125,281.95001220703125,292.8999938964844,281.95001220703125,287.20001220703125,20995,2024-09-30
2024-10-07,265.3999938964844,265.3999938964844,276.3500061035156,260.1499938964844,276.3500061035156,36338,2024-10-07
2024-10-14,271.5,271.5,281.5,270.70001220703125,270.70001220703125,33877,2024-10-14
2024-10-21,245.5,245.5,270.0,245.5,266.1000061035156,17820,2024-10-21
2024-10-28,301.95001220703125,301.95001220703125,310.0,233.25,236.0500030517578,122521,2024-10-28
2024-11-04,277.04998779296875,277.04998779296875,299.95001220703125,275.6000061035156,299.95001220703125,83392,2024-11-04
2024-11-11,250.14999389648438,250.14999389648438,278.5,249.14999389648438,275.0,84460,2024-11-11
2024-11-18,248.0500030517578,248.0500030517578,259.8500061035156,220.60000610351562,245.5500030517578,151083,2024-11-18
2024-11-25,291.79998779296875,291.79998779296875,330.1000061035156,260.04998779296875,264.95001220703125,686454,2024-11-25
2024-12-02,295.45001220703125,295.45001220703125,305.0,277.70001220703125,284.54998779296875,370912,2024-12-02
2024-12-09,293.95001220703125,293.95001220703125,311.0,289.0,297.95001220703125,215056,2024-12-09
2024-12-16,306.8500061035156,306.8500061035156,311.3500061035156,285.1000061035156,299.79998779296875,405926,2024-12-16
2024-12-23,304.1499938964844,304.1499938964844,322.0,294.79998779296875,316.0,392870,2024-12-23
2024-12-30,299.1499938964844,299.1499938964844,308.8999938964844,290.0,304.29998779296875,161795,2024-12-30
2025-01-06,264.54998779296875,264.54998779296875,304.70001220703125,262.20001220703125,304.6499938964844,280498,2025-01-06
2025-01-13,260.20001220703125,260.20001220703125,274.3999938964844,243.10000610351562,254.14999389648438,165114,2025-01-13
2025-01-20,235.85000610351562,235.85000610351562,269.6000061035156,234.5,264.95001220703125,130560,2025-01-20
2025-01-27,233.8300018310547,233.8300018310547,237.0,208.5500030517578,235.8000030517578,148971,2025-01-27
2025-02-03,249.0,249.0,267.989990234375,222.02000427246094,227.00999450683594,385557,2025-02-03
2025-02-10,202.85000610351562,202.85000610351562,252.11000061035156,200.0,249.1999969482422,222929,2025-02-10
2025-02-17,204.3800048828125,204.3800048828125,214.0399932861328,183.0,202.83999633789062,223466,2025-02-17
2025-02-24,181.0399932861328,181.0399932861328,212.0,179.10000610351562,203.0,134599,2025-02-24
2025-03-03,205.75999450683594,205.75999450683594,212.10000610351562,168.13999938964844,180.0,227869,2025-03-03
2025-03-10,167.9600067138672,167.9600067138672,212.9499969482422,166.99000549316406,212.94000244140625,298613,2025-03-10
2025-03-17,182.0800018310547,182.0800018310547,194.10000610351562,158.0,171.3000030517578,425170,2025-03-17
2025-03-24,166.6999969482422,166.6999969482422,193.1999969482422,166.0,185.0,554406,2025-03-24
2025-03-31,166.41000366210938,166.41000366210938,179.97999572753906,165.0,166.6999969482422,301018,2025-03-31
2025-04-07,165.02999877929688,165.02999877929688,170.6999969482422,145.0,154.49000549316406,173735,2025-04-07
2025-04-14,178.97000122070312,178.97000122070312,181.8000030517578,167.91000366210938,169.8000030517578,154153,2025-04-14
