Date,Adj Close_5PAISA.NS,Close_5PAISA.NS,High_5PAISA.NS,Low_5PAISA.NS,Open_5PAISA.NS,Volume_5PAISA.NS,Date
2021-06-14,417.54998779296875,417.54998779296875,439.6499938964844,389.8999938964844,394.5,533354,2021-06-14
2021-06-21,423.70001220703125,423.70001220703125,431.3500061035156,408.29998779296875,425.0,117336,2021-06-21
2021-06-28,423.5,423.5,444.8500061035156,411.0,426.8999938964844,186532,2021-06-28
2021-07-05,489.54998779296875,489.54998779296875,497.45001220703125,423.79998779296875,431.0,521342,2021-07-05
2021-07-12,552.2000122070312,552.2000122070312,580.0,500.04998779296875,512.9000244140625,1184051,2021-07-12
2021-07-19,512.1500244140625,512.1500244140625,564.7999877929688,508.6000061035156,551.0,394465,2021-07-19
2021-07-26,507.6499938964844,507.6499938964844,549.8499755859375,502.1499938964844,519.9500122070312,320901,2021-07-26
2021-08-02,512.9500122070312,512.9500122070312,528.7000122070312,493.0,509.95001220703125,222806,2021-08-02
2021-08-09,499.25,499.25,522.9500122070312,450.0,516.5999755859375,212041,2021-08-09
2021-08-16,459.54998779296875,459.54998779296875,502.6000061035156,457.6000061035156,502.6000061035156,91394,2021-08-16
2021-08-23,446.3500061035156,446.3500061035156,469.95001220703125,423.54998779296875,461.0,137713,2021-08-23
2021-08-30,471.29998779296875,471.29998779296875,475.1000061035156,438.0,447.0,179701,2021-08-30
2021-09-06,468.25,468.25,479.6000061035156,460.04998779296875,474.0,50745,2021-09-06
2021-09-13,467.8500061035156,467.8500061035156,492.0,460.0,460.0,176195,2021-09-13
2021-09-20,449.3500061035156,449.3500061035156,474.25,438.04998779296875,451.0,121678,2021-09-20
2021-09-27,476.04998779296875,476.04998779296875,479.0,445.6499938964844,449.3500061035156,116125,2021-09-27
2021-10-04,464.20001220703125,464.20001220703125,486.0,462.0,483.0,158414,2021-10-04
2021-10-11,514.2000122070312,514.2000122070312,535.4500122070312,461.0,464.0,476137,2021-10-11
2021-10-18,441.6499938964844,441.6499938964844,543.7999877929688,425.0,528.0,523633,2021-10-18
2021-10-25,444.5,444.5,458.0,428.6499938964844,443.0,149695,2021-10-25
2021-11-01,438.45001220703125,438.45001220703125,447.6000061035156,426.04998779296875,440.04998779296875,40532,2021-11-01
2021-11-08,427.70001220703125,427.70001220703125,444.45001220703125,420.0,440.0,79650,2021-11-08
2021-11-15,408.45001220703125,408.45001220703125,431.95001220703125,406.1000061035156,430.0,62076,2021-11-15
2021-11-22,377.25,377.25,418.0,372.8999938964844,417.0,90464,2021-11-22
2021-11-29,415.3500061035156,415.3500061035156,421.0,356.20001220703125,377.25,145401,2021-11-29
2021-12-06,418.3999938964844,418.3999938964844,430.0,410.0,411.0,50476,2021-12-06
2021-12-13,416.75,416.75,445.79998779296875,412.0,421.6000061035156,86191,2021-12-13
2021-12-20,408.75,408.75,425.79998779296875,400.1000061035156,416.75,56399,2021-12-20
2021-12-27,403.3500061035156,403.3500061035156,417.0,386.95001220703125,405.0,52682,2021-12-27
2022-01-03,449.29998779296875,449.29998779296875,463.5,405.3999938964844,405.3999938964844,242411,2022-01-03
2022-01-10,423.25,423.25,460.0,411.25,451.45001220703125,316278,2022-01-10
2022-01-17,386.5,386.5,445.3999938964844,385.0,434.95001220703125,329028,2022-01-17
2022-01-24,366.20001220703125,366.20001220703125,395.0,348.45001220703125,395.0,141756,2022-01-24
2022-01-31,396.54998779296875,396.54998779296875,409.20001220703125,370.75,371.5,253228,2022-01-31
2022-02-07,377.25,377.25,403.1499938964844,372.0,403.0,89287,2022-02-07
2022-02-14,361.6499938964844,361.6499938964844,382.0,352.1499938964844,377.0,95925,2022-02-14
2022-02-21,325.8999938964844,325.8999938964844,367.0,293.6000061035156,367.0,152316,2022-02-21
2022-02-28,326.1000061035156,326.1000061035156,339.0,313.70001220703125,320.0,62638,2022-02-28
2022-03-07,312.5,312.5,326.1000061035156,296.75,326.1000061035156,140887,2022-03-07
2022-03-14,373.25,373.25,375.20001220703125,302.1000061035156,320.0,293538,2022-03-14
2022-03-21,339.6000061035156,339.6000061035156,404.0,333.54998779296875,395.1000061035156,361238,2022-03-21
2022-03-28,369.5,369.5,375.0,340.8500061035156,342.6000061035156,207754,2022-03-28
2022-04-04,381.3500061035156,381.3500061035156,390.0,363.0,379.0,201484,2022-04-04
2022-04-11,370.8500061035156,370.8500061035156,381.45001220703125,362.04998779296875,381.3500061035156,68321,2022-04-11
2022-04-18,379.25,379.25,387.5,349.95001220703125,375.45001220703125,245270,2022-04-18
2022-04-25,360.5,360.5,394.75,357.79998779296875,377.8999938964844,329369,2022-04-25
2022-05-02,320.6499938964844,320.6499938964844,359.79998779296875,317.04998779296875,352.1000061035156,191866,2022-05-02
2022-05-09,307.0,307.0,322.8999938964844,300.0,320.6499938964844,91463,2022-05-09
2022-05-16,328.45001220703125,328.45001220703125,340.0,308.0,311.6000061035156,79075,2022-05-16
2022-05-23,319.75,319.75,337.3999938964844,299.25,335.04998779296875,61873,2022-05-23
2022-05-30,315.1000061035156,315.1000061035156,332.29998779296875,307.25,329.8999938964844,54085,2022-05-30
2022-06-06,316.20001220703125,316.20001220703125,322.79998779296875,309.1000061035156,314.0,50387,2022-06-06
2022-06-13,284.3999938964844,284.3999938964844,315.8999938964844,283.0,310.0,89437,2022-06-13
2022-06-20,293.45001220703125,293.45001220703125,307.3999938964844,267.6000061035156,299.0,71953,2022-06-20
2022-06-27,296.3999938964844,296.3999938964844,308.0,287.04998779296875,299.45001220703125,67766,2022-06-27
2022-07-04,272.8999938964844,272.8999938964844,305.3999938964844,264.8500061035156,298.5,205617,2022-07-04
2022-07-11,283.75,283.75,306.95001220703125,274.20001220703125,278.0,356619,2022-07-11
2022-07-18,286.1499938964844,286.1499938964844,293.79998779296875,281.29998779296875,287.0,96874,2022-07-18
2022-07-25,278.1499938964844,278.1499938964844,286.0,271.3999938964844,286.0,80972,2022-07-25
2022-08-01,281.04998779296875,281.04998779296875,290.0,278.0,279.95001220703125,91565,2022-08-01
2022-08-08,280.95001220703125,280.95001220703125,285.0,273.3500061035156,273.3500061035156,48404,2022-08-08
2022-08-15,281.5,281.5,290.3500061035156,279.04998779296875,280.95001220703125,150991,2022-08-15
2022-08-22,285.1000061035156,285.1000061035156,289.75,270.75,283.8999938964844,127169,2022-08-22
2022-08-29,331.79998779296875,331.79998779296875,377.3999938964844,277.70001220703125,280.0,803402,2022-08-29
2022-09-05,346.1000061035156,346.1000061035156,364.79998779296875,334.0,339.70001220703125,260316,2022-09-05
2022-09-12,364.20001220703125,364.20001220703125,391.1499938964844,348.0,351.25,403320,2022-09-12
2022-09-19,342.70001220703125,342.70001220703125,374.3999938964844,338.04998779296875,365.0,156229,2022-09-19
2022-09-26,338.1499938964844,338.1499938964844,370.0,303.6000061035156,347.0,148464,2022-09-26
2022-10-03,344.8500061035156,344.8500061035156,356.0,332.0,343.0,93827,2022-10-03
2022-10-10,342.6499938964844,342.6499938964844,371.95001220703125,331.0,344.8500061035156,174304,2022-10-10
2022-10-17,335.04998779296875,335.04998779296875,373.1499938964844,332.0,342.6499938964844,358696,2022-10-17
2022-10-24,322.6499938964844,322.6499938964844,345.0,320.0,344.0,89666,2022-10-24
2022-10-31,320.45001220703125,320.45001220703125,329.95001220703125,317.04998779296875,327.0,106054,2022-10-31
2022-11-07,318.54998779296875,318.54998779296875,328.95001220703125,313.0,328.0,103345,2022-11-07
2022-11-14,314.54998779296875,314.54998779296875,321.95001220703125,310.0,320.0,79514,2022-11-14
2022-11-21,311.79998779296875,311.79998779296875,320.0,302.6499938964844,318.0,154542,2022-11-21
2022-11-28,328.25,328.25,333.8999938964844,306.0,314.45001220703125,244740,2022-11-28
2022-12-05,324.0,324.0,350.8999938964844,320.0,328.25,457590,2022-12-05
2022-12-12,324.5,324.5,334.0,318.3500061035156,324.0,106527,2022-12-12
2022-12-19,298.5,298.5,326.5,289.04998779296875,321.0,152559,2022-12-19
2022-12-26,307.54998779296875,307.54998779296875,317.0,300.1499938964844,304.5,81760,2022-12-26
2023-01-02,312.29998779296875,312.29998779296875,324.95001220703125,305.04998779296875,309.0,94479,2023-01-02
2023-01-09,319.04998779296875,319.04998779296875,351.70001220703125,295.54998779296875,317.0,1376111,2023-01-09
2023-01-16,306.3999938964844,306.3999938964844,322.0,305.0,319.04998779296875,236197,2023-01-16
2023-01-23,298.20001220703125,298.20001220703125,307.8500061035156,291.20001220703125,306.3999938964844,126030,2023-01-23
2023-01-30,287.29998779296875,287.29998779296875,303.25,285.0,298.20001220703125,98726,2023-01-30
2023-02-06,294.8999938964844,294.8999938964844,306.0,286.0,287.29998779296875,97143,2023-02-06
2023-02-13,291.3500061035156,291.3500061035156,300.0,281.3500061035156,300.0,79098,2023-02-13
2023-02-20,282.20001220703125,282.20001220703125,294.0,281.0,294.0,56224,2023-02-20
2023-02-27,278.3999938964844,278.3999938964844,285.0,270.1000061035156,281.0,337154,2023-02-27
2023-03-06,299.8500061035156,299.8500061035156,327.54998779296875,289.04998779296875,314.6000061035156,597772,2023-03-06
2023-03-13,291.5,291.5,303.29998779296875,279.79998779296875,300.0,139801,2023-03-13
2023-03-20,284.45001220703125,284.45001220703125,294.95001220703125,280.0,291.54998779296875,81094,2023-03-20
2023-03-27,283.0,283.0,295.04998779296875,274.0,288.6499938964844,74954,2023-03-27
2023-04-03,289.6499938964844,289.6499938964844,290.6499938964844,280.3999938964844,285.0,34430,2023-04-03
2023-04-10,294.1499938964844,294.1499938964844,301.6499938964844,285.0,294.0,63055,2023-04-10
2023-04-17,294.8500061035156,294.8500061035156,299.45001220703125,290.1000061035156,295.0,107747,2023-04-17
2023-04-24,307.95001220703125,307.95001220703125,312.8999938964844,294.8500061035156,299.25,131719,2023-04-24
2023-05-01,312.8999938964844,312.8999938964844,330.0,305.0,307.95001220703125,290202,2023-05-01
2023-05-08,313.54998779296875,313.54998779296875,319.75,312.0,317.45001220703125,124147,2023-05-08
2023-05-15,313.45001220703125,313.45001220703125,316.95001220703125,307.6000061035156,316.8999938964844,144829,2023-05-15
2023-05-22,342.79998779296875,342.79998779296875,363.8999938964844,308.04998779296875,318.0,1673367,2023-05-22
2023-05-29,368.3500061035156,368.3500061035156,378.0,340.79998779296875,345.0,753737,2023-05-29
2023-06-05,366.8500061035156,366.8500061035156,393.0,366.0,371.5,442825,2023-06-05
2023-06-12,364.6000061035156,364.6000061035156,380.0,362.04998779296875,370.5,239910,2023-06-12
2023-06-19,355.70001220703125,355.70001220703125,375.0,331.0,369.8500061035156,453619,2023-06-19
2023-06-26,370.75,370.75,375.0,353.1499938964844,359.6499938964844,167614,2023-06-26
2023-07-03,398.3500061035156,398.3500061035156,421.6000061035156,363.0,377.0,1227064,2023-07-03
2023-07-10,397.79998779296875,397.79998779296875,444.29998779296875,390.6000061035156,398.3500061035156,1457872,2023-07-10
2023-07-17,400.8500061035156,400.8500061035156,407.29998779296875,386.1499938964844,402.20001220703125,386303,2023-07-17
2023-07-24,472.20001220703125,472.20001220703125,485.0,389.6499938964844,403.95001220703125,3651059,2023-07-24
2023-07-31,448.29998779296875,448.29998779296875,478.0,440.3500061035156,477.8999938964844,481486,2023-07-31
2023-08-07,456.20001220703125,456.20001220703125,478.95001220703125,446.3500061035156,451.6499938964844,524125,2023-08-07
2023-08-14,431.25,431.25,458.0,428.1499938964844,452.8500061035156,223839,2023-08-14
2023-08-21,450.1499938964844,450.1499938964844,468.20001220703125,426.1499938964844,434.95001220703125,377143,2023-08-21
2023-08-28,449.45001220703125,449.45001220703125,465.0,440.0,454.04998779296875,257924,2023-08-28
2023-09-04,466.1499938964844,466.1499938964844,474.95001220703125,446.3999938964844,452.8500061035156,310194,2023-09-04
2023-09-11,440.1499938964844,440.1499938964844,475.0,427.6499938964844,469.6499938964844,325511,2023-09-11
2023-09-18,426.75,426.75,445.70001220703125,422.1000061035156,444.8500061035156,137375,2023-09-18
2023-09-25,440.8999938964844,440.8999938964844,448.6000061035156,427.0,430.0,172599,2023-09-25
2023-10-02,429.1000061035156,429.1000061035156,449.95001220703125,406.3500061035156,440.8999938964844,274352,2023-10-02
2023-10-09,448.79998779296875,448.79998779296875,462.0,411.04998779296875,420.0,395155,2023-10-09
2023-10-16,452.29998779296875,452.29998779296875,495.25,440.04998779296875,453.75,1460468,2023-10-16
2023-10-23,435.3999938964844,435.3999938964844,467.54998779296875,404.0,452.3500061035156,612178,2023-10-23
2023-10-30,455.8500061035156,455.8500061035156,478.0,428.3500061035156,435.45001220703125,450357,2023-10-30
2023-11-06,438.20001220703125,438.20001220703125,465.45001220703125,434.29998779296875,459.70001220703125,248755,2023-11-06
2023-11-13,451.54998779296875,451.54998779296875,461.95001220703125,437.6000061035156,449.3999938964844,361320,2023-11-13
2023-11-20,498.8500061035156,498.8500061035156,503.5,442.54998779296875,452.8999938964844,1166679,2023-11-20
2023-11-27,514.6500244140625,514.6500244140625,539.5,498.8500061035156,498.8500061035156,1445591,2023-11-27
2023-12-04,495.3999938964844,495.3999938964844,530.0,489.0,530.0,526155,2023-12-04
2023-12-11,502.8500061035156,502.8500061035156,511.8999938964844,482.1499938964844,497.70001220703125,549939,2023-12-11
2023-12-18,503.0,503.0,517.9000244140625,485.0,502.8500061035156,821050,2023-12-18
2023-12-25,566.25,566.25,580.0,501.45001220703125,503.0,1423651,2023-12-25
2024-01-01,692.5999755859375,692.5999755859375,724.4500122070312,566.2000122070312,572.4000244140625,2307182,2024-01-01
2024-01-08,656.25,656.25,758.4500122070312,632.0,692.7999877929688,1655768,2024-01-08
2024-01-15,634.6500244140625,634.6500244140625,669.9500122070312,586.25,656.25,982147,2024-01-15
2024-01-22,609.9000244140625,609.9000244140625,638.4500122070312,593.4500122070312,634.6500244140625,185434,2024-01-22
2024-01-29,624.2000122070312,624.2000122070312,638.4000244140625,593.5,617.0,340229,2024-01-29
2024-02-05,588.4500122070312,588.4500122070312,632.9500122070312,579.4000244140625,625.75,313038,2024-02-05
2024-02-12,568.0,568.0,594.9500122070312,534.9500122070312,594.4000244140625,792296,2024-02-12
2024-02-19,570.3499755859375,570.3499755859375,595.75,566.0,572.4000244140625,229978,2024-02-19
2024-02-26,557.5499877929688,557.5499877929688,578.5,545.5,573.0,237673,2024-02-26
2024-03-04,526.7999877929688,526.7999877929688,566.2999877929688,518.0,560.0,235180,2024-03-04
2024-03-11,510.04998779296875,510.04998779296875,536.0,462.6000061035156,536.0,745687,2024-03-11
2024-03-18,487.8500061035156,487.8500061035156,525.0,485.04998779296875,495.0,454244,2024-03-18
2024-03-25,505.04998779296875,505.04998779296875,519.9000244140625,472.0,487.8500061035156,501901,2024-03-25
2024-04-01,573.75,573.75,605.0,512.0,512.0,1460569,2024-04-01
2024-04-08,553.8499755859375,553.8499755859375,585.0,544.9500122070312,577.5,334153,2024-04-08
2024-04-15,549.0499877929688,549.0499877929688,571.0,523.0,540.0,451441,2024-04-15
2024-04-22,538.0999755859375,538.0999755859375,580.25,506.3500061035156,560.9500122070312,1298917,2024-04-22
2024-04-29,526.5499877929688,526.5499877929688,550.5,523.0,545.0,193496,2024-04-29
2024-05-06,518.7999877929688,518.7999877929688,534.4500122070312,499.5,526.0,273029,2024-05-06
2024-05-13,524.25,524.25,534.1500244140625,505.0,522.7000122070312,174105,2024-05-13
2024-05-20,534.9000244140625,534.9000244140625,561.9500122070312,524.25,524.25,198952,2024-05-20
2024-05-27,515.9000244140625,515.9000244140625,540.0,509.0,533.25,173604,2024-05-27
2024-06-03,528.0499877929688,528.0499877929688,535.0499877929688,475.0,522.0,282827,2024-06-03
2024-06-10,533.5,533.5,544.4000244140625,528.0,532.0999755859375,178160,2024-06-10
2024-06-17,525.3499755859375,525.3499755859375,547.7000122070312,519.1500244140625,533.5,192355,2024-06-17
2024-06-24,513.0,513.0,533.25,506.5,533.0,176776,2024-06-24
2024-07-01,501.0,501.0,519.6500244140625,482.3500061035156,516.0,677324,2024-07-01
2024-07-08,499.1000061035156,499.1000061035156,504.3999938964844,481.6000061035156,502.5,342570,2024-07-08
2024-07-15,472.54998779296875,472.54998779296875,548.0,469.20001220703125,545.0,1894755,2024-07-15
2024-07-22,480.45001220703125,480.45001220703125,493.3999938964844,458.0,484.0,552633,2024-07-22
2024-07-29,486.0,486.0,496.0,470.0,484.79998779296875,323090,2024-07-29
2024-08-05,488.29998779296875,488.29998779296875,492.8999938964844,460.0,460.0,422755,2024-08-05
2024-08-12,479.0,479.0,496.3999938964844,470.3500061035156,496.0,160922,2024-08-12
2024-08-19,526.2999877929688,526.2999877929688,540.5,479.04998779296875,486.20001220703125,908837,2024-08-19
2024-08-26,531.9000244140625,531.9000244140625,546.0999755859375,504.04998779296875,525.0,815639,2024-08-26
2024-09-02,517.5499877929688,517.5499877929688,539.25,514.5499877929688,535.0,294293,2024-09-02
2024-09-09,530.7000122070312,530.7000122070312,537.4000244140625,502.1499938964844,518.9000244140625,279744,2024-09-09
2024-09-16,553.0,553.0,561.0,521.0499877929688,535.5999755859375,964865,2024-09-16
2024-09-23,537.5999755859375,537.5999755859375,575.5,535.25,564.5,489310,2024-09-23
2024-09-30,524.4500122070312,524.4500122070312,570.1500244140625,511.1000061035156,538.9000244140625,667422,2024-09-30
2024-10-07,539.75,539.75,568.7000122070312,504.5,529.2999877929688,632345,2024-10-07
2024-10-14,532.25,532.25,607.0499877929688,526.2000122070312,542.2000122070312,3407337,2024-10-14
2024-10-21,487.1000061035156,487.1000061035156,536.4000244140625,480.0,533.0,729123,2024-10-21
2024-10-28,517.8499755859375,517.8499755859375,525.0,485.0,492.8999938964844,187903,2024-10-28
2024-11-04,500.5,500.5,524.6500244140625,497.8999938964844,524.6500244140625,200619,2024-11-04
2024-11-11,479.3999938964844,479.3999938964844,502.1499938964844,476.0,499.0,144468,2024-11-11
2024-11-18,470.6000061035156,470.6000061035156,489.8999938964844,466.0,484.6000061035156,147628,2024-11-18
2024-11-25,491.6499938964844,491.6499938964844,501.8999938964844,475.20001220703125,480.0,118449,2024-11-25
2024-12-02,503.45001220703125,503.45001220703125,511.6000061035156,483.95001220703125,495.0,169317,2024-12-02
2024-12-09,494.0,494.0,519.0,488.45001220703125,501.0,185468,2024-12-09
2024-12-16,473.3999938964844,473.3999938964844,501.8500061035156,470.0,500.5,131597,2024-12-16
2024-12-23,467.54998779296875,467.54998779296875,476.0,464.95001220703125,474.3999938964844,92528,2024-12-23
2024-12-30,474.95001220703125,474.95001220703125,487.70001220703125,460.6000061035156,469.6499938964844,131846,2024-12-30
2025-01-06,435.1499938964844,435.1499938964844,476.8500061035156,432.0,476.79998779296875,145163,2025-01-06
2025-01-13,424.8999938964844,424.8999938964844,435.5,412.25,428.6000061035156,162002,2025-01-13
2025-01-20,401.04998779296875,401.04998779296875,429.70001220703125,400.0,418.6000061035156,155442,2025-01-20
2025-01-27,405.6000061035156,405.6000061035156,420.0,374.0,400.0,172069,2025-01-27
2025-02-03,398.45001220703125,398.45001220703125,410.0,345.0,386.6000061035156,208082,2025-02-03
2025-02-10,368.29998779296875,368.29998779296875,400.45001220703125,362.0,400.25,119681,2025-02-10
2025-02-17,369.0,369.0,388.1000061035156,350.0,362.04998779296875,130945,2025-02-17
2025-02-24,349.3500061035156,349.3500061035156,370.45001220703125,340.0,363.45001220703125,83466,2025-02-24
2025-03-03,357.70001220703125,357.70001220703125,362.8999938964844,326.0,351.1000061035156,150590,2025-03-03
2025-03-10,327.3999938964844,327.3999938964844,362.0,324.95001220703125,361.29998779296875,92473,2025-03-10
2025-03-17,352.29998779296875,352.29998779296875,355.0,311.6499938964844,327.3999938964844,188053,2025-03-17
2025-03-24,355.3500061035156,355.3500061035156,400.3999938964844,343.3500061035156,355.79998779296875,572364,2025-03-24
2025-03-31,354.8500061035156,354.8500061035156,378.0,349.79998779296875,355.3500061035156,163503,2025-03-31
2025-04-07,366.95001220703125,366.95001220703125,382.0,320.6000061035156,321.0,124653,2025-04-07
2025-04-14,380.6000061035156,380.6000061035156,392.95001220703125,366.95001220703125,366.95001220703125,80551,2025-04-14
2025-04-21,376.95001220703125,376.95001220703125,409.8999938964844,371.04998779296875,386.25,264416,2025-04-21
2025-04-28,364.04998779296875,364.04998779296875,383.20001220703125,362.3999938964844,367.3500061035156,129906,2025-04-28
2025-05-05,354.75,354.75,371.8999938964844,345.25,364.0,109342,2025-05-05
2025-05-12,395.6499938964844,395.6499938964844,398.20001220703125,359.3500061035156,362.0,154355,2025-05-12
2025-05-19,402.04998779296875,402.04998779296875,409.0,385.0,408.5,199795,2025-05-19
2025-05-26,410.95001220703125,410.95001220703125,417.75,395.8999938964844,404.5,173267,2025-05-26
2025-06-02,409.6499938964844,409.6499938964844,427.8999938964844,397.3500061035156,413.25,215385,2025-06-02
2025-06-09,404.29998779296875,404.29998779296875,433.70001220703125,390.5,410.0,233616,2025-06-09
2025-06-16,390.0,390.0,409.0,383.3500061035156,404.29998779296875,115633,2025-06-16
2025-06-23,409.75,409.75,423.20001220703125,383.54998779296875,388.95001220703125,166929,2025-06-23
2025-06-30,413.6000061035156,413.6000061035156,420.95001220703125,407.0,411.54998779296875,138291,2025-06-30
2025-07-07,399.25,399.25,432.5,391.3999938964844,417.75,653827,2025-07-07
2025-07-14,402.8500061035156,402.8500061035156,414.0,396.0,401.0,48206,2025-07-14
